time;MACHINE_machine_omegaPu;MACHINE_machine_UStatorPu;MACHINE_machine_PGenPu;BUSGEN_bus_p_v_0_;BUSHV_bus_p_v_0_;
0.179420;1.000000;0.918844;0.598190;1.297835;1.292682;
0.179440;1.000000;0.919132;0.598614;1.297587;1.292397;
0.179460;1.000000;0.919444;0.599034;1.297283;1.292088;
0.179480;1.000000;0.919770;0.599440;1.296922;1.291760;
0.179500;1.000000;0.920102;0.599827;1.296501;1.291415;
0.179520;1.000000;0.920429;0.600188;1.296019;1.291057;
0.179540;1.000000;0.920742;0.600517;1.295475;1.290689;
0.179560;1.000000;0.921032;0.600807;1.294869;1.290313;
0.179580;1.000000;0.921288;0.601055;1.294199;1.289932;
0.179600;1.000000;0.921503;0.601256;1.293465;1.289547;
0.179620;1.000000;0.921670;0.601405;1.292665;1.289160;
0.179640;1.000000;0.921780;0.601501;1.291800;1.288773;
0.179660;1.000000;0.921830;0.601540;1.290870;1.288385;
0.179680;1.000000;0.921813;0.601521;1.289874;1.287998;
0.179700;1.000000;0.921726;0.601443;1.288813;1.287611;
0.179720;1.000000;0.921568;0.601305;1.287687;1.287225;
0.179740;1.000000;0.921336;0.601109;1.286496;1.286838;
0.179760;1.000000;0.921031;0.600856;1.285242;1.286449;
0.179780;1.000000;0.920655;0.600546;1.283925;1.286058;
0.179800;1.000000;0.920209;0.600183;1.282546;1.285661;
0.179820;1.000000;0.919697;0.599771;1.281107;1.285258;
0.179840;1.000000;0.919123;0.599312;1.279609;1.284845;
0.179860;1.000000;0.918493;0.598812;1.278054;1.284420;
0.179880;1.000000;0.917812;0.598276;1.276443;1.283980;
0.179900;1.000000;0.917079;0.597509;1.274768;1.283521;
0.179920;1.000000;0.916304;0.596934;1.273033;1.283041;
0.179940;1.000000;0.915501;0.596344;1.271250;1.282535;
0.179960;1.000000;0.914679;0.595745;1.269422;1.281999;
0.179980;1.000000;0.913846;0.595145;1.267552;1.281430;
0.180000;1.000000;0.913015;0.594628;1.265645;1.280824;
0.180020;1.000000;0.912193;0.594030;1.263703;1.280176;
0.180040;1.000000;0.911385;0.593456;1.261722;1.279482;
0.180060;1.000000;0.910601;0.592915;1.259706;1.278738;
0.180080;1.000000;0.909851;0.592415;1.257656;1.277941;
0.180100;1.000000;0.909144;0.591966;1.255575;1.277086;
0.180120;1.000000;0.908489;0.591575;1.253465;1.276170;
0.180140;1.000000;0.907895;0.591252;1.251329;1.275188;
0.180160;1.000000;0.907372;0.591004;1.249168;1.274139;
0.180180;1.000000;0.906928;0.590838;1.246985;1.273017;
0.180200;1.000000;0.906572;0.590762;1.244780;1.271821;
0.180220;1.000000;0.906311;0.590781;1.242557;1.270548;
0.180240;1.000000;0.906154;0.590899;1.240316;1.269195;
0.180260;1.000000;0.906108;0.591121;1.238059;1.267761;
0.180280;1.000000;0.906178;0.591449;1.235787;1.266243;
0.180300;1.000000;0.906370;0.591883;1.233501;1.264640;
0.180320;1.000000;0.906688;0.592424;1.231202;1.262951;
0.180340;1.000000;0.907136;0.593071;1.228890;1.261176;
0.180360;1.000000;0.907714;0.593819;1.226565;1.259314;
0.180380;1.000000;0.908424;0.594665;1.224228;1.257366;
0.180400;1.000000;0.909264;0.595603;1.221877;1.255332;
0.180420;1.000000;0.910231;0.596624;1.219513;1.253212;
0.180440;1.000000;0.911321;0.597721;1.217135;1.251009;
0.180460;1.000000;0.912527;0.598884;1.214741;1.248724;
0.180480;1.000000;0.913842;0.600101;1.212330;1.246358;
0.180500;1.000000;0.915255;0.601361;1.209901;1.243914;
0.180520;1.000000;0.916756;0.602651;1.207451;1.241396;
0.180540;1.000000;0.918331;0.603956;1.204979;1.238804;
0.180560;1.000000;0.919965;0.605264;1.202481;1.236144;
0.180580;1.000000;0.921643;0.606560;1.199956;1.233418;
0.180600;1.000000;0.923348;0.607829;1.197400;1.230629;
0.180620;1.000000;0.925062;0.609057;1.194810;1.227782;
0.180640;1.000000;0.926766;0.610231;1.192183;1.224880;
0.180660;1.000000;0.928442;0.611335;1.189516;1.221927;
0.180680;1.000000;0.930069;0.612359;1.186806;1.218927;
0.180700;1.000000;0.931630;0.613289;1.184047;1.215885;
0.180720;1.000000;0.933106;0.614115;1.181238;1.212804;
0.180740;1.000000;0.934479;0.614825;1.178374;1.209687;
0.180760;1.000000;0.935733;0.615413;1.175451;1.206539;
0.180780;1.000000;0.936850;0.615870;1.172466;1.203364;
0.180800;1.000000;0.937818;0.616189;1.169415;1.200164;
0.180820;1.000000;0.938623;0.616368;1.166295;1.196943;
0.180840;1.000000;0.939256;0.616401;1.163102;1.193704;
0.180860;1.000000;0.939706;0.616289;1.159833;1.190450;
0.180880;1.000000;0.939968;0.616030;1.156485;1.187182;
0.180900;1.000000;0.940036;0.615627;1.153054;1.183903;
0.180920;1.000000;0.939909;0.615082;1.149539;1.180614;
0.180940;1.000000;0.939587;0.614400;1.145937;1.177317;
0.180960;1.000000;0.939071;0.613587;1.142246;1.174012;
0.180980;1.000000;0.938366;0.612650;1.138464;1.170700;
0.181000;1.000000;0.937478;0.611598;1.134591;1.167380;
0.181020;1.000000;0.936417;0.610440;1.130624;1.164052;
0.181040;1.000000;0.935192;0.609187;1.126564;1.160715;
0.181060;1.000000;0.933816;0.607851;1.122409;1.157368;
0.181080;1.000000;0.932303;0.606445;1.118161;1.154009;
0.181100;1.000000;0.930668;0.604982;1.113820;1.150635;
0.181120;1.000000;0.928928;0.603476;1.109387;1.147244;
0.181140;1.000000;0.927101;0.601942;1.104863;1.143833;
0.181160;1.000000;0.925206;0.600396;1.100251;1.140399;
0.181180;1.000000;0.923262;0.598851;1.095551;1.136938;
0.181200;1.000000;0.921289;0.597325;1.090767;1.133445;
0.181220;1.000000;0.919308;0.595833;1.085903;1.129917;
0.181240;1.000000;0.917339;0.594389;1.080960;1.126349;
0.181260;1.000000;0.915403;0.593010;1.075942;1.122737;
0.181280;1.000000;0.913520;0.591710;1.070854;1.119076;
0.181300;1.000000;0.911711;0.590503;1.065698;1.115360;
0.181320;1.000000;0.909994;0.589402;1.060481;1.111585;
0.181340;1.000000;0.908389;0.588421;1.055205;1.107747;
0.181360;1.000000;0.906913;0.587570;1.049875;1.103840;
0.181380;1.000000;0.905583;0.586861;1.044497;1.099860;
0.181400;1.000000;0.904415;0.586301;1.039073;1.095802;
0.181420;1.000000;0.903422;0.585900;1.033610;1.091661;
0.181440;1.000000;0.902617;0.585661;1.028112;1.087434;
0.181460;1.000000;0.902011;0.585591;1.022582;1.083117;
0.181480;1.000000;0.901613;0.585691;1.017026;1.078707;
0.181500;1.000000;0.901431;0.585962;1.011447;1.074200;
0.181520;1.000000;0.901468;0.586403;1.005850;1.069594;
0.181540;1.000000;0.901728;0.587011;1.000237;1.064886;
0.181560;1.000000;0.902212;0.587779;0.994613;1.060075;
0.181580;1.000000;0.902917;0.588702;0.988980;1.055159;
0.181600;1.000000;0.903838;0.589770;0.983340;1.050139;
0.181620;1.000000;0.904970;0.590973;0.977697;1.045013;
0.181640;1.000000;0.906303;0.592297;0.972051;1.039782;
0.181660;1.000000;0.907825;0.593729;0.966404;1.034447;
0.181680;1.000000;0.909522;0.595253;0.960757;1.029010;
0.181700;1.000000;0.911378;0.596852;0.955110;1.023472;
0.181720;1.000000;0.913374;0.598508;0.949464;1.017837;
0.181740;1.000000;0.915489;0.600202;0.943817;1.012106;
0.181760;1.000000;0.917703;0.601915;0.938168;1.006285;
0.181780;1.000000;0.919990;0.603627;0.932517;1.000377;
0.181800;1.000000;0.922327;0.605317;0.926861;0.994386;
0.181820;1.000000;0.924687;0.606966;0.921198;0.988317;
0.181840;1.000000;0.927043;0.608554;0.915525;0.982177;
0.181860;1.000000;0.929369;0.610062;0.909839;0.975969;
0.181880;1.000000;0.931638;0.611471;0.904137;0.969701;
0.181900;1.000000;0.933823;0.612764;0.898415;0.963378;
0.181920;1.000000;0.935898;0.613926;0.892669;0.957006;
0.181940;1.000000;0.937838;0.614942;0.886896;0.950593;
0.181960;1.000000;0.939619;0.615799;0.881090;0.944144;
0.181980;1.000000;0.941219;0.616486;0.875248;0.937666;
0.182000;1.000000;0.942617;0.616994;0.869365;0.931165;
0.182020;1.000000;0.943796;0.617315;0.863438;0.924648;
0.182040;1.000000;0.944739;0.617445;0.857460;0.918120;
0.182060;1.000000;0.945433;0.617381;0.851430;0.911588;
0.182080;1.000000;0.945867;0.617123;0.845342;0.905057;
0.182100;1.000000;0.946033;0.616671;0.839193;0.898533;
0.182120;1.000000;0.945927;0.616029;0.832979;0.892020;
0.182140;1.000000;0.945546;0.615203;0.826698;0.885522;
0.182160;1.000000;0.944891;0.614200;0.820346;0.879045;
0.182180;1.000000;0.943966;0.613028;0.813922;0.872590;
0.182200;1.000000;0.942779;0.611703;0.807423;0.866162;
0.182220;1.000000;0.941340;0.610236;0.800848;0.859762;
0.182240;1.000000;0.939660;0.608641;0.794197;0.853393;
0.182260;1.000000;0.937756;0.606934;0.787468;0.847055;
0.182280;1.000000;0.935645;0.605132;0.780663;0.840749;
0.182300;1.000000;0.933348;0.603254;0.773783;0.834476;
0.182320;1.000000;0.930886;0.601318;0.766827;0.828234;
0.182340;1.000000;0.928285;0.599344;0.759799;0.822023;
0.182360;1.000000;0.925568;0.597352;0.752701;0.815841;
0.182380;1.000000;0.922765;0.595363;0.745536;0.809685;
0.182400;1.000000;0.919902;0.593396;0.738307;0.803553;
0.182420;1.000000;0.917009;0.591473;0.731018;0.797441;
0.182440;1.000000;0.914115;0.589613;0.723675;0.791346;
0.182460;1.000000;0.911250;0.587836;0.716281;0.785263;
0.182480;1.000000;0.908443;0.586161;0.708842;0.779188;
0.182500;1.000000;0.905724;0.584606;0.701363;0.773115;
0.182520;1.000000;0.903120;0.583187;0.693851;0.767041;
0.182540;1.000000;0.900659;0.581921;0.686312;0.760959;
0.182560;1.000000;0.898368;0.580822;0.678751;0.754865;
0.182580;1.000000;0.896271;0.579903;0.671175;0.748752;
0.182600;1.000000;0.894390;0.579174;0.663590;0.742615;
0.182620;1.000000;0.892747;0.578646;0.656003;0.736448;
0.182640;1.000000;0.891360;0.578325;0.648420;0.730246;
0.182660;1.000000;0.890244;0.578218;0.640847;0.724004;
0.182680;1.000000;0.889414;0.578326;0.633289;0.717717;
0.182700;1.000000;0.888880;0.578652;0.625752;0.711380;
0.182720;1.000000;0.888649;0.579193;0.618241;0.704989;
0.182740;1.000000;0.888725;0.579948;0.610761;0.698539;
0.182760;1.000000;0.889111;0.580909;0.603316;0.692027;
0.182780;1.000000;0.889803;0.582068;0.595910;0.685450;
0.182800;1.000000;0.890797;0.583416;0.588547;0.678804;
0.182820;1.000000;0.892085;0.584940;0.581228;0.672089;
0.182840;1.000000;0.893654;0.586626;0.573956;0.665302;
0.182860;1.000000;0.895491;0.588457;0.566732;0.658443;
0.182880;1.000000;0.897577;0.590415;0.559556;0.651511;
0.182900;1.000000;0.899892;0.592481;0.552430;0.644506;
0.182920;1.000000;0.902414;0.594633;0.545352;0.637429;
0.182940;1.000000;0.905117;0.596850;0.538320;0.630281;
0.182960;1.000000;0.907974;0.599108;0.531334;0.623065;
0.182980;1.000000;0.910957;0.601383;0.524390;0.615783;
0.183000;1.000000;0.914033;0.603653;0.517484;0.608437;
0.183020;1.000000;0.917172;0.605892;0.510614;0.601033;
0.183040;1.000000;0.920342;0.608076;0.503775;0.593572;
0.183060;1.000000;0.923509;0.610182;0.496962;0.586060;
0.183080;1.000000;0.926640;0.612188;0.490170;0.578502;
0.183100;1.000000;0.929703;0.614072;0.483392;0.570903;
0.183120;1.000000;0.932665;0.615812;0.476624;0.563268;
0.183140;1.000000;0.935495;0.617392;0.469858;0.555602;
0.183160;1.000000;0.938164;0.618792;0.463088;0.547912;
0.183180;1.000000;0.940643;0.619999;0.456308;0.540202;
0.183200;1.000000;0.942905;0.620999;0.449511;0.532480;
0.183220;1.000000;0.944928;0.621782;0.442689;0.524750;
0.183240;1.000000;0.946689;0.622338;0.435838;0.517018;
0.183260;1.000000;0.948169;0.622664;0.428949;0.509289;
0.183280;1.000000;0.949353;0.622754;0.422017;0.501570;
0.183300;1.000000;0.950228;0.622610;0.415037;0.493864;
0.183320;1.000000;0.950784;0.622231;0.408001;0.486177;
0.183340;1.000000;0.951015;0.621623;0.400906;0.478512;
0.183360;1.000000;0.950918;0.620793;0.393747;0.470874;
0.183380;1.000000;0.950494;0.619750;0.386519;0.463265;
0.183400;1.000000;0.949747;0.618505;0.379219;0.455688;
0.183420;1.000000;0.948683;0.617072;0.371845;0.448146;
0.183440;1.000000;0.947315;0.615466;0.364393;0.440640;
0.183460;1.000000;0.945656;0.613705;0.356862;0.433171;
0.183480;1.000000;0.943722;0.611806;0.349251;0.425739;
0.183500;1.000000;0.941535;0.609791;0.341561;0.418344;
0.183520;1.000000;0.939115;0.607679;0.333791;0.410986;
0.183540;1.000000;0.936489;0.605494;0.325942;0.403662;
0.183560;1.000000;0.933684;0.603258;0.318017;0.396371;
0.183580;1.000000;0.930728;0.600994;0.310019;0.389111;
0.183600;1.000000;0.927653;0.598725;0.301949;0.381877;
0.183620;1.000000;0.924491;0.596475;0.293813;0.374667;
0.183640;1.000000;0.921273;0.594266;0.285614;0.367476;
0.183660;1.000000;0.918035;0.592122;0.277357;0.360300;
0.183680;1.000000;0.914811;0.590063;0.269047;0.353133;
0.183700;1.000000;0.911633;0.588111;0.260691;0.345971;
0.183720;1.000000;0.908535;0.586286;0.252294;0.338807;
0.183740;1.000000;0.905550;0.584606;0.243862;0.331637;
0.183760;1.000000;0.902710;0.583088;0.235403;0.324454;
0.183780;1.000000;0.900044;0.581749;0.226922;0.317252;
0.183800;1.000000;0.897580;0.580601;0.218426;0.310025;
0.183820;1.000000;0.895345;0.579657;0.209922;0.302768;
0.183840;1.000000;0.893363;0.578926;0.201416;0.295475;
0.183860;1.000000;0.891654;0.578417;0.192916;0.288139;
0.183880;1.000000;0.890237;0.578135;0.184426;0.280756;
0.183900;1.000000;0.889126;0.578084;0.175952;0.273320;
0.183920;1.000000;0.888335;0.578263;0.167501;0.265827;
0.183940;1.000000;0.887871;0.578672;0.159077;0.258273;
0.183960;1.000000;0.887740;0.579308;0.150684;0.250653;
0.183980;1.000000;0.887942;0.580163;0.142327;0.242965;
0.184000;1.000000;0.888477;0.581230;0.134009;0.235205;
0.184020;1.000000;0.889339;0.582498;0.125733;0.227372;
0.184040;1.000000;0.890519;0.583954;0.117500;0.219463;
0.184060;1.000000;0.892004;0.585583;0.109313;0.211479;
0.184080;1.000000;0.893780;0.587368;0.101171;0.203417;
0.184100;1.000000;0.895827;0.589291;0.093076;0.195280;
0.184120;1.000000;0.898124;0.591331;0.085026;0.187067;
0.184140;1.000000;0.900647;0.593467;0.077020;0.178781;
0.184160;1.000000;0.903369;0.595676;0.069056;0.170423;
0.184180;1.000000;0.906263;0.597934;0.061132;0.161997;
0.184200;1.000000;0.909298;0.600217;0.053244;0.153505;
0.184220;1.000000;0.912442;0.602501;0.045390;0.144951;
0.184240;1.000000;0.915662;0.604761;0.037563;0.136341;
0.184260;1.000000;0.918924;0.606972;0.029761;0.127678;
0.184280;1.000000;0.922196;0.609111;0.021978;0.118968;
0.184300;1.000000;0.925441;0.611153;0.014207;0.110217;
0.184320;1.000000;0.928628;0.613079;0.006445;0.101430;
0.184340;1.000000;0.931722;0.614865;-0.001316;0.092614;
0.184360;1.000000;0.934691;0.616494;-0.009080;0.083774;
0.184380;1.000000;0.937505;0.617949;-0.016855;0.074918;
0.184400;1.000000;0.940135;0.619213;-0.024646;0.066051;
0.184420;1.000000;0.942553;0.620273;-0.032459;0.057180;
0.184440;1.000000;0.944735;0.621120;-0.040299;0.048311;
0.184460;1.000000;0.946658;0.621745;-0.048173;0.039451;
0.184480;1.000000;0.948302;0.622142;-0.056085;0.030605;
0.184500;1.000000;0.949652;0.622308;-0.064039;0.021780;
0.184520;1.000000;0.950693;0.622243;-0.072041;0.012979;
0.184540;1.000000;0.951416;0.621948;-0.080094;0.004209;
0.184560;1.000000;0.951813;0.621429;-0.088201;-0.004526;
0.184580;1.000000;0.951881;0.620693;-0.096365;-0.013222;
0.184600;1.000000;0.951620;0.619748;-0.104588;-0.021875;
0.184620;1.000000;0.951034;0.618607;-0.112871;-0.030483;
0.184640;1.000000;0.950129;0.617284;-0.121215;-0.039042;
0.184660;1.000000;0.948916;0.615794;-0.129619;-0.047551;
0.184680;1.000000;0.947410;0.614153;-0.138083;-0.056009;
0.184700;1.000000;0.945625;0.612382;-0.146605;-0.064414;
0.184720;1.000000;0.943583;0.610499;-0.155182;-0.072767;
0.184740;1.000000;0.941305;0.608525;-0.163813;-0.081067;
0.184760;1.000000;0.938816;0.606482;-0.172494;-0.089317;
0.184780;1.000000;0.936144;0.604392;-0.181219;-0.097516;
0.184800;1.000000;0.933318;0.602277;-0.189985;-0.105668;
0.184820;1.000000;0.930367;0.600159;-0.198785;-0.113775;
0.184840;1.000000;0.927324;0.598060;-0.207615;-0.121839;
0.184860;1.000000;0.924221;0.596002;-0.216467;-0.129863;
0.184880;1.000000;0.921092;0.594006;-0.225336;-0.137852;
0.184900;1.000000;0.917971;0.592092;-0.234213;-0.145810;
0.184920;1.000000;0.914889;0.590280;-0.243093;-0.153740;
0.184940;1.000000;0.911881;0.588587;-0.251966;-0.161647;
0.184960;1.000000;0.908977;0.587031;-0.260827;-0.169535;
0.184980;1.000000;0.906208;0.585626;-0.269668;-0.177409;
0.185000;1.000000;0.903603;0.584387;-0.278481;-0.185274;
0.185020;1.000000;0.901189;0.583325;-0.287258;-0.193133;
0.185040;1.000000;0.898991;0.582452;-0.295994;-0.200992;
0.185060;1.000000;0.897031;0.581774;-0.304681;-0.208854;
0.185080;1.000000;0.895330;0.581299;-0.313313;-0.216723;
0.185100;1.000000;0.893903;0.581032;-0.321884;-0.224604;
0.185120;1.000000;0.892764;0.580974;-0.330388;-0.232499;
0.185140;1.000000;0.891926;0.581126;-0.338821;-0.240412;
0.185160;1.000000;0.891394;0.581486;-0.347179;-0.248344;
0.185180;1.000000;0.891174;0.582050;-0.355457;-0.256299;
0.185200;1.000000;0.891266;0.582812;-0.363652;-0.264278;
0.185220;1.000000;0.891668;0.583765;-0.371763;-0.272282;
0.185240;1.000000;0.892375;0.584898;-0.379787;-0.280311;
0.185260;1.000000;0.893378;0.586198;-0.387724;-0.288366;
0.185280;1.000000;0.894665;0.587653;-0.395574;-0.296447;
0.185300;1.000000;0.896223;0.589247;-0.403336;-0.304551;
0.185320;1.000000;0.898033;0.590963;-0.411013;-0.312679;
0.185340;1.000000;0.900077;0.592783;-0.418606;-0.320828;
0.185360;1.000000;0.902332;0.594686;-0.426117;-0.328995;
0.185380;1.000000;0.904774;0.596653;-0.433551;-0.337178;
0.185400;1.000000;0.907378;0.598662;-0.440910;-0.345373;
0.185420;1.000000;0.910116;0.600691;-0.448199;-0.353576;
0.185440;1.000000;0.912958;0.602717;-0.455422;-0.361784;
0.185460;1.000000;0.915877;0.604720;-0.462586;-0.369991;
0.185480;1.000000;0.918840;0.606676;-0.469695;-0.378194;
0.185500;1.000000;0.921818;0.608565;-0.476755;-0.386386;
0.185520;1.000000;0.924780;0.610365;-0.483772;-0.394564;
0.185540;1.000000;0.927694;0.612057;-0.490753;-0.402721;
0.185560;1.000000;0.930531;0.613622;-0.497703;-0.410853;
0.185580;1.000000;0.933263;0.615044;-0.504629;-0.418955;
0.185600;1.000000;0.935860;0.616308;-0.511538;-0.427021;
0.185620;1.000000;0.938296;0.617399;-0.518434;-0.435046;
0.185640;1.000000;0.940547;0.618307;-0.525324;-0.443025;
0.185660;1.000000;0.942589;0.619022;-0.532213;-0.450955;
0.185680;1.000000;0.944402;0.619538;-0.539107;-0.458830;
0.185700;1.000000;0.945968;0.619850;-0.546010;-0.466647;
0.185720;1.000000;0.947272;0.619956;-0.552926;-0.474401;
0.185740;1.000000;0.948301;0.619856;-0.559860;-0.482091;
0.185760;1.000000;0.949044;0.619552;-0.566814;-0.489713;
0.185780;1.000000;0.949496;0.619051;-0.573791;-0.497265;
0.185800;1.000000;0.949653;0.618358;-0.580794;-0.504745;
0.185820;1.000000;0.949515;0.617482;-0.587822;-0.512153;
0.185840;1.000000;0.949084;0.616436;-0.594878;-0.519487;
0.185860;1.000000;0.948367;0.615230;-0.601962;-0.526747;
0.185880;1.000000;0.947373;0.613881;-0.609072;-0.533934;
0.185900;1.000000;0.946113;0.612402;-0.616208;-0.541050;
0.185920;1.000000;0.944602;0.610812;-0.623367;-0.548094;
0.185940;1.000000;0.942858;0.609127;-0.630548;-0.555070;
0.185960;1.000000;0.940900;0.607365;-0.637747;-0.561981;
0.185980;1.000000;0.938751;0.605547;-0.644961;-0.568828;
0.186000;1.000000;0.936435;0.603690;-0.652186;-0.575615;
0.186020;1.000000;0.933976;0.601813;-0.659418;-0.582347;
0.186040;1.000000;0.931401;0.599936;-0.666650;-0.589027;
0.186060;1.000000;0.928739;0.598077;-0.673879;-0.595660;
0.186080;1.000000;0.926018;0.596254;-0.681099;-0.602251;
0.186100;1.000000;0.923266;0.594484;-0.688305;-0.608804;
0.186120;1.000000;0.920511;0.592783;-0.695490;-0.615324;
0.186140;1.000000;0.917783;0.591168;-0.702648;-0.621817;
0.186160;1.000000;0.915109;0.589653;-0.709775;-0.628288;
0.186180;1.000000;0.912515;0.588250;-0.716863;-0.634741;
0.186200;1.000000;0.910026;0.586972;-0.723908;-0.641182;
0.186220;1.000000;0.907667;0.585829;-0.730904;-0.647615;
0.186240;1.000000;0.905460;0.584830;-0.737846;-0.654046;
0.186260;1.000000;0.903423;0.583984;-0.744730;-0.660479;
0.186280;1.000000;0.901576;0.583296;-0.751549;-0.666917;
0.186300;1.000000;0.899934;0.582771;-0.758302;-0.673365;
0.186320;1.000000;0.898511;0.582412;-0.764983;-0.679826;
0.186340;1.000000;0.897316;0.582220;-0.771590;-0.686303;
0.186360;1.000000;0.896358;0.582195;-0.778121;-0.692798;
0.186380;1.000000;0.895643;0.582336;-0.784574;-0.699314;
0.186400;1.000000;0.895174;0.582639;-0.790946;-0.705852;
0.186420;1.000000;0.894951;0.583099;-0.797238;-0.712412;
0.186440;1.000000;0.894973;0.583710;-0.803450;-0.718997;
0.186460;1.000000;0.895235;0.584464;-0.809581;-0.725605;
0.186480;1.000000;0.895732;0.585351;-0.815634;-0.732236;
0.186500;1.000000;0.896453;0.586361;-0.821609;-0.738888;
0.186520;1.000000;0.897389;0.587481;-0.827509;-0.745561;
0.186540;1.000000;0.898527;0.588700;-0.833337;-0.752252;
0.186560;1.000000;0.899852;0.590002;-0.839096;-0.758959;
0.186580;1.000000;0.901348;0.591373;-0.844791;-0.765679;
0.186600;1.000000;0.902996;0.592798;-0.850424;-0.772408;
0.186620;1.000000;0.904779;0.594259;-0.856001;-0.779142;
0.186640;1.000000;0.906676;0.595741;-0.861526;-0.785878;
0.186660;1.000000;0.908666;0.597227;-0.867006;-0.792611;
0.186680;1.000000;0.910726;0.598700;-0.872444;-0.799337;
0.186700;1.000000;0.912835;0.600144;-0.877848;-0.806050;
0.186720;1.000000;0.914969;0.601543;-0.883221;-0.812747;
0.186740;1.000000;0.917105;0.602881;-0.888571;-0.819421;
0.186760;1.000000;0.919221;0.604145;-0.893902;-0.826069;
0.186780;1.000000;0.921294;0.605321;-0.899219;-0.832685;
0.186800;1.000000;0.923303;0.606397;-0.904530;-0.839264;
0.186820;1.000000;0.925225;0.607363;-0.909837;-0.845802;
0.186840;1.000000;0.927041;0.608208;-0.915146;-0.852294;
0.186860;1.000000;0.928732;0.608926;-0.920462;-0.858735;
0.186880;1.000000;0.930281;0.609511;-0.925789;-0.865123;
0.186900;1.000000;0.931673;0.609960;-0.931129;-0.871453;
0.186920;1.000000;0.932893;0.610269;-0.936486;-0.877723;
0.186940;1.000000;0.933930;0.610438;-0.941864;-0.883928;
0.186960;1.000000;0.934776;0.610470;-0.947263;-0.890067;
0.186980;1.000000;0.935422;0.610367;-0.952685;-0.896137;
0.187000;1.000000;0.935864;0.610134;-0.958132;-0.902138;
0.187020;1.000000;0.936100;0.609778;-0.963603;-0.908067;
0.187040;1.000000;0.936131;0.609307;-0.969099;-0.913925;
0.187060;1.000000;0.935959;0.608729;-0.974618;-0.919711;
0.187080;1.000000;0.935591;0.608056;-0.980160;-0.925426;
0.187100;1.000000;0.935033;0.607298;-0.985721;-0.931071;
0.187120;1.000000;0.934295;0.606467;-0.991301;-0.936646;
0.187140;1.000000;0.933390;0.605575;-0.996894;-0.942153;
0.187160;1.000000;0.932332;0.604636;-1.002499;-0.947596;
0.187180;1.000000;0.931137;0.603663;-1.008111;-0.952976;
0.187200;1.000000;0.929821;0.602669;-1.013726;-0.958296;
0.187220;1.000000;0.928404;0.601665;-1.019339;-0.963559;
0.187240;1.000000;0.926904;0.600666;-1.024945;-0.968770;
0.187260;1.000000;0.925341;0.599683;-1.030539;-0.973931;
0.187280;1.000000;0.923736;0.598727;-1.036116;-0.979047;
0.187300;1.000000;0.922110;0.597809;-1.041669;-0.984121;
0.187320;1.000000;0.920481;0.596940;-1.047193;-0.989159;
0.187340;1.000000;0.918871;0.596128;-1.052682;-0.994163;
0.187360;1.000000;0.917298;0.595381;-1.058131;-0.999139;
0.187380;1.000000;0.915780;0.594707;-1.063535;-1.004091;
0.187400;1.000000;0.914333;0.594113;-1.068886;-1.009022;
0.187420;1.000000;0.912973;0.593602;-1.074181;-1.013936;
0.187440;1.000000;0.911714;0.593180;-1.079414;-1.018837;
0.187460;1.000000;0.910568;0.592849;-1.084581;-1.023729;
0.187480;1.000000;0.909545;0.592613;-1.089677;-1.028615;
0.187500;1.000000;0.908654;0.592472;-1.094697;-1.033496;
0.187520;1.000000;0.907901;0.592427;-1.099639;-1.038377;
0.187540;1.000000;0.907293;0.592477;-1.104499;-1.043259;
0.187560;1.000000;0.906831;0.592620;-1.109274;-1.048143;
0.187580;1.000000;0.906518;0.592854;-1.113962;-1.053030;
0.187600;1.000000;0.906354;0.593177;-1.118562;-1.057922;
0.187620;1.000000;0.906337;0.593583;-1.123071;-1.062819;
0.187640;1.000000;0.906464;0.594069;-1.127489;-1.067719;
0.187660;1.000000;0.906732;0.594628;-1.131816;-1.072624;
0.187680;1.000000;0.907135;0.595254;-1.136052;-1.077530;
0.187700;1.000000;0.907666;0.595941;-1.140198;-1.082438;
0.187720;1.000000;0.908317;0.596680;-1.144254;-1.087343;
0.187740;1.000000;0.909082;0.597464;-1.148223;-1.092245;
0.187760;1.000000;0.909950;0.598284;-1.152105;-1.097140;
0.187780;1.000000;0.910912;0.599130;-1.155905;-1.102024;
0.187800;1.000000;0.911958;0.599995;-1.159624;-1.106893;
0.187820;1.000000;0.913076;0.600867;-1.163265;-1.111745;
0.187840;1.000000;0.914255;0.601737;-1.166831;-1.116573;
0.187860;1.000000;0.915483;0.602596;-1.170327;-1.121374;
0.187880;1.000000;0.916749;0.603434;-1.173756;-1.126143;
0.187900;1.000000;0.918040;0.604241;-1.177121;-1.130874;
0.187920;1.000000;0.919343;0.605009;-1.180427;-1.135563;
0.187940;1.000000;0.920647;0.605728;-1.183678;-1.140204;
0.187960;1.000000;0.921937;0.606392;-1.186877;-1.144793;
0.187980;1.000000;0.923204;0.606994;-1.190028;-1.149323;
0.188000;1.000000;0.924433;0.607525;-1.193135;-1.153790;
0.188020;1.000000;0.925614;0.607983;-1.196203;-1.158190;
0.188040;1.000000;0.926735;0.608361;-1.199233;-1.162516;
0.188060;1.000000;0.927786;0.608658;-1.202230;-1.166765;
0.188080;1.000000;0.928757;0.608870;-1.205197;-1.170933;
0.188100;1.000000;0.929640;0.608998;-1.208137;-1.175014;
0.188120;1.000000;0.930427;0.609042;-1.211051;-1.179006;
0.188140;1.000000;0.931111;0.609004;-1.213941;-1.182906;
