time;EmtTfoYY_circuit_vPrimA;EmtTfoYY_circuit_vSecA;EmtTfoYY_circuit_iPrimA;EmtTfoYY_circuit_iSecA;
0.085560;-0.245333;-0.104989;-0.052494;0.104989;
0.085570;-0.249707;-0.107181;-0.053591;0.107181;
0.085580;-0.254079;-0.109373;-0.054687;0.109373;
0.085590;-0.258448;-0.111564;-0.055782;0.111564;
0.085600;-0.262815;-0.113753;-0.056877;0.113753;
0.085610;-0.267179;-0.115942;-0.057971;0.115942;
0.085620;-0.271541;-0.118129;-0.059064;0.118129;
0.085630;-0.275899;-0.120315;-0.060158;0.120315;
0.085640;-0.280256;-0.122500;-0.061250;0.122500;
0.085650;-0.284609;-0.124684;-0.062342;0.124684;
0.085660;-0.288959;-0.126866;-0.063433;0.126866;
0.085670;-0.293307;-0.129047;-0.064524;0.129047;
0.085680;-0.297652;-0.131227;-0.065614;0.131227;
0.085690;-0.301994;-0.133406;-0.066703;0.133406;
0.085700;-0.306333;-0.135583;-0.067792;0.135583;
0.085710;-0.310669;-0.137759;-0.068880;0.137759;
0.085720;-0.315002;-0.139934;-0.069967;0.139934;
0.085730;-0.319331;-0.142107;-0.071054;0.142107;
0.085740;-0.323658;-0.144279;-0.072140;0.144279;
0.085750;-0.327981;-0.146450;-0.073225;0.146450;
0.085760;-0.332301;-0.148619;-0.074309;0.148619;
0.085770;-0.336618;-0.150786;-0.075393;0.150786;
0.085780;-0.340932;-0.152952;-0.076476;0.152952;
0.085790;-0.345242;-0.155117;-0.077558;0.155117;
0.085800;-0.349549;-0.157280;-0.078640;0.157280;
0.085810;-0.353852;-0.159441;-0.079721;0.159441;
0.085820;-0.358152;-0.161601;-0.080801;0.161601;
0.085830;-0.362448;-0.163759;-0.081880;0.163759;
0.085840;-0.366741;-0.165916;-0.082958;0.165916;
0.085850;-0.371030;-0.168071;-0.084036;0.168071;
0.085860;-0.375315;-0.170224;-0.085112;0.170224;
0.085870;-0.379597;-0.172376;-0.086188;0.172376;
0.085880;-0.383875;-0.174526;-0.087263;0.174526;
0.085890;-0.388149;-0.176674;-0.088337;0.176674;
0.085900;-0.392419;-0.178821;-0.089410;0.178821;
0.085910;-0.396686;-0.180966;-0.090483;0.180966;
0.085920;-0.400948;-0.183109;-0.091554;0.183109;
0.085930;-0.405207;-0.185250;-0.092625;0.185250;
0.085940;-0.409462;-0.187389;-0.093695;0.187389;
0.085950;-0.413712;-0.189527;-0.094763;0.189527;
0.085960;-0.417959;-0.191662;-0.095831;0.191662;
0.085970;-0.422201;-0.193796;-0.096898;0.193796;
0.085980;-0.426439;-0.195928;-0.097964;0.195928;
0.085990;-0.430673;-0.198058;-0.099029;0.198058;
0.086000;-0.434903;-0.200186;-0.100093;0.200186;
0.086010;-0.439128;-0.202312;-0.101156;0.202312;
0.086020;-0.443349;-0.204436;-0.102218;0.204436;
0.086030;-0.447566;-0.206557;-0.103279;0.206557;
0.086040;-0.451778;-0.208677;-0.104339;0.208677;
0.086050;-0.455986;-0.210795;-0.105398;0.210795;
0.086060;-0.460190;-0.212911;-0.106455;0.212911;
0.086070;-0.464388;-0.215025;-0.107512;0.215025;
0.086080;-0.468583;-0.217136;-0.108568;0.217136;
0.086090;-0.472772;-0.219246;-0.109623;0.219246;
0.086100;-0.476957;-0.221353;-0.110676;0.221353;
0.086110;-0.481137;-0.223458;-0.111729;0.223458;
0.086120;-0.485313;-0.225561;-0.112780;0.225561;
0.086130;-0.489483;-0.227661;-0.113831;0.227661;
0.086140;-0.493649;-0.229760;-0.114880;0.229760;
0.086150;-0.497810;-0.231856;-0.115928;0.231856;
0.086160;-0.501966;-0.233949;-0.116975;0.233949;
0.086170;-0.506117;-0.236041;-0.118020;0.236041;
0.086180;-0.510264;-0.238130;-0.119065;0.238130;
0.086190;-0.514405;-0.240217;-0.120108;0.240217;
0.086200;-0.518541;-0.242301;-0.121151;0.242301;
0.086210;-0.522672;-0.244383;-0.122192;0.244383;
0.086220;-0.526797;-0.246463;-0.123232;0.246463;
0.086230;-0.530918;-0.248540;-0.124270;0.248540;
0.086240;-0.535033;-0.250615;-0.125308;0.250615;
0.086250;-0.539143;-0.252687;-0.126344;0.252687;
0.086260;-0.543248;-0.254757;-0.127379;0.254757;
0.086270;-0.547347;-0.256824;-0.128412;0.256824;
0.086280;-0.551441;-0.258889;-0.129445;0.258889;
0.086290;-0.555530;-0.260951;-0.130476;0.260951;
0.086300;-0.559613;-0.263011;-0.131505;0.263011;
0.086310;-0.563690;-0.265068;-0.132534;0.265068;
0.086320;-0.567762;-0.267122;-0.133561;0.267122;
0.086330;-0.571828;-0.269174;-0.134587;0.269174;
0.086340;-0.575889;-0.271223;-0.135612;0.271223;
0.086350;-0.579944;-0.273270;-0.136635;0.273270;
0.086360;-0.583993;-0.275313;-0.137657;0.275313;
0.086370;-0.588037;-0.277354;-0.138677;0.277354;
0.086380;-0.592074;-0.279393;-0.139696;0.279393;
0.086390;-0.596106;-0.281428;-0.140714;0.281428;
0.086400;-0.600132;-0.283461;-0.141730;0.283461;
0.086410;-0.604152;-0.285491;-0.142745;0.285491;
0.086420;-0.608166;-0.287518;-0.143759;0.287518;
0.086430;-0.612174;-0.289542;-0.144771;0.289542;
0.086440;-0.616176;-0.291564;-0.145782;0.291564;
0.086450;-0.620172;-0.293582;-0.146791;0.293582;
0.086460;-0.624162;-0.295598;-0.147799;0.295598;
0.086470;-0.628146;-0.297611;-0.148805;0.297611;
0.086480;-0.632123;-0.299620;-0.149810;0.299620;
0.086490;-0.636094;-0.301627;-0.150814;0.301627;
0.086500;-0.640059;-0.303631;-0.151816;0.303631;
0.086510;-0.644018;-0.305632;-0.152816;0.305632;
0.086520;-0.647970;-0.307630;-0.153815;0.307630;
0.086530;-0.651916;-0.309625;-0.154812;0.309625;
0.086540;-0.655856;-0.311616;-0.155808;0.311616;
0.086550;-0.659789;-0.313605;-0.156803;0.313605;
0.086560;-0.663715;-0.315591;-0.157795;0.315591;
0.086570;-0.667635;-0.317573;-0.158787;0.317573;
0.086580;-0.671548;-0.319553;-0.159776;0.319553;
0.086590;-0.675455;-0.321529;-0.160764;0.321529;
0.086600;-0.679355;-0.323502;-0.161751;0.323502;
0.086610;-0.683248;-0.325472;-0.162736;0.325472;
0.086620;-0.687135;-0.327438;-0.163719;0.327438;
0.086630;-0.691015;-0.329402;-0.164701;0.329402;
0.086640;-0.694888;-0.331362;-0.165681;0.331362;
0.086650;-0.698754;-0.333319;-0.166659;0.333319;
0.086660;-0.702613;-0.335272;-0.167636;0.335272;
0.086670;-0.706465;-0.337222;-0.168611;0.337222;
0.086680;-0.710311;-0.339169;-0.169585;0.339169;
0.086690;-0.714149;-0.341113;-0.170556;0.341113;
0.086700;-0.717980;-0.343053;-0.171527;0.343053;
0.086710;-0.721804;-0.344990;-0.172495;0.344990;
0.086720;-0.725622;-0.346923;-0.173462;0.346923;
0.086730;-0.729431;-0.348853;-0.174427;0.348853;
0.086740;-0.733234;-0.350780;-0.175390;0.350780;
0.086750;-0.737030;-0.352703;-0.176352;0.352703;
0.086760;-0.740818;-0.354623;-0.177311;0.354623;
0.086770;-0.744599;-0.356539;-0.178269;0.356539;
0.086780;-0.748372;-0.358451;-0.179226;0.358451;
0.086790;-0.752138;-0.360360;-0.180180;0.360360;
0.086800;-0.755897;-0.362266;-0.181133;0.362266;
0.086810;-0.759648;-0.364168;-0.182084;0.364168;
0.086820;-0.763392;-0.366066;-0.183033;0.366066;
0.086830;-0.767128;-0.367961;-0.183980;0.367961;
0.086840;-0.770857;-0.369852;-0.184926;0.369852;
0.086850;-0.774578;-0.371739;-0.185870;0.371739;
0.086860;-0.778291;-0.373623;-0.186812;0.373623;
0.086870;-0.781997;-0.375503;-0.187752;0.375503;
0.086880;-0.785695;-0.377380;-0.188690;0.377380;
0.086890;-0.789385;-0.379252;-0.189626;0.379252;
0.086900;-0.793068;-0.381121;-0.190561;0.381121;
0.086910;-0.796742;-0.382986;-0.191493;0.382986;
0.086920;-0.800409;-0.384848;-0.192424;0.384848;
0.086930;-0.804068;-0.386705;-0.193353;0.386705;
0.086940;-0.807719;-0.388559;-0.194280;0.388559;
0.086950;-0.811362;-0.390409;-0.195204;0.390409;
0.086960;-0.814997;-0.392255;-0.196127;0.392255;
0.086970;-0.818624;-0.394097;-0.197049;0.394097;
0.086980;-0.822242;-0.395935;-0.197968;0.395935;
0.086990;-0.825853;-0.397770;-0.198885;0.397770;
0.087000;-0.829456;-0.399600;-0.199800;0.399600;
0.087010;-0.833050;-0.401427;-0.200713;0.401427;
0.087020;-0.836636;-0.403249;-0.201625;0.403249;
0.087030;-0.840214;-0.405068;-0.202534;0.405068;
0.087040;-0.843784;-0.406883;-0.203441;0.406883;
0.087050;-0.847345;-0.408693;-0.204347;0.408693;
0.087060;-0.850898;-0.410500;-0.205250;0.410500;
0.087070;-0.854442;-0.412302;-0.206151;0.412302;
0.087080;-0.857978;-0.414101;-0.207050;0.414101;
0.087090;-0.861506;-0.415895;-0.207947;0.415895;
0.087100;-0.865025;-0.417685;-0.208843;0.417685;
0.087110;-0.868536;-0.419471;-0.209736;0.419471;
0.087120;-0.872038;-0.421253;-0.210627;0.421253;
0.087130;-0.875531;-0.423031;-0.211515;0.423031;
0.087140;-0.879016;-0.424805;-0.212402;0.424805;
0.087150;-0.882492;-0.426574;-0.213287;0.426574;
0.087160;-0.885959;-0.428339;-0.214170;0.428339;
0.087170;-0.889418;-0.430100;-0.215050;0.430100;
0.087180;-0.892868;-0.431857;-0.215929;0.431857;
0.087190;-0.896309;-0.433610;-0.216805;0.433610;
0.087200;-0.899741;-0.435358;-0.217679;0.435358;
0.087210;-0.903164;-0.437102;-0.218551;0.437102;
0.087220;-0.906579;-0.438841;-0.219421;0.438841;
0.087230;-0.909984;-0.440577;-0.220288;0.440577;
0.087240;-0.913380;-0.442307;-0.221154;0.442307;
0.087250;-0.916768;-0.444034;-0.222017;0.444034;
0.087260;-0.920146;-0.445756;-0.222878;0.445756;
0.087270;-0.923516;-0.447474;-0.223737;0.447474;
0.087280;-0.926876;-0.449187;-0.224594;0.449187;
0.087290;-0.930227;-0.450896;-0.225448;0.450896;
0.087300;-0.933569;-0.452601;-0.226300;0.452601;
0.087310;-0.936901;-0.454301;-0.227150;0.454301;
0.087320;-0.940225;-0.455996;-0.227998;0.455996;
0.087330;-0.943539;-0.457687;-0.228844;0.457687;
0.087340;-0.946844;-0.459374;-0.229687;0.459374;
0.087350;-0.950139;-0.461056;-0.230528;0.461056;
0.087360;-0.953425;-0.462733;-0.231367;0.462733;
0.087370;-0.956702;-0.464406;-0.232203;0.464406;
0.087380;-0.959969;-0.466074;-0.233037;0.466074;
0.087390;-0.963227;-0.467738;-0.233869;0.467738;
0.087400;-0.966475;-0.469397;-0.234698;0.469397;
0.087410;-0.969714;-0.471051;-0.235526;0.471051;
0.087420;-0.972943;-0.472701;-0.236351;0.472701;
0.087430;-0.976163;-0.474346;-0.237173;0.474346;
0.087440;-0.979373;-0.475987;-0.237993;0.475987;
0.087450;-0.982573;-0.477622;-0.238811;0.477622;
0.087460;-0.985763;-0.479253;-0.239627;0.479253;
0.087470;-0.988944;-0.480880;-0.240440;0.480880;
0.087480;-0.992115;-0.482501;-0.241251;0.482501;
0.087490;-0.995277;-0.484118;-0.242059;0.484118;
0.087500;-0.998428;-0.485730;-0.242865;0.485730;
0.087510;-1.001570;-0.487337;-0.243669;0.487337;
0.087520;-1.004701;-0.488940;-0.244470;0.488940;
0.087530;-1.007823;-0.490537;-0.245269;0.490537;
0.087540;-1.010935;-0.492130;-0.246065;0.492130;
0.087550;-1.014037;-0.493718;-0.246859;0.493718;
0.087560;-1.017129;-0.495301;-0.247650;0.495301;
0.087570;-1.020210;-0.496879;-0.248439;0.496879;
0.087580;-1.023282;-0.498452;-0.249226;0.498452;
0.087590;-1.026344;-0.500020;-0.250010;0.500020;
0.087600;-1.029395;-0.501584;-0.250792;0.501584;
0.087610;-1.032437;-0.503142;-0.251571;0.503142;
0.087620;-1.035468;-0.504696;-0.252348;0.504696;
0.087630;-1.038489;-0.506244;-0.253122;0.506244;
0.087640;-1.041500;-0.507787;-0.253894;0.507787;
0.087650;-1.044500;-0.509326;-0.254663;0.509326;
0.087660;-1.047490;-0.510859;-0.255430;0.510859;
0.087670;-1.050470;-0.512388;-0.256194;0.512388;
0.087680;-1.053439;-0.513911;-0.256955;0.513911;
0.087690;-1.056398;-0.515429;-0.257715;0.515429;
0.087700;-1.059347;-0.516942;-0.258471;0.516942;
0.087710;-1.062285;-0.518450;-0.259225;0.518450;
0.087720;-1.065213;-0.519953;-0.259977;0.519953;
0.087730;-1.068130;-0.521451;-0.260726;0.521451;
0.087740;-1.071036;-0.522944;-0.261472;0.522944;
0.087750;-1.073932;-0.524431;-0.262216;0.524431;
0.087760;-1.076818;-0.525914;-0.262957;0.525914;
0.087770;-1.079693;-0.527391;-0.263695;0.527391;
0.087780;-1.082557;-0.528863;-0.264431;0.528863;
0.087790;-1.085410;-0.530329;-0.265165;0.530329;
0.087800;-1.088253;-0.531791;-0.265895;0.531791;
0.087810;-1.091085;-0.533247;-0.266624;0.533247;
0.087820;-1.093906;-0.534698;-0.267349;0.534698;
0.087830;-1.096717;-0.536144;-0.268072;0.536144;
0.087840;-1.099516;-0.537584;-0.268792;0.537584;
0.087850;-1.102305;-0.539019;-0.269510;0.539019;
0.087860;-1.105083;-0.540449;-0.270225;0.540449;
0.087870;-1.107850;-0.541873;-0.270937;0.541873;
0.087880;-1.110606;-0.543293;-0.271646;0.543293;
0.087890;-1.113351;-0.544706;-0.272353;0.544706;
0.087900;-1.116085;-0.546115;-0.273057;0.546115;
0.087910;-1.118808;-0.547518;-0.273759;0.547518;
0.087920;-1.121520;-0.548915;-0.274458;0.548915;
0.087930;-1.124221;-0.550307;-0.275154;0.550307;
0.087940;-1.126911;-0.551694;-0.275847;0.551694;
0.087950;-1.129590;-0.553075;-0.276538;0.553075;
0.087960;-1.132257;-0.554451;-0.277226;0.554451;
0.087970;-1.134914;-0.555821;-0.277911;0.555821;
0.087980;-1.137559;-0.557186;-0.278593;0.557186;
0.087990;-1.140193;-0.558546;-0.279273;0.558546;
0.088000;-1.142816;-0.559899;-0.279950;0.559899;
0.088010;-1.145427;-0.561248;-0.280624;0.561248;
0.088020;-1.148027;-0.562590;-0.281295;0.562590;
0.088030;-1.150616;-0.563928;-0.281964;0.563928;
0.088040;-1.153194;-0.565259;-0.282630;0.565259;
0.088050;-1.155760;-0.566585;-0.283293;0.566585;
0.088060;-1.158314;-0.567906;-0.283953;0.567906;
0.088070;-1.160858;-0.569221;-0.284610;0.569221;
0.088080;-1.163389;-0.570530;-0.285265;0.570530;
0.088090;-1.165910;-0.571834;-0.285917;0.571834;
0.088100;-1.168418;-0.573132;-0.286566;0.573132;
0.088110;-1.170916;-0.574424;-0.287212;0.574424;
0.088120;-1.173401;-0.575711;-0.287855;0.575711;
0.088130;-1.175876;-0.576992;-0.288496;0.576992;
0.088140;-1.178338;-0.578267;-0.289133;0.578267;
0.088150;-1.180789;-0.579536;-0.289768;0.579536;
0.088160;-1.183228;-0.580800;-0.290400;0.580800;
0.088170;-1.185656;-0.582058;-0.291029;0.582058;
0.088180;-1.188072;-0.583311;-0.291655;0.583311;
0.088190;-1.190476;-0.584557;-0.292279;0.584557;
0.088200;-1.192868;-0.585798;-0.292899;0.585798;
0.088210;-1.195249;-0.587033;-0.293517;0.587033;
0.088220;-1.197618;-0.588263;-0.294131;0.588263;
0.088230;-1.199975;-0.589486;-0.294743;0.589486;
0.088240;-1.202320;-0.590704;-0.295352;0.590704;
0.088250;-1.204653;-0.591915;-0.295958;0.591915;
0.088260;-1.206974;-0.593121;-0.296561;0.593121;
0.088270;-1.209284;-0.594322;-0.297161;0.594322;
0.088280;-1.211582;-0.595516;-0.297758;0.595516;
0.088290;-1.213867;-0.596704;-0.298352;0.596704;
0.088300;-1.216141;-0.597887;-0.298943;0.597887;
0.088310;-1.218402;-0.599063;-0.299532;0.599063;
0.088320;-1.220652;-0.600234;-0.300117;0.600234;
0.088330;-1.222889;-0.601399;-0.300699;0.601399;
0.088340;-1.225115;-0.602558;-0.301279;0.602558;
0.088350;-1.227328;-0.603710;-0.301855;0.603710;
0.088360;-1.229530;-0.604857;-0.302429;0.604857;
0.088370;-1.231719;-0.605998;-0.302999;0.605998;
0.088380;-1.233896;-0.607133;-0.303567;0.607133;
0.088390;-1.236060;-0.608262;-0.304131;0.608262;
0.088400;-1.238213;-0.609385;-0.304693;0.609385;
0.088410;-1.240353;-0.610502;-0.305251;0.610502;
0.088420;-1.242482;-0.611613;-0.305806;0.611613;
0.088430;-1.244597;-0.612718;-0.306359;0.612718;
0.088440;-1.246701;-0.613817;-0.306908;0.613817;
0.088450;-1.248792;-0.614910;-0.307455;0.614910;
0.088460;-1.250871;-0.615996;-0.307998;0.615996;
0.088470;-1.252938;-0.617077;-0.308538;0.617077;
0.088480;-1.254992;-0.618151;-0.309076;0.618151;
0.088490;-1.257034;-0.619220;-0.309610;0.619220;
0.088500;-1.259063;-0.620282;-0.310141;0.620282;
0.088510;-1.261080;-0.621338;-0.310669;0.621338;
0.088520;-1.263085;-0.622388;-0.311194;0.622388;
0.088530;-1.265077;-0.623432;-0.311716;0.623432;
0.088540;-1.267057;-0.624470;-0.312235;0.624470;
0.088550;-1.269024;-0.625502;-0.312751;0.625502;
0.088560;-1.270979;-0.626527;-0.313264;0.626527;
0.088570;-1.272921;-0.627547;-0.313773;0.627547;
0.088580;-1.274850;-0.628560;-0.314280;0.628560;
0.088590;-1.276767;-0.629566;-0.314783;0.629566;
0.088600;-1.278671;-0.630567;-0.315284;0.630567;
0.088610;-1.280563;-0.631562;-0.315781;0.631562;
0.088620;-1.282442;-0.632550;-0.316275;0.632550;
0.088630;-1.284308;-0.633532;-0.316766;0.633532;
0.088640;-1.286162;-0.634507;-0.317254;0.634507;
0.088650;-1.288003;-0.635477;-0.317738;0.635477;
0.088660;-1.289831;-0.636440;-0.318220;0.636440;
0.088670;-1.291647;-0.637397;-0.318698;0.637397;
0.088680;-1.293450;-0.638347;-0.319174;0.638347;
0.088690;-1.295240;-0.639292;-0.319646;0.639292;
0.088700;-1.297017;-0.640230;-0.320115;0.640230;
0.088710;-1.298782;-0.641161;-0.320581;0.641161;
0.088720;-1.300533;-0.642087;-0.321043;0.642087;
0.088730;-1.302272;-0.643006;-0.321503;0.643006;
0.088740;-1.303998;-0.643918;-0.321959;0.643918;
0.088750;-1.305711;-0.644825;-0.322412;0.644825;
0.088760;-1.307411;-0.645725;-0.322862;0.645725;
0.088770;-1.309099;-0.646618;-0.323309;0.646618;
0.088780;-1.310773;-0.647505;-0.323753;0.647505;
0.088790;-1.312435;-0.648386;-0.324193;0.648386;
0.088800;-1.314083;-0.649261;-0.324630;0.649261;
0.088810;-1.315719;-0.650128;-0.325064;0.650128;
0.088820;-1.317341;-0.650990;-0.325495;0.650990;
0.088830;-1.318951;-0.651845;-0.325923;0.651845;
0.088840;-1.320547;-0.652694;-0.326347;0.652694;
0.088850;-1.322131;-0.653536;-0.326768;0.653536;
0.088860;-1.323701;-0.654372;-0.327186;0.654372;
0.088870;-1.325259;-0.655201;-0.327601;0.655201;
0.088880;-1.326803;-0.656024;-0.328012;0.656024;
0.088890;-1.328334;-0.656841;-0.328420;0.656841;
0.088900;-1.329852;-0.657651;-0.328825;0.657651;
0.088910;-1.331357;-0.658454;-0.329227;0.658454;
0.088920;-1.332849;-0.659251;-0.329625;0.659251;
0.088930;-1.334328;-0.660041;-0.330021;0.660041;
0.088940;-1.335793;-0.660825;-0.330413;0.660825;
0.088950;-1.337246;-0.661603;-0.330801;0.661603;
0.088960;-1.338685;-0.662374;-0.331187;0.662374;
0.088970;-1.340111;-0.663138;-0.331569;0.663138;
0.088980;-1.341523;-0.663896;-0.331948;0.663896;
0.088990;-1.342923;-0.664647;-0.332323;0.664647;
0.089000;-1.344309;-0.665392;-0.332696;0.665392;
0.089010;-1.345682;-0.666130;-0.333065;0.666130;
0.089020;-1.347041;-0.666861;-0.333431;0.666861;
0.089030;-1.348388;-0.667586;-0.333793;0.667586;
0.089040;-1.349721;-0.668305;-0.334152;0.668305;
0.089050;-1.351041;-0.669016;-0.334508;0.669016;
0.089060;-1.352347;-0.669721;-0.334861;0.669721;
0.089070;-1.353640;-0.670420;-0.335210;0.670420;
0.089080;-1.354920;-0.671112;-0.335556;0.671112;
0.089090;-1.356186;-0.671797;-0.335899;0.671797;
0.089100;-1.357439;-0.672476;-0.336238;0.672476;
0.089110;-1.358678;-0.673148;-0.336574;0.673148;
0.089120;-1.359905;-0.673813;-0.336907;0.673813;
0.089130;-1.361117;-0.674472;-0.337236;0.674472;
0.089140;-1.362317;-0.675124;-0.337562;0.675124;
0.089150;-1.363502;-0.675770;-0.337885;0.675770;
0.089160;-1.364675;-0.676408;-0.338204;0.676408;
0.089170;-1.365834;-0.677041;-0.338520;0.677041;
0.089180;-1.366979;-0.677666;-0.338833;0.677666;
0.089190;-1.368111;-0.678285;-0.339142;0.678285;
0.089200;-1.369229;-0.678897;-0.339448;0.678897;
0.089210;-1.370334;-0.679502;-0.339751;0.679502;
0.089220;-1.371426;-0.680101;-0.340050;0.680101;
0.089230;-1.372503;-0.680692;-0.340346;0.680692;
0.089240;-1.373568;-0.681278;-0.340639;0.681278;
0.089250;-1.374618;-0.681856;-0.340928;0.681856;
0.089260;-1.375656;-0.682428;-0.341214;0.682428;
0.089270;-1.376679;-0.682993;-0.341496;0.682993;
0.089280;-1.377689;-0.683551;-0.341776;0.683551;
0.089290;-1.378686;-0.684103;-0.342051;0.684103;
0.089300;-1.379668;-0.684647;-0.342324;0.684647;
0.089310;-1.380638;-0.685185;-0.342593;0.685185;
0.089320;-1.381593;-0.685717;-0.342858;0.685717;
0.089330;-1.382535;-0.686241;-0.343121;0.686241;
0.089340;-1.383463;-0.686759;-0.343379;0.686759;
0.089350;-1.384378;-0.687270;-0.343635;0.687270;
0.089360;-1.385279;-0.687774;-0.343887;0.687774;
0.089370;-1.386166;-0.688271;-0.344136;0.688271;
0.089380;-1.387040;-0.688762;-0.344381;0.688762;
0.089390;-1.387900;-0.689245;-0.344623;0.689245;
0.089400;-1.388746;-0.689722;-0.344861;0.689722;
0.089410;-1.389578;-0.690193;-0.345096;0.690193;
0.089420;-1.390397;-0.690656;-0.345328;0.690656;
0.089430;-1.391202;-0.691112;-0.345556;0.691112;
0.089440;-1.391994;-0.691562;-0.345781;0.691562;
0.089450;-1.392771;-0.692005;-0.346002;0.692005;
0.089460;-1.393535;-0.692441;-0.346221;0.692441;
0.089470;-1.394285;-0.692870;-0.346435;0.692870;
0.089480;-1.395022;-0.693293;-0.346646;0.693293;
0.089490;-1.395744;-0.693708;-0.346854;0.693708;
0.089500;-1.396453;-0.694117;-0.347058;0.694117;
0.089510;-1.397148;-0.694519;-0.347259;0.694519;
0.089520;-1.397829;-0.694914;-0.347457;0.694914;
0.089530;-1.398497;-0.695302;-0.347651;0.695302;
0.089540;-1.399150;-0.695683;-0.347841;0.695683;
0.089550;-1.399790;-0.696057;-0.348029;0.696057;
0.089560;-1.400416;-0.696425;-0.348212;0.696425;
0.089570;-1.401028;-0.696786;-0.348393;0.696786;
0.089580;-1.401627;-0.697139;-0.348570;0.697139;
0.089590;-1.402211;-0.697486;-0.348743;0.697486;
0.089600;-1.402782;-0.697826;-0.348913;0.697826;
0.089610;-1.403339;-0.698159;-0.349080;0.698159;
0.089620;-1.403882;-0.698486;-0.349243;0.698486;
0.089630;-1.404411;-0.698805;-0.349402;0.698805;
0.089640;-1.404926;-0.699117;-0.349559;0.699117;
0.089650;-1.405428;-0.699423;-0.349711;0.699423;
0.089660;-1.405915;-0.699721;-0.349861;0.699721;
0.089670;-1.406389;-0.700013;-0.350007;0.700013;
0.089680;-1.406849;-0.700298;-0.350149;0.700298;
0.089690;-1.407294;-0.700576;-0.350288;0.700576;
0.089700;-1.407726;-0.700847;-0.350423;0.700847;
0.089710;-1.408145;-0.701111;-0.350555;0.701111;
0.089720;-1.408549;-0.701368;-0.350684;0.701368;
0.089730;-1.408939;-0.701618;-0.350809;0.701618;
0.089740;-1.409315;-0.701862;-0.350931;0.701862;
0.089750;-1.409678;-0.702098;-0.351049;0.702098;
0.089760;-1.410027;-0.702327;-0.351164;0.702327;
0.089770;-1.410361;-0.702550;-0.351275;0.702550;
0.089780;-1.410682;-0.702766;-0.351383;0.702766;
0.089790;-1.410989;-0.702974;-0.351487;0.702974;
0.089800;-1.411282;-0.703176;-0.351588;0.703176;
0.089810;-1.411561;-0.703371;-0.351685;0.703371;
0.089820;-1.411826;-0.703559;-0.351779;0.703559;
0.089830;-1.412077;-0.703739;-0.351870;0.703739;
0.089840;-1.412314;-0.703913;-0.351957;0.703913;
0.089850;-1.412537;-0.704080;-0.352040;0.704080;
0.089860;-1.412747;-0.704240;-0.352120;0.704240;
0.089870;-1.412942;-0.704394;-0.352197;0.704394;
0.089880;-1.413123;-0.704540;-0.352270;0.704540;
0.089890;-1.413291;-0.704679;-0.352339;0.704679;
0.089900;-1.413444;-0.704811;-0.352406;0.704811;
0.089910;-1.413584;-0.704936;-0.352468;0.704936;
0.089920;-1.413709;-0.705055;-0.352527;0.705055;
0.089930;-1.413821;-0.705166;-0.352583;0.705166;
0.089940;-1.413919;-0.705270;-0.352635;0.705270;
0.089950;-1.414002;-0.705368;-0.352684;0.705368;
0.089960;-1.414072;-0.705458;-0.352729;0.705458;
0.089970;-1.414128;-0.705542;-0.352771;0.705542;
0.089980;-1.414170;-0.705618;-0.352809;0.705618;
0.089990;-1.414198;-0.705688;-0.352844;0.705688;
0.090000;-1.414212;-0.705751;-0.352875;0.705751;
0.090010;-1.414212;-0.705806;-0.352903;0.705806;
0.090020;-1.414198;-0.705855;-0.352927;0.705855;
0.090030;-1.414170;-0.705897;-0.352948;0.705897;
0.090040;-1.414128;-0.705931;-0.352966;0.705931;
0.090050;-1.414072;-0.705959;-0.352980;0.705959;
0.090060;-1.414002;-0.705980;-0.352990;0.705980;
0.090070;-1.413919;-0.705994;-0.352997;0.705994;
0.090080;-1.413821;-0.706001;-0.353000;0.706001;
0.090090;-1.413709;-0.706001;-0.353000;0.706001;
0.090100;-1.413584;-0.705994;-0.352997;0.705994;
0.090110;-1.413444;-0.705980;-0.352990;0.705980;
0.090120;-1.413291;-0.705959;-0.352979;0.705959;
0.090130;-1.413123;-0.705931;-0.352965;0.705931;
0.090140;-1.412942;-0.705896;-0.352948;0.705896;
0.090150;-1.412747;-0.705854;-0.352927;0.705854;
0.090160;-1.412537;-0.705805;-0.352903;0.705805;
0.090170;-1.412314;-0.705749;-0.352875;0.705749;
0.090180;-1.412077;-0.705686;-0.352843;0.705686;
0.090190;-1.411826;-0.705617;-0.352808;0.705617;
0.090200;-1.411561;-0.705540;-0.352770;0.705540;
0.090210;-1.411282;-0.705456;-0.352728;0.705456;
0.090220;-1.410989;-0.705366;-0.352683;0.705366;
0.090230;-1.410682;-0.705268;-0.352634;0.705268;
0.090240;-1.410361;-0.705163;-0.352582;0.705163;
0.090250;-1.410027;-0.705052;-0.352526;0.705052;
0.090260;-1.409678;-0.704933;-0.352467;0.704933;
0.090270;-1.409315;-0.704808;-0.352404;0.704808;
0.090280;-1.408939;-0.704676;-0.352338;0.704676;
0.090290;-1.408549;-0.704536;-0.352268;0.704536;
0.090300;-1.408145;-0.704390;-0.352195;0.704390;
0.090310;-1.407726;-0.704237;-0.352118;0.704237;
0.090320;-1.407294;-0.704077;-0.352038;0.704077;
0.090330;-1.406849;-0.703909;-0.351955;0.703909;
0.090340;-1.406389;-0.703735;-0.351868;0.703735;
0.090350;-1.405915;-0.703554;-0.351777;0.703554;
