time;GEN_generator_omegaPu;GEN_generator_dtheta;GEN_generator_UStatorPu;GEN_generator_PGenPu;GEN_voltageRegulator_EfdPu;GEN_governor_PmPu;GEN_pss_VPssPu;
2.993420;1.000017;1.919311;0.914255;0.602499;1.049507;0.602387;-0.000005;
2.993440;1.000017;1.919311;0.914253;0.602501;1.049680;0.602387;-0.000005;
2.993460;1.000017;1.919311;0.914251;0.602502;1.049859;0.602387;-0.000005;
2.993480;1.000017;1.919311;0.914250;0.602503;1.050044;0.602387;-0.000005;
2.993500;1.000017;1.919311;0.914248;0.602504;1.050232;0.602388;-0.000005;
2.993520;1.000017;1.919311;0.914246;0.602506;1.050423;0.602388;-0.000005;
2.993540;1.000017;1.919311;0.914244;0.602507;1.050616;0.602388;-0.000005;
2.993560;1.000017;1.919311;0.914242;0.602508;1.050809;0.602388;-0.000006;
2.993580;1.000017;1.919311;0.914240;0.602510;1.051000;0.602388;-0.000006;
2.993600;1.000017;1.919312;0.914238;0.602511;1.051189;0.602388;-0.000006;
2.993620;1.000017;1.919312;0.914236;0.602513;1.051374;0.602388;-0.000006;
2.993640;1.000017;1.919312;0.914234;0.602514;1.051552;0.602388;-0.000006;
2.993660;1.000017;1.919312;0.914233;0.602516;1.051723;0.602388;-0.000006;
2.993680;1.000017;1.919312;0.914231;0.602517;1.051885;0.602388;-0.000006;
2.993700;1.000017;1.919312;0.914229;0.602519;1.052037;0.602388;-0.000006;
2.993720;1.000017;1.919312;0.914228;0.602521;1.052177;0.602388;-0.000006;
2.993740;1.000017;1.919312;0.914227;0.602523;1.052304;0.602388;-0.000006;
2.993760;1.000017;1.919312;0.914226;0.602525;1.052418;0.602388;-0.000006;
2.993780;1.000017;1.919313;0.914225;0.602527;1.052518;0.602388;-0.000006;
2.993800;1.000017;1.919313;0.914224;0.602530;1.052602;0.602388;-0.000006;
2.993820;1.000017;1.919313;0.914223;0.602532;1.052671;0.602388;-0.000006;
2.993840;1.000017;1.919313;0.914222;0.602534;1.052725;0.602388;-0.000006;
2.993860;1.000017;1.919313;0.914222;0.602537;1.052763;0.602388;-0.000006;
2.993880;1.000017;1.919313;0.914222;0.602540;1.052785;0.602388;-0.000006;
2.993900;1.000017;1.919313;0.914222;0.602543;1.052793;0.602388;-0.000006;
2.993920;1.000017;1.919313;0.914222;0.602545;1.052786;0.602388;-0.000006;
2.993940;1.000017;1.919313;0.914222;0.602548;1.052766;0.602388;-0.000006;
2.993960;1.000017;1.919313;0.914222;0.602551;1.052732;0.602388;-0.000006;
2.993980;1.000017;1.919314;0.914223;0.602554;1.052686;0.602388;-0.000006;
2.994000;1.000017;1.919314;0.914223;0.602557;1.052629;0.602388;-0.000006;
2.994020;1.000017;1.919314;0.914224;0.602561;1.052562;0.602388;-0.000006;
2.994040;1.000017;1.919314;0.914225;0.602564;1.052486;0.602389;-0.000006;
2.994060;1.000017;1.919314;0.914226;0.602567;1.052401;0.602389;-0.000006;
2.994080;1.000017;1.919314;0.914226;0.602570;1.052309;0.602389;-0.000006;
2.994100;1.000017;1.919314;0.914227;0.602573;1.052210;0.602389;-0.000006;
2.994120;1.000017;1.919314;0.914228;0.602577;1.052105;0.602389;-0.000006;
2.994140;1.000017;1.919314;0.914230;0.602580;1.051995;0.602389;-0.000006;
2.994160;1.000017;1.919315;0.914231;0.602583;1.051881;0.602389;-0.000006;
2.994180;1.000017;1.919315;0.914232;0.602586;1.051762;0.602389;-0.000006;
2.994200;1.000017;1.919315;0.914233;0.602589;1.051640;0.602389;-0.000006;
2.994220;1.000017;1.919315;0.914234;0.602593;1.051513;0.602389;-0.000006;
2.994240;1.000017;1.919315;0.914236;0.602596;1.051383;0.602389;-0.000006;
2.994260;1.000017;1.919315;0.914237;0.602599;1.051249;0.602389;-0.000006;
2.994280;1.000017;1.919315;0.914238;0.602602;1.051111;0.602389;-0.000006;
2.994300;1.000017;1.919315;0.914240;0.602605;1.050969;0.602389;-0.000006;
2.994320;1.000017;1.919315;0.914241;0.602608;1.050822;0.602389;-0.000006;
2.994340;1.000017;1.919315;0.914243;0.602611;1.050670;0.602389;-0.000006;
2.994360;1.000017;1.919316;0.914244;0.602614;1.050513;0.602389;-0.000006;
2.994380;1.000017;1.919316;0.914246;0.602617;1.050351;0.602389;-0.000006;
2.994400;1.000017;1.919316;0.914247;0.602620;1.050182;0.602389;-0.000006;
2.994420;1.000017;1.919316;0.914249;0.602623;1.050008;0.602389;-0.000006;
2.994440;1.000017;1.919316;0.914251;0.602626;1.049828;0.602389;-0.000006;
2.994460;1.000017;1.919316;0.914253;0.602629;1.049642;0.602389;-0.000006;
2.994480;1.000017;1.919316;0.914255;0.602632;1.049451;0.602389;-0.000006;
2.994500;1.000017;1.919316;0.914257;0.602635;1.049254;0.602389;-0.000006;
2.994520;1.000017;1.919316;0.914259;0.602638;1.049052;0.602389;-0.000006;
2.994540;1.000017;1.919317;0.914261;0.602641;1.048847;0.602390;-0.000006;
2.994560;1.000017;1.919317;0.914263;0.602644;1.048638;0.602390;-0.000006;
2.994580;1.000017;1.919317;0.914265;0.602646;1.048427;0.602390;-0.000006;
2.994600;1.000017;1.919317;0.914267;0.602649;1.048215;0.602390;-0.000006;
2.994620;1.000017;1.919317;0.914269;0.602652;1.048003;0.602390;-0.000006;
2.994640;1.000017;1.919317;0.914271;0.602654;1.047794;0.602390;-0.000006;
2.994660;1.000017;1.919317;0.914273;0.602657;1.047587;0.602390;-0.000007;
2.994680;1.000017;1.919317;0.914275;0.602659;1.047385;0.602390;-0.000007;
2.994700;1.000017;1.919317;0.914277;0.602661;1.047190;0.602390;-0.000007;
2.994720;1.000017;1.919317;0.914279;0.602663;1.047003;0.602390;-0.000007;
2.994740;1.000017;1.919318;0.914281;0.602665;1.046825;0.602390;-0.000007;
2.994760;1.000017;1.919318;0.914282;0.602667;1.046658;0.602390;-0.000007;
2.994780;1.000017;1.919318;0.914284;0.602669;1.046504;0.602390;-0.000007;
2.994800;1.000017;1.919318;0.914285;0.602671;1.046364;0.602390;-0.000007;
2.994820;1.000017;1.919318;0.914286;0.602672;1.046239;0.602390;-0.000007;
2.994840;1.000017;1.919318;0.914288;0.602673;1.046129;0.602390;-0.000007;
2.994860;1.000017;1.919318;0.914288;0.602674;1.046036;0.602390;-0.000007;
2.994880;1.000017;1.919318;0.914289;0.602675;1.045961;0.602390;-0.000007;
2.994900;1.000017;1.919318;0.914290;0.602676;1.045902;0.602390;-0.000007;
2.994920;1.000017;1.919319;0.914290;0.602677;1.045862;0.602390;-0.000007;
2.994940;1.000017;1.919319;0.914290;0.602678;1.045839;0.602390;-0.000007;
2.994960;1.000017;1.919319;0.914290;0.602678;1.045833;0.602390;-0.000007;
2.994980;1.000017;1.919319;0.914290;0.602678;1.045843;0.602390;-0.000007;
2.995000;1.000017;1.919319;0.914290;0.602679;1.045870;0.602390;-0.000007;
2.995020;1.000017;1.919319;0.914290;0.602679;1.045911;0.602390;-0.000007;
2.995040;1.000017;1.919319;0.914289;0.602679;1.045966;0.602391;-0.000007;
2.995060;1.000017;1.919319;0.914288;0.602678;1.046034;0.602391;-0.000007;
2.995080;1.000017;1.919319;0.914287;0.602678;1.046114;0.602391;-0.000007;
2.995100;1.000017;1.919319;0.914286;0.602678;1.046204;0.602391;-0.000007;
2.995120;1.000017;1.919320;0.914285;0.602678;1.046303;0.602391;-0.000007;
2.995140;1.000017;1.919320;0.914284;0.602677;1.046410;0.602391;-0.000007;
2.995160;1.000017;1.919320;0.914283;0.602677;1.046524;0.602391;-0.000007;
2.995180;1.000017;1.919320;0.914282;0.602677;1.046643;0.602391;-0.000007;
2.995200;1.000017;1.919320;0.914281;0.602676;1.046766;0.602391;-0.000007;
2.995220;1.000017;1.919320;0.914279;0.602676;1.046893;0.602391;-0.000007;
2.995240;1.000017;1.919320;0.914278;0.602675;1.047022;0.602391;-0.000007;
2.995260;1.000017;1.919320;0.914277;0.602675;1.047154;0.602391;-0.000007;
2.995280;1.000017;1.919320;0.914275;0.602674;1.047286;0.602391;-0.000007;
2.995300;1.000017;1.919321;0.914274;0.602674;1.047420;0.602391;-0.000007;
2.995320;1.000017;1.919321;0.914273;0.602673;1.047555;0.602391;-0.000007;
2.995340;1.000017;1.919321;0.914271;0.602673;1.047690;0.602391;-0.000007;
2.995360;1.000017;1.919321;0.914270;0.602672;1.047826;0.602391;-0.000007;
2.995380;1.000017;1.919321;0.914269;0.602672;1.047963;0.602391;-0.000007;
2.995400;1.000017;1.919321;0.914267;0.602672;1.048102;0.602391;-0.000007;
2.995420;1.000017;1.919321;0.914266;0.602671;1.048241;0.602391;-0.000007;
2.995440;1.000017;1.919321;0.914264;0.602671;1.048383;0.602391;-0.000007;
2.995460;1.000017;1.919321;0.914263;0.602670;1.048526;0.602391;-0.000008;
2.995480;1.000017;1.919321;0.914261;0.602670;1.048672;0.602391;-0.000008;
2.995500;1.000017;1.919322;0.914260;0.602669;1.048820;0.602391;-0.000008;
2.995520;1.000017;1.919322;0.914258;0.602669;1.048971;0.602392;-0.000008;
2.995540;1.000017;1.919322;0.914257;0.602669;1.049125;0.602392;-0.000008;
2.995560;1.000017;1.919322;0.914255;0.602668;1.049282;0.602392;-0.000008;
2.995580;1.000017;1.919322;0.914253;0.602668;1.049442;0.602392;-0.000008;
2.995600;1.000017;1.919322;0.914252;0.602667;1.049603;0.602392;-0.000008;
2.995620;1.000017;1.919322;0.914250;0.602667;1.049767;0.602392;-0.000008;
2.995640;1.000017;1.919322;0.914249;0.602667;1.049931;0.602392;-0.000008;
2.995660;1.000017;1.919322;0.914247;0.602666;1.050096;0.602392;-0.000008;
2.995680;1.000017;1.919322;0.914245;0.602666;1.050260;0.602392;-0.000008;
2.995700;1.000017;1.919323;0.914244;0.602666;1.050423;0.602392;-0.000008;
2.995720;1.000017;1.919323;0.914242;0.602665;1.050583;0.602392;-0.000008;
2.995740;1.000017;1.919323;0.914240;0.602665;1.050738;0.602392;-0.000008;
2.995760;1.000017;1.919323;0.914239;0.602665;1.050888;0.602392;-0.000008;
2.995780;1.000017;1.919323;0.914237;0.602665;1.051031;0.602392;-0.000008;
2.995800;1.000017;1.919323;0.914236;0.602665;1.051166;0.602392;-0.000008;
2.995820;1.000017;1.919323;0.914235;0.602665;1.051290;0.602392;-0.000008;
2.995840;1.000017;1.919323;0.914234;0.602665;1.051404;0.602392;-0.000008;
2.995860;1.000017;1.919323;0.914232;0.602665;1.051506;0.602392;-0.000008;
2.995880;1.000017;1.919324;0.914232;0.602665;1.051593;0.602392;-0.000008;
2.995900;1.000017;1.919324;0.914231;0.602666;1.051667;0.602392;-0.000008;
2.995920;1.000017;1.919324;0.914230;0.602666;1.051725;0.602392;-0.000008;
2.995940;1.000017;1.919324;0.914230;0.602667;1.051767;0.602392;-0.000008;
2.995960;1.000017;1.919324;0.914229;0.602667;1.051793;0.602392;-0.000008;
2.995980;1.000017;1.919324;0.914229;0.602668;1.051802;0.602392;-0.000008;
2.996000;1.000017;1.919324;0.914229;0.602669;1.051794;0.602392;-0.000008;
2.996020;1.000017;1.919324;0.914230;0.602670;1.051770;0.602393;-0.000008;
2.996040;1.000017;1.919324;0.914230;0.602671;1.051729;0.602393;-0.000008;
2.996060;1.000017;1.919324;0.914231;0.602672;1.051673;0.602393;-0.000008;
2.996080;1.000017;1.919325;0.914231;0.602673;1.051603;0.602393;-0.000008;
2.996100;1.000017;1.919325;0.914232;0.602675;1.051518;0.602393;-0.000008;
2.996120;1.000017;1.919325;0.914233;0.602676;1.051421;0.602393;-0.000008;
2.996140;1.000017;1.919325;0.914234;0.602677;1.051312;0.602393;-0.000009;
2.996160;1.000017;1.919325;0.914235;0.602678;1.051193;0.602393;-0.000009;
2.996180;1.000017;1.919325;0.914236;0.602680;1.051066;0.602393;-0.000009;
2.996200;1.000017;1.919325;0.914238;0.602681;1.050931;0.602393;-0.000009;
2.996220;1.000017;1.919325;0.914239;0.602682;1.050790;0.602393;-0.000009;
2.996240;1.000017;1.919325;0.914241;0.602684;1.050644;0.602393;-0.000009;
2.996260;1.000017;1.919326;0.914242;0.602685;1.050495;0.602393;-0.000009;
2.996280;1.000017;1.919326;0.914243;0.602686;1.050343;0.602393;-0.000009;
2.996300;1.000017;1.919326;0.914245;0.602687;1.050191;0.602393;-0.000009;
2.996320;1.000017;1.919326;0.914246;0.602689;1.050038;0.602393;-0.000009;
2.996340;1.000017;1.919326;0.914248;0.602690;1.049886;0.602393;-0.000009;
2.996360;1.000017;1.919326;0.914249;0.602691;1.049735;0.602393;-0.000009;
2.996380;1.000017;1.919326;0.914251;0.602692;1.049586;0.602393;-0.000009;
2.996400;1.000017;1.919326;0.914252;0.602692;1.049440;0.602393;-0.000009;
2.996420;1.000017;1.919326;0.914254;0.602693;1.049295;0.602393;-0.000009;
2.996440;1.000017;1.919326;0.914255;0.602694;1.049153;0.602393;-0.000009;
2.996460;1.000017;1.919327;0.914256;0.602695;1.049013;0.602393;-0.000009;
2.996480;1.000017;1.919327;0.914258;0.602695;1.048876;0.602393;-0.000009;
2.996500;1.000017;1.919327;0.914259;0.602696;1.048740;0.602394;-0.000009;
2.996520;1.000017;1.919327;0.914260;0.602696;1.048606;0.602394;-0.000009;
2.996540;1.000017;1.919327;0.914262;0.602697;1.048473;0.602394;-0.000009;
2.996560;1.000017;1.919327;0.914263;0.602697;1.048341;0.602394;-0.000009;
2.996580;1.000017;1.919327;0.914264;0.602697;1.048210;0.602394;-0.000009;
2.996600;1.000016;1.919327;0.914266;0.602698;1.048079;0.602394;-0.000009;
2.996620;1.000016;1.919327;0.914267;0.602698;1.047948;0.602394;-0.000009;
2.996640;1.000016;1.919327;0.914268;0.602698;1.047817;0.602394;-0.000009;
2.996660;1.000016;1.919328;0.914269;0.602698;1.047685;0.602394;-0.000009;
2.996680;1.000016;1.919328;0.914271;0.602698;1.047554;0.602394;-0.000009;
2.996700;1.000016;1.919328;0.914272;0.602698;1.047423;0.602394;-0.000009;
2.996720;1.000016;1.919328;0.914273;0.602698;1.047292;0.602394;-0.000009;
2.996740;1.000016;1.919328;0.914275;0.602698;1.047163;0.602394;-0.000010;
2.996760;1.000016;1.919328;0.914276;0.602698;1.047034;0.602394;-0.000010;
2.996780;1.000016;1.919328;0.914277;0.602697;1.046908;0.602394;-0.000010;
2.996800;1.000016;1.919328;0.914278;0.602697;1.046786;0.602394;-0.000010;
2.996820;1.000016;1.919328;0.914279;0.602697;1.046667;0.602394;-0.000010;
2.996840;1.000016;1.919329;0.914280;0.602696;1.046553;0.602394;-0.000010;
2.996860;1.000016;1.919329;0.914282;0.602696;1.046445;0.602394;-0.000010;
2.996880;1.000016;1.919329;0.914282;0.602695;1.046345;0.602394;-0.000010;
2.996900;1.000016;1.919329;0.914283;0.602694;1.046253;0.602394;-0.000010;
2.996920;1.000016;1.919329;0.914284;0.602694;1.046170;0.602394;-0.000010;
2.996940;1.000016;1.919329;0.914285;0.602693;1.046097;0.602394;-0.000010;
2.996960;1.000016;1.919329;0.914285;0.602692;1.046035;0.602394;-0.000010;
2.996980;1.000016;1.919329;0.914286;0.602691;1.045985;0.602394;-0.000010;
2.997000;1.000016;1.919329;0.914286;0.602689;1.045948;0.602395;-0.000010;
2.997020;1.000016;1.919329;0.914286;0.602688;1.045924;0.602395;-0.000010;
2.997040;1.000016;1.919330;0.914286;0.602686;1.045914;0.602395;-0.000010;
2.997060;1.000016;1.919330;0.914286;0.602685;1.045917;0.602395;-0.000010;
2.997080;1.000016;1.919330;0.914286;0.602683;1.045934;0.602395;-0.000010;
2.997100;1.000016;1.919330;0.914286;0.602681;1.045964;0.602395;-0.000010;
2.997120;1.000016;1.919330;0.914285;0.602680;1.046007;0.602395;-0.000010;
2.997140;1.000016;1.919330;0.914285;0.602678;1.046062;0.602395;-0.000010;
2.997160;1.000016;1.919330;0.914284;0.602676;1.046130;0.602395;-0.000010;
2.997180;1.000016;1.919330;0.914283;0.602673;1.046208;0.602395;-0.000010;
2.997200;1.000016;1.919330;0.914282;0.602671;1.046296;0.602395;-0.000010;
2.997220;1.000016;1.919330;0.914281;0.602669;1.046393;0.602395;-0.000010;
2.997240;1.000016;1.919331;0.914280;0.602667;1.046498;0.602395;-0.000010;
2.997260;1.000016;1.919331;0.914279;0.602664;1.046609;0.602395;-0.000010;
2.997280;1.000016;1.919331;0.914278;0.602662;1.046726;0.602395;-0.000010;
2.997300;1.000016;1.919331;0.914277;0.602660;1.046846;0.602395;-0.000011;
2.997320;1.000016;1.919331;0.914275;0.602657;1.046968;0.602395;-0.000011;
2.997340;1.000016;1.919331;0.914274;0.602655;1.047093;0.602395;-0.000011;
2.997360;1.000016;1.919331;0.914273;0.602653;1.047217;0.602395;-0.000011;
2.997380;1.000016;1.919331;0.914272;0.602650;1.047341;0.602395;-0.000011;
2.997400;1.000016;1.919331;0.914270;0.602648;1.047464;0.602395;-0.000011;
2.997420;1.000016;1.919332;0.914269;0.602646;1.047584;0.602395;-0.000011;
2.997440;1.000016;1.919332;0.914268;0.602644;1.047701;0.602395;-0.000011;
2.997460;1.000016;1.919332;0.914267;0.602642;1.047815;0.602395;-0.000011;
2.997480;1.000016;1.919332;0.914266;0.602639;1.047924;0.602395;-0.000011;
2.997500;1.000016;1.919332;0.914264;0.602637;1.048030;0.602395;-0.000011;
2.997520;1.000016;1.919332;0.914263;0.602635;1.048132;0.602396;-0.000011;
2.997540;1.000016;1.919332;0.914262;0.602633;1.048229;0.602396;-0.000011;
2.997560;1.000016;1.919332;0.914261;0.602631;1.048323;0.602396;-0.000011;
2.997580;1.000016;1.919332;0.914261;0.602629;1.048413;0.602396;-0.000011;
2.997600;1.000016;1.919332;0.914260;0.602627;1.048499;0.602396;-0.000011;
2.997620;1.000016;1.919333;0.914259;0.602625;1.048583;0.602396;-0.000011;
2.997640;1.000016;1.919333;0.914258;0.602624;1.048663;0.602396;-0.000011;
2.997660;1.000016;1.919333;0.914257;0.602622;1.048742;0.602396;-0.000011;
2.997680;1.000016;1.919333;0.914256;0.602620;1.048819;0.602396;-0.000011;
2.997700;1.000016;1.919333;0.914255;0.602618;1.048894;0.602396;-0.000011;
2.997720;1.000016;1.919333;0.914255;0.602616;1.048968;0.602396;-0.000011;
2.997740;1.000016;1.919333;0.914254;0.602614;1.049041;0.602396;-0.000011;
2.997760;1.000016;1.919333;0.914253;0.602613;1.049113;0.602396;-0.000011;
2.997780;1.000016;1.919333;0.914252;0.602611;1.049184;0.602396;-0.000011;
2.997800;1.000016;1.919333;0.914252;0.602609;1.049255;0.602396;-0.000011;
2.997820;1.000016;1.919334;0.914251;0.602607;1.049324;0.602396;-0.000012;
2.997840;1.000016;1.919334;0.914250;0.602605;1.049393;0.602396;-0.000012;
2.997860;1.000016;1.919334;0.914250;0.602604;1.049459;0.602396;-0.000012;
2.997880;1.000016;1.919334;0.914249;0.602602;1.049523;0.602396;-0.000012;
2.997900;1.000016;1.919334;0.914248;0.602600;1.049585;0.602396;-0.000012;
2.997920;1.000016;1.919334;0.914248;0.602598;1.049644;0.602396;-0.000012;
2.997940;1.000016;1.919334;0.914247;0.602597;1.049698;0.602396;-0.000012;
2.997960;1.000016;1.919334;0.914246;0.602595;1.049748;0.602396;-0.000012;
2.997980;1.000016;1.919334;0.914246;0.602594;1.049793;0.602396;-0.000012;
2.998000;1.000016;1.919335;0.914246;0.602592;1.049831;0.602396;-0.000012;
2.998020;1.000016;1.919335;0.914245;0.602590;1.049863;0.602396;-0.000012;
2.998040;1.000016;1.919335;0.914245;0.602589;1.049887;0.602396;-0.000012;
2.998060;1.000016;1.919335;0.914245;0.602587;1.049904;0.602396;-0.000012;
2.998080;1.000016;1.919335;0.914245;0.602586;1.049913;0.602397;-0.000012;
2.998100;1.000016;1.919335;0.914245;0.602585;1.049913;0.602397;-0.000012;
2.998120;1.000016;1.919335;0.914245;0.602583;1.049904;0.602397;-0.000012;
2.998140;1.000016;1.919335;0.914245;0.602582;1.049886;0.602397;-0.000012;
2.998160;1.000016;1.919335;0.914245;0.602581;1.049859;0.602397;-0.000012;
2.998180;1.000016;1.919335;0.914245;0.602579;1.049823;0.602397;-0.000012;
2.998200;1.000016;1.919336;0.914246;0.602578;1.049779;0.602397;-0.000012;
2.998220;1.000016;1.919336;0.914246;0.602577;1.049727;0.602397;-0.000012;
2.998240;1.000016;1.919336;0.914247;0.602576;1.049667;0.602397;-0.000012;
2.998260;1.000016;1.919336;0.914247;0.602575;1.049600;0.602397;-0.000012;
2.998280;1.000016;1.919336;0.914248;0.602574;1.049527;0.602397;-0.000012;
2.998300;1.000016;1.919336;0.914249;0.602572;1.049449;0.602397;-0.000012;
2.998320;1.000016;1.919336;0.914250;0.602571;1.049366;0.602397;-0.000012;
2.998340;1.000016;1.919336;0.914250;0.602570;1.049280;0.602397;-0.000013;
2.998360;1.000016;1.919336;0.914251;0.602569;1.049191;0.602397;-0.000013;
2.998380;1.000016;1.919336;0.914252;0.602568;1.049101;0.602397;-0.000013;
2.998400;1.000016;1.919337;0.914253;0.602567;1.049009;0.602397;-0.000013;
2.998420;1.000016;1.919337;0.914254;0.602565;1.048918;0.602397;-0.000013;
2.998440;1.000016;1.919337;0.914255;0.602564;1.048828;0.602397;-0.000013;
2.998460;1.000016;1.919337;0.914256;0.602563;1.048740;0.602397;-0.000013;
2.998480;1.000016;1.919337;0.914256;0.602561;1.048654;0.602397;-0.000013;
2.998500;1.000016;1.919337;0.914257;0.602560;1.048571;0.602397;-0.000013;
2.998520;1.000016;1.919337;0.914258;0.602558;1.048492;0.602397;-0.000013;
2.998540;1.000016;1.919337;0.914259;0.602556;1.048416;0.602397;-0.000013;
2.998560;1.000016;1.919337;0.914259;0.602555;1.048344;0.602397;-0.000013;
2.998580;1.000016;1.919337;0.914260;0.602553;1.048276;0.602397;-0.000013;
2.998600;1.000016;1.919338;0.914261;0.602551;1.048213;0.602397;-0.000013;
2.998620;1.000016;1.919338;0.914261;0.602549;1.048153;0.602397;-0.000013;
2.998640;1.000016;1.919338;0.914262;0.602548;1.048098;0.602397;-0.000013;
2.998660;1.000016;1.919338;0.914262;0.602546;1.048046;0.602397;-0.000013;
2.998680;1.000016;1.919338;0.914263;0.602544;1.047997;0.602398;-0.000013;
2.998700;1.000016;1.919338;0.914263;0.602542;1.047952;0.602398;-0.000013;
2.998720;1.000016;1.919338;0.914263;0.602540;1.047909;0.602398;-0.000013;
2.998740;1.000016;1.919338;0.914264;0.602537;1.047868;0.602398;-0.000013;
2.998760;1.000016;1.919338;0.914264;0.602535;1.047829;0.602398;-0.000013;
2.998780;1.000016;1.919339;0.914264;0.602533;1.047792;0.602398;-0.000013;
2.998800;1.000016;1.919339;0.914265;0.602531;1.047756;0.602398;-0.000013;
2.998820;1.000016;1.919339;0.914265;0.602529;1.047721;0.602398;-0.000014;
2.998840;1.000016;1.919339;0.914265;0.602526;1.047686;0.602398;-0.000014;
2.998860;1.000016;1.919339;0.914266;0.602524;1.047652;0.602398;-0.000014;
2.998880;1.000016;1.919339;0.914266;0.602522;1.047618;0.602398;-0.000014;
2.998900;1.000016;1.919339;0.914266;0.602519;1.047584;0.602398;-0.000014;
2.998920;1.000016;1.919339;0.914267;0.602517;1.047551;0.602398;-0.000014;
2.998940;1.000016;1.919339;0.914267;0.602515;1.047518;0.602398;-0.000014;
2.998960;1.000016;1.919339;0.914267;0.602512;1.047486;0.602398;-0.000014;
2.998980;1.000016;1.919340;0.914267;0.602510;1.047455;0.602398;-0.000014;
2.999000;1.000016;1.919340;0.914268;0.602508;1.047425;0.602398;-0.000014;
2.999020;1.000016;1.919340;0.914268;0.602505;1.047397;0.602398;-0.000014;
2.999040;1.000016;1.919340;0.914268;0.602503;1.047371;0.602398;-0.000014;
2.999060;1.000016;1.919340;0.914268;0.602500;1.047347;0.602398;-0.000014;
2.999080;1.000016;1.919340;0.914269;0.602498;1.047325;0.602398;-0.000014;
2.999100;1.000016;1.919340;0.914269;0.602495;1.047307;0.602398;-0.000014;
2.999120;1.000016;1.919340;0.914269;0.602492;1.047292;0.602398;-0.000014;
2.999140;1.000016;1.919340;0.914269;0.602490;1.047281;0.602398;-0.000014;
2.999160;1.000016;1.919340;0.914269;0.602487;1.047273;0.602398;-0.000014;
2.999180;1.000016;1.919341;0.914269;0.602484;1.047270;0.602398;-0.000014;
2.999200;1.000016;1.919341;0.914269;0.602481;1.047271;0.602398;-0.000014;
2.999220;1.000016;1.919341;0.914269;0.602479;1.047277;0.602398;-0.000014;
2.999240;1.000016;1.919341;0.914269;0.602476;1.047287;0.602398;-0.000014;
2.999260;1.000016;1.919341;0.914268;0.602473;1.047301;0.602398;-0.000014;
2.999280;1.000016;1.919341;0.914268;0.602470;1.047319;0.602398;-0.000014;
2.999300;1.000016;1.919341;0.914268;0.602467;1.047341;0.602398;-0.000014;
2.999320;1.000016;1.919341;0.914268;0.602464;1.047367;0.602398;-0.000015;
2.999340;1.000016;1.919341;0.914267;0.602461;1.047395;0.602399;-0.000015;
2.999360;1.000016;1.919341;0.914267;0.602458;1.047427;0.602399;-0.000015;
2.999380;1.000016;1.919342;0.914267;0.602455;1.047460;0.602399;-0.000015;
2.999400;1.000016;1.919342;0.914266;0.602452;1.047495;0.602399;-0.000015;
2.999420;1.000016;1.919342;0.914266;0.602449;1.047532;0.602399;-0.000015;
2.999440;1.000016;1.919342;0.914265;0.602446;1.047569;0.602399;-0.000015;
2.999460;1.000016;1.919342;0.914265;0.602443;1.047607;0.602399;-0.000015;
2.999480;1.000016;1.919342;0.914265;0.602440;1.047644;0.602399;-0.000015;
2.999500;1.000016;1.919342;0.914264;0.602437;1.047680;0.602399;-0.000015;
2.999520;1.000016;1.919342;0.914264;0.602434;1.047716;0.602399;-0.000015;
2.999540;1.000016;1.919342;0.914263;0.602431;1.047750;0.602399;-0.000015;
2.999560;1.000016;1.919342;0.914263;0.602428;1.047782;0.602399;-0.000015;
2.999580;1.000016;1.919343;0.914263;0.602425;1.047812;0.602399;-0.000015;
2.999600;1.000016;1.919343;0.914262;0.602423;1.047840;0.602399;-0.000015;
2.999620;1.000016;1.919343;0.914262;0.602420;1.047866;0.602399;-0.000015;
2.999640;1.000016;1.919343;0.914262;0.602417;1.047889;0.602399;-0.000015;
2.999660;1.000016;1.919343;0.914262;0.602414;1.047910;0.602399;-0.000015;
2.999680;1.000016;1.919343;0.914261;0.602411;1.047929;0.602399;-0.000015;
2.999700;1.000016;1.919343;0.914261;0.602408;1.047946;0.602399;-0.000015;
2.999720;1.000016;1.919343;0.914261;0.602405;1.047962;0.602399;-0.000015;
2.999740;1.000016;1.919343;0.914261;0.602403;1.047976;0.602399;-0.000015;
2.999760;1.000016;1.919344;0.914261;0.602400;1.047988;0.602399;-0.000015;
2.999780;1.000016;1.919344;0.914260;0.602397;1.048000;0.602399;-0.000015;
2.999800;1.000016;1.919344;0.914260;0.602394;1.048011;0.602399;-0.000015;
2.999820;1.000016;1.919344;0.914260;0.602391;1.048022;0.602399;-0.000016;
2.999840;1.000016;1.919344;0.914260;0.602389;1.048033;0.602399;-0.000016;
2.999860;1.000016;1.919344;0.914260;0.602386;1.048044;0.602399;-0.000016;
2.999880;1.000016;1.919344;0.914260;0.602383;1.048055;0.602399;-0.000016;
2.999900;1.000016;1.919344;0.914259;0.602380;1.048067;0.602399;-0.000016;
2.999920;1.000016;1.919344;0.914259;0.602377;1.048081;0.602399;-0.000016;
2.999940;1.000016;1.919344;0.914259;0.602374;1.048095;0.602399;-0.000016;
2.999960;1.000016;1.919345;0.914259;0.602372;1.048110;0.602399;-0.000016;
2.999980;1.000016;1.919345;0.914259;0.602369;1.048127;0.602399;-0.000016;
3.000000;1.000016;1.919345;0.914259;0.602366;1.048145;0.602399;-0.000016;
3.000020;1.000016;1.919345;0.914258;0.602363;1.048164;0.602399;-0.000016;
