time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
2.555431;0.999348;9.350323;0.998768;2.077289;
2.590004;0.999505;9.259780;0.999772;2.057916;
2.624576;0.999676;9.210744;1.000662;2.033829;
2.659149;0.999852;9.203805;1.001433;2.006112;
2.693721;1.000023;9.237330;1.002083;1.975786;
2.728294;1.000180;9.307652;1.002612;1.943797;
2.762867;1.000318;9.409358;1.003023;1.911011;
2.797439;1.000429;9.535661;1.003324;1.878201;
2.832012;1.000510;9.678818;1.003523;1.846035;
2.866584;1.000558;9.830580;1.003632;1.815055;
2.901157;1.000572;9.982646;1.003665;1.785675;
2.935730;1.000554;10.127090;1.003638;1.758166;
2.970302;1.000506;10.256748;1.003566;1.732668;
3.004875;1.000433;10.365546;1.003465;1.709193;
3.039448;1.000339;10.448759;1.003350;1.687655;
3.108593;1.000124;10.527222;1.003122;1.649525;
3.177738;0.999905;10.492705;1.002905;1.617098;
3.246883;0.999727;10.363367;1.002690;1.589622;
3.316028;0.999620;10.172550;1.002434;1.567187;
3.385174;0.999600;9.962180;1.002094;1.550692;
3.454319;0.999664;9.774342;1.001649;1.541428;
3.523464;0.999793;9.643250;1.001102;1.540543;
3.592609;0.999958;9.589401;1.000481;1.548616;
3.661755;1.000124;9.616971;0.999828;1.565446;
3.730900;1.000260;9.714589;0.999194;1.590005;
3.800045;1.000342;9.858913;0.998634;1.620496;
3.869190;1.000357;10.019973;0.998208;1.654453;
3.938336;1.000308;10.167114;0.997965;1.688919;
3.975145;1.000251;10.226214;0.997947;1.706175;
4.011954;1.000184;10.267614;0.998003;1.721765;
4.048764;1.000113;10.290478;0.998121;1.735261;
4.122383;0.999973;10.295003;0.998478;1.756549;
4.196001;0.999851;10.240315;0.998987;1.768271;
4.269620;0.999767;10.140702;0.999570;1.770027;
4.343239;0.999736;10.019607;1.000148;1.762870;
4.416858;0.999758;9.903569;1.000645;1.748960;
4.490477;0.999826;9.815939;1.001009;1.731052;
4.564096;0.999921;9.772278;1.001213;1.712006;
4.637714;1.000023;9.777670;1.001259;1.694335;
4.711333;1.000109;9.826615;1.001168;1.679925;
4.784952;1.000165;9.905140;1.000979;1.669858;
4.858571;1.000182;9.994492;1.000740;1.664374;
4.932190;1.000160;10.075427;1.000500;1.662958;
5.005808;1.000108;10.132186;1.000301;1.664541;
5.079427;1.000040;10.155388;1.000166;1.667798;
5.153046;0.999970;10.143380;1.000102;1.671473;
5.226665;0.999914;10.101916;1.000097;1.674639;
5.300284;0.999883;10.042342;1.000127;1.676849;
5.373903;0.999879;9.978771;1.000166;1.678124;
5.447521;0.999903;9.924899;1.000193;1.678837;
5.521140;0.999945;9.891173;1.000194;1.679527;
5.594759;0.999995;9.882880;1.000164;1.680716;
5.668378;1.000043;9.899508;1.000110;1.682756;
5.815616;1.000090;9.969179;0.999998;1.688987;
5.948129;1.000078;10.038271;0.999953;1.695350;
6.080643;1.000024;10.057194;1.000039;1.698329;
6.177224;0.999992;10.048609;1.000128;1.698218;
6.273804;0.999973;10.028384;1.000218;1.696368;
6.370385;0.999968;10.006140;1.000288;1.693527;
6.466965;0.999973;9.988908;1.000328;1.690470;
6.660126;0.999993;9.981288;1.000317;1.686592;
6.812872;1.000003;9.985773;1.000280;1.685249;
6.965617;1.000007;9.992854;1.000242;1.685213;
7.118363;1.000005;9.997725;1.000216;1.685827;
7.271108;1.000003;9.999370;1.000203;1.686541;
7.576599;1.000000;9.997988;1.000202;1.687492;
7.882090;1.000000;9.996386;1.000209;1.687906;
8.493072;1.000000;9.996513;1.000215;1.687840;
9.104054;1.000000;9.996600;1.000216;1.687746;
10.000000;1.000000;9.996611;1.000215;1.687716;
