time;SM_circuit_vTermA;SM_circuit_vTermB;SM_circuit_vTermC;SM_circuit_iStatorA;SM_circuit_iStatorB;SM_circuit_iStatorC;SM_circuit_Wr;SM_circuit_Te;
0.002810;0.179601;-0.616340;0.436739;-0.358289;0.137554;0.220736;0.999975;0.281490;
0.002820;0.181216;-0.616412;0.435196;-0.360015;0.137862;0.222153;0.999974;0.283444;
0.002830;0.182839;-0.616486;0.433647;-0.361738;0.138167;0.223571;0.999974;0.285402;
0.002840;0.184468;-0.616561;0.432093;-0.363458;0.138467;0.224991;0.999974;0.287364;
0.002850;0.186104;-0.616637;0.430533;-0.365176;0.138764;0.226412;0.999973;0.289329;
0.002860;0.187748;-0.616715;0.428967;-0.366891;0.139056;0.227835;0.999973;0.291297;
0.002870;0.189398;-0.616794;0.427397;-0.368603;0.139344;0.229259;0.999973;0.293269;
0.002880;0.191055;-0.616875;0.425820;-0.370312;0.139627;0.230685;0.999972;0.295245;
0.002890;0.192719;-0.616957;0.424238;-0.372018;0.139907;0.232111;0.999972;0.297223;
0.002900;0.194390;-0.617040;0.422651;-0.373721;0.140182;0.233539;0.999972;0.299205;
0.002910;0.196067;-0.617125;0.421057;-0.375421;0.140453;0.234968;0.999972;0.301191;
0.002920;0.197752;-0.617210;0.419459;-0.377119;0.140720;0.236399;0.999971;0.303179;
0.002930;0.199443;-0.617297;0.417854;-0.378813;0.140982;0.237830;0.999971;0.305170;
0.002940;0.201141;-0.617386;0.416245;-0.380503;0.141241;0.239263;0.999971;0.307165;
0.002950;0.202846;-0.617475;0.414629;-0.382191;0.141495;0.240697;0.999970;0.309163;
0.002960;0.204557;-0.617566;0.413008;-0.383876;0.141744;0.242131;0.999970;0.311163;
0.002970;0.206275;-0.617657;0.411382;-0.385557;0.141990;0.243567;0.999970;0.313166;
0.002980;0.208000;-0.617750;0.409750;-0.387235;0.142231;0.245004;0.999969;0.315173;
0.002990;0.209732;-0.617844;0.408112;-0.388909;0.142468;0.246441;0.999969;0.317182;
0.003000;0.211470;-0.617939;0.406469;-0.390580;0.142700;0.247880;0.999969;0.319194;
0.003010;0.213214;-0.618035;0.404821;-0.392248;0.142929;0.249319;0.999968;0.321208;
0.003020;0.214966;-0.618132;0.403167;-0.393912;0.143152;0.250760;0.999968;0.323225;
0.003030;0.216724;-0.618230;0.401507;-0.395573;0.143372;0.252201;0.999968;0.325245;
0.003040;0.218488;-0.618329;0.399842;-0.397230;0.143587;0.253643;0.999968;0.327268;
0.003050;0.220259;-0.618430;0.398171;-0.398883;0.143798;0.255085;0.999967;0.329293;
0.003060;0.222036;-0.618531;0.396494;-0.400533;0.144005;0.256528;0.999967;0.331320;
0.003070;0.223820;-0.618633;0.394812;-0.402179;0.144207;0.257972;0.999967;0.333350;
0.003080;0.225610;-0.618735;0.393125;-0.403822;0.144405;0.259417;0.999966;0.335382;
0.003090;0.227407;-0.618839;0.391432;-0.405460;0.144598;0.260862;0.999966;0.337416;
0.003100;0.229210;-0.618944;0.389733;-0.407095;0.144787;0.262308;0.999966;0.339453;
0.003110;0.231020;-0.619049;0.388029;-0.408726;0.144972;0.263754;0.999965;0.341492;
0.003120;0.232835;-0.619155;0.386320;-0.410353;0.145152;0.265201;0.999965;0.343533;
0.003130;0.234657;-0.619262;0.384605;-0.411977;0.145328;0.266648;0.999964;0.345576;
0.003140;0.236486;-0.619370;0.382884;-0.413596;0.145500;0.268096;0.999964;0.347621;
0.003150;0.238320;-0.619478;0.381158;-0.415211;0.145667;0.269544;0.999964;0.349668;
0.003160;0.240161;-0.619588;0.379426;-0.416822;0.145829;0.270993;0.999963;0.351717;
0.003170;0.242008;-0.619698;0.377689;-0.418429;0.145987;0.272442;0.999963;0.353768;
0.003180;0.243862;-0.619808;0.375947;-0.420032;0.146141;0.273891;0.999963;0.355821;
0.003190;0.245721;-0.619919;0.374198;-0.421631;0.146291;0.275341;0.999962;0.357875;
0.003200;0.247586;-0.620031;0.372445;-0.423226;0.146435;0.276791;0.999962;0.359932;
0.003210;0.249458;-0.620144;0.370686;-0.424817;0.146576;0.278241;0.999962;0.361990;
0.003220;0.251336;-0.620257;0.368921;-0.426403;0.146712;0.279691;0.999961;0.364049;
0.003230;0.253219;-0.620370;0.367151;-0.427985;0.146843;0.281141;0.999961;0.366111;
0.003240;0.255109;-0.620484;0.365375;-0.429563;0.146970;0.282592;0.999961;0.368173;
0.003250;0.257005;-0.620599;0.363594;-0.431136;0.147093;0.284043;0.999960;0.370237;
0.003260;0.258906;-0.620714;0.361808;-0.432705;0.147211;0.285494;0.999960;0.372303;
0.003270;0.260814;-0.620830;0.360016;-0.434269;0.147325;0.286945;0.999959;0.374370;
0.003280;0.262727;-0.620946;0.358218;-0.435829;0.147434;0.288396;0.999959;0.376438;
0.003290;0.264647;-0.621062;0.356415;-0.437385;0.147538;0.289846;0.999959;0.378508;
0.003300;0.266572;-0.621179;0.354607;-0.438936;0.147639;0.291297;0.999958;0.380579;
0.003310;0.268503;-0.621296;0.352793;-0.440482;0.147734;0.292748;0.999958;0.382651;
0.003320;0.270440;-0.621414;0.350974;-0.442024;0.147825;0.294199;0.999958;0.384724;
0.003330;0.272382;-0.621531;0.349149;-0.443562;0.147912;0.295650;0.999957;0.386798;
0.003340;0.274331;-0.621650;0.347319;-0.445094;0.147994;0.297100;0.999957;0.388873;
0.003350;0.276285;-0.621768;0.345484;-0.446622;0.148071;0.298551;0.999956;0.390949;
0.003360;0.278244;-0.621887;0.343643;-0.448145;0.148144;0.300001;0.999956;0.393026;
0.003370;0.280210;-0.622006;0.341796;-0.449664;0.148213;0.301451;0.999956;0.395104;
0.003380;0.282180;-0.622125;0.339944;-0.451177;0.148276;0.302901;0.999955;0.397183;
0.003390;0.284157;-0.622244;0.338087;-0.452686;0.148336;0.304351;0.999955;0.399262;
0.003400;0.286139;-0.622364;0.336225;-0.454190;0.148390;0.305800;0.999954;0.401342;
0.003410;0.288127;-0.622483;0.334357;-0.455689;0.148441;0.307249;0.999954;0.403423;
0.003420;0.290120;-0.622603;0.332484;-0.457184;0.148486;0.308697;0.999954;0.405504;
0.003430;0.292118;-0.622723;0.330605;-0.458673;0.148527;0.310146;0.999953;0.407586;
0.003440;0.294122;-0.622843;0.328721;-0.460157;0.148564;0.311594;0.999953;0.409668;
0.003450;0.296131;-0.622963;0.326832;-0.461637;0.148596;0.313041;0.999952;0.411751;
0.003460;0.298146;-0.623083;0.324937;-0.463111;0.148623;0.314488;0.999952;0.413834;
0.003470;0.300166;-0.623203;0.323037;-0.464580;0.148646;0.315935;0.999952;0.415918;
0.003480;0.302192;-0.623323;0.321131;-0.466045;0.148664;0.317381;0.999951;0.418001;
0.003490;0.304222;-0.623443;0.319221;-0.467504;0.148677;0.318827;0.999951;0.420085;
0.003500;0.306258;-0.623563;0.317305;-0.468958;0.148686;0.320272;0.999950;0.422170;
0.003510;0.308299;-0.623683;0.315383;-0.470406;0.148690;0.321716;0.999950;0.424254;
0.003520;0.310346;-0.623802;0.313457;-0.471850;0.148690;0.323160;0.999949;0.426338;
0.003530;0.312397;-0.623922;0.311525;-0.473288;0.148685;0.324604;0.999949;0.428423;
0.003540;0.314454;-0.624041;0.309588;-0.474722;0.148675;0.326047;0.999949;0.430507;
0.003550;0.316515;-0.624161;0.307645;-0.476149;0.148661;0.327489;0.999948;0.432591;
0.003560;0.318582;-0.624280;0.305698;-0.477572;0.148642;0.328930;0.999948;0.434675;
0.003570;0.320654;-0.624398;0.303745;-0.478989;0.148618;0.330371;0.999947;0.436759;
0.003580;0.322731;-0.624517;0.301786;-0.480401;0.148590;0.331811;0.999947;0.438843;
0.003590;0.324812;-0.624635;0.299823;-0.481808;0.148557;0.333251;0.999946;0.440926;
0.003600;0.326899;-0.624753;0.297854;-0.483209;0.148519;0.334689;0.999946;0.443009;
0.003610;0.328991;-0.624871;0.295880;-0.484604;0.148477;0.336127;0.999946;0.445092;
0.003620;0.331087;-0.624988;0.293901;-0.485994;0.148430;0.337564;0.999945;0.447174;
0.003630;0.333188;-0.625105;0.291917;-0.487379;0.148378;0.339001;0.999945;0.449256;
0.003640;0.335295;-0.625222;0.289927;-0.488758;0.148322;0.340436;0.999944;0.451337;
0.003650;0.337405;-0.625338;0.287933;-0.490132;0.148261;0.341871;0.999944;0.453417;
0.003660;0.339521;-0.625454;0.285933;-0.491500;0.148195;0.343305;0.999943;0.455497;
0.003670;0.341641;-0.625569;0.283928;-0.492862;0.148125;0.344738;0.999943;0.457576;
0.003680;0.343766;-0.625684;0.281918;-0.494219;0.148050;0.346170;0.999942;0.459654;
0.003690;0.345896;-0.625798;0.279902;-0.495571;0.147970;0.347601;0.999942;0.461732;
0.003700;0.348030;-0.625912;0.277882;-0.496916;0.147885;0.349031;0.999941;0.463809;
0.003710;0.350169;-0.626025;0.275856;-0.498256;0.147796;0.350460;0.999941;0.465884;
0.003720;0.352312;-0.626138;0.273825;-0.499590;0.147702;0.351888;0.999940;0.467959;
0.003730;0.354460;-0.626250;0.271790;-0.500919;0.147603;0.353316;0.999940;0.470033;
0.003740;0.356613;-0.626361;0.269749;-0.502241;0.147499;0.354742;0.999940;0.472105;
0.003750;0.358770;-0.626472;0.267703;-0.503558;0.147391;0.356167;0.999939;0.474177;
0.003760;0.360931;-0.626582;0.265652;-0.504869;0.147278;0.357591;0.999939;0.476247;
0.003770;0.363096;-0.626692;0.263595;-0.506174;0.147160;0.359014;0.999938;0.478316;
0.003780;0.365266;-0.626801;0.261534;-0.507474;0.147037;0.360437;0.999938;0.480384;
0.003790;0.367441;-0.626909;0.259468;-0.508767;0.146910;0.361858;0.999937;0.482450;
0.003800;0.369619;-0.627016;0.257397;-0.510055;0.146777;0.363277;0.999937;0.484516;
0.003810;0.371802;-0.627122;0.255320;-0.511337;0.146640;0.364696;0.999936;0.486579;
0.003820;0.373989;-0.627228;0.253239;-0.512612;0.146499;0.366114;0.999936;0.488641;
0.003830;0.376180;-0.627333;0.251153;-0.513882;0.146352;0.367530;0.999935;0.490702;
0.003840;0.378375;-0.627437;0.249062;-0.515146;0.146200;0.368945;0.999935;0.492761;
0.003850;0.380575;-0.627540;0.246965;-0.516404;0.146044;0.370360;0.999934;0.494818;
0.003860;0.382778;-0.627642;0.244864;-0.517655;0.145883;0.371772;0.999934;0.496874;
0.003870;0.384986;-0.627743;0.242758;-0.518901;0.145717;0.373184;0.999933;0.498927;
0.003880;0.387197;-0.627844;0.240647;-0.520141;0.145546;0.374595;0.999933;0.500979;
0.003890;0.389413;-0.627943;0.238531;-0.521374;0.145370;0.376004;0.999932;0.503030;
0.003900;0.391632;-0.628042;0.236410;-0.522601;0.145190;0.377412;0.999932;0.505078;
0.003910;0.393855;-0.628139;0.234284;-0.523823;0.145004;0.378818;0.999931;0.507124;
0.003920;0.396082;-0.628235;0.232153;-0.525038;0.144814;0.380224;0.999931;0.509168;
0.003930;0.398313;-0.628331;0.230017;-0.526247;0.144619;0.381628;0.999930;0.511211;
0.003940;0.400548;-0.628425;0.227877;-0.527449;0.144419;0.383031;0.999930;0.513251;
0.003950;0.402787;-0.628518;0.225731;-0.528646;0.144213;0.384432;0.999929;0.515289;
0.003960;0.405029;-0.628610;0.223581;-0.529836;0.144004;0.385832;0.999929;0.517324;
0.003970;0.407275;-0.628701;0.221426;-0.531020;0.143789;0.387231;0.999928;0.519358;
0.003980;0.409525;-0.628790;0.219266;-0.532197;0.143569;0.388629;0.999928;0.521389;
0.003990;0.411778;-0.628879;0.217101;-0.533369;0.143344;0.390025;0.999927;0.523417;
0.004000;0.414035;-0.628966;0.214931;-0.534534;0.143115;0.391419;0.999927;0.525444;
0.004010;0.416295;-0.629052;0.212757;-0.535692;0.142880;0.392812;0.999926;0.527467;
0.004020;0.418559;-0.629137;0.210577;-0.536845;0.142640;0.394204;0.999926;0.529489;
0.004030;0.420827;-0.629220;0.208394;-0.537990;0.142396;0.395595;0.999925;0.531507;
0.004040;0.423097;-0.629302;0.206205;-0.539130;0.142146;0.396984;0.999924;0.533523;
0.004050;0.425372;-0.629383;0.204011;-0.540263;0.141892;0.398371;0.999924;0.535537;
0.004060;0.427649;-0.629462;0.201813;-0.541390;0.141632;0.399757;0.999923;0.537547;
0.004070;0.429930;-0.629540;0.199610;-0.542510;0.141368;0.401142;0.999923;0.539555;
0.004080;0.432215;-0.629617;0.197402;-0.543623;0.141098;0.402525;0.999922;0.541560;
0.004090;0.434502;-0.629692;0.195190;-0.544730;0.140823;0.403907;0.999922;0.543562;
0.004100;0.436793;-0.629766;0.192973;-0.545831;0.140544;0.405287;0.999921;0.545561;
0.004110;0.439087;-0.629838;0.190751;-0.546925;0.140259;0.406666;0.999921;0.547557;
0.004120;0.441384;-0.629909;0.188525;-0.548012;0.139969;0.408043;0.999920;0.549551;
0.004130;0.443684;-0.629978;0.186294;-0.549093;0.139675;0.409419;0.999920;0.551541;
0.004140;0.445987;-0.630045;0.184058;-0.550167;0.139375;0.410793;0.999919;0.553527;
0.004150;0.448294;-0.630111;0.181818;-0.551235;0.139070;0.412165;0.999918;0.555511;
0.004160;0.450603;-0.630176;0.179573;-0.552296;0.138760;0.413536;0.999918;0.557491;
0.004170;0.452915;-0.630239;0.177323;-0.553350;0.138445;0.414906;0.999917;0.559469;
0.004180;0.455231;-0.630300;0.175069;-0.554398;0.138124;0.416274;0.999917;0.561442;
0.004190;0.457549;-0.630359;0.172810;-0.555439;0.137799;0.417640;0.999916;0.563413;
0.004200;0.459870;-0.630417;0.170547;-0.556473;0.137468;0.419005;0.999916;0.565379;
0.004210;0.462194;-0.630473;0.168279;-0.557501;0.137133;0.420368;0.999915;0.567343;
0.004220;0.464521;-0.630527;0.166007;-0.558521;0.136792;0.421729;0.999915;0.569303;
0.004230;0.466850;-0.630580;0.163730;-0.559535;0.136446;0.423089;0.999914;0.571259;
0.004240;0.469182;-0.630631;0.161448;-0.560542;0.136095;0.424447;0.999913;0.573212;
0.004250;0.471517;-0.630680;0.159163;-0.561542;0.135738;0.425804;0.999913;0.575160;
0.004260;0.473855;-0.630727;0.156872;-0.562536;0.135377;0.427159;0.999912;0.577106;
0.004270;0.476195;-0.630772;0.154577;-0.563522;0.135010;0.428512;0.999912;0.579047;
0.004280;0.478537;-0.630815;0.152278;-0.564502;0.134638;0.429864;0.999911;0.580984;
0.004290;0.480883;-0.630857;0.149974;-0.565475;0.134261;0.431214;0.999911;0.582918;
0.004300;0.483230;-0.630896;0.147666;-0.566441;0.133878;0.432562;0.999910;0.584848;
0.004310;0.485581;-0.630934;0.145353;-0.567400;0.133491;0.433909;0.999909;0.586773;
0.004320;0.487933;-0.630969;0.143036;-0.568352;0.133098;0.435254;0.999909;0.588695;
0.004330;0.490288;-0.631003;0.140714;-0.569297;0.132699;0.436598;0.999908;0.590612;
0.004340;0.492646;-0.631034;0.138389;-0.570235;0.132296;0.437939;0.999908;0.592526;
0.004350;0.495005;-0.631064;0.136058;-0.571166;0.131887;0.439279;0.999907;0.594435;
0.004360;0.497367;-0.631091;0.133724;-0.572090;0.131473;0.440617;0.999906;0.596340;
0.004370;0.499731;-0.631116;0.131385;-0.573007;0.131053;0.441954;0.999906;0.598240;
0.004380;0.502098;-0.631139;0.129041;-0.573917;0.130628;0.443289;0.999905;0.600136;
0.004390;0.504466;-0.631160;0.126694;-0.574820;0.130198;0.444622;0.999905;0.602028;
0.004400;0.506837;-0.631179;0.124342;-0.575715;0.129762;0.445953;0.999904;0.603916;
0.004410;0.509210;-0.631195;0.121985;-0.576604;0.129321;0.447283;0.999903;0.605799;
0.004420;0.511585;-0.631210;0.119625;-0.577485;0.128875;0.448611;0.999903;0.607677;
0.004430;0.513961;-0.631222;0.117260;-0.578360;0.128423;0.449937;0.999902;0.609551;
0.004440;0.516340;-0.631231;0.114891;-0.579227;0.127966;0.451261;0.999902;0.611420;
0.004450;0.518721;-0.631239;0.112518;-0.580087;0.127503;0.452584;0.999901;0.613284;
0.004460;0.521104;-0.631244;0.110140;-0.580939;0.127035;0.453905;0.999900;0.615144;
0.004470;0.523488;-0.631247;0.107758;-0.581785;0.126561;0.455224;0.999900;0.616999;
0.004480;0.525875;-0.631247;0.105372;-0.582623;0.126082;0.456541;0.999899;0.618849;
0.004490;0.528263;-0.631245;0.102982;-0.583454;0.125598;0.457856;0.999898;0.620694;
0.004500;0.530653;-0.631240;0.100588;-0.584278;0.125108;0.459170;0.999898;0.622535;
0.004510;0.533044;-0.631233;0.098189;-0.585094;0.124612;0.460482;0.999897;0.624370;
0.004520;0.535437;-0.631224;0.095787;-0.585903;0.124111;0.461792;0.999897;0.626200;
0.004530;0.537832;-0.631212;0.093380;-0.586705;0.123604;0.463100;0.999896;0.628026;
0.004540;0.540229;-0.631198;0.090969;-0.587499;0.123092;0.464407;0.999895;0.629846;
0.004550;0.542627;-0.631181;0.088554;-0.588286;0.122574;0.465712;0.999895;0.631661;
0.004560;0.545026;-0.631161;0.086135;-0.589066;0.122051;0.467015;0.999894;0.633471;
0.004570;0.547427;-0.631139;0.083711;-0.589838;0.121522;0.468316;0.999893;0.635275;
0.004580;0.549830;-0.631114;0.081284;-0.590603;0.120988;0.469615;0.999893;0.637074;
0.004590;0.552234;-0.631086;0.078853;-0.591360;0.120447;0.470912;0.999892;0.638868;
0.004600;0.554639;-0.631056;0.076417;-0.592109;0.119902;0.472208;0.999892;0.640657;
0.004610;0.557045;-0.631023;0.073978;-0.592852;0.119350;0.473502;0.999891;0.642440;
0.004620;0.559453;-0.630988;0.071534;-0.593586;0.118793;0.474794;0.999890;0.644218;
0.004630;0.561862;-0.630949;0.069087;-0.594314;0.118230;0.476084;0.999890;0.645990;
0.004640;0.564273;-0.630908;0.066635;-0.595033;0.117662;0.477372;0.999889;0.647756;
0.004650;0.566684;-0.630864;0.064180;-0.595745;0.117087;0.478658;0.999888;0.649517;
0.004660;0.569097;-0.630817;0.061720;-0.596450;0.116507;0.479943;0.999888;0.651272;
0.004670;0.571510;-0.630767;0.059257;-0.597147;0.115922;0.481225;0.999887;0.653022;
0.004680;0.573925;-0.630715;0.056790;-0.597836;0.115330;0.482506;0.999886;0.654766;
0.004690;0.576341;-0.630659;0.054318;-0.598518;0.114733;0.483785;0.999886;0.656504;
0.004700;0.578758;-0.630601;0.051843;-0.599191;0.114130;0.485062;0.999885;0.658236;
0.004710;0.581175;-0.630539;0.049364;-0.599858;0.113521;0.486337;0.999884;0.659962;
0.004720;0.583594;-0.630475;0.046881;-0.600516;0.112906;0.487610;0.999884;0.661682;
0.004730;0.586013;-0.630407;0.044394;-0.601167;0.112286;0.488881;0.999883;0.663397;
0.004740;0.588433;-0.630337;0.041904;-0.601810;0.111659;0.490151;0.999882;0.665105;
0.004750;0.590854;-0.630263;0.039409;-0.602445;0.111027;0.491418;0.999882;0.666807;
0.004760;0.593276;-0.630187;0.036911;-0.603073;0.110389;0.492684;0.999881;0.668504;
0.004770;0.595699;-0.630107;0.034408;-0.603692;0.109745;0.493948;0.999880;0.670194;
0.004780;0.598122;-0.630024;0.031902;-0.604304;0.109095;0.495210;0.999880;0.671878;
0.004790;0.600545;-0.629938;0.029392;-0.604908;0.108439;0.496469;0.999879;0.673555;
0.004800;0.602970;-0.629848;0.026879;-0.605504;0.107777;0.497727;0.999878;0.675227;
0.004810;0.605394;-0.629756;0.024361;-0.606093;0.107109;0.498983;0.999878;0.676892;
0.004820;0.607820;-0.629660;0.021840;-0.606673;0.106435;0.500238;0.999877;0.678550;
0.004830;0.610246;-0.629561;0.019315;-0.607245;0.105756;0.501490;0.999876;0.680203;
0.004840;0.612672;-0.629458;0.016787;-0.607810;0.105070;0.502740;0.999876;0.681849;
0.004850;0.615098;-0.629353;0.014254;-0.608366;0.104378;0.503988;0.999875;0.683488;
0.004860;0.617525;-0.629243;0.011718;-0.608915;0.103680;0.505235;0.999874;0.685121;
0.004870;0.619952;-0.629131;0.009179;-0.609455;0.102976;0.506479;0.999874;0.686747;
0.004880;0.622380;-0.629015;0.006635;-0.609988;0.102266;0.507721;0.999873;0.688367;
0.004890;0.624807;-0.628895;0.004088;-0.610512;0.101550;0.508962;0.999872;0.689980;
0.004900;0.627235;-0.628773;0.001537;-0.611028;0.100828;0.510200;0.999872;0.691587;
0.004910;0.629663;-0.628646;-0.001017;-0.611536;0.100099;0.511437;0.999871;0.693186;
0.004920;0.632091;-0.628516;-0.003575;-0.612037;0.099365;0.512672;0.999870;0.694779;
0.004930;0.634519;-0.628383;-0.006137;-0.612528;0.098624;0.513904;0.999869;0.696365;
0.004940;0.636947;-0.628246;-0.008702;-0.613012;0.097878;0.515135;0.999869;0.697945;
0.004950;0.639376;-0.628105;-0.011270;-0.613488;0.097124;0.516363;0.999868;0.699517;
0.004960;0.641804;-0.627961;-0.013843;-0.613955;0.096365;0.517590;0.999867;0.701083;
0.004970;0.644231;-0.627813;-0.016419;-0.614414;0.095600;0.518815;0.999867;0.702641;
0.004980;0.646659;-0.627661;-0.018998;-0.614865;0.094828;0.520037;0.999866;0.704193;
0.004990;0.649087;-0.627506;-0.021581;-0.615308;0.094050;0.521258;0.999865;0.705737;
0.005000;0.651514;-0.627347;-0.024168;-0.615742;0.093266;0.522476;0.999865;0.707275;
0.005010;0.653941;-0.627184;-0.026757;-0.616169;0.092475;0.523693;0.999864;0.708805;
0.005020;0.656368;-0.627017;-0.029351;-0.616586;0.091679;0.524908;0.999863;0.710329;
0.005030;0.658794;-0.626846;-0.031948;-0.616996;0.090876;0.526120;0.999862;0.711845;
0.005040;0.661220;-0.626672;-0.034548;-0.617397;0.090066;0.527331;0.999862;0.713354;
0.005050;0.663646;-0.626494;-0.037152;-0.617789;0.089250;0.528539;0.999861;0.714855;
0.005060;0.666071;-0.626311;-0.039759;-0.618174;0.088428;0.529746;0.999860;0.716350;
0.005070;0.668495;-0.626125;-0.042370;-0.618549;0.087599;0.530950;0.999860;0.717837;
0.005080;0.670919;-0.625935;-0.044984;-0.618917;0.086764;0.532152;0.999859;0.719317;
0.005090;0.673343;-0.625741;-0.047602;-0.619275;0.085923;0.533352;0.999858;0.720789;
0.005100;0.675765;-0.625543;-0.050222;-0.619626;0.085075;0.534551;0.999857;0.722254;
0.005110;0.678187;-0.625341;-0.052847;-0.619968;0.084221;0.535747;0.999857;0.723711;
0.005120;0.680609;-0.625134;-0.055474;-0.620301;0.083360;0.536941;0.999856;0.725161;
0.005130;0.683029;-0.624924;-0.058105;-0.620626;0.082493;0.538133;0.999855;0.726604;
0.005140;0.685449;-0.624709;-0.060739;-0.620942;0.081619;0.539323;0.999854;0.728039;
0.005150;0.687868;-0.624491;-0.063377;-0.621249;0.080739;0.540510;0.999854;0.729466;
0.005160;0.690285;-0.624268;-0.066018;-0.621548;0.079852;0.541696;0.999853;0.730886;
0.005170;0.692702;-0.624041;-0.068662;-0.621838;0.078959;0.542879;0.999852;0.732298;
0.005180;0.695118;-0.623809;-0.071309;-0.622119;0.078059;0.544061;0.999852;0.733702;
0.005190;0.697533;-0.623574;-0.073960;-0.622392;0.077152;0.545240;0.999851;0.735099;
0.005200;0.699947;-0.623334;-0.076614;-0.622656;0.076239;0.546417;0.999850;0.736488;
0.005210;0.702360;-0.623089;-0.079271;-0.622911;0.075319;0.547592;0.999849;0.737869;
0.005220;0.704772;-0.622841;-0.081931;-0.623158;0.074393;0.548765;0.999849;0.739243;
0.005230;0.707182;-0.622588;-0.084594;-0.623396;0.073460;0.549936;0.999848;0.740608;
0.005240;0.709591;-0.622330;-0.087261;-0.623624;0.072520;0.551104;0.999847;0.741966;
0.005250;0.711999;-0.622068;-0.089931;-0.623844;0.071574;0.552271;0.999846;0.743316;
0.005260;0.714406;-0.621802;-0.092604;-0.624055;0.070621;0.553435;0.999846;0.744657;
0.005270;0.716811;-0.621531;-0.095280;-0.624258;0.069661;0.554597;0.999845;0.745991;
0.005280;0.719215;-0.621255;-0.097959;-0.624451;0.068694;0.555757;0.999844;0.747317;
0.005290;0.721617;-0.620975;-0.100642;-0.624635;0.067721;0.556914;0.999843;0.748635;
0.005300;0.724018;-0.620690;-0.103327;-0.624811;0.066741;0.558070;0.999843;0.749945;
0.005310;0.726417;-0.620401;-0.106016;-0.624977;0.065754;0.559223;0.999842;0.751247;
0.005320;0.728815;-0.620107;-0.108707;-0.625134;0.064761;0.560374;0.999841;0.752541;
0.005330;0.731211;-0.619809;-0.111402;-0.625283;0.063760;0.561522;0.999840;0.753827;
