time;EmtFlt_circuit_iSrcA;EmtFlt_circuit_iSrcB;EmtFlt_circuit_iSrcC;EmtFlt_circuit_iFaultA;EmtFlt_circuit_vBusA;EmtFlt_circuit_vBusB;EmtFlt_circuit_vBusC;
0.003030;0.433868;0.246111;-0.679979;0.000001;0.867734;0.492222;-1.359956;
0.003040;0.432186;0.248130;-0.680317;0.000001;0.864370;0.496260;-1.360630;
0.003050;0.430500;0.250147;-0.680647;0.000001;0.860998;0.500293;-1.361291;
0.003060;0.428810;0.252161;-0.680971;0.000001;0.857617;0.504321;-1.361939;
0.003070;0.427115;0.254173;-0.681288;0.000001;0.854228;0.508345;-1.362573;
0.003080;0.425416;0.256182;-0.681598;0.000001;0.850830;0.512363;-1.363194;
0.003090;0.423713;0.258189;-0.681902;0.000001;0.847424;0.516376;-1.363801;
0.003100;0.422006;0.260193;-0.682199;0.000001;0.844010;0.520385;-1.364395;
0.003110;0.420294;0.262194;-0.682489;0.000001;0.840587;0.524388;-1.364975;
0.003120;0.418579;0.264193;-0.682772;0.000001;0.837156;0.528385;-1.365542;
0.003130;0.416859;0.266190;-0.683049;0.000001;0.833717;0.532378;-1.366095;
0.003140;0.415135;0.268183;-0.683319;0.000001;0.830269;0.536365;-1.366635;
0.003150;0.413408;0.270174;-0.683582;0.000001;0.826814;0.540347;-1.367161;
0.003160;0.411676;0.272163;-0.683838;0.000001;0.823350;0.544324;-1.367674;
0.003170;0.409940;0.274148;-0.684088;0.000001;0.819878;0.548296;-1.368173;
0.003180;0.408200;0.276131;-0.684331;0.000001;0.816397;0.552262;-1.368659;
0.003190;0.406455;0.278112;-0.684567;0.000001;0.812909;0.556222;-1.369131;
0.003200;0.404707;0.280089;-0.684796;0.000001;0.809413;0.560177;-1.369590;
0.003210;0.402955;0.282064;-0.685019;0.000001;0.805909;0.564127;-1.370036;
0.003220;0.401199;0.284036;-0.685235;0.000001;0.802397;0.568071;-1.370467;
0.003230;0.399439;0.286005;-0.685444;0.000001;0.798877;0.572009;-1.370886;
0.003240;0.397675;0.287971;-0.685647;0.000001;0.795349;0.575942;-1.371290;
0.003250;0.395907;0.289935;-0.685842;0.000001;0.791813;0.579869;-1.371682;
0.003260;0.394135;0.291896;-0.686031;0.000001;0.788269;0.583790;-1.372059;
0.003270;0.392360;0.293853;-0.686213;0.000001;0.784718;0.587705;-1.372423;
0.003280;0.390580;0.295808;-0.686388;0.000001;0.781159;0.591615;-1.372774;
0.003290;0.388797;0.297760;-0.686557;0.000001;0.777592;0.595519;-1.373111;
0.003300;0.387009;0.299709;-0.686719;0.000001;0.774017;0.599417;-1.373434;
0.003310;0.385218;0.301655;-0.686874;0.000001;0.770435;0.603309;-1.373744;
0.003320;0.383423;0.303598;-0.687022;0.000001;0.766845;0.607195;-1.374041;
0.003330;0.381625;0.305538;-0.687163;0.000001;0.763248;0.611075;-1.374323;
0.003340;0.379822;0.307475;-0.687298;0.000001;0.759643;0.614949;-1.374593;
0.003350;0.378016;0.309409;-0.687426;0.000001;0.756031;0.618817;-1.374848;
0.003360;0.376206;0.311340;-0.687547;0.000001;0.752411;0.622679;-1.375090;
0.003370;0.374393;0.313268;-0.687661;0.000001;0.748784;0.626535;-1.375319;
0.003380;0.372575;0.315193;-0.687768;0.000001;0.745149;0.630385;-1.375534;
0.003390;0.370754;0.317115;-0.687869;0.000001;0.741507;0.634228;-1.375735;
0.003400;0.368930;0.319033;-0.687963;0.000001;0.737858;0.638065;-1.375923;
0.003410;0.367101;0.320949;-0.688050;0.000001;0.734201;0.641896;-1.376097;
0.003420;0.365269;0.322861;-0.688130;0.000001;0.730537;0.645721;-1.376258;
0.003430;0.363434;0.324770;-0.688204;0.000001;0.726866;0.649539;-1.376405;
0.003440;0.361595;0.326676;-0.688271;0.000001;0.723188;0.653350;-1.376538;
0.003450;0.359752;0.328578;-0.688331;0.000001;0.719503;0.657156;-1.376658;
0.003460;0.357906;0.330478;-0.688384;0.000001;0.715810;0.660954;-1.376765;
0.003470;0.356056;0.332374;-0.688430;0.000001;0.712111;0.664747;-1.376857;
0.003480;0.354203;0.334267;-0.688470;0.000001;0.708404;0.668532;-1.376936;
0.003490;0.352346;0.336156;-0.688502;0.000001;0.704691;0.672311;-1.377002;
0.003500;0.350486;0.338043;-0.688528;0.000001;0.700970;0.676084;-1.377054;
0.003510;0.348622;0.339925;-0.688547;0.000001;0.697243;0.679850;-1.377092;
0.003520;0.346755;0.341805;-0.688560;0.000001;0.693508;0.683609;-1.377117;
0.003530;0.344884;0.343681;-0.688565;0.000001;0.689767;0.687361;-1.377128;
0.003540;0.343010;0.345554;-0.688564;0.000001;0.686019;0.691107;-1.377126;
0.003550;0.341133;0.347423;-0.688556;0.000001;0.682264;0.694845;-1.377110;
0.003560;0.339252;0.349289;-0.688541;0.000001;0.678503;0.698577;-1.377080;
0.003570;0.337368;0.351152;-0.688520;0.000001;0.674735;0.702302;-1.377037;
0.003580;0.335481;0.353011;-0.688491;0.000001;0.670960;0.706020;-1.376980;
0.003590;0.333590;0.354866;-0.688456;0.000001;0.667179;0.709731;-1.376910;
0.003600;0.331696;0.356718;-0.688414;0.000001;0.663390;0.713435;-1.376826;
0.003610;0.329799;0.358567;-0.688365;0.000001;0.659596;0.717132;-1.376728;
0.003620;0.327898;0.360412;-0.688310;0.000001;0.655795;0.720822;-1.376617;
0.003630;0.325994;0.362253;-0.688247;0.000001;0.651987;0.724505;-1.376492;
0.003640;0.324087;0.364091;-0.688178;0.000001;0.648173;0.728181;-1.376354;
0.003650;0.322177;0.365925;-0.688102;0.000001;0.644353;0.731849;-1.376202;
0.003660;0.320264;0.367756;-0.688020;0.000001;0.640526;0.735510;-1.376037;
0.003670;0.318347;0.369583;-0.687930;0.000001;0.636693;0.739164;-1.375857;
0.003680;0.316427;0.371406;-0.687834;0.000001;0.632854;0.742811;-1.375665;
0.003690;0.314505;0.373226;-0.687731;0.000001;0.629008;0.746450;-1.375459;
0.003700;0.312579;0.375042;-0.687621;0.000001;0.625156;0.750082;-1.375239;
0.003710;0.310650;0.376854;-0.687504;0.000001;0.621298;0.753707;-1.375005;
0.003720;0.308718;0.378663;-0.687381;0.000001;0.617434;0.757324;-1.374758;
0.003730;0.306783;0.380468;-0.687250;0.000001;0.613564;0.760934;-1.374498;
0.003740;0.304844;0.382269;-0.687113;0.000001;0.609688;0.764536;-1.374224;
0.003750;0.302903;0.384066;-0.686969;0.000001;0.605805;0.768131;-1.373936;
0.003760;0.300959;0.385860;-0.686819;0.000001;0.601917;0.771718;-1.373635;
0.003770;0.299012;0.387649;-0.686661;0.000001;0.598023;0.775297;-1.373320;
0.003780;0.297062;0.389435;-0.686497;0.000001;0.594123;0.778869;-1.372992;
0.003790;0.295109;0.391217;-0.686326;0.000001;0.590217;0.782433;-1.372650;
0.003800;0.293153;0.392996;-0.686149;0.000001;0.586305;0.785990;-1.372295;
0.003810;0.291194;0.394770;-0.685964;0.000001;0.582387;0.789538;-1.371926;
0.003820;0.289233;0.396540;-0.685773;0.000001;0.578464;0.793079;-1.371543;
0.003830;0.287268;0.398307;-0.685575;0.000001;0.574535;0.796612;-1.371147;
0.003840;0.285301;0.400069;-0.685370;0.000001;0.570600;0.800137;-1.370738;
0.003850;0.283331;0.401828;-0.685159;0.000001;0.566660;0.803654;-1.370314;
0.003860;0.281358;0.403583;-0.684940;0.000001;0.562714;0.807164;-1.369878;
0.003870;0.279382;0.405333;-0.684715;0.000001;0.558763;0.810665;-1.369428;
0.003880;0.277403;0.407080;-0.684483;0.000001;0.554806;0.814158;-1.368964;
0.003890;0.275422;0.408823;-0.684245;0.000001;0.550843;0.817644;-1.368487;
0.003900;0.273438;0.410561;-0.683999;0.000001;0.546875;0.821121;-1.367996;
0.003910;0.271452;0.412296;-0.683747;0.000001;0.542902;0.824590;-1.367492;
0.003920;0.269462;0.414026;-0.683489;0.000001;0.538923;0.828051;-1.366974;
0.003930;0.267470;0.415753;-0.683223;0.000001;0.534939;0.831504;-1.366443;
0.003940;0.265476;0.417475;-0.682951;0.000001;0.530950;0.834949;-1.365899;
0.003950;0.263478;0.419193;-0.682672;0.000001;0.526955;0.838385;-1.365340;
0.003960;0.261478;0.420907;-0.682386;0.000001;0.522956;0.841813;-1.364769;
0.003970;0.259476;0.422617;-0.682093;0.000001;0.518951;0.845233;-1.364184;
0.003980;0.257471;0.424323;-0.681794;0.000001;0.514941;0.848644;-1.363585;
0.003990;0.255463;0.426025;-0.681488;0.000001;0.510926;0.852047;-1.362973;
0.004000;0.253453;0.427722;-0.681175;0.000001;0.506906;0.855442;-1.362348;
0.004010;0.251441;0.429415;-0.680856;0.000001;0.502881;0.858828;-1.361709;
0.004020;0.249426;0.431104;-0.680530;0.000000;0.498851;0.862206;-1.361056;
0.004030;0.247408;0.432788;-0.680197;0.000000;0.494816;0.865575;-1.360391;
0.004040;0.245388;0.434469;-0.679857;0.000000;0.490776;0.868936;-1.359712;
0.004050;0.243366;0.436145;-0.679511;0.000000;0.486731;0.872288;-1.359019;
0.004060;0.241341;0.437817;-0.679158;0.000000;0.482681;0.875632;-1.358313;
0.004070;0.239314;0.439484;-0.678798;0.000000;0.478627;0.878966;-1.357593;
0.004080;0.237284;0.441147;-0.678432;0.000000;0.474568;0.882293;-1.356861;
0.004090;0.235253;0.442806;-0.678059;0.000000;0.470504;0.885610;-1.356114;
0.004100;0.233218;0.444460;-0.677679;0.000000;0.466436;0.888919;-1.355355;
0.004110;0.231182;0.446110;-0.677292;0.000000;0.462363;0.892219;-1.354582;
0.004120;0.229143;0.447756;-0.676899;0.000000;0.458285;0.895510;-1.353795;
0.004130;0.227102;0.449397;-0.676499;0.000000;0.454203;0.898792;-1.352996;
0.004140;0.225059;0.451034;-0.676093;0.000000;0.450117;0.902066;-1.352183;
0.004150;0.223013;0.452666;-0.675679;0.000000;0.446026;0.905330;-1.351356;
0.004160;0.220966;0.454294;-0.675260;0.000000;0.441931;0.908586;-1.350516;
0.004170;0.218916;0.455917;-0.674833;0.000000;0.437831;0.911833;-1.349663;
0.004180;0.216864;0.457536;-0.674400;0.000000;0.433727;0.915070;-1.348797;
0.004190;0.214810;0.459150;-0.673960;0.000000;0.429618;0.918299;-1.347917;
0.004200;0.212753;0.460760;-0.673513;0.000000;0.425506;0.921518;-1.347024;
0.004210;0.210695;0.462365;-0.673060;0.000000;0.421389;0.924729;-1.346118;
0.004220;0.208635;0.463966;-0.672601;0.000000;0.417268;0.927930;-1.345198;
0.004230;0.206572;0.465562;-0.672134;0.000000;0.413143;0.931122;-1.344265;
0.004240;0.204507;0.467154;-0.671661;0.000000;0.409014;0.934305;-1.343319;
0.004250;0.202441;0.468740;-0.671181;0.000000;0.404881;0.937479;-1.342360;
0.004260;0.200372;0.470323;-0.670695;0.000000;0.400744;0.940644;-1.341387;
0.004270;0.198302;0.471900;-0.670202;0.000000;0.396603;0.943799;-1.340401;
0.004280;0.196229;0.473473;-0.669702;0.000000;0.392458;0.946945;-1.339402;
0.004290;0.194155;0.475042;-0.669196;0.000000;0.388309;0.950081;-1.338390;
0.004300;0.192078;0.476605;-0.668684;0.000000;0.384156;0.953209;-1.337364;
0.004310;0.190000;0.478164;-0.668164;0.000000;0.379999;0.956326;-1.336326;
0.004320;0.187920;0.479718;-0.667638;0.000000;0.375839;0.959435;-1.335274;
0.004330;0.185838;0.481268;-0.667106;0.000000;0.371675;0.962534;-1.334209;
0.004340;0.183754;0.482812;-0.666566;0.000000;0.367507;0.965623;-1.333130;
0.004350;0.181668;0.484352;-0.666021;0.000000;0.363336;0.968703;-1.332039;
0.004360;0.179581;0.485887;-0.665468;0.000000;0.359161;0.971773;-1.330934;
0.004370;0.177492;0.487418;-0.664910;0.000000;0.354983;0.974834;-1.329817;
0.004380;0.175401;0.488943;-0.664344;0.000000;0.350801;0.977885;-1.328686;
0.004390;0.173308;0.490464;-0.663772;0.000000;0.346616;0.980926;-1.327542;
0.004400;0.171214;0.491980;-0.663194;0.000000;0.342427;0.983958;-1.326385;
0.004410;0.169118;0.493491;-0.662609;0.000000;0.338235;0.986980;-1.325215;
0.004420;0.167020;0.494997;-0.662017;0.000000;0.334039;0.989992;-1.324031;
0.004430;0.164920;0.496498;-0.661419;0.000000;0.329840;0.992995;-1.322835;
0.004440;0.162819;0.497995;-0.660814;0.000000;0.325638;0.995987;-1.321626;
0.004450;0.160717;0.499486;-0.660203;0.000000;0.321433;0.998970;-1.320403;
0.004460;0.158613;0.500973;-0.659585;0.000000;0.317224;1.001943;-1.319168;
0.004470;0.156507;0.502454;-0.658961;0.000000;0.313013;1.004907;-1.317919;
0.004480;0.154399;0.503931;-0.658330;0.000000;0.308798;1.007860;-1.316658;
0.004490;0.152291;0.505403;-0.657693;0.000000;0.304580;1.010803;-1.315383;
0.004500;0.150180;0.506869;-0.657049;0.000000;0.300360;1.013736;-1.314096;
0.004510;0.148068;0.508331;-0.656399;0.000000;0.296136;1.016660;-1.312796;
0.004520;0.145955;0.509787;-0.655742;0.000000;0.291909;1.019573;-1.311482;
0.004530;0.143840;0.511239;-0.655079;0.000000;0.287680;1.022476;-1.310156;
0.004540;0.141724;0.512686;-0.654410;0.000000;0.283448;1.025369;-1.308817;
0.004550;0.139606;0.514127;-0.653734;0.000000;0.279212;1.028252;-1.307465;
0.004560;0.137488;0.515564;-0.653051;0.000000;0.274975;1.031125;-1.306100;
0.004570;0.135367;0.516995;-0.652362;0.000000;0.270734;1.033988;-1.304722;
0.004580;0.133246;0.518421;-0.651667;0.000000;0.266491;1.036840;-1.303331;
0.004590;0.131123;0.519842;-0.650965;0.000000;0.262245;1.039682;-1.301927;
0.004600;0.128998;0.521258;-0.650257;0.000000;0.257996;1.042514;-1.300511;
0.004610;0.126873;0.522669;-0.649542;0.000000;0.253745;1.045336;-1.299081;
0.004620;0.124746;0.524075;-0.648821;0.000000;0.249492;1.048147;-1.297639;
0.004630;0.122618;0.525475;-0.648093;0.000000;0.245236;1.050948;-1.296184;
0.004640;0.120489;0.526871;-0.647359;0.000000;0.240977;1.053739;-1.294716;
0.004650;0.118358;0.528261;-0.646619;0.000000;0.236716;1.056519;-1.293236;
0.004660;0.116227;0.529646;-0.645872;0.000000;0.232453;1.059289;-1.291742;
0.004670;0.114094;0.531025;-0.645119;0.000000;0.228188;1.062048;-1.290236;
0.004680;0.111960;0.532400;-0.644360;0.000000;0.223920;1.064797;-1.288717;
0.004690;0.109825;0.533769;-0.643594;0.000000;0.219650;1.067536;-1.287186;
0.004700;0.107689;0.535133;-0.642822;0.000000;0.215378;1.070263;-1.285642;
0.004710;0.105552;0.536491;-0.642044;0.000000;0.211104;1.072981;-1.284085;
0.004720;0.103414;0.537845;-0.641259;0.000000;0.206828;1.075687;-1.282515;
0.004730;0.101275;0.539193;-0.640468;0.000000;0.202549;1.078383;-1.280933;
0.004740;0.099135;0.540535;-0.639670;0.000000;0.198269;1.081069;-1.279338;
0.004750;0.096994;0.541873;-0.638866;0.000000;0.193987;1.083744;-1.277730;
0.004760;0.094851;0.543205;-0.638056;0.000000;0.189703;1.086408;-1.276110;
0.004770;0.092708;0.544532;-0.637240;0.000000;0.185417;1.089061;-1.274477;
0.004780;0.090564;0.545853;-0.636417;0.000000;0.181129;1.091704;-1.272832;
0.004790;0.088420;0.547169;-0.635588;0.000000;0.176839;1.094335;-1.271174;
0.004800;0.086274;0.548479;-0.634753;0.000000;0.172548;1.096956;-1.269504;
0.004810;0.084127;0.549784;-0.633912;0.000000;0.168254;1.099566;-1.267821;
0.004820;0.081980;0.551084;-0.633064;0.000000;0.163960;1.102166;-1.266125;
0.004830;0.079832;0.552378;-0.632210;0.000000;0.159663;1.104754;-1.264417;
0.004840;0.077683;0.553667;-0.631350;0.000000;0.155365;1.107332;-1.262697;
0.004850;0.075533;0.554950;-0.630483;0.000000;0.151066;1.109898;-1.260964;
0.004860;0.073382;0.556228;-0.629611;0.000000;0.146765;1.112454;-1.259219;
0.004870;0.071231;0.557500;-0.628732;0.000000;0.142462;1.114999;-1.257461;
0.004880;0.069079;0.558767;-0.627847;0.000000;0.138158;1.117532;-1.255691;
0.004890;0.066927;0.560029;-0.626955;0.000000;0.133853;1.120055;-1.253908;
0.004900;0.064773;0.561284;-0.626058;0.000000;0.129547;1.122567;-1.252113;
0.004910;0.062620;0.562535;-0.625154;0.000000;0.125239;1.125067;-1.250306;
0.004920;0.060465;0.563779;-0.624244;0.000000;0.120930;1.127557;-1.248486;
0.004930;0.058310;0.565019;-0.623328;0.000000;0.116619;1.130035;-1.246654;
0.004940;0.056154;0.566252;-0.622406;0.000000;0.112308;1.132502;-1.244810;
0.004950;0.053998;0.567480;-0.621478;0.000000;0.107996;1.134958;-1.242953;
0.004960;0.051841;0.568702;-0.620544;0.000000;0.103682;1.137403;-1.241085;
0.004970;0.049684;0.569919;-0.619603;0.000000;0.099367;1.139836;-1.239204;
0.004980;0.047526;0.571130;-0.618656;0.000000;0.095052;1.142258;-1.237310;
0.004990;0.045368;0.572336;-0.617704;0.000000;0.090735;1.144669;-1.235405;
0.005000;0.043209;0.573536;-0.616745;0.000000;0.086418;1.147069;-1.233487;
0.005010;0.041050;0.574730;-0.615780;0.000000;0.082100;1.149458;-1.231557;
0.005020;0.038890;0.575918;-0.614809;0.000000;0.077780;1.151835;-1.229615;
0.005030;0.036730;0.577101;-0.613832;0.000000;0.073461;1.154200;-1.227661;
0.005040;0.034570;0.578278;-0.612848;0.000000;0.069140;1.156554;-1.225695;
0.005050;0.032409;0.579450;-0.611859;0.000000;0.064819;1.158897;-1.223716;
0.005060;0.030249;0.580616;-0.610864;0.000000;0.060497;1.161229;-1.221726;
0.005070;0.028087;0.581776;-0.609863;0.000000;0.056174;1.163549;-1.219723;
0.005080;0.025926;0.582930;-0.608855;0.000000;0.051851;1.165857;-1.217709;
0.005090;0.023764;0.584078;-0.607842;0.000000;0.047528;1.168154;-1.215682;
0.005100;0.021602;0.585221;-0.606823;0.000000;0.043204;1.170440;-1.213643;
0.005110;0.019440;0.586358;-0.605798;0.000000;0.038879;1.172714;-1.211593;
0.005120;0.017277;0.587489;-0.604766;0.000000;0.034554;1.174976;-1.209530;
0.005130;0.015115;0.588614;-0.603729;0.000000;0.030229;1.177227;-1.207456;
0.005140;0.012952;0.589734;-0.602686;0.000000;0.025904;1.179466;-1.205369;
0.005150;0.010789;0.590848;-0.601637;0.000000;0.021578;1.181693;-1.203271;
0.005160;0.008626;0.591956;-0.600582;0.000000;0.017252;1.183909;-1.201161;
0.005170;0.006463;0.593058;-0.599521;0.000000;0.012926;1.186113;-1.199039;
0.005180;0.004300;0.594154;-0.598454;0.000000;0.008600;1.188305;-1.196905;
0.005190;0.002137;0.595244;-0.597381;0.000000;0.004273;1.190486;-1.194760;
0.005200;-0.000026;0.596329;-0.596302;-0.000000;-0.000053;1.192655;-1.192602;
0.005210;-0.002190;0.597407;-0.595218;-0.000000;-0.004379;1.194812;-1.190433;
0.005220;-0.004353;0.598480;-0.594127;-0.000000;-0.008706;1.196958;-1.188252;
0.005230;-0.006516;0.599547;-0.593031;-0.000000;-0.013032;1.199091;-1.186059;
0.005240;-0.008679;0.600608;-0.591929;-0.000000;-0.017358;1.201213;-1.183855;
0.005250;-0.010842;0.601663;-0.590821;-0.000000;-0.021684;1.203323;-1.181639;
0.005260;-0.013005;0.602712;-0.589707;-0.000000;-0.026010;1.205421;-1.179411;
0.005270;-0.015168;0.603755;-0.588587;-0.000000;-0.030335;1.207507;-1.177172;
0.005280;-0.017330;0.604792;-0.587461;-0.000000;-0.034660;1.209581;-1.174921;
0.005290;-0.019493;0.605823;-0.586330;-0.000000;-0.038985;1.211643;-1.172658;
0.005300;-0.021655;0.606848;-0.585193;-0.000000;-0.043310;1.213693;-1.170384;
0.005310;-0.023817;0.607867;-0.584050;-0.000000;-0.047634;1.215732;-1.168098;
0.005320;-0.025979;0.608880;-0.582902;-0.000000;-0.051957;1.217758;-1.165801;
0.005330;-0.028140;0.609887;-0.581747;-0.000000;-0.056280;1.219772;-1.163492;
0.005340;-0.030301;0.610888;-0.580587;-0.000000;-0.060603;1.221774;-1.161172;
0.005350;-0.032462;0.611884;-0.579421;-0.000000;-0.064925;1.223765;-1.158840;
0.005360;-0.034623;0.612873;-0.578250;-0.000000;-0.069246;1.225743;-1.156497;
0.005370;-0.036783;0.613856;-0.577072;-0.000000;-0.073566;1.227709;-1.154142;
0.005380;-0.038943;0.614833;-0.575889;-0.000000;-0.077886;1.229663;-1.151777;
0.005390;-0.041103;0.615803;-0.574701;-0.000000;-0.082205;1.231604;-1.149399;
0.005400;-0.043262;0.616768;-0.573506;-0.000000;-0.086523;1.233534;-1.147011;
0.005410;-0.045421;0.617727;-0.572306;-0.000000;-0.090841;1.235451;-1.144611;
0.005420;-0.047579;0.618680;-0.571101;-0.000000;-0.095157;1.237357;-1.142199;
0.005430;-0.049737;0.619626;-0.569890;-0.000000;-0.099473;1.239250;-1.139777;
0.005440;-0.051894;0.620566;-0.568673;-0.000000;-0.103787;1.241130;-1.137343;
0.005450;-0.054051;0.621501;-0.567450;-0.000000;-0.108101;1.242999;-1.134898;
0.005460;-0.056207;0.622429;-0.566222;-0.000000;-0.112414;1.244855;-1.132442;
0.005470;-0.058363;0.623351;-0.564988;-0.000000;-0.116725;1.246699;-1.129974;
0.005480;-0.060518;0.624267;-0.563749;-0.000000;-0.121035;1.248531;-1.127496;
0.005490;-0.062672;0.625176;-0.562504;-0.000000;-0.125344;1.250350;-1.125006;
0.005500;-0.064826;0.626080;-0.561254;-0.000000;-0.129652;1.252157;-1.122505;
0.005510;-0.066979;0.626977;-0.559998;-0.000000;-0.133958;1.253952;-1.119993;
0.005520;-0.069132;0.627868;-0.558736;-0.000000;-0.138264;1.255734;-1.117471;
0.005530;-0.071284;0.628753;-0.557469;-0.000000;-0.142567;1.257504;-1.114937;
0.005540;-0.073435;0.629632;-0.556197;-0.000000;-0.146870;1.259262;-1.112392;
0.005550;-0.075586;0.630505;-0.554919;-0.000000;-0.151171;1.261007;-1.109836;
0.005560;-0.077735;0.631371;-0.553636;-0.000000;-0.155470;1.262739;-1.107269;
0.005570;-0.079884;0.632231;-0.552347;-0.000000;-0.159768;1.264459;-1.104691;
0.005580;-0.082032;0.633085;-0.551052;-0.000000;-0.164065;1.266167;-1.102102;
0.005590;-0.084180;0.633932;-0.549752;-0.000000;-0.168359;1.267862;-1.099503;
0.005600;-0.086326;0.634774;-0.548447;-0.000000;-0.172653;1.269545;-1.096892;
0.005610;-0.088472;0.635609;-0.547137;-0.000000;-0.176944;1.271215;-1.094271;
0.005620;-0.090617;0.636438;-0.545821;-0.000000;-0.181234;1.272873;-1.091639;
0.005630;-0.092761;0.637260;-0.544499;-0.000000;-0.185521;1.274518;-1.088996;
0.005640;-0.094904;0.638076;-0.543172;-0.000000;-0.189807;1.276150;-1.086343;
0.005650;-0.097046;0.638886;-0.541840;-0.000000;-0.194092;1.277770;-1.083678;
0.005660;-0.099187;0.639690;-0.540503;-0.000000;-0.198374;1.279377;-1.081003;
0.005670;-0.101327;0.640487;-0.539160;-0.000000;-0.202654;1.280972;-1.078318;
0.005680;-0.103466;0.641278;-0.537812;-0.000000;-0.206932;1.282554;-1.075621;
0.005690;-0.105604;0.642063;-0.536458;-0.000000;-0.211209;1.284123;-1.072914;
0.005700;-0.107742;0.642841;-0.535099;-0.000000;-0.215483;1.285679;-1.070197;
0.005710;-0.109878;0.643613;-0.533735;-0.000000;-0.219755;1.287223;-1.067469;
0.005720;-0.112012;0.644379;-0.532366;-0.000000;-0.224025;1.288755;-1.064730;
0.005730;-0.114146;0.645138;-0.530992;-0.000000;-0.228292;1.290273;-1.061981;
0.005740;-0.116279;0.645891;-0.529612;-0.000000;-0.232558;1.291779;-1.059221;
0.005750;-0.118411;0.646637;-0.528227;-0.000000;-0.236821;1.293272;-1.056451;
0.005760;-0.120541;0.647377;-0.526836;-0.000000;-0.241081;1.294752;-1.053671;
0.005770;-0.122670;0.648111;-0.525441;-0.000000;-0.245340;1.296220;-1.050880;
0.005780;-0.124798;0.648838;-0.524040;-0.000000;-0.249596;1.297674;-1.048079;
0.005790;-0.126925;0.649559;-0.522635;-0.000000;-0.253849;1.299116;-1.045267;
0.005800;-0.129050;0.650274;-0.521224;-0.000000;-0.258100;1.300545;-1.042445;
0.005810;-0.131175;0.650982;-0.519808;-0.000000;-0.262349;1.301962;-1.039613;
0.005820;-0.133297;0.651684;-0.518386;-0.000000;-0.266594;1.303365;-1.036770;
0.005830;-0.135419;0.652379;-0.516960;-0.000000;-0.270838;1.304755;-1.033918;
0.005840;-0.137539;0.653068;-0.515528;-0.000000;-0.275078;1.306133;-1.031055;
0.005850;-0.139658;0.653750;-0.514092;-0.000000;-0.279316;1.307498;-1.028182;
0.005860;-0.141776;0.654426;-0.512650;-0.000000;-0.283551;1.308850;-1.025299;
0.005870;-0.143892;0.655096;-0.511204;-0.000000;-0.287783;1.310189;-1.022405;
0.005880;-0.146007;0.655759;-0.509752;-0.000000;-0.292013;1.311515;-1.019502;
0.005890;-0.148120;0.656415;-0.508295;-0.000000;-0.296239;1.312828;-1.016588;
0.005900;-0.150232;0.657065;-0.506833;-0.000000;-0.300463;1.314128;-1.013665;
