time;EmtBrk_circuit_iLoadA;EmtBrk_circuit_iLoadB;EmtBrk_circuit_iLoadC;EmtBrk_circuit_vBreakerA;EmtBrk_circuit_vBreakerB;EmtBrk_circuit_vBreakerC;
0.138420;0.000001;-0.000001;-0.000000;0.991339;-1.124116;-0.274783;
0.138430;0.000001;-0.000001;0.000000;1.495681;-1.285963;0.197729;
0.138440;0.000001;-0.000001;-0.000000;0.995672;-1.119448;-0.283556;
0.138450;0.000001;-0.000001;0.000000;1.499763;-1.281283;0.188738;
0.138460;0.000001;-0.000001;-0.000000;0.999955;-1.114731;-0.292327;
0.138470;0.000002;-0.000001;0.000000;1.503795;-1.276556;0.179750;
0.138480;0.000001;-0.000001;-0.000000;1.004189;-1.109968;-0.301097;
0.138490;0.000002;-0.000001;0.000000;1.507778;-1.271781;0.170765;
0.138500;0.000001;-0.000001;-0.000000;1.008373;-1.105157;-0.309864;
0.138510;0.000002;-0.000001;0.000000;1.511712;-1.266960;0.161782;
0.138520;0.000001;-0.000001;-0.000000;1.012507;-1.100300;-0.318628;
0.138530;0.000002;-0.000001;0.000000;1.515596;-1.262091;0.152802;
0.138540;0.000001;-0.000001;-0.000000;1.016591;-1.095395;-0.327389;
0.138550;0.000002;-0.000001;0.000000;1.519430;-1.257176;0.143825;
0.138560;0.000001;-0.000001;-0.000000;1.020626;-1.090445;-0.336146;
0.138570;0.000002;-0.000001;0.000000;1.523214;-1.252215;0.134852;
0.138580;0.000001;-0.000001;-0.000000;1.024610;-1.085448;-0.344900;
0.138590;0.000002;-0.000001;0.000000;1.526948;-1.247207;0.125884;
0.138600;0.000001;-0.000001;-0.000000;1.028544;-1.080405;-0.353650;
0.138610;0.000002;-0.000001;0.000000;1.530632;-1.242154;0.116920;
0.138620;0.000001;-0.000001;-0.000000;1.032427;-1.075316;-0.362395;
0.138630;0.000002;-0.000001;0.000000;1.534265;-1.237054;0.107960;
0.138640;0.000001;-0.000001;-0.000000;1.036259;-1.070182;-0.371135;
0.138650;0.000002;-0.000001;0.000000;1.537847;-1.231909;0.099006;
0.138660;0.000001;-0.000001;-0.000000;1.040041;-1.065002;-0.379870;
0.138670;0.000002;-0.000001;0.000000;1.541379;-1.226719;0.090057;
0.138680;0.000001;-0.000001;-0.000000;1.043772;-1.059777;-0.388599;
0.138690;0.000002;-0.000001;0.000000;1.544859;-1.221483;0.081114;
0.138700;0.000001;-0.000001;-0.000000;1.047451;-1.054506;-0.397322;
0.138710;0.000002;-0.000001;0.000000;1.548289;-1.216203;0.072178;
0.138720;0.000001;-0.000001;-0.000000;1.051080;-1.049191;-0.406039;
0.138730;0.000002;-0.000001;0.000000;1.551667;-1.210877;0.063248;
0.138740;0.000001;-0.000001;-0.000000;1.054656;-1.043831;-0.414750;
0.138750;0.000002;-0.000001;0.000000;1.554994;-1.205507;0.054325;
0.138760;0.000001;-0.000001;-0.000000;1.058182;-1.038427;-0.423453;
0.138770;0.000002;-0.000001;0.000000;1.558270;-1.200093;0.045409;
0.138780;0.000001;-0.000001;-0.000000;1.061656;-1.032979;-0.432149;
0.138790;0.000002;-0.000001;0.000000;1.561493;-1.194634;0.036500;
0.138800;0.000001;-0.000001;-0.000000;1.065077;-1.027486;-0.440838;
0.138810;0.000002;-0.000001;0.000000;1.564666;-1.189132;0.027600;
0.138820;0.000001;-0.000001;-0.000000;1.068447;-1.021950;-0.449518;
0.138830;0.000002;-0.000001;0.000000;1.567786;-1.183586;0.018708;
0.138840;0.000001;-0.000001;-0.000000;1.071765;-1.016370;-0.458190;
0.138850;0.000002;-0.000001;0.000000;1.570854;-1.177996;0.009824;
0.138860;0.000001;-0.000001;-0.000000;1.075031;-1.010747;-0.466854;
0.138870;0.000002;-0.000001;0.000000;1.573870;-1.172363;0.000950;
0.138880;0.000001;-0.000001;-0.000000;1.078245;-1.005081;-0.475508;
0.138890;0.000002;-0.000001;-0.000000;1.576834;-1.166687;-0.007915;
0.138900;0.000001;-0.000001;-0.000000;1.081406;-0.999372;-0.484153;
0.138910;0.000002;-0.000001;-0.000000;1.579745;-1.160968;-0.016770;
0.138920;0.000001;-0.000001;-0.000000;1.084514;-0.993620;-0.492788;
0.138930;0.000002;-0.000001;-0.000000;1.582604;-1.155207;-0.025616;
0.138940;0.000001;-0.000001;-0.000001;1.087570;-0.987825;-0.501413;
0.138950;0.000002;-0.000001;-0.000000;1.585410;-1.149403;-0.034451;
0.138960;0.000001;-0.000001;-0.000001;1.090573;-0.981989;-0.510028;
0.138970;0.000002;-0.000001;-0.000000;1.588164;-1.143557;-0.043275;
0.138980;0.000001;-0.000001;-0.000001;1.093523;-0.976110;-0.518632;
0.138990;0.000002;-0.000001;-0.000000;1.590865;-1.137669;-0.052089;
0.139000;0.000001;-0.000001;-0.000001;1.096420;-0.970190;-0.527225;
0.139010;0.000002;-0.000001;-0.000000;1.593512;-1.131739;-0.060890;
0.139020;0.000001;-0.000001;-0.000001;1.099264;-0.964228;-0.535806;
0.139030;0.000002;-0.000001;-0.000000;1.596107;-1.125768;-0.069680;
0.139040;0.000001;-0.000001;-0.000001;1.102055;-0.958225;-0.544375;
0.139050;0.000002;-0.000001;-0.000000;1.598648;-1.119756;-0.078458;
0.139060;0.000001;-0.000001;-0.000001;1.104792;-0.952181;-0.552933;
0.139070;0.000002;-0.000001;-0.000000;1.601137;-1.113703;-0.087224;
0.139080;0.000001;-0.000001;-0.000001;1.107476;-0.946096;-0.561478;
0.139090;0.000002;-0.000001;-0.000000;1.603571;-1.107609;-0.095977;
0.139100;0.000001;-0.000001;-0.000001;1.110106;-0.939970;-0.570010;
0.139110;0.000002;-0.000001;-0.000000;1.605953;-1.101475;-0.104717;
0.139120;0.000001;-0.000001;-0.000001;1.112683;-0.933804;-0.578528;
0.139130;0.000002;-0.000001;-0.000000;1.608280;-1.095300;-0.113443;
0.139140;0.000001;-0.000001;-0.000001;1.115206;-0.927598;-0.587034;
0.139150;0.000002;-0.000001;-0.000000;1.610554;-1.089085;-0.122155;
0.139160;0.000001;-0.000001;-0.000001;1.117675;-0.921352;-0.595525;
0.139170;0.000002;-0.000001;-0.000000;1.612775;-1.082831;-0.130854;
0.139180;0.000001;-0.000001;-0.000001;1.120090;-0.915067;-0.604002;
0.139190;0.000002;-0.000001;-0.000000;1.614941;-1.076537;-0.139537;
0.139200;0.000001;-0.000001;-0.000001;1.122452;-0.908742;-0.612465;
0.139210;0.000002;-0.000001;-0.000000;1.617054;-1.070203;-0.148207;
0.139220;0.000001;-0.000001;-0.000001;1.124759;-0.902378;-0.620913;
0.139230;0.000002;-0.000001;-0.000000;1.619112;-1.063831;-0.156860;
0.139240;0.000001;-0.000001;-0.000001;1.127012;-0.895975;-0.629345;
0.139250;0.000002;-0.000001;-0.000000;1.621116;-1.057420;-0.165499;
0.139260;0.000001;-0.000001;-0.000001;1.129210;-0.889534;-0.637762;
0.139270;0.000002;-0.000001;-0.000000;1.623066;-1.050970;-0.174121;
0.139280;0.000001;-0.000001;-0.000001;1.131355;-0.883054;-0.646164;
0.139290;0.000002;-0.000001;-0.000000;1.624962;-1.044482;-0.182728;
0.139300;0.000001;-0.000001;-0.000001;1.133444;-0.876536;-0.654548;
0.139310;0.000002;-0.000001;-0.000000;1.626803;-1.037957;-0.191318;
0.139320;0.000001;-0.000001;-0.000001;1.135480;-0.869981;-0.662917;
0.139330;0.000002;-0.000001;-0.000000;1.628590;-1.031393;-0.199891;
0.139340;0.000001;-0.000001;-0.000001;1.137461;-0.863388;-0.671268;
0.139350;0.000002;-0.000001;-0.000000;1.630323;-1.024792;-0.208447;
0.139360;0.000001;-0.000001;-0.000001;1.139387;-0.856757;-0.679603;
0.139370;0.000002;-0.000001;-0.000000;1.632001;-1.018154;-0.216985;
0.139380;0.000001;-0.000001;-0.000001;1.141258;-0.850089;-0.687919;
0.139390;0.000002;-0.000001;-0.000000;1.633624;-1.011478;-0.225506;
0.139400;0.000001;-0.000001;-0.000001;1.143074;-0.843385;-0.696218;
0.139410;0.000002;-0.000001;-0.000000;1.635192;-1.004766;-0.234008;
0.139420;0.000001;-0.000001;-0.000001;1.144836;-0.836644;-0.704499;
0.139430;0.000002;-0.000001;-0.000000;1.636706;-0.998018;-0.242492;
0.139440;0.000001;-0.000001;-0.000001;1.146543;-0.829867;-0.712761;
0.139450;0.000002;-0.000001;-0.000000;1.638164;-0.991233;-0.250957;
0.139460;0.000001;-0.000001;-0.000001;1.148194;-0.823054;-0.721004;
0.139470;0.000002;-0.000001;-0.000000;1.639568;-0.984413;-0.259403;
0.139480;0.000001;-0.000001;-0.000001;1.149791;-0.816205;-0.729228;
0.139490;0.000002;-0.000001;-0.000000;1.640917;-0.977557;-0.267830;
0.139500;0.000001;-0.000001;-0.000001;1.151332;-0.809320;-0.737432;
0.139510;0.000002;-0.000001;-0.000000;1.642211;-0.970665;-0.276236;
0.139520;0.000001;-0.000001;-0.000001;1.152819;-0.802401;-0.745616;
0.139530;0.000002;-0.000001;-0.000000;1.643449;-0.963739;-0.284623;
0.139540;0.000001;-0.000001;-0.000001;1.154250;-0.795446;-0.753781;
0.139550;0.000002;-0.000001;-0.000000;1.644633;-0.956777;-0.292989;
0.139560;0.000001;-0.000001;-0.000001;1.155626;-0.788457;-0.761924;
0.139570;0.000002;-0.000001;-0.000000;1.645761;-0.949782;-0.301334;
0.139580;0.000001;-0.000001;-0.000001;1.156946;-0.781434;-0.770047;
0.139590;0.000002;-0.000001;-0.000000;1.646834;-0.942751;-0.309658;
0.139600;0.000001;-0.000001;-0.000001;1.158211;-0.774376;-0.778149;
0.139610;0.000002;-0.000001;-0.000000;1.647852;-0.935687;-0.317961;
0.139620;0.000001;-0.000001;-0.000001;1.159421;-0.767285;-0.786229;
0.139630;0.000002;-0.000001;-0.000000;1.648814;-0.928589;-0.326242;
0.139640;0.000001;-0.000001;-0.000001;1.160575;-0.760160;-0.794288;
0.139650;0.000002;-0.000001;-0.000000;1.649721;-0.921458;-0.334500;
0.139660;0.000001;-0.000001;-0.000001;1.161673;-0.753002;-0.802324;
0.139670;0.000002;-0.000001;-0.000000;1.650573;-0.914294;-0.342737;
0.139680;0.000001;-0.000001;-0.000001;1.162716;-0.745811;-0.810338;
0.139690;0.000002;-0.000001;-0.000000;1.651369;-0.907096;-0.350951;
0.139700;0.000001;-0.000001;-0.000001;1.163704;-0.738587;-0.818329;
0.139710;0.000002;-0.000001;-0.000000;1.652109;-0.899867;-0.359141;
0.139720;0.000001;-0.000001;-0.000001;1.164636;-0.731331;-0.826296;
0.139730;0.000002;-0.000001;-0.000000;1.652794;-0.892604;-0.367308;
0.139740;0.000001;-0.000001;-0.000001;1.165512;-0.724043;-0.834241;
0.139750;0.000002;-0.000001;-0.000000;1.653424;-0.885310;-0.375452;
0.139760;0.000001;-0.000001;-0.000001;1.166332;-0.716723;-0.842162;
0.139770;0.000002;-0.000001;-0.000000;1.653998;-0.877984;-0.383572;
0.139780;0.000001;-0.000001;-0.000001;1.167097;-0.709371;-0.850058;
0.139790;0.000002;-0.000001;-0.000000;1.654516;-0.870627;-0.391667;
0.139800;0.000001;-0.000001;-0.000001;1.167806;-0.701988;-0.857930;
0.139810;0.000002;-0.000001;-0.000000;1.654979;-0.863239;-0.399737;
0.139820;0.000001;-0.000001;-0.000001;1.168460;-0.694574;-0.865778;
0.139830;0.000002;-0.000001;-0.000000;1.655386;-0.855820;-0.407783;
0.139840;0.000001;-0.000001;-0.000001;1.169057;-0.687130;-0.873600;
0.139850;0.000002;-0.000001;-0.000000;1.655737;-0.848370;-0.415803;
0.139860;0.000001;-0.000001;-0.000001;1.169599;-0.679655;-0.881398;
0.139870;0.000002;-0.000001;-0.000000;1.656032;-0.840890;-0.423798;
0.139880;0.000001;-0.000001;-0.000001;1.170085;-0.672150;-0.889169;
0.139890;0.000002;-0.000001;-0.000000;1.656272;-0.833380;-0.431767;
0.139900;0.000001;-0.000001;-0.000001;1.170515;-0.664615;-0.896915;
0.139910;0.000002;-0.000001;-0.000000;1.656456;-0.825840;-0.439710;
0.139920;0.000001;-0.000001;-0.000001;1.170889;-0.657051;-0.904634;
0.139930;0.000002;-0.000001;-0.000000;1.656584;-0.818271;-0.447626;
0.139940;0.000001;-0.000001;-0.000001;1.171207;-0.649458;-0.912327;
0.139950;0.000002;-0.000001;-0.000000;1.656657;-0.810673;-0.455515;
0.139960;0.000001;-0.000001;-0.000001;1.171469;-0.641836;-0.919993;
0.139970;0.000002;-0.000001;-0.000000;1.656674;-0.803046;-0.463377;
0.139980;0.000001;-0.000001;-0.000001;1.171676;-0.634185;-0.927632;
0.139990;0.000002;-0.000001;-0.000000;1.656635;-0.795391;-0.471212;
0.140000;0.000001;-0.000001;-0.000001;1.171827;-0.626506;-0.935243;
0.140010;0.000002;-0.000001;-0.000000;1.656540;-0.787707;-0.479019;
0.140020;0.000001;-0.000001;-0.000001;1.171921;-0.618799;-0.942827;
0.140030;0.000002;-0.000001;-0.000000;1.656389;-0.779996;-0.486798;
0.140040;0.000001;-0.000001;-0.000001;1.171960;-0.611064;-0.950382;
0.140050;0.000002;-0.000001;-0.000000;1.656183;-0.772257;-0.494549;
0.140060;0.000001;-0.000001;-0.000001;1.171943;-0.603302;-0.957909;
0.140070;0.000002;-0.000001;-0.000001;1.655921;-0.764491;-0.502271;
0.140080;0.000001;-0.000001;-0.000001;1.171870;-0.595513;-0.965407;
0.140090;0.000002;-0.000001;-0.000001;1.655603;-0.756698;-0.509964;
0.140100;0.000001;-0.000001;-0.000001;1.171742;-0.587697;-0.972877;
0.140110;0.000002;-0.000001;-0.000001;1.655229;-0.748878;-0.517628;
0.140120;0.000001;-0.000001;-0.000001;1.171557;-0.579855;-0.980317;
0.140130;0.000002;-0.000001;-0.000001;1.654800;-0.741032;-0.525262;
0.140140;0.000001;-0.000001;-0.000001;1.171317;-0.571987;-0.987727;
0.140150;0.000002;-0.000001;-0.000001;1.654315;-0.733160;-0.532867;
0.140160;0.000001;-0.000001;-0.000001;1.171020;-0.564092;-0.995108;
0.140170;0.000002;-0.000001;-0.000001;1.653774;-0.725262;-0.540441;
0.140180;0.000001;-0.000001;-0.000001;1.170668;-0.556172;-1.002458;
0.140190;0.000002;-0.000001;-0.000001;1.653177;-0.717339;-0.547985;
0.140200;0.000001;-0.000001;-0.000001;1.170260;-0.548228;-1.009778;
0.140210;0.000002;-0.000001;-0.000001;1.652525;-0.709390;-0.555498;
0.140220;0.000001;-0.000001;-0.000001;1.169797;-0.540258;-1.017067;
0.140230;0.000002;-0.000001;-0.000001;1.651817;-0.701417;-0.562980;
0.140240;0.000001;-0.000001;-0.000001;1.169277;-0.532263;-1.024325;
0.140250;0.000002;-0.000001;-0.000001;1.651054;-0.693420;-0.570431;
0.140260;0.000001;-0.000001;-0.000001;1.168702;-0.524245;-1.031552;
0.140270;0.000002;-0.000001;-0.000001;1.650234;-0.685398;-0.577850;
0.140280;0.000001;-0.000001;-0.000001;1.168071;-0.516202;-1.038747;
0.140290;0.000002;-0.000001;-0.000001;1.649360;-0.677353;-0.585237;
0.140300;0.000001;-0.000001;-0.000001;1.167385;-0.508136;-1.045910;
0.140310;0.000002;-0.000001;-0.000001;1.648429;-0.669284;-0.592593;
0.140320;0.000001;-0.000001;-0.000001;1.166643;-0.500046;-1.053041;
0.140330;0.000002;-0.000001;-0.000001;1.647444;-0.661192;-0.599915;
0.140340;0.000001;-0.000000;-0.000001;1.165845;-0.491934;-1.060139;
0.140350;0.000002;-0.000001;-0.000001;1.646402;-0.653077;-0.607205;
0.140360;0.000001;-0.000000;-0.000001;1.164992;-0.483799;-1.067205;
0.140370;0.000002;-0.000001;-0.000001;1.645306;-0.644940;-0.614462;
0.140380;0.000001;-0.000000;-0.000001;1.164083;-0.475641;-1.074237;
0.140390;0.000002;-0.000001;-0.000001;1.644153;-0.636780;-0.621686;
0.140400;0.000001;-0.000000;-0.000001;1.163118;-0.467461;-1.081237;
0.140410;0.000002;-0.000001;-0.000001;1.642946;-0.628598;-0.628876;
0.140420;0.000001;-0.000000;-0.000001;1.162098;-0.459260;-1.088202;
0.140430;0.000002;-0.000001;-0.000001;1.641683;-0.620395;-0.636032;
0.140440;0.000001;-0.000000;-0.000001;1.161023;-0.451038;-1.095134;
0.140450;0.000002;-0.000001;-0.000001;1.640365;-0.612171;-0.643154;
0.140460;0.000001;-0.000000;-0.000001;1.159893;-0.442794;-1.102031;
0.140470;0.000002;-0.000001;-0.000001;1.638991;-0.603925;-0.650241;
0.140480;0.000001;-0.000000;-0.000001;1.158707;-0.434530;-1.108894;
0.140490;0.000002;-0.000001;-0.000001;1.637563;-0.595659;-0.657294;
0.140500;0.000001;-0.000000;-0.000001;1.157465;-0.426245;-1.115722;
0.140510;0.000002;-0.000001;-0.000001;1.636079;-0.587373;-0.664312;
0.140520;0.000001;-0.000000;-0.000001;1.156169;-0.417940;-1.122516;
0.140530;0.000002;-0.000001;-0.000001;1.634540;-0.579067;-0.671295;
0.140540;0.000001;-0.000000;-0.000001;1.154818;-0.409615;-1.129274;
0.140550;0.000002;-0.000001;-0.000001;1.632947;-0.570741;-0.678242;
0.140560;0.000001;-0.000000;-0.000001;1.153411;-0.401271;-1.135996;
0.140570;0.000002;-0.000001;-0.000001;1.631298;-0.562396;-0.685153;
0.140580;0.000001;-0.000000;-0.000001;1.151949;-0.392908;-1.142682;
0.140590;0.000002;-0.000001;-0.000001;1.629594;-0.554032;-0.692028;
0.140600;0.000001;-0.000000;-0.000001;1.150433;-0.384526;-1.149333;
0.140610;0.000002;-0.000001;-0.000001;1.627836;-0.545649;-0.698867;
0.140620;0.000001;-0.000000;-0.000001;1.148861;-0.376126;-1.155947;
0.140630;0.000002;-0.000001;-0.000001;1.626022;-0.537248;-0.705669;
0.140640;0.000001;-0.000000;-0.000001;1.147235;-0.367708;-1.162524;
0.140650;0.000002;-0.000001;-0.000001;1.624154;-0.528829;-0.712435;
0.140660;0.000001;-0.000000;-0.000001;1.145553;-0.359272;-1.169065;
0.140670;0.000002;-0.000001;-0.000001;1.622232;-0.520393;-0.719163;
0.140680;0.000001;-0.000000;-0.000001;1.143818;-0.350818;-1.175568;
0.140690;0.000002;-0.000001;-0.000001;1.620254;-0.511939;-0.725854;
0.140700;0.000001;-0.000000;-0.000001;1.142027;-0.342347;-1.182034;
0.140710;0.000002;-0.000001;-0.000001;1.618223;-0.503468;-0.732507;
0.140720;0.000001;-0.000000;-0.000001;1.140182;-0.333860;-1.188463;
0.140730;0.000002;-0.000000;-0.000001;1.616137;-0.494981;-0.739122;
0.140740;0.000001;-0.000000;-0.000001;1.138282;-0.325356;-1.194853;
0.140750;0.000002;-0.000000;-0.000001;1.613996;-0.486477;-0.745700;
0.140760;0.000001;-0.000000;-0.000001;1.136329;-0.316836;-1.201205;
0.140770;0.000002;-0.000000;-0.000001;1.611802;-0.477957;-0.752238;
0.140780;0.000001;-0.000000;-0.000001;1.134320;-0.308300;-1.207519;
0.140790;0.000002;-0.000000;-0.000001;1.609553;-0.469422;-0.758738;
0.140800;0.000001;-0.000000;-0.000001;1.132258;-0.299749;-1.213794;
0.140810;0.000002;-0.000000;-0.000001;1.607250;-0.460871;-0.765200;
0.140820;0.000001;-0.000000;-0.000001;1.130141;-0.291183;-1.220030;
0.140830;0.000002;-0.000000;-0.000001;1.604893;-0.452306;-0.771622;
0.140840;0.000001;-0.000000;-0.000001;1.127970;-0.282602;-1.226227;
0.140850;0.000002;-0.000000;-0.000001;1.602482;-0.443726;-0.778004;
0.140860;0.000001;-0.000000;-0.000001;1.125746;-0.274007;-1.232384;
0.140870;0.000002;-0.000000;-0.000001;1.600017;-0.435131;-0.784347;
0.140880;0.000001;-0.000000;-0.000001;1.123467;-0.265398;-1.238502;
0.140890;0.000002;-0.000000;-0.000001;1.597499;-0.426523;-0.790650;
0.140900;0.000001;-0.000000;-0.000001;1.121135;-0.256774;-1.244580;
0.140910;0.000002;-0.000000;-0.000001;1.594927;-0.417901;-0.796913;
0.140920;0.000001;-0.000000;-0.000001;1.118749;-0.248138;-1.250617;
0.140930;0.000002;-0.000000;-0.000001;1.592301;-0.409266;-0.803135;
0.140940;0.000001;-0.000000;-0.000001;1.116309;-0.239488;-1.256615;
0.140950;0.000002;-0.000000;-0.000001;1.589622;-0.400618;-0.809317;
0.140960;0.000001;-0.000000;-0.000001;1.113816;-0.230826;-1.262571;
0.140970;0.000002;-0.000000;-0.000001;1.586890;-0.391957;-0.815458;
0.140980;0.000001;-0.000000;-0.000001;1.111270;-0.222152;-1.268487;
0.140990;0.000002;-0.000000;-0.000001;1.584104;-0.383284;-0.821558;
0.141000;0.000001;-0.000000;-0.000001;1.108670;-0.213465;-1.274361;
0.141010;0.000002;-0.000000;-0.000001;1.581265;-0.374599;-0.827616;
0.141020;0.000001;-0.000000;-0.000001;1.106017;-0.204767;-1.280194;
0.141030;0.000002;-0.000000;-0.000001;1.578374;-0.365903;-0.833633;
0.141040;0.000001;-0.000000;-0.000001;1.103311;-0.196057;-1.285986;
0.141050;0.000002;-0.000000;-0.000001;1.575429;-0.357195;-0.839608;
0.141060;0.000001;-0.000000;-0.000001;1.100552;-0.187336;-1.291735;
0.141070;0.000002;-0.000000;-0.000001;1.572431;-0.348477;-0.845541;
0.141080;0.000001;-0.000000;-0.000001;1.097740;-0.178605;-1.297443;
0.141090;0.000002;-0.000000;-0.000001;1.569381;-0.339748;-0.851431;
0.141100;0.000001;-0.000000;-0.000001;1.094875;-0.169863;-1.303108;
0.141110;0.000002;-0.000000;-0.000001;1.566279;-0.331009;-0.857279;
0.141120;0.000001;-0.000000;-0.000001;1.091958;-0.161112;-1.308731;
0.141130;0.000002;-0.000000;-0.000001;1.563123;-0.322260;-0.863085;
0.141140;0.000001;-0.000000;-0.000001;1.088989;-0.152351;-1.314311;
0.141150;0.000002;-0.000000;-0.000001;1.559916;-0.313502;-0.868847;
0.141160;0.000001;-0.000000;-0.000001;1.085967;-0.143580;-1.319847;
0.141170;0.000002;-0.000000;-0.000001;1.556656;-0.304734;-0.874566;
0.141180;0.000001;-0.000000;-0.000001;1.082892;-0.134801;-1.325341;
0.141190;0.000002;-0.000000;-0.000001;1.553344;-0.295958;-0.880242;
0.141200;0.000001;-0.000000;-0.000001;1.079766;-0.126013;-1.330792;
0.141210;0.000002;-0.000000;-0.000001;1.549981;-0.287173;-0.885874;
0.141220;0.000001;-0.000000;-0.000001;1.076587;-0.117217;-1.336198;
0.141230;0.000002;-0.000000;-0.000001;1.546565;-0.278380;-0.891462;
0.141240;0.000001;-0.000000;-0.000001;1.073357;-0.108413;-1.341561;
0.141250;0.000002;-0.000000;-0.000001;1.543098;-0.269580;-0.897006;
0.141260;0.000001;-0.000000;-0.000001;1.070075;-0.099602;-1.346880;
0.141270;0.000002;-0.000000;-0.000001;1.539579;-0.260772;-0.902506;
0.141280;0.000001;-0.000000;-0.000001;1.066742;-0.090783;-1.352154;
0.141290;0.000002;-0.000000;-0.000001;1.536009;-0.251957;-0.907962;
0.141300;0.000001;-0.000000;-0.000001;1.063357;-0.081957;-1.357384;
0.141310;0.000002;-0.000000;-0.000001;1.532387;-0.243135;-0.913372;
0.141320;0.000001;-0.000000;-0.000001;1.059920;-0.073125;-1.362569;
0.141330;0.000002;-0.000000;-0.000001;1.528714;-0.234307;-0.918738;
0.141340;0.000001;-0.000000;-0.000001;1.056433;-0.064287;-1.367709;
0.141350;0.000002;-0.000000;-0.000001;1.524991;-0.225473;-0.924059;
0.141360;0.000001;-0.000000;-0.000001;1.052894;-0.055443;-1.372804;
0.141370;0.000002;-0.000000;-0.000001;1.521216;-0.216634;-0.929334;
0.141380;0.000001;-0.000000;-0.000001;1.049305;-0.046594;-1.377854;
0.141390;0.000002;-0.000000;-0.000001;1.517391;-0.207789;-0.934564;
0.141400;0.000001;-0.000000;-0.000001;1.045664;-0.037739;-1.382858;
0.141410;0.000002;-0.000000;-0.000001;1.513515;-0.198939;-0.939748;
0.141420;0.000001;-0.000000;-0.000001;1.041973;-0.028880;-1.387817;
0.141430;0.000002;-0.000000;-0.000001;1.509589;-0.190084;-0.944886;
0.141440;0.000001;-0.000000;-0.000001;1.038232;-0.020016;-1.392729;
0.141450;0.000002;-0.000000;-0.000001;1.505612;-0.181226;-0.949978;
0.141460;0.000001;-0.000000;-0.000001;1.034441;-0.011149;-1.397596;
0.141470;0.000002;-0.000000;-0.000001;1.501585;-0.172363;-0.955023;
0.141480;0.000001;-0.000000;-0.000001;1.030599;-0.002277;-1.402416;
0.141490;0.000001;-0.000000;-0.000001;1.497509;-0.163497;-0.960022;
0.141500;0.000001;0.000000;-0.000001;1.026707;0.006597;-1.407189;
0.141510;0.000001;-0.000000;-0.000001;1.493382;-0.154627;-0.964974;
0.141520;0.000001;0.000000;-0.000001;1.022765;0.015475;-1.411916;
0.141530;0.000001;-0.000000;-0.000001;1.489206;-0.145755;-0.969880;
0.141540;0.000001;0.000000;-0.000001;1.018774;0.024355;-1.416596;
0.141550;0.000001;-0.000000;-0.000001;1.484980;-0.136880;-0.974738;
0.141560;0.000001;0.000000;-0.000001;1.014733;0.033238;-1.421229;
0.141570;0.000001;-0.000000;-0.000001;1.480705;-0.128003;-0.979549;
0.141580;0.000001;0.000000;-0.000001;1.010643;0.042122;-1.425814;
0.141590;0.000001;-0.000000;-0.000001;1.476381;-0.119125;-0.984312;
0.141600;0.000001;0.000000;-0.000001;1.006504;0.051009;-1.430352;
0.141610;0.000001;-0.000000;-0.000001;1.472008;-0.110244;-0.989028;
0.141620;0.000001;0.000000;-0.000001;1.002316;0.059896;-1.434842;
0.141630;0.000001;-0.000000;-0.000001;1.467586;-0.101363;-0.993696;
0.141640;0.000001;0.000000;-0.000001;0.998078;0.068784;-1.439285;
0.141650;0.000001;-0.000000;-0.000001;1.463115;-0.092481;-0.998316;
0.141660;0.000001;0.000000;-0.000001;0.993793;0.077673;-1.443679;
0.141670;0.000001;-0.000000;-0.000001;1.458596;-0.083599;-1.002888;
0.141680;0.000001;0.000000;-0.000001;0.989458;0.086562;-1.448026;
0.141690;0.000001;-0.000000;-0.000001;1.454029;-0.074716;-1.007411;
0.141700;0.000001;0.000000;-0.000001;0.985076;0.095451;-1.452323;
0.141710;0.000001;-0.000000;-0.000001;1.449413;-0.065834;-1.011886;
0.141720;0.000001;0.000000;-0.000001;0.980645;0.104339;-1.456573;
0.141730;0.000001;-0.000000;-0.000001;1.444750;-0.056953;-1.016312;
0.141740;0.000001;0.000000;-0.000001;0.976166;0.113227;-1.460773;
0.141750;0.000001;-0.000000;-0.000001;1.440038;-0.048072;-1.020689;
0.141760;0.000001;0.000000;-0.000001;0.971639;0.122113;-1.464925;
0.141770;0.000001;-0.000000;-0.000001;1.435279;-0.039193;-1.025017;
0.141780;0.000001;0.000000;-0.000001;0.967065;0.130997;-1.469028;
0.141790;0.000001;-0.000000;-0.000001;1.430473;-0.030316;-1.029296;
0.141800;0.000001;0.000000;-0.000001;0.962443;0.139880;-1.473081;
0.141810;0.000001;-0.000000;-0.000001;1.425619;-0.021440;-1.033525;
0.141820;0.000001;0.000000;-0.000001;0.957775;0.148761;-1.477085;
0.141830;0.000001;-0.000000;-0.000001;1.420719;-0.012567;-1.037705;
0.141840;0.000001;0.000000;-0.000001;0.953059;0.157639;-1.481040;
0.141850;0.000001;-0.000000;-0.000001;1.415771;-0.003697;-1.041835;
0.141860;0.000001;0.000000;-0.000001;0.948296;0.166513;-1.484945;
0.141870;0.000001;0.000000;-0.000001;1.410777;0.005170;-1.045916;
0.141880;0.000001;0.000000;-0.000001;0.943487;0.175385;-1.488800;
0.141890;0.000001;0.000000;-0.000001;1.405736;0.014034;-1.049946;
0.141900;0.000001;0.000000;-0.000001;0.938631;0.184253;-1.492604;
