time;NETWORK__BUS____1_TN_Urms;NETWORK__BUS____4_TN_Urms;NETWORK__BUS____9_TN_Urms;NETWORK__BUS___14_TN_Urms;GEN____1_SM_machine_omegaPu;GEN____1_SM_machine_PGenPu;GEN____2_SM_machine_omegaPu;GEN____8_SM_machine_omegaPu;
0.315000;1.061406;1.030107;1.054927;1.040679;0.999895;0.193590;0.999898;0.999789;
0.315010;1.061406;1.030109;1.054933;1.040686;0.999895;0.193590;0.999898;0.999790;
0.315020;1.061407;1.030112;1.054938;1.040692;0.999895;0.193590;0.999898;0.999790;
0.315030;1.061407;1.030114;1.054944;1.040699;0.999895;0.193591;0.999898;0.999790;
0.315040;1.061408;1.030117;1.054950;1.040706;0.999895;0.193591;0.999898;0.999790;
0.315050;1.061408;1.030119;1.054955;1.040712;0.999895;0.193592;0.999898;0.999790;
0.315060;1.061409;1.030121;1.054961;1.040719;0.999895;0.193592;0.999898;0.999790;
0.315070;1.061409;1.030124;1.054966;1.040726;0.999895;0.193592;0.999898;0.999790;
0.315080;1.061409;1.030126;1.054972;1.040732;0.999895;0.193593;0.999898;0.999791;
0.315090;1.061410;1.030129;1.054977;1.040739;0.999895;0.193593;0.999898;0.999791;
0.315100;1.061410;1.030131;1.054983;1.040745;0.999895;0.193594;0.999898;0.999791;
0.315110;1.061411;1.030134;1.054988;1.040752;0.999895;0.193594;0.999898;0.999791;
0.315120;1.061411;1.030136;1.054994;1.040758;0.999895;0.193595;0.999898;0.999791;
0.315130;1.061412;1.030138;1.055000;1.040764;0.999895;0.193595;0.999898;0.999791;
0.315140;1.061412;1.030141;1.055005;1.040771;0.999895;0.193596;0.999898;0.999791;
0.315150;1.061412;1.030143;1.055011;1.040777;0.999895;0.193596;0.999898;0.999792;
0.315160;1.061413;1.030146;1.055016;1.040783;0.999895;0.193596;0.999898;0.999792;
0.315170;1.061413;1.030148;1.055022;1.040790;0.999895;0.193597;0.999898;0.999792;
0.315180;1.061414;1.030150;1.055028;1.040796;0.999895;0.193597;0.999898;0.999792;
0.315190;1.061414;1.030153;1.055033;1.040802;0.999895;0.193598;0.999898;0.999792;
0.315200;1.061415;1.030155;1.055039;1.040808;0.999895;0.193598;0.999898;0.999792;
0.315210;1.061415;1.030158;1.055044;1.040815;0.999895;0.193599;0.999898;0.999792;
0.315220;1.061415;1.030160;1.055050;1.040821;0.999895;0.193599;0.999898;0.999793;
0.315230;1.061416;1.030162;1.055055;1.040827;0.999895;0.193600;0.999898;0.999793;
0.315240;1.061416;1.030165;1.055061;1.040833;0.999895;0.193600;0.999898;0.999793;
0.315250;1.061419;1.030167;1.055067;1.040839;0.999895;0.193597;0.999898;0.999793;
0.315260;1.061425;1.030170;1.055072;1.040845;0.999895;0.193599;0.999898;0.999793;
0.315270;1.061431;1.030172;1.055078;1.040851;0.999895;0.193601;0.999898;0.999793;
0.315280;1.061437;1.030174;1.055083;1.040857;0.999895;0.193603;0.999898;0.999793;
0.315290;1.061443;1.030177;1.055089;1.040863;0.999895;0.193604;0.999898;0.999794;
0.315300;1.061449;1.030179;1.055094;1.040869;0.999895;0.193606;0.999898;0.999794;
0.315310;1.061455;1.030182;1.055100;1.040875;0.999895;0.193607;0.999898;0.999794;
0.315320;1.061460;1.030184;1.055105;1.040881;0.999895;0.193609;0.999898;0.999794;
0.315330;1.061465;1.030187;1.055111;1.040887;0.999895;0.193610;0.999898;0.999794;
0.315340;1.061469;1.030189;1.055117;1.040893;0.999895;0.193610;0.999899;0.999794;
0.315350;1.061473;1.030192;1.055122;1.040898;0.999895;0.193611;0.999899;0.999795;
0.315360;1.061475;1.030195;1.055128;1.040904;0.999895;0.193612;0.999899;0.999795;
0.315370;1.061477;1.030197;1.055133;1.040910;0.999895;0.193612;0.999899;0.999795;
0.315380;1.061479;1.030200;1.055139;1.040916;0.999895;0.193612;0.999899;0.999795;
0.315390;1.061479;1.030203;1.055144;1.040921;0.999895;0.193612;0.999899;0.999795;
0.315400;1.061479;1.030206;1.055150;1.040927;0.999895;0.193612;0.999899;0.999795;
0.315410;1.061477;1.030209;1.055155;1.040933;0.999895;0.193611;0.999899;0.999795;
0.315420;1.061475;1.030212;1.055161;1.040938;0.999895;0.193611;0.999899;0.999796;
0.315430;1.061473;1.030215;1.055167;1.040944;0.999895;0.193611;0.999899;0.999796;
0.315440;1.061470;1.030218;1.055172;1.040949;0.999895;0.193610;0.999899;0.999796;
0.315450;1.061466;1.030221;1.055178;1.040955;0.999895;0.193609;0.999899;0.999796;
0.315460;1.061462;1.030225;1.055183;1.040960;0.999895;0.193609;0.999899;0.999796;
0.315470;1.061457;1.030228;1.055189;1.040966;0.999895;0.193608;0.999899;0.999796;
0.315480;1.061453;1.030231;1.055194;1.040971;0.999895;0.193608;0.999899;0.999796;
0.315490;1.061448;1.030235;1.055200;1.040977;0.999895;0.193608;0.999899;0.999797;
0.315500;1.061444;1.030238;1.055205;1.040982;0.999895;0.193607;0.999899;0.999797;
0.315510;1.061439;1.030242;1.055211;1.040987;0.999895;0.193607;0.999899;0.999797;
0.315520;1.061435;1.030245;1.055217;1.040993;0.999895;0.193607;0.999899;0.999797;
0.315530;1.061432;1.030249;1.055222;1.040998;0.999895;0.193607;0.999899;0.999797;
0.315540;1.061429;1.030253;1.055228;1.041003;0.999895;0.193608;0.999899;0.999797;
0.315550;1.061426;1.030256;1.055233;1.041008;0.999895;0.193608;0.999899;0.999797;
0.315560;1.061424;1.030260;1.055239;1.041014;0.999895;0.193609;0.999899;0.999798;
0.315570;1.061423;1.030263;1.055245;1.041019;0.999895;0.193610;0.999899;0.999798;
0.315580;1.061422;1.030267;1.055250;1.041024;0.999895;0.193611;0.999899;0.999798;
0.315590;1.061422;1.030271;1.055256;1.041029;0.999895;0.193612;0.999899;0.999798;
0.315600;1.061423;1.030274;1.055261;1.041034;0.999895;0.193614;0.999899;0.999798;
0.315610;1.061425;1.030278;1.055267;1.041039;0.999895;0.193615;0.999899;0.999798;
0.315620;1.061427;1.030281;1.055273;1.041044;0.999895;0.193617;0.999899;0.999798;
0.315630;1.061430;1.030285;1.055278;1.041049;0.999895;0.193619;0.999899;0.999799;
0.315640;1.061433;1.030288;1.055284;1.041054;0.999895;0.193620;0.999899;0.999799;
0.315650;1.061437;1.030291;1.055290;1.041059;0.999895;0.193622;0.999899;0.999799;
0.315660;1.061441;1.030294;1.055295;1.041064;0.999895;0.193624;0.999899;0.999799;
0.315670;1.061445;1.030298;1.055301;1.041069;0.999895;0.193626;0.999899;0.999799;
0.315680;1.061450;1.030301;1.055307;1.041074;0.999895;0.193627;0.999899;0.999799;
0.315690;1.061454;1.030304;1.055312;1.041078;0.999895;0.193629;0.999899;0.999799;
0.315700;1.061459;1.030307;1.055318;1.041083;0.999895;0.193630;0.999899;0.999800;
0.315710;1.061463;1.030309;1.055324;1.041088;0.999895;0.193632;0.999899;0.999800;
0.315720;1.061467;1.030312;1.055329;1.041093;0.999895;0.193633;0.999899;0.999800;
0.315730;1.061471;1.030315;1.055335;1.041097;0.999895;0.193634;0.999899;0.999800;
0.315740;1.061474;1.030317;1.055341;1.041102;0.999895;0.193636;0.999899;0.999800;
0.315750;1.061477;1.030320;1.055347;1.041107;0.999895;0.193636;0.999899;0.999800;
0.315760;1.061480;1.030322;1.055352;1.041111;0.999895;0.193637;0.999899;0.999800;
0.315770;1.061482;1.030325;1.055358;1.041116;0.999895;0.193638;0.999899;0.999801;
0.315780;1.061483;1.030327;1.055364;1.041121;0.999895;0.193638;0.999899;0.999801;
0.315790;1.061484;1.030329;1.055370;1.041125;0.999895;0.193639;0.999899;0.999801;
0.315800;1.061484;1.030331;1.055376;1.041130;0.999895;0.193639;0.999899;0.999801;
0.315810;1.061483;1.030333;1.055381;1.041134;0.999895;0.193639;0.999899;0.999801;
0.315820;1.061483;1.030335;1.055387;1.041139;0.999895;0.193639;0.999899;0.999801;
0.315830;1.061481;1.030337;1.055393;1.041143;0.999895;0.193639;0.999899;0.999802;
0.315840;1.061479;1.030339;1.055399;1.041147;0.999895;0.193639;0.999899;0.999802;
0.315850;1.061477;1.030341;1.055405;1.041152;0.999895;0.193639;0.999899;0.999802;
0.315860;1.061475;1.030343;1.055410;1.041156;0.999895;0.193639;0.999899;0.999802;
0.315870;1.061472;1.030345;1.055416;1.041160;0.999895;0.193639;0.999899;0.999802;
0.315880;1.061469;1.030347;1.055422;1.041165;0.999895;0.193639;0.999899;0.999802;
0.315890;1.061466;1.030349;1.055428;1.041169;0.999895;0.193639;0.999899;0.999802;
0.315900;1.061463;1.030351;1.055434;1.041173;0.999895;0.193639;0.999899;0.999803;
0.315910;1.061460;1.030353;1.055439;1.041178;0.999895;0.193640;0.999899;0.999803;
0.315920;1.061457;1.030355;1.055445;1.041182;0.999895;0.193640;0.999899;0.999803;
0.315930;1.061455;1.030357;1.055451;1.041186;0.999895;0.193640;0.999899;0.999803;
0.315940;1.061452;1.030359;1.055457;1.041190;0.999895;0.193641;0.999899;0.999803;
0.315950;1.061451;1.030361;1.055463;1.041194;0.999895;0.193642;0.999899;0.999803;
0.315960;1.061449;1.030363;1.055469;1.041198;0.999895;0.193642;0.999899;0.999803;
0.315970;1.061448;1.030365;1.055474;1.041202;0.999895;0.193643;0.999899;0.999804;
0.315980;1.061447;1.030367;1.055480;1.041207;0.999895;0.193644;0.999899;0.999804;
0.315990;1.061447;1.030369;1.055486;1.041211;0.999895;0.193645;0.999899;0.999804;
0.316000;1.061447;1.030371;1.055492;1.041215;0.999895;0.193647;0.999899;0.999804;
0.316010;1.061447;1.030373;1.055498;1.041219;0.999895;0.193648;0.999899;0.999804;
0.316020;1.061448;1.030375;1.055503;1.041223;0.999895;0.193649;0.999899;0.999804;
0.316030;1.061450;1.030377;1.055509;1.041227;0.999895;0.193651;0.999899;0.999804;
0.316040;1.061451;1.030380;1.055515;1.041230;0.999895;0.193652;0.999899;0.999804;
0.316050;1.061453;1.030382;1.055521;1.041234;0.999895;0.193654;0.999899;0.999805;
0.316060;1.061456;1.030384;1.055526;1.041238;0.999895;0.193655;0.999899;0.999805;
0.316070;1.061458;1.030386;1.055532;1.041242;0.999895;0.193657;0.999900;0.999805;
0.316080;1.061461;1.030388;1.055538;1.041246;0.999895;0.193658;0.999900;0.999805;
0.316090;1.061464;1.030390;1.055544;1.041250;0.999895;0.193660;0.999900;0.999805;
0.316100;1.061466;1.030393;1.055549;1.041254;0.999895;0.193662;0.999900;0.999805;
0.316110;1.061469;1.030395;1.055555;1.041257;0.999895;0.193663;0.999900;0.999805;
0.316120;1.061472;1.030397;1.055561;1.041261;0.999895;0.193664;0.999900;0.999806;
0.316130;1.061475;1.030399;1.055567;1.041265;0.999895;0.193666;0.999900;0.999806;
0.316140;1.061477;1.030401;1.055572;1.041268;0.999895;0.193667;0.999900;0.999806;
0.316150;1.061480;1.030403;1.055578;1.041272;0.999895;0.193668;0.999900;0.999806;
0.316160;1.061482;1.030405;1.055584;1.041276;0.999895;0.193669;0.999900;0.999806;
0.316170;1.061484;1.030407;1.055589;1.041279;0.999895;0.193670;0.999900;0.999806;
0.316180;1.061485;1.030409;1.055595;1.041283;0.999895;0.193671;0.999900;0.999806;
0.316190;1.061487;1.030411;1.055601;1.041286;0.999895;0.193672;0.999900;0.999807;
0.316200;1.061487;1.030413;1.055606;1.041290;0.999895;0.193673;0.999900;0.999807;
0.316210;1.061488;1.030415;1.055612;1.041293;0.999895;0.193674;0.999900;0.999807;
0.316220;1.061488;1.030417;1.055618;1.041297;0.999895;0.193674;0.999900;0.999807;
0.316230;1.061488;1.030419;1.055623;1.041300;0.999895;0.193675;0.999900;0.999807;
0.316240;1.061488;1.030420;1.055629;1.041304;0.999895;0.193675;0.999900;0.999807;
0.316250;1.061487;1.030422;1.055634;1.041307;0.999895;0.193676;0.999900;0.999807;
0.316260;1.061486;1.030424;1.055640;1.041310;0.999895;0.193676;0.999900;0.999808;
0.316270;1.061485;1.030426;1.055646;1.041314;0.999895;0.193677;0.999900;0.999808;
0.316280;1.061484;1.030428;1.055651;1.041317;0.999895;0.193677;0.999900;0.999808;
0.316290;1.061482;1.030429;1.055657;1.041320;0.999895;0.193678;0.999900;0.999808;
0.316300;1.061480;1.030431;1.055662;1.041323;0.999895;0.193678;0.999900;0.999808;
0.316310;1.061478;1.030433;1.055668;1.041326;0.999895;0.193679;0.999900;0.999808;
0.316320;1.061477;1.030435;1.055673;1.041329;0.999895;0.193680;0.999900;0.999808;
0.316330;1.061475;1.030436;1.055679;1.041333;0.999895;0.193680;0.999900;0.999809;
0.316340;1.061473;1.030438;1.055684;1.041336;0.999895;0.193681;0.999900;0.999809;
0.316350;1.061471;1.030440;1.055690;1.041339;0.999895;0.193682;0.999900;0.999809;
0.316360;1.061470;1.030442;1.055696;1.041342;0.999895;0.193682;0.999900;0.999809;
0.316370;1.061468;1.030444;1.055701;1.041345;0.999895;0.193683;0.999900;0.999809;
0.316380;1.061467;1.030446;1.055707;1.041348;0.999895;0.193684;0.999900;0.999809;
0.316390;1.061466;1.030448;1.055712;1.041350;0.999895;0.193685;0.999900;0.999809;
0.316400;1.061465;1.030450;1.055718;1.041353;0.999895;0.193686;0.999900;0.999810;
0.316410;1.061465;1.030452;1.055723;1.041356;0.999895;0.193687;0.999900;0.999810;
0.316420;1.061465;1.030454;1.055729;1.041359;0.999895;0.193689;0.999900;0.999810;
0.316430;1.061465;1.030456;1.055734;1.041362;0.999895;0.193690;0.999900;0.999810;
0.316440;1.061465;1.030458;1.055740;1.041364;0.999895;0.193691;0.999900;0.999810;
0.316450;1.061466;1.030460;1.055745;1.041367;0.999895;0.193693;0.999900;0.999810;
0.316460;1.061467;1.030463;1.055750;1.041370;0.999895;0.193694;0.999900;0.999810;
0.316470;1.061468;1.030465;1.055756;1.041372;0.999895;0.193696;0.999900;0.999810;
0.316480;1.061469;1.030467;1.055761;1.041375;0.999895;0.193697;0.999900;0.999811;
0.316490;1.061471;1.030470;1.055767;1.041377;0.999895;0.193699;0.999900;0.999811;
0.316500;1.061473;1.030472;1.055772;1.041380;0.999895;0.193700;0.999900;0.999811;
0.316510;1.061475;1.030475;1.055778;1.041382;0.999895;0.193702;0.999900;0.999811;
0.316520;1.061477;1.030478;1.055783;1.041385;0.999895;0.193703;0.999900;0.999811;
0.316530;1.061479;1.030480;1.055789;1.041387;0.999895;0.193705;0.999900;0.999811;
0.316540;1.061482;1.030483;1.055794;1.041389;0.999895;0.193707;0.999900;0.999811;
0.316550;1.061484;1.030485;1.055799;1.041392;0.999895;0.193708;0.999900;0.999812;
0.316560;1.061487;1.030488;1.055805;1.041394;0.999895;0.193710;0.999900;0.999812;
0.316570;1.061489;1.030491;1.055810;1.041396;0.999895;0.193711;0.999900;0.999812;
0.316580;1.061491;1.030493;1.055816;1.041398;0.999895;0.193712;0.999900;0.999812;
0.316590;1.061493;1.030496;1.055821;1.041400;0.999895;0.193714;0.999900;0.999812;
0.316600;1.061495;1.030499;1.055826;1.041402;0.999895;0.193715;0.999900;0.999812;
0.316610;1.061497;1.030501;1.055832;1.041404;0.999895;0.193716;0.999900;0.999812;
0.316620;1.061499;1.030504;1.055837;1.041406;0.999895;0.193717;0.999900;0.999812;
0.316630;1.061500;1.030507;1.055842;1.041408;0.999895;0.193718;0.999900;0.999813;
0.316640;1.061501;1.030509;1.055848;1.041410;0.999895;0.193719;0.999900;0.999813;
0.316650;1.061501;1.030512;1.055853;1.041412;0.999895;0.193720;0.999900;0.999813;
0.316660;1.061502;1.030515;1.055858;1.041414;0.999895;0.193721;0.999900;0.999813;
0.316670;1.061502;1.030517;1.055863;1.041416;0.999895;0.193722;0.999900;0.999813;
0.316680;1.061501;1.030520;1.055869;1.041418;0.999895;0.193723;0.999900;0.999813;
0.316690;1.061501;1.030522;1.055874;1.041419;0.999895;0.193723;0.999900;0.999813;
0.316700;1.061500;1.030524;1.055879;1.041421;0.999895;0.193724;0.999900;0.999814;
0.316710;1.061498;1.030527;1.055885;1.041423;0.999895;0.193725;0.999900;0.999814;
0.316720;1.061497;1.030529;1.055890;1.041424;0.999895;0.193726;0.999900;0.999814;
0.316730;1.061495;1.030532;1.055895;1.041426;0.999895;0.193726;0.999900;0.999814;
0.316740;1.061494;1.030534;1.055900;1.041427;0.999895;0.193727;0.999900;0.999814;
0.316750;1.061492;1.030536;1.055905;1.041429;0.999895;0.193728;0.999900;0.999814;
0.316760;1.061490;1.030538;1.055911;1.041430;0.999895;0.193728;0.999900;0.999814;
0.316770;1.061488;1.030540;1.055916;1.041431;0.999895;0.193729;0.999900;0.999814;
0.316780;1.061486;1.030543;1.055921;1.041433;0.999895;0.193730;0.999900;0.999815;
0.316790;1.061484;1.030545;1.055926;1.041434;0.999895;0.193731;0.999900;0.999815;
0.316800;1.061482;1.030547;1.055931;1.041435;0.999895;0.193732;0.999900;0.999815;
0.316810;1.061481;1.030549;1.055936;1.041437;0.999895;0.193733;0.999900;0.999815;
0.316820;1.061479;1.030551;1.055942;1.041438;0.999895;0.193734;0.999900;0.999815;
0.316830;1.061478;1.030553;1.055947;1.041439;0.999895;0.193735;0.999900;0.999815;
0.316840;1.061478;1.030555;1.055952;1.041440;0.999895;0.193736;0.999900;0.999815;
0.316850;1.061477;1.030557;1.055957;1.041441;0.999895;0.193738;0.999900;0.999815;
0.316860;1.061477;1.030559;1.055962;1.041442;0.999895;0.193739;0.999900;0.999816;
0.316870;1.061477;1.030561;1.055967;1.041443;0.999895;0.193741;0.999900;0.999816;
0.316880;1.061478;1.030563;1.055972;1.041444;0.999895;0.193742;0.999901;0.999816;
0.316890;1.061479;1.030565;1.055977;1.041445;0.999895;0.193744;0.999901;0.999816;
0.316900;1.061480;1.030567;1.055982;1.041446;0.999895;0.193745;0.999901;0.999816;
0.316910;1.061482;1.030569;1.055987;1.041447;0.999895;0.193747;0.999901;0.999816;
0.316920;1.061484;1.030571;1.055992;1.041448;0.999895;0.193749;0.999901;0.999816;
0.316930;1.061486;1.030573;1.055997;1.041448;0.999895;0.193751;0.999901;0.999816;
0.316940;1.061488;1.030576;1.056002;1.041449;0.999895;0.193752;0.999901;0.999817;
0.316950;1.061491;1.030578;1.056007;1.041450;0.999895;0.193754;0.999901;0.999817;
0.316960;1.061494;1.030580;1.056012;1.041450;0.999895;0.193756;0.999901;0.999817;
0.316970;1.061497;1.030582;1.056017;1.041451;0.999895;0.193758;0.999901;0.999817;
0.316980;1.061499;1.030584;1.056022;1.041452;0.999895;0.193759;0.999901;0.999817;
0.316990;1.061502;1.030586;1.056027;1.041452;0.999895;0.193761;0.999901;0.999817;
0.317000;1.061505;1.030588;1.056032;1.041453;0.999895;0.193763;0.999901;0.999817;
0.317010;1.061508;1.030591;1.056037;1.041453;0.999895;0.193764;0.999901;0.999817;
0.317020;1.061510;1.030593;1.056042;1.041454;0.999895;0.193766;0.999901;0.999818;
0.317030;1.061512;1.030595;1.056047;1.041454;0.999895;0.193767;0.999901;0.999818;
0.317040;1.061514;1.030597;1.056052;1.041454;0.999895;0.193768;0.999901;0.999818;
0.317050;1.061515;1.030599;1.056057;1.041455;0.999895;0.193770;0.999901;0.999818;
0.317060;1.061516;1.030602;1.056061;1.041455;0.999895;0.193771;0.999901;0.999818;
0.317070;1.061517;1.030604;1.056066;1.041455;0.999895;0.193772;0.999901;0.999818;
0.317080;1.061517;1.030606;1.056071;1.041456;0.999895;0.193773;0.999901;0.999818;
0.317090;1.061517;1.030608;1.056076;1.041456;0.999895;0.193774;0.999901;0.999818;
0.317100;1.061517;1.030610;1.056081;1.041456;0.999895;0.193775;0.999901;0.999819;
0.317110;1.061516;1.030612;1.056086;1.041456;0.999895;0.193776;0.999901;0.999819;
0.317120;1.061515;1.030614;1.056091;1.041456;0.999895;0.193776;0.999901;0.999819;
0.317130;1.061513;1.030616;1.056096;1.041456;0.999895;0.193777;0.999901;0.999819;
0.317140;1.061511;1.030618;1.056100;1.041456;0.999895;0.193778;0.999901;0.999819;
0.317150;1.061509;1.030620;1.056105;1.041456;0.999895;0.193779;0.999901;0.999819;
0.317160;1.061507;1.030622;1.056110;1.041456;0.999895;0.193779;0.999901;0.999819;
0.317170;1.061505;1.030624;1.056115;1.041456;0.999895;0.193780;0.999901;0.999819;
0.317180;1.061502;1.030626;1.056120;1.041456;0.999895;0.193781;0.999901;0.999820;
0.317190;1.061500;1.030628;1.056125;1.041456;0.999895;0.193782;0.999901;0.999820;
0.317200;1.061498;1.030630;1.056129;1.041456;0.999895;0.193783;0.999901;0.999820;
0.317210;1.061495;1.030632;1.056134;1.041456;0.999895;0.193784;0.999901;0.999820;
0.317220;1.061493;1.030634;1.056139;1.041455;0.999895;0.193785;0.999901;0.999820;
0.317230;1.061492;1.030636;1.056144;1.041455;0.999895;0.193786;0.999901;0.999820;
0.317240;1.061490;1.030638;1.056149;1.041455;0.999895;0.193787;0.999901;0.999820;
0.317250;1.061489;1.030639;1.056153;1.041454;0.999895;0.193788;0.999901;0.999820;
0.317260;1.061488;1.030641;1.056158;1.041454;0.999895;0.193790;0.999901;0.999821;
0.317270;1.061488;1.030643;1.056163;1.041454;0.999895;0.193791;0.999901;0.999821;
0.317280;1.061488;1.030645;1.056168;1.041453;0.999895;0.193793;0.999901;0.999821;
0.317290;1.061488;1.030646;1.056172;1.041453;0.999895;0.193794;0.999901;0.999821;
0.317300;1.061489;1.030648;1.056177;1.041452;0.999895;0.193796;0.999901;0.999821;
0.317310;1.061490;1.030650;1.056182;1.041452;0.999895;0.193798;0.999901;0.999821;
0.317320;1.061492;1.030652;1.056186;1.041451;0.999895;0.193800;0.999901;0.999821;
0.317330;1.061494;1.030653;1.056191;1.041451;0.999895;0.193802;0.999901;0.999821;
0.317340;1.061496;1.030655;1.056196;1.041450;0.999895;0.193804;0.999901;0.999821;
0.317350;1.061499;1.030657;1.056200;1.041449;0.999895;0.193806;0.999901;0.999822;
0.317360;1.061501;1.030659;1.056205;1.041449;0.999895;0.193808;0.999901;0.999822;
0.317370;1.061504;1.030660;1.056210;1.041448;0.999895;0.193810;0.999901;0.999822;
0.317380;1.061507;1.030662;1.056214;1.041447;0.999895;0.193812;0.999901;0.999822;
0.317390;1.061510;1.030664;1.056219;1.041446;0.999895;0.193813;0.999901;0.999822;
0.317400;1.061513;1.030665;1.056223;1.041446;0.999895;0.193815;0.999901;0.999822;
0.317410;1.061516;1.030667;1.056228;1.041445;0.999895;0.193817;0.999901;0.999822;
0.317420;1.061519;1.030669;1.056232;1.041444;0.999895;0.193819;0.999901;0.999822;
0.317430;1.061521;1.030671;1.056237;1.041443;0.999895;0.193820;0.999901;0.999822;
0.317440;1.061523;1.030672;1.056242;1.041442;0.999895;0.193822;0.999901;0.999823;
0.317450;1.061525;1.030674;1.056246;1.041441;0.999895;0.193823;0.999901;0.999823;
0.317460;1.061527;1.030676;1.056250;1.041440;0.999895;0.193825;0.999901;0.999823;
0.317470;1.061528;1.030678;1.056255;1.041439;0.999895;0.193826;0.999901;0.999823;
0.317480;1.061529;1.030679;1.056259;1.041438;0.999895;0.193827;0.999901;0.999823;
0.317490;1.061529;1.030681;1.056264;1.041437;0.999895;0.193829;0.999901;0.999823;
0.317500;1.061529;1.030683;1.056268;1.041436;0.999895;0.193830;0.999901;0.999823;
0.317510;1.061529;1.030685;1.056273;1.041435;0.999895;0.193831;0.999901;0.999823;
0.317520;1.061528;1.030687;1.056277;1.041434;0.999895;0.193832;0.999901;0.999823;
0.317530;1.061527;1.030688;1.056281;1.041432;0.999895;0.193832;0.999901;0.999824;
0.317540;1.061526;1.030690;1.056286;1.041431;0.999895;0.193833;0.999901;0.999824;
0.317550;1.061524;1.030692;1.056290;1.041430;0.999895;0.193834;0.999901;0.999824;
0.317560;1.061522;1.030694;1.056295;1.041429;0.999895;0.193835;0.999901;0.999824;
0.317570;1.061520;1.030696;1.056299;1.041427;0.999895;0.193836;0.999901;0.999824;
0.317580;1.061518;1.030697;1.056303;1.041426;0.999895;0.193837;0.999901;0.999824;
0.317590;1.061516;1.030699;1.056307;1.041424;0.999895;0.193838;0.999901;0.999824;
0.317600;1.061513;1.030701;1.056312;1.041423;0.999895;0.193839;0.999901;0.999824;
0.317610;1.061511;1.030703;1.056316;1.041421;0.999895;0.193840;0.999901;0.999824;
0.317620;1.061509;1.030705;1.056320;1.041420;0.999895;0.193841;0.999901;0.999825;
0.317630;1.061507;1.030707;1.056325;1.041418;0.999895;0.193842;0.999901;0.999825;
0.317640;1.061505;1.030709;1.056329;1.041417;0.999895;0.193843;0.999901;0.999825;
0.317650;1.061504;1.030710;1.056333;1.041415;0.999895;0.193844;0.999901;0.999825;
0.317660;1.061503;1.030712;1.056337;1.041414;0.999895;0.193846;0.999901;0.999825;
0.317670;1.061502;1.030714;1.056341;1.041412;0.999895;0.193847;0.999901;0.999825;
0.317680;1.061501;1.030716;1.056346;1.041410;0.999895;0.193849;0.999901;0.999825;
0.317690;1.061501;1.030718;1.056350;1.041409;0.999895;0.193850;0.999901;0.999825;
0.317700;1.061502;1.030720;1.056354;1.041407;0.999895;0.193852;0.999901;0.999825;
0.317710;1.061502;1.030722;1.056358;1.041405;0.999895;0.193854;0.999901;0.999826;
0.317720;1.061503;1.030723;1.056362;1.041403;0.999895;0.193856;0.999901;0.999826;
0.317730;1.061505;1.030725;1.056367;1.041401;0.999895;0.193858;0.999901;0.999826;
0.317740;1.061506;1.030727;1.056371;1.041399;0.999895;0.193860;0.999901;0.999826;
0.317750;1.061508;1.030729;1.056375;1.041397;0.999895;0.193862;0.999901;0.999826;
0.317760;1.061510;1.030731;1.056379;1.041395;0.999895;0.193864;0.999901;0.999826;
0.317770;1.061513;1.030732;1.056383;1.041393;0.999895;0.193866;0.999901;0.999826;
0.317780;1.061515;1.030734;1.056387;1.041391;0.999895;0.193868;0.999901;0.999826;
0.317790;1.061518;1.030736;1.056391;1.041389;0.999895;0.193870;0.999901;0.999826;
0.317800;1.061520;1.030738;1.056395;1.041387;0.999895;0.193871;0.999901;0.999826;
0.317810;1.061523;1.030739;1.056400;1.041385;0.999895;0.193873;0.999901;0.999827;
0.317820;1.061525;1.030741;1.056404;1.041383;0.999895;0.193875;0.999901;0.999827;
0.317830;1.061528;1.030743;1.056408;1.041381;0.999895;0.193877;0.999901;0.999827;
0.317840;1.061530;1.030744;1.056412;1.041378;0.999894;0.193879;0.999901;0.999827;
0.317850;1.061532;1.030746;1.056416;1.041376;0.999894;0.193880;0.999901;0.999827;
0.317860;1.061533;1.030747;1.056420;1.041374;0.999894;0.193882;0.999901;0.999827;
0.317870;1.061535;1.030749;1.056424;1.041371;0.999894;0.193884;0.999901;0.999827;
0.317880;1.061536;1.030751;1.056428;1.041369;0.999894;0.193885;0.999901;0.999827;
0.317890;1.061537;1.030752;1.056432;1.041367;0.999894;0.193886;0.999901;0.999827;
0.317900;1.061537;1.030754;1.056436;1.041364;0.999894;0.193888;0.999901;0.999827;
0.317910;1.061538;1.030755;1.056440;1.041362;0.999894;0.193889;0.999901;0.999828;
0.317920;1.061538;1.030757;1.056444;1.041359;0.999894;0.193890;0.999901;0.999828;
0.317930;1.061537;1.030759;1.056448;1.041356;0.999894;0.193891;0.999901;0.999828;
0.317940;1.061536;1.030760;1.056452;1.041354;0.999894;0.193892;0.999902;0.999828;
0.317950;1.061536;1.030762;1.056456;1.041351;0.999894;0.193893;0.999902;0.999828;
0.317960;1.061534;1.030763;1.056460;1.041349;0.999894;0.193895;0.999902;0.999828;
0.317970;1.061533;1.030765;1.056464;1.041346;0.999894;0.193896;0.999902;0.999828;
0.317980;1.061531;1.030767;1.056468;1.041343;0.999894;0.193897;0.999902;0.999828;
0.317990;1.061530;1.030768;1.056472;1.041340;0.999894;0.193898;0.999902;0.999828;
0.318000;1.061528;1.030770;1.056476;1.041338;0.999894;0.193899;0.999902;0.999828;
