time;NETWORK_B0_Urms;MACHINE_machine_omegaPu;MACHINE_machine_PGenPu;MACHINE_machine_UStatorPu;MACHINE_machine_terminal_i_0_;MACHINE_machine_terminal_i_1_;MACHINE_machine_terminal_i_2_;
0.536510;1.003891;1.000062;0.500553;1.003895;-0.331162;0.704831;-0.373668;
0.536520;1.003891;1.000062;0.500553;1.003895;-0.333120;0.704905;-0.371786;
0.536530;1.003892;1.000062;0.500554;1.003895;-0.335074;0.704973;-0.369900;
0.536540;1.003892;1.000062;0.500555;1.003895;-0.337024;0.705034;-0.368010;
0.536550;1.003892;1.000062;0.500556;1.003896;-0.338972;0.705088;-0.366116;
0.536560;1.003892;1.000062;0.500557;1.003896;-0.340916;0.705135;-0.364219;
0.536570;1.003892;1.000062;0.500558;1.003896;-0.342856;0.705175;-0.362318;
0.536580;1.003893;1.000062;0.500558;1.003896;-0.344793;0.705207;-0.360414;
0.536590;1.003893;1.000062;0.500559;1.003896;-0.346727;0.705233;-0.358506;
0.536600;1.003893;1.000062;0.500560;1.003896;-0.348658;0.705252;-0.356595;
0.536610;1.003893;1.000062;0.500561;1.003897;-0.350585;0.705264;-0.354680;
0.536620;1.003893;1.000062;0.500561;1.003897;-0.352508;0.705269;-0.352761;
0.536630;1.003893;1.000062;0.500562;1.003897;-0.354428;0.705267;-0.350839;
0.536640;1.003893;1.000062;0.500563;1.003897;-0.356344;0.705259;-0.348914;
0.536650;1.003893;1.000062;0.500564;1.003897;-0.358257;0.705243;-0.346985;
0.536660;1.003893;1.000062;0.500565;1.003897;-0.360167;0.705220;-0.345053;
0.536670;1.003893;1.000062;0.500565;1.003897;-0.362072;0.705190;-0.343118;
0.536680;1.003894;1.000062;0.500566;1.003897;-0.363974;0.705153;-0.341179;
0.536690;1.003894;1.000062;0.500567;1.003897;-0.365873;0.705109;-0.339236;
0.536700;1.003894;1.000062;0.500568;1.003897;-0.367768;0.705059;-0.337291;
0.536710;1.003894;1.000062;0.500569;1.003897;-0.369659;0.705001;-0.335342;
0.536720;1.003894;1.000062;0.500569;1.003897;-0.371546;0.704936;-0.333390;
0.536730;1.003894;1.000062;0.500570;1.003897;-0.373430;0.704865;-0.331434;
0.536740;1.003894;1.000062;0.500571;1.003897;-0.375310;0.704786;-0.329476;
0.536750;1.003894;1.000062;0.500572;1.003897;-0.377187;0.704701;-0.327514;
0.536760;1.003894;1.000062;0.500572;1.003897;-0.379059;0.704608;-0.325549;
0.536770;1.003894;1.000062;0.500573;1.003897;-0.380928;0.704509;-0.323581;
0.536780;1.003894;1.000062;0.500574;1.003897;-0.382793;0.704402;-0.321609;
0.536790;1.003894;1.000062;0.500575;1.003897;-0.384654;0.704289;-0.319635;
0.536800;1.003894;1.000062;0.500576;1.003897;-0.386511;0.704168;-0.317657;
0.536810;1.003893;1.000062;0.500576;1.003897;-0.388365;0.704041;-0.315676;
0.536820;1.003893;1.000062;0.500577;1.003897;-0.390214;0.703907;-0.313693;
0.536830;1.003893;1.000062;0.500578;1.003897;-0.392060;0.703766;-0.311706;
0.536840;1.003893;1.000062;0.500579;1.003897;-0.393901;0.703617;-0.309716;
0.536850;1.003893;1.000062;0.500580;1.003897;-0.395739;0.703462;-0.307723;
0.536860;1.003893;1.000062;0.500580;1.003897;-0.397573;0.703300;-0.305727;
0.536870;1.003893;1.000062;0.500581;1.003896;-0.399403;0.703131;-0.303729;
0.536880;1.003893;1.000062;0.500582;1.003896;-0.401228;0.702955;-0.301727;
0.536890;1.003893;1.000062;0.500583;1.003896;-0.403050;0.702772;-0.299722;
0.536900;1.003893;1.000062;0.500584;1.003896;-0.404868;0.702583;-0.297714;
0.536910;1.003893;1.000062;0.500584;1.003896;-0.406682;0.702386;-0.295704;
0.536920;1.003893;1.000062;0.500585;1.003896;-0.408491;0.702182;-0.293691;
0.536930;1.003893;1.000062;0.500586;1.003896;-0.410297;0.701971;-0.291674;
0.536940;1.003893;1.000062;0.500587;1.003896;-0.412098;0.701754;-0.289655;
0.536950;1.003893;1.000062;0.500588;1.003896;-0.413896;0.701529;-0.287634;
0.536960;1.003893;1.000062;0.500588;1.003896;-0.415689;0.701298;-0.285609;
0.536970;1.003893;1.000062;0.500589;1.003896;-0.417478;0.701060;-0.283581;
0.536980;1.003893;1.000062;0.500590;1.003896;-0.419263;0.700814;-0.281551;
0.536990;1.003893;1.000062;0.500591;1.003896;-0.421044;0.700562;-0.279518;
0.537000;1.003892;1.000062;0.500591;1.003895;-0.422821;0.700303;-0.277483;
0.537010;1.003892;1.000062;0.500592;1.003895;-0.424593;0.700037;-0.275444;
0.537020;1.003892;1.000062;0.500593;1.003895;-0.426361;0.699764;-0.273403;
0.537030;1.003892;1.000062;0.500594;1.003895;-0.428125;0.699485;-0.271359;
0.537040;1.003892;1.000062;0.500594;1.003895;-0.429885;0.699198;-0.269313;
0.537050;1.003892;1.000062;0.500595;1.003895;-0.431640;0.698904;-0.267264;
0.537060;1.003892;1.000062;0.500596;1.003895;-0.433392;0.698604;-0.265212;
0.537070;1.003891;1.000062;0.500597;1.003894;-0.435138;0.698297;-0.263158;
0.537080;1.003891;1.000062;0.500597;1.003894;-0.436881;0.697982;-0.261101;
0.537090;1.003891;1.000062;0.500598;1.003894;-0.438619;0.697661;-0.259042;
0.537100;1.003891;1.000062;0.500599;1.003894;-0.440353;0.697333;-0.256980;
0.537110;1.003891;1.000062;0.500600;1.003894;-0.442083;0.696998;-0.254915;
0.537120;1.003891;1.000062;0.500600;1.003893;-0.443808;0.696656;-0.252848;
0.537130;1.003890;1.000062;0.500601;1.003893;-0.445529;0.696308;-0.250779;
0.537140;1.003890;1.000062;0.500602;1.003893;-0.447245;0.695952;-0.248707;
0.537150;1.003890;1.000062;0.500602;1.003893;-0.448957;0.695590;-0.246632;
0.537160;1.003890;1.000062;0.500603;1.003892;-0.450665;0.695221;-0.244556;
0.537170;1.003889;1.000062;0.500604;1.003892;-0.452368;0.694845;-0.242476;
0.537180;1.003889;1.000062;0.500605;1.003892;-0.454067;0.694462;-0.240395;
0.537190;1.003889;1.000062;0.500605;1.003891;-0.455761;0.694072;-0.238310;
0.537200;1.003888;1.000062;0.500606;1.003891;-0.457451;0.693675;-0.236224;
0.537210;1.003888;1.000062;0.500607;1.003891;-0.459137;0.693272;-0.234135;
0.537220;1.003888;1.000062;0.500607;1.003890;-0.460818;0.692861;-0.232044;
0.537230;1.003887;1.000062;0.500608;1.003890;-0.462494;0.692444;-0.229950;
0.537240;1.003887;1.000062;0.500609;1.003890;-0.464166;0.692020;-0.227855;
0.537250;1.003887;1.000062;0.500610;1.003889;-0.465833;0.691589;-0.225756;
0.537260;1.003886;1.000062;0.500610;1.003889;-0.467496;0.691152;-0.223656;
0.537270;1.003886;1.000062;0.500611;1.003889;-0.469154;0.690707;-0.221553;
0.537280;1.003886;1.000062;0.500612;1.003888;-0.470807;0.690256;-0.219449;
0.537290;1.003885;1.000062;0.500613;1.003888;-0.472456;0.689798;-0.217342;
0.537300;1.003885;1.000062;0.500613;1.003887;-0.474101;0.689333;-0.215232;
0.537310;1.003885;1.000062;0.500614;1.003887;-0.475740;0.688861;-0.213121;
0.537320;1.003884;1.000062;0.500615;1.003887;-0.477375;0.688383;-0.211007;
0.537330;1.003884;1.000062;0.500616;1.003886;-0.479006;0.687898;-0.208892;
0.537340;1.003883;1.000062;0.500616;1.003886;-0.480632;0.687405;-0.206774;
0.537350;1.003883;1.000062;0.500617;1.003886;-0.482253;0.686907;-0.204654;
0.537360;1.003883;1.000062;0.500618;1.003885;-0.483869;0.686401;-0.202532;
0.537370;1.003882;1.000062;0.500619;1.003885;-0.485480;0.685888;-0.200408;
0.537380;1.003882;1.000062;0.500620;1.003884;-0.487087;0.685369;-0.198282;
0.537390;1.003882;1.000062;0.500620;1.003884;-0.488689;0.684843;-0.196154;
0.537400;1.003881;1.000062;0.500621;1.003884;-0.490287;0.684310;-0.194024;
0.537410;1.003881;1.000062;0.500622;1.003883;-0.491879;0.683771;-0.191892;
0.537420;1.003881;1.000062;0.500623;1.003883;-0.493467;0.683225;-0.189758;
0.537430;1.003880;1.000062;0.500624;1.003883;-0.495050;0.682672;-0.187622;
0.537440;1.003880;1.000062;0.500625;1.003883;-0.496628;0.682112;-0.185484;
0.537450;1.003880;1.000062;0.500626;1.003882;-0.498201;0.681545;-0.183345;
0.537460;1.003880;1.000062;0.500627;1.003882;-0.499769;0.680972;-0.181203;
0.537470;1.003880;1.000062;0.500628;1.003882;-0.501333;0.680392;-0.179060;
0.537480;1.003879;1.000062;0.500629;1.003882;-0.502891;0.679806;-0.176915;
0.537490;1.003879;1.000062;0.500630;1.003882;-0.504445;0.679212;-0.174768;
0.537500;1.003879;1.000062;0.500631;1.003881;-0.505993;0.678612;-0.172619;
0.537510;1.003879;1.000062;0.500632;1.003881;-0.507537;0.678005;-0.170468;
0.537520;1.003879;1.000062;0.500633;1.003881;-0.509076;0.677392;-0.168316;
0.537530;1.003879;1.000062;0.500634;1.003881;-0.510609;0.676771;-0.166162;
0.537540;1.003879;1.000062;0.500635;1.003881;-0.512138;0.676145;-0.164007;
0.537550;1.003879;1.000062;0.500637;1.003881;-0.513661;0.675511;-0.161849;
0.537560;1.003879;1.000062;0.500638;1.003881;-0.515180;0.674871;-0.159691;
0.537570;1.003879;1.000061;0.500639;1.003881;-0.516693;0.674224;-0.157530;
0.537580;1.003879;1.000061;0.500640;1.003881;-0.518202;0.673570;-0.155368;
0.537590;1.003879;1.000061;0.500642;1.003882;-0.519705;0.672910;-0.153205;
0.537600;1.003880;1.000061;0.500643;1.003882;-0.521203;0.672243;-0.151039;
0.537610;1.003880;1.000061;0.500644;1.003882;-0.522696;0.671569;-0.148873;
0.537620;1.003880;1.000061;0.500645;1.003882;-0.524184;0.670889;-0.146705;
0.537630;1.003880;1.000061;0.500647;1.003883;-0.525667;0.670202;-0.144535;
0.537640;1.003881;1.000061;0.500648;1.003883;-0.527145;0.669509;-0.142364;
0.537650;1.003881;1.000061;0.500649;1.003883;-0.528617;0.668809;-0.140192;
0.537660;1.003882;1.000061;0.500651;1.003884;-0.530084;0.668102;-0.138018;
0.537670;1.003882;1.000061;0.500652;1.003884;-0.531546;0.667388;-0.135843;
0.537680;1.003883;1.000061;0.500654;1.003885;-0.533002;0.666669;-0.133666;
0.537690;1.003883;1.000061;0.500655;1.003885;-0.534454;0.665942;-0.131488;
0.537700;1.003884;1.000061;0.500657;1.003886;-0.535900;0.665209;-0.129309;
0.537710;1.003884;1.000061;0.500658;1.003886;-0.537340;0.664469;-0.127129;
0.537720;1.003885;1.000061;0.500660;1.003887;-0.538776;0.663723;-0.124947;
0.537730;1.003886;1.000061;0.500661;1.003888;-0.540206;0.662970;-0.122764;
0.537740;1.003886;1.000061;0.500663;1.003888;-0.541630;0.662211;-0.120580;
0.537750;1.003887;1.000061;0.500664;1.003889;-0.543050;0.661445;-0.118395;
0.537760;1.003888;1.000061;0.500665;1.003890;-0.544464;0.660672;-0.116209;
0.537770;1.003888;1.000061;0.500667;1.003890;-0.545872;0.659893;-0.114021;
0.537780;1.003889;1.000061;0.500669;1.003891;-0.547275;0.659108;-0.111833;
0.537790;1.003890;1.000061;0.500670;1.003892;-0.548673;0.658316;-0.109643;
0.537800;1.003891;1.000061;0.500672;1.003893;-0.550065;0.657517;-0.107453;
0.537810;1.003892;1.000061;0.500673;1.003894;-0.551451;0.656712;-0.105261;
0.537820;1.003893;1.000061;0.500674;1.003895;-0.552833;0.655901;-0.103068;
0.537830;1.003893;1.000061;0.500676;1.003895;-0.554208;0.655083;-0.100875;
0.537840;1.003894;1.000061;0.500677;1.003896;-0.555578;0.654258;-0.098680;
0.537850;1.003895;1.000061;0.500679;1.003897;-0.556943;0.653427;-0.096484;
0.537860;1.003896;1.000061;0.500680;1.003898;-0.558302;0.652590;-0.094288;
0.537870;1.003897;1.000061;0.500682;1.003899;-0.559656;0.651746;-0.092090;
0.537880;1.003898;1.000061;0.500683;1.003900;-0.561004;0.650896;-0.089892;
0.537890;1.003899;1.000061;0.500685;1.003900;-0.562346;0.650039;-0.087693;
0.537900;1.003899;1.000061;0.500686;1.003901;-0.563683;0.649176;-0.085493;
0.537910;1.003900;1.000061;0.500687;1.003902;-0.565014;0.648307;-0.083293;
0.537920;1.003901;1.000061;0.500689;1.003903;-0.566340;0.647431;-0.081091;
0.537930;1.003902;1.000061;0.500690;1.003904;-0.567659;0.646548;-0.078889;
0.537940;1.003903;1.000061;0.500691;1.003904;-0.568974;0.645660;-0.076686;
0.537950;1.003903;1.000061;0.500693;1.003905;-0.570282;0.644765;-0.074482;
0.537960;1.003904;1.000061;0.500694;1.003906;-0.571585;0.643863;-0.072278;
0.537970;1.003905;1.000061;0.500695;1.003907;-0.572883;0.642955;-0.070073;
0.537980;1.003905;1.000061;0.500696;1.003907;-0.574174;0.642041;-0.067867;
0.537990;1.003906;1.000061;0.500698;1.003908;-0.575460;0.641121;-0.065661;
0.538000;1.003907;1.000061;0.500699;1.003908;-0.576740;0.640194;-0.063454;
0.538010;1.003907;1.000061;0.500700;1.003909;-0.578014;0.639261;-0.061247;
0.538020;1.003908;1.000061;0.500701;1.003909;-0.579283;0.638322;-0.059038;
0.538030;1.003908;1.000061;0.500702;1.003910;-0.580546;0.637376;-0.056830;
0.538040;1.003908;1.000061;0.500703;1.003910;-0.581803;0.636424;-0.054621;
0.538050;1.003909;1.000061;0.500704;1.003911;-0.583054;0.635466;-0.052411;
0.538060;1.003909;1.000061;0.500705;1.003911;-0.584300;0.634501;-0.050201;
0.538070;1.003909;1.000061;0.500706;1.003911;-0.585540;0.633530;-0.047990;
0.538080;1.003910;1.000061;0.500707;1.003911;-0.586774;0.632553;-0.045779;
0.538090;1.003910;1.000061;0.500708;1.003911;-0.588002;0.631570;-0.043568;
0.538100;1.003910;1.000061;0.500708;1.003911;-0.589224;0.630581;-0.041356;
0.538110;1.003910;1.000061;0.500709;1.003911;-0.590441;0.629585;-0.039144;
0.538120;1.003910;1.000061;0.500710;1.003911;-0.591652;0.628583;-0.036931;
0.538130;1.003910;1.000061;0.500711;1.003911;-0.592857;0.627575;-0.034718;
0.538140;1.003910;1.000061;0.500711;1.003911;-0.594056;0.626561;-0.032505;
0.538150;1.003909;1.000061;0.500712;1.003911;-0.595249;0.625540;-0.030291;
0.538160;1.003909;1.000061;0.500713;1.003911;-0.596436;0.624513;-0.028077;
0.538170;1.003909;1.000061;0.500713;1.003910;-0.597617;0.623481;-0.025863;
0.538180;1.003908;1.000061;0.500714;1.003910;-0.598793;0.622442;-0.023649;
0.538190;1.003908;1.000061;0.500714;1.003909;-0.599962;0.621397;-0.021434;
0.538200;1.003907;1.000061;0.500715;1.003909;-0.601126;0.620345;-0.019219;
0.538210;1.003907;1.000061;0.500715;1.003908;-0.602284;0.619288;-0.017004;
0.538220;1.003906;1.000061;0.500716;1.003908;-0.603436;0.618225;-0.014789;
0.538230;1.003906;1.000061;0.500716;1.003907;-0.604582;0.617155;-0.012574;
0.538240;1.003905;1.000061;0.500717;1.003906;-0.605722;0.616080;-0.010358;
0.538250;1.003904;1.000061;0.500717;1.003906;-0.606856;0.614998;-0.008142;
0.538260;1.003903;1.000061;0.500718;1.003905;-0.607984;0.613910;-0.005927;
0.538270;1.003902;1.000061;0.500718;1.003904;-0.609106;0.612817;-0.003711;
0.538280;1.003902;1.000061;0.500718;1.003903;-0.610222;0.611717;-0.001495;
0.538290;1.003901;1.000061;0.500719;1.003902;-0.611332;0.610611;0.000721;
0.538300;1.003900;1.000061;0.500719;1.003901;-0.612436;0.609499;0.002937;
0.538310;1.003899;1.000061;0.500720;1.003900;-0.613534;0.608381;0.005153;
0.538320;1.003898;1.000061;0.500720;1.003899;-0.614626;0.607257;0.007369;
0.538330;1.003897;1.000061;0.500720;1.003898;-0.615712;0.606127;0.009585;
0.538340;1.003895;1.000061;0.500721;1.003897;-0.616792;0.604991;0.011801;
0.538350;1.003894;1.000061;0.500721;1.003896;-0.617866;0.603850;0.014017;
0.538360;1.003893;1.000061;0.500722;1.003895;-0.618934;0.602702;0.016232;
0.538370;1.003892;1.000061;0.500722;1.003893;-0.619996;0.601548;0.018448;
0.538380;1.003891;1.000061;0.500723;1.003892;-0.621052;0.600389;0.020664;
0.538390;1.003890;1.000061;0.500723;1.003891;-0.622102;0.599223;0.022879;
0.538400;1.003889;1.000061;0.500724;1.003890;-0.623145;0.598051;0.025094;
0.538410;1.003888;1.000061;0.500724;1.003889;-0.624183;0.596874;0.027309;
0.538420;1.003886;1.000061;0.500725;1.003888;-0.625214;0.595691;0.029524;
0.538430;1.003885;1.000061;0.500725;1.003887;-0.626240;0.594502;0.031738;
0.538440;1.003884;1.000061;0.500726;1.003885;-0.627259;0.593306;0.033952;
0.538450;1.003883;1.000061;0.500726;1.003884;-0.628272;0.592106;0.036166;
0.538460;1.003882;1.000061;0.500727;1.003883;-0.629279;0.590899;0.038380;
0.538470;1.003881;1.000061;0.500728;1.003882;-0.630279;0.589686;0.040593;
0.538480;1.003880;1.000061;0.500728;1.003881;-0.631274;0.588468;0.042806;
0.538490;1.003879;1.000061;0.500729;1.003880;-0.632262;0.587244;0.045019;
0.538500;1.003878;1.000061;0.500730;1.003879;-0.633244;0.586013;0.047231;
0.538510;1.003877;1.000061;0.500731;1.003878;-0.634220;0.584778;0.049443;
0.538520;1.003876;1.000061;0.500732;1.003878;-0.635190;0.583536;0.051654;
0.538530;1.003876;1.000061;0.500732;1.003877;-0.636153;0.582289;0.053865;
0.538540;1.003875;1.000061;0.500733;1.003876;-0.637110;0.581035;0.056075;
0.538550;1.003874;1.000061;0.500734;1.003875;-0.638061;0.579777;0.058285;
0.538560;1.003874;1.000061;0.500735;1.003875;-0.639006;0.578512;0.060494;
0.538570;1.003873;1.000061;0.500736;1.003874;-0.639945;0.577242;0.062703;
0.538580;1.003873;1.000061;0.500738;1.003874;-0.640877;0.575966;0.064911;
0.538590;1.003872;1.000061;0.500739;1.003873;-0.641803;0.574684;0.067119;
0.538600;1.003872;1.000061;0.500740;1.003873;-0.642722;0.573396;0.069326;
0.538610;1.003871;1.000061;0.500741;1.003873;-0.643635;0.572103;0.071532;
0.538620;1.003871;1.000061;0.500742;1.003872;-0.644542;0.570804;0.073738;
0.538630;1.003871;1.000061;0.500744;1.003872;-0.645443;0.569500;0.075943;
0.538640;1.003871;1.000061;0.500745;1.003872;-0.646337;0.568190;0.078147;
0.538650;1.003871;1.000061;0.500747;1.003872;-0.647225;0.566874;0.080350;
0.538660;1.003871;1.000061;0.500748;1.003872;-0.648106;0.565553;0.082553;
0.538670;1.003871;1.000061;0.500749;1.003872;-0.648981;0.564226;0.084755;
0.538680;1.003872;1.000061;0.500751;1.003873;-0.649850;0.562894;0.086956;
0.538690;1.003872;1.000061;0.500753;1.003873;-0.650712;0.561556;0.089156;
0.538700;1.003872;1.000061;0.500754;1.003873;-0.651567;0.560212;0.091356;
0.538710;1.003873;1.000061;0.500756;1.003874;-0.652417;0.558863;0.093554;
0.538720;1.003873;1.000061;0.500757;1.003874;-0.653260;0.557508;0.095752;
0.538730;1.003874;1.000061;0.500759;1.003875;-0.654096;0.556148;0.097948;
0.538740;1.003875;1.000061;0.500761;1.003876;-0.654926;0.554782;0.100144;
0.538750;1.003876;1.000061;0.500763;1.003877;-0.655749;0.553411;0.102338;
0.538760;1.003876;1.000061;0.500764;1.003877;-0.656566;0.552034;0.104532;
0.538770;1.003877;1.000061;0.500766;1.003878;-0.657377;0.550652;0.106725;
0.538780;1.003878;1.000060;0.500768;1.003879;-0.658181;0.549265;0.108916;
0.538790;1.003879;1.000060;0.500770;1.003880;-0.658978;0.547872;0.111107;
0.538800;1.003880;1.000060;0.500772;1.003881;-0.659769;0.546473;0.113296;
0.538810;1.003882;1.000060;0.500774;1.003883;-0.660554;0.545069;0.115484;
0.538820;1.003883;1.000060;0.500776;1.003884;-0.661331;0.543660;0.117671;
0.538830;1.003884;1.000060;0.500777;1.003885;-0.662103;0.542246;0.119857;
0.538840;1.003885;1.000060;0.500779;1.003886;-0.662867;0.540826;0.122042;
0.538850;1.003887;1.000060;0.500781;1.003888;-0.663625;0.539400;0.124225;
0.538860;1.003888;1.000060;0.500783;1.003889;-0.664377;0.537970;0.126407;
0.538870;1.003890;1.000060;0.500785;1.003890;-0.665122;0.536534;0.128588;
0.538880;1.003891;1.000060;0.500787;1.003892;-0.665860;0.535092;0.130768;
0.538890;1.003893;1.000060;0.500789;1.003893;-0.666592;0.533646;0.132946;
0.538900;1.003894;1.000060;0.500791;1.003895;-0.667317;0.532194;0.135123;
0.538910;1.003895;1.000060;0.500793;1.003896;-0.668035;0.530737;0.137298;
0.538920;1.003897;1.000060;0.500794;1.003898;-0.668747;0.529275;0.139472;
0.538930;1.003899;1.000060;0.500796;1.003899;-0.669452;0.527807;0.141645;
0.538940;1.003900;1.000060;0.500798;1.003901;-0.670151;0.526334;0.143816;
0.538950;1.003902;1.000060;0.500800;1.003902;-0.670843;0.524856;0.145986;
0.538960;1.003903;1.000060;0.500801;1.003904;-0.671528;0.523373;0.148155;
0.538970;1.003904;1.000060;0.500803;1.003905;-0.672206;0.521885;0.150321;
0.538980;1.003906;1.000060;0.500805;1.003907;-0.672878;0.520391;0.152487;
0.538990;1.003907;1.000060;0.500806;1.003908;-0.673543;0.518893;0.154650;
0.539000;1.003909;1.000060;0.500808;1.003909;-0.674202;0.517389;0.156813;
0.539010;1.003910;1.000060;0.500809;1.003911;-0.674854;0.515880;0.158973;
0.539020;1.003911;1.000060;0.500811;1.003912;-0.675499;0.514366;0.161132;
0.539030;1.003913;1.000060;0.500812;1.003913;-0.676137;0.512847;0.163290;
0.539040;1.003914;1.000060;0.500814;1.003915;-0.676769;0.511323;0.165445;
0.539050;1.003915;1.000060;0.500815;1.003916;-0.677394;0.509794;0.167599;
0.539060;1.003916;1.000060;0.500816;1.003917;-0.678012;0.508260;0.169752;
0.539070;1.003917;1.000060;0.500818;1.003918;-0.678623;0.506721;0.171902;
0.539080;1.003918;1.000060;0.500819;1.003919;-0.679228;0.505177;0.174051;
0.539090;1.003919;1.000060;0.500820;1.003920;-0.679826;0.503628;0.176198;
0.539100;1.003920;1.000060;0.500821;1.003920;-0.680418;0.502074;0.178344;
0.539110;1.003921;1.000060;0.500822;1.003921;-0.681002;0.500515;0.180487;
0.539120;1.003921;1.000060;0.500823;1.003922;-0.681580;0.498951;0.182629;
0.539130;1.003922;1.000060;0.500824;1.003922;-0.682151;0.497382;0.184769;
0.539140;1.003922;1.000060;0.500825;1.003923;-0.682715;0.495808;0.186907;
0.539150;1.003923;1.000060;0.500826;1.003923;-0.683273;0.494229;0.189043;
0.539160;1.003923;1.000060;0.500827;1.003924;-0.683824;0.492646;0.191178;
0.539170;1.003923;1.000060;0.500827;1.003924;-0.684368;0.491058;0.193310;
0.539180;1.003923;1.000060;0.500828;1.003924;-0.684905;0.489464;0.195441;
0.539190;1.003923;1.000060;0.500829;1.003924;-0.685436;0.487866;0.197569;
0.539200;1.003923;1.000060;0.500829;1.003924;-0.685959;0.486263;0.199696;
0.539210;1.003923;1.000060;0.500830;1.003924;-0.686476;0.484656;0.201821;
0.539220;1.003923;1.000060;0.500830;1.003923;-0.686987;0.483043;0.203943;
0.539230;1.003923;1.000060;0.500831;1.003923;-0.687490;0.481426;0.206064;
0.539240;1.003922;1.000060;0.500831;1.003923;-0.687987;0.479804;0.208183;
0.539250;1.003922;1.000060;0.500831;1.003922;-0.688477;0.478178;0.210299;
0.539260;1.003921;1.000060;0.500832;1.003922;-0.688960;0.476546;0.212414;
0.539270;1.003920;1.000060;0.500832;1.003921;-0.689436;0.474910;0.214526;
0.539280;1.003920;1.000060;0.500832;1.003920;-0.689906;0.473270;0.216636;
0.539290;1.003919;1.000060;0.500833;1.003919;-0.690369;0.471624;0.218744;
0.539300;1.003918;1.000060;0.500833;1.003918;-0.690825;0.469974;0.220850;
0.539310;1.003917;1.000060;0.500833;1.003917;-0.691274;0.468320;0.222954;
0.539320;1.003916;1.000060;0.500833;1.003916;-0.691716;0.466660;0.225056;
0.539330;1.003914;1.000060;0.500833;1.003915;-0.692152;0.464996;0.227155;
0.539340;1.003913;1.000060;0.500833;1.003914;-0.692581;0.463328;0.229253;
0.539350;1.003912;1.000060;0.500833;1.003912;-0.693003;0.461655;0.231348;
0.539360;1.003911;1.000060;0.500833;1.003911;-0.693418;0.459977;0.233441;
0.539370;1.003909;1.000060;0.500833;1.003910;-0.693826;0.458295;0.235531;
0.539380;1.003908;1.000060;0.500834;1.003908;-0.694228;0.456609;0.237619;
0.539390;1.003906;1.000060;0.500834;1.003907;-0.694623;0.454917;0.239705;
0.539400;1.003905;1.000060;0.500834;1.003905;-0.695011;0.453222;0.241789;
0.539410;1.003903;1.000060;0.500834;1.003903;-0.695392;0.451522;0.243870;
0.539420;1.003901;1.000060;0.500834;1.003902;-0.695766;0.449817;0.245949;
0.539430;1.003900;1.000060;0.500834;1.003900;-0.696134;0.448108;0.248025;
0.539440;1.003898;1.000060;0.500834;1.003899;-0.696494;0.446395;0.250100;
0.539450;1.003897;1.000060;0.500834;1.003897;-0.696848;0.444677;0.252171;
0.539460;1.003895;1.000060;0.500834;1.003895;-0.697195;0.442955;0.254241;
0.539470;1.003893;1.000060;0.500834;1.003894;-0.697535;0.441228;0.256307;
0.539480;1.003892;1.000060;0.500835;1.003892;-0.697869;0.439497;0.258372;
0.539490;1.003890;1.000060;0.500835;1.003890;-0.698195;0.437762;0.260433;
0.539500;1.003888;1.000060;0.500835;1.003889;-0.698515;0.436022;0.262493;
0.539510;1.003887;1.000060;0.500835;1.003887;-0.698828;0.434278;0.264549;
0.539520;1.003885;1.000060;0.500836;1.003885;-0.699134;0.432530;0.266604;
0.539530;1.003884;1.000060;0.500836;1.003884;-0.699433;0.430777;0.268655;
0.539540;1.003882;1.000060;0.500837;1.003882;-0.699725;0.429021;0.270704;
0.539550;1.003881;1.000060;0.500837;1.003881;-0.700010;0.427260;0.272750;
0.539560;1.003879;1.000060;0.500837;1.003879;-0.700289;0.425494;0.274794;
0.539570;1.003878;1.000060;0.500838;1.003878;-0.700560;0.423725;0.276835;
0.539580;1.003877;1.000060;0.500839;1.003877;-0.700825;0.421951;0.278874;
0.539590;1.003875;1.000060;0.500839;1.003876;-0.701083;0.420174;0.280909;
0.539600;1.003874;1.000060;0.500840;1.003874;-0.701334;0.418392;0.282942;
0.539610;1.003873;1.000060;0.500841;1.003873;-0.701578;0.416605;0.284972;
0.539620;1.003872;1.000060;0.500842;1.003872;-0.701815;0.414815;0.287000;
0.539630;1.003871;1.000060;0.500843;1.003871;-0.702045;0.413021;0.289024;
0.539640;1.003870;1.000060;0.500843;1.003871;-0.702269;0.411222;0.291046;
0.539650;1.003870;1.000060;0.500844;1.003870;-0.702485;0.409420;0.293065;
0.539660;1.003869;1.000060;0.500846;1.003869;-0.702695;0.407613;0.295081;
0.539670;1.003868;1.000060;0.500847;1.003869;-0.702897;0.405803;0.297095;
0.539680;1.003868;1.000060;0.500848;1.003868;-0.703093;0.403988;0.299105;
0.539690;1.003868;1.000060;0.500849;1.003868;-0.703282;0.402169;0.301112;
0.539700;1.003867;1.000060;0.500850;1.003868;-0.703464;0.400347;0.303117;
0.539710;1.003867;1.000060;0.500852;1.003867;-0.703638;0.398520;0.305118;
0.539720;1.003867;1.000060;0.500853;1.003867;-0.703806;0.396690;0.307117;
0.539730;1.003867;1.000060;0.500855;1.003867;-0.703967;0.394855;0.309112;
0.539740;1.003867;1.000060;0.500856;1.003867;-0.704121;0.393017;0.311105;
0.539750;1.003868;1.000060;0.500858;1.003868;-0.704269;0.391175;0.313094;
0.539760;1.003868;1.000060;0.500859;1.003868;-0.704409;0.389328;0.315080;
