time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;SM_generator_UStatorPu;SM_compensator_VcPu;
7.220879;1.000245;20.006266;1.000999;2.430522;1.000999;1.000999;
7.229071;1.000244;20.014237;1.000862;2.428867;1.000862;1.000862;
7.245455;1.000239;20.029708;1.000588;2.425921;1.000588;1.000588;
7.253647;1.000236;20.037198;1.000450;2.424608;1.000450;1.000450;
7.257743;1.000234;20.040876;1.000381;2.424004;1.000381;1.000381;
7.265935;1.000231;20.048089;1.000244;2.422904;1.000244;1.000244;
7.282319;1.000222;20.061892;0.999971;2.421074;0.999971;0.999971;
7.290511;1.000218;20.068474;0.999836;2.420312;0.999836;0.999836;
7.294607;1.000215;20.071681;0.999768;2.419980;0.999768;0.999768;
7.302799;1.000210;20.077917;0.999635;2.419417;0.999635;0.999635;
7.319183;1.000199;20.089645;0.999374;2.418642;0.999374;0.999374;
7.327375;1.000193;20.095129;0.999246;2.418405;0.999246;0.999246;
7.331471;1.000189;20.097774;0.999183;2.418332;0.999183;0.999183;
7.339663;1.000183;20.102859;0.999058;2.418278;0.999058;0.999058;
7.356047;1.000169;20.112194;0.998817;2.418496;0.998817;0.998817;
7.364239;1.000162;20.116437;0.998701;2.418750;0.998701;0.998701;
7.368335;1.000158;20.118452;0.998644;2.418918;0.998644;0.998644;
7.376527;1.000150;20.122259;0.998532;2.419336;0.998532;0.998532;
7.392911;1.000135;20.128978;0.998319;2.420469;0.998319;0.998319;
7.425679;1.000101;20.138768;0.997939;2.423813;0.997939;0.997939;
7.442063;1.000084;20.141836;0.997772;2.426038;0.997772;0.997772;
7.474831;1.000049;20.144335;0.997493;2.431397;0.997493;0.997493;
7.491215;1.000031;20.143783;0.997381;2.434538;0.997381;0.997381;
7.499407;1.000023;20.143064;0.997331;2.436233;0.997331;0.997331;
7.515791;1.000005;20.140770;0.997247;2.439874;0.997247;0.997246;
7.523983;0.999996;20.139198;0.997213;2.441707;0.997213;0.997213;
7.540367;0.999979;20.135243;0.997158;2.445501;0.997158;0.997158;
7.548559;0.999971;20.132863;0.997138;2.447487;0.997138;0.997138;
7.552655;0.999967;20.131575;0.997130;2.448498;0.997130;0.997130;
7.560847;0.999959;20.128812;0.997117;2.450569;0.997117;0.997117;
7.564943;0.999955;20.127337;0.997112;2.451613;0.997112;0.997112;
7.573135;0.999947;20.124207;0.997107;2.453729;0.997107;0.997107;
7.577231;0.999943;20.122553;0.997106;2.454803;0.997106;0.997106;
7.585423;0.999935;20.119074;0.997107;2.456997;0.997107;0.997107;
7.589519;0.999932;20.117249;0.997110;2.458102;0.997110;0.997110;
7.597711;0.999924;20.113440;0.997118;2.460331;0.997118;0.997118;
7.601807;0.999921;20.111456;0.997124;2.461457;0.997124;0.997124;
7.609999;0.999914;20.107336;0.997140;2.463751;0.997140;0.997140;
7.614095;0.999910;20.105201;0.997149;2.464900;0.997149;0.997149;
7.622287;0.999903;20.100792;0.997172;2.467208;0.997172;0.997172;
7.626383;0.999900;20.098518;0.997184;2.468370;0.997184;0.997184;
7.634575;0.999894;20.093842;0.997213;2.470728;0.997213;0.997213;
7.638671;0.999891;20.091440;0.997229;2.471903;0.997229;0.997229;
7.646863;0.999885;20.086518;0.997264;2.474255;0.997264;0.997264;
7.650959;0.999882;20.083999;0.997283;2.475434;0.997283;0.997283;
7.659151;0.999876;20.078855;0.997324;2.477817;0.997324;0.997324;
7.663247;0.999874;20.076231;0.997346;2.479000;0.997346;0.997346;
7.671439;0.999869;20.070889;0.997393;2.481356;0.997393;0.997394;
7.675535;0.999866;20.068172;0.997418;2.482532;0.997418;0.997418;
7.683727;0.999861;20.062657;0.997471;2.484902;0.997471;0.997471;
7.687823;0.999859;20.059859;0.997499;2.486073;0.997499;0.997499;
7.696015;0.999855;20.054194;0.997557;2.488396;0.997557;0.997557;
7.700111;0.999853;20.051328;0.997587;2.489551;0.997587;0.997587;
7.708303;0.999849;20.045539;0.997650;2.491868;0.997650;0.997649;
7.712399;0.999847;20.042617;0.997682;2.493009;0.997682;0.997682;
7.720591;0.999844;20.036729;0.997750;2.495261;0.997750;0.997750;
7.736975;0.999838;20.024821;0.997893;2.499671;0.997893;0.997893;
7.745167;0.999836;20.018812;0.997969;2.501846;0.997969;0.997969;
7.749263;0.999835;20.015798;0.998008;2.502912;0.998008;0.998008;
7.757455;0.999833;20.009764;0.998088;2.504996;0.998088;0.998088;
7.773839;0.999830;19.997713;0.998253;2.509006;0.998253;0.998253;
7.782031;0.999829;19.991706;0.998338;2.510962;0.998338;0.998338;
7.786127;0.999829;19.988712;0.998382;2.511915;0.998382;0.998381;
7.794319;0.999828;19.982754;0.998469;2.513759;0.998469;0.998470;
7.810703;0.999828;19.970999;0.998649;2.517242;0.998649;0.998650;
7.818895;0.999829;19.965212;0.998741;2.518911;0.998741;0.998741;
7.822991;0.999829;19.962345;0.998787;2.519715;0.998787;0.998787;
7.831183;0.999830;19.956675;0.998880;2.521251;0.998880;0.998881;
7.847567;0.999833;19.945628;0.999068;2.524080;0.999068;0.999068;
7.855759;0.999835;19.940260;0.999163;2.525399;0.999163;0.999162;
7.859855;0.999836;19.937618;0.999210;2.526024;0.999210;0.999210;
7.868047;0.999838;19.932430;0.999305;2.527195;0.999305;0.999305;
7.884431;0.999843;19.922462;0.999493;2.529266;0.999493;0.999493;
7.892623;0.999846;19.917691;0.999587;2.530189;0.999587;0.999587;
7.896719;0.999848;19.915361;0.999634;2.530613;0.999634;0.999633;
7.904911;0.999851;19.910822;0.999726;2.531378;0.999726;0.999726;
7.921295;0.999859;19.902250;0.999909;2.532621;0.999909;0.999909;
7.929487;0.999863;19.898223;0.999999;2.533117;0.999999;0.999998;
7.933583;0.999865;19.896276;1.000043;2.533327;1.000043;1.000043;
7.941775;0.999869;19.892524;1.000131;2.533664;1.000131;1.000131;
7.958159;0.999878;19.885598;1.000301;2.534048;1.000301;1.000301;
7.966351;0.999883;19.882430;1.000383;2.534109;1.000383;1.000383;
7.970447;0.999886;19.880921;1.000424;2.534101;1.000424;1.000424;
7.978639;0.999891;19.878058;1.000503;2.534019;1.000503;1.000503;
7.995023;0.999902;19.872960;1.000656;2.533550;1.000656;1.000656;
8.027791;0.999925;19.865338;1.000930;2.531586;1.000930;1.000930;
8.031887;0.999928;19.864627;1.000962;2.531238;1.000962;1.000962;
8.040079;0.999934;19.863368;1.001022;2.530483;1.001022;1.001022;
8.056463;0.999946;19.861505;1.001135;2.528728;1.001135;1.001135;
8.064655;0.999952;19.860901;1.001187;2.527734;1.001187;1.001187;
8.081039;0.999964;19.860337;1.001281;2.525512;1.001281;1.001281;
8.089231;0.999971;19.860377;1.001323;2.524315;1.001323;1.001323;
8.105615;0.999983;19.861085;1.001397;2.521754;1.001397;1.001397;
8.113807;0.999989;19.861750;1.001429;2.520380;1.001429;1.001430;
8.117903;0.999992;19.862159;1.001444;2.519672;1.001444;1.001444;
8.126095;0.999998;19.863128;1.001471;2.518213;1.001471;1.001472;
8.142479;1.000010;19.865644;1.001515;2.515117;1.001515;1.001516;
8.150671;1.000016;19.867189;1.001532;2.513545;1.001532;1.001532;
8.167055;1.000028;19.870819;1.001556;2.510313;1.001556;1.001555;
8.175247;1.000033;19.872899;1.001562;2.508635;1.001562;1.001562;
8.179343;1.000036;19.874003;1.001564;2.507785;1.001564;1.001564;
8.187535;1.000041;19.876334;1.001566;2.506058;1.001566;1.001566;
8.191631;1.000044;19.877560;1.001565;2.505193;1.001565;1.001565;
8.199823;1.000049;19.880127;1.001562;2.503441;1.001562;1.001562;
8.203919;1.000052;19.881468;1.001559;2.502565;1.001559;1.001559;
8.212111;1.000057;19.884258;1.001550;2.500794;1.001550;1.001550;
8.216207;1.000059;19.885706;1.001545;2.499910;1.001545;1.001545;
8.224399;1.000064;19.888703;1.001531;2.498126;1.001531;1.001532;
8.228495;1.000066;19.890251;1.001524;2.497239;1.001524;1.001524;
8.236687;1.000071;19.893439;1.001506;2.495452;1.001506;1.001506;
8.240783;1.000073;19.895079;1.001495;2.494565;1.001495;1.001495;
8.248975;1.000077;19.898444;1.001473;2.492798;1.001473;1.001473;
8.253071;1.000079;19.900168;1.001461;2.491917;1.001461;1.001461;
8.261263;1.000083;19.903693;1.001434;2.490144;1.001434;1.001434;
8.265359;1.000085;19.905493;1.001419;2.489268;1.001419;1.001419;
8.273551;1.000089;19.909160;1.001388;2.487531;1.001388;1.001388;
8.277647;1.000091;19.911027;1.001371;2.486669;1.001371;1.001371;
8.285839;1.000094;19.914820;1.001336;2.484942;1.001336;1.001336;
8.289935;1.000096;19.916745;1.001318;2.484093;1.001318;1.001318;
8.298127;1.000099;19.920647;1.001279;2.482418;1.001279;1.001279;
8.302223;1.000100;19.922622;1.001258;2.481590;1.001258;1.001258;
8.310415;1.000103;19.926614;1.001215;2.479939;1.001215;1.001216;
8.314511;1.000104;19.928630;1.001193;2.479131;1.001193;1.001193;
8.322703;1.000107;19.932696;1.001147;2.477544;1.001147;1.001147;
8.339087;1.000111;19.940927;1.001049;2.474477;1.001049;1.001049;
8.347279;1.000113;19.945085;1.000997;2.472983;1.000997;1.000997;
8.351375;1.000114;19.947172;1.000970;2.472255;1.000970;1.000970;
8.359567;1.000115;19.951352;1.000916;2.470843;1.000916;1.000916;
8.375951;1.000118;19.959708;1.000802;2.468161;1.000802;1.000802;
8.384143;1.000118;19.963878;1.000742;2.466869;1.000742;1.000743;
8.388239;1.000119;19.965958;1.000712;2.466245;1.000712;1.000712;
8.396431;1.000119;19.970098;1.000651;2.465045;1.000651;1.000651;
8.412815;1.000120;19.978278;1.000526;2.462809;1.000526;1.000526;
8.421007;1.000119;19.982309;1.000462;2.461752;1.000462;1.000463;
8.425103;1.000119;19.984308;1.000430;2.461247;1.000430;1.000430;
8.433295;1.000119;19.988264;1.000365;2.460290;1.000365;1.000365;
8.449679;1.000117;19.995983;1.000234;2.458550;1.000234;1.000234;
8.457871;1.000116;19.999740;1.000168;2.457749;1.000168;1.000168;
8.461967;1.000115;20.001591;1.000135;2.457373;1.000135;1.000135;
8.470159;1.000114;20.005229;1.000069;2.456658;1.000069;1.000069;
8.474255;1.000113;20.007017;1.000036;2.456331;1.000036;1.000036;
8.482447;1.000112;20.010523;0.999969;2.455725;0.999969;0.999969;
8.498831;1.000108;20.017239;0.999838;2.454694;0.999838;0.999838;
8.507023;1.000105;20.020445;0.999773;2.454252;0.999773;0.999773;
8.511119;1.000104;20.022008;0.999740;2.454054;0.999740;0.999740;
8.519311;1.000102;20.025048;0.999676;2.453698;0.999676;0.999676;
8.535695;1.000096;20.030771;0.999550;2.453193;0.999550;0.999550;
8.543887;1.000093;20.033451;0.999488;2.453019;0.999488;0.999488;
8.547983;1.000092;20.034743;0.999457;2.452955;0.999457;0.999457;
8.556175;1.000089;20.037230;0.999397;2.452865;0.999397;0.999397;
8.572559;1.000082;20.041801;0.999280;2.452874;0.999280;0.999280;
8.605327;1.000068;20.049254;0.999064;2.453503;0.999064;0.999064;
8.609423;1.000066;20.050028;0.999039;2.453648;0.999039;0.999039;
8.617615;1.000062;20.051466;0.998990;2.453969;0.998990;0.998990;
8.633999;1.000054;20.053898;0.998896;2.454776;0.998896;0.998896;
8.666767;1.000037;20.056983;0.998734;2.456926;0.998734;0.998734;
8.683151;1.000029;20.057637;0.998665;2.458261;0.998665;0.998665;
8.691343;1.000024;20.057744;0.998634;2.458985;0.998634;0.998634;
8.707727;1.000016;20.057523;0.998579;2.460536;0.998579;0.998579;
8.715919;1.000012;20.057197;0.998555;2.461369;0.998555;0.998554;
8.732303;1.000003;20.056129;0.998513;2.463179;0.998513;0.998512;
8.740495;0.999999;20.055388;0.998496;2.464099;0.998496;0.998496;
8.756879;0.999991;20.053512;0.998468;2.466007;0.998468;0.998468;
8.765071;0.999987;20.052380;0.998458;2.467008;0.998458;0.998458;
8.769167;0.999985;20.051766;0.998454;2.467518;0.998454;0.998454;
8.777359;0.999981;20.050446;0.998447;2.468563;0.998447;0.998447;
8.793743;0.999973;20.047459;0.998440;2.470750;0.998440;0.998440;
8.801935;0.999969;20.045795;0.998441;2.471837;0.998441;0.998441;
8.818319;0.999962;20.042152;0.998448;2.474041;0.998448;0.998448;
8.826511;0.999959;20.040177;0.998455;2.475175;0.998455;0.998455;
8.830607;0.999957;20.039153;0.998459;2.475747;0.998459;0.998459;
8.838799;0.999954;20.037036;0.998470;2.476905;0.998470;0.998469;
8.842895;0.999952;20.035945;0.998475;2.477481;0.998475;0.998475;
8.851087;0.999949;20.033699;0.998489;2.478645;0.998489;0.998489;
8.855183;0.999948;20.032545;0.998496;2.479225;0.998496;0.998496;
8.863375;0.999945;20.030180;0.998513;2.480393;0.998513;0.998513;
8.867471;0.999944;20.028970;0.998522;2.480974;0.998522;0.998522;
8.875663;0.999941;20.026497;0.998542;2.482142;0.998542;0.998541;
8.879759;0.999940;20.025236;0.998552;2.482721;0.998552;0.998552;
8.887951;0.999937;20.022667;0.998574;2.483884;0.998574;0.998574;
8.892047;0.999936;20.021361;0.998586;2.484459;0.998586;0.998586;
8.900239;0.999934;20.018708;0.998611;2.485612;0.998611;0.998611;
8.904335;0.999932;20.017363;0.998624;2.486181;0.998624;0.998624;
8.912527;0.999930;20.014638;0.998652;2.487319;0.998652;0.998652;
8.916623;0.999929;20.013259;0.998667;2.487879;0.998667;0.998667;
8.924815;0.999928;20.010473;0.998697;2.488999;0.998697;0.998696;
8.928911;0.999927;20.009068;0.998712;2.489548;0.998712;0.998712;
8.937103;0.999925;20.006234;0.998745;2.490643;0.998745;0.998744;
8.941199;0.999924;20.004807;0.998761;2.491180;0.998761;0.998761;
8.949391;0.999923;20.001938;0.998796;2.492247;0.998796;0.998796;
8.953487;0.999922;20.000496;0.998814;2.492769;0.998814;0.998814;
8.961679;0.999921;19.997602;0.998850;2.493805;0.998850;0.998850;
8.965775;0.999921;19.996151;0.998869;2.494309;0.998869;0.998869;
8.973967;0.999920;19.993246;0.998907;2.495310;0.998907;0.998907;
8.978063;0.999919;19.991792;0.998926;2.495796;0.998926;0.998926;
8.986255;0.999919;19.988887;0.998966;2.496757;0.998966;0.998966;
8.990351;0.999918;19.987437;0.998986;2.497223;0.998986;0.998986;
8.998543;0.999918;19.984543;0.999027;2.498142;0.999027;0.999027;
9.002639;0.999918;19.983101;0.999048;2.498585;0.999048;0.999048;
9.010831;0.999917;19.980232;0.999091;2.499458;0.999091;0.999090;
9.014927;0.999917;19.978804;0.999112;2.499878;0.999112;0.999112;
9.023119;0.999917;19.975969;0.999155;2.500703;0.999155;0.999155;
9.027215;0.999917;19.974562;0.999177;2.501098;0.999177;0.999177;
9.035407;0.999917;19.971773;0.999221;2.501870;0.999221;0.999221;
9.039503;0.999918;19.970392;0.999244;2.502239;0.999244;0.999244;
9.047695;0.999918;19.967659;0.999288;2.502957;0.999288;0.999288;
9.064079;0.999919;19.962333;0.999379;2.504257;0.999379;0.999379;
9.072271;0.999920;19.959745;0.999424;2.504862;0.999424;0.999424;
9.076367;0.999921;19.958471;0.999447;2.505149;0.999447;0.999447;
9.084559;0.999922;19.955967;0.999493;2.505697;0.999493;0.999493;
9.088655;0.999922;19.954739;0.999516;2.505950;0.999516;0.999516;
9.096847;0.999924;19.952331;0.999561;2.506432;0.999561;0.999561;
9.113231;0.999926;19.947726;0.999651;2.507245;0.999651;0.999651;
9.121423;0.999928;19.945534;0.999696;2.507597;0.999696;0.999696;
9.125519;0.999929;19.944466;0.999718;2.507756;0.999718;0.999718;
9.133711;0.999931;19.942392;0.999762;2.508045;0.999762;0.999762;
9.150095;0.999935;19.938497;0.999849;2.508469;0.999849;0.999849;
9.158287;0.999937;19.936680;0.999891;2.508621;0.999891;0.999891;
9.162383;0.999938;19.935805;0.999912;2.508679;0.999912;0.999912;
9.170575;0.999940;19.934124;0.999953;2.508767;0.999953;0.999953;
9.186959;0.999945;19.931050;1.000033;2.508794;1.000033;1.000033;
9.219727;0.999955;19.926094;1.000179;2.508366;1.000179;1.000179;
9.236111;0.999960;19.924222;1.000246;2.507920;1.000246;1.000246;
9.244303;0.999963;19.923440;1.000277;2.507622;1.000277;1.000277;
9.260687;0.999969;19.922191;1.000336;2.506897;1.000336;1.000336;
9.268879;0.999972;19.921723;1.000363;2.506478;1.000363;1.000363;
9.285263;0.999978;19.921099;1.000414;2.505543;1.000414;1.000414;
9.293455;0.999981;19.920943;1.000436;2.505030;1.000436;1.000436;
9.309839;0.999987;19.920937;1.000477;2.503922;1.000477;1.000477;
9.318031;0.999990;19.921086;1.000496;2.503323;1.000496;1.000496;
9.334415;0.999996;19.921680;1.000527;2.502019;1.000527;1.000527;
9.342607;0.999999;19.922123;1.000540;2.501349;1.000540;1.000540;
9.358991;1.000004;19.923290;1.000562;2.499961;1.000562;1.000562;
9.367183;1.000007;19.924013;1.000570;2.499232;1.000570;1.000570;
9.371279;1.000009;19.924408;1.000574;2.498860;1.000574;1.000574;
9.379471;1.000011;19.925263;1.000580;2.498099;1.000580;1.000580;
9.395855;1.000017;19.927222;1.000586;2.496507;1.000586;1.000587;
9.404047;1.000019;19.928324;1.000587;2.495709;1.000587;1.000588;
9.420431;1.000024;19.930752;1.000585;2.494103;1.000585;1.000585;
9.428623;1.000027;19.932077;1.000581;2.493280;1.000581;1.000581;
9.432719;1.000028;19.932766;1.000578;2.492865;1.000578;1.000578;
9.440911;1.000030;19.934192;1.000572;2.492026;1.000572;1.000572;
9.457295;1.000035;19.937226;1.000556;2.490308;1.000556;1.000556;
9.465487;1.000037;19.938831;1.000545;2.489478;1.000545;1.000545;
9.481871;1.000041;19.942192;1.000520;2.487835;1.000520;1.000520;
9.490063;1.000042;19.943945;1.000505;2.487009;1.000505;1.000505;
9.494159;1.000043;19.944839;1.000497;2.486598;1.000497;1.000497;
9.502351;1.000045;19.946655;1.000480;2.485773;1.000480;1.000481;
9.518735;1.000048;19.950389;1.000443;2.484118;1.000443;1.000444;
9.526927;1.000049;19.952303;1.000423;2.483341;1.000423;1.000423;
9.543311;1.000052;19.956201;1.000379;2.481838;1.000379;1.000379;
9.551503;1.000053;19.958181;1.000356;2.481097;1.000356;1.000356;
9.555599;1.000053;19.959177;1.000344;2.480732;1.000344;1.000344;
9.563791;1.000054;19.961179;1.000319;2.480007;1.000319;1.000319;
9.567887;1.000055;19.962183;1.000306;2.479656;1.000306;1.000306;
9.576079;1.000055;19.964196;1.000280;2.478961;1.000280;1.000280;
9.592463;1.000057;19.968224;1.000226;2.477650;1.000226;1.000226;
9.600655;1.000057;19.970235;1.000197;2.477016;1.000197;1.000198;
9.604751;1.000057;19.971238;1.000183;2.476707;1.000183;1.000183;
9.612943;1.000057;19.973237;1.000154;2.476102;1.000154;1.000154;
9.617039;1.000058;19.974232;1.000139;2.475813;1.000139;1.000139;
9.625231;1.000058;19.976210;1.000109;2.475248;1.000109;1.000109;
9.641615;1.000057;19.980105;1.000048;2.474212;1.000048;1.000048;
9.649807;1.000057;19.982019;1.000016;2.473724;1.000016;1.000017;
9.653903;1.000057;19.982966;1.000001;2.473490;1.000001;1.000001;
9.662095;1.000057;19.984836;0.999969;2.473039;0.999969;0.999969;
9.666191;1.000057;19.985760;0.999953;2.472828;0.999953;0.999953;
9.674383;1.000056;19.987581;0.999922;2.472422;0.999922;0.999922;
9.690767;1.000055;19.991105;0.999858;2.471711;0.999858;0.999858;
9.698959;1.000054;19.992807;0.999826;2.471391;0.999826;0.999826;
9.703055;1.000054;19.993641;0.999810;2.471242;0.999810;0.999810;
9.711247;1.000053;19.995274;0.999778;2.470963;0.999778;0.999778;
9.727631;1.000050;19.998388;0.999715;2.470508;0.999715;0.999715;
9.735823;1.000049;19.999867;0.999684;2.470319;0.999684;0.999684;
9.739919;1.000049;20.000586;0.999669;2.470237;0.999669;0.999669;
9.748111;1.000047;20.001981;0.999638;2.470089;0.999638;0.999638;
9.764495;1.000045;20.004591;0.999579;2.469868;0.999579;0.999579;
9.772687;1.000043;20.005804;0.999549;2.469814;0.999549;0.999549;
9.789071;1.000040;20.008037;0.999493;2.469802;0.999493;0.999493;
9.821839;1.000033;20.011692;0.999388;2.470073;0.999388;0.999388;
9.838223;1.000029;20.013107;0.999340;2.470350;0.999340;0.999340;
9.846415;1.000027;20.013709;0.999317;2.470537;0.999317;0.999318;
9.862799;1.000023;20.014698;0.999275;2.470996;0.999275;0.999275;
9.895567;1.000015;20.015816;0.999202;2.472154;0.999202;0.999202;
9.911951;1.000011;20.015948;0.999171;2.472869;0.999171;0.999171;
9.920143;1.000009;20.015908;0.999157;2.473252;0.999157;0.999157;
9.936527;1.000005;20.015623;0.999134;2.474082;0.999134;0.999133;
9.944719;1.000003;20.015377;0.999123;2.474509;0.999123;0.999123;
9.961103;0.999999;20.014690;0.999106;2.475400;0.999106;0.999106;
9.969295;0.999997;20.014248;0.999099;2.475870;0.999099;0.999099;
9.985679;0.999993;20.013181;0.999089;2.476885;0.999089;0.999088;
10.000000;0.999990;20.012053;0.999083;2.477765;0.999083;0.999083;
