time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
3.049450;1.000176;10.111024;0.994801;1.560297;
3.145002;1.000092;10.159312;0.994069;1.563138;
3.240553;1.000001;10.150965;0.993472;1.568230;
3.336104;0.999931;10.096146;0.992997;1.574868;
3.431656;0.999901;10.018199;0.992608;1.582417;
3.527207;0.999914;9.944621;0.992264;1.590377;
3.622759;0.999960;9.897912;0.991937;1.598416;
3.718310;1.000018;9.887895;0.991614;1.606344;
3.813862;1.000069;9.912210;0.991304;1.614081;
3.947603;1.000102;9.978273;0.990926;1.624491;
4.081344;1.000084;10.043278;0.990656;1.634273;
4.215085;1.000032;10.074426;0.990528;1.643165;
4.348826;0.999976;10.061248;0.990538;1.650858;
4.482566;0.999946;10.017883;0.990648;1.657046;
4.616307;0.999950;9.973710;0.990783;1.661604;
4.750048;0.999979;9.950790;0.990911;1.664642;
4.883789;1.000013;9.956831;0.991010;1.666403;
5.017530;1.000032;9.983534;0.991086;1.667224;
5.151271;1.000029;10.011986;0.991166;1.667410;
5.285012;1.000009;10.027488;0.991257;1.667126;
5.418753;0.999986;10.023891;0.991371;1.666468;
5.552494;0.999973;10.006148;0.991489;1.665477;
5.793227;0.999987;9.989120;0.991611;1.663073;
6.033961;0.999998;9.990101;0.991667;1.660850;
6.274695;1.000001;9.994575;0.991689;1.659057;
6.515428;1.000001;9.996975;0.991694;1.657728;
6.756162;1.000000;9.997398;0.991689;1.656773;
7.237629;1.000000;9.996923;0.991662;1.656068;
7.719096;1.000000;9.996884;0.991636;1.655958;
8.682031;1.000000;9.996956;0.991611;1.656250;
9.644965;1.000000;9.996966;0.991604;1.656482;
10.000000;1.000000;9.996964;0.991602;1.656548;
