time;GEN_generator_delta;GEN_generator_omegaPu;GEN_generator_PGenPu;GEN_generator_QGenPu;GEN_generator_UPu;
4.169692;0.159742;0.996257;0.461476;0.039082;1.003460;
4.173064;0.155835;0.996362;0.450281;0.039336;1.003612;
4.176435;0.152041;0.996472;0.439404;0.039577;1.003756;
4.179807;0.148365;0.996586;0.428862;0.039805;1.003892;
4.183178;0.144814;0.996706;0.418670;0.040020;1.004021;
4.186550;0.141392;0.996830;0.408844;0.040223;1.004142;
4.189921;0.138105;0.996959;0.399398;0.040412;1.004255;
4.193293;0.134956;0.997092;0.390347;0.040590;1.004361;
4.196664;0.131950;0.997230;0.381704;0.040756;1.004460;
4.200036;0.129091;0.997371;0.373482;0.040910;1.004552;
4.203407;0.126384;0.997516;0.365693;0.041053;1.004638;
4.206779;0.123833;0.997664;0.358348;0.041185;1.004717;
4.210150;0.121440;0.997816;0.351459;0.041306;1.004789;
4.213522;0.119210;0.997971;0.345035;0.041417;1.004855;
4.216893;0.117145;0.998129;0.339086;0.041518;1.004916;
4.220265;0.115249;0.998289;0.333621;0.041609;1.004970;
4.223636;0.113523;0.998451;0.328647;0.041691;1.005019;
4.227008;0.111970;0.998616;0.324171;0.041763;1.005062;
4.230379;0.110593;0.998783;0.320201;0.041827;1.005100;
4.233751;0.109394;0.998951;0.316741;0.041881;1.005132;
4.237122;0.108372;0.999120;0.313796;0.041927;1.005160;
4.240494;0.107532;0.999291;0.311371;0.041965;1.005182;
4.243865;0.106872;0.999463;0.309468;0.041993;1.005200;
4.247237;0.106394;0.999635;0.308091;0.042015;1.005212;
4.253980;0.105987;0.999980;0.306915;0.042033;1.005223;
4.260723;0.106309;1.000324;0.307844;0.042019;1.005214;
4.267466;0.107357;1.000666;0.310866;0.041972;1.005187;
4.274209;0.109122;1.001003;0.315959;0.041893;1.005140;
4.280952;0.111594;1.001334;0.323087;0.041780;1.005072;
4.287021;0.114411;1.001624;0.331206;0.041649;1.004994;
4.292483;0.117413;1.001879;0.339858;0.041505;1.004908;
4.297398;0.120484;1.002101;0.348703;0.041354;1.004818;
4.301823;0.123537;1.002296;0.357496;0.041200;1.004726;
4.306247;0.126857;1.002484;0.367052;0.041028;1.004623;
4.310671;0.130434;1.002666;0.377343;0.040838;1.004509;
4.315095;0.134259;1.002841;0.388343;0.040629;1.004384;
4.319077;0.137905;1.002993;0.398826;0.040424;1.004262;
4.323058;0.141738;1.003138;0.409835;0.040202;1.004130;
4.327040;0.145747;1.003276;0.421348;0.039964;1.003987;
4.331022;0.149925;1.003408;0.433338;0.039709;1.003835;
4.335003;0.154264;1.003532;0.445779;0.039436;1.003672;
4.338985;0.158753;1.003650;0.458645;0.039146;1.003499;
4.342569;0.162916;1.003749;0.470566;0.038871;1.003334;
4.346152;0.167187;1.003841;0.482787;0.038580;1.003160;
4.349736;0.171558;1.003928;0.495288;0.038274;1.002977;
4.353319;0.176023;1.004007;0.508046;0.037954;1.002786;
4.356903;0.180574;1.004081;0.521040;0.037620;1.002585;
4.360486;0.185203;1.004147;0.534247;0.037271;1.002376;
4.364070;0.189904;1.004206;0.547645;0.036908;1.002159;
4.367653;0.194667;1.004259;0.561209;0.036530;1.001933;
4.371237;0.199485;1.004305;0.574918;0.036139;1.001699;
4.374820;0.204351;1.004343;0.588748;0.035735;1.001457;
4.378404;0.209256;1.004374;0.602675;0.035317;1.001207;
4.381987;0.214192;1.004398;0.616675;0.034888;1.000949;
4.385571;0.219151;1.004415;0.630727;0.034446;1.000684;
4.389154;0.224125;1.004425;0.644805;0.033992;1.000412;
4.392738;0.229106;1.004427;0.658886;0.033529;1.000134;
4.396321;0.234086;1.004423;0.672948;0.033055;0.999850;
4.399905;0.239056;1.004411;0.686966;0.032572;0.999560;
4.403488;0.244009;1.004392;0.700919;0.032081;0.999265;
4.407072;0.248937;1.004366;0.714783;0.031583;0.998966;
4.410656;0.253831;1.004333;0.728535;0.031078;0.998663;
4.414239;0.258684;1.004292;0.742155;0.030568;0.998357;
4.417823;0.263488;1.004245;0.755620;0.030054;0.998048;
4.421406;0.268236;1.004192;0.768909;0.029538;0.997737;
4.424990;0.272918;1.004131;0.782001;0.029019;0.997425;
4.428573;0.277530;1.004064;0.794875;0.028499;0.997112;
4.432157;0.282062;1.003990;0.807512;0.027981;0.996800;
4.435740;0.286507;1.003911;0.819893;0.027464;0.996489;
4.439324;0.290860;1.003825;0.831997;0.026950;0.996180;
4.442907;0.295112;1.003733;0.843808;0.026441;0.995873;
4.446491;0.299257;1.003635;0.855307;0.025938;0.995570;
4.450074;0.303289;1.003531;0.866476;0.025439;0.995271;
4.453658;0.307201;1.003422;0.877302;0.024955;0.994977;
4.457241;0.310987;1.003307;0.887766;0.024478;0.994689;
4.460825;0.314642;1.003188;0.897854;0.024012;0.994408;
4.464408;0.318159;1.003063;0.907551;0.023555;0.994134;
4.467992;0.321533;1.002934;0.916844;0.023118;0.993869;
4.471575;0.324759;1.002800;0.925720;0.022694;0.993613;
4.475159;0.327833;1.002662;0.934166;0.022285;0.993366;
4.478743;0.330748;1.002520;0.942170;0.021892;0.993130;
4.482326;0.333502;1.002374;0.949721;0.021520;0.992905;
4.485910;0.336089;1.002224;0.956810;0.021168;0.992692;
4.489493;0.338505;1.002071;0.963427;0.020836;0.992492;
4.493077;0.340748;1.001915;0.969562;0.020527;0.992304;
4.496660;0.342814;1.001757;0.975209;0.020240;0.992131;
4.500244;0.344700;1.001595;0.980360;0.019977;0.991972;
4.503827;0.346403;1.001431;0.985008;0.019738;0.991827;
4.507411;0.347920;1.001265;0.989147;0.019524;0.991698;
4.510994;0.349249;1.001098;0.992772;0.019336;0.991584;
4.514578;0.350389;1.000928;0.995878;0.019174;0.991486;
4.518161;0.351338;1.000758;0.998463;0.019039;0.991404;
4.521745;0.352094;1.000586;1.000523;0.018932;0.991339;
4.528912;0.353025;1.000242;1.003058;0.018799;0.991258;
4.536079;0.353179;0.999896;1.003478;0.018777;0.991245;
4.543246;0.352558;0.999552;1.001788;0.018866;0.991299;
4.550413;0.351168;0.999212;0.998001;0.019065;0.991419;
4.557580;0.349018;0.998877;0.992143;0.019370;0.991604;
4.564747;0.346125;0.998550;0.984249;0.019779;0.991851;
4.571101;0.342951;0.998267;0.975584;0.020223;0.992120;
4.576820;0.339620;0.998021;0.966477;0.020685;0.992399;
4.581967;0.336250;0.997807;0.957252;0.021148;0.992679;
4.587114;0.332539;0.997599;0.947081;0.021653;0.992984;
4.591746;0.328917;0.997420;0.937144;0.022141;0.993279;
4.596378;0.325039;0.997247;0.926490;0.022657;0.993590;
4.601010;0.320916;0.997082;0.915147;0.023199;0.993918;
4.605179;0.317004;0.996940;0.904369;0.023708;0.994225;
4.609348;0.312911;0.996805;0.893078;0.024233;0.994542;
4.613517;0.308645;0.996677;0.881295;0.024773;0.994868;
4.617686;0.304217;0.996557;0.869045;0.025327;0.995202;
4.621855;0.299635;0.996443;0.856354;0.025892;0.995542;
4.626024;0.294910;0.996338;0.843249;0.026465;0.995888;
4.630193;0.290053;0.996241;0.829755;0.027045;0.996237;
4.633945;0.285576;0.996160;0.817302;0.027573;0.996555;
4.637697;0.281009;0.996086;0.804578;0.028102;0.996873;
4.641449;0.276358;0.996020;0.791607;0.028632;0.997192;
4.645201;0.271633;0.995960;0.778410;0.029162;0.997511;
4.648954;0.266842;0.995907;0.765010;0.029690;0.997829;
4.652706;0.261993;0.995862;0.751432;0.030215;0.998144;
4.656458;0.257096;0.995824;0.737699;0.030736;0.998457;
4.660210;0.252158;0.995794;0.723835;0.031252;0.998767;
4.663962;0.247189;0.995771;0.709865;0.031761;0.999073;
4.667714;0.242197;0.995755;0.695814;0.032262;0.999374;
4.671466;0.237191;0.995748;0.681707;0.032754;0.999669;
4.675218;0.232180;0.995747;0.667569;0.033237;0.999959;
4.678970;0.227174;0.995755;0.653425;0.033710;1.000243;
4.682722;0.222181;0.995769;0.639303;0.034171;1.000519;
4.686474;0.217209;0.995792;0.625226;0.034620;1.000788;
4.690226;0.212269;0.995822;0.611221;0.035056;1.001050;
4.693978;0.207367;0.995859;0.597314;0.035479;1.001304;
4.697731;0.202515;0.995904;0.583530;0.035889;1.001549;
4.701483;0.197719;0.995956;0.569893;0.036284;1.001785;
4.705235;0.192988;0.996015;0.556430;0.036664;1.002013;
4.708987;0.188332;0.996081;0.543166;0.037030;1.002232;
4.712739;0.183757;0.996154;0.530123;0.037381;1.002442;
4.716491;0.179273;0.996234;0.517328;0.037716;1.002643;
4.720243;0.174888;0.996321;0.504803;0.038036;1.002835;
4.723995;0.170608;0.996414;0.492572;0.038341;1.003017;
4.727747;0.166442;0.996514;0.480657;0.038631;1.003190;
4.731499;0.162397;0.996620;0.469080;0.038905;1.003354;
4.735251;0.158480;0.996732;0.457863;0.039165;1.003509;
4.739003;0.154699;0.996849;0.447026;0.039409;1.003656;
4.742755;0.151059;0.996972;0.436590;0.039639;1.003793;
4.746508;0.147568;0.997101;0.426574;0.039850;1.003921;
4.750260;0.144232;0.997235;0.416997;0.040055;1.004042;
4.754012;0.141055;0.997373;0.407874;0.040242;1.004154;
4.757764;0.138044;0.997516;0.399225;0.040416;1.004257;
4.761516;0.135205;0.997664;0.391064;0.040573;1.004353;
4.765268;0.132542;0.997815;0.383407;0.040723;1.004441;
4.769020;0.130059;0.997971;0.376266;0.040858;1.004521;
4.772772;0.127762;0.998129;0.369656;0.040981;1.004595;
4.776524;0.125654;0.998291;0.363588;0.041088;1.004660;
4.780276;0.123738;0.998456;0.358074;0.041187;1.004719;
4.784028;0.122018;0.998624;0.353123;0.041275;1.004771;
4.787780;0.120498;0.998794;0.348743;0.041351;1.004817;
4.791532;0.119178;0.998966;0.344943;0.041417;1.004856;
4.795285;0.118062;0.999140;0.341728;0.041472;1.004889;
4.799037;0.117152;0.999315;0.339105;0.041516;1.004915;
4.802789;0.116448;0.999491;0.337077;0.041551;1.004935;
4.806541;0.115952;0.999667;0.335648;0.041575;1.004950;
4.814045;0.115586;1.000022;0.334594;0.041593;1.004960;
4.821549;0.116053;1.000375;0.335939;0.041571;1.004947;
4.829053;0.117347;1.000724;0.339667;0.041508;1.004910;
4.836557;0.119456;1.001068;0.345744;0.041405;1.004848;
4.843311;0.122039;1.001370;0.353183;0.041276;1.004771;
4.849389;0.124905;1.001635;0.361433;0.041130;1.004684;
4.854860;0.127910;1.001866;0.370082;0.040973;1.004590;
4.859783;0.130949;1.002068;0.378826;0.040810;1.004493;
4.864707;0.134296;1.002263;0.388450;0.040627;1.004383;
4.869138;0.137561;1.002432;0.397837;0.040443;1.004274;
4.873569;0.141058;1.002595;0.407884;0.040242;1.004153;
4.877557;0.144396;1.002736;0.417469;0.040045;1.004036;
4.881545;0.147907;1.002871;0.427546;0.039833;1.003909;
4.885533;0.151583;1.003000;0.438093;0.039606;1.003773;
4.889521;0.155418;1.003123;0.449086;0.039363;1.003628;
4.893509;0.159402;1.003240;0.460502;0.039104;1.003473;
4.897497;0.163527;1.003349;0.472316;0.038829;1.003309;
4.901485;0.167786;1.003452;0.484502;0.038538;1.003135;
4.905473;0.172169;1.003548;0.497034;0.038231;1.002951;
4.909461;0.176667;1.003636;0.509885;0.037908;1.002758;
4.913449;0.181270;1.003717;0.523027;0.037568;1.002554;
4.917039;0.185496;1.003783;0.535083;0.037248;1.002363;
4.920628;0.189794;1.003843;0.547331;0.036916;1.002164;
4.924217;0.194155;1.003896;0.559752;0.036571;1.001958;
4.927806;0.198573;1.003943;0.572322;0.036214;1.001744;
4.931395;0.203040;1.003983;0.585022;0.035845;1.001523;
4.934985;0.207549;1.004017;0.597829;0.035464;1.001294;
4.938574;0.212092;1.004045;0.610722;0.035072;1.001059;
4.942163;0.216663;1.004065;0.623678;0.034669;1.000818;
4.945752;0.221253;1.004079;0.636677;0.034255;1.000570;
4.949341;0.225855;1.004086;0.649696;0.033833;1.000316;
4.952931;0.230461;1.004087;0.662713;0.033401;1.000057;
4.956520;0.235065;1.004081;0.675708;0.032961;0.999793;
4.960109;0.239657;1.004068;0.688659;0.032513;0.999525;
4.963698;0.244232;1.004049;0.701545;0.032059;0.999252;
4.967287;0.248781;1.004023;0.714344;0.031599;0.998976;
4.970877;0.253298;1.003991;0.727037;0.031134;0.998696;
4.974466;0.257774;1.003952;0.739602;0.030665;0.998414;
4.978055;0.262203;1.003907;0.752020;0.030193;0.998131;
4.981644;0.266578;1.003855;0.764270;0.029719;0.997846;
4.985234;0.270891;1.003798;0.776334;0.029244;0.997560;
4.988823;0.275136;1.003734;0.788193;0.028770;0.997275;
4.992412;0.279305;1.003664;0.799828;0.028297;0.996991;
4.996001;0.283393;1.003589;0.811222;0.027827;0.996707;
4.999590;0.287393;1.003508;0.822356;0.027360;0.996426;
5.003180;0.291298;1.003421;0.833214;0.026898;0.996148;
5.006769;0.295102;1.003329;0.843780;0.026443;0.995874;
5.010358;0.298799;1.003232;0.854037;0.025994;0.995604;
5.013947;0.302384;1.003129;0.863971;0.025554;0.995338;
5.017536;0.305851;1.003022;0.873567;0.025124;0.995079;
5.021126;0.309194;1.002910;0.882811;0.024705;0.994826;
5.024715;0.312408;1.002793;0.891689;0.024297;0.994580;
5.028304;0.315488;1.002673;0.900189;0.023903;0.994343;
5.031893;0.318430;1.002548;0.908299;0.023523;0.994113;
5.035483;0.321229;1.002419;0.916007;0.023158;0.993893;
5.039072;0.323880;1.002286;0.923302;0.022810;0.993683;
5.042661;0.326380;1.002150;0.930175;0.022479;0.993483;
5.046250;0.328724;1.002010;0.936615;0.022166;0.993294;
5.049839;0.330910;1.001868;0.942614;0.021873;0.993117;
5.053429;0.332934;1.001723;0.948165;0.021600;0.992952;
5.057018;0.334792;1.001575;0.953259;0.021347;0.992799;
5.060607;0.336482;1.001425;0.957889;0.021116;0.992660;
5.064196;0.338002;1.001272;0.962050;0.020908;0.992534;
5.067785;0.339350;1.001118;0.965737;0.020722;0.992422;
5.071375;0.340522;1.000962;0.968944;0.020560;0.992324;
5.074964;0.341518;1.000805;0.971668;0.020422;0.992240;
5.078553;0.342337;1.000647;0.973906;0.020309;0.992171;
5.082142;0.342977;1.000488;0.975654;0.020219;0.992117;
5.089321;0.343716;1.000169;0.977674;0.020116;0.992055;
5.096499;0.343735;0.999849;0.977726;0.020114;0.992053;
5.103678;0.343034;0.999530;0.975810;0.020212;0.992113;
5.110856;0.341620;0.999215;0.971946;0.020408;0.992232;
5.118034;0.339504;0.998906;0.966160;0.020701;0.992409;
5.125213;0.336701;0.998605;0.958488;0.021087;0.992642;
5.131580;0.333654;0.998345;0.950140;0.021502;0.992893;
5.137310;0.330475;0.998119;0.941421;0.021932;0.993152;
5.142467;0.327271;0.997922;0.932623;0.022360;0.993411;
5.147624;0.323753;0.997732;0.922954;0.022827;0.993693;
5.152266;0.320329;0.997568;0.913531;0.023276;0.993964;
5.156907;0.316670;0.997410;0.903450;0.023756;0.994251;
5.161549;0.312787;0.997260;0.892736;0.024249;0.994551;
5.165726;0.309108;0.997131;0.882576;0.024715;0.994833;
5.169903;0.305265;0.997008;0.871948;0.025202;0.995124;
5.174080;0.301265;0.996892;0.860872;0.025697;0.995422;
5.178258;0.297117;0.996783;0.849372;0.026203;0.995728;
5.182435;0.292830;0.996680;0.837472;0.026720;0.996039;
5.186612;0.288414;0.996586;0.825198;0.027244;0.996355;
5.190790;0.283879;0.996498;0.812575;0.027775;0.996674;
5.194967;0.279234;0.996419;0.799630;0.028310;0.996996;
5.199144;0.274490;0.996347;0.786391;0.028847;0.997319;
5.202904;0.270143;0.996289;0.774245;0.029327;0.997610;
5.206663;0.265733;0.996238;0.761905;0.029811;0.997901;
5.210423;0.261265;0.996194;0.749392;0.030293;0.998191;
5.214183;0.256750;0.996156;0.736728;0.030773;0.998479;
5.217942;0.252194;0.996126;0.723937;0.031248;0.998765;
5.221702;0.247606;0.996102;0.711040;0.031718;0.999047;
5.225461;0.242995;0.996085;0.698061;0.032182;0.999326;
5.229221;0.238367;0.996076;0.685023;0.032640;0.999601;
5.232980;0.233733;0.996073;0.671950;0.033089;0.999870;
5.236740;0.229099;0.996077;0.658865;0.033529;1.000134;
5.240500;0.224474;0.996089;0.645792;0.033960;1.000393;
5.244259;0.219867;0.996107;0.632755;0.034381;1.000645;
5.248019;0.215286;0.996132;0.619777;0.034791;1.000891;
5.251778;0.210739;0.996164;0.606882;0.035189;1.001130;
5.255538;0.206233;0.996203;0.594094;0.035576;1.001361;
5.259297;0.201778;0.996249;0.581437;0.035950;1.001585;
5.263057;0.197381;0.996302;0.568933;0.036311;1.001802;
5.266817;0.193050;0.996361;0.556605;0.036659;1.002010;
5.270576;0.188792;0.996426;0.544477;0.036994;1.002211;
5.274336;0.184616;0.996498;0.532571;0.037316;1.002403;
5.278095;0.180528;0.996577;0.520909;0.037623;1.002587;
5.281855;0.176536;0.996661;0.509512;0.037917;1.002763;
5.285614;0.172647;0.996751;0.498402;0.038197;1.002931;
5.289374;0.168869;0.996847;0.487599;0.038463;1.003090;
5.293134;0.165207;0.996949;0.477123;0.038715;1.003241;
5.296893;0.161668;0.997056;0.466993;0.038954;1.003384;
5.300653;0.158259;0.997168;0.457229;0.039179;1.003518;
5.304412;0.154986;0.997286;0.447848;0.039391;1.003645;
5.308172;0.151853;0.997408;0.438867;0.039589;1.003763;
5.311931;0.148868;0.997535;0.430304;0.039774;1.003874;
5.315691;0.146035;0.997666;0.422174;0.039947;1.003977;
5.319451;0.143359;0.997801;0.414491;0.040107;1.004073;
5.323210;0.140845;0.997940;0.407270;0.040254;1.004161;
5.326970;0.138497;0.998082;0.400525;0.040390;1.004242;
5.330729;0.136319;0.998228;0.394267;0.040514;1.004316;
5.334489;0.134316;0.998377;0.388508;0.040625;1.004383;
5.338248;0.132490;0.998529;0.383259;0.040726;1.004443;
5.342008;0.130845;0.998683;0.378528;0.040815;1.004496;
5.345768;0.129384;0.998840;0.374323;0.040894;1.004543;
5.349527;0.128108;0.998998;0.370653;0.040962;1.004584;
5.353287;0.127021;0.999159;0.367523;0.041019;1.004618;
5.357046;0.126123;0.999320;0.364939;0.041066;1.004646;
5.360806;0.125416;0.999483;0.362906;0.041103;1.004668;
5.364565;0.124902;0.999646;0.361425;0.041130;1.004684;
5.372085;0.124453;0.999973;0.360132;0.041153;1.004698;
5.379604;0.124775;1.000300;0.361061;0.041136;1.004688;
5.387123;0.125865;1.000624;0.364199;0.041080;1.004654;
5.394642;0.127713;1.000942;0.369516;0.040983;1.004596;
5.401409;0.130012;1.001223;0.376130;0.040861;1.004523;
5.407500;0.132584;1.001469;0.383529;0.040721;1.004440;
5.412981;0.135296;1.001684;0.391327;0.040571;1.004350;
5.417914;0.138049;1.001872;0.399239;0.040416;1.004257;
5.422848;0.141089;1.002053;0.407971;0.040240;1.004152;
5.427288;0.144061;1.002211;0.416507;0.040065;1.004048;
5.431728;0.147249;1.002363;0.425659;0.039873;1.003933;
5.436168;0.150645;1.002509;0.435403;0.039664;1.003808;
5.440608;0.154240;1.002649;0.445711;0.039438;1.003673;
5.445048;0.158025;1.002781;0.456557;0.039194;1.003527;
5.449044;0.161585;1.002894;0.466755;0.038960;1.003387;
5.453040;0.165284;1.003001;0.477342;0.038710;1.003238;
5.457036;0.169113;1.003102;0.488296;0.038446;1.003080;
5.461032;0.173064;1.003196;0.499592;0.038167;1.002913;
5.465028;0.177129;1.003284;0.511207;0.037874;1.002737;
5.469024;0.181301;1.003365;0.523115;0.037566;1.002553;
5.473020;0.185569;1.003439;0.535291;0.037243;1.002360;
5.477016;0.189926;1.003506;0.547708;0.036906;1.002158;
5.481011;0.194362;1.003565;0.560341;0.036555;1.001948;
5.485007;0.198868;1.003617;0.573163;0.036190;1.001729;
5.489003;0.203435;1.003662;0.586146;0.035812;1.001503;
5.492999;0.208054;1.003700;0.599263;0.035421;1.001268;
5.496995;0.212715;1.003729;0.612487;0.035017;1.001027;
5.500592;0.216938;1.003750;0.624458;0.034644;1.000803;
5.504188;0.221181;1.003764;0.636474;0.034262;1.000574;
5.507785;0.225437;1.003772;0.648514;0.033871;1.000340;
5.511381;0.229698;1.003774;0.660557;0.033473;1.000101;
5.514977;0.233957;1.003769;0.672585;0.033067;0.999857;
5.518574;0.238209;1.003759;0.684576;0.032655;0.999610;
5.522170;0.242444;1.003742;0.696512;0.032237;0.999359;
5.525766;0.246658;1.003719;0.708372;0.031814;0.999105;
5.529363;0.250842;1.003691;0.720138;0.031388;0.998849;
5.532959;0.254991;1.003656;0.731791;0.030957;0.998590;
5.536556;0.259096;1.003615;0.743311;0.030525;0.998330;
5.540152;0.263153;1.003568;0.754681;0.030091;0.998069;
5.543748;0.267154;1.003516;0.765882;0.029656;0.997808;
5.547345;0.271092;1.003458;0.776897;0.029222;0.997547;
5.550941;0.274962;1.003395;0.787709;0.028790;0.997287;
5.554538;0.278757;1.003326;0.798300;0.028360;0.997028;
5.558134;0.282472;1.003252;0.808655;0.027933;0.996772;
5.561730;0.286099;1.003172;0.818757;0.027512;0.996518;
5.565327;0.289634;1.003088;0.828591;0.027096;0.996267;
5.568923;0.293071;1.002999;0.838142;0.026686;0.996021;
5.572519;0.296405;1.002904;0.847396;0.026285;0.995779;
5.576116;0.299629;1.002806;0.856339;0.025893;0.995543;
5.579712;0.302740;1.002703;0.864958;0.025510;0.995312;
5.583309;0.305732;1.002596;0.873240;0.025139;0.995088;
5.586905;0.308601;1.002484;0.881173;0.024779;0.994871;
5.590501;0.311342;1.002369;0.888745;0.024433;0.994662;
5.594098;0.313950;1.002250;0.895946;0.024100;0.994462;
5.597694;0.316423;1.002128;0.902766;0.023783;0.994270;
5.601291;0.318755;1.002002;0.909194;0.023481;0.994088;
5.604887;0.320944;1.001874;0.915222;0.023195;0.993916;
5.608483;0.322986;1.001742;0.920842;0.022928;0.993754;
5.612080;0.324877;1.001608;0.926045;0.022678;0.993603;
5.615676;0.326616;1.001471;0.930825;0.022447;0.993464;
5.619272;0.328200;1.001333;0.935175;0.022236;0.993336;
5.622869;0.329625;1.001192;0.939089;0.022046;0.993221;
5.626465;0.330891;1.001049;0.942562;0.021875;0.993118;
5.630062;0.331995;1.000905;0.945590;0.021727;0.993028;
5.633658;0.332935;1.000760;0.948169;0.021599;0.992952;
5.637254;0.333711;1.000614;0.950295;0.021494;0.992888;
5.640851;0.334320;1.000466;0.951966;0.021411;0.992838;
5.648044;0.335039;1.000171;0.953936;0.021313;0.992779;
5.655236;0.335089;0.999874;0.954073;0.021306;0.992775;
5.662429;0.334471;0.999579;0.952380;0.021392;0.992826;
5.668510;0.333432;0.999332;0.949531;0.021532;0.992911;
5.674591;0.331925;0.999089;0.945399;0.021736;0.993034;
5.680672;0.329958;0.998850;0.940002;0.022001;0.993194;
5.686753;0.327541;0.998617;0.933366;0.022324;0.993390;
5.692834;0.324686;0.998391;0.925519;0.022703;0.993618;
5.698307;0.321752;0.998193;0.917447;0.023090;0.993852;
5.703780;0.318485;0.998003;0.908451;0.023516;0.994109;
5.708706;0.315270;0.997838;0.899588;0.023931;0.994360;
5.713631;0.311805;0.997680;0.890025;0.024374;0.994627;
5.718064;0.308482;0.997544;0.880843;0.024794;0.994880;
5.722498;0.304973;0.997414;0.871138;0.025234;0.995145;
5.726931;0.301287;0.997291;0.860934;0.025689;0.995420;
5.731364;0.297435;0.997174;0.850254;0.026160;0.995704;
5.735797;0.293425;0.997064;0.839123;0.026644;0.995995;
5.740230;0.289267;0.996962;0.827569;0.027139;0.996293;
5.744663;0.284972;0.996867;0.815618;0.027643;0.996597;
5.748653;0.280997;0.996788;0.804546;0.028103;0.996874;
5.752642;0.276928;0.996716;0.793197;0.028568;0.997153;
5.756632;0.272773;0.996650;0.781595;0.029035;0.997435;
5.760622;0.268540;0.996591;0.769760;0.029504;0.997717;
5.764612;0.264237;0.996539;0.757717;0.029973;0.997999;
5.768602;0.259874;0.996494;0.745490;0.030442;0.998281;
5.772591;0.255458;0.996456;0.733103;0.030908;0.998561;
5.776581;0.250999;0.996426;0.720580;0.031371;0.998839;
5.780571;0.246507;0.996402;0.707947;0.031830;0.999114;
5.784561;0.241989;0.996385;0.695229;0.032282;0.999386;
5.788550;0.237455;0.996376;0.682451;0.032729;0.999654;
5.792540;0.232914;0.996374;0.669640;0.033167;0.999917;
5.796530;0.228376;0.996380;0.656822;0.033597;1.000175;
5.800520;0.223849;0.996393;0.644022;0.034018;1.000427;
5.804509;0.219342;0.996413;0.631267;0.034428;1.000674;
5.808499;0.214865;0.996440;0.618584;0.034828;1.000913;
5.812489;0.210427;0.996474;0.605997;0.035216;1.001146;
5.816479;0.206036;0.996516;0.593533;0.035592;1.001371;
5.820469;0.201701;0.996564;0.581218;0.035956;1.001589;
5.824458;0.197432;0.996620;0.569078;0.036307;1.001799;
5.828448;0.193236;0.996682;0.557136;0.036644;1.002002;
5.832438;0.189122;0.996751;0.545419;0.036968;1.002196;
5.836428;0.185099;0.996826;0.533950;0.037279;1.002381;
5.840417;0.181174;0.996908;0.522753;0.037575;1.002559;
5.844407;0.177355;0.996996;0.511852;0.037857;1.002727;
5.848397;0.173651;0.997090;0.501268;0.038125;1.002888;
5.852387;0.170067;0.997189;0.491025;0.038379;1.003040;
5.856377;0.166612;0.997295;0.481143;0.038619;1.003183;
5.860366;0.163293;0.997406;0.471643;0.038845;1.003318;
5.864356;0.160115;0.997522;0.462545;0.039057;1.003445;
5.868346;0.157086;0.997642;0.453867;0.039255;1.003564;
5.872336;0.154211;0.997768;0.445627;0.039440;1.003674;
5.876325;0.151496;0.997898;0.437843;0.039611;1.003777;
5.880315;0.148947;0.998032;0.430530;0.039769;1.003871;
5.884305;0.146568;0.998170;0.423703;0.039915;1.003958;
5.888295;0.144364;0.998312;0.417377;0.040047;1.004037;
5.892284;0.142340;0.998456;0.411564;0.040167;1.004109;
5.896274;0.140499;0.998604;0.406277;0.040274;1.004173;
5.900264;0.138845;0.998755;0.401525;0.040370;1.004230;
5.904254;0.137381;0.998908;0.397318;0.040453;1.004280;
5.908244;0.136110;0.999063;0.393665;0.040525;1.004323;
5.912233;0.135034;0.999220;0.390572;0.040585;1.004359;
5.916223;0.134155;0.999378;0.388046;0.040634;1.004388;
5.920213;0.133476;0.999537;0.386092;0.040672;1.004410;
5.924203;0.132996;0.999697;0.384713;0.040698;1.004426;
5.928192;0.132717;0.999858;0.383911;0.040713;1.004435;
5.936172;0.132762;1.000178;0.384040;0.040711;1.004434;
5.944151;0.133606;1.000496;0.386468;0.040665;1.004406;
5.952131;0.135241;1.000810;0.391167;0.040574;1.004352;
5.959313;0.137376;1.001086;0.397304;0.040454;1.004280;
5.965776;0.139823;1.001327;0.404334;0.040314;1.004196;
5.971593;0.142439;1.001539;0.411849;0.040161;1.004105;
5.976828;0.145119;1.001723;0.419544;0.040002;1.004010;
5.982064;0.148096;1.001901;0.428090;0.039822;1.003902;
5.986776;0.151022;1.002055;0.436483;0.039641;1.003794;
5.991488;0.154172;1.002203;0.445515;0.039443;1.003676;
5.996199;0.157536;1.002345;0.455156;0.039226;1.003546;
6.000440;0.160739;1.002467;0.464332;0.039016;1.003421;
6.004681;0.164100;1.002583;0.473955;0.038791;1.003286;
6.008921;0.167612;1.002692;0.484004;0.038550;1.003142;
6.013162;0.171265;1.002796;0.494451;0.038295;1.002989;
6.017403;0.175052;1.002893;0.505274;0.038025;1.002828;
6.021643;0.178964;1.002983;0.516444;0.037739;1.002657;
6.025884;0.182990;1.003066;0.527936;0.037439;1.002477;
6.030125;0.187123;1.003142;0.539721;0.037124;1.002288;
6.033941;0.190925;1.003204;0.550556;0.036828;1.002111;
6.037758;0.194799;1.003260;0.561585;0.036520;1.001927;
6.041574;0.198736;1.003310;0.572786;0.036201;1.001736;
6.045391;0.202729;1.003354;0.584139;0.035871;1.001538;
