time;NETWORK_B1_v_a;NETWORK_B1_Urms;NETWORK_LINE_i_a;NETWORK_LINE_Irms;
0.047470;-0.887816;0.981427;-0.510941;0.494573;
0.047480;-0.891164;0.981427;-0.512439;0.494573;
0.047490;-0.894502;0.981427;-0.513932;0.494573;
0.047500;-0.897832;0.981427;-0.515420;0.494573;
0.047510;-0.901152;0.981427;-0.516902;0.494573;
0.047520;-0.904464;0.981427;-0.518380;0.494573;
0.047530;-0.907767;0.981427;-0.519853;0.494573;
0.047540;-0.911061;0.981427;-0.521320;0.494573;
0.047550;-0.914346;0.981427;-0.522783;0.494573;
0.047560;-0.917622;0.981427;-0.524240;0.494573;
0.047570;-0.920889;0.981427;-0.525692;0.494573;
0.047580;-0.924147;0.981427;-0.527139;0.494573;
0.047590;-0.927396;0.981427;-0.528580;0.494573;
0.047600;-0.930635;0.981427;-0.530017;0.494573;
0.047610;-0.933865;0.981427;-0.531448;0.494573;
0.047620;-0.937087;0.981427;-0.532874;0.494573;
0.047630;-0.940298;0.981427;-0.534294;0.494573;
0.047640;-0.943501;0.981427;-0.535710;0.494573;
0.047650;-0.946694;0.981427;-0.537120;0.494573;
0.047660;-0.949878;0.981427;-0.538525;0.494573;
0.047670;-0.953053;0.981427;-0.539924;0.494573;
0.047680;-0.956218;0.981427;-0.541318;0.494573;
0.047690;-0.959374;0.981427;-0.542707;0.494573;
0.047700;-0.962520;0.981427;-0.544090;0.494573;
0.047710;-0.965657;0.981427;-0.545468;0.494573;
0.047720;-0.968784;0.981427;-0.546841;0.494573;
0.047730;-0.971902;0.981427;-0.548208;0.494573;
0.047740;-0.975010;0.981427;-0.549570;0.494573;
0.047750;-0.978108;0.981427;-0.550927;0.494573;
0.047760;-0.981197;0.981427;-0.552278;0.494573;
0.047770;-0.984276;0.981427;-0.553623;0.494573;
0.047780;-0.987345;0.981427;-0.554963;0.494573;
0.047790;-0.990405;0.981427;-0.556298;0.494573;
0.047800;-0.993455;0.981427;-0.557627;0.494573;
0.047810;-0.996495;0.981427;-0.558951;0.494573;
0.047820;-0.999525;0.981427;-0.560269;0.494573;
0.047830;-1.002546;0.981427;-0.561582;0.494573;
0.047840;-1.005556;0.981427;-0.562889;0.494573;
0.047850;-1.008557;0.981427;-0.564190;0.494573;
0.047860;-1.011547;0.981427;-0.565486;0.494573;
0.047870;-1.014528;0.981427;-0.566776;0.494573;
0.047880;-1.017499;0.981427;-0.568061;0.494573;
0.047890;-1.020459;0.981427;-0.569340;0.494573;
0.047900;-1.023410;0.981427;-0.570614;0.494573;
0.047910;-1.026350;0.981427;-0.571882;0.494573;
0.047920;-1.029280;0.981427;-0.573144;0.494573;
0.047930;-1.032200;0.981427;-0.574401;0.494573;
0.047940;-1.035110;0.981427;-0.575652;0.494573;
0.047950;-1.038010;0.981427;-0.576897;0.494573;
0.047960;-1.040900;0.981427;-0.578136;0.494573;
0.047970;-1.043779;0.981427;-0.579370;0.494573;
0.047980;-1.046648;0.981427;-0.580598;0.494573;
0.047990;-1.049506;0.981427;-0.581821;0.494573;
0.048000;-1.052354;0.981427;-0.583037;0.494573;
0.048010;-1.055192;0.981427;-0.584248;0.494573;
0.048020;-1.058020;0.981427;-0.585453;0.494573;
0.048030;-1.060836;0.981427;-0.586653;0.494573;
0.048040;-1.063643;0.981427;-0.587846;0.494573;
0.048050;-1.066439;0.981427;-0.589034;0.494573;
0.048060;-1.069224;0.981427;-0.590216;0.494573;
0.048070;-1.071999;0.981427;-0.591392;0.494573;
0.048080;-1.074764;0.981427;-0.592562;0.494573;
0.048090;-1.077517;0.981427;-0.593727;0.494573;
0.048100;-1.080260;0.981427;-0.594885;0.494573;
0.048110;-1.082993;0.981427;-0.596038;0.494573;
0.048120;-1.085715;0.981427;-0.597185;0.494573;
0.048130;-1.088426;0.981427;-0.598326;0.494573;
0.048140;-1.091126;0.981427;-0.599461;0.494573;
0.048150;-1.093815;0.981427;-0.600590;0.494573;
0.048160;-1.096494;0.981427;-0.601713;0.494573;
0.048170;-1.099162;0.981427;-0.602830;0.494573;
0.048180;-1.101819;0.981427;-0.603942;0.494573;
0.048190;-1.104465;0.981427;-0.605047;0.494573;
0.048200;-1.107100;0.981427;-0.606146;0.494573;
0.048210;-1.109725;0.981427;-0.607240;0.494573;
0.048220;-1.112338;0.981427;-0.608327;0.494573;
0.048230;-1.114941;0.981427;-0.609409;0.494573;
0.048240;-1.117532;0.981427;-0.610484;0.494573;
0.048250;-1.120112;0.981427;-0.611553;0.494573;
0.048260;-1.122682;0.981427;-0.612617;0.494573;
0.048270;-1.125240;0.981427;-0.613674;0.494573;
0.048280;-1.127787;0.981427;-0.614725;0.494573;
0.048290;-1.130323;0.981427;-0.615770;0.494573;
0.048300;-1.132848;0.981427;-0.616809;0.494573;
0.048310;-1.135362;0.981427;-0.617842;0.494573;
0.048320;-1.137864;0.981427;-0.618869;0.494573;
0.048330;-1.140355;0.981427;-0.619890;0.494573;
0.048340;-1.142835;0.981427;-0.620904;0.494573;
0.048350;-1.145304;0.981427;-0.621913;0.494573;
0.048360;-1.147761;0.981427;-0.622915;0.494573;
0.048370;-1.150207;0.981427;-0.623912;0.494573;
0.048380;-1.152642;0.981427;-0.624902;0.494573;
0.048390;-1.155065;0.981427;-0.625886;0.494573;
0.048400;-1.157477;0.981427;-0.626863;0.494573;
0.048410;-1.159878;0.981427;-0.627835;0.494573;
0.048420;-1.162267;0.981427;-0.628800;0.494573;
0.048430;-1.164645;0.981427;-0.629759;0.494573;
0.048440;-1.167011;0.981427;-0.630712;0.494573;
0.048450;-1.169365;0.981427;-0.631659;0.494573;
0.048460;-1.171708;0.981427;-0.632599;0.494573;
0.048470;-1.174040;0.981427;-0.633534;0.494573;
0.048480;-1.176360;0.981427;-0.634462;0.494573;
0.048490;-1.178668;0.981427;-0.635383;0.494573;
0.048500;-1.180965;0.981427;-0.636299;0.494573;
0.048510;-1.183250;0.981427;-0.637208;0.494573;
0.048520;-1.185523;0.981427;-0.638111;0.494573;
0.048530;-1.187784;0.981427;-0.639007;0.494573;
0.048540;-1.190034;0.981427;-0.639898;0.494573;
0.048550;-1.192272;0.981427;-0.640782;0.494573;
0.048560;-1.194499;0.981427;-0.641659;0.494573;
0.048570;-1.196713;0.981427;-0.642530;0.494573;
0.048580;-1.198916;0.981427;-0.643395;0.494573;
0.048590;-1.201107;0.981427;-0.644254;0.494573;
0.048600;-1.203286;0.981427;-0.645106;0.494573;
0.048610;-1.205453;0.981427;-0.645952;0.494573;
0.048620;-1.207609;0.981427;-0.646792;0.494573;
0.048630;-1.209752;0.981427;-0.647625;0.494573;
0.048640;-1.211884;0.981427;-0.648451;0.494573;
0.048650;-1.214003;0.981427;-0.649272;0.494573;
0.048660;-1.216111;0.981427;-0.650086;0.494573;
0.048670;-1.218206;0.981427;-0.650893;0.494573;
0.048680;-1.220290;0.981427;-0.651694;0.494573;
0.048690;-1.222361;0.981427;-0.652489;0.494573;
0.048700;-1.224420;0.981427;-0.653277;0.494573;
0.048710;-1.226468;0.981427;-0.654059;0.494573;
0.048720;-1.228503;0.981427;-0.654834;0.494573;
0.048730;-1.230526;0.981427;-0.655603;0.494573;
0.048740;-1.232537;0.981427;-0.656365;0.494573;
0.048750;-1.234536;0.981427;-0.657121;0.494573;
0.048760;-1.236522;0.981427;-0.657871;0.494573;
0.048770;-1.238497;0.981427;-0.658613;0.494573;
0.048780;-1.240459;0.981427;-0.659350;0.494573;
0.048790;-1.242409;0.981427;-0.660080;0.494573;
0.048800;-1.244346;0.981427;-0.660803;0.494573;
0.048810;-1.246272;0.981427;-0.661520;0.494573;
0.048820;-1.248185;0.981427;-0.662230;0.494573;
0.048830;-1.250085;0.981427;-0.662934;0.494573;
0.048840;-1.251974;0.981427;-0.663631;0.494573;
0.048850;-1.253850;0.981427;-0.664322;0.494573;
0.048860;-1.255714;0.981427;-0.665006;0.494573;
0.048870;-1.257565;0.981427;-0.665684;0.494573;
0.048880;-1.259404;0.981427;-0.666355;0.494573;
0.048890;-1.261230;0.981427;-0.667019;0.494573;
0.048900;-1.263044;0.981427;-0.667677;0.494573;
0.048910;-1.264846;0.981427;-0.668328;0.494573;
0.048920;-1.266635;0.981427;-0.668973;0.494573;
0.048930;-1.268411;0.981427;-0.669611;0.494573;
0.048940;-1.270175;0.981427;-0.670243;0.494573;
0.048950;-1.271927;0.981427;-0.670868;0.494573;
0.048960;-1.273666;0.981427;-0.671486;0.494573;
0.048970;-1.275392;0.981427;-0.672097;0.494573;
0.048980;-1.277106;0.981427;-0.672702;0.494573;
0.048990;-1.278807;0.981427;-0.673301;0.494573;
0.049000;-1.280495;0.981427;-0.673892;0.494573;
0.049010;-1.282171;0.981427;-0.674477;0.494573;
0.049020;-1.283835;0.981427;-0.675056;0.494573;
0.049030;-1.285485;0.981427;-0.675627;0.494573;
0.049040;-1.287123;0.981427;-0.676192;0.494573;
0.049050;-1.288748;0.981427;-0.676751;0.494573;
0.049060;-1.290361;0.981427;-0.677303;0.494573;
0.049070;-1.291960;0.981427;-0.677848;0.494573;
0.049080;-1.293547;0.981427;-0.678386;0.494573;
0.049090;-1.295122;0.981427;-0.678917;0.494573;
0.049100;-1.296683;0.981427;-0.679442;0.494573;
0.049110;-1.298232;0.981427;-0.679961;0.494573;
0.049120;-1.299768;0.981427;-0.680472;0.494573;
0.049130;-1.301291;0.981427;-0.680977;0.494573;
0.049140;-1.302801;0.981427;-0.681475;0.494573;
0.049150;-1.304298;0.981427;-0.681966;0.494573;
0.049160;-1.305782;0.981427;-0.682451;0.494573;
0.049170;-1.307254;0.981427;-0.682929;0.494573;
0.049180;-1.308713;0.981427;-0.683400;0.494573;
0.049190;-1.310158;0.981427;-0.683864;0.494573;
0.049200;-1.311591;0.981427;-0.684322;0.494573;
0.049210;-1.313011;0.981427;-0.684773;0.494573;
0.049220;-1.314418;0.981427;-0.685217;0.494573;
0.049230;-1.315812;0.981427;-0.685654;0.494573;
0.049240;-1.317193;0.981427;-0.686085;0.494573;
0.049250;-1.318561;0.981427;-0.686509;0.494573;
0.049260;-1.319915;0.981427;-0.686926;0.494573;
0.049270;-1.321257;0.981427;-0.687336;0.494573;
0.049280;-1.322586;0.981427;-0.687739;0.494573;
0.049290;-1.323902;0.981427;-0.688136;0.494573;
0.049300;-1.325205;0.981427;-0.688526;0.494573;
0.049310;-1.326494;0.981427;-0.688909;0.494573;
0.049320;-1.327771;0.981427;-0.689285;0.494573;
0.049330;-1.329034;0.981427;-0.689655;0.494573;
0.049340;-1.330285;0.981427;-0.690018;0.494573;
0.049350;-1.331522;0.981427;-0.690374;0.494573;
0.049360;-1.332746;0.981427;-0.690723;0.494573;
0.049370;-1.333957;0.981427;-0.691065;0.494573;
0.049380;-1.335155;0.981427;-0.691400;0.494573;
0.049390;-1.336339;0.981427;-0.691729;0.494573;
0.049400;-1.337511;0.981427;-0.692051;0.494573;
0.049410;-1.338669;0.981427;-0.692366;0.494573;
0.049420;-1.339814;0.981427;-0.692674;0.494573;
0.049430;-1.340945;0.981427;-0.692975;0.494573;
0.049440;-1.342064;0.981427;-0.693270;0.494573;
0.049450;-1.343169;0.981427;-0.693557;0.494573;
0.049460;-1.344261;0.981427;-0.693838;0.494573;
0.049470;-1.345340;0.981427;-0.694112;0.494573;
0.049480;-1.346405;0.981427;-0.694379;0.494573;
0.049490;-1.347457;0.981427;-0.694639;0.494573;
0.049500;-1.348496;0.981427;-0.694892;0.494573;
0.049510;-1.349522;0.981427;-0.695139;0.494573;
0.049520;-1.350534;0.981427;-0.695379;0.494573;
0.049530;-1.351533;0.981427;-0.695611;0.494573;
0.049540;-1.352519;0.981427;-0.695837;0.494573;
0.049550;-1.353491;0.981427;-0.696056;0.494573;
0.049560;-1.354450;0.981427;-0.696268;0.494573;
0.049570;-1.355395;0.981427;-0.696474;0.494573;
0.049580;-1.356327;0.981427;-0.696672;0.494573;
0.049590;-1.357246;0.981427;-0.696864;0.494573;
0.049600;-1.358151;0.981427;-0.697048;0.494573;
0.049610;-1.359043;0.981427;-0.697226;0.494573;
0.049620;-1.359922;0.981427;-0.697397;0.494573;
0.049630;-1.360787;0.981427;-0.697561;0.494573;
0.049640;-1.361639;0.981427;-0.697718;0.494573;
0.049650;-1.362477;0.981427;-0.697868;0.494573;
0.049660;-1.363302;0.981427;-0.698012;0.494573;
0.049670;-1.364113;0.981427;-0.698148;0.494573;
0.049680;-1.364911;0.981427;-0.698278;0.494573;
0.049690;-1.365695;0.981427;-0.698401;0.494573;
0.049700;-1.366466;0.981427;-0.698516;0.494573;
0.049710;-1.367223;0.981427;-0.698625;0.494573;
0.049720;-1.367967;0.981427;-0.698727;0.494573;
0.049730;-1.368698;0.981427;-0.698822;0.494573;
0.049740;-1.369415;0.981427;-0.698911;0.494573;
0.049750;-1.370118;0.981427;-0.698992;0.494573;
0.049760;-1.370808;0.981427;-0.699066;0.494573;
0.049770;-1.371484;0.981427;-0.699134;0.494573;
0.049780;-1.372147;0.981427;-0.699195;0.494573;
0.049790;-1.372796;0.981427;-0.699248;0.494573;
0.049800;-1.373432;0.981427;-0.699295;0.494573;
0.049810;-1.374054;0.981427;-0.699335;0.494573;
0.049820;-1.374663;0.981427;-0.699368;0.494573;
0.049830;-1.375258;0.981427;-0.699394;0.494573;
0.049840;-1.375840;0.981427;-0.699413;0.494573;
0.049850;-1.376407;0.981427;-0.699426;0.494573;
0.049860;-1.376962;0.981427;-0.699431;0.494573;
0.049870;-1.377502;0.981427;-0.699430;0.494573;
0.049880;-1.378030;0.981427;-0.699421;0.494573;
0.049890;-1.378543;0.981427;-0.699406;0.494573;
0.049900;-1.379043;0.981427;-0.699384;0.494573;
0.049910;-1.379529;0.981427;-0.699355;0.494573;
0.049920;-1.380002;0.981427;-0.699319;0.494573;
0.049930;-1.380461;0.981427;-0.699276;0.494573;
0.049940;-1.380906;0.981427;-0.699226;0.494573;
0.049950;-1.381338;0.981427;-0.699169;0.494573;
0.049960;-1.381756;0.981427;-0.699105;0.494573;
0.049970;-1.382161;0.981427;-0.699035;0.494573;
0.049980;-1.382552;0.981427;-0.698958;0.494573;
0.049990;-1.382929;0.981427;-0.698873;0.494573;
0.050000;-1.383293;0.981427;-0.698782;0.494573;
0.050010;-1.383643;0.981427;-0.698684;0.494573;
0.050020;-1.383979;0.981427;-0.698579;0.494573;
0.050030;-1.384302;0.981427;-0.698467;0.494573;
0.050040;-1.384611;0.981427;-0.698348;0.494573;
0.050050;-1.384906;0.981427;-0.698223;0.494573;
0.050060;-1.385188;0.981427;-0.698090;0.494573;
0.050070;-1.385456;0.981427;-0.697950;0.494573;
0.050080;-1.385710;0.981427;-0.697804;0.494573;
0.050090;-1.385950;0.981427;-0.697651;0.494573;
0.050100;-1.386177;0.981427;-0.697491;0.494573;
0.050110;-1.386391;0.981427;-0.697324;0.494573;
0.050120;-1.386590;0.981427;-0.697150;0.494573;
0.050130;-1.386776;0.981427;-0.696969;0.494573;
0.050140;-1.386948;0.981427;-0.696781;0.494573;
0.050150;-1.387107;0.981427;-0.696587;0.494573;
0.050160;-1.387252;0.981427;-0.696385;0.494573;
0.050170;-1.387383;0.981427;-0.696177;0.494573;
0.050180;-1.387500;0.981427;-0.695962;0.494573;
0.050190;-1.387604;0.981427;-0.695740;0.494573;
0.050200;-1.387694;0.981427;-0.695511;0.494573;
0.050210;-1.387770;0.981427;-0.695275;0.494573;
0.050220;-1.387833;0.981427;-0.695033;0.494573;
0.050230;-1.387882;0.981427;-0.694783;0.494573;
0.050240;-1.387917;0.981427;-0.694527;0.494573;
0.050250;-1.387939;0.981427;-0.694264;0.494573;
0.050260;-1.387947;0.981427;-0.693994;0.494573;
0.050270;-1.387941;0.981427;-0.693717;0.494573;
0.050280;-1.387921;0.981427;-0.693433;0.494573;
0.050290;-1.387888;0.981427;-0.693143;0.494573;
0.050300;-1.387841;0.981427;-0.692845;0.494573;
0.050310;-1.387781;0.981427;-0.692541;0.494573;
0.050320;-1.387706;0.981427;-0.692230;0.494573;
0.050330;-1.387618;0.981427;-0.691912;0.494573;
0.050340;-1.387517;0.981427;-0.691587;0.494573;
0.050350;-1.387401;0.981427;-0.691256;0.494573;
0.050360;-1.387272;0.981427;-0.690917;0.494573;
0.050370;-1.387129;0.981427;-0.690572;0.494573;
0.050380;-1.386973;0.981427;-0.690220;0.494573;
0.050390;-1.386803;0.981427;-0.689861;0.494573;
0.050400;-1.386619;0.981427;-0.689495;0.494573;
0.050410;-1.386421;0.981427;-0.689123;0.494573;
0.050420;-1.386210;0.981427;-0.688744;0.494573;
0.050430;-1.385985;0.981427;-0.688358;0.494573;
0.050440;-1.385747;0.981427;-0.687965;0.494573;
0.050450;-1.385494;0.981427;-0.687565;0.494573;
0.050460;-1.385228;0.981427;-0.687159;0.494573;
0.050470;-1.384949;0.981427;-0.686746;0.494573;
0.050480;-1.384655;0.981427;-0.686326;0.494573;
0.050490;-1.384349;0.981427;-0.685899;0.494573;
0.050500;-1.384028;0.981427;-0.685465;0.494573;
0.050510;-1.383694;0.981427;-0.685025;0.494573;
0.050520;-1.383346;0.981427;-0.684578;0.494573;
0.050530;-1.382984;0.981427;-0.684124;0.494573;
0.050540;-1.382609;0.981427;-0.683664;0.494573;
0.050550;-1.382220;0.981427;-0.683196;0.494573;
0.050560;-1.381818;0.981427;-0.682722;0.494573;
0.050570;-1.381401;0.981427;-0.682241;0.494573;
0.050580;-1.380972;0.981427;-0.681754;0.494573;
0.050590;-1.380528;0.981427;-0.681260;0.494573;
0.050600;-1.380071;0.981427;-0.680759;0.494573;
0.050610;-1.379601;0.981427;-0.680251;0.494573;
0.050620;-1.379116;0.981427;-0.679736;0.494573;
0.050630;-1.378618;0.981427;-0.679215;0.494573;
0.050640;-1.378107;0.981427;-0.678688;0.494573;
0.050650;-1.377582;0.981427;-0.678153;0.494573;
0.050660;-1.377043;0.981427;-0.677612;0.494573;
0.050670;-1.376491;0.981427;-0.677064;0.494573;
0.050680;-1.375925;0.981427;-0.676509;0.494573;
0.050690;-1.375345;0.981427;-0.675948;0.494573;
0.050700;-1.374752;0.981427;-0.675380;0.494573;
0.050710;-1.374146;0.981427;-0.674806;0.494573;
0.050720;-1.373526;0.981427;-0.674224;0.494573;
0.050730;-1.372892;0.981427;-0.673636;0.494573;
0.050740;-1.372245;0.981427;-0.673042;0.494573;
0.050750;-1.371584;0.981427;-0.672441;0.494573;
0.050760;-1.370910;0.981427;-0.671833;0.494573;
0.050770;-1.370222;0.981427;-0.671218;0.494573;
0.050780;-1.369520;0.981427;-0.670597;0.494573;
0.050790;-1.368805;0.981427;-0.669969;0.494573;
0.050800;-1.368077;0.981427;-0.669335;0.494573;
0.050810;-1.367335;0.981427;-0.668694;0.494573;
0.050820;-1.366580;0.981427;-0.668047;0.494573;
0.050830;-1.365811;0.981427;-0.667393;0.494573;
0.050840;-1.365028;0.981427;-0.666732;0.494573;
0.050850;-1.364233;0.981427;-0.666065;0.494573;
0.050860;-1.363423;0.981427;-0.665391;0.494573;
0.050870;-1.362600;0.981427;-0.664710;0.494573;
0.050880;-1.361764;0.981427;-0.664023;0.494573;
0.050890;-1.360915;0.981427;-0.663330;0.494573;
0.050900;-1.360051;0.981427;-0.662630;0.494573;
0.050910;-1.359175;0.981427;-0.661923;0.494573;
0.050920;-1.358285;0.981427;-0.661210;0.494573;
0.050930;-1.357382;0.981427;-0.660490;0.494573;
0.050940;-1.356465;0.981427;-0.659764;0.494573;
0.050950;-1.355535;0.981427;-0.659031;0.494573;
0.050960;-1.354591;0.981427;-0.658292;0.494573;
0.050970;-1.353634;0.981427;-0.657546;0.494573;
0.050980;-1.352664;0.981427;-0.656794;0.494573;
0.050990;-1.351681;0.981427;-0.656035;0.494573;
0.051000;-1.350684;0.981427;-0.655270;0.494573;
0.051010;-1.349673;0.981427;-0.654498;0.494573;
0.051020;-1.348650;0.981427;-0.653720;0.494573;
0.051030;-1.347613;0.981427;-0.652936;0.494573;
0.051040;-1.346563;0.981427;-0.652145;0.494573;
0.051050;-1.345499;0.981427;-0.651347;0.494573;
0.051060;-1.344423;0.981427;-0.650543;0.494573;
0.051070;-1.343333;0.981427;-0.649733;0.494573;
0.051080;-1.342229;0.981427;-0.648917;0.494573;
0.051090;-1.341113;0.981427;-0.648093;0.494573;
0.051100;-1.339983;0.981427;-0.647264;0.494573;
0.051110;-1.338840;0.981427;-0.646428;0.494573;
0.051120;-1.337684;0.981427;-0.645586;0.494573;
0.051130;-1.336514;0.981427;-0.644737;0.494573;
0.051140;-1.335332;0.981427;-0.643882;0.494573;
0.051150;-1.334136;0.981427;-0.643021;0.494573;
0.051160;-1.332927;0.981427;-0.642153;0.494573;
0.051170;-1.331705;0.981427;-0.641279;0.494573;
0.051180;-1.330470;0.981427;-0.640399;0.494573;
0.051190;-1.329221;0.981427;-0.639512;0.494573;
0.051200;-1.327960;0.981427;-0.638619;0.494573;
0.051210;-1.326685;0.981427;-0.637720;0.494573;
0.051220;-1.325398;0.981427;-0.636814;0.494573;
0.051230;-1.324097;0.981427;-0.635902;0.494573;
0.051240;-1.322783;0.981427;-0.634984;0.494573;
0.051250;-1.321456;0.981427;-0.634060;0.494573;
0.051260;-1.320116;0.981427;-0.633129;0.494573;
0.051270;-1.318763;0.981427;-0.632192;0.494573;
0.051280;-1.317397;0.981427;-0.631249;0.494573;
0.051290;-1.316018;0.981427;-0.630299;0.494573;
0.051300;-1.314626;0.981427;-0.629344;0.494573;
0.051310;-1.313221;0.981427;-0.628382;0.494573;
0.051320;-1.311803;0.981427;-0.627414;0.494573;
0.051330;-1.310373;0.981427;-0.626440;0.494573;
0.051340;-1.308929;0.981427;-0.625459;0.494573;
0.051350;-1.307472;0.981427;-0.624473;0.494573;
0.051360;-1.306002;0.981427;-0.623480;0.494573;
0.051370;-1.304520;0.981427;-0.622481;0.494573;
0.051380;-1.303025;0.981427;-0.621476;0.494573;
0.051390;-1.301516;0.981427;-0.620465;0.494573;
0.051400;-1.299995;0.981427;-0.619448;0.494573;
0.051410;-1.298461;0.981427;-0.618424;0.494573;
0.051420;-1.296915;0.981427;-0.617395;0.494573;
0.051430;-1.295355;0.981427;-0.616359;0.494573;
0.051440;-1.293783;0.981427;-0.615317;0.494573;
0.051450;-1.292198;0.981427;-0.614270;0.494573;
0.051460;-1.290600;0.981427;-0.613216;0.494573;
0.051470;-1.288989;0.981427;-0.612156;0.494573;
0.051480;-1.287366;0.981427;-0.611090;0.494573;
0.051490;-1.285730;0.981427;-0.610018;0.494573;
0.051500;-1.284081;0.981427;-0.608940;0.494573;
0.051510;-1.282420;0.981427;-0.607856;0.494573;
0.051520;-1.280746;0.981427;-0.606766;0.494573;
0.051530;-1.279059;0.981427;-0.605670;0.494573;
0.051540;-1.277360;0.981427;-0.604568;0.494573;
0.051550;-1.275648;0.981427;-0.603460;0.494573;
0.051560;-1.273924;0.981427;-0.602346;0.494573;
0.051570;-1.272186;0.981427;-0.601226;0.494573;
0.051580;-1.270437;0.981427;-0.600101;0.494573;
0.051590;-1.268675;0.981427;-0.598969;0.494573;
0.051600;-1.266900;0.981427;-0.597831;0.494573;
0.051610;-1.265113;0.981427;-0.596688;0.494573;
0.051620;-1.263313;0.981427;-0.595539;0.494573;
0.051630;-1.261501;0.981427;-0.594383;0.494573;
0.051640;-1.259676;0.981427;-0.593222;0.494573;
0.051650;-1.257839;0.981427;-0.592055;0.494573;
0.051660;-1.255990;0.981427;-0.590882;0.494573;
0.051670;-1.254128;0.981427;-0.589704;0.494573;
0.051680;-1.252254;0.981427;-0.588519;0.494573;
0.051690;-1.250367;0.981427;-0.587329;0.494573;
0.051700;-1.248469;0.981427;-0.586133;0.494573;
0.051710;-1.246557;0.981427;-0.584931;0.494573;
0.051720;-1.244634;0.981427;-0.583723;0.494573;
0.051730;-1.242698;0.981427;-0.582510;0.494573;
0.051740;-1.240750;0.981427;-0.581291;0.494573;
0.051750;-1.238790;0.981427;-0.580066;0.494573;
0.051760;-1.236817;0.981427;-0.578835;0.494573;
0.051770;-1.234832;0.981427;-0.577599;0.494573;
0.051780;-1.232835;0.981427;-0.576357;0.494573;
0.051790;-1.230826;0.981427;-0.575109;0.494573;
0.051800;-1.228805;0.981427;-0.573856;0.494573;
0.051810;-1.226772;0.981427;-0.572597;0.494573;
0.051820;-1.224726;0.981427;-0.571332;0.494573;
0.051830;-1.222669;0.981427;-0.570062;0.494573;
0.051840;-1.220599;0.981427;-0.568786;0.494573;
0.051850;-1.218517;0.981427;-0.567504;0.494573;
0.051860;-1.216423;0.981427;-0.566217;0.494573;
0.051870;-1.214318;0.981427;-0.564924;0.494573;
0.051880;-1.212200;0.981427;-0.563626;0.494573;
0.051890;-1.210070;0.981427;-0.562322;0.494573;
0.051900;-1.207929;0.981427;-0.561013;0.494573;
0.051910;-1.205775;0.981427;-0.559698;0.494573;
0.051920;-1.203610;0.981427;-0.558377;0.494573;
0.051930;-1.201432;0.981427;-0.557051;0.494573;
0.051940;-1.199243;0.981427;-0.555720;0.494573;
0.051950;-1.197042;0.981427;-0.554383;0.494573;
0.051960;-1.194829;0.981427;-0.553040;0.494573;
0.051970;-1.192605;0.981427;-0.551692;0.494573;
0.051980;-1.190368;0.981427;-0.550339;0.494573;
0.051990;-1.188120;0.981427;-0.548980;0.494573;
0.052000;-1.185860;0.981427;-0.547616;0.494573;
0.052010;-1.183589;0.981427;-0.546246;0.494573;
0.052020;-1.181306;0.981427;-0.544871;0.494573;
0.052030;-1.179011;0.981427;-0.543491;0.494573;
0.052040;-1.176704;0.981427;-0.542105;0.494573;
0.052050;-1.174386;0.981427;-0.540714;0.494573;
0.052060;-1.172056;0.981427;-0.539317;0.494573;
0.052070;-1.169715;0.981427;-0.537916;0.494573;
0.052080;-1.167362;0.981427;-0.536508;0.494573;
0.052090;-1.164998;0.981427;-0.535096;0.494573;
0.052100;-1.162622;0.981427;-0.533678;0.494573;
0.052110;-1.160234;0.981427;-0.532255;0.494573;
0.052120;-1.157836;0.981427;-0.530827;0.494573;
0.052130;-1.155425;0.981427;-0.529394;0.494573;
0.052140;-1.153004;0.981427;-0.527955;0.494573;
0.052150;-1.150571;0.981427;-0.526511;0.494573;
0.052160;-1.148126;0.981427;-0.525062;0.494573;
0.052170;-1.145671;0.981427;-0.523608;0.494573;
0.052180;-1.143204;0.981427;-0.522149;0.494573;
0.052190;-1.140725;0.981427;-0.520684;0.494573;
0.052200;-1.138236;0.981427;-0.519214;0.494573;
0.052210;-1.135735;0.981427;-0.517739;0.494573;
0.052220;-1.133223;0.981427;-0.516260;0.494573;
0.052230;-1.130700;0.981427;-0.514775;0.494573;
0.052240;-1.128165;0.981427;-0.513284;0.494573;
0.052250;-1.125620;0.981427;-0.511789;0.494573;
0.052260;-1.123063;0.981427;-0.510289;0.494573;
0.052270;-1.120496;0.981427;-0.508784;0.494573;
0.052280;-1.117917;0.981427;-0.507273;0.494573;
0.052290;-1.115327;0.981427;-0.505758;0.494573;
0.052300;-1.112726;0.981427;-0.504238;0.494573;
0.052310;-1.110115;0.981427;-0.502713;0.494573;
0.052320;-1.107492;0.981427;-0.501182;0.494573;
0.052330;-1.104858;0.981427;-0.499647;0.494573;
0.052340;-1.102214;0.981427;-0.498107;0.494573;
0.052350;-1.099558;0.981427;-0.496562;0.494573;
0.052360;-1.096892;0.981427;-0.495012;0.494573;
0.052370;-1.094215;0.981427;-0.493457;0.494573;
0.052380;-1.091527;0.981427;-0.491898;0.494573;
0.052390;-1.088828;0.981427;-0.490333;0.494573;
0.052400;-1.086119;0.981427;-0.488764;0.494573;
0.052410;-1.083399;0.981427;-0.487190;0.494573;
0.052420;-1.080668;0.981427;-0.485611;0.494573;
0.052430;-1.077927;0.981427;-0.484027;0.494573;
