time;NETWORK_B1_v_a;
0.267030;0.083977;
0.267040;0.083543;
0.267050;0.083108;
0.267060;0.082673;
0.267070;0.082236;
0.267080;0.081799;
0.267090;0.081361;
0.267100;0.080922;
0.267110;0.080482;
0.267120;0.080042;
0.267130;0.079600;
0.267140;0.079158;
0.267150;0.078715;
0.267160;0.078272;
0.267170;0.077827;
0.267180;0.077382;
0.267190;0.076936;
0.267200;0.076489;
0.267210;0.076042;
0.267220;0.075594;
0.267230;0.075145;
0.267240;0.074695;
0.267250;0.074245;
0.267260;0.073793;
0.267270;0.073341;
0.267280;0.072889;
0.267290;0.072435;
0.267300;0.071981;
0.267310;0.071527;
0.267320;0.071071;
0.267330;0.070615;
0.267340;0.070158;
0.267350;0.069701;
0.267360;0.069242;
0.267370;0.068783;
0.267380;0.068324;
0.267390;0.067863;
0.267400;0.067402;
0.267410;0.066941;
0.267420;0.066479;
0.267430;0.066016;
0.267440;0.065552;
0.267450;0.065088;
0.267460;0.064623;
0.267470;0.064157;
0.267480;0.063691;
0.267490;0.063224;
0.267500;0.062757;
0.267510;0.062289;
0.267520;0.061820;
0.267530;0.061351;
0.267540;0.060881;
0.267550;0.060411;
0.267560;0.059940;
0.267570;0.059468;
0.267580;0.058996;
0.267590;0.058523;
0.267600;0.058050;
0.267610;0.057576;
0.267620;0.057101;
0.267630;0.056626;
0.267640;0.056150;
0.267650;0.055674;
0.267660;0.055197;
0.267670;0.054720;
0.267680;0.054242;
0.267690;0.053764;
0.267700;0.053285;
0.267710;0.052805;
0.267720;0.052325;
0.267730;0.051845;
0.267740;0.051364;
0.267750;0.050882;
0.267760;0.050400;
0.267770;0.049918;
0.267780;0.049435;
0.267790;0.048952;
0.267800;0.048468;
0.267810;0.047983;
0.267820;0.047498;
0.267830;0.047013;
0.267840;0.046527;
0.267850;0.046041;
0.267860;0.045554;
0.267870;0.045067;
0.267880;0.044579;
0.267890;0.044091;
0.267900;0.043602;
0.267910;0.043113;
0.267920;0.042624;
0.267930;0.042134;
0.267940;0.041644;
0.267950;0.041153;
0.267960;0.040662;
0.267970;0.040171;
0.267980;0.039679;
0.267990;0.039187;
0.268000;0.038694;
0.268010;0.038201;
0.268020;0.037708;
0.268030;0.037214;
0.268040;0.036720;
0.268050;0.036226;
0.268060;0.035731;
0.268070;0.035236;
0.268080;0.034740;
0.268090;0.034244;
0.268100;0.033748;
0.268110;0.033251;
0.268120;0.032754;
0.268130;0.032257;
0.268140;0.031760;
0.268150;0.031262;
0.268160;0.030764;
0.268170;0.030265;
0.268180;0.029767;
0.268190;0.029268;
0.268200;0.028768;
0.268210;0.028269;
0.268220;0.027769;
0.268230;0.027269;
0.268240;0.026768;
0.268250;0.026267;
0.268260;0.025766;
0.268270;0.025265;
0.268280;0.024764;
0.268290;0.024262;
0.268300;0.023760;
0.268310;0.023258;
0.268320;0.022756;
0.268330;0.022253;
0.268340;0.021750;
0.268350;0.021247;
0.268360;0.020744;
0.268370;0.020240;
0.268380;0.019737;
0.268390;0.019233;
0.268400;0.018729;
0.268410;0.018224;
0.268420;0.017720;
0.268430;0.017215;
0.268440;0.016711;
0.268450;0.016206;
0.268460;0.015701;
0.268470;0.015195;
0.268480;0.014690;
0.268490;0.014184;
0.268500;0.013679;
0.268510;0.013173;
0.268520;0.012667;
0.268530;0.012161;
0.268540;0.011655;
0.268550;0.011148;
0.268560;0.010642;
0.268570;0.010135;
0.268580;0.009629;
0.268590;0.009122;
0.268600;0.008615;
0.268610;0.008108;
0.268620;0.007601;
0.268630;0.007094;
0.268640;0.006587;
0.268650;0.006080;
0.268660;0.005573;
0.268670;0.005065;
0.268680;0.004558;
0.268690;0.004051;
0.268700;0.003543;
0.268710;0.003036;
0.268720;0.002528;
0.268730;0.002021;
0.268740;0.001513;
0.268750;0.001006;
0.268760;0.000498;
0.268770;-0.000010;
0.268780;-0.000517;
0.268790;-0.001025;
0.268800;-0.001532;
0.268810;-0.002040;
0.268820;-0.002547;
0.268830;-0.003055;
0.268840;-0.003562;
0.268850;-0.004070;
0.268860;-0.004577;
0.268870;-0.005085;
0.268880;-0.005592;
0.268890;-0.006099;
0.268900;-0.006606;
0.268910;-0.007114;
0.268920;-0.007621;
0.268930;-0.008128;
0.268940;-0.008634;
0.268950;-0.009141;
0.268960;-0.009648;
0.268970;-0.010155;
0.268980;-0.010661;
0.268990;-0.011168;
0.269000;-0.011674;
0.269010;-0.012180;
0.269020;-0.012686;
0.269030;-0.013192;
0.269040;-0.013698;
0.269050;-0.014204;
0.269060;-0.014709;
0.269070;-0.015215;
0.269080;-0.015720;
0.269090;-0.016225;
0.269100;-0.016730;
0.269110;-0.017235;
0.269120;-0.017739;
0.269130;-0.018244;
0.269140;-0.018748;
0.269150;-0.019252;
0.269160;-0.019756;
0.269170;-0.020259;
0.269180;-0.020763;
0.269190;-0.021266;
0.269200;-0.021769;
0.269210;-0.022272;
0.269220;-0.022775;
0.269230;-0.023277;
0.269240;-0.023779;
0.269250;-0.024281;
0.269260;-0.024783;
0.269270;-0.025284;
0.269280;-0.025786;
0.269290;-0.026287;
0.269300;-0.026787;
0.269310;-0.027288;
0.269320;-0.027788;
0.269330;-0.028288;
0.269340;-0.028787;
0.269350;-0.029287;
0.269360;-0.029786;
0.269370;-0.030284;
0.269380;-0.030783;
0.269390;-0.031281;
0.269400;-0.031779;
0.269410;-0.032276;
0.269420;-0.032774;
0.269430;-0.033270;
0.269440;-0.033767;
0.269450;-0.034263;
0.269460;-0.034759;
0.269470;-0.035255;
0.269480;-0.035750;
0.269490;-0.036245;
0.269500;-0.036739;
0.269510;-0.037233;
0.269520;-0.037727;
0.269530;-0.038220;
0.269540;-0.038713;
0.269550;-0.039206;
0.269560;-0.039698;
0.269570;-0.040190;
0.269580;-0.040681;
0.269590;-0.041172;
0.269600;-0.041663;
0.269610;-0.042153;
0.269620;-0.042643;
0.269630;-0.043132;
0.269640;-0.043621;
0.269650;-0.044110;
0.269660;-0.044598;
0.269670;-0.045086;
0.269680;-0.045573;
0.269690;-0.046059;
0.269700;-0.046546;
0.269710;-0.047032;
0.269720;-0.047517;
0.269730;-0.048002;
0.269740;-0.048486;
0.269750;-0.048970;
0.269760;-0.049454;
0.269770;-0.049937;
0.269780;-0.050419;
0.269790;-0.050901;
0.269800;-0.051383;
0.269810;-0.051864;
0.269820;-0.052344;
0.269830;-0.052824;
0.269840;-0.053304;
0.269850;-0.053782;
0.269860;-0.054261;
0.269870;-0.054739;
0.269880;-0.055216;
0.269890;-0.055693;
0.269900;-0.056169;
0.269910;-0.056645;
0.269920;-0.057120;
0.269930;-0.057594;
0.269940;-0.058068;
0.269950;-0.058541;
0.269960;-0.059014;
0.269970;-0.059487;
0.269980;-0.059958;
0.269990;-0.060429;
0.270000;-0.060900;
0.270010;-0.061369;
0.270020;-0.061839;
0.270030;-0.062307;
0.270040;-0.062775;
0.270050;-0.063243;
0.270060;-0.063710;
0.270070;-0.064176;
0.270080;-0.064641;
0.270090;-0.065106;
0.270100;-0.065570;
0.270110;-0.066034;
0.270120;-0.066497;
0.270130;-0.066959;
0.270140;-0.067421;
0.270150;-0.067882;
0.270160;-0.068342;
0.270170;-0.068802;
0.270180;-0.069260;
0.270190;-0.069719;
0.270200;-0.070176;
0.270210;-0.070633;
0.270220;-0.071089;
0.270230;-0.071545;
0.270240;-0.071999;
0.270250;-0.072454;
0.270260;-0.072907;
0.270270;-0.073359;
0.270280;-0.073811;
0.270290;-0.074263;
0.270300;-0.074713;
0.270310;-0.075163;
0.270320;-0.075612;
0.270330;-0.076060;
0.270340;-0.076507;
0.270350;-0.076954;
0.270360;-0.077400;
0.270370;-0.077845;
0.270380;-0.078289;
0.270390;-0.078733;
0.270400;-0.079176;
0.270410;-0.079618;
0.270420;-0.080059;
0.270430;-0.080500;
0.270440;-0.080939;
0.270450;-0.081378;
0.270460;-0.081816;
0.270470;-0.082254;
0.270480;-0.082690;
0.270490;-0.083126;
0.270500;-0.083561;
0.270510;-0.083995;
0.270520;-0.084428;
0.270530;-0.084860;
0.270540;-0.085292;
0.270550;-0.085723;
0.270560;-0.086152;
0.270570;-0.086581;
0.270580;-0.087009;
0.270590;-0.087437;
0.270600;-0.087863;
0.270610;-0.088289;
0.270620;-0.088713;
0.270630;-0.089137;
0.270640;-0.089560;
0.270650;-0.089982;
0.270660;-0.090403;
0.270670;-0.090823;
0.270680;-0.091243;
0.270690;-0.091661;
0.270700;-0.092079;
0.270710;-0.092495;
0.270720;-0.092911;
0.270730;-0.093326;
0.270740;-0.093740;
0.270750;-0.094153;
0.270760;-0.094565;
0.270770;-0.094976;
0.270780;-0.095386;
0.270790;-0.095795;
0.270800;-0.096204;
0.270810;-0.096611;
0.270820;-0.097017;
0.270830;-0.097423;
0.270840;-0.097827;
0.270850;-0.098231;
0.270860;-0.098633;
0.270870;-0.099035;
0.270880;-0.099435;
0.270890;-0.099835;
0.270900;-0.100233;
0.270910;-0.100631;
0.270920;-0.101028;
0.270930;-0.101423;
0.270940;-0.101818;
0.270950;-0.102212;
0.270960;-0.102604;
0.270970;-0.102996;
0.270980;-0.103386;
0.270990;-0.103776;
0.271000;-0.104164;
0.271010;-0.104552;
0.271020;-0.104938;
0.271030;-0.105324;
0.271040;-0.105708;
0.271050;-0.106092;
0.271060;-0.106474;
0.271070;-0.106855;
0.271080;-0.107235;
0.271090;-0.107615;
0.271100;-0.107993;
0.271110;-0.108370;
0.271120;-0.108746;
0.271130;-0.109120;
0.271140;-0.109494;
0.271150;-0.109867;
0.271160;-0.110239;
0.271170;-0.110609;
0.271180;-0.110979;
0.271190;-0.111347;
0.271200;-0.111714;
0.271210;-0.112080;
0.271220;-0.112445;
0.271230;-0.112809;
0.271240;-0.113172;
0.271250;-0.113534;
0.271260;-0.113894;
0.271270;-0.114254;
0.271280;-0.114612;
0.271290;-0.114969;
0.271300;-0.115326;
0.271310;-0.115680;
0.271320;-0.116034;
0.271330;-0.116387;
0.271340;-0.116738;
0.271350;-0.117089;
0.271360;-0.117438;
0.271370;-0.117786;
0.271380;-0.118133;
0.271390;-0.118478;
0.271400;-0.118823;
0.271410;-0.119166;
0.271420;-0.119509;
0.271430;-0.119850;
0.271440;-0.120189;
0.271450;-0.120528;
0.271460;-0.120865;
0.271470;-0.121202;
0.271480;-0.121537;
0.271490;-0.121871;
0.271500;-0.122203;
0.271510;-0.122535;
0.271520;-0.122865;
0.271530;-0.123194;
0.271540;-0.123522;
0.271550;-0.123848;
0.271560;-0.124174;
0.271570;-0.124498;
0.271580;-0.124821;
0.271590;-0.125143;
0.271600;-0.125463;
0.271610;-0.125782;
0.271620;-0.126100;
0.271630;-0.126417;
0.271640;-0.126732;
0.271650;-0.127047;
0.271660;-0.127360;
0.271670;-0.127671;
0.271680;-0.127982;
0.271690;-0.128291;
0.271700;-0.128599;
0.271710;-0.128905;
0.271720;-0.129211;
0.271730;-0.129515;
0.271740;-0.129818;
0.271750;-0.130119;
0.271760;-0.130420;
0.271770;-0.130719;
0.271780;-0.131016;
0.271790;-0.131313;
0.271800;-0.131608;
0.271810;-0.131902;
0.271820;-0.132194;
0.271830;-0.132485;
0.271840;-0.132775;
0.271850;-0.133064;
0.271860;-0.133351;
0.271870;-0.133637;
0.271880;-0.133922;
0.271890;-0.134205;
0.271900;-0.134487;
0.271910;-0.134767;
0.271920;-0.135047;
0.271930;-0.135325;
0.271940;-0.135601;
0.271950;-0.135877;
0.271960;-0.136151;
0.271970;-0.136423;
0.271980;-0.136695;
0.271990;-0.136965;
0.272000;-0.137233;
0.272010;-0.137500;
0.272020;-0.137766;
0.272030;-0.138031;
0.272040;-0.138294;
0.272050;-0.138556;
0.272060;-0.138816;
0.272070;-0.139075;
0.272080;-0.139333;
0.272090;-0.139589;
0.272100;-0.139844;
0.272110;-0.140098;
0.272120;-0.140350;
0.272130;-0.140601;
0.272140;-0.140850;
0.272150;-0.141098;
0.272160;-0.141345;
0.272170;-0.141590;
0.272180;-0.141834;
0.272190;-0.142076;
0.272200;-0.142317;
0.272210;-0.142557;
0.272220;-0.142795;
0.272230;-0.143032;
0.272240;-0.143267;
0.272250;-0.143501;
0.272260;-0.143733;
0.272270;-0.143965;
0.272280;-0.144194;
0.272290;-0.144423;
0.272300;-0.144649;
0.272310;-0.144875;
0.272320;-0.145099;
0.272330;-0.145321;
0.272340;-0.145543;
0.272350;-0.145762;
0.272360;-0.145981;
0.272370;-0.146197;
0.272380;-0.146413;
0.272390;-0.146627;
0.272400;-0.146839;
0.272410;-0.147050;
0.272420;-0.147260;
0.272430;-0.147468;
0.272440;-0.147675;
0.272450;-0.147880;
0.272460;-0.148084;
0.272470;-0.148286;
0.272480;-0.148487;
0.272490;-0.148686;
0.272500;-0.148884;
0.272510;-0.149080;
0.272520;-0.149275;
0.272530;-0.149469;
0.272540;-0.149661;
0.272550;-0.149851;
0.272560;-0.150040;
0.272570;-0.150228;
0.272580;-0.150414;
0.272590;-0.150599;
0.272600;-0.150782;
0.272610;-0.150963;
0.272620;-0.151144;
0.272630;-0.151322;
0.272640;-0.151499;
0.272650;-0.151675;
0.272660;-0.151849;
0.272670;-0.152022;
0.272680;-0.152193;
0.272690;-0.152363;
0.272700;-0.152531;
0.272710;-0.152698;
0.272720;-0.152863;
0.272730;-0.153026;
0.272740;-0.153188;
0.272750;-0.153349;
0.272760;-0.153508;
0.272770;-0.153666;
0.272780;-0.153822;
0.272790;-0.153976;
0.272800;-0.154129;
0.272810;-0.154281;
0.272820;-0.154431;
0.272830;-0.154579;
0.272840;-0.154726;
0.272850;-0.154872;
0.272860;-0.155016;
0.272870;-0.155158;
0.272880;-0.155299;
0.272890;-0.155438;
0.272900;-0.155576;
0.272910;-0.155712;
0.272920;-0.155847;
0.272930;-0.155980;
0.272940;-0.156112;
0.272950;-0.156242;
0.272960;-0.156370;
0.272970;-0.156497;
0.272980;-0.156623;
0.272990;-0.156746;
0.273000;-0.156869;
0.273010;-0.156990;
0.273020;-0.157109;
0.273030;-0.157227;
0.273040;-0.157343;
0.273050;-0.157457;
0.273060;-0.157570;
0.273070;-0.157682;
0.273080;-0.157792;
0.273090;-0.157900;
0.273100;-0.158007;
0.273110;-0.158112;
0.273120;-0.158216;
0.273130;-0.158318;
0.273140;-0.158419;
0.273150;-0.158518;
0.273160;-0.158615;
0.273170;-0.158711;
0.273180;-0.158805;
0.273190;-0.158898;
0.273200;-0.158989;
0.273210;-0.159079;
0.273220;-0.159167;
0.273230;-0.159253;
0.273240;-0.159338;
0.273250;-0.159421;
0.273260;-0.159503;
0.273270;-0.159583;
0.273280;-0.159662;
0.273290;-0.159739;
0.273300;-0.159814;
0.273310;-0.159888;
0.273320;-0.159960;
0.273330;-0.160031;
0.273340;-0.160100;
0.273350;-0.160168;
0.273360;-0.160234;
0.273370;-0.160298;
0.273380;-0.160361;
0.273390;-0.160422;
0.273400;-0.160482;
0.273410;-0.160540;
0.273420;-0.160596;
0.273430;-0.160651;
0.273440;-0.160705;
0.273450;-0.160756;
0.273460;-0.160806;
0.273470;-0.160855;
0.273480;-0.160902;
0.273490;-0.160947;
0.273500;-0.160991;
0.273510;-0.161033;
0.273520;-0.161074;
0.273530;-0.161113;
0.273540;-0.161150;
0.273550;-0.161186;
0.273560;-0.161220;
0.273570;-0.161253;
0.273580;-0.161284;
0.273590;-0.161313;
0.273600;-0.161341;
0.273610;-0.161368;
0.273620;-0.161392;
0.273630;-0.161415;
0.273640;-0.161437;
0.273650;-0.161457;
0.273660;-0.161475;
0.273670;-0.161492;
0.273680;-0.161507;
0.273690;-0.161520;
0.273700;-0.161532;
0.273710;-0.161543;
0.273720;-0.161551;
0.273730;-0.161559;
0.273740;-0.161564;
0.273750;-0.161568;
0.273760;-0.161571;
0.273770;-0.161571;
0.273780;-0.161570;
0.273790;-0.161568;
0.273800;-0.161564;
0.273810;-0.161558;
0.273820;-0.161551;
0.273830;-0.161542;
0.273840;-0.161532;
0.273850;-0.161520;
0.273860;-0.161507;
0.273870;-0.161491;
0.273880;-0.161475;
0.273890;-0.161456;
0.273900;-0.161436;
0.273910;-0.161415;
0.273920;-0.161392;
0.273930;-0.161367;
0.273940;-0.161341;
0.273950;-0.161313;
0.273960;-0.161283;
0.273970;-0.161252;
0.273980;-0.161219;
0.273990;-0.161185;
0.274000;-0.161149;
0.274010;-0.161112;
0.274020;-0.161073;
0.274030;-0.161032;
0.274040;-0.160990;
0.274050;-0.160946;
0.274060;-0.160901;
0.274070;-0.160854;
0.274080;-0.160805;
0.274090;-0.160755;
0.274100;-0.160703;
0.274110;-0.160650;
0.274120;-0.160595;
0.274130;-0.160538;
0.274140;-0.160480;
0.274150;-0.160420;
0.274160;-0.160359;
0.274170;-0.160296;
0.274180;-0.160232;
0.274190;-0.160166;
0.274200;-0.160098;
0.274210;-0.160029;
0.274220;-0.159958;
0.274230;-0.159886;
0.274240;-0.159812;
0.274250;-0.159737;
0.274260;-0.159660;
0.274270;-0.159581;
0.274280;-0.159501;
0.274290;-0.159419;
0.274300;-0.159336;
0.274310;-0.159251;
0.274320;-0.159164;
0.274330;-0.159076;
0.274340;-0.158986;
0.274350;-0.158895;
0.274360;-0.158802;
0.274370;-0.158708;
0.274380;-0.158612;
0.274390;-0.158515;
0.274400;-0.158416;
0.274410;-0.158315;
0.274420;-0.158213;
0.274430;-0.158109;
0.274440;-0.158004;
0.274450;-0.157897;
0.274460;-0.157789;
0.274470;-0.157679;
0.274480;-0.157567;
0.274490;-0.157454;
0.274500;-0.157339;
0.274510;-0.157223;
0.274520;-0.157105;
0.274530;-0.156986;
0.274540;-0.156865;
0.274550;-0.156743;
0.274560;-0.156619;
0.274570;-0.156494;
0.274580;-0.156366;
0.274590;-0.156238;
0.274600;-0.156108;
0.274610;-0.155976;
0.274620;-0.155843;
0.274630;-0.155708;
0.274640;-0.155572;
0.274650;-0.155434;
0.274660;-0.155295;
0.274670;-0.155154;
0.274680;-0.155012;
0.274690;-0.154868;
0.274700;-0.154722;
0.274710;-0.154575;
0.274720;-0.154427;
0.274730;-0.154277;
0.274740;-0.154125;
0.274750;-0.153972;
0.274760;-0.153817;
0.274770;-0.153661;
0.274780;-0.153504;
0.274790;-0.153345;
0.274800;-0.153184;
0.274810;-0.153022;
0.274820;-0.152858;
0.274830;-0.152693;
0.274840;-0.152526;
0.274850;-0.152358;
0.274860;-0.152188;
0.274870;-0.152017;
0.274880;-0.151844;
0.274890;-0.151670;
0.274900;-0.151494;
0.274910;-0.151317;
0.274920;-0.151138;
0.274930;-0.150958;
0.274940;-0.150777;
0.274950;-0.150593;
0.274960;-0.150409;
0.274970;-0.150223;
0.274980;-0.150035;
0.274990;-0.149846;
0.275000;-0.149655;
0.275010;-0.149463;
0.275020;-0.149270;
0.275030;-0.149075;
0.275040;-0.148878;
0.275050;-0.148680;
0.275060;-0.148481;
0.275070;-0.148280;
0.275080;-0.148078;
0.275090;-0.147874;
0.275100;-0.147669;
0.275110;-0.147462;
0.275120;-0.147254;
0.275130;-0.147044;
0.275140;-0.146833;
0.275150;-0.146621;
0.275160;-0.146407;
0.275170;-0.146191;
0.275180;-0.145974;
0.275190;-0.145756;
0.275200;-0.145536;
0.275210;-0.145315;
0.275220;-0.145092;
0.275230;-0.144868;
0.275240;-0.144643;
0.275250;-0.144416;
0.275260;-0.144188;
0.275270;-0.143958;
0.275280;-0.143727;
0.275290;-0.143494;
0.275300;-0.143260;
0.275310;-0.143025;
0.275320;-0.142788;
0.275330;-0.142550;
0.275340;-0.142310;
0.275350;-0.142069;
0.275360;-0.141827;
0.275370;-0.141583;
0.275380;-0.141337;
0.275390;-0.141091;
0.275400;-0.140843;
0.275410;-0.140593;
0.275420;-0.140343;
0.275430;-0.140090;
0.275440;-0.139837;
0.275450;-0.139582;
0.275460;-0.139325;
0.275470;-0.139068;
0.275480;-0.138809;
0.275490;-0.138548;
0.275500;-0.138286;
0.275510;-0.138023;
0.275520;-0.137759;
0.275530;-0.137493;
0.275540;-0.137225;
0.275550;-0.136957;
0.275560;-0.136687;
0.275570;-0.136416;
0.275580;-0.136143;
0.275590;-0.135869;
0.275600;-0.135594;
0.275610;-0.135317;
0.275620;-0.135039;
0.275630;-0.134759;
0.275640;-0.134479;
0.275650;-0.134197;
0.275660;-0.133913;
0.275670;-0.133629;
0.275680;-0.133343;
0.275690;-0.133055;
0.275700;-0.132767;
0.275710;-0.132477;
0.275720;-0.132186;
0.275730;-0.131893;
0.275740;-0.131599;
0.275750;-0.131304;
0.275760;-0.131008;
0.275770;-0.130710;
0.275780;-0.130411;
0.275790;-0.130111;
0.275800;-0.129809;
0.275810;-0.129506;
0.275820;-0.129202;
0.275830;-0.128897;
0.275840;-0.128590;
0.275850;-0.128282;
0.275860;-0.127973;
0.275870;-0.127662;
0.275880;-0.127351;
0.275890;-0.127038;
0.275900;-0.126723;
0.275910;-0.126408;
0.275920;-0.126091;
0.275930;-0.125773;
0.275940;-0.125454;
0.275950;-0.125133;
0.275960;-0.124812;
0.275970;-0.124489;
0.275980;-0.124164;
0.275990;-0.123839;
0.276000;-0.123512;
0.276010;-0.123185;
0.276020;-0.122855;
0.276030;-0.122525;
0.276040;-0.122194;
0.276050;-0.121861;
0.276060;-0.121527;
0.276070;-0.121192;
0.276080;-0.120856;
0.276090;-0.120518;
0.276100;-0.120180;
0.276110;-0.119840;
0.276120;-0.119499;
0.276130;-0.119156;
0.276140;-0.118813;
0.276150;-0.118469;
0.276160;-0.118123;
0.276170;-0.117776;
0.276180;-0.117428;
0.276190;-0.117079;
0.276200;-0.116728;
0.276210;-0.116377;
0.276220;-0.116024;
0.276230;-0.115670;
0.276240;-0.115315;
0.276250;-0.114959;
0.276260;-0.114602;
0.276270;-0.114244;
0.276280;-0.113884;
0.276290;-0.113523;
0.276300;-0.113162;
0.276310;-0.112799;
0.276320;-0.112435;
0.276330;-0.112070;
0.276340;-0.111704;
0.276350;-0.111336;
0.276360;-0.110968;
0.276370;-0.110598;
0.276380;-0.110228;
0.276390;-0.109856;
0.276400;-0.109483;
0.276410;-0.109110;
0.276420;-0.108735;
0.276430;-0.108359;
0.276440;-0.107982;
0.276450;-0.107604;
0.276460;-0.107224;
0.276470;-0.106844;
0.276480;-0.106463;
0.276490;-0.106081;
0.276500;-0.105697;
0.276510;-0.105313;
0.276520;-0.104927;
0.276530;-0.104541;
0.276540;-0.104153;
0.276550;-0.103765;
0.276560;-0.103375;
0.276570;-0.102984;
0.276580;-0.102593;
0.276590;-0.102200;
0.276600;-0.101807;
0.276610;-0.101412;
0.276620;-0.101016;
0.276630;-0.100620;
0.276640;-0.100222;
0.276650;-0.099823;
0.276660;-0.099424;
0.276670;-0.099023;
0.276680;-0.098622;
0.276690;-0.098219;
0.276700;-0.097815;
0.276710;-0.097411;
0.276720;-0.097006;
0.276730;-0.096599;
0.276740;-0.096192;
0.276750;-0.095783;
0.276760;-0.095374;
0.276770;-0.094964;
0.276780;-0.094553;
0.276790;-0.094141;
0.276800;-0.093728;
0.276810;-0.093314;
0.276820;-0.092899;
0.276830;-0.092483;
0.276840;-0.092067;
0.276850;-0.091649;
0.276860;-0.091231;
0.276870;-0.090811;
0.276880;-0.090391;
0.276890;-0.089970;
0.276900;-0.089548;
0.276910;-0.089125;
0.276920;-0.088701;
0.276930;-0.088276;
0.276940;-0.087851;
0.276950;-0.087424;
0.276960;-0.086997;
0.276970;-0.086569;
0.276980;-0.086140;
0.276990;-0.085710;
0.277000;-0.085279;
0.277010;-0.084848;
0.277020;-0.084415;
0.277030;-0.083982;
0.277040;-0.083548;
0.277050;-0.083113;
0.277060;-0.082678;
0.277070;-0.082241;
0.277080;-0.081804;
0.277090;-0.081366;
0.277100;-0.080927;
0.277110;-0.080487;
0.277120;-0.080046;
0.277130;-0.079605;
0.277140;-0.079163;
0.277150;-0.078720;
0.277160;-0.078276;
0.277170;-0.077832;
0.277180;-0.077387;
0.277190;-0.076941;
0.277200;-0.076494;
0.277210;-0.076047;
0.277220;-0.075598;
0.277230;-0.075149;
0.277240;-0.074700;
0.277250;-0.074249;
0.277260;-0.073798;
0.277270;-0.073346;
0.277280;-0.072894;
0.277290;-0.072440;
0.277300;-0.071986;
0.277310;-0.071531;
0.277320;-0.071076;
0.277330;-0.070620;
0.277340;-0.070163;
0.277350;-0.069705;
0.277360;-0.069247;
0.277370;-0.068788;
0.277380;-0.068328;
0.277390;-0.067868;
0.277400;-0.067407;
0.277410;-0.066946;
0.277420;-0.066483;
0.277430;-0.066020;
0.277440;-0.065557;
0.277450;-0.065092;
0.277460;-0.064628;
0.277470;-0.064162;
0.277480;-0.063696;
0.277490;-0.063229;
0.277500;-0.062762;
0.277510;-0.062294;
0.277520;-0.061825;
0.277530;-0.061356;
0.277540;-0.060886;
0.277550;-0.060415;
0.277560;-0.059944;
0.277570;-0.059473;
0.277580;-0.059000;
0.277590;-0.058528;
0.277600;-0.058054;
0.277610;-0.057580;
0.277620;-0.057106;
0.277630;-0.056630;
0.277640;-0.056155;
0.277650;-0.055679;
0.277660;-0.055202;
0.277670;-0.054725;
0.277680;-0.054247;
0.277690;-0.053768;
0.277700;-0.053289;
0.277710;-0.052810;
0.277720;-0.052330;
0.277730;-0.051849;
0.277740;-0.051368;
0.277750;-0.050887;
0.277760;-0.050405;
0.277770;-0.049922;
0.277780;-0.049439;
0.277790;-0.048956;
0.277800;-0.048472;
0.277810;-0.047988;
0.277820;-0.047503;
0.277830;-0.047017;
0.277840;-0.046531;
0.277850;-0.046045;
0.277860;-0.045558;
0.277870;-0.045071;
0.277880;-0.044583;
0.277890;-0.044095;
0.277900;-0.043607;
0.277910;-0.043118;
0.277920;-0.042628;
0.277930;-0.042139;
0.277940;-0.041648;
0.277950;-0.041158;
0.277960;-0.040667;
0.277970;-0.040175;
0.277980;-0.039683;
0.277990;-0.039191;
0.278000;-0.038699;
0.278010;-0.038206;
0.278020;-0.037712;
0.278030;-0.037218;
0.278040;-0.036724;
0.278050;-0.036230;
0.278060;-0.035735;
0.278070;-0.035240;
0.278080;-0.034744;
0.278090;-0.034248;
0.278100;-0.033752;
0.278110;-0.033256;
0.278120;-0.032759;
0.278130;-0.032261;
0.278140;-0.031764;
0.278150;-0.031266;
0.278160;-0.030768;
0.278170;-0.030270;
0.278180;-0.029771;
0.278190;-0.029272;
0.278200;-0.028772;
0.278210;-0.028273;
0.278220;-0.027773;
0.278230;-0.027273;
0.278240;-0.026772;
0.278250;-0.026272;
0.278260;-0.025771;
0.278270;-0.025269;
0.278280;-0.024768;
0.278290;-0.024266;
0.278300;-0.023764;
0.278310;-0.023262;
0.278320;-0.022760;
0.278330;-0.022257;
0.278340;-0.021754;
0.278350;-0.021251;
0.278360;-0.020748;
0.278370;-0.020244;
0.278380;-0.019741;
0.278390;-0.019237;
0.278400;-0.018733;
0.278410;-0.018228;
0.278420;-0.017724;
0.278430;-0.017219;
0.278440;-0.016715;
0.278450;-0.016210;
0.278460;-0.015705;
0.278470;-0.015199;
0.278480;-0.014694;
0.278490;-0.014188;
0.278500;-0.013683;
0.278510;-0.013177;
0.278520;-0.012671;
0.278530;-0.012165;
0.278540;-0.011659;
0.278550;-0.011152;
0.278560;-0.010646;
0.278570;-0.010139;
0.278580;-0.009633;
0.278590;-0.009126;
0.278600;-0.008619;
0.278610;-0.008112;
0.278620;-0.007605;
0.278630;-0.007098;
0.278640;-0.006591;
0.278650;-0.006084;
0.278660;-0.005577;
0.278670;-0.005069;
0.278680;-0.004562;
0.278690;-0.004054;
0.278700;-0.003547;
0.278710;-0.003040;
0.278720;-0.002532;
0.278730;-0.002024;
0.278740;-0.001517;
0.278750;-0.001009;
0.278760;-0.000502;
0.278770;0.000006;
0.278780;0.000513;
0.278790;0.001021;
0.278800;0.001529;
0.278810;0.002036;
0.278820;0.002544;
