time;NETWORK_B1_v_a;
0.187590;-0.928694;
0.187600;-0.931944;
0.187610;-0.935185;
0.187620;-0.938416;
0.187630;-0.941639;
0.187640;-0.944852;
0.187650;-0.948055;
0.187660;-0.951250;
0.187670;-0.954435;
0.187680;-0.957610;
0.187690;-0.960776;
0.187700;-0.963933;
0.187710;-0.967080;
0.187720;-0.970218;
0.187730;-0.973346;
0.187740;-0.976464;
0.187750;-0.979573;
0.187760;-0.982672;
0.187770;-0.985761;
0.187780;-0.988841;
0.187790;-0.991911;
0.187800;-0.994971;
0.187810;-0.998021;
0.187820;-1.001061;
0.187830;-1.004092;
0.187840;-1.007112;
0.187850;-1.010123;
0.187860;-1.013124;
0.187870;-1.016115;
0.187880;-1.019095;
0.187890;-1.022066;
0.187900;-1.025026;
0.187910;-1.027977;
0.187920;-1.030917;
0.187930;-1.033847;
0.187940;-1.036767;
0.187950;-1.039677;
0.187960;-1.042576;
0.187970;-1.045465;
0.187980;-1.048344;
0.187990;-1.051212;
0.188000;-1.054070;
0.188010;-1.056918;
0.188020;-1.059755;
0.188030;-1.062582;
0.188040;-1.065398;
0.188050;-1.068204;
0.188060;-1.070999;
0.188070;-1.073784;
0.188080;-1.076558;
0.188090;-1.079322;
0.188100;-1.082074;
0.188110;-1.084817;
0.188120;-1.087548;
0.188130;-1.090269;
0.188140;-1.092978;
0.188150;-1.095678;
0.188160;-1.098366;
0.188170;-1.101043;
0.188180;-1.103710;
0.188190;-1.106366;
0.188200;-1.109010;
0.188210;-1.111644;
0.188220;-1.114267;
0.188230;-1.116879;
0.188240;-1.119480;
0.188250;-1.122070;
0.188260;-1.124648;
0.188270;-1.127216;
0.188280;-1.129772;
0.188290;-1.132318;
0.188300;-1.134852;
0.188310;-1.137375;
0.188320;-1.139887;
0.188330;-1.142387;
0.188340;-1.144876;
0.188350;-1.147354;
0.188360;-1.149821;
0.188370;-1.152276;
0.188380;-1.154720;
0.188390;-1.157153;
0.188400;-1.159574;
0.188410;-1.161983;
0.188420;-1.164381;
0.188430;-1.166768;
0.188440;-1.169143;
0.188450;-1.171507;
0.188460;-1.173859;
0.188470;-1.176199;
0.188480;-1.178528;
0.188490;-1.180845;
0.188500;-1.183151;
0.188510;-1.185445;
0.188520;-1.187727;
0.188530;-1.189997;
0.188540;-1.192256;
0.188550;-1.194503;
0.188560;-1.196738;
0.188570;-1.198962;
0.188580;-1.201173;
0.188590;-1.203373;
0.188600;-1.205560;
0.188610;-1.207736;
0.188620;-1.209900;
0.188630;-1.212052;
0.188640;-1.214192;
0.188650;-1.216320;
0.188660;-1.218437;
0.188670;-1.220541;
0.188680;-1.222633;
0.188690;-1.224712;
0.188700;-1.226780;
0.188710;-1.228836;
0.188720;-1.230880;
0.188730;-1.232911;
0.188740;-1.234930;
0.188750;-1.236938;
0.188760;-1.238932;
0.188770;-1.240915;
0.188780;-1.242885;
0.188790;-1.244844;
0.188800;-1.246790;
0.188810;-1.248723;
0.188820;-1.250644;
0.188830;-1.252553;
0.188840;-1.254450;
0.188850;-1.256334;
0.188860;-1.258206;
0.188870;-1.260065;
0.188880;-1.261912;
0.188890;-1.263746;
0.188900;-1.265568;
0.188910;-1.267378;
0.188920;-1.269175;
0.188930;-1.270959;
0.188940;-1.272731;
0.188950;-1.274490;
0.188960;-1.276237;
0.188970;-1.277971;
0.188980;-1.279693;
0.188990;-1.281402;
0.189000;-1.283098;
0.189010;-1.284782;
0.189020;-1.286453;
0.189030;-1.288111;
0.189040;-1.289756;
0.189050;-1.291389;
0.189060;-1.293009;
0.189070;-1.294616;
0.189080;-1.296211;
0.189090;-1.297793;
0.189100;-1.299362;
0.189110;-1.300918;
0.189120;-1.302461;
0.189130;-1.303991;
0.189140;-1.305509;
0.189150;-1.307013;
0.189160;-1.308505;
0.189170;-1.309984;
0.189180;-1.311450;
0.189190;-1.312903;
0.189200;-1.314343;
0.189210;-1.315770;
0.189220;-1.317184;
0.189230;-1.318585;
0.189240;-1.319973;
0.189250;-1.321348;
0.189260;-1.322710;
0.189270;-1.324059;
0.189280;-1.325395;
0.189290;-1.326717;
0.189300;-1.328027;
0.189310;-1.329323;
0.189320;-1.330607;
0.189330;-1.331877;
0.189340;-1.333134;
0.189350;-1.334378;
0.189360;-1.335609;
0.189370;-1.336827;
0.189380;-1.338031;
0.189390;-1.339222;
0.189400;-1.340400;
0.189410;-1.341565;
0.189420;-1.342717;
0.189430;-1.343855;
0.189440;-1.344980;
0.189450;-1.346092;
0.189460;-1.347190;
0.189470;-1.348276;
0.189480;-1.349347;
0.189490;-1.350406;
0.189500;-1.351451;
0.189510;-1.352483;
0.189520;-1.353502;
0.189530;-1.354507;
0.189540;-1.355499;
0.189550;-1.356477;
0.189560;-1.357442;
0.189570;-1.358394;
0.189580;-1.359332;
0.189590;-1.360257;
0.189600;-1.361168;
0.189610;-1.362066;
0.189620;-1.362951;
0.189630;-1.363822;
0.189640;-1.364679;
0.189650;-1.365523;
0.189660;-1.366354;
0.189670;-1.367171;
0.189680;-1.367975;
0.189690;-1.368765;
0.189700;-1.369542;
0.189710;-1.370305;
0.189720;-1.371055;
0.189730;-1.371791;
0.189740;-1.372513;
0.189750;-1.373222;
0.189760;-1.373918;
0.189770;-1.374600;
0.189780;-1.375268;
0.189790;-1.375923;
0.189800;-1.376564;
0.189810;-1.377192;
0.189820;-1.377806;
0.189830;-1.378406;
0.189840;-1.378993;
0.189850;-1.379566;
0.189860;-1.380126;
0.189870;-1.380671;
0.189880;-1.381204;
0.189890;-1.381723;
0.189900;-1.382228;
0.189910;-1.382719;
0.189920;-1.383197;
0.189930;-1.383661;
0.189940;-1.384111;
0.189950;-1.384548;
0.189960;-1.384971;
0.189970;-1.385381;
0.189980;-1.385777;
0.189990;-1.386159;
0.190000;-1.386527;
0.190010;-1.386882;
0.190020;-1.387223;
0.190030;-1.387550;
0.190040;-1.387864;
0.190050;-1.388164;
0.190060;-1.388450;
0.190070;-1.388723;
0.190080;-1.388982;
0.190090;-1.389227;
0.190100;-1.389458;
0.190110;-1.389676;
0.190120;-1.389880;
0.190130;-1.390070;
0.190140;-1.390247;
0.190150;-1.390410;
0.190160;-1.390559;
0.190170;-1.390694;
0.190180;-1.390816;
0.190190;-1.390924;
0.190200;-1.391018;
0.190210;-1.391099;
0.190220;-1.391165;
0.190230;-1.391219;
0.190240;-1.391258;
0.190250;-1.391283;
0.190260;-1.391295;
0.190270;-1.391293;
0.190280;-1.391278;
0.190290;-1.391248;
0.190300;-1.391205;
0.190310;-1.391149;
0.190320;-1.391078;
0.190330;-1.390994;
0.190340;-1.390896;
0.190350;-1.390784;
0.190360;-1.390659;
0.190370;-1.390519;
0.190380;-1.390367;
0.190390;-1.390200;
0.190400;-1.390020;
0.190410;-1.389826;
0.190420;-1.389618;
0.190430;-1.389396;
0.190440;-1.389161;
0.190450;-1.388912;
0.190460;-1.388650;
0.190470;-1.388373;
0.190480;-1.388083;
0.190490;-1.387779;
0.190500;-1.387462;
0.190510;-1.387131;
0.190520;-1.386786;
0.190530;-1.386428;
0.190540;-1.386055;
0.190550;-1.385670;
0.190560;-1.385270;
0.190570;-1.384857;
0.190580;-1.384430;
0.190590;-1.383989;
0.190600;-1.383535;
0.190610;-1.383067;
0.190620;-1.382586;
0.190630;-1.382091;
0.190640;-1.381582;
0.190650;-1.381060;
0.190660;-1.380523;
0.190670;-1.379974;
0.190680;-1.379411;
0.190690;-1.378834;
0.190700;-1.378243;
0.190710;-1.377639;
0.190720;-1.377021;
0.190730;-1.376390;
0.190740;-1.375745;
0.190750;-1.375087;
0.190760;-1.374414;
0.190770;-1.373729;
0.190780;-1.373030;
0.190790;-1.372317;
0.190800;-1.371591;
0.190810;-1.370851;
0.190820;-1.370098;
0.190830;-1.369331;
0.190840;-1.368550;
0.190850;-1.367756;
0.190860;-1.366949;
0.190870;-1.366128;
0.190880;-1.365294;
0.190890;-1.364446;
0.190900;-1.363585;
0.190910;-1.362710;
0.190920;-1.361822;
0.190930;-1.360920;
0.190940;-1.360005;
0.190950;-1.359077;
0.190960;-1.358135;
0.190970;-1.357179;
0.190980;-1.356211;
0.190990;-1.355229;
0.191000;-1.354233;
0.191010;-1.353224;
0.191020;-1.352202;
0.191030;-1.351167;
0.191040;-1.350118;
0.191050;-1.349056;
0.191060;-1.347980;
0.191070;-1.346891;
0.191080;-1.345789;
0.191090;-1.344674;
0.191100;-1.343545;
0.191110;-1.342403;
0.191120;-1.341248;
0.191130;-1.340080;
0.191140;-1.338898;
0.191150;-1.337703;
0.191160;-1.336495;
0.191170;-1.335274;
0.191180;-1.334039;
0.191190;-1.332792;
0.191200;-1.331531;
0.191210;-1.330257;
0.191220;-1.328970;
0.191230;-1.327670;
0.191240;-1.326357;
0.191250;-1.325030;
0.191260;-1.323691;
0.191270;-1.322339;
0.191280;-1.320973;
0.191290;-1.319595;
0.191300;-1.318203;
0.191310;-1.316798;
0.191320;-1.315381;
0.191330;-1.313950;
0.191340;-1.312507;
0.191350;-1.311050;
0.191360;-1.309581;
0.191370;-1.308098;
0.191380;-1.306603;
0.191390;-1.305095;
0.191400;-1.303574;
0.191410;-1.302040;
0.191420;-1.300493;
0.191430;-1.298934;
0.191440;-1.297361;
0.191450;-1.295776;
0.191460;-1.294178;
0.191470;-1.292567;
0.191480;-1.290944;
0.191490;-1.289307;
0.191500;-1.287658;
0.191510;-1.285997;
0.191520;-1.284322;
0.191530;-1.282635;
0.191540;-1.280936;
0.191550;-1.279223;
0.191560;-1.277498;
0.191570;-1.275761;
0.191580;-1.274010;
0.191590;-1.272248;
0.191600;-1.270472;
0.191610;-1.268684;
0.191620;-1.266884;
0.191630;-1.265071;
0.191640;-1.263246;
0.191650;-1.261408;
0.191660;-1.259558;
0.191670;-1.257695;
0.191680;-1.255820;
0.191690;-1.253932;
0.191700;-1.252032;
0.191710;-1.250120;
0.191720;-1.248195;
0.191730;-1.246258;
0.191740;-1.244309;
0.191750;-1.242348;
0.191760;-1.240374;
0.191770;-1.238388;
0.191780;-1.236390;
0.191790;-1.234379;
0.191800;-1.232357;
0.191810;-1.230322;
0.191820;-1.228275;
0.191830;-1.226216;
0.191840;-1.224145;
0.191850;-1.222061;
0.191860;-1.219966;
0.191870;-1.217859;
0.191880;-1.215740;
0.191890;-1.213608;
0.191900;-1.211465;
0.191910;-1.209310;
0.191920;-1.207142;
0.191930;-1.204963;
0.191940;-1.202772;
0.191950;-1.200569;
0.191960;-1.198354;
0.191970;-1.196128;
0.191980;-1.193890;
0.191990;-1.191639;
0.192000;-1.189377;
0.192010;-1.187104;
0.192020;-1.184818;
0.192030;-1.182521;
0.192040;-1.180213;
0.192050;-1.177892;
0.192060;-1.175560;
0.192070;-1.173217;
0.192080;-1.170861;
0.192090;-1.168495;
0.192100;-1.166116;
0.192110;-1.163726;
0.192120;-1.161325;
0.192130;-1.158912;
0.192140;-1.156488;
0.192150;-1.154053;
0.192160;-1.151606;
0.192170;-1.149147;
0.192180;-1.146678;
0.192190;-1.144197;
0.192200;-1.141704;
0.192210;-1.139201;
0.192220;-1.136686;
0.192230;-1.134160;
0.192240;-1.131623;
0.192250;-1.129074;
0.192260;-1.126515;
0.192270;-1.123944;
0.192280;-1.121362;
0.192290;-1.118769;
0.192300;-1.116166;
0.192310;-1.113551;
0.192320;-1.110925;
0.192330;-1.108288;
0.192340;-1.105640;
0.192350;-1.102982;
0.192360;-1.100312;
0.192370;-1.097632;
0.192380;-1.094940;
0.192390;-1.092238;
0.192400;-1.089525;
0.192410;-1.086802;
0.192420;-1.084067;
0.192430;-1.081322;
0.192440;-1.078567;
0.192450;-1.075800;
0.192460;-1.073023;
0.192470;-1.070236;
0.192480;-1.067438;
0.192490;-1.064629;
0.192500;-1.061810;
0.192510;-1.058980;
0.192520;-1.056140;
0.192530;-1.053290;
0.192540;-1.050429;
0.192550;-1.047558;
0.192560;-1.044676;
0.192570;-1.041784;
0.192580;-1.038882;
0.192590;-1.035969;
0.192600;-1.033047;
0.192610;-1.030114;
0.192620;-1.027171;
0.192630;-1.024218;
0.192640;-1.021254;
0.192650;-1.018281;
0.192660;-1.015297;
0.192670;-1.012304;
0.192680;-1.009301;
0.192690;-1.006287;
0.192700;-1.003264;
0.192710;-1.000231;
0.192720;-0.997187;
0.192730;-0.994135;
0.192740;-0.991072;
0.192750;-0.987999;
0.192760;-0.984917;
0.192770;-0.981825;
0.192780;-0.978723;
0.192790;-0.975612;
0.192800;-0.972491;
0.192810;-0.969360;
0.192820;-0.966220;
0.192830;-0.963070;
0.192840;-0.959911;
0.192850;-0.956743;
0.192860;-0.953564;
0.192870;-0.950377;
0.192880;-0.947180;
0.192890;-0.943974;
0.192900;-0.940758;
0.192910;-0.937533;
0.192920;-0.934299;
0.192930;-0.931056;
0.192940;-0.927803;
0.192950;-0.924542;
0.192960;-0.921271;
0.192970;-0.917991;
0.192980;-0.914702;
0.192990;-0.911404;
0.193000;-0.908097;
0.193010;-0.904781;
0.193020;-0.901456;
0.193030;-0.898123;
0.193040;-0.894780;
0.193050;-0.891429;
0.193060;-0.888068;
0.193070;-0.884699;
0.193080;-0.881321;
0.193090;-0.877935;
0.193100;-0.874540;
0.193110;-0.871136;
0.193120;-0.867724;
0.193130;-0.864303;
0.193140;-0.860873;
0.193150;-0.857436;
0.193160;-0.853989;
0.193170;-0.850534;
0.193180;-0.847071;
0.193190;-0.843600;
0.193200;-0.840120;
0.193210;-0.836631;
0.193220;-0.833135;
0.193230;-0.829630;
0.193240;-0.826117;
0.193250;-0.822596;
0.193260;-0.819067;
0.193270;-0.815530;
0.193280;-0.811985;
0.193290;-0.808431;
0.193300;-0.804870;
0.193310;-0.801301;
0.193320;-0.797724;
0.193330;-0.794139;
0.193340;-0.790546;
0.193350;-0.786945;
0.193360;-0.783337;
0.193370;-0.779721;
0.193380;-0.776097;
0.193390;-0.772466;
0.193400;-0.768826;
0.193410;-0.765180;
0.193420;-0.761526;
0.193430;-0.757864;
0.193440;-0.754195;
0.193450;-0.750518;
0.193460;-0.746834;
0.193470;-0.743142;
0.193480;-0.739443;
0.193490;-0.735737;
0.193500;-0.732024;
0.193510;-0.728303;
0.193520;-0.724576;
0.193530;-0.720841;
0.193540;-0.717099;
0.193550;-0.713350;
0.193560;-0.709593;
0.193570;-0.705830;
0.193580;-0.702060;
0.193590;-0.698283;
0.193600;-0.694499;
0.193610;-0.690708;
0.193620;-0.686911;
0.193630;-0.683106;
0.193640;-0.679295;
0.193650;-0.675477;
0.193660;-0.671653;
0.193670;-0.667822;
0.193680;-0.663984;
0.193690;-0.660140;
0.193700;-0.656289;
0.193710;-0.652432;
0.193720;-0.648568;
0.193730;-0.644698;
0.193740;-0.640821;
0.193750;-0.636939;
0.193760;-0.633049;
0.193770;-0.629154;
0.193780;-0.625253;
0.193790;-0.621345;
0.193800;-0.617431;
0.193810;-0.613511;
0.193820;-0.609585;
0.193830;-0.605653;
0.193840;-0.601715;
0.193850;-0.597771;
0.193860;-0.593821;
0.193870;-0.589866;
0.193880;-0.585904;
0.193890;-0.581937;
0.193900;-0.577964;
0.193910;-0.573985;
0.193920;-0.570001;
0.193930;-0.566010;
0.193940;-0.562015;
0.193950;-0.558014;
0.193960;-0.554007;
0.193970;-0.549995;
0.193980;-0.545977;
0.193990;-0.541954;
0.194000;-0.537926;
0.194010;-0.533892;
0.194020;-0.529854;
0.194030;-0.525809;
0.194040;-0.521760;
0.194050;-0.517706;
0.194060;-0.513646;
0.194070;-0.509581;
0.194080;-0.505512;
0.194090;-0.501437;
0.194100;-0.497358;
0.194110;-0.493273;
0.194120;-0.489184;
0.194130;-0.485089;
0.194140;-0.480990;
0.194150;-0.476887;
0.194160;-0.472778;
0.194170;-0.468665;
0.194180;-0.464547;
0.194190;-0.460425;
0.194200;-0.456298;
0.194210;-0.452167;
0.194220;-0.448031;
0.194230;-0.443891;
0.194240;-0.439746;
0.194250;-0.435597;
0.194260;-0.431444;
0.194270;-0.427286;
0.194280;-0.423125;
0.194290;-0.418959;
0.194300;-0.414789;
0.194310;-0.410614;
0.194320;-0.406436;
0.194330;-0.402254;
0.194340;-0.398068;
0.194350;-0.393878;
0.194360;-0.389684;
0.194370;-0.385486;
0.194380;-0.381284;
0.194390;-0.377079;
0.194400;-0.372870;
0.194410;-0.368657;
0.194420;-0.364440;
0.194430;-0.360220;
0.194440;-0.355997;
0.194450;-0.351769;
0.194460;-0.347539;
0.194470;-0.343305;
0.194480;-0.339067;
0.194490;-0.334827;
0.194500;-0.330583;
0.194510;-0.326335;
0.194520;-0.322085;
0.194530;-0.317831;
0.194540;-0.313574;
0.194550;-0.309314;
0.194560;-0.305051;
0.194570;-0.300785;
0.194580;-0.296516;
0.194590;-0.292244;
0.194600;-0.287969;
0.194610;-0.283692;
0.194620;-0.279411;
0.194630;-0.275128;
0.194640;-0.270842;
0.194650;-0.266553;
0.194660;-0.262262;
0.194670;-0.257968;
0.194680;-0.253672;
0.194690;-0.249373;
0.194700;-0.245072;
0.194710;-0.240768;
0.194720;-0.236462;
0.194730;-0.232154;
0.194740;-0.227843;
0.194750;-0.223530;
0.194760;-0.219215;
0.194770;-0.214897;
0.194780;-0.210578;
0.194790;-0.206256;
0.194800;-0.201933;
0.194810;-0.197607;
0.194820;-0.193279;
0.194830;-0.188950;
0.194840;-0.184619;
0.194850;-0.180286;
0.194860;-0.175951;
0.194870;-0.171614;
0.194880;-0.167276;
0.194890;-0.162936;
0.194900;-0.158594;
0.194910;-0.154251;
0.194920;-0.149906;
0.194930;-0.145560;
0.194940;-0.141212;
0.194950;-0.136863;
0.194960;-0.132513;
0.194970;-0.128161;
0.194980;-0.123808;
0.194990;-0.119454;
0.195000;-0.115099;
0.195010;-0.110742;
0.195020;-0.106385;
0.195030;-0.102026;
0.195040;-0.097667;
0.195050;-0.093306;
0.195060;-0.088945;
0.195070;-0.084582;
0.195080;-0.080219;
0.195090;-0.075855;
0.195100;-0.071490;
0.195110;-0.067125;
0.195120;-0.062759;
0.195130;-0.058392;
0.195140;-0.054025;
0.195150;-0.049657;
0.195160;-0.045288;
0.195170;-0.040920;
0.195180;-0.036550;
0.195190;-0.032181;
0.195200;-0.027811;
0.195210;-0.023441;
0.195220;-0.019071;
0.195230;-0.014700;
0.195240;-0.010329;
0.195250;-0.005958;
0.195260;-0.001588;
0.195270;0.002783;
0.195280;0.007154;
0.195290;0.011525;
0.195300;0.015896;
0.195310;0.020266;
0.195320;0.024636;
0.195330;0.029006;
0.195340;0.033376;
0.195350;0.037746;
0.195360;0.042115;
0.195370;0.046483;
0.195380;0.050852;
0.195390;0.055219;
0.195400;0.059587;
0.195410;0.063953;
0.195420;0.068319;
0.195430;0.072684;
0.195440;0.077049;
0.195450;0.081413;
0.195460;0.085776;
0.195470;0.090138;
0.195480;0.094499;
0.195490;0.098859;
0.195500;0.103219;
0.195510;0.107577;
0.195520;0.111934;
0.195530;0.116290;
0.195540;0.120645;
0.195550;0.124999;
0.195560;0.129352;
0.195570;0.133703;
0.195580;0.138053;
0.195590;0.142402;
0.195600;0.146749;
0.195610;0.151095;
0.195620;0.155439;
0.195630;0.159782;
0.195640;0.164123;
0.195650;0.168463;
0.195660;0.172800;
0.195670;0.177137;
0.195680;0.181471;
0.195690;0.185804;
0.195700;0.190135;
0.195710;0.194463;
0.195720;0.198790;
0.195730;0.203116;
0.195740;0.207439;
0.195750;0.211760;
0.195760;0.216078;
0.195770;0.220395;
0.195780;0.224710;
0.195790;0.229022;
0.195800;0.233332;
0.195810;0.237640;
0.195820;0.241946;
0.195830;0.246249;
0.195840;0.250549;
0.195850;0.254848;
0.195860;0.259143;
0.195870;0.263436;
0.195880;0.267727;
0.195890;0.272015;
0.195900;0.276300;
0.195910;0.280582;
0.195920;0.284862;
0.195930;0.289139;
0.195940;0.293413;
0.195950;0.297684;
0.195960;0.301952;
0.195970;0.306217;
0.195980;0.310480;
0.195990;0.314739;
0.196000;0.318995;
0.196010;0.323248;
0.196020;0.327497;
0.196030;0.331744;
0.196040;0.335987;
0.196050;0.340227;
0.196060;0.344463;
0.196070;0.348696;
0.196080;0.352926;
0.196090;0.357152;
0.196100;0.361375;
0.196110;0.365594;
0.196120;0.369809;
0.196130;0.374021;
0.196140;0.378229;
0.196150;0.382434;
0.196160;0.386634;
0.196170;0.390831;
0.196180;0.395024;
0.196190;0.399213;
0.196200;0.403398;
0.196210;0.407579;
0.196220;0.411757;
0.196230;0.415930;
0.196240;0.420099;
0.196250;0.424263;
0.196260;0.428424;
0.196270;0.432580;
0.196280;0.436732;
0.196290;0.440880;
0.196300;0.445024;
0.196310;0.449163;
0.196320;0.453297;
0.196330;0.457428;
0.196340;0.461553;
0.196350;0.465674;
0.196360;0.469791;
0.196370;0.473903;
0.196380;0.478010;
0.196390;0.482112;
0.196400;0.486210;
0.196410;0.490303;
0.196420;0.494391;
0.196430;0.498474;
0.196440;0.502552;
0.196450;0.506626;
0.196460;0.510694;
0.196470;0.514757;
0.196480;0.518815;
0.196490;0.522868;
0.196500;0.526916;
0.196510;0.530959;
0.196520;0.534996;
0.196530;0.539029;
0.196540;0.543055;
0.196550;0.547077;
0.196560;0.551093;
0.196570;0.555104;
0.196580;0.559109;
0.196590;0.563108;
0.196600;0.567103;
0.196610;0.571091;
0.196620;0.575074;
0.196630;0.579051;
0.196640;0.583023;
0.196650;0.586988;
0.196660;0.590948;
0.196670;0.594902;
0.196680;0.598851;
0.196690;0.602793;
0.196700;0.606729;
0.196710;0.610660;
0.196720;0.614584;
0.196730;0.618502;
0.196740;0.622414;
0.196750;0.626320;
0.196760;0.630220;
0.196770;0.634114;
0.196780;0.638001;
0.196790;0.641882;
0.196800;0.645757;
0.196810;0.649625;
0.196820;0.653487;
0.196830;0.657343;
0.196840;0.661192;
0.196850;0.665034;
0.196860;0.668870;
0.196870;0.672700;
0.196880;0.676522;
0.196890;0.680338;
0.196900;0.684148;
0.196910;0.687950;
0.196920;0.691746;
0.196930;0.695535;
0.196940;0.699317;
0.196950;0.703092;
0.196960;0.706860;
0.196970;0.710622;
0.196980;0.714376;
0.196990;0.718123;
0.197000;0.721863;
0.197010;0.725596;
0.197020;0.729322;
0.197030;0.733041;
0.197040;0.736752;
0.197050;0.740456;
0.197060;0.744153;
0.197070;0.747842;
0.197080;0.751524;
0.197090;0.755199;
0.197100;0.758866;
0.197110;0.762526;
0.197120;0.766178;
0.197130;0.769823;
0.197140;0.773460;
0.197150;0.777089;
0.197160;0.780711;
0.197170;0.784325;
0.197180;0.787931;
0.197190;0.791530;
0.197200;0.795120;
0.197210;0.798703;
0.197220;0.802278;
0.197230;0.805845;
0.197240;0.809404;
0.197250;0.812955;
0.197260;0.816498;
0.197270;0.820033;
0.197280;0.823560;
0.197290;0.827079;
0.197300;0.830590;
0.197310;0.834092;
0.197320;0.837586;
0.197330;0.841072;
0.197340;0.844550;
0.197350;0.848019;
0.197360;0.851480;
0.197370;0.854933;
0.197380;0.858377;
0.197390;0.861812;
0.197400;0.865240;
0.197410;0.868658;
0.197420;0.872068;
0.197430;0.875470;
0.197440;0.878862;
0.197450;0.882246;
0.197460;0.885622;
0.197470;0.888988;
0.197480;0.892346;
0.197490;0.895695;
0.197500;0.899035;
0.197510;0.902367;
0.197520;0.905689;
0.197530;0.909003;
0.197540;0.912307;
0.197550;0.915603;
0.197560;0.918889;
0.197570;0.922167;
0.197580;0.925435;
0.197590;0.928694;
0.197600;0.931944;
0.197610;0.935185;
0.197620;0.938416;
0.197630;0.941639;
0.197640;0.944852;
0.197650;0.948055;
0.197660;0.951250;
0.197670;0.954435;
0.197680;0.957610;
0.197690;0.960776;
0.197700;0.963933;
0.197710;0.967080;
0.197720;0.970218;
0.197730;0.973346;
0.197740;0.976464;
0.197750;0.979573;
0.197760;0.982672;
0.197770;0.985761;
0.197780;0.988841;
0.197790;0.991911;
0.197800;0.994971;
0.197810;0.998021;
0.197820;1.001061;
0.197830;1.004092;
0.197840;1.007112;
0.197850;1.010123;
0.197860;1.013124;
0.197870;1.016115;
0.197880;1.019095;
0.197890;1.022066;
0.197900;1.025026;
0.197910;1.027977;
0.197920;1.030917;
0.197930;1.033847;
0.197940;1.036767;
0.197950;1.039677;
0.197960;1.042576;
0.197970;1.045465;
0.197980;1.048344;
0.197990;1.051212;
0.198000;1.054070;
0.198010;1.056918;
0.198020;1.059755;
0.198030;1.062582;
0.198040;1.065398;
0.198050;1.068204;
0.198060;1.070999;
0.198070;1.073784;
0.198080;1.076558;
0.198090;1.079322;
0.198100;1.082074;
0.198110;1.084817;
0.198120;1.087548;
0.198130;1.090269;
0.198140;1.092978;
0.198150;1.095678;
0.198160;1.098366;
0.198170;1.101043;
0.198180;1.103710;
0.198190;1.106366;
0.198200;1.109010;
0.198210;1.111644;
0.198220;1.114267;
0.198230;1.116879;
0.198240;1.119480;
0.198250;1.122070;
0.198260;1.124648;
0.198270;1.127216;
0.198280;1.129772;
0.198290;1.132318;
0.198300;1.134852;
0.198310;1.137375;
0.198320;1.139887;
0.198330;1.142387;
0.198340;1.144876;
0.198350;1.147354;
0.198360;1.149821;
0.198370;1.152276;
0.198380;1.154720;
0.198390;1.157153;
0.198400;1.159574;
0.198410;1.161983;
0.198420;1.164381;
0.198430;1.166768;
0.198440;1.169143;
0.198450;1.171507;
0.198460;1.173859;
0.198470;1.176199;
0.198480;1.178528;
0.198490;1.180845;
0.198500;1.183151;
0.198510;1.185445;
0.198520;1.187727;
0.198530;1.189997;
0.198540;1.192256;
0.198550;1.194503;
0.198560;1.196738;
0.198570;1.198962;
0.198580;1.201173;
0.198590;1.203373;
0.198600;1.205560;
0.198610;1.207736;
0.198620;1.209900;
0.198630;1.212052;
0.198640;1.214192;
0.198650;1.216320;
0.198660;1.218437;
0.198670;1.220541;
0.198680;1.222633;
0.198690;1.224712;
0.198700;1.226780;
0.198710;1.228836;
0.198720;1.230880;
0.198730;1.232911;
0.198740;1.234930;
0.198750;1.236938;
0.198760;1.238932;
0.198770;1.240915;
0.198780;1.242885;
0.198790;1.244844;
0.198800;1.246790;
0.198810;1.248723;
0.198820;1.250644;
0.198830;1.252553;
0.198840;1.254450;
0.198850;1.256334;
0.198860;1.258206;
0.198870;1.260065;
0.198880;1.261912;
0.198890;1.263746;
0.198900;1.265568;
0.198910;1.267378;
0.198920;1.269175;
0.198930;1.270959;
0.198940;1.272731;
0.198950;1.274490;
0.198960;1.276237;
0.198970;1.277971;
0.198980;1.279693;
0.198990;1.281402;
0.199000;1.283098;
0.199010;1.284782;
0.199020;1.286453;
0.199030;1.288111;
0.199040;1.289756;
0.199050;1.291389;
0.199060;1.293009;
0.199070;1.294616;
0.199080;1.296211;
0.199090;1.297793;
0.199100;1.299362;
0.199110;1.300918;
0.199120;1.302461;
0.199130;1.303991;
0.199140;1.305509;
0.199150;1.307013;
0.199160;1.308505;
0.199170;1.309984;
0.199180;1.311450;
0.199190;1.312903;
0.199200;1.314343;
0.199210;1.315770;
0.199220;1.317184;
0.199230;1.318585;
0.199240;1.319973;
0.199250;1.321348;
0.199260;1.322710;
0.199270;1.324059;
0.199280;1.325395;
0.199290;1.326717;
0.199300;1.328027;
0.199310;1.329323;
0.199320;1.330607;
0.199330;1.331877;
0.199340;1.333134;
0.199350;1.334378;
0.199360;1.335609;
0.199370;1.336827;
0.199380;1.338031;
0.199390;1.339222;
0.199400;1.340400;
0.199410;1.341565;
0.199420;1.342717;
0.199430;1.343855;
0.199440;1.344980;
0.199450;1.346092;
0.199460;1.347190;
0.199470;1.348276;
0.199480;1.349347;
0.199490;1.350406;
0.199500;1.351451;
0.199510;1.352483;
0.199520;1.353502;
0.199530;1.354507;
0.199540;1.355499;
0.199550;1.356477;
0.199560;1.357442;
0.199570;1.358394;
0.199580;1.359332;
0.199590;1.360257;
