time;GEN_generator_theta;GEN_generator_omegaPu;GEN_generator_eqPPu;GEN_generator_edPPu;GEN_generator_eqPPPu;GEN_generator_edPPPu;GEN_generator_PGenPu;GEN_generator_QGenPu;GEN_generator_psiAgPu;GEN_generator_satDPu;GEN_generator_satQPu;GEN_generator_UPu;
3.440079;1.050170;0.999712;0.779041;0.606235;0.702561;0.729158;0.678359;0.013905;1.006189;1.104982;1.099732;0.996869;
3.452774;1.048989;0.999694;0.778916;0.606390;0.702673;0.729113;0.675496;0.014131;1.006248;1.105029;1.099778;0.996948;
3.465469;1.047746;0.999681;0.778801;0.606522;0.702815;0.729031;0.672588;0.014353;1.006306;1.105076;1.099822;0.997027;
3.478164;1.046459;0.999672;0.778697;0.606630;0.702982;0.728914;0.669673;0.014568;1.006361;1.105121;1.099865;0.997104;
3.490859;1.045147;0.999668;0.778606;0.606713;0.703171;0.728765;0.666789;0.014772;1.006413;1.105164;1.099905;0.997179;
3.503554;1.043827;0.999668;0.778526;0.606771;0.703379;0.728587;0.663971;0.014964;1.006462;1.105203;1.099943;0.997251;
3.516249;1.042518;0.999673;0.778458;0.606805;0.703603;0.728383;0.661256;0.015140;1.006506;1.105239;1.099977;0.997319;
3.528944;1.041236;0.999682;0.778403;0.606815;0.703838;0.728156;0.658673;0.015298;1.006546;1.105271;1.100008;0.997382;
3.541639;1.039998;0.999695;0.778360;0.606801;0.704080;0.727912;0.656253;0.015436;1.006580;1.105299;1.100034;0.997440;
3.554334;1.038818;0.999712;0.778329;0.606766;0.704327;0.727652;0.654022;0.015553;1.006608;1.105322;1.100056;0.997491;
3.567029;1.037712;0.999732;0.778310;0.606710;0.704573;0.727382;0.652004;0.015648;1.006630;1.105340;1.100073;0.997535;
3.579724;1.036690;0.999755;0.778301;0.606634;0.704815;0.727106;0.650218;0.015719;1.006646;1.105353;1.100085;0.997573;
3.592419;1.035765;0.999780;0.778303;0.606541;0.705051;0.726827;0.648681;0.015767;1.006656;1.105361;1.100093;0.997603;
3.605114;1.034946;0.999808;0.778314;0.606432;0.705276;0.726549;0.647404;0.015791;1.006659;1.105363;1.100095;0.997625;
3.617809;1.034241;0.999838;0.778334;0.606309;0.705488;0.726277;0.646398;0.015791;1.006656;1.105361;1.100093;0.997640;
3.630504;1.033656;0.999869;0.778361;0.606175;0.705684;0.726013;0.645668;0.015768;1.006647;1.105354;1.100086;0.997647;
3.643199;1.033197;0.999901;0.778395;0.606032;0.705861;0.725762;0.645215;0.015722;1.006632;1.105341;1.100074;0.997647;
3.655894;1.032865;0.999933;0.778435;0.605882;0.706017;0.725526;0.645037;0.015655;1.006612;1.105325;1.100058;0.997640;
3.668589;1.032663;0.999966;0.778479;0.605728;0.706151;0.725309;0.645129;0.015568;1.006586;1.105304;1.100039;0.997625;
3.681284;1.032590;0.999998;0.778526;0.605572;0.706260;0.725114;0.645481;0.015462;1.006555;1.105279;1.100015;0.997604;
3.693979;1.032643;1.000029;0.778575;0.605416;0.706344;0.724941;0.646081;0.015339;1.006521;1.105251;1.099988;0.997576;
3.706674;1.032818;1.000059;0.778626;0.605263;0.706402;0.724794;0.646913;0.015201;1.006482;1.105219;1.099958;0.997543;
3.719369;1.033109;1.000088;0.778675;0.605115;0.706433;0.724674;0.647959;0.015049;1.006440;1.105185;1.099926;0.997505;
3.732064;1.033511;1.000115;0.778724;0.604973;0.706438;0.724581;0.649199;0.014885;1.006395;1.105148;1.099891;0.997462;
3.744759;1.034015;1.000139;0.778770;0.604840;0.706416;0.724516;0.650613;0.014712;1.006347;1.105110;1.099854;0.997414;
3.757454;1.034613;1.000162;0.778813;0.604717;0.706368;0.724480;0.652176;0.014532;1.006298;1.105070;1.099816;0.997364;
3.770149;1.035294;1.000181;0.778852;0.604606;0.706296;0.724472;0.653865;0.014345;1.006248;1.105029;1.099777;0.997310;
3.782844;1.036049;1.000198;0.778886;0.604508;0.706200;0.724492;0.655654;0.014156;1.006196;1.104987;1.099738;0.997254;
3.795539;1.036865;1.000212;0.778914;0.604424;0.706082;0.724539;0.657517;0.013965;1.006145;1.104945;1.099698;0.997197;
3.808234;1.037732;1.000223;0.778936;0.604355;0.705943;0.724612;0.659428;0.013774;1.006094;1.104904;1.099659;0.997140;
3.820929;1.038636;1.000232;0.778950;0.604302;0.705785;0.724710;0.661361;0.013586;1.006043;1.104863;1.099620;0.997082;
3.833624;1.039567;1.000237;0.778958;0.604265;0.705611;0.724829;0.663292;0.013402;1.005994;1.104823;1.099582;0.997025;
3.846319;1.040511;1.000239;0.778958;0.604245;0.705423;0.724970;0.665195;0.013224;1.005947;1.104785;1.099545;0.996969;
3.859014;1.041458;1.000238;0.778949;0.604241;0.705222;0.725129;0.667046;0.013054;1.005902;1.104748;1.099511;0.996915;
3.871709;1.042394;1.000234;0.778933;0.604253;0.705012;0.725304;0.668825;0.012893;1.005859;1.104713;1.099478;0.996863;
3.884404;1.043310;1.000227;0.778909;0.604280;0.704795;0.725493;0.670510;0.012742;1.005819;1.104681;1.099447;0.996814;
3.897099;1.044195;1.000218;0.778877;0.604323;0.704573;0.725693;0.672082;0.012604;1.005783;1.104651;1.099419;0.996769;
3.909794;1.045038;1.000206;0.778837;0.604380;0.704349;0.725901;0.673526;0.012478;1.005750;1.104625;1.099393;0.996728;
3.922489;1.045831;1.000193;0.778789;0.604451;0.704126;0.726115;0.674826;0.012367;1.005720;1.104601;1.099371;0.996691;
3.935184;1.046566;1.000177;0.778735;0.604534;0.703906;0.726332;0.675970;0.012269;1.005695;1.104580;1.099351;0.996658;
3.947879;1.047235;1.000160;0.778674;0.604627;0.703690;0.726550;0.676949;0.012187;1.005673;1.104562;1.099334;0.996630;
3.960574;1.047833;1.000141;0.778607;0.604731;0.703482;0.726765;0.677754;0.012120;1.005655;1.104548;1.099321;0.996608;
3.973269;1.048355;1.000121;0.778534;0.604843;0.703283;0.726977;0.678381;0.012068;1.005642;1.104537;1.099310;0.996590;
3.985964;1.048795;1.000100;0.778457;0.604962;0.703095;0.727181;0.678825;0.012032;1.005632;1.104529;1.099303;0.996578;
3.998659;1.049152;1.000079;0.778375;0.605087;0.702920;0.727376;0.679087;0.012011;1.005627;1.104525;1.099299;0.996570;
4.011354;1.049423;1.000057;0.778290;0.605215;0.702759;0.727561;0.679168;0.012005;1.005625;1.104524;1.099297;0.996568;
4.024049;1.049609;1.000036;0.778202;0.605345;0.702614;0.727733;0.679073;0.012012;1.005627;1.104525;1.099299;0.996571;
4.036744;1.049709;1.000015;0.778113;0.605477;0.702485;0.727890;0.678808;0.012033;1.005632;1.104530;1.099303;0.996578;
4.049439;1.049726;0.999994;0.778022;0.605607;0.702373;0.728032;0.678381;0.012066;1.005641;1.104536;1.099310;0.996590;
4.062134;1.049663;0.999974;0.777931;0.605735;0.702279;0.728157;0.677803;0.012109;1.005652;1.104546;1.099318;0.996605;
4.074829;1.049522;0.999955;0.777840;0.605860;0.702203;0.728265;0.677085;0.012163;1.005666;1.104557;1.099329;0.996625;
4.087524;1.049310;0.999938;0.777751;0.605980;0.702145;0.728355;0.676242;0.012224;1.005682;1.104570;1.099341;0.996647;
4.100219;1.049030;0.999922;0.777663;0.606094;0.702105;0.728425;0.675286;0.012292;1.005699;1.104584;1.099355;0.996672;
4.112914;1.048690;0.999907;0.777578;0.606201;0.702082;0.728478;0.674235;0.012366;1.005718;1.104599;1.099369;0.996700;
4.125609;1.048296;0.999894;0.777495;0.606300;0.702075;0.728511;0.673103;0.012444;1.005738;1.104615;1.099384;0.996729;
4.138304;1.047854;0.999883;0.777417;0.606390;0.702085;0.728527;0.671907;0.012524;1.005758;1.104632;1.099400;0.996760;
4.150999;1.047372;0.999874;0.777342;0.606470;0.702109;0.728525;0.670665;0.012605;1.005779;1.104648;1.099416;0.996791;
4.163694;1.046859;0.999867;0.777272;0.606541;0.702146;0.728506;0.669394;0.012685;1.005799;1.104664;1.099431;0.996823;
4.176389;1.046321;0.999862;0.777206;0.606601;0.702196;0.728471;0.668110;0.012763;1.005818;1.104680;1.099446;0.996854;
4.189084;1.045768;0.999859;0.777146;0.606650;0.702257;0.728421;0.666831;0.012838;1.005837;1.104695;1.099460;0.996885;
4.201779;1.045207;0.999858;0.777091;0.606689;0.702327;0.728357;0.665572;0.012908;1.005854;1.104709;1.099474;0.996915;
4.214474;1.044646;0.999859;0.777041;0.606716;0.702405;0.728282;0.664350;0.012972;1.005869;1.104722;1.099486;0.996943;
4.227169;1.044093;0.999862;0.776997;0.606733;0.702488;0.728196;0.663178;0.013029;1.005883;1.104733;1.099496;0.996970;
4.239864;1.043555;0.999867;0.776958;0.606740;0.702577;0.728100;0.662071;0.013079;1.005894;1.104742;1.099505;0.996994;
4.252559;1.043039;0.999873;0.776925;0.606736;0.702668;0.727998;0.661040;0.013120;1.005904;1.104749;1.099512;0.997016;
4.265254;1.042551;0.999881;0.776897;0.606723;0.702760;0.727890;0.660097;0.013152;1.005910;1.104755;1.099517;0.997035;
4.277949;1.042097;0.999891;0.776874;0.606701;0.702851;0.727778;0.659251;0.013174;1.005914;1.104758;1.099520;0.997051;
4.290644;1.041684;0.999901;0.776855;0.606671;0.702940;0.727664;0.658510;0.013186;1.005916;1.104759;1.099521;0.997064;
4.303339;1.041314;0.999913;0.776842;0.606634;0.703026;0.727550;0.657881;0.013188;1.005914;1.104758;1.099520;0.997074;
4.316034;1.040993;0.999926;0.776832;0.606590;0.703107;0.727437;0.657369;0.013179;1.005910;1.104755;1.099517;0.997081;
4.328729;1.040723;0.999939;0.776826;0.606541;0.703181;0.727328;0.656977;0.013160;1.005903;1.104749;1.099512;0.997084;
4.341424;1.040508;0.999953;0.776823;0.606487;0.703247;0.727223;0.656707;0.013131;1.005894;1.104742;1.099505;0.997083;
4.354119;1.040348;0.999967;0.776822;0.606429;0.703305;0.727124;0.656558;0.013092;1.005882;1.104732;1.099495;0.997080;
4.366814;1.040245;0.999981;0.776824;0.606369;0.703354;0.727032;0.656530;0.013044;1.005868;1.104720;1.099484;0.997073;
4.379509;1.040199;0.999996;0.776828;0.606308;0.703392;0.726949;0.656618;0.012987;1.005851;1.104707;1.099471;0.997063;
4.404899;1.040271;1.000023;0.776838;0.606187;0.703434;0.726814;0.657114;0.012851;1.005812;1.104675;1.099441;0.997035;
4.427750;1.040514;1.000046;0.776849;0.606082;0.703434;0.726731;0.657896;0.012706;1.005771;1.104642;1.099410;0.997001;
4.450601;1.040910;1.000066;0.776857;0.605988;0.703396;0.726685;0.658946;0.012545;1.005726;1.104605;1.099375;0.996961;
4.473452;1.041437;1.000083;0.776860;0.605907;0.703322;0.726679;0.660207;0.012373;1.005678;1.104567;1.099338;0.996915;
4.494018;1.042004;1.000095;0.776858;0.605850;0.703227;0.726708;0.661476;0.012212;1.005634;1.104531;1.099304;0.996872;
4.514584;1.042638;1.000103;0.776849;0.605808;0.703106;0.726766;0.662820;0.012051;1.005590;1.104495;1.099270;0.996827;
4.533093;1.043248;1.000108;0.776835;0.605787;0.702979;0.726842;0.664058;0.011908;1.005551;1.104464;1.099240;0.996786;
4.551602;1.043877;1.000110;0.776813;0.605780;0.702838;0.726939;0.665284;0.011770;1.005514;1.104433;1.099211;0.996747;
4.570112;1.044510;1.000109;0.776785;0.605788;0.702685;0.727053;0.666466;0.011639;1.005478;1.104404;1.099184;0.996709;
4.588621;1.045131;1.000106;0.776748;0.605811;0.702524;0.727181;0.667574;0.011517;1.005445;1.104378;1.099159;0.996673;
4.607130;1.045725;1.000100;0.776705;0.605848;0.702359;0.727320;0.668582;0.011406;1.005415;1.104353;1.099136;0.996641;
4.625639;1.046278;1.000092;0.776654;0.605898;0.702192;0.727467;0.669468;0.011309;1.005388;1.104332;1.099115;0.996613;
4.644149;1.046780;1.000082;0.776597;0.605960;0.702027;0.727617;0.670212;0.011224;1.005366;1.104313;1.099097;0.996588;
4.662658;1.047220;1.000070;0.776534;0.606032;0.701867;0.727767;0.670801;0.011154;1.005346;1.104298;1.099083;0.996569;
4.681167;1.047590;1.000058;0.776466;0.606111;0.701716;0.727914;0.671226;0.011098;1.005331;1.104285;1.099071;0.996554;
4.699677;1.047885;1.000044;0.776393;0.606198;0.701575;0.728055;0.671484;0.011056;1.005319;1.104276;1.099062;0.996543;
4.718186;1.048103;1.000031;0.776317;0.606288;0.701446;0.728186;0.671574;0.011028;1.005311;1.104269;1.099056;0.996538;
4.736695;1.048242;1.000017;0.776238;0.606381;0.701332;0.728306;0.671503;0.011013;1.005306;1.104265;1.099052;0.996536;
4.755205;1.048303;1.000004;0.776158;0.606474;0.701232;0.728413;0.671277;0.011010;1.005305;1.104264;1.099051;0.996539;
4.773714;1.048290;0.999991;0.776078;0.606565;0.701150;0.728504;0.670911;0.011016;1.005306;1.104265;1.099051;0.996546;
4.792223;1.048207;0.999979;0.775998;0.606653;0.701083;0.728580;0.670418;0.011032;1.005309;1.104267;1.099054;0.996556;
4.810733;1.048060;0.999969;0.775920;0.606736;0.701033;0.728638;0.669817;0.011054;1.005313;1.104271;1.099057;0.996569;
4.829242;1.047858;0.999960;0.775843;0.606812;0.700999;0.728679;0.669129;0.011081;1.005319;1.104276;1.099062;0.996583;
4.847751;1.047607;0.999953;0.775770;0.606881;0.700981;0.728703;0.668372;0.011111;1.005326;1.104281;1.099067;0.996599;
4.866260;1.047319;0.999947;0.775701;0.606941;0.700976;0.728710;0.667570;0.011142;1.005333;1.104287;1.099072;0.996616;
4.884770;1.047004;0.999944;0.775636;0.606991;0.700983;0.728702;0.666747;0.011172;1.005340;1.104292;1.099077;0.996634;
4.903279;1.046673;0.999942;0.775576;0.607031;0.701000;0.728681;0.665927;0.011199;1.005345;1.104297;1.099082;0.996650;
4.921788;1.046338;0.999942;0.775521;0.607061;0.701026;0.728647;0.665132;0.011222;1.005350;1.104300;1.099085;0.996666;
4.940298;1.046009;0.999944;0.775471;0.607082;0.701058;0.728602;0.664381;0.011238;1.005352;1.104302;1.099087;0.996680;
4.958807;1.045695;0.999947;0.775426;0.607092;0.701094;0.728550;0.663694;0.011248;1.005353;1.104303;1.099088;0.996692;
4.977316;1.045405;0.999952;0.775387;0.607094;0.701131;0.728493;0.663085;0.011249;1.005352;1.104302;1.099087;0.996701;
4.995826;1.045149;0.999959;0.775352;0.607087;0.701168;0.728432;0.662567;0.011241;1.005348;1.104299;1.099084;0.996708;
5.014335;1.044933;0.999966;0.775321;0.607074;0.701201;0.728371;0.662152;0.011224;1.005341;1.104294;1.099079;0.996712;
5.032844;1.044761;0.999974;0.775294;0.607054;0.701230;0.728311;0.661845;0.011198;1.005333;1.104286;1.099072;0.996712;
5.051353;1.044638;0.999983;0.775270;0.607031;0.701252;0.728254;0.661648;0.011162;1.005321;1.104277;1.099063;0.996710;
5.069863;1.044566;0.999992;0.775249;0.607003;0.701267;0.728203;0.661564;0.011117;1.005308;1.104266;1.099053;0.996704;
5.088372;1.044546;1.000001;0.775229;0.606974;0.701272;0.728159;0.661588;0.011064;1.005292;1.104254;1.099041;0.996696;
5.106881;1.044578;1.000010;0.775211;0.606944;0.701268;0.728124;0.661716;0.011004;1.005274;1.104239;1.099027;0.996685;
5.125391;1.044660;1.000018;0.775194;0.606915;0.701253;0.728098;0.661941;0.010936;1.005255;1.104223;1.099012;0.996671;
5.143900;1.044789;1.000026;0.775177;0.606888;0.701228;0.728084;0.662252;0.010863;1.005234;1.104207;1.098996;0.996655;
5.162409;1.044961;1.000033;0.775159;0.606864;0.701192;0.728080;0.662638;0.010786;1.005212;1.104189;1.098979;0.996638;
5.180919;1.045171;1.000040;0.775140;0.606844;0.701145;0.728087;0.663085;0.010705;1.005189;1.104170;1.098962;0.996619;
5.199428;1.045415;1.000045;0.775119;0.606829;0.701089;0.728106;0.663581;0.010622;1.005166;1.104152;1.098944;0.996599;
5.217937;1.045684;1.000049;0.775096;0.606819;0.701023;0.728136;0.664110;0.010539;1.005143;1.104133;1.098926;0.996578;
5.236446;1.045973;1.000051;0.775071;0.606816;0.700949;0.728177;0.664656;0.010456;1.005120;1.104114;1.098908;0.996557;
5.254956;1.046274;1.000053;0.775042;0.606819;0.700868;0.728226;0.665204;0.010374;1.005097;1.104096;1.098891;0.996536;
5.273465;1.046579;1.000053;0.775010;0.606829;0.700781;0.728284;0.665738;0.010296;1.005075;1.104078;1.098874;0.996516;
5.291974;1.046881;1.000052;0.774975;0.606845;0.700690;0.728349;0.666245;0.010221;1.005054;1.104061;1.098858;0.996497;
5.310484;1.047174;1.000050;0.774937;0.606868;0.700597;0.728419;0.666713;0.010151;1.005035;1.104045;1.098843;0.996479;
5.328993;1.047452;1.000046;0.774896;0.606896;0.700502;0.728493;0.667131;0.010087;1.005017;1.104031;1.098829;0.996463;
5.347502;1.047708;1.000042;0.774852;0.606930;0.700408;0.728570;0.667488;0.010028;1.005001;1.104018;1.098817;0.996449;
5.366012;1.047939;1.000038;0.774805;0.606969;0.700316;0.728647;0.667780;0.009976;1.004986;1.104006;1.098805;0.996436;
5.384521;1.048140;1.000032;0.774756;0.607012;0.700227;0.728723;0.668001;0.009930;1.004973;1.103995;1.098795;0.996426;
5.403030;1.048310;1.000026;0.774704;0.607058;0.700141;0.728797;0.668148;0.009891;1.004961;1.103986;1.098787;0.996418;
5.421539;1.048446;1.000020;0.774651;0.607106;0.700061;0.728868;0.668222;0.009858;1.004952;1.103978;1.098779;0.996412;
5.440049;1.048547;1.000014;0.774597;0.607155;0.699988;0.728934;0.668222;0.009830;1.004944;1.103971;1.098773;0.996407;
5.477067;1.048646;1.000003;0.774487;0.607254;0.699861;0.729047;0.668023;0.009791;1.004931;1.103961;1.098763;0.996404;
5.514086;1.048621;0.999993;0.774378;0.607348;0.699762;0.729134;0.667595;0.009768;1.004923;1.103955;1.098757;0.996407;
5.551105;1.048494;0.999985;0.774272;0.607432;0.699691;0.729191;0.667000;0.009754;1.004917;1.103950;1.098753;0.996415;
5.584421;1.048315;0.999980;0.774182;0.607496;0.699650;0.729218;0.666378;0.009746;1.004913;1.103947;1.098749;0.996423;
5.614406;1.048123;0.999978;0.774106;0.607542;0.699626;0.729224;0.665795;0.009737;1.004909;1.103943;1.098746;0.996430;
5.644391;1.047923;0.999978;0.774036;0.607577;0.699613;0.729215;0.665236;0.009724;1.004903;1.103939;1.098742;0.996437;
5.671378;1.047751;0.999980;0.773978;0.607599;0.699606;0.729199;0.664780;0.009707;1.004896;1.103933;1.098737;0.996441;
5.698365;1.047600;0.999983;0.773924;0.607612;0.699602;0.729177;0.664393;0.009682;1.004888;1.103926;1.098730;0.996443;
5.725351;1.047481;0.999988;0.773876;0.607618;0.699596;0.729152;0.664094;0.009649;1.004877;1.103918;1.098722;0.996443;
5.752338;1.047402;0.999993;0.773830;0.607618;0.699587;0.729128;0.663893;0.009607;1.004864;1.103907;1.098712;0.996440;
5.779324;1.047368;0.999999;0.773788;0.607614;0.699571;0.729108;0.663797;0.009557;1.004849;1.103895;1.098700;0.996434;
5.806311;1.047383;1.000005;0.773749;0.607607;0.699548;0.729093;0.663803;0.009498;1.004831;1.103881;1.098686;0.996425;
5.833297;1.047447;1.000010;0.773710;0.607600;0.699515;0.729087;0.663907;0.009433;1.004812;1.103865;1.098672;0.996413;
5.860284;1.047555;1.000015;0.773672;0.607595;0.699473;0.729090;0.664095;0.009362;1.004791;1.103848;1.098656;0.996399;
5.887271;1.047704;1.000020;0.773634;0.607592;0.699420;0.729104;0.664353;0.009287;1.004770;1.103831;1.098639;0.996384;
5.914257;1.047886;1.000023;0.773594;0.607593;0.699358;0.729128;0.664663;0.009210;1.004748;1.103813;1.098622;0.996368;
5.941244;1.048092;1.000026;0.773552;0.607599;0.699288;0.729162;0.665004;0.009132;1.004725;1.103795;1.098605;0.996351;
5.968230;1.048314;1.000027;0.773508;0.607612;0.699211;0.729205;0.665355;0.009055;1.004703;1.103777;1.098588;0.996333;
5.995217;1.048541;1.000027;0.773461;0.607630;0.699128;0.729256;0.665697;0.008980;1.004682;1.103760;1.098572;0.996317;
6.022203;1.048764;1.000026;0.773411;0.607654;0.699042;0.729313;0.666011;0.008909;1.004662;1.103744;1.098556;0.996301;
6.049190;1.048974;1.000024;0.773358;0.607684;0.698954;0.729375;0.666282;0.008844;1.004643;1.103728;1.098542;0.996287;
6.076176;1.049164;1.000021;0.773303;0.607719;0.698867;0.729438;0.666497;0.008784;1.004626;1.103714;1.098529;0.996275;
6.103163;1.049328;1.000018;0.773245;0.607757;0.698782;0.729501;0.666648;0.008730;1.004610;1.103702;1.098517;0.996264;
6.130150;1.049462;1.000014;0.773186;0.607799;0.698702;0.729561;0.666730;0.008682;1.004596;1.103690;1.098506;0.996256;
6.157136;1.049564;1.000010;0.773126;0.607842;0.698627;0.729618;0.666742;0.008640;1.004584;1.103680;1.098496;0.996249;
6.184123;1.049633;1.000006;0.773064;0.607886;0.698558;0.729670;0.666689;0.008603;1.004573;1.103671;1.098488;0.996244;
6.211109;1.049670;1.000003;0.773003;0.607929;0.698496;0.729715;0.666577;0.008571;1.004563;1.103663;1.098480;0.996241;
6.238096;1.049679;0.999999;0.772942;0.607970;0.698441;0.729754;0.666416;0.008542;1.004553;1.103656;1.098473;0.996239;
6.265082;1.049665;0.999997;0.772883;0.608008;0.698393;0.729785;0.666217;0.008515;1.004545;1.103649;1.098466;0.996238;
6.292069;1.049632;0.999995;0.772825;0.608043;0.698352;0.729809;0.665994;0.008489;1.004536;1.103642;1.098460;0.996238;
6.319056;1.049587;0.999994;0.772769;0.608074;0.698315;0.729827;0.665761;0.008463;1.004528;1.103635;1.098454;0.996237;
6.346042;1.049536;0.999994;0.772715;0.608101;0.698283;0.729839;0.665530;0.008437;1.004519;1.103628;1.098447;0.996237;
6.373029;1.049486;0.999994;0.772663;0.608124;0.698254;0.729846;0.665315;0.008408;1.004510;1.103621;1.098440;0.996236;
6.400015;1.049443;0.999995;0.772614;0.608143;0.698227;0.729851;0.665127;0.008376;1.004500;1.103613;1.098432;0.996234;
6.427002;1.049411;0.999997;0.772566;0.608158;0.698199;0.729853;0.664973;0.008341;1.004489;1.103604;1.098424;0.996231;
6.453988;1.049396;0.999999;0.772521;0.608170;0.698171;0.729855;0.664861;0.008302;1.004477;1.103594;1.098415;0.996227;
6.480975;1.049399;1.000002;0.772477;0.608180;0.698141;0.729858;0.664795;0.008260;1.004464;1.103584;1.098405;0.996221;
6.507961;1.049423;1.000004;0.772435;0.608189;0.698108;0.729863;0.664774;0.008213;1.004450;1.103573;1.098394;0.996215;
6.534948;1.049469;1.000007;0.772394;0.608196;0.698071;0.729871;0.664799;0.008164;1.004436;1.103561;1.098383;0.996207;
6.588921;1.049618;1.000011;0.772311;0.608214;0.697984;0.729899;0.664953;0.008059;1.004405;1.103536;1.098359;0.996188;
6.637497;1.049805;1.000014;0.772236;0.608234;0.697893;0.729940;0.665183;0.007959;1.004376;1.103512;1.098337;0.996170;
6.686073;1.050022;1.000015;0.772159;0.608261;0.697791;0.729993;0.665449;0.007859;1.004347;1.103489;1.098314;0.996150;
6.729791;1.050226;1.000015;0.772087;0.608292;0.697692;0.730050;0.665684;0.007772;1.004321;1.103468;1.098295;0.996134;
6.773509;1.050421;1.000014;0.772012;0.608329;0.697592;0.730112;0.665881;0.007690;1.004298;1.103449;1.098277;0.996118;
6.817227;1.050594;1.000012;0.771934;0.608371;0.697492;0.730176;0.666017;0.007615;1.004275;1.103431;1.098260;0.996105;
6.860946;1.050735;1.000009;0.771855;0.608417;0.697397;0.730239;0.666081;0.007546;1.004255;1.103415;1.098244;0.996093;
6.904664;1.050841;1.000006;0.771774;0.608464;0.697308;0.730297;0.666071;0.007484;1.004236;1.103400;1.098230;0.996084;
6.948382;1.050913;1.000004;0.771694;0.608510;0.697226;0.730348;0.665997;0.007426;1.004219;1.103386;1.098216;0.996076;
6.992100;1.050956;1.000002;0.771615;0.608555;0.697152;0.730392;0.665874;0.007373;1.004203;1.103372;1.098204;0.996070;
7.035819;1.050979;1.000001;0.771537;0.608595;0.697085;0.730428;0.665722;0.007321;1.004187;1.103360;1.098192;0.996064;
7.079537;1.050990;1.000000;0.771462;0.608632;0.697023;0.730458;0.665563;0.007269;1.004171;1.103347;1.098179;0.996059;
7.123255;1.051001;1.000001;0.771390;0.608663;0.696965;0.730482;0.665419;0.007215;1.004154;1.103333;1.098167;0.996053;
7.166973;1.051020;1.000002;0.771320;0.608691;0.696909;0.730504;0.665306;0.007158;1.004137;1.103319;1.098153;0.996046;
7.210692;1.051056;1.000003;0.771252;0.608716;0.696852;0.730525;0.665236;0.007098;1.004119;1.103304;1.098139;0.996038;
7.254410;1.051112;1.000005;0.771187;0.608738;0.696792;0.730547;0.665214;0.007034;1.004099;1.103289;1.098125;0.996029;
7.298128;1.051191;1.000007;0.771122;0.608759;0.696729;0.730572;0.665239;0.006966;1.004079;1.103273;1.098109;0.996018;
7.341846;1.051290;1.000008;0.771058;0.608781;0.696662;0.730602;0.665303;0.006897;1.004059;1.103256;1.098093;0.996006;
7.385564;1.051405;1.000009;0.770994;0.608805;0.696590;0.730636;0.665394;0.006826;1.004038;1.103240;1.098078;0.995994;
7.429283;1.051530;1.000010;0.770929;0.608831;0.696515;0.730675;0.665498;0.006756;1.004017;1.103223;1.098062;0.995982;
7.473001;1.051659;1.000010;0.770864;0.608859;0.696438;0.730717;0.665601;0.006687;1.003997;1.103206;1.098046;0.995970;
7.516719;1.051785;1.000009;0.770797;0.608890;0.696359;0.730762;0.665690;0.006620;1.003977;1.103190;1.098031;0.995958;
7.560437;1.051902;1.000008;0.770730;0.608923;0.696281;0.730807;0.665754;0.006556;1.003958;1.103175;1.098016;0.995948;
7.604156;1.052006;1.000007;0.770662;0.608957;0.696205;0.730852;0.665787;0.006495;1.003940;1.103161;1.098003;0.995938;
7.647874;1.052094;1.000006;0.770594;0.608993;0.696132;0.730895;0.665789;0.006437;1.003923;1.103147;1.097989;0.995929;
7.691592;1.052167;1.000005;0.770526;0.609028;0.696062;0.730936;0.665761;0.006382;1.003906;1.103133;1.097977;0.995921;
7.779029;1.052280;1.000003;0.770392;0.609094;0.695932;0.731006;0.665654;0.006276;1.003874;1.103107;1.097952;0.995907;
7.856733;1.052360;1.000003;0.770277;0.609147;0.695825;0.731060;0.665539;0.006183;1.003846;1.103085;1.097930;0.995894;
7.934438;1.052443;1.000004;0.770166;0.609195;0.695723;0.731107;0.665451;0.006088;1.003817;1.103062;1.097909;0.995881;
8.004372;1.052534;1.000005;0.770069;0.609234;0.695630;0.731149;0.665417;0.005999;1.003791;1.103040;1.097888;0.995868;
8.074306;1.052647;1.000006;0.769974;0.609271;0.695536;0.731193;0.665431;0.005908;1.003764;1.103018;1.097867;0.995854;
8.144240;1.052779;1.000006;0.769880;0.609309;0.695437;0.731241;0.665484;0.005815;1.003736;1.102996;1.097846;0.995839;
8.214174;1.052924;1.000007;0.769786;0.609349;0.695335;0.731294;0.665555;0.005722;1.003708;1.102974;1.097825;0.995824;
8.284108;1.053068;1.000006;0.769692;0.609391;0.695231;0.731349;0.665617;0.005632;1.003682;1.102952;1.097804;0.995809;
8.354042;1.053194;1.000006;0.769597;0.609436;0.695131;0.731405;0.665637;0.005546;1.003656;1.102932;1.097785;0.995796;
8.411406;1.053287;1.000005;0.769520;0.609473;0.695051;0.731448;0.665634;0.005479;1.003636;1.102915;1.097769;0.995786;
8.468770;1.053371;1.000005;0.769444;0.609508;0.694973;0.731489;0.665618;0.005413;1.003616;1.102899;1.097754;0.995776;
8.526134;1.053451;1.000004;0.769369;0.609543;0.694898;0.731529;0.665597;0.005347;1.003597;1.102883;1.097739;0.995766;
8.583497;1.053528;1.000004;0.769295;0.609576;0.694824;0.731566;0.665575;0.005283;1.003577;1.102868;1.097724;0.995757;
