time;CAPBUS_cap_p_v_0_;MACHINE_generator_terminal_i_0_;MACHINE_generator_omegaPu;MACHINE_generator_UStatorPu;MACHINE_generator_efdPu;MACHINE_generator_ifPu;MACHINE_voltageRegulator_EfdPu;
1.620360;1.307515;-0.928007;0.997316;0.927904;1.316661;0.975370;1.316661;
1.620380;1.307832;-0.927999;0.997316;0.927906;1.316602;0.975350;1.316602;
1.620400;1.308094;-0.927955;0.997316;0.927911;1.316515;0.975329;1.316515;
1.620420;1.308302;-0.927874;0.997316;0.927917;1.316398;0.975309;1.316398;
1.620440;1.308455;-0.927756;0.997316;0.927924;1.316250;0.975289;1.316250;
1.620460;1.308552;-0.927602;0.997316;0.927933;1.316073;0.975269;1.316073;
1.620480;1.308595;-0.927411;0.997316;0.927943;1.315868;0.975248;1.315868;
1.620500;1.308584;-0.927183;0.997316;0.927955;1.315641;0.975228;1.315641;
1.620520;1.308517;-0.926918;0.997316;0.927967;1.315394;0.975207;1.315394;
1.620540;1.308397;-0.926617;0.997316;0.927980;1.315132;0.975187;1.315132;
1.620560;1.308223;-0.926278;0.997316;0.927993;1.314863;0.975166;1.314863;
1.620580;1.307996;-0.925903;0.997316;0.928007;1.314592;0.975146;1.314592;
1.620600;1.307716;-0.925491;0.997316;0.928020;1.314326;0.975125;1.314326;
1.620620;1.307383;-0.925043;0.997316;0.928033;1.314073;0.975104;1.314073;
1.620640;1.306999;-0.924557;0.997316;0.928045;1.313839;0.975083;1.313839;
1.620660;1.306563;-0.924035;0.997316;0.928055;1.313631;0.975061;1.313631;
1.620680;1.306077;-0.923476;0.997316;0.928064;1.313455;0.975040;1.313455;
1.620700;1.305539;-0.922881;0.997316;0.928071;1.313317;0.975019;1.313317;
1.620720;1.304952;-0.922249;0.997316;0.928076;1.313220;0.974997;1.313220;
1.620740;1.304315;-0.921581;0.997316;0.928078;1.313169;0.974975;1.313169;
1.620760;1.303628;-0.920877;0.997316;0.928078;1.313165;0.974954;1.313165;
1.620780;1.302892;-0.920137;0.997316;0.928076;1.313210;0.974932;1.313210;
1.620800;1.302107;-0.919361;0.997316;0.928071;1.313303;0.974910;1.313303;
1.620820;1.301272;-0.918549;0.997316;0.928064;1.313444;0.974889;1.313444;
1.620840;1.300388;-0.917702;0.997316;0.928055;1.313629;0.974867;1.313629;
1.620860;1.299455;-0.916819;0.997316;0.928044;1.313854;0.974845;1.313854;
1.620880;1.298472;-0.915901;0.997316;0.928031;1.314114;0.974824;1.314114;
1.620900;1.297439;-0.914947;0.997316;0.928016;1.314403;0.974803;1.314403;
1.620920;1.296356;-0.913958;0.997316;0.928001;1.314715;0.974781;1.314715;
1.620940;1.295223;-0.912934;0.997316;0.927984;1.315042;0.974760;1.315042;
1.620960;1.294039;-0.911875;0.997316;0.927968;1.315377;0.974739;1.315377;
1.620980;1.292804;-0.910781;0.997316;0.927951;1.315711;0.974718;1.315711;
1.621000;1.291517;-0.909651;0.997316;0.927935;1.316037;0.974697;1.316037;
1.621020;1.290179;-0.908487;0.997316;0.927919;1.316347;0.974677;1.316347;
1.621040;1.288788;-0.907288;0.997316;0.927905;1.316635;0.974657;1.316635;
1.621060;1.287345;-0.906054;0.997316;0.927892;1.316895;0.974636;1.316895;
1.621080;1.285849;-0.904785;0.997316;0.927881;1.317120;0.974616;1.317120;
1.621100;1.284301;-0.903480;0.997316;0.927871;1.317307;0.974596;1.317307;
1.621120;1.282700;-0.902141;0.997316;0.927864;1.317452;0.974576;1.317452;
1.621140;1.281046;-0.900767;0.997316;0.927859;1.317554;0.974557;1.317554;
1.621160;1.279340;-0.899358;0.997316;0.927856;1.317612;0.974537;1.317612;
1.621180;1.277581;-0.897914;0.997316;0.927855;1.317626;0.974517;1.317626;
1.621200;1.275769;-0.896434;0.997316;0.927857;1.317597;0.974498;1.317597;
1.621220;1.273906;-0.894920;0.997316;0.927860;1.317530;0.974478;1.317530;
1.621240;1.271991;-0.893370;0.997317;0.927865;1.317427;0.974459;1.317427;
1.621260;1.270025;-0.891785;0.997317;0.927872;1.317293;0.974439;1.317293;
1.621280;1.268009;-0.890165;0.997317;0.927880;1.317134;0.974420;1.317134;
1.621300;1.265942;-0.888510;0.997317;0.927889;1.316956;0.974400;1.316956;
1.621320;1.263826;-0.886820;0.997317;0.927898;1.316765;0.974380;1.316765;
1.621340;1.261660;-0.885095;0.997317;0.927908;1.316567;0.974361;1.316567;
1.621360;1.259447;-0.883334;0.997317;0.927918;1.316369;0.974341;1.316369;
1.621380;1.257185;-0.881539;0.997317;0.927928;1.316175;0.974321;1.316175;
1.621400;1.254876;-0.879709;0.997317;0.927937;1.315993;0.974301;1.315993;
1.621420;1.252520;-0.877845;0.997317;0.927945;1.315827;0.974281;1.315827;
1.621440;1.250117;-0.875945;0.997317;0.927953;1.315679;0.974261;1.315679;
1.621460;1.247668;-0.874012;0.997317;0.927959;1.315555;0.974240;1.315555;
1.621480;1.245173;-0.872044;0.997317;0.927964;1.315454;0.974220;1.315454;
1.621500;1.242632;-0.870041;0.997317;0.927968;1.315380;0.974200;1.315380;
1.621520;1.240045;-0.868005;0.997317;0.927970;1.315330;0.974180;1.315330;
1.621540;1.237413;-0.865935;0.997317;0.927971;1.315303;0.974159;1.315303;
1.621560;1.234735;-0.863830;0.997317;0.927972;1.315299;0.974139;1.315299;
1.621580;1.232011;-0.861692;0.997317;0.927971;1.315312;0.974119;1.315312;
1.621600;1.229240;-0.859521;0.997317;0.927970;1.315339;0.974098;1.315339;
1.621620;1.226424;-0.857316;0.997317;0.927968;1.315375;0.974078;1.315375;
1.621640;1.223560;-0.855078;0.997317;0.927966;1.315416;0.974058;1.315416;
1.621660;1.220650;-0.852806;0.997317;0.927964;1.315455;0.974038;1.315455;
1.621680;1.217692;-0.850501;0.997317;0.927962;1.315487;0.974018;1.315487;
1.621700;1.214686;-0.848164;0.997317;0.927961;1.315506;0.973998;1.315506;
1.621720;1.211632;-0.845793;0.997317;0.927961;1.315507;0.973978;1.315507;
1.621740;1.208530;-0.843389;0.997317;0.927962;1.315485;0.973958;1.315485;
1.621760;1.205379;-0.840952;0.997317;0.927965;1.315436;0.973938;1.315436;
1.621780;1.202178;-0.838483;0.997317;0.927969;1.315358;0.973919;1.315358;
1.621800;1.198929;-0.835981;0.997317;0.927974;1.315246;0.973899;1.315246;
1.621820;1.195629;-0.833446;0.997317;0.927981;1.315101;0.973879;1.315101;
1.621840;1.192281;-0.830878;0.997317;0.927990;1.314922;0.973859;1.314922;
1.621860;1.188882;-0.828278;0.997317;0.928001;1.314710;0.973839;1.314710;
1.621880;1.185435;-0.825645;0.997317;0.928013;1.314466;0.973819;1.314466;
1.621900;1.181938;-0.822979;0.997317;0.928027;1.314195;0.973799;1.314195;
1.621920;1.178392;-0.820281;0.997317;0.928042;1.313899;0.973779;1.313899;
1.621940;1.174797;-0.817550;0.997317;0.928057;1.313584;0.973759;1.313584;
1.621960;1.171154;-0.814787;0.997317;0.928074;1.313255;0.973738;1.313255;
1.621980;1.167462;-0.811992;0.997317;0.928091;1.312919;0.973718;1.312919;
1.622000;1.163724;-0.809165;0.997317;0.928107;1.312582;0.973697;1.312582;
1.622020;1.159938;-0.806305;0.997317;0.928124;1.312252;0.973676;1.312252;
1.622040;1.156106;-0.803413;0.997317;0.928140;1.311934;0.973655;1.311934;
1.622060;1.152228;-0.800490;0.997317;0.928155;1.311636;0.973633;1.311636;
1.622080;1.148305;-0.797534;0.997317;0.928168;1.311364;0.973612;1.311364;
1.622100;1.144337;-0.794548;0.997317;0.928180;1.311123;0.973590;1.311123;
1.622120;1.140325;-0.791529;0.997318;0.928191;1.310918;0.973568;1.310918;
1.622140;1.136268;-0.788480;0.997318;0.928199;1.310754;0.973546;1.310754;
1.622160;1.132169;-0.785399;0.997318;0.928205;1.310632;0.973524;1.310632;
1.622180;1.128026;-0.782288;0.997318;0.928209;1.310556;0.973502;1.310556;
1.622200;1.123841;-0.779146;0.997318;0.928210;1.310525;0.973479;1.310525;
1.622220;1.119613;-0.775974;0.997318;0.928210;1.310540;0.973457;1.310540;
1.622240;1.115343;-0.772771;0.997318;0.928207;1.310599;0.973435;1.310599;
1.622260;1.111030;-0.769539;0.997318;0.928202;1.310698;0.973412;1.310698;
1.622280;1.106675;-0.766277;0.997318;0.928195;1.310836;0.973390;1.310836;
1.622300;1.102278;-0.762985;0.997318;0.928186;1.311006;0.973368;1.311006;
1.622320;1.097839;-0.759664;0.997318;0.928176;1.311204;0.973346;1.311204;
1.622340;1.093357;-0.756313;0.997318;0.928165;1.311424;0.973324;1.311424;
1.622360;1.088832;-0.752934;0.997318;0.928154;1.311660;0.973302;1.311660;
1.622380;1.084265;-0.749526;0.997318;0.928141;1.311905;0.973280;1.311905;
1.622400;1.079654;-0.746089;0.997318;0.928129;1.312153;0.973258;1.312153;
1.622420;1.075000;-0.742624;0.997318;0.928117;1.312397;0.973237;1.312397;
1.622440;1.070302;-0.739130;0.997318;0.928105;1.312632;0.973216;1.312632;
1.622460;1.065561;-0.735608;0.997318;0.928094;1.312851;0.973195;1.312851;
1.622480;1.060776;-0.732058;0.997318;0.928084;1.313051;0.973174;1.313051;
1.622500;1.055947;-0.728480;0.997318;0.928075;1.313227;0.973153;1.313227;
1.622520;1.051074;-0.724874;0.997318;0.928068;1.313376;0.973133;1.313376;
1.622540;1.046157;-0.721240;0.997318;0.928062;1.313496;0.973112;1.313496;
1.622560;1.041197;-0.717578;0.997318;0.928057;1.313586;0.973092;1.313586;
1.622580;1.036192;-0.713889;0.997318;0.928054;1.313646;0.973071;1.313646;
1.622600;1.031145;-0.710173;0.997318;0.928053;1.313677;0.973051;1.313677;
1.622620;1.026054;-0.706428;0.997318;0.928053;1.313679;0.973031;1.313679;
1.622640;1.020921;-0.702657;0.997318;0.928054;1.313657;0.973011;1.313657;
1.622660;1.015746;-0.698858;0.997318;0.928056;1.313613;0.972991;1.313613;
1.622680;1.010529;-0.695032;0.997318;0.928059;1.313552;0.972971;1.313552;
1.622700;1.005271;-0.691179;0.997318;0.928063;1.313476;0.972950;1.313476;
1.622720;0.999973;-0.687299;0.997318;0.928067;1.313393;0.972930;1.313393;
1.622740;0.994635;-0.683392;0.997318;0.928071;1.313305;0.972910;1.313305;
1.622760;0.989258;-0.679458;0.997318;0.928076;1.313218;0.972890;1.313218;
1.622780;0.983843;-0.675498;0.997318;0.928080;1.313136;0.972869;1.313136;
1.622800;0.978390;-0.671512;0.997318;0.928083;1.313063;0.972849;1.313063;
1.622820;0.972899;-0.667499;0.997318;0.928086;1.313003;0.972829;1.313003;
1.622840;0.967373;-0.663461;0.997318;0.928089;1.312958;0.972808;1.312958;
1.622860;0.961810;-0.659397;0.997318;0.928090;1.312931;0.972788;1.312931;
1.622880;0.956213;-0.655307;0.997319;0.928090;1.312923;0.972767;1.312923;
1.622900;0.950580;-0.651191;0.997319;0.928090;1.312935;0.972747;1.312935;
1.622920;0.944912;-0.647050;0.997319;0.928088;1.312965;0.972726;1.312965;
1.622940;0.939211;-0.642885;0.997319;0.928086;1.313013;0.972706;1.313013;
1.622960;0.933475;-0.638695;0.997319;0.928083;1.313076;0.972686;1.313076;
1.622980;0.927705;-0.634480;0.997319;0.928079;1.313151;0.972665;1.313151;
1.623000;0.921901;-0.630240;0.997319;0.928075;1.313236;0.972645;1.313236;
1.623020;0.916064;-0.625977;0.997319;0.928070;1.313325;0.972625;1.313325;
1.623040;0.910192;-0.621689;0.997319;0.928066;1.313415;0.972605;1.313415;
1.623060;0.904286;-0.617378;0.997319;0.928062;1.313501;0.972585;1.313501;
1.623080;0.898347;-0.613044;0.997319;0.928058;1.313577;0.972565;1.313577;
1.623100;0.892373;-0.608685;0.997319;0.928055;1.313640;0.972546;1.313640;
1.623120;0.886364;-0.604304;0.997319;0.928052;1.313685;0.972526;1.313685;
1.623140;0.880321;-0.599899;0.997319;0.928051;1.313708;0.972507;1.313708;
1.623160;0.874243;-0.595472;0.997319;0.928051;1.313705;0.972487;1.313705;
1.623180;0.868130;-0.591022;0.997319;0.928053;1.313674;0.972468;1.313674;
1.623200;0.861981;-0.586549;0.997319;0.928056;1.313612;0.972449;1.313612;
1.623220;0.855798;-0.582053;0.997319;0.928061;1.313519;0.972429;1.313519;
1.623240;0.849579;-0.577535;0.997319;0.928067;1.313393;0.972410;1.313393;
1.623260;0.843325;-0.572995;0.997319;0.928075;1.313235;0.972391;1.313235;
1.623280;0.837036;-0.568433;0.997319;0.928084;1.313047;0.972371;1.313047;
1.623300;0.830712;-0.563848;0.997319;0.928095;1.312831;0.972352;1.312831;
1.623320;0.824353;-0.559241;0.997319;0.928107;1.312590;0.972332;1.312590;
1.623340;0.817960;-0.554613;0.997319;0.928120;1.312328;0.972313;1.312328;
1.623360;0.811533;-0.549962;0.997319;0.928134;1.312049;0.972293;1.312049;
1.623380;0.805072;-0.545290;0.997319;0.928149;1.311758;0.972273;1.311758;
1.623400;0.798578;-0.540597;0.997319;0.928164;1.311460;0.972253;1.311460;
1.623420;0.792052;-0.535882;0.997319;0.928179;1.311161;0.972232;1.311161;
1.623440;0.785494;-0.531146;0.997319;0.928193;1.310865;0.972212;1.310865;
1.623460;0.778904;-0.526389;0.997319;0.928208;1.310578;0.972191;1.310578;
1.623480;0.772284;-0.521611;0.997319;0.928221;1.310306;0.972170;1.310306;
1.623500;0.765634;-0.516812;0.997319;0.928234;1.310053;0.972149;1.310053;
1.623520;0.758954;-0.511993;0.997319;0.928245;1.309822;0.972127;1.309822;
1.623540;0.752245;-0.507153;0.997319;0.928256;1.309617;0.972106;1.309617;
1.623560;0.745508;-0.502294;0.997319;0.928265;1.309441;0.972084;1.309441;
1.623580;0.738743;-0.497415;0.997320;0.928272;1.309296;0.972062;1.309296;
1.623600;0.731950;-0.492516;0.997320;0.928277;1.309182;0.972040;1.309182;
1.623620;0.725131;-0.487598;0.997320;0.928282;1.309101;0.972018;1.309101;
1.623640;0.718284;-0.482661;0.997320;0.928284;1.309050;0.971995;1.309050;
1.623660;0.711412;-0.477706;0.997320;0.928285;1.309030;0.971973;1.309030;
1.623680;0.704513;-0.472732;0.997320;0.928285;1.309037;0.971951;1.309037;
1.623700;0.697588;-0.467739;0.997320;0.928283;1.309069;0.971928;1.309069;
1.623720;0.690637;-0.462729;0.997320;0.928280;1.309123;0.971906;1.309123;
1.623740;0.683659;-0.457701;0.997320;0.928277;1.309194;0.971884;1.309194;
1.623760;0.676656;-0.452656;0.997320;0.928273;1.309279;0.971862;1.309279;
1.623780;0.669627;-0.447594;0.997320;0.928268;1.309374;0.971840;1.309374;
1.623800;0.662571;-0.442514;0.997320;0.928263;1.309473;0.971818;1.309473;
1.623820;0.655489;-0.437418;0.997320;0.928258;1.309575;0.971796;1.309575;
1.623840;0.648380;-0.432306;0.997320;0.928253;1.309673;0.971774;1.309673;
1.623860;0.641245;-0.427177;0.997320;0.928248;1.309765;0.971752;1.309765;
1.623880;0.634083;-0.422033;0.997320;0.928244;1.309848;0.971731;1.309848;
1.623900;0.626894;-0.416872;0.997320;0.928241;1.309920;0.971709;1.309920;
1.623920;0.619679;-0.411696;0.997320;0.928238;1.309978;0.971688;1.309978;
1.623940;0.612436;-0.406504;0.997320;0.928236;1.310021;0.971667;1.310021;
1.623960;0.605167;-0.401297;0.997320;0.928234;1.310048;0.971645;1.310048;
1.623980;0.597872;-0.396075;0.997320;0.928234;1.310061;0.971624;1.310061;
1.624000;0.590550;-0.390838;0.997320;0.928234;1.310058;0.971603;1.310058;
1.624020;0.583202;-0.385587;0.997320;0.928234;1.310043;0.971582;1.310043;
1.624040;0.575828;-0.380320;0.997320;0.928236;1.310016;0.971561;1.310016;
1.624060;0.568429;-0.375039;0.997320;0.928238;1.309980;0.971540;1.309980;
1.624080;0.561006;-0.369744;0.997320;0.928240;1.309938;0.971519;1.309938;
1.624100;0.553558;-0.364435;0.997320;0.928242;1.309893;0.971498;1.309893;
1.624120;0.546086;-0.359111;0.997320;0.928244;1.309846;0.971477;1.309846;
1.624140;0.538592;-0.353774;0.997320;0.928246;1.309803;0.971455;1.309803;
1.624160;0.531076;-0.348423;0.997320;0.928248;1.309764;0.971434;1.309764;
1.624180;0.523538;-0.343059;0.997320;0.928250;1.309734;0.971413;1.309734;
1.624200;0.515979;-0.337682;0.997320;0.928251;1.309714;0.971392;1.309714;
1.624220;0.508400;-0.332292;0.997321;0.928251;1.309706;0.971371;1.309706;
1.624240;0.500802;-0.326889;0.997321;0.928251;1.309712;0.971349;1.309712;
1.624260;0.493186;-0.321474;0.997321;0.928250;1.309733;0.971328;1.309733;
1.624280;0.485551;-0.316046;0.997321;0.928248;1.309768;0.971307;1.309768;
1.624300;0.477899;-0.310607;0.997321;0.928246;1.309818;0.971286;1.309818;
1.624320;0.470231;-0.305155;0.997321;0.928242;1.309882;0.971264;1.309882;
1.624340;0.462546;-0.299693;0.997321;0.928239;1.309958;0.971243;1.309958;
1.624360;0.454845;-0.294219;0.997321;0.928234;1.310044;0.971222;1.310044;
1.624380;0.447128;-0.288734;0.997321;0.928230;1.310139;0.971201;1.310139;
1.624400;0.439396;-0.283239;0.997321;0.928225;1.310238;0.971180;1.310238;
1.624420;0.431650;-0.277734;0.997321;0.928220;1.310339;0.971160;1.310339;
1.624440;0.423888;-0.272218;0.997321;0.928215;1.310440;0.971139;1.310440;
1.624460;0.416112;-0.266693;0.997321;0.928210;1.310535;0.971119;1.310535;
1.624480;0.408320;-0.261158;0.997321;0.928205;1.310623;0.971099;1.310623;
1.624500;0.400515;-0.255614;0.997321;0.928202;1.310699;0.971078;1.310699;
1.624520;0.392694;-0.250060;0.997321;0.928199;1.310761;0.971059;1.310761;
1.624540;0.384859;-0.244498;0.997321;0.928196;1.310806;0.971039;1.310806;
1.624560;0.377008;-0.238927;0.997321;0.928195;1.310833;0.971019;1.310833;
1.624580;0.369143;-0.233348;0.997321;0.928195;1.310839;0.970999;1.310839;
1.624600;0.361263;-0.227760;0.997321;0.928195;1.310823;0.970980;1.310823;
1.624620;0.353368;-0.222164;0.997321;0.928197;1.310784;0.970961;1.310784;
1.624640;0.345458;-0.216561;0.997321;0.928200;1.310723;0.970941;1.310723;
1.624660;0.337534;-0.210949;0.997321;0.928205;1.310640;0.970922;1.310640;
1.624680;0.329594;-0.205330;0.997321;0.928210;1.310536;0.970903;1.310536;
1.624700;0.321640;-0.199703;0.997321;0.928216;1.310412;0.970883;1.310412;
1.624720;0.313672;-0.194069;0.997321;0.928223;1.310272;0.970864;1.310272;
1.624740;0.305690;-0.188428;0.997321;0.928231;1.310117;0.970844;1.310117;
1.624760;0.297694;-0.182780;0.997321;0.928239;1.309951;0.970825;1.309951;
1.624780;0.289686;-0.177125;0.997321;0.928248;1.309776;0.970805;1.309776;
1.624800;0.281664;-0.171463;0.997321;0.928257;1.309596;0.970786;1.309596;
1.624820;0.273631;-0.165795;0.997322;0.928266;1.309414;0.970766;1.309414;
1.624840;0.265585;-0.160120;0.997322;0.928275;1.309233;0.970746;1.309233;
1.624860;0.257529;-0.154439;0.997322;0.928284;1.309056;0.970725;1.309056;
1.624880;0.249463;-0.148752;0.997322;0.928292;1.308886;0.970705;1.308886;
1.624900;0.241387;-0.143059;0.997322;0.928300;1.308726;0.970685;1.308726;
1.624920;0.233303;-0.137361;0.997322;0.928308;1.308578;0.970664;1.308578;
1.624940;0.225210;-0.131656;0.997322;0.928314;1.308443;0.970643;1.308443;
1.624960;0.217109;-0.125947;0.997322;0.928320;1.308322;0.970622;1.308322;
1.624980;0.209002;-0.120233;0.997322;0.928326;1.308216;0.970601;1.308216;
1.625000;0.200887;-0.114514;0.997322;0.928330;1.308127;0.970579;1.308127;
1.625020;0.192767;-0.108791;0.997322;0.928334;1.308052;0.970558;1.308052;
1.625040;0.184642;-0.103064;0.997322;0.928337;1.307991;0.970537;1.307991;
1.625060;0.176511;-0.097332;0.997322;0.928339;1.307944;0.970515;1.307944;
1.625080;0.168375;-0.091598;0.997322;0.928341;1.307909;0.970493;1.307909;
1.625100;0.160235;-0.085859;0.997322;0.928342;1.307884;0.970472;1.307884;
1.625120;0.152091;-0.080118;0.997322;0.928343;1.307866;0.970450;1.307866;
1.625140;0.143942;-0.074374;0.997322;0.928344;1.307855;0.970428;1.307855;
1.625160;0.135790;-0.068628;0.997322;0.928344;1.307848;0.970407;1.307848;
1.625180;0.127633;-0.062880;0.997322;0.928344;1.307842;0.970385;1.307842;
1.625200;0.119472;-0.057129;0.997322;0.928345;1.307836;0.970363;1.307836;
1.625220;0.111307;-0.051377;0.997322;0.928345;1.307827;0.970342;1.307827;
1.625240;0.103137;-0.045624;0.997322;0.928346;1.307815;0.970320;1.307815;
1.625260;0.094964;-0.039869;0.997322;0.928347;1.307798;0.970298;1.307798;
1.625280;0.086786;-0.034114;0.997322;0.928348;1.307775;0.970277;1.307775;
1.625300;0.078603;-0.028351;0.997322;0.928262;1.309488;0.970256;1.309488;
1.625320;0.070416;-0.022593;0.997322;0.928266;1.309411;0.970235;1.309411;
1.625340;0.062224;-0.016834;0.997322;0.928271;1.309317;0.970214;1.309317;
1.625360;0.054027;-0.011075;0.997322;0.928276;1.309207;0.970193;1.309207;
1.625380;0.045827;-0.005317;0.997322;0.928283;1.309081;0.970172;1.309081;
1.625400;0.037621;0.000441;0.997323;0.928289;1.308941;0.970151;1.308941;
1.625420;0.029412;0.006199;0.997323;0.928297;1.308791;0.970130;1.308791;
1.625440;0.021198;0.011955;0.997323;0.928305;1.308633;0.970109;1.308633;
1.625460;0.012981;0.017711;0.997323;0.928313;1.308469;0.970087;1.308469;
1.625480;0.004760;0.023465;0.997323;0.928321;1.308303;0.970066;1.308303;
1.625500;-0.003463;0.029218;0.997323;0.928330;1.308139;0.970045;1.308139;
1.625520;-0.011689;0.034969;0.997323;0.928338;1.307978;0.970024;1.307978;
1.625540;-0.019917;0.040718;0.997323;0.928345;1.307824;0.970003;1.307824;
1.625560;-0.028146;0.046466;0.997323;0.928353;1.307680;0.969981;1.307680;
1.625580;-0.036375;0.052211;0.997323;0.928359;1.307548;0.969960;1.307548;
1.625600;-0.044604;0.057954;0.997323;0.928365;1.307429;0.969938;1.307429;
1.625620;-0.052832;0.063694;0.997323;0.928370;1.307324;0.969916;1.307324;
1.625640;-0.061058;0.069431;0.997323;0.928375;1.307236;0.969895;1.307236;
1.625660;-0.069282;0.075165;0.997323;0.928378;1.307163;0.969873;1.307163;
1.625680;-0.077502;0.080896;0.997323;0.928381;1.307105;0.969851;1.307105;
1.625700;-0.085719;0.086623;0.997323;0.928383;1.307062;0.969829;1.307062;
1.625720;-0.093931;0.092346;0.997323;0.928385;1.307032;0.969807;1.307032;
1.625740;-0.102138;0.098065;0.997323;0.928386;1.307014;0.969786;1.307014;
1.625760;-0.110339;0.103780;0.997323;0.928386;1.307005;0.969764;1.307005;
1.625780;-0.118534;0.109490;0.997323;0.928386;1.307002;0.969742;1.307002;
1.625800;-0.126722;0.115195;0.997323;0.928386;1.307004;0.969721;1.307004;
1.625820;-0.134903;0.120894;0.997323;0.928386;1.307008;0.969699;1.307008;
1.625840;-0.143077;0.126588;0.997323;0.928386;1.307010;0.969678;1.307010;
1.625860;-0.151243;0.132276;0.997323;0.928386;1.307009;0.969656;1.307009;
1.625880;-0.159402;0.137958;0.997323;0.928387;1.307001;0.969635;1.307001;
1.625900;-0.167552;0.143633;0.997323;0.928387;1.306985;0.969614;1.306985;
1.625920;-0.175694;0.149302;0.997324;0.928389;1.306960;0.969593;1.306960;
1.625940;-0.183828;0.154964;0.997324;0.928390;1.306922;0.969572;1.306922;
1.625960;-0.191954;0.160618;0.997324;0.928393;1.306873;0.969551;1.306873;
1.625980;-0.200072;0.166266;0.997324;0.928396;1.306811;0.969531;1.306811;
1.626000;-0.208182;0.171905;0.997324;0.928400;1.306737;0.969510;1.306737;
1.626020;-0.216283;0.177537;0.997324;0.928404;1.306652;0.969490;1.306652;
1.626040;-0.224377;0.183161;0.997324;0.928409;1.306556;0.969469;1.306556;
1.626060;-0.232462;0.188777;0.997324;0.928414;1.306451;0.969449;1.306451;
1.626080;-0.240539;0.194384;0.997324;0.928420;1.306339;0.969428;1.306339;
1.626100;-0.248608;0.199983;0.997324;0.928425;1.306223;0.969408;1.306223;
1.626120;-0.256668;0.205573;0.997324;0.928431;1.306105;0.969388;1.306105;
1.626140;-0.264720;0.211155;0.997324;0.928437;1.305988;0.969367;1.305988;
1.626160;-0.272762;0.216728;0.997324;0.928443;1.305875;0.969347;1.305875;
1.626180;-0.280796;0.222291;0.997324;0.928448;1.305767;0.969327;1.305767;
1.626200;-0.288819;0.227846;0.997324;0.928453;1.305669;0.969306;1.305669;
1.626220;-0.296833;0.233391;0.997324;0.928457;1.305582;0.969286;1.305582;
1.626240;-0.304835;0.238926;0.997324;0.928461;1.305508;0.969265;1.305508;
1.626260;-0.312827;0.244452;0.997324;0.928464;1.305448;0.969244;1.305448;
1.626280;-0.320807;0.249969;0.997324;0.928466;1.305405;0.969223;1.305405;
1.626300;-0.328774;0.255475;0.997324;0.928468;1.305378;0.969202;1.305378;
1.626320;-0.336729;0.260971;0.997324;0.928468;1.305368;0.969181;1.305368;
1.626340;-0.344669;0.266457;0.997324;0.928468;1.305374;0.969160;1.305374;
1.626360;-0.352596;0.271933;0.997324;0.928467;1.305395;0.969139;1.305395;
1.626380;-0.360507;0.277398;0.997324;0.928465;1.305430;0.969118;1.305430;
1.626400;-0.368403;0.282852;0.997324;0.928463;1.305478;0.969097;1.305478;
1.626420;-0.376282;0.288295;0.997324;0.928460;1.305535;0.969075;1.305535;
1.626440;-0.384145;0.293726;0.997325;0.928457;1.305599;0.969054;1.305599;
1.626460;-0.391991;0.299146;0.997325;0.928453;1.305668;0.969032;1.305668;
1.626480;-0.399819;0.304554;0.997325;0.928450;1.305739;0.969011;1.305739;
1.626500;-0.407629;0.309950;0.997325;0.928446;1.305808;0.968990;1.305808;
1.626520;-0.415420;0.315333;0.997325;0.928443;1.305873;0.968968;1.305873;
1.626540;-0.423194;0.320704;0.997325;0.928440;1.305931;0.968947;1.305931;
1.626560;-0.430948;0.326062;0.997325;0.928438;1.305979;0.968925;1.305979;
1.626580;-0.438684;0.331406;0.997325;0.928436;1.306015;0.968904;1.306015;
1.626600;-0.446400;0.336737;0.997325;0.928435;1.306038;0.968883;1.306038;
1.626620;-0.454098;0.342055;0.997325;0.928434;1.306046;0.968862;1.306046;
1.626640;-0.461777;0.347358;0.997325;0.928435;1.306038;0.968840;1.306038;
1.626660;-0.469437;0.352648;0.997325;0.928436;1.306013;0.968819;1.306013;
1.626680;-0.477078;0.357922;0.997325;0.928438;1.305973;0.968798;1.305973;
1.626700;-0.484701;0.363182;0.997325;0.928441;1.305916;0.968777;1.305916;
1.626720;-0.492306;0.368420;0.997325;0.928344;1.307857;0.968757;1.307857;
1.626740;-0.499892;0.373652;0.997325;0.928345;1.307835;0.968736;1.307835;
1.626760;-0.507459;0.378868;0.997325;0.928347;1.307790;0.968716;1.307790;
1.626780;-0.515008;0.384070;0.997325;0.928350;1.307724;0.968696;1.307724;
1.626800;-0.522539;0.389255;0.997325;0.928355;1.307640;0.968676;1.307640;
1.626820;-0.530052;0.394425;0.997325;0.928360;1.307540;0.968656;1.307540;
1.626840;-0.537546;0.399579;0.997325;0.928365;1.307428;0.968636;1.307428;
1.626860;-0.545021;0.404717;0.997325;0.928371;1.307307;0.968616;1.307307;
1.626880;-0.552478;0.409839;0.997325;0.928378;1.307179;0.968596;1.307179;
1.626900;-0.559915;0.414944;0.997325;0.928384;1.307049;0.968575;1.307049;
1.626920;-0.567333;0.420032;0.997326;0.928391;1.306917;0.968555;1.306917;
1.626940;-0.574731;0.425104;0.997326;0.928397;1.306788;0.968534;1.306788;
