time;GEN_generator_theta;GEN_generator_omegaPu;GEN_generator_eqPPu;GEN_generator_psi1d;GEN_generator_psi2q;GEN_generator_PGenPu;GEN_generator_QGenPu;GEN_generator_sePu;GEN_generator_UPu;
2.977125;0.489390;0.999446;1.002620;0.962171;-0.286125;0.668515;0.006693;0.102097;0.995926;
2.986380;0.487779;0.999445;1.002674;0.962428;-0.285399;0.665891;0.006865;0.102141;0.995993;
2.995634;0.486168;0.999446;1.002730;0.962692;-0.284649;0.663324;0.007034;0.102186;0.996058;
3.004889;0.484565;0.999450;1.002788;0.962960;-0.283879;0.660827;0.007199;0.102233;0.996121;
3.014144;0.482978;0.999457;1.002848;0.963232;-0.283096;0.658411;0.007361;0.102281;0.996182;
3.023398;0.481415;0.999467;1.002909;0.963506;-0.282302;0.656089;0.007519;0.102330;0.996241;
3.032653;0.479885;0.999479;1.002972;0.963780;-0.281503;0.653871;0.007673;0.102380;0.996298;
3.041908;0.478395;0.999494;1.003036;0.964055;-0.280702;0.651768;0.007824;0.102432;0.996352;
3.051162;0.476951;0.999512;1.003102;0.964328;-0.279904;0.649787;0.007971;0.102485;0.996404;
3.060417;0.475561;0.999531;1.003170;0.964598;-0.279114;0.647938;0.008115;0.102540;0.996454;
3.069672;0.474230;0.999553;1.003238;0.964864;-0.278335;0.646227;0.008256;0.102595;0.996500;
3.078926;0.472964;0.999576;1.003309;0.965125;-0.277571;0.644661;0.008394;0.102652;0.996544;
3.088181;0.471769;0.999601;1.003380;0.965380;-0.276826;0.643245;0.008528;0.102709;0.996586;
3.097436;0.470649;0.999628;1.003453;0.965628;-0.276103;0.641984;0.008660;0.102768;0.996624;
3.106690;0.469610;0.999656;1.003527;0.965869;-0.275407;0.640881;0.008788;0.102827;0.996660;
3.115945;0.468653;0.999685;1.003601;0.966100;-0.274740;0.639938;0.008914;0.102887;0.996693;
3.125200;0.467782;0.999715;1.003677;0.966322;-0.274105;0.639157;0.009037;0.102948;0.996723;
3.134454;0.467000;0.999746;1.003753;0.966534;-0.273504;0.638537;0.009158;0.103010;0.996751;
3.143709;0.466308;0.999778;1.003830;0.966735;-0.272940;0.638079;0.009277;0.103072;0.996775;
3.152964;0.465708;0.999809;1.003908;0.966925;-0.272415;0.637782;0.009393;0.103135;0.996797;
3.162218;0.465201;0.999842;1.003986;0.967103;-0.271932;0.637642;0.009507;0.103198;0.996817;
3.171473;0.464788;0.999874;1.004065;0.967269;-0.271490;0.637658;0.009619;0.103261;0.996833;
3.180727;0.464468;0.999906;1.004143;0.967423;-0.271093;0.637826;0.009729;0.103325;0.996848;
3.199237;0.464104;0.999969;1.004301;0.967691;-0.270435;0.638593;0.009944;0.103452;0.996869;
3.215895;0.464084;1.000024;1.004442;0.967889;-0.270001;0.639750;0.010133;0.103566;0.996881;
3.232554;0.464341;1.000076;1.004583;0.968044;-0.269718;0.641309;0.010317;0.103679;0.996886;
3.249212;0.464859;1.000124;1.004721;0.968158;-0.269583;0.643226;0.010498;0.103792;0.996885;
3.264204;0.465533;1.000164;1.004844;0.968225;-0.269586;0.645221;0.010659;0.103891;0.996880;
3.277698;0.466292;1.000196;1.004953;0.968258;-0.269685;0.647202;0.010801;0.103979;0.996872;
3.291191;0.467181;1.000225;1.005060;0.968267;-0.269871;0.649330;0.010943;0.104066;0.996862;
3.303335;0.468080;1.000248;1.005154;0.968255;-0.270108;0.651347;0.011070;0.104142;0.996851;
3.315479;0.469061;1.000268;1.005247;0.968226;-0.270408;0.653437;0.011196;0.104217;0.996839;
3.327623;0.470112;1.000284;1.005337;0.968180;-0.270763;0.655579;0.011323;0.104290;0.996826;
3.338552;0.471107;1.000297;1.005416;0.968125;-0.271128;0.657533;0.011436;0.104354;0.996814;
3.349482;0.472140;1.000306;1.005493;0.968060;-0.271531;0.659497;0.011550;0.104417;0.996801;
3.360412;0.473200;1.000313;1.005569;0.967984;-0.271966;0.661455;0.011665;0.104478;0.996789;
3.371341;0.474279;1.000317;1.005642;0.967900;-0.272431;0.663391;0.011779;0.104537;0.996777;
3.382271;0.475368;1.000318;1.005713;0.967808;-0.272920;0.665293;0.011895;0.104595;0.996766;
3.393200;0.476458;1.000317;1.005782;0.967709;-0.273429;0.667147;0.012011;0.104651;0.996755;
3.404130;0.477540;1.000314;1.005850;0.967606;-0.273953;0.668939;0.012129;0.104706;0.996745;
3.415059;0.478606;1.000308;1.005915;0.967499;-0.274487;0.670658;0.012247;0.104758;0.996737;
3.425989;0.479647;1.000300;1.005977;0.967389;-0.275028;0.672293;0.012366;0.104809;0.996730;
3.436918;0.480657;1.000289;1.006038;0.967277;-0.275570;0.673833;0.012487;0.104859;0.996724;
3.447848;0.481628;1.000277;1.006097;0.967166;-0.276110;0.675270;0.012609;0.104907;0.996720;
3.458778;0.482553;1.000263;1.006154;0.967056;-0.276642;0.676596;0.012732;0.104953;0.996719;
3.469707;0.483426;1.000247;1.006209;0.966948;-0.277163;0.677801;0.012856;0.104998;0.996719;
3.480637;0.484242;1.000229;1.006263;0.966844;-0.277669;0.678882;0.012982;0.105041;0.996721;
3.491566;0.484995;1.000210;1.006314;0.966744;-0.278157;0.679833;0.013109;0.105083;0.996725;
3.502496;0.485681;1.000190;1.006364;0.966650;-0.278623;0.680651;0.013238;0.105123;0.996732;
3.513425;0.486297;1.000169;1.006413;0.966562;-0.279064;0.681332;0.013367;0.105163;0.996741;
3.524355;0.486839;1.000147;1.006460;0.966482;-0.279477;0.681876;0.013498;0.105201;0.996753;
3.535284;0.487306;1.000125;1.006505;0.966409;-0.279860;0.682281;0.013631;0.105238;0.996766;
3.546214;0.487694;1.000102;1.006550;0.966346;-0.280211;0.682548;0.013764;0.105274;0.996782;
3.557144;0.488003;1.000079;1.006593;0.966291;-0.280527;0.682678;0.013898;0.105310;0.996801;
3.568073;0.488233;1.000055;1.006635;0.966247;-0.280807;0.682675;0.014033;0.105344;0.996821;
3.579003;0.488382;1.000032;1.006677;0.966213;-0.281049;0.682541;0.014169;0.105378;0.996844;
3.600862;0.488447;0.999987;1.006758;0.966178;-0.281418;0.681906;0.014442;0.105444;0.996895;
3.620535;0.488247;0.999948;1.006830;0.966185;-0.281616;0.680942;0.014688;0.105502;0.996948;
3.640208;0.487817;0.999912;1.006900;0.966227;-0.281687;0.679649;0.014934;0.105560;0.997005;
3.657914;0.487249;0.999882;1.006964;0.966295;-0.281645;0.678239;0.015155;0.105611;0.997061;
3.675620;0.486526;0.999856;1.007027;0.966390;-0.281507;0.676637;0.015374;0.105663;0.997119;
3.691555;0.485760;0.999836;1.007085;0.966498;-0.281306;0.675062;0.015570;0.105710;0.997173;
3.705897;0.484989;0.999820;1.007138;0.966611;-0.281067;0.673561;0.015743;0.105753;0.997222;
3.720239;0.484155;0.999808;1.007191;0.966738;-0.280778;0.672006;0.015914;0.105797;0.997272;
3.734581;0.483269;0.999798;1.007246;0.966878;-0.280444;0.670419;0.016083;0.105841;0.997322;
3.747488;0.482437;0.999791;1.007296;0.967014;-0.280109;0.668981;0.016233;0.105882;0.997367;
3.760396;0.481584;0.999787;1.007347;0.967157;-0.279747;0.667551;0.016380;0.105923;0.997411;
3.773303;0.480719;0.999785;1.007399;0.967307;-0.279361;0.666143;0.016525;0.105965;0.997455;
3.786211;0.479850;0.999785;1.007452;0.967461;-0.278957;0.664773;0.016667;0.106009;0.997497;
3.799119;0.478986;0.999788;1.007505;0.967620;-0.278538;0.663453;0.016806;0.106053;0.997538;
3.812026;0.478137;0.999792;1.007560;0.967780;-0.278110;0.662195;0.016942;0.106097;0.997578;
3.824934;0.477309;0.999798;1.007616;0.967942;-0.277678;0.661012;0.017075;0.106143;0.997616;
3.837841;0.476511;0.999807;1.007673;0.968104;-0.277244;0.659914;0.017206;0.106189;0.997653;
3.850749;0.475750;0.999817;1.007731;0.968264;-0.276815;0.658908;0.017334;0.106237;0.997687;
3.863656;0.475032;0.999828;1.007790;0.968422;-0.276394;0.658005;0.017459;0.106285;0.997720;
3.876564;0.474364;0.999841;1.007849;0.968576;-0.275985;0.657209;0.017581;0.106333;0.997750;
3.889472;0.473750;0.999855;1.007910;0.968725;-0.275592;0.656526;0.017700;0.106382;0.997778;
3.902379;0.473194;0.999870;1.007971;0.968868;-0.275218;0.655960;0.017817;0.106432;0.997805;
3.915287;0.472701;0.999886;1.008032;0.969005;-0.274867;0.655512;0.017931;0.106482;0.997829;
3.928194;0.472273;0.999903;1.008094;0.969134;-0.274541;0.655185;0.018043;0.106533;0.997850;
3.941102;0.471913;0.999919;1.008156;0.969255;-0.274243;0.654977;0.018152;0.106584;0.997870;
3.954010;0.471621;0.999937;1.008219;0.969368;-0.273975;0.654888;0.018259;0.106635;0.997888;
3.966917;0.471399;0.999954;1.008281;0.969472;-0.273739;0.654914;0.018365;0.106686;0.997903;
3.979825;0.471246;0.999971;1.008344;0.969566;-0.273535;0.655052;0.018468;0.106737;0.997917;
4.005640;0.471139;1.000003;1.008468;0.969724;-0.273231;0.655633;0.018670;0.106839;0.997939;
4.028874;0.471261;1.000031;1.008579;0.969834;-0.273074;0.656475;0.018846;0.106929;0.997953;
4.052107;0.471571;1.000055;1.008688;0.969912;-0.273025;0.657574;0.019019;0.107018;0.997962;
4.073018;0.471994;1.000075;1.008783;0.969957;-0.273070;0.658742;0.019172;0.107097;0.997968;
4.091837;0.472473;1.000089;1.008868;0.969978;-0.273177;0.659905;0.019307;0.107166;0.997971;
4.108774;0.472972;1.000100;1.008942;0.969982;-0.273322;0.661015;0.019429;0.107227;0.997972;
4.125712;0.473522;1.000108;1.009014;0.969975;-0.273510;0.662163;0.019549;0.107286;0.997973;
4.140955;0.474049;1.000113;1.009078;0.969958;-0.273709;0.663210;0.019658;0.107338;0.997974;
4.156199;0.474598;1.000117;1.009140;0.969935;-0.273934;0.664253;0.019766;0.107388;0.997974;
4.171442;0.475158;1.000118;1.009200;0.969904;-0.274179;0.665277;0.019875;0.107438;0.997975;
4.186686;0.475721;1.000118;1.009258;0.969869;-0.274440;0.666267;0.019983;0.107485;0.997977;
4.201930;0.476277;1.000115;1.009315;0.969831;-0.274711;0.667210;0.020092;0.107532;0.997979;
4.217173;0.476818;1.000111;1.009370;0.969789;-0.274989;0.668094;0.020202;0.107577;0.997982;
4.232417;0.477336;1.000106;1.009423;0.969747;-0.275269;0.668908;0.020312;0.107621;0.997986;
4.247660;0.477824;1.000099;1.009475;0.969705;-0.275545;0.669643;0.020423;0.107663;0.997992;
4.262904;0.478275;1.000090;1.009525;0.969665;-0.275815;0.670290;0.020534;0.107704;0.997999;
4.278148;0.478682;1.000081;1.009573;0.969627;-0.276073;0.670844;0.020646;0.107744;0.998007;
4.293391;0.479042;1.000070;1.009620;0.969593;-0.276317;0.671299;0.020759;0.107782;0.998017;
4.308635;0.479350;1.000059;1.009666;0.969563;-0.276542;0.671653;0.020872;0.107820;0.998029;
4.323878;0.479603;1.000047;1.009710;0.969539;-0.276746;0.671903;0.020985;0.107856;0.998042;
4.339122;0.479798;1.000035;1.009754;0.969521;-0.276927;0.672051;0.021099;0.107892;0.998057;
4.354366;0.479935;1.000022;1.009796;0.969510;-0.277082;0.672097;0.021214;0.107927;0.998074;
4.369609;0.480013;1.000010;1.009838;0.969506;-0.277209;0.672044;0.021328;0.107961;0.998092;
4.384853;0.480032;0.999998;1.009879;0.969510;-0.277309;0.671898;0.021442;0.107995;0.998111;
4.415340;0.479905;0.999975;1.009959;0.969542;-0.277420;0.671355;0.021671;0.108061;0.998154;
4.441808;0.479626;0.999957;1.010028;0.969595;-0.277423;0.670643;0.021867;0.108117;0.998195;
4.468277;0.479212;0.999942;1.010096;0.969671;-0.277344;0.669755;0.022062;0.108173;0.998238;
4.491577;0.478753;0.999931;1.010157;0.969755;-0.277211;0.668863;0.022231;0.108223;0.998277;
4.512548;0.478279;0.999924;1.010211;0.969843;-0.277046;0.668003;0.022380;0.108267;0.998313;
4.531422;0.477816;0.999919;1.010260;0.969931;-0.276867;0.667206;0.022513;0.108308;0.998345;
4.550295;0.477331;0.999916;1.010310;0.970025;-0.276662;0.666406;0.022643;0.108349;0.998377;
4.569169;0.476834;0.999915;1.010360;0.970125;-0.276438;0.665621;0.022771;0.108390;0.998408;
4.588042;0.476335;0.999916;1.010411;0.970229;-0.276200;0.664869;0.022895;0.108432;0.998439;
4.606916;0.475847;0.999919;1.010462;0.970334;-0.275953;0.664166;0.023018;0.108474;0.998468;
4.625789;0.475378;0.999923;1.010515;0.970440;-0.275703;0.663525;0.023137;0.108517;0.998495;
4.644663;0.474937;0.999928;1.010567;0.970546;-0.275455;0.662958;0.023253;0.108560;0.998522;
4.663536;0.474532;0.999935;1.010620;0.970648;-0.275215;0.662474;0.023367;0.108604;0.998546;
4.682410;0.474170;0.999943;1.010674;0.970748;-0.274986;0.662081;0.023478;0.108648;0.998569;
4.701283;0.473857;0.999951;1.010727;0.970842;-0.274774;0.661783;0.023586;0.108692;0.998590;
4.720157;0.473595;0.999960;1.010781;0.970930;-0.274582;0.661581;0.023692;0.108736;0.998609;
4.739031;0.473388;0.999970;1.010835;0.971012;-0.274412;0.661476;0.023795;0.108781;0.998626;
4.757904;0.473236;0.999979;1.010889;0.971087;-0.274267;0.661466;0.023896;0.108825;0.998641;
4.776778;0.473140;0.999989;1.010942;0.971153;-0.274148;0.661545;0.023995;0.108869;0.998655;
4.795651;0.473099;0.999998;1.010996;0.971212;-0.274056;0.661710;0.024092;0.108913;0.998667;
4.833398;0.473166;1.000014;1.011101;0.971306;-0.273956;0.662254;0.024281;0.108999;0.998688;
4.863417;0.473349;1.000025;1.011182;0.971358;-0.273953;0.662859;0.024427;0.109066;0.998701;
4.893436;0.473624;1.000034;1.011261;0.971392;-0.274010;0.663568;0.024571;0.109132;0.998712;
4.918891;0.473912;1.000039;1.011326;0.971408;-0.274100;0.664219;0.024691;0.109185;0.998720;
4.941800;0.474202;1.000042;1.011383;0.971414;-0.274209;0.664820;0.024799;0.109232;0.998727;
4.964710;0.474506;1.000043;1.011438;0.971414;-0.274338;0.665413;0.024905;0.109278;0.998734;
4.985328;0.474784;1.000043;1.011486;0.971410;-0.274466;0.665923;0.025001;0.109317;0.998741;
5.005947;0.475055;1.000041;1.011533;0.971404;-0.274601;0.666399;0.025097;0.109356;0.998748;
5.026566;0.475313;1.000039;1.011578;0.971396;-0.274739;0.666828;0.025192;0.109393;0.998756;
5.047184;0.475549;1.000035;1.011622;0.971389;-0.274874;0.667202;0.025288;0.109430;0.998765;
5.067803;0.475758;1.000030;1.011665;0.971382;-0.275004;0.667512;0.025383;0.109465;0.998774;
5.088421;0.475935;1.000025;1.011707;0.971378;-0.275124;0.667755;0.025478;0.109499;0.998785;
5.109040;0.476076;1.000019;1.011747;0.971377;-0.275231;0.667928;0.025574;0.109532;0.998797;
5.129659;0.476179;1.000013;1.011786;0.971380;-0.275323;0.668030;0.025669;0.109565;0.998810;
5.150277;0.476242;1.000007;1.011825;0.971387;-0.275399;0.668061;0.025764;0.109597;0.998824;
5.170896;0.476264;1.000000;1.011862;0.971399;-0.275455;0.668025;0.025859;0.109628;0.998838;
5.191515;0.476247;0.999994;1.011899;0.971416;-0.275492;0.667924;0.025953;0.109658;0.998854;
5.232752;0.476103;0.999983;1.011972;0.971466;-0.275506;0.667564;0.026139;0.109718;0.998888;
5.268409;0.475874;0.999975;1.012034;0.971525;-0.275456;0.667112;0.026297;0.109769;0.998919;
5.300500;0.475604;0.999970;1.012089;0.971590;-0.275368;0.666632;0.026437;0.109815;0.998947;
5.329382;0.475324;0.999967;1.012138;0.971657;-0.275259;0.666169;0.026560;0.109856;0.998973;
5.355376;0.475054;0.999966;1.012183;0.971722;-0.275142;0.665750;0.026668;0.109893;0.998995;
5.381369;0.474779;0.999966;1.012228;0.971789;-0.275012;0.665346;0.026774;0.109930;0.999018;
5.407363;0.474510;0.999967;1.012272;0.971859;-0.274876;0.664975;0.026878;0.109967;0.999039;
5.433357;0.474256;0.999970;1.012317;0.971928;-0.274738;0.664651;0.026979;0.110004;0.999059;
5.459351;0.474026;0.999973;1.012362;0.971996;-0.274604;0.664383;0.027077;0.110041;0.999078;
5.485345;0.473825;0.999977;1.012407;0.972061;-0.274478;0.664179;0.027172;0.110078;0.999095;
5.511339;0.473660;0.999982;1.012452;0.972123;-0.274364;0.664043;0.027265;0.110115;0.999111;
5.537333;0.473533;0.999987;1.012497;0.972179;-0.274266;0.663977;0.027356;0.110152;0.999126;
5.563326;0.473446;0.999992;1.012542;0.972231;-0.274185;0.663980;0.027444;0.110189;0.999139;
5.589320;0.473400;0.999997;1.012586;0.972276;-0.274124;0.664047;0.027531;0.110226;0.999151;
5.615314;0.473392;1.000001;1.012629;0.972316;-0.274083;0.664171;0.027615;0.110261;0.999162;
5.641308;0.473420;1.000006;1.012672;0.972349;-0.274062;0.664344;0.027698;0.110297;0.999172;
5.667302;0.473478;1.000009;1.012714;0.972377;-0.274060;0.664556;0.027779;0.110332;0.999181;
5.693296;0.473562;1.000012;1.012755;0.972399;-0.274076;0.664796;0.027860;0.110366;0.999190;
5.719289;0.473666;1.000014;1.012795;0.972417;-0.274106;0.665053;0.027939;0.110399;0.999198;
5.745283;0.473782;1.000015;1.012834;0.972431;-0.274149;0.665314;0.028017;0.110431;0.999206;
5.771277;0.473905;1.000015;1.012872;0.972442;-0.274201;0.665569;0.028094;0.110463;0.999214;
5.797271;0.474027;1.000015;1.012909;0.972450;-0.274259;0.665807;0.028171;0.110493;0.999222;
5.823265;0.474143;1.000014;1.012945;0.972458;-0.274320;0.666021;0.028248;0.110523;0.999230;
5.849259;0.474248;1.000012;1.012979;0.972465;-0.274380;0.666201;0.028323;0.110552;0.999239;
5.875253;0.474336;1.000010;1.013013;0.972473;-0.274436;0.666344;0.028399;0.110580;0.999248;
5.901246;0.474404;1.000007;1.013046;0.972482;-0.274486;0.666446;0.028474;0.110607;0.999258;
5.927240;0.474449;1.000004;1.013078;0.972493;-0.274528;0.666504;0.028548;0.110633;0.999268;
5.953234;0.474470;1.000001;1.013110;0.972506;-0.274560;0.666519;0.028622;0.110659;0.999279;
5.979228;0.474467;0.999998;1.013140;0.972523;-0.274580;0.666492;0.028695;0.110685;0.999290;
6.031216;0.474394;0.999993;1.013200;0.972564;-0.274584;0.666339;0.028839;0.110734;0.999314;
6.083203;0.474245;0.999989;1.013258;0.972617;-0.274544;0.666084;0.028979;0.110783;0.999339;
6.129992;0.474067;0.999986;1.013310;0.972673;-0.274475;0.665807;0.029102;0.110825;0.999362;
6.172102;0.473888;0.999986;1.013356;0.972728;-0.274395;0.665551;0.029209;0.110863;0.999382;
6.210001;0.473726;0.999986;1.013397;0.972779;-0.274314;0.665340;0.029302;0.110897;0.999399;
6.244110;0.473589;0.999988;1.013433;0.972825;-0.274239;0.665179;0.029383;0.110928;0.999414;
6.278220;0.473469;0.999990;1.013470;0.972869;-0.274168;0.665056;0.029462;0.110958;0.999428;
6.312329;0.473370;0.999992;1.013506;0.972911;-0.274103;0.664976;0.029539;0.110988;0.999441;
6.346438;0.473297;0.999994;1.013541;0.972950;-0.274049;0.664942;0.029614;0.111017;0.999452;
6.380547;0.473249;0.999997;1.013577;0.972986;-0.274006;0.664950;0.029686;0.111047;0.999463;
6.414656;0.473227;0.999999;1.013611;0.973017;-0.273976;0.664999;0.029757;0.111075;0.999473;
6.463335;0.473235;1.000002;1.013659;0.973054;-0.273955;0.665122;0.029855;0.111115;0.999486;
6.512014;0.473279;1.000004;1.013706;0.973085;-0.273958;0.665289;0.029950;0.111154;0.999498;
6.560693;0.473346;1.000005;1.013751;0.973109;-0.273979;0.665472;0.030043;0.111191;0.999509;
6.604504;0.473414;1.000005;1.013789;0.973127;-0.274008;0.665630;0.030125;0.111223;0.999519;
6.648315;0.473477;1.000004;1.013827;0.973143;-0.274041;0.665764;0.030205;0.111254;0.999529;
6.692126;0.473525;1.000003;1.013862;0.973159;-0.274072;0.665861;0.030284;0.111284;0.999540;
6.735937;0.473553;1.000001;1.013897;0.973176;-0.274096;0.665914;0.030361;0.111312;0.999550;
6.779748;0.473557;0.999999;1.013930;0.973195;-0.274111;0.665923;0.030437;0.111340;0.999562;
6.823560;0.473535;0.999998;1.013962;0.973217;-0.274113;0.665892;0.030512;0.111367;0.999574;
6.867371;0.473492;0.999996;1.013994;0.973242;-0.274104;0.665826;0.030585;0.111393;0.999586;
6.911182;0.473430;0.999995;1.014024;0.973269;-0.274083;0.665737;0.030656;0.111418;0.999598;
6.954993;0.473356;0.999994;1.014055;0.973299;-0.274052;0.665636;0.030726;0.111443;0.999610;
6.998804;0.473277;0.999994;1.014084;0.973330;-0.274015;0.665536;0.030793;0.111468;0.999621;
7.042615;0.473199;0.999994;1.014113;0.973361;-0.273975;0.665447;0.030859;0.111492;0.999633;
7.086426;0.473133;0.999995;1.014142;0.973391;-0.273936;0.665388;0.030921;0.111516;0.999643;
7.123559;0.473088;0.999996;1.014166;0.973416;-0.273907;0.665359;0.030972;0.111536;0.999651;
7.156978;0.473057;0.999997;1.014187;0.973436;-0.273885;0.665348;0.031017;0.111553;0.999658;
7.187056;0.473037;0.999998;1.014206;0.973453;-0.273869;0.665350;0.031057;0.111569;0.999664;
7.217133;0.473024;0.999999;1.014224;0.973469;-0.273857;0.665363;0.031096;0.111584;0.999670;
7.247211;0.473016;0.999999;1.014242;0.973484;-0.273847;0.665384;0.031134;0.111599;0.999675;
7.307366;0.473012;1.000000;1.014277;0.973511;-0.273836;0.665438;0.031209;0.111629;0.999686;
7.361506;0.473020;1.000001;1.014308;0.973532;-0.273834;0.665498;0.031274;0.111654;0.999694;
7.428443;0.473036;1.000001;1.014344;0.973554;-0.273840;0.665564;0.031351;0.111684;0.999705;
7.484099;0.473043;1.000000;1.014372;0.973573;-0.273844;0.665603;0.031413;0.111707;0.999714;
7.539755;0.473042;1.000000;1.014399;0.973591;-0.273846;0.665624;0.031473;0.111730;0.999723;
7.589845;0.473033;0.999999;1.014423;0.973608;-0.273844;0.665629;0.031526;0.111750;0.999731;
7.639935;0.473018;0.999999;1.014446;0.973625;-0.273839;0.665623;0.031577;0.111769;0.999738;
7.690026;0.472998;0.999999;1.014469;0.973643;-0.273831;0.665610;0.031627;0.111788;0.999746;
7.740116;0.472976;0.999999;1.014491;0.973660;-0.273822;0.665594;0.031676;0.111806;0.999754;
7.790206;0.472951;0.999998;1.014512;0.973678;-0.273810;0.665574;0.031724;0.111824;0.999761;
7.890387;0.472901;0.999998;1.014553;0.973714;-0.273785;0.665539;0.031816;0.111858;0.999776;
7.990568;0.472861;0.999999;1.014592;0.973746;-0.273762;0.665525;0.031899;0.111890;0.999788;
8.078671;0.472836;0.999999;1.014624;0.973773;-0.273746;0.665526;0.031969;0.111917;0.999799;
8.157963;0.472819;0.999999;1.014651;0.973794;-0.273735;0.665534;0.032029;0.111940;0.999808;
8.237256;0.472805;0.999999;1.014677;0.973815;-0.273726;0.665544;0.032086;0.111961;0.999816;
8.316548;0.472792;0.999999;1.014703;0.973834;-0.273719;0.665552;0.032141;0.111982;0.999824;
8.395841;0.472779;0.999999;1.014726;0.973852;-0.273712;0.665558;0.032194;0.112002;0.999832;
8.554426;0.472750;0.999999;1.014770;0.973886;-0.273697;0.665559;0.032289;0.112038;0.999847;
8.713011;0.472720;0.999999;1.014810;0.973918;-0.273681;0.665556;0.032377;0.112072;0.999860;
8.871596;0.472693;0.999999;1.014846;0.973947;-0.273666;0.665554;0.032456;0.112102;0.999872;
9.030181;0.472669;1.000000;1.014879;0.973973;-0.273653;0.665553;0.032529;0.112129;0.999883;
9.347351;0.472626;1.000000;1.014939;0.974021;-0.273630;0.665553;0.032661;0.112179;0.999903;
9.664521;0.472590;1.000000;1.014990;0.974061;-0.273610;0.665555;0.032772;0.112222;0.999920;
10.000000;0.472559;1.000000;1.015034;0.974096;-0.273593;0.665555;0.032869;0.112258;0.999934;
