time;GEN_generator_delta;GEN_generator_omegaPu;GEN_generator_PGenPu;GEN_generator_QGenPu;GEN_generator_UPu;
5.959819;0.352480;1.001363;0.701102;0.056104;0.994298;
5.965690;0.354961;1.001329;0.705829;0.056453;0.994087;
5.971561;0.357376;1.001291;0.710426;0.056795;0.993881;
5.977432;0.359718;1.001250;0.714879;0.057129;0.993679;
5.983303;0.361980;1.001205;0.719176;0.057453;0.993483;
5.989174;0.364155;1.001156;0.723306;0.057767;0.993294;
5.995045;0.366237;1.001104;0.727256;0.058069;0.993111;
6.000916;0.368221;1.001049;0.731017;0.058358;0.992936;
6.006787;0.370101;1.000991;0.734577;0.058634;0.992770;
6.012658;0.371871;1.000930;0.737927;0.058895;0.992612;
6.018529;0.373526;1.000866;0.741058;0.059139;0.992464;
6.024400;0.375062;1.000801;0.743961;0.059367;0.992327;
6.030270;0.376475;1.000732;0.746630;0.059578;0.992199;
6.036141;0.377760;1.000662;0.749057;0.059770;0.992083;
6.042012;0.378914;1.000590;0.751234;0.059943;0.991978;
6.047883;0.379934;1.000517;0.753158;0.060096;0.991885;
6.053754;0.380817;1.000442;0.754824;0.060229;0.991805;
6.059625;0.381561;1.000366;0.756227;0.060342;0.991737;
6.065496;0.382165;1.000289;0.757363;0.060433;0.991681;
6.071367;0.382625;1.000211;0.758231;0.060503;0.991639;
6.077238;0.382942;1.000133;0.758829;0.060551;0.991610;
6.088980;0.383143;0.999976;0.759207;0.060582;0.991592;
6.100721;0.382767;0.999820;0.758499;0.060525;0.991626;
6.110133;0.382055;0.999697;0.757156;0.060417;0.991692;
6.119544;0.380982;0.999576;0.755134;0.060255;0.991790;
6.128956;0.379558;0.999459;0.752450;0.060040;0.991920;
6.138367;0.377796;0.999346;0.749124;0.059776;0.992080;
6.146838;0.375930;0.999249;0.745601;0.059497;0.992248;
6.155308;0.373813;0.999157;0.741599;0.059182;0.992439;
6.162932;0.371702;0.999078;0.737607;0.058870;0.992628;
6.170555;0.369409;0.999004;0.733266;0.058532;0.992831;
6.178178;0.366945;0.998936;0.728598;0.058172;0.993049;
6.185039;0.364591;0.998878;0.724133;0.057830;0.993256;
6.191900;0.362118;0.998825;0.719439;0.057473;0.993471;
6.198761;0.359537;0.998777;0.714534;0.057103;0.993695;
6.205622;0.356857;0.998734;0.709438;0.056722;0.993925;
6.212483;0.354090;0.998696;0.704171;0.056330;0.994161;
6.219344;0.351248;0.998664;0.698753;0.055932;0.994402;
6.226205;0.348341;0.998637;0.693208;0.055527;0.994646;
6.232380;0.345680;0.998617;0.688125;0.055159;0.994868;
6.238555;0.342985;0.998602;0.682973;0.054790;0.995091;
6.244730;0.340264;0.998591;0.677768;0.054420;0.995314;
6.250905;0.337528;0.998585;0.672527;0.054050;0.995536;
6.257080;0.334785;0.998584;0.667267;0.053683;0.995758;
6.263255;0.332044;0.998587;0.662007;0.053318;0.995977;
6.266544;0.330588;0.998592;0.659212;0.053126;0.996093;
6.269834;0.329138;0.998597;0.656426;0.052935;0.996208;
6.273124;0.327696;0.998604;0.653653;0.052746;0.996322;
6.279704;0.324831;0.998621;0.648142;0.052373;0.996547;
6.286283;0.322005;0.998643;0.642701;0.052009;0.996766;
6.292205;0.319504;0.998666;0.637880;0.051688;0.996959;
6.298127;0.317050;0.998694;0.633148;0.051376;0.997147;
6.304048;0.314652;0.998725;0.628517;0.051074;0.997329;
6.309970;0.312315;0.998761;0.624003;0.050781;0.997505;
6.315892;0.310048;0.998800;0.619619;0.050499;0.997674;
6.321813;0.307856;0.998842;0.615380;0.050228;0.997837;
6.327735;0.305747;0.998888;0.611296;0.049970;0.997993;
6.333657;0.303726;0.998938;0.607381;0.049723;0.998141;
6.339578;0.301800;0.998990;0.603648;0.049490;0.998281;
6.345500;0.299975;0.999046;0.600107;0.049270;0.998413;
6.351421;0.298254;0.999104;0.596769;0.049064;0.998537;
6.357343;0.296645;0.999165;0.593644;0.048873;0.998652;
6.363265;0.295152;0.999229;0.590743;0.048696;0.998758;
6.369186;0.293778;0.999294;0.588073;0.048534;0.998855;
6.375108;0.292528;0.999362;0.585644;0.048387;0.998943;
6.381030;0.291406;0.999431;0.583461;0.048256;0.999022;
6.386951;0.290415;0.999503;0.581533;0.048141;0.999092;
6.392873;0.289557;0.999575;0.579864;0.048041;0.999151;
6.398795;0.288836;0.999649;0.578459;0.047958;0.999202;
6.404716;0.288252;0.999724;0.577323;0.047890;0.999242;
6.410638;0.287808;0.999799;0.576458;0.047839;0.999273;
6.416560;0.287505;0.999875;0.575867;0.047804;0.999294;
6.428403;0.287322;1.000027;0.575511;0.047783;0.999306;
6.440246;0.287701;1.000178;0.576251;0.047827;0.999280;
6.452090;0.288636;1.000326;0.578071;0.047935;0.999215;
6.463933;0.290113;1.000470;0.580946;0.048106;0.999113;
6.474592;0.291891;1.000594;0.584403;0.048313;0.998988;
6.484185;0.293838;1.000701;0.588190;0.048541;0.998851;
6.492819;0.295858;1.000792;0.592116;0.048780;0.998708;
6.500589;0.297882;1.000869;0.596047;0.049020;0.998563;
6.508359;0.300089;1.000942;0.600330;0.049284;0.998405;
6.515353;0.302223;1.001003;0.604468;0.049541;0.998250;
6.522346;0.304486;1.001059;0.608853;0.049816;0.998085;
6.529340;0.306868;1.001112;0.613467;0.050107;0.997910;
6.536333;0.309360;1.001159;0.618289;0.050414;0.997725;
6.543326;0.311949;1.001201;0.623297;0.050735;0.997532;
6.550320;0.314626;1.001238;0.628469;0.051070;0.997330;
6.556614;0.317101;1.001267;0.633246;0.051383;0.997143;
6.562908;0.319629;1.001292;0.638121;0.051704;0.996949;
6.569202;0.322200;1.001312;0.643076;0.052033;0.996751;
6.575496;0.324807;1.001327;0.648095;0.052370;0.996548;
6.581790;0.327439;1.001338;0.653160;0.052712;0.996342;
6.588084;0.330089;1.001345;0.658253;0.053060;0.996133;
6.594378;0.332747;1.001347;0.663358;0.053411;0.995921;
6.600672;0.335405;1.001344;0.668456;0.053765;0.995708;
6.604220;0.336898;1.001340;0.671319;0.053966;0.995587;
6.607768;0.338385;1.001334;0.674169;0.054166;0.995467;
6.611316;0.339865;1.001327;0.677002;0.054366;0.995346;
6.614865;0.341338;1.001319;0.679822;0.054565;0.995226;
6.618413;0.342802;1.001309;0.682623;0.054765;0.995106;
6.621961;0.344255;1.001299;0.685402;0.054964;0.994986;
6.625509;0.345696;1.001287;0.688155;0.055162;0.994866;
6.629058;0.347122;1.001273;0.690880;0.055358;0.994748;
6.632606;0.348533;1.001258;0.693573;0.055554;0.994630;
6.636154;0.349926;1.001242;0.696232;0.055747;0.994513;
6.639702;0.351301;1.001225;0.698854;0.055939;0.994397;
6.643251;0.352656;1.001206;0.701437;0.056129;0.994283;
6.646799;0.353988;1.001186;0.703976;0.056316;0.994170;
6.650347;0.355298;1.001165;0.706471;0.056501;0.994058;
6.657444;0.357842;1.001119;0.711311;0.056861;0.993841;
6.663831;0.360038;1.001073;0.715488;0.057175;0.993651;
6.670217;0.362140;1.001024;0.719480;0.057476;0.993469;
6.676604;0.364139;1.000971;0.723275;0.057765;0.993295;
6.682991;0.366029;1.000915;0.726860;0.058039;0.993130;
6.689378;0.367803;1.000856;0.730224;0.058297;0.992973;
6.695765;0.369457;1.000794;0.733357;0.058539;0.992827;
6.702152;0.370984;1.000730;0.736248;0.058764;0.992691;
6.708538;0.372379;1.000663;0.738888;0.058969;0.992567;
6.714925;0.373638;1.000594;0.741269;0.059156;0.992454;
6.721312;0.374757;1.000523;0.743384;0.059322;0.992354;
6.727699;0.375731;1.000450;0.745225;0.059467;0.992266;
6.734086;0.376559;1.000376;0.746789;0.059590;0.992192;
6.740473;0.377237;1.000301;0.748069;0.059692;0.992130;
6.746860;0.377764;1.000225;0.749063;0.059771;0.992083;
6.753246;0.378137;1.000148;0.749767;0.059827;0.992049;
6.759633;0.378356;1.000071;0.750180;0.059859;0.992029;
6.772407;0.378330;0.999917;0.750132;0.059856;0.992031;
6.785181;0.377691;0.999765;0.748927;0.059760;0.992089;
6.797954;0.376452;0.999616;0.746586;0.059575;0.992201;
6.809451;0.374837;0.999487;0.743535;0.059334;0.992347;
6.819797;0.372994;0.999377;0.740051;0.059061;0.992512;
6.829109;0.371035;0.999282;0.736346;0.058771;0.992687;
6.837490;0.369042;0.999202;0.732572;0.058479;0.992864;
6.845871;0.366844;0.999126;0.728406;0.058157;0.993058;
6.853414;0.364700;0.999062;0.724340;0.057846;0.993246;
6.860957;0.362411;0.999004;0.719996;0.057515;0.993446;
6.868499;0.359989;0.998950;0.715394;0.057168;0.993656;
6.875288;0.357704;0.998906;0.711050;0.056842;0.993852;
6.882076;0.355330;0.998866;0.706532;0.056505;0.994056;
6.888865;0.352876;0.998831;0.701857;0.056160;0.994264;
6.895653;0.350352;0.998800;0.697045;0.055807;0.994477;
6.902442;0.347768;0.998774;0.692114;0.055448;0.994694;
6.909230;0.345135;0.998753;0.687083;0.055084;0.994913;
6.916019;0.342462;0.998737;0.681972;0.054718;0.995134;
6.922807;0.339760;0.998727;0.676802;0.054351;0.995355;
6.929595;0.337041;0.998721;0.671592;0.053985;0.995576;
6.936384;0.334314;0.998720;0.666364;0.053620;0.995796;
6.943172;0.331591;0.998724;0.661138;0.053258;0.996014;
6.946369;0.330314;0.998728;0.658685;0.053090;0.996115;
6.949565;0.329043;0.998734;0.656242;0.052923;0.996216;
6.952761;0.327778;0.998740;0.653811;0.052757;0.996316;
6.959154;0.325267;0.998756;0.648981;0.052430;0.996512;
6.965547;0.322790;0.998776;0.644213;0.052110;0.996705;
6.971300;0.320598;0.998797;0.639989;0.051828;0.996875;
6.977054;0.318447;0.998822;0.635842;0.051554;0.997040;
6.982807;0.316343;0.998850;0.631783;0.051287;0.997200;
6.988561;0.314294;0.998881;0.627826;0.051029;0.997356;
6.994314;0.312303;0.998915;0.623980;0.050780;0.997506;
7.000068;0.310377;0.998953;0.620257;0.050540;0.997650;
7.005821;0.308522;0.998993;0.616667;0.050310;0.997788;
7.011574;0.306742;0.999036;0.613222;0.050091;0.997919;
7.017328;0.305042;0.999082;0.609931;0.049884;0.998044;
7.023081;0.303428;0.999130;0.606803;0.049687;0.998162;
7.028835;0.301903;0.999181;0.603847;0.049503;0.998273;
7.034588;0.300472;0.999234;0.601072;0.049330;0.998377;
7.040342;0.299139;0.999290;0.598486;0.049170;0.998473;
7.046095;0.297908;0.999347;0.596096;0.049023;0.998561;
7.051849;0.296781;0.999406;0.593909;0.048889;0.998642;
7.057602;0.295763;0.999466;0.591931;0.048768;0.998715;
7.063356;0.294856;0.999528;0.590168;0.048661;0.998779;
7.069109;0.294061;0.999592;0.588624;0.048567;0.998835;
7.074862;0.293382;0.999656;0.587304;0.048487;0.998883;
7.080616;0.292820;0.999721;0.586211;0.048421;0.998923;
7.086369;0.292377;0.999787;0.585348;0.048369;0.998954;
7.092123;0.292052;0.999854;0.584718;0.048332;0.998977;
7.103630;0.291765;0.999987;0.584158;0.048298;0.998997;
7.115137;0.291959;1.000120;0.584536;0.048321;0.998983;
7.125303;0.292527;1.000236;0.585641;0.048387;0.998943;
7.135470;0.293462;1.000350;0.587458;0.048497;0.998878;
7.145636;0.294753;1.000460;0.589968;0.048649;0.998786;
7.155802;0.296388;1.000566;0.593145;0.048842;0.998670;
7.164952;0.298142;1.000656;0.596550;0.049051;0.998545;
7.174102;0.300149;1.000742;0.600445;0.049291;0.998400;
7.182337;0.302160;1.000815;0.604345;0.049534;0.998255;
7.190572;0.304351;1.000882;0.608592;0.049799;0.998095;
7.197983;0.306468;1.000938;0.612692;0.050058;0.997940;
7.205395;0.308710;1.000990;0.617031;0.050334;0.997774;
7.212806;0.311066;1.001036;0.621589;0.050626;0.997598;
7.219476;0.313275;1.001074;0.625858;0.050901;0.997433;
7.226146;0.315559;1.001108;0.630269;0.051188;0.997260;
7.232817;0.317909;1.001137;0.634804;0.051485;0.997081;
7.239487;0.320315;1.001162;0.639445;0.051792;0.996897;
7.246157;0.322769;1.001182;0.644173;0.052107;0.996707;
7.252827;0.325261;1.001198;0.648970;0.052429;0.996513;
7.259497;0.327781;1.001209;0.653817;0.052757;0.996315;
7.266168;0.330320;1.001216;0.658696;0.053091;0.996115;
7.272838;0.332867;1.001218;0.663587;0.053427;0.995912;
7.279508;0.335413;1.001215;0.668473;0.053767;0.995707;
7.283067;0.336768;1.001211;0.671069;0.053948;0.995598;
7.286627;0.338116;1.001206;0.673652;0.054129;0.995489;
7.290186;0.339456;1.001199;0.676220;0.054310;0.995380;
7.293745;0.340791;1.001191;0.678776;0.054491;0.995271;
7.297304;0.342118;1.001183;0.681315;0.054672;0.995162;
7.300863;0.343435;1.001173;0.683834;0.054851;0.995053;
7.304423;0.344740;1.001162;0.686328;0.055030;0.994946;
7.307982;0.346031;1.001150;0.688796;0.055208;0.994838;
7.315100;0.348568;1.001121;0.693641;0.055558;0.994627;
7.321507;0.350793;1.001091;0.697886;0.055868;0.994440;
7.327913;0.352954;1.001058;0.702006;0.056171;0.994258;
7.334320;0.355045;1.001021;0.705988;0.056465;0.994080;
7.340727;0.357057;1.000980;0.709819;0.056750;0.993908;
7.347133;0.358985;1.000937;0.713485;0.057024;0.993742;
7.353540;0.360821;1.000889;0.716975;0.057287;0.993584;
7.359946;0.362559;1.000839;0.720277;0.057537;0.993433;
7.366353;0.364194;1.000786;0.723380;0.057773;0.993290;
7.372760;0.365720;1.000731;0.726275;0.057994;0.993157;
7.379166;0.367132;1.000673;0.728952;0.058199;0.993033;
7.385573;0.368425;1.000612;0.731402;0.058388;0.992918;
7.391979;0.369594;1.000550;0.733617;0.058559;0.992815;
7.398386;0.370636;1.000486;0.735590;0.058712;0.992722;
7.404792;0.371548;1.000420;0.737315;0.058847;0.992641;
7.411199;0.372326;1.000353;0.738787;0.058962;0.992572;
7.417606;0.372968;1.000285;0.740002;0.059057;0.992514;
7.424012;0.373472;1.000216;0.740955;0.059131;0.992469;
7.430419;0.373837;1.000146;0.741645;0.059185;0.992437;
7.436825;0.374061;1.000076;0.742069;0.059219;0.992416;
7.449639;0.374087;0.999937;0.742118;0.059223;0.992414;
7.462452;0.373555;0.999798;0.741111;0.059144;0.992462;
7.475265;0.372473;0.999663;0.739067;0.058984;0.992559;
7.488078;0.370861;0.999533;0.736016;0.058746;0.992702;
7.499253;0.369038;0.999426;0.732564;0.058478;0.992864;
7.509311;0.367082;0.999334;0.728858;0.058192;0.993037;
7.518363;0.365082;0.999257;0.725065;0.057901;0.993213;
7.526510;0.363099;0.999192;0.721302;0.057615;0.993386;
7.534657;0.360956;0.999131;0.717232;0.057306;0.993572;
7.541989;0.358899;0.999081;0.713322;0.057012;0.993750;
7.549321;0.356732;0.999035;0.709199;0.056704;0.993936;
7.556653;0.354464;0.998994;0.704882;0.056383;0.994129;
7.563986;0.352106;0.998957;0.700390;0.056052;0.994329;
7.571318;0.349670;0.998925;0.695744;0.055711;0.994535;
7.578650;0.347167;0.998898;0.690965;0.055364;0.994744;
7.585249;0.344865;0.998879;0.686567;0.055047;0.994935;
7.591848;0.342526;0.998863;0.682096;0.054727;0.995128;
7.598447;0.340161;0.998852;0.677569;0.054405;0.995322;
7.605046;0.337776;0.998845;0.673001;0.054083;0.995516;
7.611644;0.335381;0.998842;0.668411;0.053762;0.995710;
7.618243;0.332986;0.998844;0.663815;0.053443;0.995902;
7.622290;0.331521;0.998848;0.661003;0.053249;0.996019;
7.626337;0.330063;0.998853;0.658203;0.053057;0.996135;
7.630384;0.328614;0.998861;0.655418;0.052867;0.996250;
7.634431;0.327172;0.998869;0.652646;0.052678;0.996363;
7.638478;0.325741;0.998878;0.649893;0.052491;0.996475;
7.642525;0.324323;0.998890;0.647164;0.052307;0.996586;
7.646572;0.322920;0.998902;0.644462;0.052126;0.996695;
7.650619;0.321534;0.998917;0.641792;0.051948;0.996803;
7.654666;0.320167;0.998932;0.639158;0.051773;0.996908;
7.658713;0.318820;0.998949;0.636562;0.051601;0.997011;
7.662760;0.317497;0.998968;0.634010;0.051433;0.997112;
7.666807;0.316199;0.998988;0.631504;0.051269;0.997211;
7.670854;0.314926;0.999010;0.629048;0.051108;0.997308;
7.674901;0.313683;0.999033;0.626646;0.050952;0.997402;
7.678948;0.312469;0.999057;0.624300;0.050800;0.997493;
7.682995;0.311287;0.999083;0.622015;0.050653;0.997582;
7.687042;0.310138;0.999109;0.619794;0.050510;0.997668;
7.691089;0.309024;0.999138;0.617639;0.050372;0.997750;
7.695136;0.307946;0.999167;0.615554;0.050239;0.997830;
7.699183;0.306907;0.999197;0.613542;0.050112;0.997907;
7.703230;0.305907;0.999229;0.611606;0.049989;0.997981;
7.707277;0.304947;0.999261;0.609747;0.049872;0.998051;
7.711324;0.304030;0.999295;0.607970;0.049760;0.998118;
7.719418;0.302328;0.999365;0.604671;0.049554;0.998243;
7.726702;0.300952;0.999431;0.602002;0.049388;0.998342;
7.733987;0.299729;0.999499;0.599631;0.049241;0.998431;
7.741271;0.298666;0.999570;0.597567;0.049114;0.998507;
7.748556;0.297765;0.999642;0.595820;0.049006;0.998572;
7.755840;0.297032;0.999716;0.594396;0.048919;0.998624;
7.763125;0.296470;0.999791;0.593303;0.048852;0.998664;
7.770409;0.296079;0.999867;0.592544;0.048806;0.998692;
7.777694;0.295862;0.999943;0.592123;0.048780;0.998708;
7.784978;0.295820;1.000020;0.592041;0.048775;0.998711;
7.799548;0.296255;1.000171;0.592886;0.048827;0.998680;
7.814117;0.297371;1.000318;0.595053;0.048959;0.998600;
7.827229;0.298939;1.000445;0.598098;0.049146;0.998487;
7.838742;0.300738;1.000552;0.601588;0.049362;0.998358;
7.848870;0.302629;1.000640;0.605254;0.049590;0.998221;
7.857985;0.304562;1.000714;0.609002;0.049825;0.998080;
7.866189;0.306479;1.000776;0.612714;0.050059;0.997939;
7.874392;0.308550;1.000834;0.616722;0.050314;0.997786;
7.881775;0.310536;1.000881;0.620564;0.050560;0.997638;
7.889158;0.312628;1.000925;0.624607;0.050820;0.997481;
7.896541;0.314815;1.000963;0.628832;0.051094;0.997316;
7.903925;0.317087;1.000998;0.633217;0.051381;0.997144;
7.911308;0.319432;1.001027;0.637742;0.051679;0.996964;
7.918691;0.321841;1.001052;0.642384;0.051987;0.996779;
7.925336;0.324054;1.001070;0.646646;0.052273;0.996607;
7.931980;0.326299;1.001084;0.650968;0.052564;0.996432;
7.938625;0.328570;1.001093;0.655333;0.052861;0.996253;
7.945270;0.330856;1.001099;0.659727;0.053161;0.996072;
7.951915;0.333150;1.001100;0.664130;0.053465;0.995889;
7.958560;0.335442;1.001097;0.668527;0.053770;0.995705;
7.962197;0.336691;1.001094;0.670923;0.053938;0.995604;
7.965835;0.337935;1.001088;0.673306;0.054105;0.995503;
7.969472;0.339171;1.001082;0.675675;0.054272;0.995403;
7.976748;0.341623;1.001066;0.680368;0.054604;0.995202;
7.984023;0.344035;1.001046;0.684980;0.054933;0.995004;
7.990570;0.346162;1.001024;0.689046;0.055226;0.994828;
7.997118;0.348241;1.000999;0.693016;0.055513;0.994654;
8.003666;0.350263;1.000969;0.696875;0.055794;0.994485;
8.010213;0.352221;1.000936;0.700609;0.056068;0.994320;
8.016761;0.354109;1.000900;0.704206;0.056333;0.994160;
8.023309;0.355919;1.000861;0.707652;0.056588;0.994005;
8.029856;0.357644;1.000818;0.710936;0.056833;0.993858;
8.036404;0.359280;1.000773;0.714046;0.057066;0.993717;
8.042952;0.360820;1.000725;0.716973;0.057287;0.993584;
8.049499;0.362258;1.000674;0.719704;0.057493;0.993459;
8.056047;0.363589;1.000621;0.722232;0.057685;0.993343;
8.062595;0.364810;1.000566;0.724548;0.057862;0.993236;
8.069142;0.365914;1.000509;0.726643;0.058021;0.993139;
8.075690;0.366900;1.000450;0.728511;0.058165;0.993053;
8.082238;0.367762;1.000390;0.730147;0.058291;0.992977;
8.088785;0.368500;1.000328;0.731545;0.058399;0.992912;
8.095333;0.369110;1.000266;0.732700;0.058488;0.992858;
8.101880;0.369590;1.000202;0.733609;0.058559;0.992815;
8.108428;0.369939;1.000138;0.734270;0.058610;0.992784;
8.114976;0.370156;1.000073;0.734680;0.058642;0.992765;
8.128071;0.370191;0.999944;0.734747;0.058647;0.992762;
8.141166;0.369697;0.999816;0.733812;0.058575;0.992806;
8.154262;0.368686;0.999691;0.731897;0.058426;0.992895;
8.166047;0.367346;0.999583;0.729358;0.058231;0.993014;
8.177833;0.365617;0.999481;0.726081;0.057979;0.993166;
8.188118;0.363806;0.999396;0.722644;0.057717;0.993324;
8.197375;0.361949;0.999325;0.719119;0.057449;0.993486;
8.205706;0.360106;0.999265;0.715617;0.057184;0.993646;
8.214037;0.358112;0.999209;0.711826;0.056900;0.993817;
8.221535;0.356199;0.999164;0.708185;0.056628;0.993981;
8.229033;0.354182;0.999122;0.704344;0.056343;0.994153;
8.236531;0.352072;0.999084;0.700324;0.056047;0.994332;
8.244029;0.349879;0.999052;0.696142;0.055741;0.994517;
8.251527;0.347614;0.999023;0.691819;0.055426;0.994707;
8.259025;0.345288;0.999000;0.687376;0.055105;0.994900;
8.266523;0.342912;0.998981;0.682834;0.054780;0.995097;
8.273271;0.340740;0.998968;0.678678;0.054484;0.995275;
8.280019;0.338546;0.998960;0.674476;0.054187;0.995454;
8.286767;0.336337;0.998955;0.670244;0.053890;0.995633;
8.293515;0.334123;0.998955;0.665998;0.053594;0.995811;
8.300263;0.331913;0.998958;0.661756;0.053301;0.995988;
8.307011;0.329714;0.998966;0.657533;0.053011;0.996163;
8.313760;0.327536;0.998978;0.653347;0.052725;0.996335;
8.320508;0.325388;0.998993;0.649213;0.052446;0.996503;
8.327256;0.323276;0.999013;0.645149;0.052172;0.996668;
8.334004;0.321210;0.999036;0.641170;0.051906;0.996828;
8.340752;0.319198;0.999064;0.637291;0.051649;0.996982;
8.347500;0.317248;0.999094;0.633528;0.051401;0.997132;
8.354248;0.315366;0.999129;0.629896;0.051164;0.997275;
8.360996;0.313560;0.999166;0.626409;0.050937;0.997411;
8.367745;0.311838;0.999207;0.623081;0.050722;0.997540;
8.374493;0.310206;0.999251;0.619925;0.050519;0.997663;
8.381241;0.308669;0.999298;0.616953;0.050329;0.997777;
8.387989;0.307235;0.999347;0.614177;0.050152;0.997883;
8.394737;0.305908;0.999399;0.611608;0.049989;0.997981;
8.401485;0.304694;0.999453;0.609256;0.049841;0.998070;
8.408233;0.303596;0.999510;0.607130;0.049708;0.998150;
8.414981;0.302620;0.999568;0.605237;0.049589;0.998221;
8.421730;0.301768;0.999627;0.603585;0.049486;0.998283;
8.428478;0.301044;0.999688;0.602181;0.049399;0.998336;
8.435226;0.300450;0.999750;0.601029;0.049327;0.998379;
8.441974;0.299988;0.999813;0.600134;0.049272;0.998412;
8.448722;0.299661;0.999877;0.599498;0.049233;0.998436;
8.455470;0.299468;0.999941;0.599124;0.049210;0.998449;
8.468967;0.299489;1.000069;0.599165;0.049212;0.998448;
8.482463;0.300046;1.000195;0.600246;0.049279;0.998408;
8.495959;0.301129;1.000317;0.602346;0.049409;0.998330;
8.508106;0.302537;1.000423;0.605077;0.049579;0.998227;
8.519038;0.304141;1.000513;0.608185;0.049774;0.998110;
8.528876;0.305842;1.000590;0.611481;0.049981;0.997986;
8.537731;0.307570;1.000654;0.614826;0.050193;0.997858;
8.546586;0.309471;1.000714;0.618504;0.050428;0.997717;
8.554556;0.311319;1.000764;0.622078;0.050657;0.997579;
8.562525;0.313286;1.000810;0.625879;0.050902;0.997432;
8.570494;0.315361;1.000851;0.629887;0.051163;0.997275;
8.577667;0.317312;1.000883;0.633653;0.051410;0.997127;
8.584839;0.319333;1.000912;0.637551;0.051666;0.996972;
8.592012;0.321414;1.000937;0.641562;0.051933;0.996812;
8.599184;0.323546;1.000957;0.645668;0.052207;0.996647;
8.606357;0.325719;1.000974;0.649851;0.052489;0.996477;
8.613529;0.327924;1.000986;0.654092;0.052776;0.996304;
8.620702;0.330151;1.000993;0.658371;0.053068;0.996128;
8.627874;0.332389;1.000996;0.662670;0.053364;0.995950;
8.635047;0.334630;1.000995;0.666970;0.053662;0.995770;
8.639305;0.335956;1.000991;0.669513;0.053839;0.995664;
8.643564;0.337276;1.000986;0.672043;0.054016;0.995557;
8.647822;0.338586;1.000979;0.674554;0.054193;0.995451;
8.652081;0.339890;1.000972;0.677050;0.054369;0.995344;
8.656339;0.341183;1.000963;0.679526;0.054544;0.995239;
8.660598;0.342464;1.000952;0.681976;0.054719;0.995133;
8.664856;0.343729;1.000940;0.684397;0.054892;0.995029;
8.669115;0.344978;1.000927;0.686784;0.055063;0.994926;
8.673373;0.346208;1.000912;0.689134;0.055232;0.994824;
8.677632;0.347418;1.000896;0.691444;0.055399;0.994723;
8.681891;0.348605;1.000879;0.693710;0.055563;0.994624;
8.686149;0.349767;1.000860;0.695929;0.055725;0.994526;
8.690408;0.350904;1.000840;0.698097;0.055883;0.994431;
8.694666;0.352012;1.000818;0.700211;0.056038;0.994337;
8.698925;0.353092;1.000796;0.702267;0.056190;0.994246;
8.703183;0.354140;1.000772;0.704264;0.056337;0.994157;
8.707442;0.355155;1.000747;0.706198;0.056480;0.994071;
8.711700;0.356136;1.000721;0.708066;0.056619;0.993987;
8.715959;0.357081;1.000693;0.709865;0.056753;0.993906;
8.720217;0.357990;1.000665;0.711592;0.056882;0.993828;
8.724476;0.358859;1.000636;0.713246;0.057006;0.993753;
8.732993;0.360476;1.000574;0.716321;0.057237;0.993614;
8.740658;0.361788;1.000516;0.718812;0.057426;0.993500;
8.748324;0.362957;1.000456;0.721031;0.057594;0.993398;
8.755989;0.363977;1.000393;0.722968;0.057741;0.993309;
8.763655;0.364845;1.000329;0.724615;0.057867;0.993233;
8.771320;0.365556;1.000263;0.725963;0.057970;0.993171;
8.778985;0.366106;1.000196;0.727008;0.058050;0.993123;
8.786651;0.366495;1.000128;0.727744;0.058107;0.993089;
8.794316;0.366719;1.000059;0.728170;0.058139;0.993069;
8.801981;0.366779;0.999991;0.728284;0.058148;0.993064;
8.817312;0.366408;0.999855;0.727580;0.058094;0.993096;
8.832643;0.365394;0.999723;0.725657;0.057947;0.993185;
8.846441;0.363949;0.999609;0.722915;0.057737;0.993312;
8.858825;0.362243;0.999512;0.719677;0.057491;0.993460;
8.869623;0.360458;0.999433;0.716286;0.057235;0.993615;
8.879340;0.358630;0.999367;0.712811;0.056974;0.993773;
8.888086;0.356818;0.999312;0.709363;0.056716;0.993928;
8.896832;0.354860;0.999261;0.705637;0.056439;0.994096;
8.904703;0.352985;0.999220;0.702064;0.056175;0.994255;
8.912575;0.351012;0.999183;0.698304;0.055899;0.994422;
8.920446;0.348954;0.999150;0.694376;0.055612;0.994595;
8.928317;0.346820;0.999122;0.690303;0.055317;0.994773;
8.936189;0.344622;0.999099;0.686104;0.055014;0.994955;
8.943273;0.342599;0.999082;0.682236;0.054737;0.995122;
8.950357;0.340543;0.999069;0.678301;0.054457;0.995291;
8.957441;0.338462;0.999060;0.674316;0.054176;0.995461;
8.964525;0.336366;0.999055;0.670299;0.053894;0.995630;
8.971609;0.334263;0.999054;0.666266;0.053613;0.995800;
8.978693;0.332163;0.999057;0.662236;0.053334;0.995968;
8.982359;0.331081;0.999061;0.660159;0.053191;0.996054;
8.986024;0.330006;0.999066;0.658093;0.053049;0.996139;
8.989690;0.328937;0.999072;0.656039;0.052909;0.996224;
8.997020;0.326819;0.999086;0.651967;0.052632;0.996391;
9.004351;0.324738;0.999104;0.647963;0.052361;0.996554;
9.010949;0.322904;0.999124;0.644432;0.052124;0.996696;
9.017547;0.321115;0.999148;0.640985;0.051894;0.996835;
9.024144;0.319376;0.999174;0.637634;0.051672;0.996969;
9.030742;0.317696;0.999203;0.634393;0.051458;0.997097;
9.037340;0.316079;0.999235;0.631273;0.051254;0.997220;
