time;GEN1A_generator_omegaPu;GEN1A_generator_PGenPu;GEN1A_generator_UPu;GEN1B_generator_omegaPu;GEN1B_generator_PGenPu;GEN1B_generator_UPu;GEN2A_generator_omegaPu;GEN2A_generator_PGenPu;GEN2A_generator_UPu;GEN2B_generator_omegaPu;GEN2B_generator_PGenPu;GEN2B_generator_UPu;OMEGA_REF_omegaRef_grp_0_value;OMEGA_REF_omegaRef_grp_1_value;OMEGA_REF_omegaRef_grp_2_value;OMEGA_REF_omegaRef_grp_3_value;OMEGA_REF_omegaRef_0_value;OMEGA_REF_omegaRef_1_value;NETWORK_GEN1A_BUS_numcc_value;NETWORK_GEN2A_BUS_numcc_value;
12.719360;1.134316;4.154656;1.008142;1.130678;3.986801;0.987914;1.127378;4.277054;0.997309;1.130100;3.682378;1.002077;1.130761;1.130761;1.130761;1.130761;1.130761;1.000000;0.000000;0.000000;
12.736057;1.135067;4.255462;1.006734;1.129389;3.974784;0.988039;1.127231;4.195975;0.998814;1.130535;3.679873;1.002598;1.130774;1.130774;1.130774;1.130774;1.130774;1.000000;0.000000;0.000000;
12.752755;1.135678;4.371891;1.005052;1.128149;3.942484;0.988583;1.127211;4.111407;1.000258;1.130967;3.684741;1.002923;1.130787;1.130787;1.130787;1.130787;1.130787;1.000000;0.000000;0.000000;
12.769452;1.136134;4.498689;1.002997;1.127003;3.889889;0.989382;1.127318;4.026047;1.001470;1.131374;3.696174;1.002924;1.130801;1.130801;1.130801;1.130801;1.130801;1.000000;0.000000;0.000000;
12.786149;1.136424;4.630372;1.000484;1.125990;3.817394;0.990250;1.127551;3.942835;1.002287;1.131742;3.713008;1.002477;1.130818;1.130818;1.130818;1.130818;1.130818;1.000000;0.000000;0.000000;
12.802846;1.136547;4.761560;0.997458;1.125150;3.726058;0.991012;1.127905;3.864807;1.002578;1.132058;3.733819;1.001492;1.130841;1.130841;1.130841;1.130841;1.130841;1.000000;0.000000;0.000000;
12.819544;1.136506;4.887318;0.993916;1.124521;3.617819;0.991521;1.128367;3.794901;1.002258;1.132312;3.757040;0.999923;1.130874;1.130874;1.130874;1.130874;1.130874;1.000000;0.000000;0.000000;
12.836241;1.136312;5.003442;0.989922;1.124132;3.495638;0.991681;1.128925;3.735738;1.001306;1.132502;3.781098;0.997789;1.130922;1.130922;1.130922;1.130922;1.130922;1.000000;0.000000;0.000000;
12.852938;1.135979;5.106688;0.985604;1.124008;3.363506;0.991463;1.129559;3.689443;0.999768;1.132626;3.804538;0.995174;1.130990;1.130990;1.130990;1.130990;1.130990;1.000000;0.000000;0.000000;
12.869635;1.135526;5.194453;0.981144;1.124162;3.226600;0.990887;1.130248;3.657467;0.997738;1.132689;3.825942;0.992212;1.131082;1.131082;1.131082;1.131082;1.131082;1.000000;0.000000;0.000000;
12.886332;1.134973;5.266154;0.976810;1.124599;3.090127;0.990074;1.130971;3.640664;0.995408;1.132697;3.844641;0.989127;1.131199;1.131199;1.131199;1.131199;1.131199;1.000000;0.000000;0.000000;
12.903030;1.134341;5.321627;0.972884;1.125308;2.960043;0.989188;1.131705;3.639068;0.992982;1.132658;3.860082;0.986157;1.131343;1.131343;1.131343;1.131343;1.131343;1.000000;0.000000;0.000000;
12.919727;1.133650;5.361325;0.969651;1.126270;2.842204;0.988417;1.132427;3.652244;0.990685;1.132583;3.872015;0.983554;1.131512;1.131512;1.131512;1.131512;1.131512;1.000000;0.000000;0.000000;
12.936424;1.132919;5.386069;0.967374;1.127453;2.741999;0.987951;1.133117;3.679295;0.988732;1.132480;3.880462;0.981553;1.131702;1.131702;1.131702;1.131702;1.131702;1.000000;0.000000;0.000000;
12.953121;1.132168;5.396693;0.966263;1.128815;2.664144;0.987954;1.133755;3.718937;0.987311;1.132359;3.885587;0.980351;1.131905;1.131905;1.131905;1.131905;1.131905;1.000000;0.000000;0.000000;
12.969819;1.131414;5.393763;0.966451;1.130306;2.612421;0.988536;1.134323;3.769585;0.986551;1.132228;3.887598;0.980077;1.132116;1.132116;1.132116;1.132116;1.132116;1.000000;0.000000;0.000000;
12.986516;1.130675;5.377417;0.967972;1.131869;2.589467;0.989735;1.134807;3.829402;0.986515;1.132097;3.886661;0.980778;1.132324;1.132324;1.132324;1.132324;1.132324;1.000000;0.000000;0.000000;
13.003213;1.129968;5.347324;0.970758;1.133443;2.596616;0.991504;1.135194;3.896309;0.987187;1.131974;3.882857;0.982412;1.132521;1.132521;1.132521;1.132521;1.132521;1.000000;0.000000;0.000000;
13.019910;1.129311;5.302787;0.974637;1.134966;2.633778;0.993712;1.135476;3.968015;0.988471;1.131865;3.876182;0.984844;1.132700;1.132700;1.132700;1.132700;1.132700;1.000000;0.000000;0.000000;
13.036608;1.128723;5.242991;0.979347;1.136378;2.699372;0.996150;1.135649;4.042045;0.990206;1.131780;3.866594;0.987865;1.132852;1.132852;1.132852;1.132852;1.132852;1.000000;0.000000;0.000000;
13.053305;1.128225;5.167354;0.984561;1.137625;2.790326;0.998562;1.135711;4.115809;0.992181;1.131727;3.854098;0.991210;1.132975;1.132975;1.132975;1.132975;1.132975;1.000000;0.000000;0.000000;
13.070002;1.127835;5.075913;0.989920;1.138659;2.902193;1.000672;1.135665;4.186701;0.994165;1.131712;3.838851;0.994586;1.133065;1.133065;1.133065;1.133065;1.133065;1.000000;0.000000;0.000000;
13.086699;1.127573;4.969683;0.995072;1.139445;3.029405;1.002226;1.135518;4.252232;0.995934;1.131743;3.821255;0.997712;1.133126;1.133126;1.133126;1.133126;1.133126;1.000000;0.000000;0.000000;
13.103396;1.127456;4.850901;0.999711;1.139959;3.165672;1.003027;1.135278;4.310175;0.997307;1.131825;3.802008;1.000344;1.133159;1.133159;1.133159;1.133159;1.133159;1.000000;0.000000;0.000000;
13.120094;1.127495;4.723085;1.003606;1.140188;3.304486;1.002963;1.134961;4.358706;0.998163;1.131960;3.782115;1.002313;1.133170;1.133170;1.133170;1.133170;1.133170;1.000000;0.000000;0.000000;
13.136791;1.127700;4.590895;1.006626;1.140135;3.439669;1.002031;1.134580;4.396502;0.998466;1.132148;3.762830;1.003535;1.133167;1.133167;1.133167;1.133167;1.133167;1.000000;0.000000;0.000000;
13.153488;1.128070;4.460734;1.008851;1.139812;3.566585;1.000432;1.134152;4.423144;0.998345;1.132385;3.745781;1.004107;1.133154;1.133154;1.133154;1.133154;1.133154;1.000000;0.000000;0.000000;
13.170185;1.128600;4.336399;1.010156;1.139241;3.680046;0.998184;1.133694;4.437832;0.997756;1.132663;3.731925;1.003960;1.133137;1.133137;1.133137;1.133137;1.133137;1.000000;0.000000;0.000000;
13.186883;1.129279;4.224783;1.010755;1.138455;3.777140;0.995618;1.133224;4.440964;0.996928;1.132972;3.722740;1.003310;1.133123;1.133123;1.133123;1.133123;1.133123;1.000000;0.000000;0.000000;
13.203580;1.130086;4.131200;1.010833;1.137489;3.856067;0.993034;1.132760;4.433221;0.996055;1.133297;3.719251;1.002349;1.133112;1.133112;1.133112;1.133112;1.133112;1.000000;0.000000;0.000000;
13.220277;1.130995;4.060146;1.010586;1.136382;3.915939;0.990719;1.132317;4.415499;0.995324;1.133621;3.722103;1.001273;1.133107;1.133107;1.133107;1.133107;1.133107;1.000000;0.000000;0.000000;
13.236974;1.131975;4.014965;1.010184;1.135174;3.956548;0.988919;1.131909;4.388897;0.994888;1.133927;3.731506;1.000255;1.133106;1.133106;1.133106;1.133106;1.133106;1.000000;0.000000;0.000000;
13.253672;1.132991;3.997718;1.009752;1.133905;3.977988;0.987809;1.131549;4.354605;0.994845;1.134197;3.747206;0.999422;1.133106;1.133106;1.133106;1.133106;1.133106;1.000000;0.000000;0.000000;
13.270369;1.134009;4.009116;1.009347;1.132616;3.980398;0.987472;1.131247;4.313866;0.995225;1.134415;3.768494;0.998838;1.133104;1.133104;1.133104;1.133104;1.133104;1.000000;0.000000;0.000000;
13.287066;1.134989;4.048624;1.008975;1.131347;3.963936;0.987910;1.131011;4.268216;0.996002;1.134568;3.794219;0.998520;1.133098;1.133098;1.133098;1.133098;1.133098;1.000000;0.000000;0.000000;
13.303763;1.135901;4.113747;1.008493;1.130135;3.928300;0.988961;1.130848;4.218398;0.997010;1.134646;3.822903;0.998347;1.133084;1.133084;1.133084;1.133084;1.133084;1.000000;0.000000;0.000000;
13.320460;1.136714;4.201923;1.007832;1.129020;3.873677;0.990498;1.130762;4.166306;0.998151;1.134643;3.852924;0.998261;1.133062;1.133062;1.133062;1.133062;1.133062;1.000000;0.000000;0.000000;
13.337158;1.137401;4.308666;1.006815;1.128042;3.800355;0.992270;1.130756;4.113336;0.999218;1.134559;3.882400;0.998105;1.133033;1.133033;1.133033;1.133033;1.133033;1.000000;0.000000;0.000000;
13.353855;1.137942;4.428911;1.005288;1.127238;3.709250;0.994025;1.130828;4.061068;1.000025;1.134397;3.909489;0.997736;1.133000;1.133000;1.133000;1.133000;1.133000;1.000000;0.000000;0.000000;
13.370552;1.138324;4.557083;1.003130;1.126642;3.602208;0.995525;1.130977;4.011122;1.000409;1.134168;3.932506;0.997034;1.132968;1.132968;1.132968;1.132968;1.132968;1.000000;0.000000;0.000000;
13.387249;1.138541;4.687523;1.000279;1.126282;3.482138;0.996577;1.131197;3.965060;1.000259;1.133883;3.950040;0.995925;1.132943;1.132943;1.132943;1.132943;1.132943;1.000000;0.000000;0.000000;
13.403947;1.138594;4.814910;0.996753;1.126182;3.353059;0.997063;1.131481;3.924316;0.999530;1.133561;3.961059;0.994401;1.132932;1.132932;1.132932;1.132932;1.132932;1.000000;0.000000;0.000000;
13.420644;1.138489;4.934644;0.992659;1.126353;3.219951;0.996950;1.131820;3.890105;0.998255;1.133219;3.964979;0.992519;1.132943;1.132943;1.132943;1.132943;1.132943;1.000000;0.000000;0.000000;
13.437341;1.138240;5.043150;0.988188;1.126797;3.088462;0.996291;1.132204;3.863367;0.996540;1.132878;3.961676;0.990409;1.132981;1.132981;1.132981;1.132981;1.132981;1.000000;0.000000;0.000000;
13.454038;1.137862;5.138013;0.983598;1.127502;2.964506;0.995223;1.132620;3.844731;0.994550;1.132556;3.951454;0.988252;1.133049;1.133049;1.133049;1.133049;1.133049;1.000000;0.000000;0.000000;
13.470736;1.137373;5.217945;0.979192;1.128447;2.853831;0.993934;1.133056;3.834507;0.992493;1.132272;3.934973;0.986261;1.133151;1.133151;1.133151;1.133151;1.133151;1.000000;0.000000;0.000000;
13.487433;1.136794;5.282592;0.975283;1.129598;2.761617;0.992643;1.133500;3.832698;0.990591;1.132043;3.913144;0.984656;1.133285;1.133285;1.133285;1.133285;1.133285;1.000000;0.000000;0.000000;
13.504130;1.136143;5.332226;0.972161;1.130912;2.692146;0.991561;1.133939;3.839019;0.989051;1.131880;3.887029;0.983633;1.133447;1.133447;1.133447;1.133447;1.133447;1.000000;0.000000;0.000000;
13.520827;1.135440;5.367397;0.970061;1.132338;2.648574;0.990865;1.134362;3.852927;0.988045;1.131794;3.857742;0.983340;1.133632;1.133632;1.133632;1.133632;1.133632;1.000000;0.000000;0.000000;
13.537524;1.134703;5.388603;0.969141;1.133822;2.632792;0.990672;1.134758;3.873642;0.987683;1.131793;3.826394;0.983858;1.133833;1.133833;1.133833;1.133833;1.133833;1.000000;0.000000;0.000000;
13.554222;1.133950;5.395890;0.969454;1.135300;2.645278;0.991015;1.135117;3.900089;0.988000;1.131879;3.794201;0.985183;1.134040;1.134040;1.134040;1.134040;1.134040;1.000000;0.000000;0.000000;
13.570919;1.133200;5.389587;0.970996;1.136720;2.685339;0.991888;1.135432;3.931243;0.988984;1.132055;3.762073;0.987258;1.134245;1.134245;1.134245;1.134245;1.134245;1.000000;0.000000;0.000000;
13.587616;1.132470;5.368852;0.973616;1.138026;2.750751;0.993158;1.135698;3.965777;0.990516;1.132317;3.731048;0.989918;1.134440;1.134440;1.134440;1.134440;1.134440;1.000000;0.000000;0.000000;
13.604313;1.131779;5.332220;0.977074;1.139174;2.838367;0.994610;1.135910;4.002278;0.992407;1.132663;3.702025;0.992928;1.134619;1.134619;1.134619;1.134619;1.134619;1.000000;0.000000;0.000000;
13.621011;1.131146;5.279662;0.981170;1.140120;2.944155;0.996119;1.136066;4.039470;0.994519;1.133083;3.676408;0.996098;1.134775;1.134775;1.134775;1.134775;1.134775;1.000000;0.000000;0.000000;
13.637708;1.130594;5.210484;0.985589;1.140832;3.062905;0.997447;1.136168;4.075955;0.996620;1.133566;3.655253;0.999155;1.134907;1.134907;1.134907;1.134907;1.134907;1.000000;0.000000;0.000000;
13.654405;1.130143;5.124890;0.990041;1.141290;3.189066;0.998406;1.136216;4.110507;0.998512;1.134099;3.639677;1.001859;1.135012;1.135012;1.135012;1.135012;1.135012;1.000000;0.000000;0.000000;
13.671102;1.129813;5.024041;0.994264;1.141484;3.316968;0.998859;1.136214;4.142077;1.000031;1.134664;3.630675;1.004016;1.135092;1.135092;1.135092;1.135092;1.135092;1.000000;0.000000;0.000000;
13.687800;1.129620;4.910181;0.998050;1.141419;3.441213;0.998731;1.136169;4.169834;1.001061;1.135241;3.629014;1.005486;1.135148;1.135148;1.135148;1.135148;1.135148;1.000000;0.000000;0.000000;
13.704497;1.129580;4.786656;1.001256;1.141106;3.557021;0.998025;1.136085;4.193186;1.001550;1.135811;3.635136;1.006202;1.135185;1.135185;1.135185;1.135185;1.135185;1.000000;0.000000;0.000000;
13.721194;1.129700;4.657783;1.003816;1.140568;3.660491;0.996818;1.135970;4.211800;1.001509;1.136351;3.649092;1.006168;1.135205;1.135205;1.135205;1.135205;1.135205;1.000000;0.000000;0.000000;
13.737891;1.129985;4.528599;1.005733;1.139833;3.748734;0.995251;1.135832;4.225595;1.001005;1.136841;3.670526;1.005456;1.135214;1.135214;1.135214;1.135214;1.135214;1.000000;0.000000;0.000000;
13.754588;1.130429;4.404528;1.007070;1.138936;3.819871;0.993512;1.135676;4.234721;1.000154;1.137260;3.698696;1.004192;1.135214;1.135214;1.135214;1.135214;1.135214;1.000000;0.000000;0.000000;
13.771286;1.131023;4.291017;1.007933;1.137913;3.872902;0.991811;1.135511;4.239530;0.999099;1.137593;3.732545;1.002542;1.135207;1.135207;1.135207;1.135207;1.135207;1.000000;0.000000;0.000000;
13.787983;1.131749;4.193185;1.008447;1.136803;3.907496;0.990355;1.135342;4.240521;0.997993;1.137826;3.770777;1.000686;1.135196;1.135196;1.135196;1.135196;1.135196;1.000000;0.000000;0.000000;
13.804680;1.132584;4.115501;1.008735;1.135643;3.923757;0.989323;1.135174;4.238288;0.996979;1.137948;3.811942;0.998800;1.135180;1.135180;1.135180;1.135180;1.135180;1.000000;0.000000;0.000000;
13.821377;1.133501;4.061535;1.008895;1.134471;3.922004;0.988845;1.135012;4.233456;0.996169;1.137955;3.854511;0.997037;1.135159;1.135159;1.135159;1.135159;1.135159;1.000000;0.000000;0.000000;
13.838075;1.134466;4.033750;1.008990;1.133325;3.902629;0.988987;1.134859;4.226618;0.995636;1.137845;3.896918;0.995511;1.135132;1.135132;1.135132;1.135132;1.135132;1.000000;0.000000;0.000000;
13.854772;1.135447;4.033370;1.009030;1.132240;3.866052;0.989742;1.134718;4.218282;0.995403;1.137620;3.937599;0.994290;1.135099;1.135099;1.135099;1.135099;1.135099;1.000000;0.000000;0.000000;
13.871469;1.136405;4.060278;1.008993;1.131253;3.813246;0.991051;1.134591;4.208935;0.995453;1.137290;3.974810;0.993398;1.135058;1.135058;1.135058;1.135058;1.135058;1.000000;0.000000;0.000000;
13.888166;1.137312;4.112978;1.008755;1.130395;3.743740;0.992714;1.134479;4.198598;0.995680;1.136864;4.007594;0.992774;1.135010;1.135010;1.135010;1.135010;1.135010;1.000000;0.000000;0.000000;
13.904864;1.138135;4.188943;1.008247;1.129699;3.659783;0.994609;1.134384;4.187610;0.996015;1.136357;4.034121;0.992379;1.134957;1.134957;1.134957;1.134957;1.134957;1.000000;0.000000;0.000000;
13.921561;1.138847;4.284312;1.007336;1.129192;3.562913;0.996509;1.134306;4.175964;0.996331;1.135789;4.053267;0.992115;1.134901;1.134901;1.134901;1.134901;1.134901;1.000000;0.000000;0.000000;
13.938258;1.139427;4.394450;1.005916;1.128898;3.455765;0.998212;1.134245;4.163642;0.996514;1.135181;4.064001;0.991891;1.134848;1.134848;1.134848;1.134848;1.134848;1.000000;0.000000;0.000000;
13.954955;1.139859;4.514180;1.003919;1.128834;3.341874;0.999547;1.134205;4.150624;0.996473;1.134559;4.065586;0.991632;1.134801;1.134801;1.134801;1.134801;1.134801;1.000000;0.000000;0.000000;
13.971652;1.140135;4.638202;1.001332;1.129007;3.225555;1.000397;1.134184;4.136920;0.996158;1.133947;4.057645;0.991292;1.134767;1.134767;1.134767;1.134767;1.134767;1.000000;0.000000;0.000000;
13.988350;1.140253;4.761479;0.998207;1.129417;3.111692;1.000708;1.134185;4.122592;0.995564;1.133372;4.040199;0.990865;1.134751;1.134751;1.134751;1.134751;1.134751;1.000000;0.000000;0.000000;
14.005047;1.140218;4.879581;0.994660;1.130053;3.005405;1.000496;1.134207;4.107772;0.994737;1.132860;4.013685;0.990384;1.134759;1.134759;1.134759;1.134759;1.134759;1.000000;0.000000;0.000000;
14.021744;1.140038;4.988923;0.990865;1.130892;2.911665;0.999836;1.134252;4.092643;0.993762;1.132434;3.978938;0.989918;1.134795;1.134795;1.134795;1.134795;1.134795;1.000000;0.000000;0.000000;
14.038441;1.139727;5.086863;0.987036;1.131905;2.834904;0.998849;1.134321;4.077418;0.992757;1.132115;3.937150;0.989556;1.134860;1.134860;1.134860;1.134860;1.134860;1.000000;0.000000;0.000000;
14.055139;1.139300;5.171669;0.983403;1.133051;2.778689;0.997680;1.134412;4.062308;0.991847;1.131920;3.889812;0.989397;1.134956;1.134956;1.134956;1.134956;1.134956;1.000000;0.000000;0.000000;
14.071836;1.138776;5.242367;0.980189;1.134285;2.745487;0.996477;1.134526;4.047491;0.991157;1.131862;3.838655;0.989526;1.135080;1.135080;1.135080;1.135080;1.135080;1.000000;0.000000;0.000000;
14.088533;1.138173;5.298073;0.977568;1.135557;2.736462;0.995347;1.134661;4.033040;0.990769;1.131947;3.785714;0.989988;1.135230;1.135230;1.135230;1.135230;1.135230;1.000000;0.000000;0.000000;
14.105230;1.137510;5.339539;0.975737;1.136817;2.751726;0.994436;1.134819;4.019184;0.990789;1.132179;3.732876;0.990850;1.135399;1.135399;1.135399;1.135399;1.135399;1.000000;0.000000;0.000000;
14.121928;1.136806;5.366565;0.974765;1.138019;2.789829;0.993777;1.134997;4.005942;0.991227;1.132552;3.682231;0.992086;1.135584;1.135584;1.135584;1.135584;1.135584;1.000000;0.000000;0.000000;
14.138625;1.136078;5.378870;0.974676;1.139118;2.848578;0.993371;1.135194;3.993346;0.992060;1.133058;3.635865;0.993639;1.135776;1.135776;1.135776;1.135776;1.135776;1.000000;0.000000;0.000000;
14.155322;1.135347;5.376315;0.975445;1.140075;2.924867;0.993196;1.135410;3.981537;0.993237;1.133681;3.595804;0.995428;1.135970;1.135970;1.135970;1.135970;1.135970;1.000000;0.000000;0.000000;
14.172019;1.134632;5.358638;0.976995;1.140859;3.014902;0.993200;1.135643;3.970746;0.994673;1.134401;3.563933;0.997345;1.136160;1.136160;1.136160;1.136160;1.136160;1.000000;0.000000;0.000000;
14.188717;1.133951;5.325509;0.979203;1.141446;3.114499;0.993312;1.135891;3.961302;0.996259;1.135192;3.541881;0.999262;1.136338;1.136338;1.136338;1.136338;1.136338;1.000000;0.000000;0.000000;
14.205414;1.133325;5.276751;0.981920;1.141821;3.219292;0.993455;1.136151;3.953651;0.997875;1.136027;3.530895;1.001047;1.136501;1.136501;1.136501;1.136501;1.136501;1.000000;0.000000;0.000000;
14.222111;1.132773;5.212512;0.984977;1.141980;3.324959;0.993558;1.136421;3.948325;0.999401;1.136874;3.531717;1.002573;1.136645;1.136645;1.136645;1.136645;1.136645;1.000000;0.000000;0.000000;
14.238808;1.132315;5.133230;0.988215;1.141923;3.427777;0.993575;1.136695;3.945905;1.000732;1.137700;3.544608;1.003739;1.136767;1.136767;1.136767;1.136767;1.136767;1.000000;0.000000;0.000000;
14.255505;1.131968;5.040591;0.991440;1.141664;3.523312;0.993431;1.136970;3.946875;1.001745;1.138473;3.568776;1.004424;1.136865;1.136865;1.136865;1.136865;1.136865;1.000000;0.000000;0.000000;
14.272203;1.131747;4.936460;0.994536;1.141219;3.609058;0.993153;1.137238;3.951814;1.002398;1.139162;3.603337;1.004602;1.136939;1.136939;1.136939;1.136939;1.136939;1.000000;0.000000;0.000000;
14.288900;1.131666;4.823614;0.997381;1.140611;3.682541;0.992746;1.137495;3.961035;1.002645;1.139742;3.646543;1.004242;1.136991;1.136991;1.136991;1.136991;1.136991;1.000000;0.000000;0.000000;
14.305597;1.131732;4.705701;0.999895;1.139868;3.741889;0.992249;1.137734;3.974714;1.002479;1.140194;3.696275;1.003365;1.137021;1.137021;1.137021;1.137021;1.137021;1.000000;0.000000;0.000000;
14.322294;1.131948;4.586904;1.002038;1.139021;3.785964;0.991728;1.137947;3.992870;1.001932;1.140502;3.750220;1.002030;1.137032;1.137032;1.137032;1.137032;1.137032;1.000000;0.000000;0.000000;
14.338992;1.132311;4.471785;1.003807;1.138102;3.814154;0.991267;1.138129;4.015338;1.001066;1.140659;3.806018;1.000334;1.137027;1.137027;1.137027;1.137027;1.137027;1.000000;0.000000;0.000000;
14.355689;1.132814;4.365065;1.005223;1.137144;3.826267;0.990952;1.138273;4.041781;0.999965;1.140663;3.861432;0.998402;1.137008;1.137008;1.137008;1.137008;1.137008;1.000000;0.000000;0.000000;
14.372386;1.133442;4.271306;1.006333;1.136180;3.822463;0.990870;1.138374;4.071700;0.998728;1.140519;3.914476;0.996371;1.136978;1.136978;1.136978;1.136978;1.136978;1.000000;0.000000;0.000000;
14.389083;1.134176;4.194619;1.007188;1.135243;3.803182;0.991090;1.138427;4.104447;0.997457;1.140234;3.963472;0.994387;1.136938;1.136938;1.136938;1.136938;1.136938;1.000000;0.000000;0.000000;
14.405781;1.134992;4.138409;1.007834;1.134363;3.769095;0.991653;1.138429;4.139224;0.996248;1.139822;4.007062;0.992579;1.136892;1.136892;1.136892;1.136892;1.136892;1.000000;0.000000;0.000000;
14.422478;1.135862;4.105161;1.008302;1.133572;3.721104;0.992568;1.138377;4.175093;0.995176;1.139301;4.044170;0.991057;1.136840;1.136840;1.136840;1.136840;1.136840;1.000000;0.000000;0.000000;
14.439175;1.136756;4.096279;1.008602;1.132895;3.660389;0.993803;1.138272;4.210987;0.994292;1.138689;4.073945;0.989896;1.136784;1.136784;1.136784;1.136784;1.136784;1.000000;0.000000;0.000000;
14.455872;1.137642;4.112001;1.008716;1.132357;3.588482;0.995290;1.138114;4.245731;0.993621;1.138007;4.095697;0.989136;1.136726;1.136726;1.136726;1.136726;1.136726;1.000000;0.000000;0.000000;
14.472569;1.138492;4.151387;1.008606;1.131979;3.507353;0.996931;1.137906;4.278074;0.993161;1.137280;4.108863;0.988782;1.136666;1.136666;1.136666;1.136666;1.136666;1.000000;0.000000;0.000000;
14.489267;1.139275;4.212387;1.008218;1.131777;3.419466;0.998608;1.137653;4.306747;0.992886;1.136530;4.112982;0.988805;1.136608;1.136608;1.136608;1.136608;1.136608;1.000000;0.000000;0.000000;
14.505964;1.139966;4.291981;1.007494;1.131760;3.327800;1.000194;1.137362;4.330521;0.992760;1.135785;4.107720;0.989153;1.136555;1.136555;1.136555;1.136555;1.136555;1.000000;0.000000;0.000000;
14.522661;1.140546;4.386396;1.006387;1.131933;3.235783;1.001573;1.137041;4.348273;0.992739;1.135069;4.092909;0.989760;1.136508;1.136508;1.136508;1.136508;1.136508;1.000000;0.000000;0.000000;
14.539358;1.140998;4.491362;1.004867;1.132290;3.147155;1.002646;1.136701;4.359049;0.992783;1.134409;4.068607;0.990556;1.136471;1.136471;1.136471;1.136471;1.136471;1.000000;0.000000;0.000000;
14.556056;1.141312;4.602407;1.002933;1.132821;3.065753;1.003345;1.136351;4.362113;0.992862;1.133832;4.035171;0.991473;1.136448;1.136448;1.136448;1.136448;1.136448;1.000000;0.000000;0.000000;
14.572753;1.141483;4.715135;1.000620;1.133506;2.995247;1.003632;1.136006;4.356976;0.992955;1.133360;3.993309;0.992451;1.136443;1.136443;1.136443;1.136443;1.136443;1.000000;0.000000;0.000000;
14.589450;1.141513;4.825478;0.997992;1.134319;2.938864;1.003504;1.135676;4.343407;0.993060;1.133015;3.944124;0.993443;1.136458;1.136458;1.136458;1.136458;1.136458;1.000000;0.000000;0.000000;
14.606147;1.141407;4.929880;0.995143;1.135228;2.899139;1.002986;1.135374;4.321434;0.993183;1.132814;3.889127;0.994414;1.136495;1.136495;1.136495;1.136495;1.136495;1.000000;0.000000;0.000000;
14.622845;1.141174;5.025418;0.992191;1.136196;2.877720;1.002124;1.135114;4.291334;0.993341;1.132771;3.830209;0.995342;1.136556;1.136556;1.136556;1.136556;1.136556;1.000000;0.000000;0.000000;
14.639542;1.140827;5.109841;0.989263;1.137186;2.875263;1.000980;1.134906;4.253626;0.993556;1.132893;3.769587;0.996212;1.136641;1.136641;1.136641;1.136641;1.136641;1.000000;0.000000;0.000000;
14.656239;1.140382;5.181545;0.986493;1.138159;2.891415;0.999627;1.134761;4.209067;0.993848;1.133180;3.709714;0.997019;1.136750;1.136750;1.136750;1.136750;1.136750;1.000000;0.000000;0.000000;
14.672936;1.139856;5.239495;0.984010;1.139078;2.924883;0.998137;1.134689;4.158661;0.994237;1.133625;3.653163;0.997760;1.136880;1.136880;1.136880;1.136880;1.136880;1.000000;0.000000;0.000000;
14.689633;1.139267;5.283119;0.981926;1.139910;2.973572;0.996584;1.134698;4.103663;0.994736;1.134217;3.602484;0.998436;1.137028;1.137028;1.137028;1.137028;1.137028;1.000000;0.000000;0.000000;
14.706331;1.138633;5.312180;0.980338;1.140628;3.034781;0.995039;1.134791;4.045591;0.995348;1.134935;3.560060;0.999048;1.137191;1.137191;1.137191;1.137191;1.137191;1.000000;0.000000;0.000000;
14.723028;1.137973;5.326668;0.979318;1.141208;3.105415;0.993565;1.134974;3.986215;0.996070;1.135753;3.527957;0.999593;1.137364;1.137364;1.137364;1.137364;1.137364;1.000000;0.000000;0.000000;
14.739725;1.137307;5.326702;0.978908;1.141635;3.182196;0.992221;1.135245;3.927536;0.996886;1.136640;3.507781;1.000066;1.137541;1.137541;1.137541;1.137541;1.137541;1.000000;0.000000;0.000000;
14.756422;1.136651;5.312482;0.979123;1.141901;3.261859;0.991055;1.135601;3.871730;0.997773;1.137562;3.500567;1.000459;1.137718;1.137718;1.137718;1.137718;1.137718;1.000000;0.000000;0.000000;
14.773120;1.136025;5.284271;0.979946;1.142003;3.341305;0.990105;1.136035;3.821072;0.998697;1.138482;3.506695;1.000754;1.137888;1.137888;1.137888;1.137888;1.137888;1.000000;0.000000;0.000000;
14.789817;1.135445;5.242426;0.981332;1.141944;3.417712;0.989399;1.136539;3.777828;0.999613;1.139366;3.525854;1.000930;1.138046;1.138046;1.138046;1.138046;1.138046;1.000000;0.000000;0.000000;
14.806514;1.134929;5.187468;0.983205;1.141735;3.488603;0.988947;1.137098;3.744129;1.000473;1.140179;3.557054;1.000961;1.138187;1.138187;1.138187;1.138187;1.138187;1.000000;0.000000;0.000000;
14.823211;1.134493;5.120178;0.985471;1.141388;3.551881;0.988749;1.137696;3.721834;1.001220;1.140889;3.598691;1.000818;1.138309;1.138309;1.138309;1.138309;1.138309;1.000000;0.000000;0.000000;
14.839909;1.134152;5.041704;0.988017;1.140922;3.605830;0.988790;1.138316;3.712401;1.001798;1.141472;3.648661;1.000475;1.138408;1.138408;1.138408;1.138408;1.138408;1.000000;0.000000;0.000000;
