time;MACHINE_machine_omegaPu;MACHINE_machine_UStatorPu;MACHINE_machine_PGenPu;BUSGEN_bus_p_v_0_;BUSHV_bus_p_v_0_;
0.168540;0.999837;0.962705;0.615343;-1.322689;-1.290077;
0.168560;0.999837;0.962459;0.614638;-1.324214;-1.292063;
0.168580;0.999837;0.962182;0.613917;-1.325644;-1.293905;
0.168600;0.999837;0.961873;0.613180;-1.326980;-1.295607;
0.168620;0.999837;0.961533;0.612429;-1.328223;-1.297170;
0.168640;0.999837;0.961161;0.611664;-1.329371;-1.298597;
0.168660;0.999837;0.960757;0.610885;-1.330426;-1.299891;
0.168680;0.999837;0.960319;0.610094;-1.331386;-1.301056;
0.168700;0.999837;0.959848;0.609289;-1.332251;-1.302094;
0.168720;0.999837;0.959342;0.608473;-1.333022;-1.303010;
0.168740;0.999837;0.958802;0.607644;-1.333697;-1.303809;
0.168760;0.999837;0.958225;0.606805;-1.334276;-1.304494;
0.168780;0.999837;0.957613;0.605955;-1.334759;-1.305071;
0.168800;0.999837;0.956964;0.605095;-1.335144;-1.305544;
0.168820;0.999837;0.956278;0.604226;-1.335433;-1.305919;
0.168840;0.999837;0.955554;0.603348;-1.335624;-1.306200;
0.168860;0.999837;0.954792;0.602463;-1.335716;-1.306393;
0.168880;0.999837;0.953992;0.601570;-1.335711;-1.306503;
0.168900;0.999837;0.953154;0.600671;-1.335607;-1.306536;
0.168920;0.999837;0.952277;0.599767;-1.335406;-1.306496;
0.168940;0.999837;0.951362;0.598859;-1.335106;-1.306389;
0.168960;0.999837;0.950410;0.597949;-1.334710;-1.306220;
0.168980;0.999837;0.949420;0.597037;-1.334216;-1.305994;
0.169000;0.999837;0.948394;0.596125;-1.333627;-1.305715;
0.169020;0.999837;0.947333;0.595215;-1.332944;-1.305389;
0.169040;0.999837;0.946238;0.594308;-1.332168;-1.305020;
0.169060;0.999837;0.945110;0.593406;-1.331301;-1.304612;
0.169080;0.999837;0.943951;0.592511;-1.330345;-1.304169;
0.169100;0.999837;0.942762;0.591624;-1.329302;-1.303694;
0.169120;0.999837;0.941547;0.590749;-1.328174;-1.303192;
0.169140;0.999837;0.940307;0.589886;-1.326966;-1.302666;
0.169160;0.999837;0.939045;0.589039;-1.325680;-1.302117;
0.169180;0.999837;0.937763;0.588209;-1.324319;-1.301550;
0.169200;0.999837;0.936465;0.587399;-1.322888;-1.300966;
0.169220;0.999837;0.935154;0.586611;-1.321390;-1.300368;
0.169240;0.999837;0.933833;0.585847;-1.319830;-1.299756;
0.169260;0.999837;0.932505;0.585111;-1.318212;-1.299133;
0.169280;0.999837;0.931176;0.584404;-1.316541;-1.298499;
0.169300;0.999837;0.929847;0.583728;-1.314822;-1.297856;
0.169320;0.999837;0.928524;0.583086;-1.313061;-1.297204;
0.169340;0.999837;0.927209;0.582481;-1.311261;-1.296544;
0.169360;0.999837;0.925909;0.581915;-1.309429;-1.295875;
0.169380;0.999837;0.924625;0.581390;-1.307571;-1.295198;
0.169400;0.999837;0.923363;0.580908;-1.305691;-1.294513;
0.169420;0.999837;0.922127;0.580471;-1.303795;-1.293820;
0.169440;0.999837;0.920921;0.580081;-1.301890;-1.293117;
0.169460;0.999838;0.919749;0.579740;-1.299979;-1.292405;
0.169480;0.999838;0.918615;0.579449;-1.298069;-1.291682;
0.169500;0.999838;0.917523;0.579211;-1.296165;-1.290949;
0.169520;0.999838;0.916476;0.579026;-1.294271;-1.290205;
0.169540;0.999838;0.915478;0.578896;-1.292394;-1.289449;
0.169560;0.999838;0.914534;0.578822;-1.290537;-1.288680;
0.169580;0.999838;0.913645;0.578804;-1.288705;-1.287899;
0.169600;0.999838;0.912814;0.578844;-1.286903;-1.287104;
0.169620;0.999838;0.912046;0.578941;-1.285134;-1.286295;
0.169640;0.999838;0.911341;0.579096;-1.283401;-1.285472;
0.169660;0.999838;0.910703;0.579308;-1.281709;-1.284635;
0.169680;0.999838;0.910134;0.579579;-1.280059;-1.283784;
0.169700;0.999838;0.909634;0.579907;-1.278454;-1.282919;
0.169720;0.999838;0.909206;0.580291;-1.276897;-1.282041;
0.169740;0.999838;0.908850;0.580731;-1.275389;-1.281150;
0.169760;0.999838;0.908567;0.581226;-1.273931;-1.280247;
0.169780;0.999838;0.908359;0.581775;-1.272524;-1.279333;
0.169800;0.999838;0.908224;0.582375;-1.271168;-1.278409;
0.169820;0.999838;0.908163;0.583026;-1.269864;-1.277476;
0.169840;0.999838;0.908175;0.583726;-1.268611;-1.276536;
0.169860;0.999838;0.908260;0.584472;-1.267408;-1.275590;
0.169880;0.999838;0.908416;0.585262;-1.266253;-1.274640;
0.169900;0.999838;0.908642;0.586095;-1.265146;-1.273687;
0.169920;0.999838;0.908938;0.586967;-1.264083;-1.272735;
0.169940;0.999838;0.909300;0.587876;-1.263064;-1.271784;
0.169960;0.999838;0.909727;0.588819;-1.262084;-1.270837;
0.169980;0.999838;0.910217;0.589794;-1.261141;-1.269896;
0.170000;0.999838;0.910768;0.590797;-1.260232;-1.268963;
0.170020;0.999838;0.911376;0.591826;-1.259353;-1.268041;
0.170040;0.999837;0.912039;0.592878;-1.258500;-1.267131;
0.170060;0.999837;0.912754;0.593949;-1.257669;-1.266235;
0.170080;0.999837;0.913519;0.595036;-1.256856;-1.265355;
0.170100;0.999837;0.914330;0.596138;-1.256057;-1.264494;
0.170120;0.999837;0.915185;0.597249;-1.255268;-1.263652;
0.170140;0.999837;0.916079;0.598368;-1.254484;-1.262831;
0.170160;0.999837;0.917011;0.599492;-1.253700;-1.262032;
0.170180;0.999837;0.917976;0.600616;-1.252913;-1.261257;
0.170200;0.999837;0.918972;0.601740;-1.252117;-1.260505;
0.170220;0.999837;0.919996;0.602859;-1.251309;-1.259778;
0.170240;0.999837;0.921044;0.603972;-1.250483;-1.259075;
0.170260;0.999837;0.922114;0.605075;-1.249637;-1.258396;
0.170280;0.999837;0.923203;0.606167;-1.248765;-1.257741;
0.170300;0.999837;0.924307;0.607244;-1.247863;-1.257108;
0.170320;0.999837;0.925425;0.608305;-1.246929;-1.256497;
0.170340;0.999837;0.926553;0.609347;-1.245959;-1.255905;
0.170360;0.999837;0.927690;0.610369;-1.244949;-1.255331;
0.170380;0.999837;0.928833;0.611369;-1.243896;-1.254772;
0.170400;0.999837;0.929979;0.612345;-1.242797;-1.254225;
0.170420;0.999837;0.931127;0.613295;-1.241649;-1.253687;
0.170440;0.999837;0.932274;0.614219;-1.240451;-1.253155;
0.170460;0.999837;0.933420;0.615114;-1.239199;-1.252624;
0.170480;0.999837;0.934561;0.615980;-1.237892;-1.252091;
0.170500;0.999837;0.935698;0.616816;-1.236529;-1.251550;
0.170520;0.999837;0.936827;0.617620;-1.235107;-1.250998;
0.170540;0.999837;0.937949;0.618392;-1.233625;-1.250428;
0.170560;0.999837;0.939061;0.619132;-1.232082;-1.249836;
0.170580;0.999837;0.940163;0.619838;-1.230477;-1.249215;
0.170600;0.999837;0.941254;0.620510;-1.228810;-1.248561;
0.170620;0.999837;0.942332;0.621147;-1.227079;-1.247867;
0.170640;0.999837;0.943397;0.621750;-1.225284;-1.247126;
0.170660;0.999836;0.944448;0.622318;-1.223424;-1.246334;
0.170680;0.999836;0.945485;0.622851;-1.221500;-1.245484;
0.170700;0.999836;0.946506;0.623348;-1.219510;-1.244569;
0.170720;0.999836;0.947510;0.623809;-1.217455;-1.243584;
0.170740;0.999836;0.948497;0.624234;-1.215334;-1.242522;
0.170760;0.999836;0.949467;0.624623;-1.213146;-1.241377;
0.170780;0.999836;0.950419;0.624976;-1.210892;-1.240144;
0.170800;0.999836;0.951351;0.625292;-1.208570;-1.238817;
0.170820;0.999836;0.952263;0.625572;-1.206181;-1.237390;
0.170840;0.999836;0.953154;0.625816;-1.203723;-1.235859;
0.170860;0.999836;0.954023;0.626022;-1.201197;-1.234218;
0.170880;0.999836;0.954870;0.626192;-1.198600;-1.232462;
0.170900;0.999836;0.955694;0.626325;-1.195932;-1.230588;
0.170920;0.999836;0.956492;0.626421;-1.193192;-1.228591;
0.170940;0.999836;0.957265;0.626480;-1.190378;-1.226468;
0.170960;0.999836;0.958011;0.626501;-1.187489;-1.224215;
0.170980;0.999836;0.958729;0.626485;-1.184523;-1.221830;
0.171000;0.999836;0.959418;0.626431;-1.181477;-1.219310;
0.171020;0.999836;0.960076;0.626339;-1.178351;-1.216654;
0.171040;0.999836;0.960702;0.626209;-1.175141;-1.213859;
0.171060;0.999836;0.961294;0.626042;-1.171846;-1.210924;
0.171080;0.999836;0.961852;0.625836;-1.168462;-1.207849;
0.171100;0.999836;0.962373;0.625593;-1.164987;-1.204633;
0.171120;0.999836;0.962856;0.625312;-1.161418;-1.201277;
0.171140;0.999836;0.963300;0.624992;-1.157752;-1.197781;
0.171160;0.999836;0.963703;0.624635;-1.153986;-1.194145;
0.171180;0.999836;0.964064;0.624241;-1.150117;-1.190371;
0.171200;0.999836;0.964381;0.623809;-1.146142;-1.186460;
0.171220;0.999836;0.964653;0.623340;-1.142058;-1.182415;
0.171240;0.999836;0.964879;0.622835;-1.137861;-1.178237;
0.171260;0.999836;0.965057;0.622294;-1.133548;-1.173928;
0.171280;0.999836;0.965186;0.621718;-1.129118;-1.169492;
0.171300;0.999836;0.965265;0.621107;-1.124565;-1.164931;
0.171320;0.999836;0.965294;0.620463;-1.119889;-1.160248;
0.171340;0.999836;0.965271;0.619787;-1.115086;-1.155446;
0.171360;0.999836;0.965196;0.619079;-1.110155;-1.150529;
0.171380;0.999836;0.965068;0.618341;-1.105092;-1.145499;
0.171400;0.999836;0.964887;0.617575;-1.099896;-1.140361;
0.171420;0.999836;0.964653;0.616781;-1.094566;-1.135118;
0.171440;0.999836;0.964365;0.615961;-1.089100;-1.129772;
0.171460;0.999836;0.964025;0.615117;-1.083498;-1.124328;
0.171480;0.999836;0.963632;0.614252;-1.077758;-1.118789;
0.171500;0.999836;0.963186;0.613366;-1.071881;-1.113159;
0.171520;0.999836;0.962690;0.612462;-1.065867;-1.107440;
0.171540;0.999836;0.962143;0.611541;-1.059717;-1.101635;
0.171560;0.999836;0.961547;0.610607;-1.053431;-1.095747;
0.171580;0.999836;0.960903;0.609661;-1.047012;-1.089780;
0.171600;0.999836;0.960213;0.608706;-1.040460;-1.083736;
0.171620;0.999836;0.959479;0.607744;-1.033779;-1.077617;
0.171640;0.999836;0.958702;0.606777;-1.026971;-1.071426;
0.171660;0.999836;0.957885;0.605808;-1.020040;-1.065165;
0.171680;0.999836;0.957031;0.604840;-1.012988;-1.058835;
0.171700;0.999836;0.956140;0.603874;-1.005821;-1.052440;
0.171720;0.999836;0.955217;0.602914;-0.998542;-1.045979;
0.171740;0.999836;0.954264;0.601961;-0.991156;-1.039456;
0.171760;0.999836;0.953283;0.601018;-0.983669;-1.032870;
0.171780;0.999836;0.952278;0.600087;-0.976085;-1.026224;
0.171800;0.999836;0.951251;0.599171;-0.968411;-1.019518;
0.171820;0.999836;0.950206;0.598272;-0.960652;-1.012754;
0.171840;0.999836;0.949146;0.597392;-0.952815;-1.005932;
0.171860;0.999836;0.948073;0.596533;-0.944905;-0.999054;
0.171880;0.999836;0.946992;0.595698;-0.936931;-0.992119;
0.171900;0.999836;0.945905;0.594887;-0.928897;-0.985130;
0.171920;0.999836;0.944815;0.594103;-0.920811;-0.978087;
0.171940;0.999836;0.943725;0.593348;-0.912681;-0.970990;
0.171960;0.999836;0.942639;0.592622;-0.904511;-0.963840;
0.171980;0.999836;0.941559;0.591928;-0.896310;-0.956639;
0.172000;0.999836;0.940488;0.591267;-0.888084;-0.949388;
0.172020;0.999836;0.939429;0.590640;-0.879840;-0.942088;
0.172040;0.999836;0.938385;0.590048;-0.871584;-0.934740;
0.172060;0.999836;0.937358;0.589492;-0.863322;-0.927346;
0.172080;0.999836;0.936351;0.588973;-0.855060;-0.919907;
0.172100;0.999836;0.935365;0.588492;-0.846805;-0.912425;
0.172120;0.999836;0.934404;0.588048;-0.838562;-0.904903;
0.172140;0.999836;0.933468;0.587643;-0.830335;-0.897343;
0.172160;0.999836;0.932561;0.587277;-0.822131;-0.889747;
0.172180;0.999836;0.931683;0.586950;-0.813954;-0.882118;
0.172200;0.999836;0.930836;0.586661;-0.805808;-0.874460;
0.172220;0.999836;0.930022;0.586412;-0.797696;-0.866775;
0.172240;0.999836;0.929242;0.586202;-0.789623;-0.859066;
0.172260;0.999836;0.928496;0.586031;-0.781592;-0.851338;
0.172280;0.999836;0.927787;0.585898;-0.773605;-0.843595;
0.172300;0.999836;0.927114;0.585803;-0.765665;-0.835840;
0.172320;0.999836;0.926478;0.585745;-0.757773;-0.828077;
0.172340;0.999836;0.925880;0.585723;-0.749932;-0.820312;
0.172360;0.999836;0.925320;0.585738;-0.742143;-0.812549;
0.172380;0.999836;0.924799;0.585788;-0.734406;-0.804793;
0.172400;0.999836;0.924317;0.585873;-0.726722;-0.797047;
0.172420;0.999836;0.923873;0.585990;-0.719091;-0.789319;
0.172440;0.999836;0.923467;0.586141;-0.711513;-0.781611;
0.172460;0.999836;0.923100;0.586323;-0.703988;-0.773929;
0.172480;0.999836;0.922772;0.586535;-0.696514;-0.766279;
0.172500;0.999836;0.922481;0.586776;-0.689092;-0.758664;
0.172520;0.999836;0.922227;0.587046;-0.681720;-0.751090;
0.172540;0.999836;0.922011;0.587343;-0.674397;-0.743562;
0.172560;0.999836;0.921831;0.587665;-0.667120;-0.736083;
0.172580;0.999836;0.921686;0.588013;-0.659890;-0.728658;
0.172600;0.999836;0.921577;0.588383;-0.652703;-0.721292;
0.172620;0.999836;0.921502;0.588776;-0.645558;-0.713988;
0.172640;0.999836;0.921461;0.589190;-0.638453;-0.706749;
0.172660;0.999836;0.921453;0.589623;-0.631387;-0.699578;
0.172680;0.999836;0.921477;0.590074;-0.624358;-0.692480;
0.172700;0.999836;0.921533;0.590543;-0.617363;-0.685456;
0.172720;0.999836;0.921618;0.591028;-0.610401;-0.678507;
0.172740;0.999836;0.921734;0.591527;-0.603471;-0.671637;
0.172760;0.999836;0.921878;0.592040;-0.596570;-0.664846;
0.172780;0.999836;0.922050;0.592565;-0.589697;-0.658135;
0.172800;0.999836;0.922248;0.593100;-0.582851;-0.651504;
0.172820;0.999836;0.922473;0.593646;-0.576031;-0.644954;
0.172840;0.999836;0.922723;0.594200;-0.569235;-0.638484;
0.172860;0.999836;0.922997;0.594762;-0.562462;-0.632092;
0.172880;0.999836;0.923293;0.595330;-0.555712;-0.625777;
0.172900;0.999836;0.923612;0.595903;-0.548984;-0.619538;
0.172920;0.999836;0.923952;0.596480;-0.542277;-0.613372;
0.172940;0.999836;0.924312;0.597060;-0.535591;-0.607276;
0.172960;0.999836;0.924691;0.597641;-0.528925;-0.601247;
0.172980;0.999836;0.925089;0.598224;-0.522280;-0.595281;
0.173000;0.999836;0.925503;0.598806;-0.515655;-0.589375;
0.173020;0.999836;0.925933;0.599387;-0.509050;-0.583523;
0.173040;0.999836;0.926379;0.599965;-0.502466;-0.577722;
0.173060;0.999836;0.926838;0.600540;-0.495902;-0.571966;
0.173080;0.999836;0.927309;0.601110;-0.489358;-0.566250;
0.173100;0.999836;0.927793;0.601675;-0.482835;-0.560569;
0.173120;0.999836;0.928287;0.602233;-0.476333;-0.554917;
0.173140;0.999836;0.928791;0.602784;-0.469852;-0.549288;
0.173160;0.999836;0.929303;0.603327;-0.463392;-0.543676;
0.173180;0.999836;0.929822;0.603860;-0.456952;-0.538076;
0.173200;0.999836;0.930347;0.604382;-0.450533;-0.532481;
0.173220;0.999836;0.930878;0.604893;-0.444135;-0.526885;
0.173240;0.999836;0.931412;0.605392;-0.437756;-0.521283;
0.173260;0.999836;0.931948;0.605878;-0.431396;-0.515668;
0.173280;0.999836;0.932486;0.606350;-0.425055;-0.510034;
0.173300;0.999836;0.933025;0.606807;-0.418731;-0.504377;
0.173320;0.999836;0.933563;0.607249;-0.412423;-0.498690;
0.173340;0.999836;0.934098;0.607674;-0.406130;-0.492967;
0.173360;0.999836;0.934631;0.608081;-0.399849;-0.487205;
0.173380;0.999836;0.935160;0.608471;-0.393578;-0.481399;
0.173400;0.999836;0.935683;0.608841;-0.387316;-0.475542;
0.173420;0.999836;0.936200;0.609193;-0.381059;-0.469632;
0.173440;0.999836;0.936710;0.609524;-0.374805;-0.463665;
0.173460;0.999836;0.937211;0.609835;-0.368550;-0.457636;
0.173480;0.999836;0.937703;0.610125;-0.362292;-0.451543;
0.173500;0.999836;0.938185;0.610393;-0.356026;-0.445383;
0.173520;0.999836;0.938656;0.610639;-0.349748;-0.439152;
0.173540;0.999836;0.939115;0.610864;-0.343455;-0.432849;
0.173560;0.999836;0.939561;0.611065;-0.337141;-0.426472;
0.173580;0.999836;0.939994;0.611244;-0.330803;-0.420019;
0.173600;0.999836;0.940412;0.611400;-0.324435;-0.413489;
0.173620;0.999836;0.940816;0.611534;-0.318033;-0.406881;
0.173640;0.999836;0.941204;0.611645;-0.311592;-0.400194;
0.173660;0.999836;0.941576;0.611733;-0.305106;-0.393428;
0.173680;0.999836;0.941931;0.611799;-0.298571;-0.386583;
0.173700;0.999836;0.942270;0.611842;-0.291981;-0.379659;
0.173720;0.999836;0.942592;0.611864;-0.285331;-0.372657;
0.173740;0.999836;0.942896;0.611865;-0.278616;-0.365577;
0.173760;0.999836;0.943182;0.611846;-0.271831;-0.358419;
0.173780;0.999835;0.943451;0.611806;-0.264972;-0.351185;
0.173800;0.999835;0.943702;0.611748;-0.258032;-0.343876;
0.173820;0.999835;0.943934;0.611671;-0.251008;-0.336493;
0.173840;0.999835;0.944149;0.611576;-0.243895;-0.329037;
0.173860;0.999835;0.944347;0.611465;-0.236690;-0.321509;
0.173880;0.999835;0.944526;0.611339;-0.229388;-0.313910;
0.173900;0.999835;0.944689;0.611197;-0.221986;-0.306243;
0.173920;0.999835;0.944834;0.611043;-0.214481;-0.298508;
0.173940;0.999835;0.944963;0.610876;-0.206869;-0.290706;
0.173960;0.999835;0.945076;0.610698;-0.199149;-0.282839;
0.173980;0.999835;0.945174;0.610511;-0.191318;-0.274907;
0.174000;0.999835;0.945256;0.610314;-0.183376;-0.266912;
0.174020;0.999835;0.945324;0.610110;-0.175320;-0.258855;
0.174040;0.999835;0.945377;0.609900;-0.167150;-0.250735;
0.174060;0.999835;0.945418;0.609685;-0.158866;-0.242555;
0.174080;0.999835;0.945446;0.609466;-0.150467;-0.234314;
0.174100;0.999835;0.945462;0.609244;-0.141956;-0.226013;
0.174120;0.999835;0.945467;0.609021;-0.133332;-0.217652;
0.174140;0.999835;0.945462;0.608797;-0.124598;-0.209231;
0.174160;0.999835;0.945447;0.608574;-0.115756;-0.200751;
0.174180;0.999835;0.945423;0.608352;-0.106808;-0.192211;
0.174200;0.999835;0.945391;0.608133;-0.097756;-0.183610;
0.174220;0.999835;0.945352;0.607916;-0.088605;-0.174950;
0.174240;0.999835;0.945306;0.607704;-0.079358;-0.166229;
0.174260;0.999835;0.945253;0.607496;-0.070018;-0.157447;
0.174280;0.999835;0.945196;0.607294;-0.060591;-0.148603;
0.174300;0.999835;0.945133;0.607098;-0.051081;-0.139698;
0.174320;0.999835;0.945067;0.606908;-0.041493;-0.130731;
0.174340;0.999835;0.944997;0.606724;-0.031832;-0.121701;
0.174360;0.999835;0.944924;0.606548;-0.022104;-0.112609;
0.174380;0.999835;0.944848;0.606379;-0.012313;-0.103454;
0.174400;0.999835;0.944770;0.606217;-0.002466;-0.094235;
0.174420;0.999835;0.944691;0.606063;0.007431;-0.084953;
0.174440;0.999835;0.944610;0.605917;0.017374;-0.075609;
0.174460;0.999835;0.944528;0.605778;0.027355;-0.066202;
0.174480;0.999835;0.944445;0.605647;0.037369;-0.056734;
0.174500;0.999835;0.944363;0.605524;0.047411;-0.047204;
0.174520;0.999835;0.944280;0.605408;0.057474;-0.037614;
0.174540;0.999835;0.944197;0.605299;0.067553;-0.027966;
0.174560;0.999835;0.944114;0.605198;0.077642;-0.018261;
0.174580;0.999835;0.944032;0.605103;0.087737;-0.008501;
0.174600;0.999835;0.943951;0.605015;0.097831;0.001312;
0.174620;0.999835;0.943871;0.604933;0.107921;0.011175;
0.174640;0.999835;0.943792;0.604858;0.118000;0.021085;
0.174660;0.999835;0.943715;0.604789;0.128066;0.031039;
0.174680;0.999835;0.943639;0.604726;0.138113;0.041035;
0.174700;0.999835;0.943564;0.604668;0.148138;0.051067;
0.174720;0.999835;0.943492;0.604616;0.158136;0.061131;
0.174740;0.999835;0.943423;0.604569;0.168105;0.071224;
0.174760;0.999835;0.943356;0.604527;0.178042;0.081341;
0.174780;0.999835;0.943291;0.604490;0.187943;0.091475;
0.174800;0.999835;0.943231;0.604458;0.197806;0.101624;
0.174820;0.999835;0.943174;0.604431;0.207628;0.111779;
0.174840;0.999835;0.943121;0.604409;0.217408;0.121937;
0.174860;0.999835;0.943073;0.604391;0.227145;0.132091;
0.174880;0.999835;0.943029;0.604377;0.236835;0.142236;
0.174900;0.999835;0.942992;0.604368;0.246478;0.152364;
0.174920;0.999835;0.942960;0.604364;0.256073;0.162470;
0.174940;0.999835;0.942934;0.604364;0.265619;0.172548;
0.174960;0.999835;0.942916;0.604369;0.275115;0.182591;
0.174980;0.999835;0.942905;0.604377;0.284560;0.192592;
0.175000;0.999835;0.942901;0.604391;0.293954;0.202546;
0.175020;0.999835;0.942906;0.604408;0.303296;0.212447;
0.175040;0.999835;0.942920;0.604429;0.312586;0.222288;
0.175060;0.999835;0.942943;0.604455;0.321824;0.232064;
0.175080;0.999835;0.942975;0.604484;0.331009;0.241768;
0.175100;0.999835;0.943017;0.604517;0.340141;0.251396;
0.175120;0.999835;0.943069;0.604554;0.349220;0.260942;
0.175140;0.999835;0.943131;0.604594;0.358245;0.270401;
0.175160;0.999835;0.943203;0.604637;0.367216;0.279769;
0.175180;0.999835;0.943285;0.604682;0.376132;0.289041;
0.175200;0.999835;0.943377;0.604730;0.384992;0.298214;
0.175220;0.999835;0.943479;0.604779;0.393797;0.307284;
0.175240;0.999835;0.943591;0.604830;0.402544;0.316248;
0.175260;0.999835;0.943711;0.604881;0.411234;0.325102;
0.175280;0.999835;0.943840;0.604932;0.419865;0.333846;
0.175300;0.999835;0.943976;0.604983;0.428435;0.342478;
0.175320;0.999835;0.944120;0.605032;0.436944;0.350995;
0.175340;0.999835;0.944270;0.605079;0.445389;0.359397;
0.175360;0.999835;0.944424;0.605124;0.453770;0.367683;
0.175380;0.999835;0.944583;0.605164;0.462084;0.375854;
0.175400;0.999835;0.944745;0.605200;0.470329;0.383910;
0.175420;0.999835;0.944907;0.605230;0.478504;0.391852;
0.175440;0.999835;0.945070;0.605254;0.486606;0.399680;
0.175460;0.999835;0.945231;0.605270;0.494634;0.407398;
0.175480;0.999835;0.945388;0.605278;0.502585;0.415006;
0.175500;0.999835;0.945541;0.605277;0.510457;0.422507;
0.175520;0.999835;0.945687;0.605265;0.518247;0.429904;
0.175540;0.999835;0.945825;0.605241;0.525953;0.437199;
0.175560;0.999835;0.945952;0.605205;0.533574;0.444397;
0.175580;0.999835;0.946066;0.605157;0.541107;0.451500;
0.175600;0.999835;0.946167;0.605093;0.548549;0.458512;
0.175620;0.999835;0.946252;0.605016;0.555900;0.465438;
0.175640;0.999835;0.946319;0.604922;0.563156;0.472280;
0.175660;0.999835;0.946367;0.604812;0.570318;0.479044;
0.175680;0.999835;0.946393;0.604685;0.577382;0.485733;
0.175700;0.999835;0.946396;0.604540;0.584348;0.492351;
0.175720;0.999835;0.946375;0.604378;0.591215;0.498904;
0.175740;0.999835;0.946328;0.604197;0.597983;0.505394;
0.175760;0.999835;0.946254;0.603998;0.604649;0.511827;
0.175780;0.999835;0.946152;0.603780;0.611216;0.518206;
0.175800;0.999835;0.946020;0.603543;0.617682;0.524535;
0.175820;0.999835;0.945857;0.603287;0.624048;0.530819;
0.175840;0.999835;0.945664;0.603013;0.630315;0.537060;
0.175860;0.999835;0.945439;0.602720;0.636484;0.543262;
0.175880;0.999835;0.945181;0.602410;0.642557;0.549429;
0.175900;0.999835;0.944892;0.602082;0.648535;0.555564;
0.175920;0.999835;0.944571;0.601738;0.654421;0.561669;
0.175940;0.999835;0.944217;0.601379;0.660218;0.567748;
0.175960;0.999835;0.943833;0.601004;0.665928;0.573802;
0.175980;0.999835;0.943417;0.600615;0.671554;0.579834;
0.176000;0.999835;0.942971;0.600214;0.677101;0.585846;
0.176020;0.999835;0.942497;0.599801;0.682571;0.591839;
0.176040;0.999835;0.941994;0.599378;0.687970;0.597814;
0.176060;0.999835;0.941465;0.598947;0.693302;0.603774;
0.176080;0.999835;0.940911;0.598508;0.698572;0.609719;
0.176100;0.999835;0.940334;0.598063;0.703784;0.615649;
0.176120;0.999835;0.939736;0.597615;0.708944;0.621566;
0.176140;0.999835;0.939119;0.597164;0.714057;0.627470;
0.176160;0.999835;0.938484;0.596712;0.719129;0.633361;
0.176180;0.999835;0.937834;0.596262;0.724165;0.639239;
0.176200;0.999835;0.937172;0.595815;0.729171;0.645105;
0.176220;0.999835;0.936500;0.595372;0.734152;0.650958;
0.176240;0.999835;0.935820;0.594937;0.739115;0.656798;
0.176260;0.999835;0.935135;0.594510;0.744065;0.662625;
0.176280;0.999835;0.934448;0.594093;0.749009;0.668439;
0.176300;0.999835;0.933761;0.593689;0.753950;0.674240;
0.176320;0.999835;0.933076;0.593298;0.758895;0.680028;
0.176340;0.999835;0.932396;0.592923;0.763850;0.685802;
0.176360;0.999835;0.931724;0.592565;0.768818;0.691563;
0.176380;0.999835;0.931062;0.592226;0.773806;0.697311;
0.176400;0.999835;0.930413;0.591908;0.778817;0.703045;
0.176420;0.999835;0.929778;0.591611;0.783856;0.708767;
0.176440;0.999835;0.929160;0.591337;0.788928;0.714477;
0.176460;0.999835;0.928562;0.591088;0.794035;0.720175;
0.176480;0.999835;0.927984;0.590863;0.799182;0.725863;
0.176500;0.999835;0.927429;0.590666;0.804371;0.731541;
0.176520;0.999835;0.926898;0.590495;0.809605;0.737211;
0.176540;0.999835;0.926394;0.590352;0.814886;0.742875;
0.176560;0.999835;0.925916;0.590238;0.820216;0.748532;
0.176580;0.999835;0.925467;0.590153;0.825597;0.754187;
0.176600;0.999835;0.925048;0.590097;0.831030;0.759839;
0.176620;0.999835;0.924659;0.590071;0.836516;0.765493;
0.176640;0.999835;0.924301;0.590075;0.842054;0.771149;
0.176660;0.999835;0.923974;0.590108;0.847646;0.776811;
0.176680;0.999835;0.923680;0.590171;0.853290;0.782481;
0.176700;0.999835;0.923417;0.590262;0.858986;0.788162;
0.176720;0.999835;0.923187;0.590383;0.864733;0.793856;
0.176740;0.999835;0.922988;0.590532;0.870530;0.799566;
0.176760;0.999835;0.922822;0.590709;0.876375;0.805296;
0.176780;0.999835;0.922687;0.590912;0.882265;0.811049;
0.176800;0.999835;0.922583;0.591142;0.888200;0.816826;
0.176820;0.999835;0.922509;0.591397;0.894176;0.822632;
0.176840;0.999835;0.922464;0.591677;0.900190;0.828469;
0.176860;0.999835;0.922449;0.591980;0.906241;0.834339;
0.176880;0.999835;0.922462;0.592305;0.912325;0.840247;
0.176900;0.999835;0.922502;0.592652;0.918440;0.846193;
0.176920;0.999835;0.922568;0.593019;0.924581;0.852180;
0.176940;0.999835;0.922659;0.593406;0.930747;0.858211;
0.176960;0.999835;0.922775;0.593810;0.936933;0.864287;
0.176980;0.999835;0.922914;0.594232;0.943137;0.870410;
0.177000;0.999835;0.923076;0.594669;0.949356;0.876581;
0.177020;0.999835;0.923259;0.595122;0.955586;0.882801;
0.177040;0.999835;0.923464;0.595588;0.961824;0.889072;
0.177060;0.999835;0.923688;0.596067;0.968068;0.895393;
0.177080;0.999835;0.923932;0.596559;0.974315;0.901764;
0.177100;0.999835;0.924194;0.597061;0.980561;0.908186;
