time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
6.866437;1.000170;10.035031;0.981274;1.307280;
6.948700;1.000142;10.050420;0.979959;1.386178;
7.022737;1.000112;10.062007;0.979175;1.461434;
7.096775;1.000077;10.070023;0.978778;1.539105;
7.170812;1.000041;10.073881;0.978767;1.617818;
7.244849;1.000005;10.073511;0.979133;1.696158;
7.318886;0.999970;10.069430;0.979860;1.772748;
7.392923;0.999939;10.062599;0.980927;1.846272;
7.466961;0.999911;10.054209;0.982306;1.915501;
7.540998;0.999889;10.045447;0.983966;1.979310;
7.615035;0.999870;10.037292;0.985872;2.036696;
7.689072;0.999855;10.030365;0.987985;2.086790;
7.763109;0.999843;10.024859;0.990266;2.128866;
7.837147;0.999834;10.020563;0.992672;2.162349;
7.911184;0.999827;10.016968;0.995161;2.186820;
7.985221;0.999822;10.013416;0.997689;2.202019;
8.059258;0.999819;10.009279;1.000213;2.207851;
8.207333;0.999820;9.997882;1.005023;2.192287;
8.355407;0.999834;9.983207;1.009311;2.142866;
8.488674;0.999857;9.969883;1.012507;2.073013;
8.608614;0.999885;9.959863;1.014707;1.993356;
8.716561;0.999915;9.953889;1.016059;1.911439;
8.813712;0.999943;9.951358;1.016729;1.832216;
8.901149;0.999969;9.951143;1.016880;1.758764;
8.988585;0.999994;9.952275;1.016608;1.685257;
9.076022;1.000018;9.954166;1.015929;1.613521;
9.163458;1.000040;9.956298;1.014870;1.545299;
9.250895;1.000061;9.958391;1.013466;1.482206;
9.338331;1.000080;9.960446;1.011760;1.425690;
9.425768;1.000097;9.962699;1.009803;1.376999;
9.513204;1.000113;9.965512;1.007648;1.337157;
9.600640;1.000126;9.969243;1.005355;1.306943;
9.688077;1.000136;9.974118;1.002984;1.286876;
9.775513;1.000144;9.980165;1.000597;1.277212;
9.862950;1.000147;9.987192;0.998253;1.277936;
10.000000;1.000144;9.999202;0.994823;1.299035;
