time;CAPBUS_cap_p_v_0_;CAPBUS_cap_p_v_1_;CAPBUS_cap_p_v_2_;MACHINE_machine_terminal_i_0_;MACHINE_machine_terminal_i_1_;MACHINE_machine_terminal_i_2_;MACHINE_machine_Wr;MACHINE_machine_dtheta;MACHINE_machine_Te;
1.603660;0.640440;0.646100;-1.286540;-0.147018;-0.149730;0.296748;0.999457;1.912539;0.575218;
1.603680;0.633419;0.653077;-1.286496;-0.145395;-0.151334;0.296729;0.999457;1.912535;0.575211;
1.603700;0.626372;0.660029;-1.286401;-0.143765;-0.152933;0.296698;0.999457;1.912532;0.575204;
1.603720;0.619300;0.666955;-1.286256;-0.142130;-0.154525;0.296655;0.999457;1.912529;0.575196;
1.603740;0.612204;0.673855;-1.286059;-0.140489;-0.156111;0.296600;0.999457;1.912525;0.575189;
1.603760;0.605082;0.680729;-1.285812;-0.138843;-0.157691;0.296534;0.999457;1.912522;0.575182;
1.603780;0.597937;0.687576;-1.285513;-0.137192;-0.159264;0.296456;0.999457;1.912518;0.575174;
1.603800;0.590767;0.694397;-1.285163;-0.135535;-0.160831;0.296367;0.999457;1.912515;0.575167;
1.603820;0.583573;0.701190;-1.284763;-0.133873;-0.162392;0.296265;0.999457;1.912511;0.575160;
1.603840;0.576355;0.707956;-1.284311;-0.132206;-0.163946;0.296152;0.999457;1.912508;0.575152;
1.603860;0.569114;0.714694;-1.283808;-0.130534;-0.165494;0.296028;0.999458;1.912505;0.575145;
1.603880;0.561851;0.721404;-1.283254;-0.128856;-0.167035;0.295891;0.999458;1.912501;0.575138;
1.603900;0.554564;0.728086;-1.282650;-0.127174;-0.168570;0.295743;0.999458;1.912498;0.575130;
1.603920;0.547255;0.734739;-1.281994;-0.125486;-0.170097;0.295584;0.999458;1.912494;0.575123;
1.603940;0.539924;0.741363;-1.281287;-0.123794;-0.171618;0.295413;0.999458;1.912491;0.575115;
1.603960;0.532571;0.747959;-1.280530;-0.122097;-0.173133;0.295230;0.999458;1.912488;0.575108;
1.603980;0.525197;0.754524;-1.279721;-0.120395;-0.174640;0.295035;0.999458;1.912484;0.575100;
1.604000;0.517802;0.761060;-1.278862;-0.118689;-0.176140;0.294829;0.999458;1.912481;0.575093;
1.604020;0.510387;0.767566;-1.277953;-0.116977;-0.177634;0.294611;0.999458;1.912477;0.575085;
1.604040;0.502951;0.774042;-1.276993;-0.115262;-0.179120;0.294381;0.999458;1.912474;0.575078;
1.604060;0.495496;0.780486;-1.275982;-0.113541;-0.180599;0.294140;0.999458;1.912471;0.575070;
1.604080;0.488021;0.786900;-1.274922;-0.111817;-0.182071;0.293888;0.999458;1.912467;0.575062;
1.604100;0.480528;0.793283;-1.273810;-0.110088;-0.183536;0.293623;0.999458;1.912464;0.575055;
1.604120;0.473016;0.799633;-1.272649;-0.108354;-0.184993;0.293348;0.999458;1.912460;0.575047;
1.604140;0.465485;0.805952;-1.271438;-0.106617;-0.186443;0.293060;0.999458;1.912457;0.575039;
1.604160;0.457937;0.812239;-1.270177;-0.104875;-0.187886;0.292761;0.999458;1.912454;0.575032;
1.604180;0.450372;0.818494;-1.268865;-0.103129;-0.189321;0.292451;0.999458;1.912450;0.575024;
1.604200;0.442789;0.824716;-1.267504;-0.101380;-0.190749;0.292129;0.999458;1.912447;0.575016;
1.604220;0.435189;0.830905;-1.266094;-0.099626;-0.192169;0.291795;0.999459;1.912443;0.575008;
1.604240;0.427572;0.837061;-1.264633;-0.097869;-0.193581;0.291450;0.999459;1.912440;0.575000;
1.604260;0.419940;0.843183;-1.263123;-0.096107;-0.194986;0.291094;0.999459;1.912437;0.574993;
1.604280;0.412291;0.849272;-1.261563;-0.094342;-0.196383;0.290726;0.999459;1.912433;0.574985;
1.604300;0.404627;0.855328;-1.259954;-0.092574;-0.197773;0.290346;0.999459;1.912430;0.574977;
1.604320;0.396947;0.861349;-1.258295;-0.090802;-0.199154;0.289956;0.999459;1.912426;0.574969;
1.604340;0.389251;0.867336;-1.256587;-0.089026;-0.200527;0.289553;0.999459;1.912423;0.574961;
1.604360;0.381541;0.873288;-1.254829;-0.087247;-0.201893;0.289140;0.999459;1.912420;0.574953;
1.604380;0.373816;0.879206;-1.253022;-0.085464;-0.203250;0.288715;0.999459;1.912416;0.574946;
1.604400;0.366076;0.885089;-1.251166;-0.083679;-0.204600;0.288278;0.999459;1.912413;0.574938;
1.604420;0.358322;0.890937;-1.249260;-0.081890;-0.205941;0.287831;0.999459;1.912409;0.574930;
1.604440;0.350554;0.896750;-1.247304;-0.080098;-0.207274;0.287372;0.999459;1.912406;0.574922;
1.604460;0.342772;0.902528;-1.245300;-0.078302;-0.208599;0.286902;0.999459;1.912403;0.574914;
1.604480;0.334976;0.908269;-1.243246;-0.076504;-0.209916;0.286420;0.999459;1.912399;0.574906;
1.604500;0.327167;0.913975;-1.241143;-0.074703;-0.211224;0.285927;0.999459;1.912396;0.574898;
1.604520;0.319345;0.919645;-1.238991;-0.072899;-0.212524;0.285423;0.999459;1.912392;0.574891;
1.604540;0.311510;0.925279;-1.236789;-0.071092;-0.213816;0.284908;0.999459;1.912389;0.574883;
1.604560;0.303662;0.930876;-1.234539;-0.069283;-0.215099;0.284381;0.999459;1.912386;0.574875;
1.604580;0.295802;0.936437;-1.232239;-0.067470;-0.216373;0.283844;0.999460;1.912382;0.574867;
1.604600;0.287931;0.941961;-1.229891;-0.065655;-0.217639;0.283295;0.999460;1.912379;0.574859;
1.604620;0.280047;0.947447;-1.227494;-0.063838;-0.218897;0.282735;0.999460;1.912375;0.574851;
1.604640;0.272152;0.952896;-1.225048;-0.062018;-0.220146;0.282164;0.999460;1.912372;0.574843;
1.604660;0.264246;0.958308;-1.222554;-0.060195;-0.221386;0.281581;0.999460;1.912369;0.574836;
1.604680;0.256330;0.963681;-1.220011;-0.058371;-0.222617;0.280988;0.999460;1.912365;0.574828;
1.604700;0.248403;0.969017;-1.217420;-0.056544;-0.223840;0.280383;0.999460;1.912362;0.574820;
1.604720;0.240467;0.974314;-1.214780;-0.054714;-0.225054;0.279768;0.999460;1.912358;0.574812;
1.604740;0.232521;0.979572;-1.212093;-0.052883;-0.226258;0.279141;0.999460;1.912355;0.574804;
1.604760;0.224566;0.984792;-1.209358;-0.051049;-0.227454;0.278504;0.999460;1.912352;0.574796;
1.604780;0.216602;0.989973;-1.206575;-0.049214;-0.228641;0.277855;0.999460;1.912348;0.574788;
1.604800;0.208630;0.995115;-1.203744;-0.047376;-0.229819;0.277196;0.999460;1.912345;0.574781;
1.604820;0.200650;1.000217;-1.200867;-0.045537;-0.230988;0.276525;0.999460;1.912341;0.574773;
1.604840;0.192662;1.005279;-1.197941;-0.043696;-0.232148;0.275844;0.999460;1.912338;0.574765;
1.604860;0.184668;1.010302;-1.194969;-0.041853;-0.233299;0.275152;0.999460;1.912335;0.574757;
1.604880;0.176666;1.015284;-1.191950;-0.040008;-0.234440;0.274449;0.999460;1.912331;0.574749;
1.604900;0.168658;1.020226;-1.188884;-0.038162;-0.235573;0.273735;0.999460;1.912328;0.574741;
1.604920;0.160644;1.025127;-1.185772;-0.036315;-0.236695;0.273010;0.999460;1.912324;0.574733;
1.604940;0.152624;1.029988;-1.182613;-0.034466;-0.237809;0.272275;0.999461;1.912321;0.574726;
1.604960;0.144599;1.034808;-1.179407;-0.032615;-0.238913;0.271529;0.999461;1.912318;0.574718;
1.604980;0.136568;1.039587;-1.176156;-0.030764;-0.240008;0.270772;0.999461;1.912314;0.574710;
1.605000;0.128533;1.044325;-1.172858;-0.028911;-0.241093;0.270004;0.999461;1.912311;0.574702;
1.605020;0.120493;1.049021;-1.169514;-0.027057;-0.242169;0.269226;0.999461;1.912308;0.574695;
1.605040;0.112448;1.053676;-1.166124;-0.025202;-0.243235;0.268437;0.999461;1.912304;0.574687;
1.605060;0.104399;1.058290;-1.162689;-0.023346;-0.244292;0.267638;0.999461;1.912301;0.574679;
1.605080;0.096346;1.062861;-1.159208;-0.021489;-0.245339;0.266828;0.999461;1.912297;0.574671;
1.605100;0.088290;1.067391;-1.155681;-0.019632;-0.246376;0.266008;0.999461;1.912294;0.574664;
1.605120;0.080230;1.071879;-1.152109;-0.017773;-0.247404;0.265177;0.999461;1.912291;0.574656;
1.605140;0.072167;1.076324;-1.148491;-0.015914;-0.248422;0.264336;0.999461;1.912287;0.574649;
1.605160;0.064101;1.080727;-1.144828;-0.014055;-0.249429;0.263484;0.999461;1.912284;0.574641;
1.605180;0.056032;1.085088;-1.141120;-0.012194;-0.250428;0.262622;0.999461;1.912280;0.574633;
1.605200;0.047960;1.089406;-1.137366;-0.010334;-0.251416;0.261750;0.999461;1.912277;0.574626;
1.605220;0.039886;1.093681;-1.133568;-0.008473;-0.252394;0.260867;0.999461;1.912274;0.574618;
1.605240;0.031810;1.097914;-1.129724;-0.006612;-0.253362;0.259974;0.999461;1.912270;0.574611;
1.605260;0.023733;1.102103;-1.125836;-0.004750;-0.254321;0.259071;0.999461;1.912267;0.574603;
1.605280;0.015654;1.106250;-1.121903;-0.002889;-0.255269;0.258158;0.999462;1.912264;0.574596;
1.605300;0.007573;1.110353;-1.117926;-0.001027;-0.256207;0.257234;0.999462;1.912260;0.574588;
1.605320;-0.000508;1.114412;-1.113904;0.000835;-0.257135;0.256301;0.999462;1.912257;0.574581;
1.605340;-0.008590;1.118428;-1.109838;0.002696;-0.258053;0.255357;0.999462;1.912253;0.574574;
1.605360;-0.016672;1.122400;-1.105728;0.004558;-0.258961;0.254403;0.999462;1.912250;0.574566;
1.605380;-0.024754;1.126328;-1.101574;0.006419;-0.259859;0.253439;0.999462;1.912247;0.574559;
1.605400;-0.032836;1.130212;-1.097376;0.008280;-0.260746;0.252466;0.999462;1.912243;0.574551;
1.605420;-0.040916;1.134051;-1.093135;0.010141;-0.261623;0.251482;0.999462;1.912240;0.574544;
1.605440;-0.048996;1.137846;-1.088850;0.012001;-0.262490;0.250488;0.999462;1.912236;0.574537;
1.605460;-0.057074;1.141596;-1.084523;0.013861;-0.263346;0.249485;0.999462;1.912233;0.574529;
1.605480;-0.065149;1.145302;-1.080152;0.015720;-0.264192;0.248472;0.999462;1.912230;0.574522;
1.605500;-0.073223;1.148962;-1.075739;0.017579;-0.265027;0.247448;0.999462;1.912226;0.574515;
1.605520;-0.081294;1.152577;-1.071283;0.019437;-0.265852;0.246416;0.999462;1.912223;0.574507;
1.605540;-0.089361;1.156146;-1.066785;0.021294;-0.266667;0.245373;0.999462;1.912220;0.574500;
1.605560;-0.097425;1.159670;-1.062245;0.023150;-0.267470;0.244321;0.999462;1.912216;0.574493;
1.605580;-0.105485;1.163148;-1.057663;0.025005;-0.268264;0.243259;0.999462;1.912213;0.574485;
1.605600;-0.113541;1.166580;-1.053039;0.026859;-0.269047;0.242187;0.999462;1.912209;0.574478;
1.605620;-0.121592;1.169966;-1.048374;0.028712;-0.269819;0.241106;0.999462;1.912206;0.574470;
1.605640;-0.129637;1.173306;-1.043668;0.030564;-0.270580;0.240016;0.999463;1.912203;0.574463;
1.605660;-0.137678;1.176599;-1.038921;0.032415;-0.271331;0.238916;0.999463;1.912199;0.574456;
1.605680;-0.145713;1.179846;-1.034133;0.034264;-0.272071;0.237807;0.999463;1.912196;0.574448;
1.605700;-0.153741;1.183046;-1.029305;0.036112;-0.272800;0.236688;0.999463;1.912193;0.574441;
1.605720;-0.161764;1.186200;-1.024436;0.037959;-0.273519;0.235560;0.999463;1.912189;0.574433;
1.605740;-0.169779;1.189306;-1.019527;0.039803;-0.274226;0.234423;0.999463;1.912186;0.574426;
1.605760;-0.177788;1.192366;-1.014578;0.041647;-0.274923;0.233276;0.999463;1.912182;0.574418;
1.605780;-0.185789;1.195378;-1.009589;0.043488;-0.275609;0.232121;0.999463;1.912179;0.574410;
1.605800;-0.193783;1.198344;-1.004560;0.045328;-0.276284;0.230956;0.999463;1.912176;0.574403;
1.605820;-0.201770;1.201262;-0.999492;0.047166;-0.276948;0.229782;0.999463;1.912172;0.574395;
1.605840;-0.209748;1.204133;-0.994385;0.049001;-0.277601;0.228599;0.999463;1.912169;0.574387;
1.605860;-0.217718;1.206956;-0.989238;0.050835;-0.278243;0.227408;0.999463;1.912166;0.574380;
1.605880;-0.225680;1.209732;-0.984052;0.052667;-0.278874;0.226207;0.999463;1.912162;0.574372;
1.605900;-0.233633;1.212460;-0.978828;0.054496;-0.279494;0.224997;0.999463;1.912159;0.574364;
1.605920;-0.241577;1.215141;-0.973564;0.056324;-0.280103;0.223779;0.999463;1.912155;0.574356;
1.605940;-0.249511;1.217773;-0.968262;0.058149;-0.280700;0.222552;0.999463;1.912152;0.574348;
1.605960;-0.257437;1.220358;-0.962922;0.059971;-0.281287;0.221316;0.999463;1.912149;0.574340;
1.605980;-0.265352;1.222895;-0.957543;0.061791;-0.281863;0.220071;0.999464;1.912145;0.574332;
1.606000;-0.273257;1.225384;-0.952126;0.063609;-0.282427;0.218818;0.999464;1.912142;0.574324;
1.606020;-0.281153;1.227825;-0.946672;0.065424;-0.282980;0.217556;0.999464;1.912139;0.574316;
1.606040;-0.289037;1.230217;-0.941180;0.067236;-0.283522;0.216286;0.999464;1.912135;0.574308;
1.606060;-0.296910;1.232561;-0.935650;0.069046;-0.284053;0.215007;0.999464;1.912132;0.574300;
1.606080;-0.304773;1.234856;-0.930084;0.070853;-0.284573;0.213720;0.999464;1.912128;0.574292;
1.606100;-0.312623;1.237103;-0.924480;0.072657;-0.285081;0.212424;0.999464;1.912125;0.574284;
1.606120;-0.320462;1.239301;-0.918839;0.074458;-0.285578;0.211120;0.999464;1.912122;0.574275;
1.606140;-0.328288;1.241450;-0.913162;0.076256;-0.286064;0.209808;0.999464;1.912118;0.574267;
1.606160;-0.336101;1.243550;-0.907449;0.078051;-0.286538;0.208487;0.999464;1.912115;0.574259;
1.606180;-0.343902;1.245601;-0.901700;0.079843;-0.287002;0.207159;0.999464;1.912112;0.574250;
1.606200;-0.351688;1.247603;-0.895915;0.081632;-0.287453;0.205822;0.999464;1.912108;0.574242;
1.606220;-0.359461;1.249556;-0.890095;0.083417;-0.287894;0.204477;0.999464;1.912105;0.574233;
1.606240;-0.367220;1.251459;-0.884239;0.085199;-0.288323;0.203124;0.999464;1.912102;0.574225;
1.606260;-0.374964;1.253312;-0.878349;0.086978;-0.288740;0.201763;0.999464;1.912098;0.574216;
1.606280;-0.382692;1.255116;-0.872424;0.088753;-0.289147;0.200394;0.999464;1.912095;0.574208;
1.606300;-0.390406;1.256870;-0.866464;0.090525;-0.289542;0.199017;0.999464;1.912091;0.574199;
1.606320;-0.398103;1.258574;-0.860471;0.092293;-0.289925;0.197632;0.999464;1.912088;0.574191;
1.606340;-0.405785;1.260228;-0.854444;0.094057;-0.290297;0.196240;0.999465;1.912085;0.574182;
1.606360;-0.413449;1.261833;-0.848383;0.095817;-0.290657;0.194840;0.999465;1.912081;0.574173;
1.606380;-0.421097;1.263386;-0.842289;0.097574;-0.291006;0.193432;0.999465;1.912078;0.574165;
1.606400;-0.428728;1.264890;-0.836162;0.099327;-0.291344;0.192017;0.999465;1.912075;0.574156;
1.606420;-0.436341;1.266344;-0.830002;0.101076;-0.291670;0.190594;0.999465;1.912071;0.574147;
1.606440;-0.443937;1.267747;-0.823810;0.102821;-0.291984;0.189164;0.999465;1.912068;0.574138;
1.606460;-0.451514;1.269100;-0.817586;0.104561;-0.292287;0.187726;0.999465;1.912065;0.574130;
1.606480;-0.459073;1.270403;-0.811329;0.106298;-0.292578;0.186281;0.999465;1.912061;0.574121;
1.606500;-0.466613;1.271655;-0.805041;0.108030;-0.292858;0.184828;0.999465;1.912058;0.574112;
1.606520;-0.474135;1.272856;-0.798721;0.109758;-0.293126;0.183368;0.999465;1.912054;0.574103;
1.606540;-0.481637;1.274008;-0.792370;0.111482;-0.293383;0.181902;0.999465;1.912051;0.574094;
1.606560;-0.489121;1.275108;-0.785988;0.113201;-0.293628;0.180428;0.999465;1.912048;0.574085;
1.606580;-0.496584;1.276159;-0.779575;0.114915;-0.293862;0.178947;0.999465;1.912044;0.574076;
1.606600;-0.504028;1.277159;-0.773131;0.116625;-0.294084;0.177458;0.999465;1.912041;0.574067;
1.606620;-0.511452;1.278108;-0.766656;0.118331;-0.294294;0.175963;0.999465;1.912038;0.574059;
1.606640;-0.518855;1.279007;-0.760152;0.120031;-0.294493;0.174462;0.999465;1.912034;0.574050;
1.606660;-0.526238;1.279855;-0.753617;0.121727;-0.294680;0.172953;0.999465;1.912031;0.574041;
1.606680;-0.533601;1.280653;-0.747052;0.123418;-0.294855;0.171437;0.999466;1.912028;0.574032;
1.606700;-0.540943;1.281401;-0.740458;0.125104;-0.295019;0.169915;0.999466;1.912024;0.574023;
1.606720;-0.548263;1.282097;-0.733834;0.126785;-0.295171;0.168386;0.999466;1.912021;0.574014;
1.606740;-0.555562;1.282744;-0.727181;0.128461;-0.295312;0.166851;0.999466;1.912018;0.574005;
1.606760;-0.562840;1.283339;-0.720500;0.130132;-0.295441;0.165309;0.999466;1.912014;0.573996;
1.606780;-0.570096;1.283885;-0.713789;0.131798;-0.295558;0.163760;0.999466;1.912011;0.573987;
1.606800;-0.577329;1.284379;-0.707050;0.133458;-0.295663;0.162205;0.999466;1.912007;0.573978;
1.606820;-0.584540;1.284823;-0.700283;0.135113;-0.295757;0.160644;0.999466;1.912004;0.573970;
1.606840;-0.591728;1.285217;-0.693488;0.136763;-0.295840;0.159077;0.999466;1.912001;0.573961;
1.606860;-0.598893;1.285559;-0.686666;0.138408;-0.295910;0.157503;0.999466;1.911997;0.573952;
1.606880;-0.606035;1.285851;-0.679816;0.140047;-0.295969;0.155923;0.999466;1.911994;0.573943;
1.606900;-0.613153;1.286092;-0.672940;0.141680;-0.296017;0.154337;0.999466;1.911991;0.573935;
1.606920;-0.620247;1.286283;-0.666036;0.143308;-0.296053;0.152745;0.999466;1.911987;0.573926;
1.606940;-0.627316;1.286423;-0.659106;0.144930;-0.296077;0.151146;0.999466;1.911984;0.573918;
1.606960;-0.634361;1.286511;-0.652151;0.146547;-0.296089;0.149542;0.999466;1.911981;0.573909;
1.606980;-0.641380;1.286549;-0.645169;0.148158;-0.296090;0.147932;0.999466;1.911977;0.573901;
1.607000;-0.648374;1.286537;-0.638162;0.149762;-0.296079;0.146316;0.999466;1.911974;0.573892;
1.607020;-0.655343;1.286473;-0.631130;0.151361;-0.296056;0.144695;0.999467;1.911971;0.573884;
1.607040;-0.662285;1.286358;-0.624073;0.152954;-0.296022;0.143068;0.999467;1.911967;0.573876;
1.607060;-0.669201;1.286192;-0.616992;0.154541;-0.295976;0.141435;0.999467;1.911964;0.573867;
1.607080;-0.676090;1.285976;-0.609886;0.156122;-0.295919;0.139797;0.999467;1.911960;0.573859;
1.607100;-0.682952;1.285709;-0.602757;0.157697;-0.295850;0.138153;0.999467;1.911957;0.573851;
1.607120;-0.689786;1.285390;-0.595604;0.159265;-0.295769;0.136503;0.999467;1.911954;0.573843;
1.607140;-0.696593;1.285021;-0.588428;0.160828;-0.295676;0.134849;0.999467;1.911950;0.573835;
1.607160;-0.703372;1.284601;-0.581229;0.162383;-0.295572;0.133189;0.999467;1.911947;0.573827;
1.607180;-0.710123;1.284130;-0.574007;0.163933;-0.295456;0.131524;0.999467;1.911944;0.573819;
1.607200;-0.716846;1.283608;-0.566763;0.165476;-0.295329;0.129854;0.999467;1.911940;0.573811;
1.607220;-0.723540;1.283036;-0.559496;0.167012;-0.295190;0.128178;0.999467;1.911937;0.573803;
1.607240;-0.730205;1.282413;-0.552208;0.168542;-0.295039;0.126498;0.999467;1.911934;0.573796;
1.607260;-0.736841;1.281739;-0.544898;0.170065;-0.294877;0.124813;0.999467;1.911930;0.573788;
1.607280;-0.743448;1.281015;-0.537567;0.171581;-0.294703;0.123122;0.999467;1.911927;0.573780;
1.607300;-0.750026;1.280240;-0.530214;0.173090;-0.294518;0.121428;0.999467;1.911924;0.573772;
1.607320;-0.756574;1.279415;-0.522841;0.174593;-0.294321;0.119728;0.999467;1.911920;0.573764;
1.607340;-0.763092;1.278540;-0.515447;0.176089;-0.294112;0.118023;0.999467;1.911917;0.573757;
1.607360;-0.769581;1.277614;-0.508033;0.177577;-0.293892;0.116315;0.999468;1.911914;0.573749;
1.607380;-0.776039;1.276638;-0.500599;0.179059;-0.293660;0.114601;0.999468;1.911910;0.573741;
1.607400;-0.782467;1.275612;-0.493145;0.180533;-0.293416;0.112883;0.999468;1.911907;0.573734;
1.607420;-0.788865;1.274535;-0.485671;0.182001;-0.293161;0.111161;0.999468;1.911904;0.573726;
1.607440;-0.795231;1.273409;-0.478178;0.183461;-0.292895;0.109434;0.999468;1.911900;0.573718;
1.607460;-0.801567;1.272233;-0.470665;0.184914;-0.292617;0.107703;0.999468;1.911897;0.573710;
1.607480;-0.807872;1.271007;-0.463134;0.186359;-0.292327;0.105968;0.999468;1.911894;0.573703;
1.607500;-0.814146;1.269731;-0.455585;0.187797;-0.292026;0.104229;0.999468;1.911890;0.573695;
1.607520;-0.820388;1.268405;-0.448017;0.189228;-0.291713;0.102485;0.999468;1.911887;0.573687;
1.607540;-0.826598;1.267029;-0.440431;0.190651;-0.291389;0.100738;0.999468;1.911884;0.573680;
1.607560;-0.832776;1.265604;-0.432828;0.192067;-0.291054;0.098987;0.999468;1.911880;0.573672;
1.607580;-0.838921;1.264129;-0.425207;0.193475;-0.290707;0.097232;0.999468;1.911877;0.573664;
1.607600;-0.845034;1.262604;-0.417570;0.194875;-0.290348;0.095473;0.999468;1.911873;0.573657;
1.607620;-0.851114;1.261030;-0.409915;0.196268;-0.289978;0.093710;0.999468;1.911870;0.573649;
1.607640;-0.857161;1.259406;-0.402245;0.197653;-0.289597;0.091944;0.999468;1.911867;0.573642;
1.607660;-0.863175;1.257733;-0.394558;0.199030;-0.289204;0.090174;0.999468;1.911863;0.573634;
1.607680;-0.869154;1.256010;-0.386856;0.200399;-0.288799;0.088400;0.999468;1.911860;0.573626;
1.607700;-0.875099;1.254237;-0.379138;0.201760;-0.288384;0.086624;0.999469;1.911857;0.573619;
1.607720;-0.881010;1.252415;-0.371405;0.203114;-0.287957;0.084843;0.999469;1.911853;0.573611;
1.607740;-0.886886;1.250544;-0.363658;0.204459;-0.287518;0.083060;0.999469;1.911850;0.573603;
1.607760;-0.892727;1.248624;-0.355896;0.205796;-0.287069;0.081273;0.999469;1.911847;0.573596;
1.607780;-0.898533;1.246654;-0.348121;0.207125;-0.286608;0.079483;0.999469;1.911843;0.573588;
1.607800;-0.904303;1.244635;-0.340332;0.208446;-0.286135;0.077690;0.999469;1.911840;0.573581;
1.607820;-0.910037;1.242566;-0.332530;0.209758;-0.285652;0.075894;0.999469;1.911837;0.573573;
1.607840;-0.915735;1.240449;-0.324714;0.211062;-0.285157;0.074095;0.999469;1.911833;0.573565;
1.607860;-0.921396;1.238282;-0.316886;0.212358;-0.284651;0.072293;0.999469;1.911830;0.573558;
1.607880;-0.927021;1.236067;-0.309046;0.213645;-0.284133;0.070488;0.999469;1.911827;0.573550;
1.607900;-0.932609;1.233803;-0.301194;0.214924;-0.283605;0.068681;0.999469;1.911823;0.573542;
1.607920;-0.938159;1.231489;-0.293330;0.216195;-0.283065;0.066870;0.999469;1.911820;0.573534;
1.607940;-0.943673;1.229128;-0.285455;0.217457;-0.282514;0.065058;0.999469;1.911817;0.573526;
1.607960;-0.949148;1.226717;-0.277569;0.218710;-0.281952;0.063243;0.999469;1.911813;0.573518;
1.607980;-0.954587;1.224258;-0.269672;0.219954;-0.281379;0.061425;0.999469;1.911810;0.573510;
1.608000;-0.959987;1.221751;-0.261764;0.221190;-0.280795;0.059605;0.999469;1.911807;0.573502;
1.608020;-0.965349;1.219195;-0.253846;0.222417;-0.280199;0.057782;0.999469;1.911803;0.573494;
1.608040;-0.970673;1.216592;-0.245919;0.223635;-0.279593;0.055958;0.999470;1.911800;0.573486;
1.608060;-0.975959;1.213940;-0.237981;0.224844;-0.278975;0.054131;0.999470;1.911797;0.573477;
1.608080;-0.981206;1.211240;-0.230035;0.226044;-0.278346;0.052302;0.999470;1.911793;0.573469;
1.608100;-0.986414;1.208493;-0.222079;0.227235;-0.277707;0.050472;0.999470;1.911790;0.573461;
1.608120;-0.991584;1.205698;-0.214114;0.228418;-0.277056;0.048639;0.999470;1.911787;0.573452;
1.608140;-0.996715;1.202855;-0.206141;0.229591;-0.276395;0.046804;0.999470;1.911783;0.573444;
1.608160;-1.001806;1.199966;-0.198159;0.230755;-0.275723;0.044968;0.999470;1.911780;0.573435;
1.608180;-1.006859;1.197029;-0.190170;0.231910;-0.275039;0.043130;0.999470;1.911777;0.573426;
1.608200;-1.011872;1.194044;-0.182172;0.233055;-0.274345;0.041290;0.999470;1.911773;0.573417;
1.608220;-1.016845;1.191013;-0.174168;0.234192;-0.273640;0.039449;0.999470;1.911770;0.573409;
1.608240;-1.021779;1.187935;-0.166156;0.235319;-0.272925;0.037606;0.999470;1.911767;0.573400;
1.608260;-1.026673;1.184810;-0.158137;0.236436;-0.272198;0.035762;0.999470;1.911763;0.573391;
1.608280;-1.031526;1.181638;-0.150112;0.237545;-0.271461;0.033916;0.999470;1.911760;0.573382;
1.608300;-1.036339;1.178420;-0.142081;0.238644;-0.270713;0.032069;0.999470;1.911757;0.573373;
1.608320;-1.041111;1.175155;-0.134044;0.239733;-0.269954;0.030221;0.999470;1.911753;0.573364;
1.608340;-1.045843;1.171844;-0.126001;0.240813;-0.269185;0.028372;0.999470;1.911750;0.573355;
1.608360;-1.050533;1.168487;-0.117954;0.241884;-0.268405;0.026522;0.999470;1.911747;0.573346;
1.608380;-1.055182;1.165083;-0.109901;0.242945;-0.267615;0.024670;0.999471;1.911743;0.573336;
1.608400;-1.059789;1.161634;-0.101844;0.243996;-0.266814;0.022818;0.999471;1.911740;0.573327;
1.608420;-1.064355;1.158138;-0.093783;0.245038;-0.266002;0.020965;0.999471;1.911737;0.573318;
1.608440;-1.068878;1.154597;-0.085719;0.246070;-0.265180;0.019111;0.999471;1.911733;0.573309;
1.608460;-1.073359;1.151010;-0.077650;0.247092;-0.264348;0.017256;0.999471;1.911730;0.573300;
1.608480;-1.077798;1.147377;-0.069579;0.248104;-0.263505;0.015401;0.999471;1.911727;0.573291;
1.608500;-1.082193;1.143699;-0.061506;0.249107;-0.262652;0.013545;0.999471;1.911724;0.573282;
1.608520;-1.086546;1.139975;-0.053429;0.250100;-0.261789;0.011689;0.999471;1.911720;0.573273;
1.608540;-1.090855;1.136206;-0.045351;0.251083;-0.260915;0.009832;0.999471;1.911717;0.573264;
1.608560;-1.095120;1.132392;-0.037272;0.252056;-0.260031;0.007975;0.999471;1.911714;0.573255;
1.608580;-1.099342;1.128533;-0.029191;0.253019;-0.259136;0.006118;0.999471;1.911710;0.573246;
1.608600;-1.103520;1.124629;-0.021109;0.253972;-0.258232;0.004260;0.999471;1.911707;0.573237;
1.608620;-1.107654;1.120681;-0.013027;0.254915;-0.257317;0.002402;0.999471;1.911704;0.573228;
1.608640;-1.111744;1.116688;-0.004944;0.255847;-0.256392;0.000545;0.999471;1.911700;0.573219;
1.608660;-1.115789;1.112650;0.003139;0.256770;-0.255457;-0.001313;0.999471;1.911697;0.573210;
1.608680;-1.119790;1.108569;0.011221;0.257683;-0.254512;-0.003171;0.999471;1.911694;0.573201;
1.608700;-1.123746;1.104443;0.019303;0.258585;-0.253557;-0.005028;0.999471;1.911690;0.573192;
1.608720;-1.127657;1.100274;0.027384;0.259477;-0.252592;-0.006885;0.999472;1.911687;0.573183;
1.608740;-1.131524;1.096061;0.035463;0.260359;-0.251617;-0.008742;0.999472;1.911684;0.573174;
1.608760;-1.135345;1.091804;0.043541;0.261231;-0.250632;-0.010598;0.999472;1.911680;0.573165;
