time;L_circuit_vBusA;L_circuit_vBusB;L_circuit_vBusC;L_circuit_iGenA;L_circuit_iGenB;L_circuit_iGenC;L_circuit_Wr;L_circuit_dtheta;L_circuit_Te;
1.055740;0.166892;-1.187795;1.020902;-0.039530;0.261265;-0.221660;1.000449;1.893105;0.545333;
1.055760;0.174899;-1.190868;1.015968;-0.041283;0.261922;-0.220565;1.000449;1.893108;0.545335;
1.055780;0.182900;-1.193894;1.010994;-0.043034;0.262568;-0.219460;1.000449;1.893111;0.545337;
1.055800;0.190893;-1.196873;1.005979;-0.044783;0.263205;-0.218348;1.000450;1.893114;0.545340;
1.055820;0.198879;-1.199805;1.000925;-0.046530;0.263830;-0.217226;1.000450;1.893117;0.545342;
1.055840;0.206857;-1.202690;0.995832;-0.048276;0.264446;-0.216096;1.000450;1.893119;0.545344;
1.055860;0.214827;-1.205527;0.990699;-0.050020;0.265051;-0.214957;1.000450;1.893122;0.545347;
1.055880;0.222789;-1.208317;0.985527;-0.051762;0.265646;-0.213810;1.000450;1.893125;0.545349;
1.055900;0.230742;-1.211059;0.980316;-0.053501;0.266230;-0.212654;1.000450;1.893128;0.545352;
1.055920;0.238686;-1.213753;0.975066;-0.055239;0.266804;-0.211490;1.000450;1.893131;0.545354;
1.055940;0.246621;-1.216399;0.969778;-0.056975;0.267367;-0.210318;1.000450;1.893134;0.545357;
1.055960;0.254546;-1.218998;0.964451;-0.058708;0.267919;-0.209137;1.000450;1.893136;0.545359;
1.055980;0.262462;-1.221548;0.959086;-0.060439;0.268461;-0.207948;1.000451;1.893139;0.545362;
1.056000;0.270367;-1.224051;0.953683;-0.062168;0.268993;-0.206751;1.000451;1.893142;0.545365;
1.056020;0.278262;-1.226505;0.948242;-0.063894;0.269513;-0.205545;1.000451;1.893145;0.545367;
1.056040;0.286146;-1.228910;0.942763;-0.065618;0.270024;-0.204331;1.000451;1.893148;0.545370;
1.056060;0.294019;-1.231267;0.937248;-0.067340;0.270523;-0.203110;1.000451;1.893151;0.545373;
1.056080;0.301880;-1.233576;0.931695;-0.069058;0.271012;-0.201880;1.000451;1.893153;0.545376;
1.056100;0.309730;-1.235836;0.926105;-0.070775;0.271490;-0.200642;1.000451;1.893156;0.545378;
1.056120;0.317567;-1.238047;0.920479;-0.072488;0.271958;-0.199396;1.000451;1.893159;0.545381;
1.056140;0.325392;-1.240209;0.914816;-0.074198;0.272415;-0.198142;1.000452;1.893162;0.545384;
1.056160;0.333204;-1.242322;0.909117;-0.075906;0.272861;-0.196881;1.000452;1.893165;0.545387;
1.056180;0.341003;-1.244386;0.903382;-0.077611;0.273296;-0.195611;1.000452;1.893168;0.545390;
1.056200;0.348788;-1.246401;0.897612;-0.079312;0.273720;-0.194334;1.000452;1.893170;0.545394;
1.056220;0.356559;-1.248366;0.891806;-0.081011;0.274134;-0.193049;1.000452;1.893173;0.545397;
1.056240;0.364316;-1.250282;0.885965;-0.082706;0.274537;-0.191757;1.000452;1.893176;0.545400;
1.056260;0.372059;-1.252149;0.880089;-0.084399;0.274929;-0.190456;1.000452;1.893179;0.545403;
1.056280;0.379786;-1.253966;0.874179;-0.086088;0.275310;-0.189149;1.000452;1.893182;0.545406;
1.056300;0.387499;-1.255734;0.868234;-0.087773;0.275680;-0.187833;1.000452;1.893185;0.545410;
1.056320;0.395196;-1.257451;0.862255;-0.089455;0.276040;-0.186511;1.000453;1.893187;0.545413;
1.056340;0.402877;-1.259120;0.856242;-0.091134;0.276388;-0.185180;1.000453;1.893190;0.545416;
1.056360;0.410542;-1.260738;0.850196;-0.092809;0.276726;-0.183843;1.000453;1.893193;0.545420;
1.056380;0.418190;-1.262307;0.844115;-0.094481;0.277052;-0.182498;1.000453;1.893196;0.545423;
1.056400;0.425822;-1.263825;0.838002;-0.096148;0.277368;-0.181146;1.000453;1.893199;0.545427;
1.056420;0.433437;-1.265294;0.831856;-0.097812;0.277673;-0.179787;1.000453;1.893202;0.545430;
1.056440;0.441035;-1.266713;0.825677;-0.099472;0.277967;-0.178421;1.000453;1.893205;0.545434;
1.056460;0.448615;-1.268082;0.819466;-0.101129;0.278250;-0.177047;1.000453;1.893207;0.545437;
1.056480;0.456178;-1.269401;0.813222;-0.102781;0.278521;-0.175667;1.000453;1.893210;0.545441;
1.056500;0.463723;-1.270670;0.806946;-0.104429;0.278782;-0.174280;1.000454;1.893213;0.545445;
1.056520;0.471249;-1.271889;0.800639;-0.106073;0.279032;-0.172885;1.000454;1.893216;0.545448;
1.056540;0.478757;-1.273058;0.794300;-0.107713;0.279271;-0.171484;1.000454;1.893219;0.545452;
1.056560;0.486246;-1.274176;0.787929;-0.109349;0.279499;-0.170076;1.000454;1.893222;0.545456;
1.056580;0.493717;-1.275245;0.781527;-0.110980;0.279715;-0.168662;1.000454;1.893224;0.545459;
1.056600;0.501168;-1.276263;0.775095;-0.112607;0.279921;-0.167240;1.000454;1.893227;0.545463;
1.056620;0.508599;-1.277231;0.768632;-0.114230;0.280116;-0.165812;1.000454;1.893230;0.545467;
1.056640;0.516011;-1.278149;0.762138;-0.115848;0.280299;-0.164377;1.000454;1.893233;0.545471;
1.056660;0.523402;-1.279017;0.755614;-0.117462;0.280471;-0.162936;1.000454;1.893236;0.545474;
1.056680;0.530774;-1.279834;0.749060;-0.119071;0.280633;-0.161489;1.000455;1.893239;0.545478;
1.056700;0.538124;-1.280602;0.742477;-0.120675;0.280783;-0.160035;1.000455;1.893242;0.545482;
1.056720;0.545454;-1.281318;0.735864;-0.122274;0.280922;-0.158574;1.000455;1.893244;0.545486;
1.056740;0.552762;-1.281984;0.729221;-0.123869;0.281050;-0.157108;1.000455;1.893247;0.545490;
1.056760;0.560049;-1.282600;0.722550;-0.125459;0.281167;-0.155635;1.000455;1.893250;0.545494;
1.056780;0.567314;-1.283165;0.715850;-0.127044;0.281273;-0.154156;1.000455;1.893253;0.545498;
1.056800;0.574557;-1.283680;0.709122;-0.128624;0.281368;-0.152670;1.000455;1.893256;0.545502;
1.056820;0.581777;-1.284144;0.702366;-0.130199;0.281451;-0.151179;1.000455;1.893259;0.545505;
1.056840;0.588975;-1.284558;0.695582;-0.131768;0.281524;-0.149682;1.000456;1.893262;0.545509;
1.056860;0.596149;-1.284920;0.688770;-0.133333;0.281585;-0.148179;1.000456;1.893264;0.545513;
1.056880;0.603300;-1.285233;0.681932;-0.134892;0.281635;-0.146669;1.000456;1.893267;0.545517;
1.056900;0.610427;-1.285494;0.675066;-0.136446;0.281674;-0.145154;1.000456;1.893270;0.545521;
1.056920;0.617530;-1.285704;0.668173;-0.137995;0.281702;-0.143634;1.000456;1.893273;0.545526;
1.056940;0.624609;-1.285864;0.661255;-0.139538;0.281719;-0.142107;1.000456;1.893276;0.545530;
1.056960;0.631662;-1.285973;0.654310;-0.141076;0.281724;-0.140575;1.000456;1.893279;0.545534;
1.056980;0.638691;-1.286031;0.647339;-0.142608;0.281719;-0.139037;1.000456;1.893282;0.545538;
1.057000;0.645694;-1.286038;0.640343;-0.144135;0.281702;-0.137494;1.000456;1.893285;0.545542;
1.057020;0.652672;-1.285994;0.633322;-0.145656;0.281674;-0.135945;1.000457;1.893287;0.545546;
1.057040;0.659623;-1.285900;0.626276;-0.147171;0.281635;-0.134391;1.000457;1.893290;0.545550;
1.057060;0.666548;-1.285754;0.619205;-0.148680;0.281585;-0.132831;1.000457;1.893293;0.545554;
1.057080;0.673447;-1.285558;0.612110;-0.150184;0.281523;-0.131267;1.000457;1.893296;0.545558;
1.057100;0.680319;-1.285311;0.604991;-0.151681;0.281451;-0.129697;1.000457;1.893299;0.545562;
1.057120;0.687164;-1.285013;0.597848;-0.153173;0.281367;-0.128121;1.000457;1.893302;0.545566;
1.057140;0.693982;-1.284664;0.590682;-0.154658;0.281272;-0.126541;1.000457;1.893305;0.545570;
1.057160;0.700772;-1.284264;0.583492;-0.156138;0.281166;-0.124956;1.000457;1.893308;0.545574;
1.057180;0.707534;-1.283814;0.576279;-0.157611;0.281049;-0.123366;1.000457;1.893310;0.545578;
1.057200;0.714268;-1.283313;0.569044;-0.159078;0.280921;-0.121770;1.000458;1.893313;0.545582;
1.057220;0.720974;-1.282761;0.561787;-0.160539;0.280782;-0.120170;1.000458;1.893316;0.545586;
1.057240;0.727651;-1.282159;0.554507;-0.161993;0.280631;-0.118566;1.000458;1.893319;0.545590;
1.057260;0.734300;-1.281506;0.547205;-0.163441;0.280470;-0.116956;1.000458;1.893322;0.545594;
1.057280;0.740920;-1.280802;0.539882;-0.164883;0.280297;-0.115342;1.000458;1.893325;0.545598;
1.057300;0.747510;-1.280048;0.532537;-0.166318;0.280113;-0.113723;1.000458;1.893328;0.545602;
1.057320;0.754071;-1.279244;0.525172;-0.167746;0.279919;-0.112100;1.000458;1.893331;0.545606;
1.057340;0.760603;-1.278388;0.517785;-0.169168;0.279713;-0.110472;1.000458;1.893333;0.545610;
1.057360;0.767104;-1.277483;0.510378;-0.170583;0.279496;-0.108840;1.000458;1.893336;0.545614;
1.057380;0.773575;-1.276527;0.502951;-0.171992;0.279268;-0.107203;1.000459;1.893339;0.545618;
1.057400;0.780017;-1.275521;0.495504;-0.173393;0.279028;-0.105563;1.000459;1.893342;0.545622;
1.057420;0.786427;-1.274464;0.488037;-0.174788;0.278778;-0.103918;1.000459;1.893345;0.545626;
1.057440;0.792806;-1.273358;0.480550;-0.176176;0.278517;-0.102268;1.000459;1.893348;0.545630;
1.057460;0.799155;-1.272201;0.473045;-0.177557;0.278245;-0.100615;1.000459;1.893351;0.545634;
1.057480;0.805472;-1.270993;0.465521;-0.178931;0.277961;-0.098958;1.000459;1.893354;0.545638;
1.057500;0.811757;-1.269736;0.457978;-0.180298;0.277667;-0.097297;1.000459;1.893356;0.545642;
1.057520;0.818011;-1.268428;0.450417;-0.181657;0.277362;-0.095632;1.000459;1.893359;0.545646;
1.057540;0.824232;-1.267071;0.442838;-0.183010;0.277046;-0.093963;1.000459;1.893362;0.545650;
1.057560;0.830421;-1.265663;0.435242;-0.184356;0.276718;-0.092290;1.000460;1.893365;0.545654;
1.057580;0.836576;-1.264205;0.427628;-0.185694;0.276380;-0.090614;1.000460;1.893368;0.545658;
1.057600;0.842699;-1.262697;0.419997;-0.187025;0.276031;-0.088934;1.000460;1.893371;0.545662;
1.057620;0.848789;-1.261140;0.412350;-0.188348;0.275671;-0.087251;1.000460;1.893374;0.545667;
1.057640;0.854845;-1.259532;0.404687;-0.189664;0.275300;-0.085564;1.000460;1.893377;0.545671;
1.057660;0.860866;-1.257874;0.397007;-0.190973;0.274918;-0.083873;1.000460;1.893380;0.545675;
1.057680;0.866854;-1.256167;0.389312;-0.192274;0.274526;-0.082179;1.000460;1.893382;0.545679;
1.057700;0.872808;-1.254410;0.381601;-0.193567;0.274122;-0.080482;1.000460;1.893385;0.545684;
1.057720;0.878726;-1.252603;0.373876;-0.194853;0.273708;-0.078782;1.000461;1.893388;0.545688;
1.057740;0.884610;-1.250746;0.366136;-0.196131;0.273282;-0.077079;1.000461;1.893391;0.545693;
1.057760;0.890458;-1.248840;0.358381;-0.197402;0.272846;-0.075372;1.000461;1.893394;0.545697;
1.057780;0.896271;-1.246885;0.350613;-0.198665;0.272399;-0.073663;1.000461;1.893397;0.545702;
1.057800;0.902048;-1.244880;0.342831;-0.199901;0.271928;-0.071955;1.000461;1.893400;0.545707;
1.057820;0.907790;-1.242825;0.335035;-0.201149;0.271460;-0.070239;1.000461;1.893403;0.545712;
1.057840;0.913495;-1.240722;0.327226;-0.202389;0.270981;-0.068520;1.000461;1.893406;0.545717;
1.057860;0.919163;-1.238569;0.319405;-0.203621;0.270491;-0.066798;1.000461;1.893409;0.545722;
1.057880;0.924795;-1.236367;0.311571;-0.204845;0.269990;-0.065074;1.000461;1.893411;0.545727;
1.057900;0.930390;-1.234116;0.303724;-0.206061;0.269479;-0.063346;1.000462;1.893414;0.545733;
1.057920;0.935948;-1.231816;0.295866;-0.207268;0.268957;-0.061617;1.000462;1.893417;0.545738;
1.057940;0.941469;-1.229467;0.287997;-0.208468;0.268425;-0.059885;1.000462;1.893420;0.545744;
1.057960;0.946952;-1.227069;0.280116;-0.209659;0.267882;-0.058150;1.000462;1.893423;0.545749;
1.057980;0.952398;-1.224623;0.272224;-0.210842;0.267328;-0.056414;1.000462;1.893426;0.545755;
1.058000;0.957806;-1.222128;0.264321;-0.212017;0.266764;-0.054675;1.000462;1.893429;0.545761;
1.058020;0.963176;-1.219585;0.256408;-0.213183;0.266189;-0.052934;1.000462;1.893432;0.545766;
1.058040;0.968507;-1.216993;0.248485;-0.214341;0.265604;-0.051190;1.000462;1.893435;0.545772;
1.058060;0.973801;-1.214354;0.240552;-0.215491;0.265008;-0.049445;1.000462;1.893438;0.545778;
1.058080;0.979056;-1.211666;0.232609;-0.216632;0.264402;-0.047698;1.000463;1.893440;0.545784;
1.058100;0.984273;-1.208931;0.224657;-0.217764;0.263785;-0.045949;1.000463;1.893443;0.545790;
1.058120;0.989451;-1.206148;0.216696;-0.218888;0.263158;-0.044198;1.000463;1.893446;0.545796;
1.058140;0.994590;-1.203317;0.208726;-0.220003;0.262520;-0.042445;1.000463;1.893449;0.545802;
1.058160;0.999691;-1.200439;0.200748;-0.221109;0.261872;-0.040691;1.000463;1.893452;0.545808;
1.058180;1.004752;-1.197514;0.192761;-0.222207;0.261214;-0.038935;1.000463;1.893455;0.545814;
1.058200;1.009774;-1.194542;0.184767;-0.223296;0.260545;-0.037177;1.000463;1.893458;0.545821;
1.058220;1.014757;-1.191523;0.176765;-0.224376;0.259866;-0.035418;1.000463;1.893461;0.545827;
1.058240;1.019700;-1.188457;0.168755;-0.225447;0.259177;-0.033658;1.000463;1.893464;0.545833;
1.058260;1.024604;-1.185344;0.160739;-0.226510;0.258477;-0.031896;1.000464;1.893467;0.545839;
1.058280;1.029467;-1.182185;0.152717;-0.227563;0.257767;-0.030133;1.000464;1.893470;0.545846;
1.058300;1.034291;-1.178980;0.144688;-0.228607;0.257047;-0.028368;1.000464;1.893472;0.545852;
1.058320;1.039074;-1.175728;0.136653;-0.229643;0.256317;-0.026603;1.000464;1.893475;0.545859;
1.058340;1.043817;-1.172430;0.128613;-0.230669;0.255577;-0.024836;1.000464;1.893478;0.545865;
1.058360;1.048518;-1.169086;0.120567;-0.231686;0.254827;-0.023069;1.000464;1.893481;0.545872;
1.058380;1.053179;-1.165697;0.112517;-0.232694;0.254066;-0.021300;1.000464;1.893484;0.545878;
1.058400;1.057798;-1.162261;0.104462;-0.233693;0.253296;-0.019531;1.000464;1.893487;0.545885;
1.058420;1.062376;-1.158780;0.096403;-0.234683;0.252515;-0.017761;1.000464;1.893490;0.545892;
1.058440;1.066912;-1.155253;0.088341;-0.235663;0.251725;-0.015990;1.000465;1.893493;0.545899;
1.058460;1.071406;-1.151681;0.080275;-0.236634;0.250924;-0.014218;1.000465;1.893496;0.545905;
1.058480;1.075857;-1.148064;0.072206;-0.237596;0.250114;-0.012446;1.000465;1.893499;0.545912;
1.058500;1.080266;-1.144401;0.064134;-0.238548;0.249294;-0.010674;1.000465;1.893502;0.545919;
1.058520;1.084632;-1.140694;0.056060;-0.239491;0.248463;-0.008901;1.000465;1.893505;0.545926;
1.058540;1.088956;-1.136941;0.047985;-0.240425;0.247623;-0.007127;1.000465;1.893507;0.545933;
1.058560;1.093235;-1.133143;0.039907;-0.241349;0.246773;-0.005353;1.000465;1.893510;0.545940;
1.058580;1.097472;-1.129301;0.031828;-0.242263;0.245914;-0.003579;1.000465;1.893513;0.545947;
1.058600;1.101665;-1.125414;0.023749;-0.243168;0.245044;-0.001805;1.000466;1.893516;0.545954;
1.058620;1.105813;-1.121482;0.015668;-0.244063;0.244165;-0.000031;1.000466;1.893519;0.545961;
1.058640;1.109918;-1.117507;0.007587;-0.244949;0.243277;0.001743;1.000466;1.893522;0.545968;
1.058660;1.113979;-1.113487;-0.000493;-0.245824;0.242378;0.003518;1.000466;1.893525;0.545975;
1.058680;1.117995;-1.109422;-0.008574;-0.246691;0.241470;0.005292;1.000466;1.893528;0.545983;
1.058700;1.121967;-1.105314;-0.016654;-0.247547;0.240553;0.007066;1.000466;1.893531;0.545990;
1.058720;1.125895;-1.101163;-0.024733;-0.248393;0.239625;0.008839;1.000466;1.893534;0.545997;
1.058740;1.129777;-1.096967;-0.032811;-0.249230;0.238689;0.010613;1.000466;1.893537;0.546003;
1.058760;1.133615;-1.092729;-0.040887;-0.250057;0.237743;0.012386;1.000466;1.893540;0.546010;
1.058780;1.137408;-1.088447;-0.048962;-0.250874;0.236787;0.014158;1.000467;1.893543;0.546017;
1.058800;1.141156;-1.084122;-0.057035;-0.251681;0.235822;0.015930;1.000467;1.893546;0.546024;
1.058820;1.144859;-1.079755;-0.065105;-0.252478;0.234848;0.017702;1.000467;1.893548;0.546031;
1.058840;1.148517;-1.075345;-0.073173;-0.253265;0.233864;0.019472;1.000467;1.893551;0.546038;
1.058860;1.152130;-1.070892;-0.081239;-0.254042;0.232871;0.021242;1.000467;1.893554;0.546044;
1.058880;1.155697;-1.066397;-0.089301;-0.254809;0.231869;0.023012;1.000467;1.893557;0.546051;
1.058900;1.159219;-1.061861;-0.097359;-0.255566;0.230857;0.024780;1.000467;1.893560;0.546058;
1.058920;1.162695;-1.057282;-0.105414;-0.256312;0.229836;0.026547;1.000467;1.893563;0.546064;
1.058940;1.166126;-1.052662;-0.113465;-0.257049;0.228806;0.028314;1.000467;1.893566;0.546071;
1.058960;1.169511;-1.048000;-0.121512;-0.257775;0.227767;0.030079;1.000468;1.893569;0.546077;
1.058980;1.172851;-1.043298;-0.129554;-0.258491;0.226719;0.031843;1.000468;1.893572;0.546084;
1.059000;1.176144;-1.038554;-0.137591;-0.259197;0.225662;0.033606;1.000468;1.893575;0.546090;
1.059020;1.179391;-1.033770;-0.145623;-0.259893;0.224596;0.035368;1.000468;1.893578;0.546097;
1.059040;1.182592;-1.028945;-0.153649;-0.260578;0.223521;0.037128;1.000468;1.893581;0.546103;
1.059060;1.185747;-1.024079;-0.161669;-0.261253;0.222438;0.038887;1.000468;1.893584;0.546110;
1.059080;1.188855;-1.019173;-0.169683;-0.261918;0.221345;0.040644;1.000468;1.893587;0.546116;
1.059100;1.191916;-1.014227;-0.177690;-0.262573;0.220243;0.042400;1.000468;1.893590;0.546123;
1.059120;1.194931;-1.009241;-0.185690;-0.263217;0.219133;0.044155;1.000468;1.893593;0.546129;
1.059140;1.197898;-1.004216;-0.193683;-0.263850;0.218014;0.045907;1.000469;1.893595;0.546136;
1.059160;1.200818;-0.999150;-0.201668;-0.264474;0.216887;0.047658;1.000469;1.893598;0.546142;
1.059180;1.203690;-0.994046;-0.209645;-0.265086;0.215750;0.049407;1.000469;1.893601;0.546149;
1.059200;1.206515;-0.988902;-0.217614;-0.265689;0.214605;0.051154;1.000469;1.893604;0.546156;
1.059220;1.209292;-0.983718;-0.225574;-0.266280;0.213452;0.052899;1.000469;1.893607;0.546162;
1.059240;1.212020;-0.978496;-0.233525;-0.266862;0.212290;0.054642;1.000469;1.893610;0.546169;
1.059260;1.214701;-0.973235;-0.241467;-0.267432;0.211120;0.056383;1.000469;1.893613;0.546176;
1.059280;1.217333;-0.967936;-0.249398;-0.267993;0.209941;0.058122;1.000469;1.893616;0.546183;
1.059300;1.219917;-0.962598;-0.257320;-0.268542;0.208754;0.059859;1.000469;1.893619;0.546189;
1.059320;1.222452;-0.957222;-0.265232;-0.269081;0.207559;0.061593;1.000470;1.893622;0.546196;
1.059340;1.224939;-0.951807;-0.273132;-0.269610;0.206355;0.063325;1.000470;1.893625;0.546203;
1.059360;1.227376;-0.946355;-0.281022;-0.270127;0.205144;0.065055;1.000470;1.893628;0.546210;
1.059380;1.229765;-0.940865;-0.288901;-0.270634;0.203924;0.066781;1.000470;1.893631;0.546217;
1.059400;1.232104;-0.935338;-0.296767;-0.271131;0.202696;0.068506;1.000470;1.893634;0.546224;
1.059420;1.234395;-0.929773;-0.304623;-0.271616;0.201460;0.070227;1.000470;1.893637;0.546231;
1.059440;1.236636;-0.924171;-0.312466;-0.272091;0.200216;0.071946;1.000470;1.893640;0.546238;
1.059460;1.238828;-0.918533;-0.320296;-0.272555;0.198964;0.073663;1.000470;1.893643;0.546245;
1.059480;1.240971;-0.912858;-0.328114;-0.273009;0.197704;0.075376;1.000470;1.893646;0.546253;
1.059500;1.243065;-0.907147;-0.335919;-0.273451;0.196436;0.077086;1.000471;1.893649;0.546260;
1.059520;1.245109;-0.901399;-0.343711;-0.273883;0.195160;0.078793;1.000471;1.893652;0.546267;
1.059540;1.247104;-0.895616;-0.351489;-0.274304;0.193877;0.080498;1.000471;1.893655;0.546274;
1.059560;1.249050;-0.889797;-0.359253;-0.274714;0.192586;0.082199;1.000471;1.893657;0.546281;
1.059580;1.250946;-0.883943;-0.367004;-0.275113;0.191287;0.083897;1.000471;1.893660;0.546288;
1.059600;1.252793;-0.878054;-0.374740;-0.275501;0.189981;0.085591;1.000471;1.893663;0.546296;
1.059620;1.254591;-0.872130;-0.382461;-0.275879;0.188667;0.087282;1.000471;1.893666;0.546303;
1.059640;1.256340;-0.866172;-0.390168;-0.276245;0.187345;0.088970;1.000471;1.893669;0.546310;
1.059660;1.258039;-0.860180;-0.397860;-0.276601;0.186016;0.090655;1.000471;1.893672;0.546318;
1.059680;1.259688;-0.854153;-0.405536;-0.276945;0.184680;0.092336;1.000472;1.893675;0.546325;
1.059700;1.261289;-0.848093;-0.413196;-0.277279;0.183337;0.094013;1.000472;1.893678;0.546333;
1.059720;1.262840;-0.842000;-0.420841;-0.277602;0.181986;0.095686;1.000472;1.893681;0.546340;
1.059740;1.264341;-0.835873;-0.428469;-0.277913;0.180628;0.097356;1.000472;1.893684;0.546348;
1.059760;1.265793;-0.829714;-0.436080;-0.278214;0.179263;0.099022;1.000472;1.893687;0.546355;
1.059780;1.267195;-0.823521;-0.443675;-0.278504;0.177890;0.100684;1.000472;1.893690;0.546363;
1.059800;1.268547;-0.817297;-0.451252;-0.278783;0.176511;0.102342;1.000472;1.893693;0.546371;
1.059820;1.269850;-0.811040;-0.458811;-0.279051;0.175125;0.103997;1.000472;1.893696;0.546379;
1.059840;1.271103;-0.804751;-0.466353;-0.279308;0.173731;0.105647;1.000472;1.893699;0.546387;
1.059860;1.272306;-0.798431;-0.473876;-0.279553;0.172331;0.107293;1.000473;1.893702;0.546395;
1.059880;1.273458;-0.792079;-0.481380;-0.279788;0.170924;0.108934;1.000473;1.893705;0.546403;
1.059900;1.274561;-0.785696;-0.488866;-0.280012;0.169510;0.110572;1.000473;1.893708;0.546412;
1.059920;1.275613;-0.779282;-0.496332;-0.280225;0.168090;0.112205;1.000473;1.893711;0.546420;
1.059940;1.276615;-0.772837;-0.503779;-0.280426;0.166663;0.113834;1.000473;1.893714;0.546428;
1.059960;1.277566;-0.766361;-0.511206;-0.280617;0.165229;0.115458;1.000473;1.893717;0.546437;
1.059980;1.278467;-0.759856;-0.518612;-0.280796;0.163789;0.117078;1.000473;1.893720;0.546446;
1.060000;1.279317;-0.753320;-0.525998;-0.280965;0.162342;0.118693;1.000473;1.893723;0.546454;
1.060020;1.280116;-0.746754;-0.533363;-0.281122;0.160889;0.120304;1.000473;1.893726;0.546463;
1.060040;1.280864;-0.740159;-0.540706;-0.281268;0.159429;0.121909;1.000474;1.893729;0.546472;
1.060060;1.281562;-0.733534;-0.548029;-0.281404;0.157963;0.123510;1.000474;1.893732;0.546481;
1.060080;1.282209;-0.726880;-0.555329;-0.281528;0.156491;0.125107;1.000474;1.893735;0.546490;
1.060100;1.282804;-0.720198;-0.562607;-0.281641;0.155013;0.126698;1.000474;1.893738;0.546499;
1.060120;1.283349;-0.713487;-0.569863;-0.281742;0.153529;0.128284;1.000474;1.893741;0.546508;
1.060140;1.283843;-0.706747;-0.577096;-0.281833;0.152038;0.129865;1.000474;1.893744;0.546517;
1.060160;1.284286;-0.699980;-0.584307;-0.281913;0.150541;0.131441;1.000474;1.893747;0.546527;
1.060180;1.284678;-0.693185;-0.591494;-0.281981;0.149039;0.133012;1.000474;1.893750;0.546536;
1.060200;1.285019;-0.686362;-0.598658;-0.282038;0.147530;0.134578;1.000474;1.893753;0.546545;
1.060220;1.285309;-0.679512;-0.605798;-0.282084;0.146016;0.136138;1.000475;1.893755;0.546554;
1.060240;1.285549;-0.672636;-0.612914;-0.282119;0.144496;0.137693;1.000475;1.893758;0.546563;
1.060260;1.285737;-0.665732;-0.620006;-0.282143;0.142970;0.139243;1.000475;1.893761;0.546573;
1.060280;1.285875;-0.658803;-0.627073;-0.282155;0.141438;0.140787;1.000475;1.893764;0.546582;
1.060300;1.285962;-0.651847;-0.634116;-0.282157;0.139901;0.142326;1.000475;1.893767;0.546591;
1.060320;1.285999;-0.644866;-0.641134;-0.282147;0.138358;0.143858;1.000475;1.893770;0.546600;
1.060340;1.285985;-0.637860;-0.648126;-0.282126;0.136810;0.145386;1.000475;1.893773;0.546610;
1.060360;1.285921;-0.630828;-0.655094;-0.282094;0.135256;0.146907;1.000475;1.893776;0.546619;
1.060380;1.285807;-0.623772;-0.662035;-0.282050;0.133697;0.148423;1.000475;1.893779;0.546628;
1.060400;1.285642;-0.616692;-0.668951;-0.281996;0.132133;0.149933;1.000476;1.893782;0.546637;
1.060420;1.285426;-0.609587;-0.675840;-0.281930;0.130563;0.151437;1.000476;1.893785;0.546647;
1.060440;1.285161;-0.602459;-0.682703;-0.281853;0.128988;0.152935;1.000476;1.893788;0.546656;
1.060460;1.284845;-0.595307;-0.689539;-0.281765;0.127408;0.154427;1.000476;1.893791;0.546665;
1.060480;1.284479;-0.588132;-0.696348;-0.281666;0.125823;0.155913;1.000476;1.893794;0.546674;
1.060500;1.284062;-0.580934;-0.703129;-0.281556;0.124233;0.157393;1.000476;1.893797;0.546683;
1.060520;1.283596;-0.573713;-0.709883;-0.281435;0.122637;0.158867;1.000476;1.893800;0.546693;
1.060540;1.283079;-0.566470;-0.716609;-0.281302;0.121037;0.160334;1.000476;1.893803;0.546702;
1.060560;1.282511;-0.559205;-0.723307;-0.281158;0.119432;0.161796;1.000477;1.893806;0.546711;
1.060580;1.281894;-0.551918;-0.729976;-0.281004;0.117823;0.163250;1.000477;1.893809;0.546721;
1.060600;1.281226;-0.544610;-0.736617;-0.280838;0.116208;0.164699;1.000477;1.893812;0.546730;
1.060620;1.280507;-0.537280;-0.743228;-0.280660;0.114589;0.166141;1.000477;1.893815;0.546739;
1.060640;1.279738;-0.529929;-0.749810;-0.280472;0.112966;0.167576;1.000477;1.893818;0.546749;
1.060660;1.278919;-0.522558;-0.756362;-0.280273;0.111338;0.169005;1.000477;1.893821;0.546758;
1.060680;1.278049;-0.515166;-0.762884;-0.280063;0.109705;0.170427;1.000477;1.893824;0.546768;
1.060700;1.277129;-0.507754;-0.769376;-0.279841;0.108068;0.171843;1.000477;1.893827;0.546777;
1.060720;1.276158;-0.500321;-0.775837;-0.279609;0.106427;0.173252;1.000477;1.893830;0.546787;
1.060740;1.275136;-0.492869;-0.782268;-0.279365;0.104781;0.174653;1.000478;1.893833;0.546796;
1.060760;1.274064;-0.485398;-0.788667;-0.279110;0.103131;0.176049;1.000478;1.893836;0.546806;
1.060780;1.272942;-0.477907;-0.795035;-0.278845;0.101477;0.177437;1.000478;1.893839;0.546815;
1.060800;1.271768;-0.470398;-0.801371;-0.278568;0.099820;0.178818;1.000478;1.893842;0.546825;
1.060820;1.270544;-0.462869;-0.807676;-0.278280;0.098157;0.180192;1.000478;1.893845;0.546834;
1.060840;1.269270;-0.455323;-0.813948;-0.277981;0.096492;0.181559;1.000478;1.893848;0.546844;
1.060860;1.267945;-0.447758;-0.820188;-0.277671;0.094822;0.182919;1.000478;1.893851;0.546853;
