time;GEN_generator_UStatorPu;GEN_voltageRegulator_EfdPu;GEN_governor_PmPu;GEN_generator_omegaPu;GEN_generator_Te;
0.949700;0.914121;0.693120;0.597690;1.000252;0.545476;
0.949720;0.914121;0.693106;0.597688;1.000252;0.545480;
0.949740;0.914122;0.693091;0.597686;1.000252;0.545483;
0.949760;0.914123;0.693074;0.597684;1.000252;0.545486;
0.949780;0.914124;0.693056;0.597682;1.000252;0.545490;
0.949800;0.914125;0.693037;0.597679;1.000252;0.545493;
0.949820;0.914126;0.693018;0.597677;1.000252;0.545496;
0.949840;0.914127;0.692998;0.597675;1.000252;0.545499;
0.949860;0.914128;0.692977;0.597673;1.000253;0.545501;
0.949880;0.914129;0.692957;0.597671;1.000253;0.545504;
0.949900;0.914130;0.692937;0.597669;1.000253;0.545507;
0.949920;0.914131;0.692918;0.597667;1.000253;0.545509;
0.949940;0.914132;0.692900;0.597665;1.000253;0.545512;
0.949960;0.914133;0.692882;0.597663;1.000253;0.545514;
0.949980;0.914133;0.692866;0.597661;1.000253;0.545516;
0.950000;0.914134;0.692851;0.597659;1.000253;0.545518;
0.950020;0.914135;0.692838;0.597657;1.000253;0.545520;
0.950040;0.914135;0.692826;0.597654;1.000253;0.545522;
0.950060;0.914136;0.692816;0.597652;1.000254;0.545524;
0.950080;0.914136;0.692808;0.597650;1.000254;0.545526;
0.950100;0.914137;0.692801;0.597648;1.000254;0.545528;
0.950120;0.914137;0.692795;0.597646;1.000254;0.545529;
0.950140;0.914137;0.692791;0.597644;1.000254;0.545531;
0.950160;0.914137;0.692788;0.597642;1.000254;0.545533;
0.950180;0.914137;0.692786;0.597640;1.000254;0.545534;
0.950200;0.914137;0.692785;0.597638;1.000254;0.545535;
0.950220;0.914137;0.692785;0.597636;1.000254;0.545537;
0.950240;0.914137;0.692786;0.597634;1.000255;0.545538;
0.950260;0.914137;0.692787;0.597632;1.000255;0.545539;
0.950280;0.914137;0.692788;0.597630;1.000255;0.545540;
0.950300;0.914137;0.692789;0.597627;1.000255;0.545541;
0.950320;0.914137;0.692791;0.597625;1.000255;0.545542;
0.950340;0.914137;0.692792;0.597623;1.000255;0.545543;
0.950360;0.914137;0.692793;0.597621;1.000255;0.545544;
0.950380;0.914137;0.692794;0.597619;1.000255;0.545545;
0.950400;0.914137;0.692794;0.597617;1.000255;0.545545;
0.950420;0.914137;0.692794;0.597615;1.000255;0.545546;
0.950440;0.914137;0.692794;0.597613;1.000256;0.545546;
0.950460;0.914137;0.692794;0.597611;1.000256;0.545547;
0.950480;0.914137;0.692793;0.597609;1.000256;0.545547;
0.950500;0.914137;0.692793;0.597607;1.000256;0.545548;
0.950520;0.914137;0.692792;0.597605;1.000256;0.545548;
0.950540;0.914137;0.692792;0.597603;1.000256;0.545548;
0.950560;0.914137;0.692792;0.597600;1.000256;0.545548;
0.950580;0.914137;0.692792;0.597598;1.000256;0.545548;
0.950600;0.914137;0.692794;0.597596;1.000256;0.545548;
0.950620;0.914137;0.692796;0.597594;1.000256;0.545548;
0.950640;0.914137;0.692799;0.597592;1.000257;0.545548;
0.950660;0.914137;0.692803;0.597590;1.000257;0.545548;
0.950680;0.914136;0.692808;0.597588;1.000257;0.545548;
0.950700;0.914136;0.692815;0.597586;1.000257;0.545548;
0.950720;0.914136;0.692823;0.597584;1.000257;0.545547;
0.950740;0.914135;0.692832;0.597582;1.000257;0.545547;
0.950760;0.914135;0.692843;0.597580;1.000257;0.545546;
0.950780;0.914134;0.692855;0.597578;1.000257;0.545546;
0.950800;0.914133;0.692868;0.597576;1.000257;0.545545;
0.950820;0.914133;0.692883;0.597573;1.000258;0.545545;
0.950840;0.914132;0.692899;0.597571;1.000258;0.545544;
0.950860;0.914131;0.692915;0.597569;1.000258;0.545543;
0.950880;0.914130;0.692932;0.597567;1.000258;0.545542;
0.950900;0.914129;0.692950;0.597565;1.000258;0.545542;
0.950920;0.914128;0.692968;0.597563;1.000258;0.545541;
0.950940;0.914128;0.692987;0.597561;1.000258;0.545540;
0.950960;0.914127;0.693005;0.597559;1.000258;0.545539;
0.950980;0.914126;0.693022;0.597557;1.000258;0.545538;
0.951000;0.914125;0.693040;0.597555;1.000258;0.545537;
0.951020;0.914124;0.693056;0.597553;1.000259;0.545536;
0.951040;0.914123;0.693072;0.597551;1.000259;0.545535;
0.951060;0.914123;0.693086;0.597549;1.000259;0.545533;
0.951080;0.914122;0.693099;0.597547;1.000259;0.545532;
0.951100;0.914121;0.693111;0.597544;1.000259;0.545531;
0.951120;0.914121;0.693122;0.597542;1.000259;0.545529;
0.951140;0.914120;0.693131;0.597540;1.000259;0.545528;
0.951160;0.914120;0.693138;0.597538;1.000259;0.545526;
0.951180;0.914120;0.693144;0.597536;1.000259;0.545525;
0.951200;0.914119;0.693149;0.597534;1.000259;0.545523;
0.951220;0.914119;0.693152;0.597532;1.000260;0.545522;
0.951240;0.914119;0.693153;0.597530;1.000260;0.545520;
0.951260;0.914119;0.693154;0.597528;1.000260;0.545518;
0.951280;0.914119;0.693154;0.597526;1.000260;0.545516;
0.951300;0.914119;0.693152;0.597524;1.000260;0.545514;
0.951320;0.914119;0.693150;0.597522;1.000260;0.545512;
0.951340;0.914120;0.693148;0.597520;1.000260;0.545510;
0.951360;0.914120;0.693145;0.597517;1.000260;0.545508;
0.951380;0.914120;0.693142;0.597515;1.000260;0.545506;
0.951400;0.914120;0.693139;0.597513;1.000261;0.545504;
0.951420;0.914120;0.693136;0.597511;1.000261;0.545501;
0.951440;0.914120;0.693134;0.597509;1.000261;0.545499;
0.951460;0.914120;0.693131;0.597507;1.000261;0.545496;
0.951480;0.914120;0.693130;0.597505;1.000261;0.545494;
0.951500;0.914121;0.693129;0.597503;1.000261;0.545491;
0.951520;0.914121;0.693128;0.597501;1.000261;0.545489;
0.951540;0.914121;0.693128;0.597499;1.000261;0.545486;
0.951560;0.914121;0.693129;0.597497;1.000261;0.545483;
0.951580;0.914120;0.693130;0.597495;1.000261;0.545480;
0.951600;0.914120;0.693132;0.597493;1.000262;0.545477;
0.951620;0.914120;0.693135;0.597491;1.000262;0.545474;
0.951640;0.914120;0.693138;0.597488;1.000262;0.545471;
0.951660;0.914120;0.693141;0.597486;1.000262;0.545468;
0.951680;0.914120;0.693144;0.597484;1.000262;0.545465;
0.951700;0.914120;0.693148;0.597482;1.000262;0.545462;
0.951720;0.914119;0.693152;0.597480;1.000262;0.545458;
0.951740;0.914119;0.693155;0.597478;1.000262;0.545455;
0.951760;0.914119;0.693159;0.597476;1.000262;0.545452;
0.951780;0.914119;0.693162;0.597474;1.000262;0.545448;
0.951800;0.914119;0.693164;0.597472;1.000263;0.545445;
0.951820;0.914119;0.693167;0.597470;1.000263;0.545441;
0.951840;0.914119;0.693168;0.597468;1.000263;0.545438;
0.951860;0.914119;0.693170;0.597466;1.000263;0.545434;
0.951880;0.914118;0.693171;0.597464;1.000263;0.545430;
0.951900;0.914118;0.693171;0.597461;1.000263;0.545426;
0.951920;0.914118;0.693171;0.597459;1.000263;0.545422;
0.951940;0.914118;0.693170;0.597457;1.000263;0.545419;
0.951960;0.914119;0.693170;0.597455;1.000263;0.545415;
0.951980;0.914119;0.693169;0.597453;1.000264;0.545411;
0.952000;0.914119;0.693168;0.597451;1.000264;0.545406;
0.952020;0.914119;0.693167;0.597449;1.000264;0.545402;
0.952040;0.914119;0.693166;0.597447;1.000264;0.545398;
0.952060;0.914119;0.693165;0.597445;1.000264;0.545394;
0.952080;0.914119;0.693165;0.597443;1.000264;0.545390;
0.952100;0.914119;0.693165;0.597441;1.000264;0.545385;
0.952120;0.914119;0.693166;0.597439;1.000264;0.545381;
0.952140;0.914119;0.693168;0.597437;1.000264;0.545376;
0.952160;0.914119;0.693171;0.597434;1.000264;0.545372;
0.952180;0.914118;0.693175;0.597432;1.000265;0.545367;
0.952200;0.914118;0.693180;0.597430;1.000265;0.545363;
0.952220;0.914118;0.693186;0.597428;1.000265;0.545358;
0.952240;0.914117;0.693193;0.597426;1.000265;0.545353;
0.952260;0.914117;0.693201;0.597424;1.000265;0.545348;
0.952280;0.914117;0.693210;0.597422;1.000265;0.545344;
0.952300;0.914116;0.693221;0.597420;1.000265;0.545339;
0.952320;0.914115;0.693232;0.597418;1.000265;0.545334;
0.952340;0.914115;0.693245;0.597416;1.000265;0.545329;
0.952360;0.914114;0.693258;0.597414;1.000265;0.545324;
0.952380;0.914114;0.693272;0.597412;1.000266;0.545319;
0.952400;0.914113;0.693286;0.597410;1.000266;0.545314;
0.952420;0.914112;0.693301;0.597407;1.000266;0.545309;
0.952440;0.914111;0.693317;0.597405;1.000266;0.545304;
0.952460;0.914111;0.693332;0.597403;1.000266;0.545299;
0.952480;0.914110;0.693348;0.597401;1.000266;0.545294;
0.952500;0.914109;0.693363;0.597399;1.000266;0.545289;
0.952520;0.914108;0.693378;0.597397;1.000266;0.545283;
0.952540;0.914107;0.693393;0.597395;1.000266;0.545278;
0.952560;0.914107;0.693407;0.597393;1.000267;0.545273;
0.952580;0.914106;0.693421;0.597391;1.000267;0.545268;
0.952600;0.914105;0.693434;0.597389;1.000267;0.545262;
0.952620;0.914105;0.693446;0.597387;1.000267;0.545257;
0.952640;0.914104;0.693457;0.597385;1.000267;0.545252;
0.952660;0.914104;0.693468;0.597383;1.000267;0.545246;
0.952680;0.914103;0.693477;0.597380;1.000267;0.545241;
0.952700;0.914103;0.693486;0.597378;1.000267;0.545235;
0.952720;0.914102;0.693494;0.597376;1.000267;0.545230;
0.952740;0.914102;0.693501;0.597374;1.000267;0.545224;
0.952760;0.914102;0.693507;0.597372;1.000268;0.545219;
0.952780;0.914102;0.693513;0.597370;1.000268;0.545213;
0.952800;0.914101;0.693518;0.597368;1.000268;0.545207;
0.952820;0.914101;0.693522;0.597366;1.000268;0.545202;
0.952840;0.914101;0.693526;0.597364;1.000268;0.545196;
0.952860;0.914101;0.693530;0.597362;1.000268;0.545190;
0.952880;0.914101;0.693533;0.597360;1.000268;0.545184;
0.952900;0.914100;0.693536;0.597358;1.000268;0.545179;
0.952920;0.914100;0.693539;0.597355;1.000268;0.545173;
0.952940;0.914100;0.693542;0.597353;1.000269;0.545167;
0.952960;0.914100;0.693545;0.597351;1.000269;0.545161;
0.952980;0.914100;0.693548;0.597349;1.000269;0.545155;
0.953000;0.914100;0.693550;0.597347;1.000269;0.545149;
0.953020;0.914100;0.693553;0.597345;1.000269;0.545143;
0.953040;0.914099;0.693556;0.597343;1.000269;0.545137;
0.953060;0.914099;0.693559;0.597341;1.000269;0.545130;
0.953080;0.914099;0.693562;0.597339;1.000269;0.545124;
0.953100;0.914099;0.693566;0.597337;1.000269;0.545118;
0.953120;0.914099;0.693569;0.597335;1.000269;0.545112;
0.953140;0.914099;0.693572;0.597333;1.000270;0.545105;
0.953160;0.914098;0.693575;0.597331;1.000270;0.545099;
0.953180;0.914098;0.693578;0.597328;1.000270;0.545093;
0.953200;0.914098;0.693581;0.597326;1.000270;0.545086;
0.953220;0.914098;0.693584;0.597324;1.000270;0.545080;
0.953240;0.914098;0.693586;0.597322;1.000270;0.545073;
0.953260;0.914098;0.693588;0.597320;1.000270;0.545067;
0.953280;0.914098;0.693590;0.597318;1.000270;0.545060;
0.953300;0.914098;0.693592;0.597316;1.000270;0.545053;
0.953320;0.914098;0.693593;0.597314;1.000270;0.545047;
0.953340;0.914098;0.693594;0.597312;1.000271;0.545040;
0.953360;0.914098;0.693595;0.597310;1.000271;0.545033;
0.953380;0.914098;0.693595;0.597308;1.000271;0.545027;
0.953400;0.914098;0.693595;0.597306;1.000271;0.545020;
0.953420;0.914098;0.693595;0.597303;1.000271;0.545013;
0.953440;0.914098;0.693595;0.597301;1.000271;0.545006;
0.953460;0.914098;0.693594;0.597299;1.000271;0.544999;
0.953480;0.914098;0.693594;0.597297;1.000271;0.544992;
0.953500;0.914098;0.693593;0.597295;1.000271;0.544985;
0.953520;0.914098;0.693592;0.597293;1.000272;0.544978;
0.953540;0.914098;0.693592;0.597291;1.000272;0.544971;
0.953560;0.914098;0.693592;0.597289;1.000272;0.544964;
0.953580;0.914098;0.693592;0.597287;1.000272;0.544957;
0.953600;0.914098;0.693593;0.597285;1.000272;0.544950;
0.953620;0.914098;0.693594;0.597283;1.000272;0.544943;
0.953640;0.914098;0.693596;0.597280;1.000272;0.544936;
0.953660;0.914097;0.693598;0.597278;1.000272;0.544928;
0.953680;0.914097;0.693601;0.597276;1.000272;0.544921;
0.953700;0.914097;0.693605;0.597274;1.000272;0.544914;
0.953720;0.914097;0.693610;0.597272;1.000273;0.544906;
0.953740;0.914097;0.693616;0.597270;1.000273;0.544899;
0.953760;0.914096;0.693623;0.597268;1.000273;0.544892;
0.953780;0.914096;0.693631;0.597266;1.000273;0.544884;
0.953800;0.914095;0.693640;0.597264;1.000273;0.544877;
0.953820;0.914095;0.693650;0.597262;1.000273;0.544870;
0.953840;0.914094;0.693661;0.597260;1.000273;0.544862;
0.953860;0.914094;0.693673;0.597257;1.000273;0.544855;
0.953880;0.914093;0.693686;0.597255;1.000273;0.544847;
0.953900;0.914092;0.693699;0.597253;1.000274;0.544840;
0.953920;0.914092;0.693714;0.597251;1.000274;0.544832;
0.953940;0.914091;0.693730;0.597249;1.000274;0.544825;
0.953960;0.914090;0.693747;0.597247;1.000274;0.544817;
0.953980;0.914089;0.693764;0.597245;1.000274;0.544810;
0.954000;0.914088;0.693782;0.597243;1.000274;0.544802;
0.954020;0.914087;0.693800;0.597241;1.000274;0.544795;
0.954040;0.914086;0.693819;0.597239;1.000274;0.544788;
0.954060;0.914085;0.693839;0.597237;1.000274;0.544780;
0.954080;0.914085;0.693858;0.597235;1.000274;0.544773;
0.954100;0.914084;0.693878;0.597232;1.000275;0.544765;
0.954120;0.914083;0.693899;0.597230;1.000275;0.544758;
0.954140;0.914081;0.693919;0.597228;1.000275;0.544750;
0.954160;0.914080;0.693939;0.597226;1.000275;0.544743;
0.954180;0.914079;0.693960;0.597224;1.000275;0.544735;
0.954200;0.914078;0.693980;0.597222;1.000275;0.544728;
0.954220;0.914077;0.694000;0.597220;1.000275;0.544720;
0.954240;0.914076;0.694020;0.597218;1.000275;0.544713;
0.954260;0.914075;0.694040;0.597216;1.000275;0.544705;
0.954280;0.914075;0.694059;0.597214;1.000276;0.544698;
0.954300;0.914074;0.694078;0.597211;1.000276;0.544691;
0.954320;0.914073;0.694097;0.597209;1.000276;0.544683;
0.954340;0.914072;0.694115;0.597207;1.000276;0.544676;
0.954360;0.914071;0.694133;0.597205;1.000276;0.544668;
0.954380;0.914070;0.694151;0.597203;1.000276;0.544661;
0.954400;0.914069;0.694168;0.597201;1.000276;0.544654;
0.954420;0.914068;0.694185;0.597199;1.000276;0.544646;
0.954440;0.914067;0.694201;0.597197;1.000276;0.544639;
0.954460;0.914067;0.694217;0.597195;1.000276;0.544631;
0.954480;0.914066;0.694232;0.597193;1.000277;0.544624;
0.954500;0.914065;0.694247;0.597191;1.000277;0.544617;
0.954520;0.914064;0.694262;0.597188;1.000277;0.544609;
0.954540;0.914064;0.694276;0.597186;1.000277;0.544602;
0.954560;0.914063;0.694290;0.597184;1.000277;0.544595;
0.954580;0.914062;0.694304;0.597182;1.000277;0.544587;
0.954600;0.914062;0.694317;0.597180;1.000277;0.544580;
0.954620;0.914061;0.694329;0.597178;1.000277;0.544573;
0.954640;0.914060;0.694341;0.597176;1.000277;0.544565;
0.954660;0.914060;0.694353;0.597174;1.000277;0.544558;
0.954680;0.914059;0.694364;0.597172;1.000278;0.544551;
0.954700;0.914059;0.694375;0.597170;1.000278;0.544543;
0.954720;0.914058;0.694385;0.597167;1.000278;0.544536;
0.954740;0.914058;0.694395;0.597165;1.000278;0.544529;
0.954760;0.914057;0.694404;0.597163;1.000278;0.544521;
0.954780;0.914057;0.694413;0.597161;1.000278;0.544514;
0.954800;0.914057;0.694421;0.597159;1.000278;0.544507;
0.954820;0.914056;0.694428;0.597157;1.000278;0.544500;
0.954840;0.914056;0.694435;0.597155;1.000278;0.544492;
0.954860;0.914056;0.694441;0.597153;1.000279;0.544485;
0.954880;0.914055;0.694446;0.597151;1.000279;0.544478;
0.954900;0.914055;0.694451;0.597149;1.000279;0.544470;
0.954920;0.914055;0.694454;0.597146;1.000279;0.544463;
0.954940;0.914055;0.694457;0.597144;1.000279;0.544456;
0.954960;0.914055;0.694459;0.597142;1.000279;0.544448;
0.954980;0.914055;0.694460;0.597140;1.000279;0.544441;
0.955000;0.914055;0.694460;0.597138;1.000279;0.544434;
0.955020;0.914055;0.694460;0.597136;1.000279;0.544427;
0.955040;0.914055;0.694459;0.597134;1.000279;0.544419;
0.955060;0.914055;0.694456;0.597132;1.000280;0.544412;
0.955080;0.914055;0.694454;0.597130;1.000280;0.544405;
0.955100;0.914055;0.694450;0.597128;1.000280;0.544397;
0.955120;0.914055;0.694446;0.597125;1.000280;0.544390;
0.955140;0.914056;0.694442;0.597123;1.000280;0.544383;
0.955160;0.914056;0.694437;0.597121;1.000280;0.544375;
0.955180;0.914056;0.694432;0.597119;1.000280;0.544368;
0.955200;0.914056;0.694427;0.597117;1.000280;0.544361;
0.955220;0.914057;0.694421;0.597115;1.000280;0.544353;
0.955240;0.914057;0.694415;0.597113;1.000281;0.544346;
0.955260;0.914057;0.694410;0.597111;1.000281;0.544338;
0.955280;0.914057;0.694405;0.597109;1.000281;0.544331;
0.955300;0.914058;0.694400;0.597107;1.000281;0.544324;
0.955320;0.914058;0.694396;0.597104;1.000281;0.544316;
0.955340;0.914058;0.694392;0.597102;1.000281;0.544309;
0.955360;0.914058;0.694389;0.597100;1.000281;0.544301;
0.955380;0.914058;0.694386;0.597098;1.000281;0.544294;
0.955400;0.914059;0.694385;0.597096;1.000281;0.544287;
0.955420;0.914059;0.694384;0.597094;1.000281;0.544279;
0.955440;0.914059;0.694385;0.597092;1.000282;0.544272;
0.955460;0.914058;0.694386;0.597090;1.000282;0.544265;
0.955480;0.914058;0.694389;0.597088;1.000282;0.544257;
0.955500;0.914058;0.694393;0.597085;1.000282;0.544250;
0.955520;0.914058;0.694398;0.597083;1.000282;0.544242;
0.955540;0.914058;0.694404;0.597081;1.000282;0.544235;
0.955560;0.914057;0.694411;0.597079;1.000282;0.544228;
0.955580;0.914057;0.694419;0.597077;1.000282;0.544220;
0.955600;0.914056;0.694428;0.597075;1.000282;0.544213;
0.955620;0.914056;0.694439;0.597073;1.000283;0.544206;
0.955640;0.914055;0.694450;0.597071;1.000283;0.544199;
0.955660;0.914055;0.694462;0.597069;1.000283;0.544191;
0.955680;0.914054;0.694475;0.597066;1.000283;0.544184;
0.955700;0.914053;0.694489;0.597064;1.000283;0.544177;
0.955720;0.914053;0.694503;0.597062;1.000283;0.544170;
0.955740;0.914052;0.694518;0.597060;1.000283;0.544163;
0.955760;0.914051;0.694534;0.597058;1.000283;0.544156;
0.955780;0.914050;0.694550;0.597056;1.000283;0.544149;
0.955800;0.914050;0.694566;0.597054;1.000283;0.544142;
0.955820;0.914049;0.694583;0.597052;1.000284;0.544135;
0.955840;0.914048;0.694601;0.597050;1.000284;0.544128;
0.955860;0.914047;0.694618;0.597047;1.000284;0.544121;
0.955880;0.914046;0.694636;0.597045;1.000284;0.544114;
0.955900;0.914045;0.694654;0.597043;1.000284;0.544107;
0.955920;0.914044;0.694673;0.597041;1.000284;0.544100;
0.955940;0.914043;0.694692;0.597039;1.000284;0.544093;
0.955960;0.914042;0.694711;0.597037;1.000284;0.544087;
0.955980;0.914041;0.694730;0.597035;1.000284;0.544080;
0.956000;0.914014;0.695282;0.597033;1.000285;0.544074;
0.956020;0.914013;0.695306;0.597031;1.000285;0.544068;
0.956040;0.914011;0.695330;0.597028;1.000285;0.544062;
0.956060;0.914010;0.695353;0.597026;1.000285;0.544057;
0.956080;0.914009;0.695375;0.597024;1.000285;0.544051;
0.956100;0.914008;0.695396;0.597022;1.000285;0.544045;
0.956120;0.914007;0.695416;0.597020;1.000285;0.544040;
0.956140;0.914006;0.695436;0.597018;1.000285;0.544034;
0.956160;0.914005;0.695454;0.597016;1.000285;0.544029;
0.956180;0.914004;0.695471;0.597014;1.000285;0.544024;
0.956200;0.914004;0.695488;0.597012;1.000286;0.544018;
0.956220;0.914003;0.695503;0.597009;1.000286;0.544013;
0.956240;0.914002;0.695518;0.597007;1.000286;0.544008;
0.956260;0.914001;0.695531;0.597005;1.000286;0.544002;
0.956280;0.914001;0.695544;0.597003;1.000286;0.543997;
0.956300;0.914000;0.695556;0.597001;1.000286;0.543992;
0.956320;0.914000;0.695568;0.596999;1.000286;0.543987;
0.956340;0.913999;0.695579;0.596997;1.000286;0.543982;
0.956360;0.913999;0.695589;0.596995;1.000286;0.543977;
0.956380;0.913998;0.695598;0.596993;1.000287;0.543972;
0.956400;0.913998;0.695608;0.596990;1.000287;0.543967;
0.956420;0.913997;0.695616;0.596988;1.000287;0.543962;
0.956440;0.913997;0.695624;0.596986;1.000287;0.543957;
0.956460;0.913996;0.695631;0.596984;1.000287;0.543953;
0.956480;0.913996;0.695638;0.596982;1.000287;0.543948;
0.956500;0.913996;0.695644;0.596980;1.000287;0.543943;
0.956520;0.913996;0.695649;0.596978;1.000287;0.543938;
0.956540;0.913995;0.695654;0.596976;1.000287;0.543934;
0.956560;0.913995;0.695657;0.596974;1.000288;0.543929;
0.956580;0.913995;0.695659;0.596971;1.000288;0.543924;
0.956600;0.913995;0.695660;0.596969;1.000288;0.543920;
0.956620;0.913995;0.695660;0.596967;1.000288;0.543915;
0.956640;0.913995;0.695659;0.596965;1.000288;0.543911;
0.956660;0.913995;0.695656;0.596963;1.000288;0.543906;
0.956680;0.913996;0.695652;0.596961;1.000288;0.543901;
0.956700;0.913996;0.695646;0.596959;1.000288;0.543897;
0.956720;0.913996;0.695639;0.596957;1.000288;0.543893;
0.956740;0.913997;0.695630;0.596955;1.000288;0.543888;
0.956760;0.913997;0.695620;0.596952;1.000289;0.543884;
0.956780;0.913998;0.695608;0.596950;1.000289;0.543879;
0.956800;0.913998;0.695595;0.596948;1.000289;0.543875;
0.956820;0.913999;0.695581;0.596946;1.000289;0.543870;
0.956840;0.914000;0.695566;0.596944;1.000289;0.543866;
0.956860;0.914001;0.695549;0.596942;1.000289;0.543862;
0.956880;0.914002;0.695533;0.596940;1.000289;0.543857;
0.956900;0.914002;0.695515;0.596938;1.000289;0.543853;
0.956920;0.914003;0.695498;0.596935;1.000289;0.543849;
0.956940;0.914004;0.695480;0.596933;1.000290;0.543844;
0.956960;0.914005;0.695463;0.596931;1.000290;0.543840;
0.956980;0.914006;0.695446;0.596929;1.000290;0.543836;
0.957000;0.914007;0.695431;0.596927;1.000290;0.543831;
0.957020;0.914007;0.695416;0.596925;1.000290;0.543827;
0.957040;0.914008;0.695402;0.596923;1.000290;0.543823;
0.957060;0.914009;0.695390;0.596921;1.000290;0.543819;
0.957080;0.914009;0.695379;0.596919;1.000290;0.543814;
0.957100;0.914010;0.695371;0.596916;1.000290;0.543810;
0.957120;0.914010;0.695364;0.596914;1.000290;0.543806;
0.957140;0.914010;0.695359;0.596912;1.000291;0.543802;
0.957160;0.914010;0.695357;0.596910;1.000291;0.543798;
0.957180;0.914010;0.695356;0.596908;1.000291;0.543793;
0.957200;0.914010;0.695358;0.596906;1.000291;0.543789;
0.957220;0.914010;0.695361;0.596904;1.000291;0.543785;
0.957240;0.914010;0.695367;0.596902;1.000291;0.543781;
0.957260;0.914010;0.695374;0.596899;1.000291;0.543777;
0.957280;0.914009;0.695384;0.596897;1.000291;0.543774;
0.957300;0.914009;0.695394;0.596895;1.000291;0.543770;
0.957320;0.914008;0.695407;0.596893;1.000292;0.543766;
0.957340;0.914007;0.695420;0.596891;1.000292;0.543762;
0.957360;0.914007;0.695435;0.596889;1.000292;0.543758;
0.957380;0.914006;0.695450;0.596887;1.000292;0.543755;
0.957400;0.914005;0.695466;0.596885;1.000292;0.543751;
0.957420;0.914004;0.695483;0.596883;1.000292;0.543748;
0.957440;0.914003;0.695500;0.596880;1.000292;0.543744;
0.957460;0.914002;0.695517;0.596878;1.000292;0.543741;
0.957480;0.914002;0.695535;0.596876;1.000292;0.543737;
0.957500;0.914001;0.695553;0.596874;1.000292;0.543734;
0.957520;0.914000;0.695571;0.596872;1.000293;0.543731;
0.957540;0.913999;0.695589;0.596870;1.000293;0.543728;
0.957560;0.913998;0.695607;0.596868;1.000293;0.543725;
0.957580;0.913997;0.695625;0.596866;1.000293;0.543722;
0.957600;0.913996;0.695643;0.596863;1.000293;0.543719;
0.957620;0.913995;0.695662;0.596861;1.000293;0.543716;
0.957640;0.913994;0.695681;0.596859;1.000293;0.543713;
0.957660;0.913993;0.695700;0.596857;1.000293;0.543710;
0.957680;0.913992;0.695720;0.596855;1.000293;0.543707;
0.957700;0.913991;0.695741;0.596853;1.000294;0.543705;
0.957720;0.913990;0.695763;0.596851;1.000294;0.543702;
0.957740;0.913989;0.695786;0.596849;1.000294;0.543700;
0.957760;0.913988;0.695809;0.596847;1.000294;0.543697;
0.957780;0.913987;0.695834;0.596844;1.000294;0.543695;
0.957800;0.913985;0.695860;0.596842;1.000294;0.543693;
0.957820;0.913984;0.695888;0.596840;1.000294;0.543690;
0.957840;0.913983;0.695916;0.596838;1.000294;0.543688;
0.957860;0.913981;0.695945;0.596836;1.000294;0.543686;
0.957880;0.913980;0.695976;0.596834;1.000294;0.543684;
0.957900;0.913978;0.696007;0.596832;1.000295;0.543682;
0.957920;0.913977;0.696039;0.596830;1.000295;0.543681;
0.957940;0.913975;0.696072;0.596827;1.000295;0.543679;
0.957960;0.913973;0.696104;0.596825;1.000295;0.543677;
0.957980;0.913972;0.696137;0.596823;1.000295;0.543676;
0.958000;0.913970;0.696170;0.596821;1.000295;0.543674;
0.958020;0.913968;0.696202;0.596819;1.000295;0.543673;
0.958040;0.913967;0.696233;0.596817;1.000295;0.543672;
0.958060;0.913965;0.696263;0.596815;1.000295;0.543670;
0.958080;0.913964;0.696292;0.596813;1.000296;0.543669;
0.958100;0.913963;0.696319;0.596810;1.000296;0.543668;
0.958120;0.913961;0.696344;0.596808;1.000296;0.543667;
0.958140;0.913960;0.696366;0.596806;1.000296;0.543666;
0.958160;0.913959;0.696387;0.596804;1.000296;0.543665;
0.958180;0.913958;0.696404;0.596802;1.000296;0.543665;
0.958200;0.913958;0.696419;0.596800;1.000296;0.543664;
0.958220;0.913957;0.696431;0.596798;1.000296;0.543663;
0.958240;0.913957;0.696441;0.596796;1.000296;0.543663;
0.958260;0.913956;0.696447;0.596794;1.000297;0.543662;
0.958280;0.913956;0.696451;0.596791;1.000297;0.543662;
0.958300;0.913956;0.696452;0.596789;1.000297;0.543661;
0.958320;0.913956;0.696450;0.596787;1.000297;0.543661;
0.958340;0.913956;0.696446;0.596785;1.000297;0.543661;
0.958360;0.913957;0.696440;0.596783;1.000297;0.543660;
0.958380;0.913957;0.696432;0.596781;1.000297;0.543660;
0.958400;0.913958;0.696422;0.596779;1.000297;0.543660;
0.958420;0.913958;0.696411;0.596777;1.000297;0.543660;
0.958440;0.913959;0.696398;0.596774;1.000297;0.543660;
0.958460;0.913959;0.696385;0.596772;1.000298;0.543659;
0.958480;0.913960;0.696372;0.596770;1.000298;0.543659;
0.958500;0.913961;0.696358;0.596768;1.000298;0.543659;
0.958520;0.913961;0.696344;0.596766;1.000298;0.543659;
0.958540;0.913962;0.696330;0.596764;1.000298;0.543659;
0.958560;0.913963;0.696316;0.596762;1.000298;0.543659;
0.958580;0.913964;0.696303;0.596760;1.000298;0.543659;
0.958600;0.913964;0.696291;0.596758;1.000298;0.543660;
0.958620;0.913965;0.696279;0.596755;1.000298;0.543660;
0.958640;0.913965;0.696268;0.596753;1.000299;0.543660;
0.958660;0.913966;0.696258;0.596751;1.000299;0.543660;
