time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
3.789129;1.000346;20.064828;1.003476;2.281649;
3.881847;1.000276;20.137292;1.000763;2.254003;
3.974565;1.000175;20.169300;0.998336;2.267216;
4.067284;1.000066;20.163981;0.996534;2.310319;
4.160002;0.999969;20.130313;0.995526;2.370601;
4.252720;0.999896;20.079091;0.995300;2.436672;
4.345439;0.999854;20.021549;0.995738;2.498857;
4.438157;0.999844;19.967980;0.996647;2.548372;
4.530875;0.999860;19.926247;0.997797;2.578662;
4.623593;0.999895;19.900778;0.998963;2.587858;
4.716312;0.999941;19.892504;0.999959;2.578488;
4.809030;0.999987;19.899402;1.000660;2.555868;
4.901748;1.000025;19.917389;1.001014;2.526489;
4.994467;1.000053;19.941393;1.001035;2.496606;
5.179903;1.000068;19.984881;1.000478;2.454876;
5.346796;1.000049;20.008988;0.999675;2.442515;
5.513689;1.000017;20.013788;0.999033;2.450360;
5.680582;0.999988;20.003449;0.998746;2.469074;
5.847475;0.999972;19.986356;0.998822;2.488808;
6.014368;0.999971;19.970871;0.999130;2.502063;
6.181261;0.999981;19.962303;0.999494;2.505614;
6.348154;0.999995;19.961785;0.999768;2.500918;
6.515047;1.000006;19.967088;0.999882;2.492239;
6.681940;1.000012;19.974481;0.999846;2.484046;
7.015725;1.000009;19.982939;0.999645;2.478049;
7.349511;1.000001;19.980577;0.999558;2.482926;
7.683297;0.999999;19.978062;0.999583;2.485685;
8.017083;0.999999;19.976739;0.999627;2.486558;
8.684655;1.000000;19.976860;0.999650;2.486130;
10.000000;1.000000;19.977013;0.999662;2.485883;
