time;CAPBUS_cap_p_v_0_;MACHINE_machine_terminal_i_0_;MACHINE_machine_terminal_i_1_;MACHINE_machine_terminal_i_2_;MACHINE_machine_omegaPu;MACHINE_machine_theta;MACHINE_machine_cePu;MACHINE_machine_UStatorPu;MACHINE_machine_ifPu;
0.001400;1.261484;-0.868803;0.157177;0.711626;0.999997;1.245802;0.602172;0.948613;0.916762;
0.001420;1.259440;-0.866124;0.152528;0.713595;0.999997;1.252085;0.601271;0.942743;0.916723;
0.001440;1.257213;-0.863564;0.147671;0.715893;0.999997;1.258368;0.600554;0.936718;0.916693;
0.001460;1.254738;-0.861124;0.142599;0.718526;0.999997;1.264652;0.600027;0.930659;0.916672;
0.001480;1.251952;-0.858800;0.137310;0.721490;0.999997;1.270935;0.599690;0.924684;0.916663;
0.001500;1.248800;-0.856586;0.131807;0.724779;0.999997;1.277218;0.599540;0.918905;0.916665;
0.001520;1.245237;-0.854473;0.126097;0.728376;0.999997;1.283501;0.599570;0.913424;0.916679;
0.001540;1.241226;-0.852451;0.120189;0.732262;0.999997;1.289784;0.599771;0.908332;0.916706;
0.001560;1.236746;-0.850506;0.114097;0.736409;0.999997;1.296067;0.600129;0.903706;0.916745;
0.001580;1.231785;-0.848625;0.107836;0.740788;0.999997;1.302351;0.600631;0.899605;0.916797;
0.001600;1.226348;-0.846813;0.101440;0.745373;0.999997;1.308634;0.601257;0.896077;0.916860;
0.001620;1.220453;-0.845014;0.094908;0.750106;0.999997;1.314917;0.601990;0.893147;0.916935;
0.001640;1.214133;-0.843232;0.088266;0.754965;0.999997;1.321200;0.602812;0.890824;0.917018;
0.001660;1.207434;-0.841452;0.081538;0.759914;0.999997;1.327483;0.603702;0.889101;0.917110;
0.001680;1.200413;-0.839660;0.074742;0.764918;0.999997;1.333766;0.604642;0.887952;0.917209;
0.001700;1.193140;-0.837842;0.067899;0.769943;0.999997;1.340050;0.605613;0.887338;0.917313;
0.001720;1.185692;-0.835987;0.061027;0.774959;0.999997;1.346333;0.606601;0.887205;0.917420;
0.001740;1.178154;-0.834084;0.054142;0.779942;0.999997;1.352616;0.607589;0.887486;0.917529;
0.001760;1.170616;-0.832124;0.047257;0.784868;0.999997;1.358899;0.608566;0.888104;0.917640;
0.001780;1.163168;-0.830103;0.040383;0.789720;0.999997;1.365182;0.609522;0.888976;0.917750;
0.001800;1.155903;-0.828016;0.033528;0.794488;0.999997;1.371465;0.610451;0.890011;0.917859;
0.001820;1.148907;-0.825860;0.026696;0.799164;0.999997;1.377748;0.611349;0.891121;0.917966;
0.001840;1.142262;-0.823636;0.019890;0.803747;0.999997;1.384032;0.612214;0.892214;0.918072;
0.001860;1.136043;-0.821347;0.013107;0.808240;0.999997;1.390315;0.613049;0.893206;0.918175;
0.001880;1.130314;-0.818995;0.006344;0.812651;0.999997;1.396598;0.613858;0.894021;0.918277;
0.001900;1.125126;-0.816585;-0.000406;0.816991;0.999997;1.402881;0.614647;0.894593;0.918378;
0.001920;1.120518;-0.814124;-0.007152;0.821276;0.999997;1.409164;0.615426;0.894869;0.918480;
