time;L_circuit_vBusA;L_circuit_vBusB;L_circuit_vBusC;L_circuit_iGenA;L_circuit_iGenB;L_circuit_iGenC;L_circuit_Wr;L_circuit_dtheta;L_circuit_Te;
1.384820;0.191494;1.005557;-1.197052;-0.044446;-0.270588;0.315035;0.999872;1.947143;0.660705;
1.384840;0.183501;1.010573;-1.194074;-0.042322;-0.271885;0.314208;0.999872;1.947143;0.660702;
1.384860;0.175502;1.015548;-1.191050;-0.040196;-0.273171;0.313368;0.999872;1.947142;0.660699;
1.384880;0.167495;1.020483;-1.187979;-0.038069;-0.274446;0.312516;0.999872;1.947141;0.660696;
1.384900;0.159483;1.025378;-1.184861;-0.035940;-0.275710;0.311651;0.999872;1.947140;0.660693;
1.384920;0.151465;1.030232;-1.181697;-0.033810;-0.276964;0.310775;0.999872;1.947139;0.660689;
1.384940;0.143441;1.035046;-1.178486;-0.031678;-0.278206;0.309886;0.999872;1.947139;0.660686;
1.384960;0.135412;1.039818;-1.175230;-0.029546;-0.279438;0.308984;0.999871;1.947138;0.660683;
1.384980;0.127378;1.044550;-1.171927;-0.027412;-0.280658;0.308071;0.999871;1.947137;0.660680;
1.385000;0.119339;1.049240;-1.168578;-0.025276;-0.281868;0.307145;0.999871;1.947136;0.660677;
1.385020;0.111296;1.053888;-1.165184;-0.023140;-0.283066;0.306208;0.999871;1.947135;0.660674;
1.385040;0.103249;1.058495;-1.161744;-0.021003;-0.284254;0.305258;0.999871;1.947135;0.660671;
1.385060;0.095198;1.063060;-1.158258;-0.018865;-0.285430;0.304296;0.999871;1.947134;0.660668;
1.385080;0.087143;1.067583;-1.154726;-0.016727;-0.286595;0.303322;0.999871;1.947133;0.660665;
1.385100;0.079085;1.072064;-1.151150;-0.014587;-0.287748;0.302336;0.999871;1.947132;0.660662;
1.385120;0.071024;1.076503;-1.147527;-0.012447;-0.288890;0.301339;0.999871;1.947131;0.660659;
1.385140;0.062961;1.080899;-1.143860;-0.010307;-0.290021;0.300329;0.999870;1.947131;0.660656;
1.385160;0.054894;1.085253;-1.140147;-0.008166;-0.291141;0.299308;0.999870;1.947130;0.660653;
1.385180;0.046826;1.089564;-1.136389;-0.006025;-0.292248;0.298275;0.999870;1.947129;0.660650;
1.385200;0.038755;1.093831;-1.132586;-0.003884;-0.293345;0.297230;0.999870;1.947128;0.660647;
1.385220;0.030682;1.098056;-1.128739;-0.001742;-0.294430;0.296173;0.999870;1.947127;0.660644;
1.385240;0.022608;1.102238;-1.124846;0.000399;-0.295503;0.295105;0.999870;1.947126;0.660642;
1.385260;0.014533;1.106376;-1.120909;0.002541;-0.296564;0.294025;0.999870;1.947126;0.660639;
1.385280;0.006456;1.110471;-1.116927;0.004682;-0.297614;0.292933;0.999870;1.947125;0.660636;
1.385300;-0.001621;1.114522;-1.112901;0.006823;-0.298652;0.291830;0.999870;1.947124;0.660633;
1.385320;-0.009699;1.118530;-1.108831;0.008964;-0.299679;0.290715;0.999869;1.947123;0.660630;
1.385340;-0.017777;1.122493;-1.104717;0.011105;-0.300693;0.289589;0.999869;1.947122;0.660628;
1.385360;-0.025854;1.126413;-1.100558;0.013245;-0.301696;0.288452;0.999869;1.947122;0.660625;
1.385380;-0.033932;1.130288;-1.096356;0.015385;-0.302687;0.287303;0.999869;1.947121;0.660622;
1.385400;-0.042008;1.134118;-1.092111;0.017524;-0.303665;0.286143;0.999869;1.947120;0.660619;
1.385420;-0.050083;1.137905;-1.087822;0.019662;-0.304632;0.284971;0.999869;1.947119;0.660616;
1.385440;-0.058156;1.141646;-1.083490;0.021800;-0.305587;0.283788;0.999869;1.947118;0.660614;
1.385460;-0.066227;1.145342;-1.079115;0.023937;-0.306530;0.282594;0.999869;1.947117;0.660611;
1.385480;-0.074297;1.148994;-1.074697;0.026073;-0.307461;0.281389;0.999868;1.947117;0.660608;
1.385500;-0.082363;1.152600;-1.070237;0.028207;-0.308379;0.280173;0.999868;1.947116;0.660605;
1.385520;-0.090426;1.156161;-1.065735;0.030341;-0.309285;0.278945;0.999868;1.947115;0.660603;
1.385540;-0.098486;1.159677;-1.061191;0.032474;-0.310180;0.277707;0.999868;1.947114;0.660600;
1.385560;-0.106542;1.163147;-1.056605;0.034605;-0.311062;0.276458;0.999868;1.947113;0.660597;
1.385580;-0.114594;1.166571;-1.051977;0.036735;-0.311931;0.275197;0.999868;1.947112;0.660594;
1.385600;-0.122641;1.169949;-1.047308;0.038863;-0.312788;0.273926;0.999868;1.947112;0.660591;
1.385620;-0.130683;1.173281;-1.042598;0.040990;-0.313633;0.272644;0.999868;1.947111;0.660588;
1.385640;-0.138720;1.176567;-1.037847;0.043115;-0.314466;0.271352;0.999868;1.947110;0.660586;
1.385660;-0.146752;1.179806;-1.033055;0.045239;-0.315286;0.270048;0.999867;1.947109;0.660583;
1.385680;-0.154777;1.182999;-1.028222;0.047360;-0.316094;0.268734;0.999867;1.947108;0.660580;
1.385700;-0.162796;1.186145;-1.023349;0.049480;-0.316889;0.267410;0.999867;1.947107;0.660577;
1.385720;-0.170808;1.189245;-1.018436;0.051598;-0.317672;0.266075;0.999867;1.947107;0.660574;
1.385740;-0.178814;1.192298;-1.013484;0.053714;-0.318442;0.264729;0.999867;1.947106;0.660571;
1.385760;-0.186812;1.195303;-1.008491;0.055827;-0.319199;0.263373;0.999867;1.947105;0.660568;
1.385780;-0.194803;1.198262;-1.003458;0.057939;-0.319944;0.262007;0.999867;1.947104;0.660565;
1.385800;-0.202786;1.201173;-0.998386;0.060048;-0.320676;0.260630;0.999867;1.947103;0.660562;
1.385820;-0.210762;1.204037;-0.993275;0.062154;-0.321396;0.259243;0.999866;1.947102;0.660559;
1.385840;-0.218728;1.206853;-0.988125;0.064258;-0.322103;0.257846;0.999866;1.947102;0.660556;
1.385860;-0.226686;1.209622;-0.982935;0.066359;-0.322797;0.256439;0.999866;1.947101;0.660553;
1.385880;-0.234636;1.212343;-0.977707;0.068458;-0.323478;0.255021;0.999866;1.947100;0.660550;
1.385900;-0.242576;1.215016;-0.972440;0.070554;-0.324147;0.253594;0.999866;1.947099;0.660547;
1.385920;-0.250507;1.217641;-0.967134;0.072647;-0.324803;0.252157;0.999866;1.947098;0.660543;
1.385940;-0.258428;1.220219;-0.961791;0.074737;-0.325446;0.250709;0.999866;1.947097;0.660540;
1.385960;-0.266340;1.222748;-0.956408;0.076825;-0.326076;0.249252;0.999866;1.947097;0.660537;
1.385980;-0.274241;1.225229;-0.950988;0.078909;-0.326693;0.247785;0.999866;1.947096;0.660533;
1.386000;-0.282131;1.227662;-0.945530;0.080990;-0.327297;0.246309;0.999865;1.947095;0.660530;
1.386020;-0.290011;1.230046;-0.940035;0.083067;-0.327889;0.244822;0.999865;1.947094;0.660527;
1.386040;-0.297880;1.232382;-0.934502;0.085142;-0.328467;0.243326;0.999865;1.947093;0.660523;
1.386060;-0.305737;1.234669;-0.928932;0.087213;-0.329032;0.241821;0.999865;1.947092;0.660520;
1.386080;-0.313583;1.236908;-0.923324;0.089280;-0.329585;0.240306;0.999865;1.947091;0.660516;
1.386100;-0.321417;1.239097;-0.917681;0.091344;-0.330124;0.238781;0.999865;1.947091;0.660512;
1.386120;-0.329238;1.241238;-0.912000;0.093404;-0.330650;0.237247;0.999865;1.947090;0.660509;
1.386140;-0.337046;1.243330;-0.906284;0.095461;-0.331164;0.235704;0.999865;1.947089;0.660505;
1.386160;-0.344842;1.245373;-0.900531;0.097513;-0.331664;0.234151;0.999865;1.947088;0.660501;
1.386180;-0.352623;1.247367;-0.894743;0.099562;-0.332151;0.232590;0.999864;1.947087;0.660497;
1.386200;-0.360391;1.249311;-0.888920;0.101607;-0.332625;0.231019;0.999864;1.947086;0.660493;
1.386220;-0.368145;1.251206;-0.883061;0.103648;-0.333085;0.229439;0.999864;1.947085;0.660489;
1.386240;-0.375884;1.253051;-0.877167;0.105684;-0.333533;0.227849;0.999864;1.947085;0.660486;
1.386260;-0.383608;1.254847;-0.871239;0.107717;-0.333967;0.226251;0.999864;1.947084;0.660481;
1.386280;-0.391317;1.256594;-0.865277;0.109745;-0.334388;0.224644;0.999864;1.947083;0.660477;
1.386300;-0.399010;1.258291;-0.859280;0.111769;-0.334796;0.223028;0.999864;1.947082;0.660473;
1.386320;-0.406687;1.259937;-0.853250;0.113788;-0.335191;0.221404;0.999864;1.947081;0.660469;
1.386340;-0.414348;1.261534;-0.847186;0.115803;-0.335573;0.219770;0.999863;1.947080;0.660465;
1.386360;-0.421992;1.263081;-0.841090;0.117814;-0.335941;0.218128;0.999863;1.947080;0.660461;
1.386380;-0.429618;1.264578;-0.834960;0.119819;-0.336296;0.216478;0.999863;1.947079;0.660457;
1.386400;-0.437228;1.266025;-0.828798;0.121820;-0.336638;0.214819;0.999863;1.947078;0.660452;
1.386420;-0.444819;1.267422;-0.822603;0.123816;-0.336966;0.213151;0.999863;1.947077;0.660448;
1.386440;-0.452393;1.268768;-0.816376;0.125807;-0.337281;0.211475;0.999863;1.947076;0.660444;
1.386460;-0.459948;1.270065;-0.810117;0.127793;-0.337583;0.209791;0.999863;1.947075;0.660439;
1.386480;-0.467484;1.271310;-0.803826;0.129774;-0.337872;0.208098;0.999863;1.947074;0.660435;
1.386500;-0.475002;1.272506;-0.797504;0.131750;-0.338147;0.206398;0.999863;1.947073;0.660430;
1.386520;-0.482500;1.273651;-0.791151;0.133721;-0.338409;0.204689;0.999862;1.947073;0.660426;
1.386540;-0.489979;1.274746;-0.784766;0.135686;-0.338657;0.202972;0.999862;1.947072;0.660422;
1.386560;-0.497439;1.275790;-0.778351;0.137646;-0.338892;0.201247;0.999862;1.947071;0.660417;
1.386580;-0.504878;1.276783;-0.771905;0.139601;-0.339114;0.199514;0.999862;1.947070;0.660413;
1.386600;-0.512297;1.277726;-0.765429;0.141550;-0.339322;0.197774;0.999862;1.947069;0.660408;
1.386620;-0.519696;1.278618;-0.758922;0.143493;-0.339517;0.196025;0.999862;1.947068;0.660404;
1.386640;-0.527075;1.279460;-0.752386;0.145431;-0.339699;0.194269;0.999862;1.947067;0.660399;
1.386660;-0.534432;1.280251;-0.745819;0.147363;-0.339867;0.192506;0.999862;1.947067;0.660394;
1.386680;-0.541769;1.280992;-0.739223;0.149289;-0.340022;0.190734;0.999862;1.947066;0.660390;
1.386700;-0.549084;1.281682;-0.732598;0.151209;-0.340163;0.188956;0.999861;1.947065;0.660385;
1.386720;-0.556377;1.282321;-0.725944;0.153123;-0.340291;0.187169;0.999861;1.947064;0.660381;
1.386740;-0.563649;1.282909;-0.719260;0.155031;-0.340406;0.185376;0.999861;1.947063;0.660376;
1.386760;-0.570898;1.283447;-0.712548;0.156933;-0.340507;0.183575;0.999861;1.947062;0.660372;
1.386780;-0.578126;1.283934;-0.705808;0.158829;-0.340595;0.181767;0.999861;1.947061;0.660367;
1.386800;-0.585330;1.284370;-0.699040;0.160718;-0.340669;0.179952;0.999861;1.947060;0.660363;
1.386820;-0.592512;1.284756;-0.692244;0.162601;-0.340730;0.178129;0.999861;1.947060;0.660358;
1.386840;-0.599671;1.285091;-0.685420;0.164478;-0.340777;0.176300;0.999861;1.947059;0.660354;
1.386860;-0.606806;1.285375;-0.678569;0.166348;-0.340811;0.174464;0.999861;1.947058;0.660349;
1.386880;-0.613917;1.285608;-0.671691;0.168212;-0.340832;0.172621;0.999860;1.947057;0.660345;
1.386900;-0.621004;1.285791;-0.664787;0.170069;-0.340839;0.170771;0.999860;1.947056;0.660340;
1.386920;-0.628067;1.285922;-0.657856;0.171920;-0.340833;0.168914;0.999860;1.947055;0.660336;
1.386940;-0.635104;1.286003;-0.650899;0.173763;-0.340813;0.167051;0.999860;1.947054;0.660332;
1.386960;-0.642117;1.286034;-0.643916;0.175600;-0.340780;0.165181;0.999860;1.947053;0.660328;
1.386980;-0.649105;1.286013;-0.636909;0.177430;-0.340733;0.163304;0.999860;1.947053;0.660323;
1.387000;-0.656066;1.285942;-0.629876;0.179253;-0.340673;0.161421;0.999860;1.947052;0.660319;
1.387020;-0.663002;1.285820;-0.622818;0.181069;-0.340600;0.159532;0.999860;1.947051;0.660315;
1.387040;-0.669911;1.285647;-0.615736;0.182878;-0.340513;0.157636;0.999859;1.947050;0.660311;
1.387060;-0.676794;1.285423;-0.608629;0.184679;-0.340413;0.155734;0.999859;1.947049;0.660307;
1.387080;-0.683649;1.285149;-0.601499;0.186473;-0.340299;0.153826;0.999859;1.947048;0.660303;
1.387100;-0.690478;1.284824;-0.594346;0.188260;-0.340172;0.151912;0.999859;1.947047;0.660299;
1.387120;-0.697279;1.284448;-0.587169;0.190040;-0.340031;0.149992;0.999859;1.947046;0.660295;
1.387140;-0.704052;1.284021;-0.579969;0.191812;-0.339878;0.148067;0.999859;1.947045;0.660291;
1.387160;-0.710797;1.283544;-0.572747;0.193576;-0.339710;0.146135;0.999859;1.947045;0.660287;
1.387180;-0.717513;1.283015;-0.565502;0.195333;-0.339530;0.144197;0.999859;1.947044;0.660283;
1.387200;-0.724201;1.282437;-0.558236;0.197082;-0.339336;0.142254;0.999859;1.947043;0.660280;
1.387220;-0.730860;1.281807;-0.550947;0.198824;-0.339128;0.140305;0.999858;1.947042;0.660276;
1.387240;-0.737490;1.281127;-0.543637;0.200557;-0.338908;0.138351;0.999858;1.947041;0.660272;
1.387260;-0.744091;1.280397;-0.536306;0.202283;-0.338674;0.136392;0.999858;1.947040;0.660269;
1.387280;-0.750663;1.279616;-0.528953;0.204001;-0.338426;0.134427;0.999858;1.947039;0.660265;
1.387300;-0.757204;1.278784;-0.521580;0.205710;-0.338165;0.132456;0.999858;1.947038;0.660262;
1.387320;-0.763716;1.277902;-0.514186;0.207412;-0.337891;0.130481;0.999858;1.947037;0.660258;
1.387340;-0.770198;1.276970;-0.506772;0.209105;-0.337604;0.128500;0.999858;1.947037;0.660255;
1.387360;-0.776650;1.275987;-0.499338;0.210790;-0.337303;0.126514;0.999858;1.947036;0.660251;
1.387380;-0.783071;1.274954;-0.491884;0.212466;-0.336989;0.124524;0.999858;1.947035;0.660248;
1.387400;-0.789461;1.273871;-0.484410;0.214135;-0.336662;0.122528;0.999857;1.947034;0.660244;
1.387420;-0.795821;1.272738;-0.476917;0.215794;-0.336321;0.120528;0.999857;1.947033;0.660241;
1.387440;-0.802149;1.271554;-0.469405;0.217446;-0.335968;0.118523;0.999857;1.947032;0.660237;
1.387460;-0.808447;1.270321;-0.461874;0.219088;-0.335601;0.116513;0.999857;1.947031;0.660234;
1.387480;-0.814712;1.269038;-0.454325;0.220722;-0.335220;0.114499;0.999857;1.947030;0.660230;
1.387500;-0.820947;1.267704;-0.446758;0.222348;-0.334827;0.112480;0.999857;1.947029;0.660227;
1.387520;-0.827149;1.266321;-0.439172;0.223964;-0.334420;0.110457;0.999857;1.947028;0.660224;
1.387540;-0.833319;1.264888;-0.431569;0.225572;-0.334000;0.108430;0.999857;1.947028;0.660220;
1.387560;-0.839456;1.263405;-0.423949;0.227171;-0.333567;0.106398;0.999856;1.947027;0.660217;
1.387580;-0.845561;1.261873;-0.416312;0.228760;-0.333121;0.104362;0.999856;1.947026;0.660213;
1.387600;-0.851633;1.260291;-0.408658;0.230341;-0.332662;0.102322;0.999856;1.947025;0.660210;
1.387620;-0.857672;1.258659;-0.400987;0.231913;-0.332189;0.100278;0.999856;1.947024;0.660207;
1.387640;-0.863677;1.256978;-0.393301;0.233475;-0.331704;0.098230;0.999856;1.947023;0.660203;
1.387660;-0.869649;1.255248;-0.385599;0.235028;-0.331205;0.096178;0.999856;1.947022;0.660200;
1.387680;-0.875586;1.253468;-0.377882;0.236572;-0.330693;0.094122;0.999856;1.947021;0.660196;
1.387700;-0.881489;1.251639;-0.370150;0.238107;-0.330169;0.092063;0.999856;1.947020;0.660193;
1.387720;-0.887357;1.249760;-0.362403;0.239632;-0.329631;0.090000;0.999856;1.947019;0.660189;
1.387740;-0.893191;1.247833;-0.354642;0.241148;-0.329080;0.087933;0.999855;1.947019;0.660186;
1.387760;-0.898989;1.245856;-0.346867;0.242654;-0.328516;0.085863;0.999855;1.947018;0.660183;
1.387780;-0.904751;1.243830;-0.339078;0.244151;-0.327940;0.083790;0.999855;1.947017;0.660179;
1.387800;-0.910478;1.241755;-0.331277;0.245638;-0.327350;0.081713;0.999855;1.947016;0.660176;
1.387820;-0.916169;1.239631;-0.323462;0.247115;-0.326747;0.079633;0.999855;1.947015;0.660172;
1.387840;-0.921824;1.237458;-0.315635;0.248583;-0.326132;0.077550;0.999855;1.947014;0.660169;
1.387860;-0.927441;1.235237;-0.307795;0.250040;-0.325503;0.075464;0.999855;1.947013;0.660165;
1.387880;-0.933022;1.232966;-0.299944;0.251488;-0.324862;0.073375;0.999855;1.947012;0.660162;
1.387900;-0.938567;1.230647;-0.292081;0.252926;-0.324208;0.071283;0.999855;1.947011;0.660158;
1.387920;-0.944073;1.228280;-0.284207;0.254354;-0.323541;0.069189;0.999854;1.947010;0.660154;
1.387940;-0.949543;1.225864;-0.276321;0.255772;-0.322862;0.067091;0.999854;1.947009;0.660150;
1.387960;-0.954974;1.223400;-0.268425;0.257179;-0.322169;0.064991;0.999854;1.947009;0.660147;
1.387980;-0.960368;1.220887;-0.260519;0.258577;-0.321464;0.062889;0.999854;1.947008;0.660143;
1.388000;-0.965724;1.218326;-0.252602;0.259964;-0.320746;0.060784;0.999854;1.947007;0.660139;
1.388020;-0.971041;1.215717;-0.244676;0.261341;-0.320016;0.058676;0.999854;1.947006;0.660135;
1.388040;-0.976320;1.213060;-0.236740;0.262707;-0.319273;0.056567;0.999854;1.947005;0.660131;
1.388060;-0.981561;1.210355;-0.228794;0.264063;-0.318517;0.054455;0.999854;1.947004;0.660127;
1.388080;-0.986762;1.207602;-0.220840;0.265409;-0.317749;0.052341;0.999853;1.947003;0.660123;
1.388100;-0.991925;1.204802;-0.212876;0.266744;-0.316968;0.050225;0.999853;1.947002;0.660118;
1.388120;-0.997049;1.201954;-0.204905;0.268068;-0.316175;0.048108;0.999853;1.947001;0.660114;
1.388140;-1.002134;1.199058;-0.196925;0.269382;-0.315369;0.045988;0.999853;1.947000;0.660110;
1.388160;-1.007179;1.196116;-0.188937;0.270685;-0.314551;0.043866;0.999853;1.946999;0.660105;
1.388180;-1.012185;1.193126;-0.180941;0.271978;-0.313720;0.041743;0.999853;1.946998;0.660101;
1.388200;-1.017151;1.190089;-0.172938;0.273259;-0.312877;0.039618;0.999853;1.946997;0.660096;
1.388220;-1.022077;1.187004;-0.164928;0.274530;-0.312021;0.037492;0.999853;1.946997;0.660091;
1.388240;-1.026963;1.183874;-0.156911;0.275790;-0.311154;0.035364;0.999853;1.946996;0.660087;
1.388260;-1.031808;1.180696;-0.148888;0.277039;-0.310273;0.033235;0.999852;1.946995;0.660082;
1.388280;-1.036613;1.177472;-0.140858;0.278278;-0.309381;0.031105;0.999852;1.946994;0.660077;
1.388300;-1.041378;1.174201;-0.132823;0.279505;-0.308477;0.028973;0.999852;1.946993;0.660072;
1.388320;-1.046101;1.170884;-0.124782;0.280721;-0.307560;0.026840;0.999852;1.946992;0.660067;
1.388340;-1.050784;1.167520;-0.116737;0.281926;-0.306631;0.024706;0.999852;1.946991;0.660062;
1.388360;-1.055425;1.164111;-0.108686;0.283119;-0.305690;0.022572;0.999852;1.946990;0.660057;
1.388380;-1.060024;1.160655;-0.100631;0.284302;-0.304737;0.020436;0.999852;1.946989;0.660052;
1.388400;-1.064582;1.157154;-0.092572;0.285473;-0.303772;0.018300;0.999852;1.946988;0.660047;
1.388420;-1.069097;1.153607;-0.084510;0.286633;-0.302795;0.016162;0.999852;1.946987;0.660042;
1.388440;-1.073571;1.150014;-0.076444;0.287782;-0.301806;0.014025;0.999851;1.946986;0.660037;
1.388460;-1.078001;1.146376;-0.068375;0.288920;-0.300805;0.011886;0.999851;1.946985;0.660032;
1.388480;-1.082389;1.142693;-0.060303;0.290046;-0.299792;0.009748;0.999851;1.946984;0.660026;
1.388500;-1.086734;1.138964;-0.052230;0.291160;-0.298768;0.007608;0.999851;1.946984;0.660021;
1.388520;-1.091036;1.135190;-0.044154;0.292263;-0.297731;0.005469;0.999851;1.946983;0.660016;
1.388540;-1.095294;1.131371;-0.036077;0.293355;-0.296683;0.003329;0.999851;1.946982;0.660011;
1.388560;-1.099509;1.127507;-0.027998;0.294435;-0.295623;0.001190;0.999851;1.946981;0.660006;
1.388580;-1.103680;1.123599;-0.019919;0.295503;-0.294552;-0.000950;0.999851;1.946980;0.660001;
1.388600;-1.107807;1.119646;-0.011839;0.296559;-0.293469;-0.003090;0.999851;1.946979;0.659995;
1.388620;-1.111890;1.115649;-0.003759;0.297604;-0.292374;-0.005229;0.999850;1.946978;0.659990;
1.388640;-1.115928;1.111608;0.004320;0.298637;-0.291268;-0.007369;0.999850;1.946977;0.659985;
1.388660;-1.119922;1.107522;0.012400;0.299659;-0.290150;-0.009508;0.999850;1.946976;0.659980;
1.388680;-1.123871;1.103393;0.020479;0.300668;-0.289021;-0.011646;0.999850;1.946975;0.659975;
1.388700;-1.127776;1.099220;0.028556;0.301666;-0.287881;-0.013784;0.999850;1.946974;0.659969;
1.388720;-1.131635;1.095003;0.036633;0.302651;-0.286729;-0.015922;0.999850;1.946973;0.659964;
1.388740;-1.135450;1.090743;0.044707;0.303625;-0.285566;-0.018059;0.999850;1.946972;0.659959;
1.388760;-1.139219;1.086439;0.052780;0.304587;-0.284391;-0.020195;0.999850;1.946971;0.659954;
1.388780;-1.142944;1.082093;0.060851;0.305537;-0.283206;-0.022330;0.999849;1.946970;0.659948;
1.388800;-1.146623;1.077704;0.068919;0.306474;-0.282009;-0.024464;0.999849;1.946969;0.659943;
1.388820;-1.150256;1.073272;0.076985;0.307400;-0.280801;-0.026598;0.999849;1.946968;0.659938;
1.388840;-1.153844;1.068797;0.085047;0.308313;-0.279582;-0.028730;0.999849;1.946968;0.659933;
1.388860;-1.157387;1.064280;0.093107;0.309214;-0.278352;-0.030861;0.999849;1.946967;0.659928;
1.388880;-1.160884;1.059722;0.101162;0.310103;-0.277112;-0.032991;0.999849;1.946966;0.659922;
1.388900;-1.164335;1.055121;0.109214;0.310980;-0.275860;-0.035119;0.999849;1.946965;0.659917;
1.388920;-1.167740;1.050478;0.117262;0.311845;-0.274597;-0.037246;0.999849;1.946964;0.659912;
1.388940;-1.171100;1.045795;0.125305;0.312697;-0.273324;-0.039372;0.999849;1.946963;0.659907;
1.388960;-1.174413;1.041069;0.133344;0.313537;-0.272040;-0.041496;0.999848;1.946962;0.659902;
1.388980;-1.177680;1.036303;0.141377;0.314364;-0.270745;-0.043618;0.999848;1.946961;0.659897;
1.389000;-1.180901;1.031496;0.149405;0.315179;-0.269439;-0.045739;0.999848;1.946960;0.659892;
1.389020;-1.184076;1.026648;0.157428;0.315982;-0.268123;-0.047858;0.999848;1.946959;0.659887;
1.389040;-1.187204;1.021759;0.165444;0.316772;-0.266797;-0.049975;0.999848;1.946958;0.659882;
1.389060;-1.190285;1.016831;0.173454;0.317550;-0.265459;-0.052089;0.999848;1.946957;0.659877;
1.389080;-1.193320;1.011862;0.181458;0.318315;-0.264112;-0.054202;0.999848;1.946956;0.659872;
1.389100;-1.196307;1.006853;0.189454;0.319068;-0.262754;-0.056313;0.999848;1.946955;0.659867;
1.389120;-1.199248;1.001805;0.197443;0.319808;-0.261386;-0.058421;0.999848;1.946954;0.659863;
1.389140;-1.202141;0.996717;0.205424;0.320535;-0.260007;-0.060527;0.999847;1.946953;0.659858;
1.389160;-1.204987;0.991590;0.213398;0.321250;-0.258618;-0.062631;0.999847;1.946952;0.659853;
1.389180;-1.207786;0.986423;0.221362;0.321952;-0.257219;-0.064732;0.999847;1.946951;0.659849;
1.389200;-1.210536;0.981218;0.229318;0.322642;-0.255810;-0.066831;0.999847;1.946950;0.659844;
1.389220;-1.213239;0.975974;0.237265;0.323319;-0.254391;-0.068927;0.999847;1.946949;0.659840;
1.389240;-1.215894;0.970692;0.245202;0.323983;-0.252962;-0.071020;0.999847;1.946948;0.659836;
1.389260;-1.218501;0.965371;0.253130;0.324634;-0.251523;-0.073111;0.999847;1.946947;0.659831;
1.389280;-1.221059;0.960012;0.261047;0.325273;-0.250074;-0.075198;0.999847;1.946946;0.659827;
1.389300;-1.223569;0.954616;0.268953;0.325899;-0.248615;-0.077283;0.999847;1.946946;0.659823;
1.389320;-1.226031;0.949182;0.276849;0.326512;-0.247147;-0.079364;0.999846;1.946945;0.659819;
1.389340;-1.228444;0.943710;0.284734;0.327112;-0.245668;-0.081442;0.999846;1.946944;0.659815;
1.389360;-1.230808;0.938201;0.292607;0.327699;-0.244180;-0.083517;0.999846;1.946943;0.659811;
1.389380;-1.233124;0.932655;0.300469;0.328273;-0.242683;-0.085589;0.999846;1.946942;0.659807;
1.389400;-1.235390;0.927073;0.308318;0.328834;-0.241176;-0.087658;0.999846;1.946941;0.659803;
1.389420;-1.237608;0.921453;0.316155;0.329383;-0.239659;-0.089722;0.999846;1.946940;0.659799;
1.389440;-1.239777;0.915798;0.323979;0.329918;-0.238133;-0.091784;0.999846;1.946939;0.659795;
1.389460;-1.241897;0.910106;0.331791;0.330440;-0.236598;-0.093841;0.999846;1.946938;0.659791;
1.389480;-1.243967;0.904378;0.339589;0.330950;-0.235053;-0.095895;0.999845;1.946937;0.659787;
1.389500;-1.245989;0.898615;0.347373;0.331446;-0.233499;-0.097945;0.999845;1.946936;0.659783;
1.389520;-1.247961;0.892817;0.355144;0.331929;-0.231936;-0.099992;0.999845;1.946935;0.659780;
1.389540;-1.249884;0.886983;0.362901;0.332399;-0.230364;-0.102034;0.999845;1.946934;0.659776;
1.389560;-1.251758;0.881114;0.370644;0.332856;-0.228783;-0.104072;0.999845;1.946933;0.659772;
1.389580;-1.253583;0.875211;0.378372;0.333300;-0.227193;-0.106106;0.999845;1.946932;0.659768;
1.389600;-1.255359;0.869273;0.386085;0.333730;-0.225593;-0.108136;0.999845;1.946931;0.659764;
1.389620;-1.257085;0.863301;0.393784;0.334148;-0.223985;-0.110161;0.999845;1.946930;0.659760;
1.389640;-1.258762;0.857295;0.401466;0.334552;-0.222368;-0.112182;0.999845;1.946929;0.659756;
1.389660;-1.260390;0.851256;0.409134;0.334943;-0.220743;-0.114199;0.999844;1.946928;0.659752;
1.389680;-1.261968;0.845183;0.416785;0.335321;-0.219108;-0.116211;0.999844;1.946927;0.659748;
1.389700;-1.263497;0.839077;0.424420;0.335685;-0.217465;-0.118219;0.999844;1.946926;0.659744;
1.389720;-1.264976;0.832937;0.432039;0.336036;-0.215814;-0.120222;0.999844;1.946925;0.659740;
1.389740;-1.266406;0.826766;0.439641;0.336374;-0.214154;-0.122220;0.999844;1.946924;0.659736;
1.389760;-1.267786;0.820561;0.447225;0.336699;-0.212485;-0.124213;0.999844;1.946923;0.659732;
1.389780;-1.269117;0.814325;0.454792;0.337011;-0.210808;-0.126201;0.999844;1.946922;0.659728;
1.389800;-1.270398;0.808056;0.462342;0.337309;-0.209123;-0.128185;0.999844;1.946921;0.659724;
1.389820;-1.271629;0.801756;0.469873;0.337593;-0.207430;-0.130163;0.999844;1.946920;0.659720;
1.389840;-1.272811;0.795424;0.477387;0.337865;-0.205728;-0.132136;0.999843;1.946919;0.659716;
1.389860;-1.273942;0.789061;0.484881;0.338123;-0.204018;-0.134104;0.999843;1.946918;0.659712;
1.389880;-1.275023;0.782667;0.492356;0.338368;-0.202300;-0.136067;0.999843;1.946917;0.659707;
1.389900;-1.276054;0.776242;0.499812;0.338599;-0.200575;-0.138024;0.999843;1.946916;0.659703;
1.389920;-1.277035;0.769787;0.507248;0.338817;-0.198841;-0.139976;0.999843;1.946915;0.659699;
1.389940;-1.277966;0.763301;0.514664;0.339022;-0.197099;-0.141922;0.999843;1.946914;0.659695;
