time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;SM_pss_UPssPu;
8.512568;1.004834;26.867194;0.961504;7.000000;0.017057;
8.528952;1.004079;27.397895;0.959878;7.000000;0.017501;
8.545336;1.003270;27.852732;0.958868;7.000000;0.017691;
8.561720;1.002416;28.233829;0.958619;7.000000;0.017637;
8.578104;1.001525;28.543272;0.959258;7.000000;0.017353;
8.594488;1.000604;28.782618;0.960897;7.000000;0.016857;
8.610872;0.999659;28.952559;0.963625;7.000000;0.016170;
8.627256;0.998700;29.052462;0.967505;7.000000;0.015313;
8.643640;0.997733;29.080086;0.972571;7.000000;0.014309;
8.660024;0.996766;29.031766;0.978833;7.000000;0.013178;
8.676408;0.995808;28.902224;0.986265;7.000000;0.011938;
8.692792;0.994868;28.684641;0.994811;7.000000;0.010606;
8.693275;0.994841;28.676782;0.995077;7.000000;0.010565;
8.693275;0.994841;28.676310;0.995058;7.000001;0.010565;
8.693276;0.994841;28.676293;0.995059;6.999886;0.010565;
8.693277;0.994841;28.676277;0.995060;6.999771;0.010565;
8.693279;0.994841;28.676244;0.995061;6.999540;0.010565;
8.693283;0.994840;28.676179;0.995063;6.999078;0.010565;
8.693291;0.994840;28.676048;0.995067;6.998155;0.010564;
8.693307;0.994839;28.675786;0.995076;6.996309;0.010563;
8.693339;0.994837;28.675262;0.995094;6.992615;0.010560;
8.693403;0.994833;28.674213;0.995130;6.985225;0.010555;
8.693531;0.994826;28.672107;0.995201;6.970435;0.010544;
8.693787;0.994812;28.667866;0.995343;6.940810;0.010522;
8.694299;0.994783;28.659270;0.995628;6.881391;0.010479;
8.695323;0.994725;28.641617;0.996197;6.761902;0.010392;
8.697371;0.994609;28.604429;0.997336;6.520546;0.010218;
8.701467;0.994380;28.522278;0.999604;6.029992;0.009866;
8.709659;0.993928;28.325229;1.004080;5.028901;0.009148;
8.717851;0.993489;28.082437;1.008434;4.014061;0.008411;
8.734235;0.992658;27.452634;1.016563;2.016336;0.006878;
8.750619;0.991906;26.626225;1.023712;0.115948;0.005252;
8.767003;0.991254;25.606204;1.029648;-1.623144;0.003514;
8.783387;0.990720;24.406013;1.034208;-3.153904;0.001650;
8.799771;0.990323;23.048296;1.037282;-4.442955;-0.000353;
8.816155;0.990078;21.564477;1.038820;-5.468105;-0.002494;
8.832539;0.989995;19.993001;1.038831;-6.216369;-0.004762;
8.837892;0.990005;19.469860;1.038522;-6.400001;-0.005524;
8.837892;0.990005;19.473924;1.038784;-6.400000;-0.005524;
8.837893;0.990005;19.473825;1.038784;-6.400000;-0.005524;
8.837894;0.990005;19.473726;1.038784;-6.400000;-0.005524;
8.837896;0.990005;19.473528;1.038784;-6.400000;-0.005524;
8.837900;0.990005;19.473131;1.038783;-6.400000;-0.005525;
8.837908;0.990005;19.472338;1.038783;-6.400000;-0.005526;
8.837924;0.990005;19.470751;1.038782;-6.400000;-0.005528;
8.837956;0.990005;19.467578;1.038779;-6.400000;-0.005533;
8.838020;0.990005;19.461232;1.038775;-6.400000;-0.005542;
8.838148;0.990005;19.448540;1.038766;-6.400000;-0.005561;
8.838404;0.990006;19.423151;1.038747;-6.400000;-0.005598;
8.838916;0.990008;19.372364;1.038709;-6.400000;-0.005672;
8.839940;0.990013;19.270751;1.038629;-6.400000;-0.005820;
8.841988;0.990024;19.067417;1.038457;-6.400000;-0.006117;
8.846084;0.990053;18.660638;1.038058;-6.400000;-0.006716;
8.854276;0.990146;17.849153;1.037050;-6.400000;-0.007925;
8.862468;0.990281;17.043936;1.035766;-6.400000;-0.009145;
8.878852;0.990679;15.474173;1.032395;-6.400000;-0.011577;
8.893178;0.991161;14.163265;1.028606;-6.400000;-0.013663;
8.907231;0.991748;12.953658;1.024182;-6.400000;-0.015625;
8.907231;0.991748;12.953630;1.024180;-6.400001;-0.015625;
8.907232;0.991748;12.953547;1.024180;-6.399971;-0.015625;
8.907233;0.991748;12.953464;1.024179;-6.399941;-0.015625;
8.907235;0.991748;12.953297;1.024179;-6.399881;-0.015626;
8.907239;0.991748;12.952964;1.024177;-6.399761;-0.015626;
8.907247;0.991748;12.952298;1.024175;-6.399522;-0.015627;
8.907263;0.991749;12.950965;1.024169;-6.399042;-0.015629;
8.907295;0.991751;12.948301;1.024158;-6.398081;-0.015634;
8.907359;0.991754;12.942973;1.024137;-6.396157;-0.015643;
8.907487;0.991759;12.932325;1.024093;-6.392300;-0.015660;
8.907743;0.991771;12.911053;1.024006;-6.384545;-0.015695;
8.908255;0.991795;12.868612;1.023832;-6.368875;-0.015765;
8.909279;0.991843;12.784146;1.023482;-6.336903;-0.015904;
8.911327;0.991940;12.616901;1.022776;-6.270488;-0.016179;
8.915423;0.992141;12.289409;1.021341;-6.128253;-0.016721;
8.923615;0.992568;11.664156;1.018403;-5.809772;-0.017763;
8.931807;0.993027;11.080668;1.015402;-5.450699;-0.018743;
8.939999;0.993515;10.541453;1.012378;-5.057546;-0.019654;
8.943312;0.993720;10.336548;1.011160;-4.890718;-0.020000;
8.943312;0.993720;10.336507;1.011160;-4.890718;-0.020000;
8.943313;0.993720;10.336446;1.011159;-4.890606;-0.020000;
8.943314;0.993721;10.336385;1.011159;-4.890534;-0.020000;
8.943316;0.993721;10.336264;1.011158;-4.890392;-0.020000;
8.943320;0.993721;10.336020;1.011157;-4.890102;-0.020000;
8.943328;0.993721;10.335534;1.011154;-4.889526;-0.020000;
8.943344;0.993722;10.334561;1.011148;-4.888375;-0.020000;
8.943376;0.993724;10.332616;1.011136;-4.886072;-0.020000;
8.943440;0.993728;10.328729;1.011112;-4.881465;-0.020000;
8.943568;0.993736;10.320963;1.011065;-4.872250;-0.020000;
8.943824;0.993753;10.305468;1.010971;-4.853815;-0.020000;
8.944336;0.993785;10.274622;1.010782;-4.816925;-0.020000;
8.945360;0.993850;10.213511;1.010407;-4.743075;-0.020000;
8.947408;0.993981;10.093631;1.009659;-4.595199;-0.020000;
8.951504;0.994247;9.863326;1.008184;-4.299475;-0.020000;
8.959696;0.994797;9.441104;1.005326;-3.713180;-0.020000;
8.967888;0.995367;9.070442;1.002608;-3.139548;-0.020000;
8.984272;0.996555;8.484716;0.997667;-2.061742;-0.020000;
8.999017;0.997667;8.132202;0.993830;-1.187769;-0.020000;
9.013763;0.998803;7.940597;0.990590;-0.421733;-0.020000;
9.028509;0.999949;7.903426;0.987913;0.231344;-0.020000;
9.043254;1.001090;8.012903;0.985748;0.774899;-0.020000;
9.058000;1.002213;8.260739;0.984007;1.219307;-0.020000;
9.072745;1.003305;8.638491;0.982591;1.579291;-0.020000;
9.078100;1.003692;8.805429;0.982129;1.693784;-0.020000;
9.078100;1.003692;8.805483;0.982136;1.693744;-0.020000;
9.078101;1.003692;8.805516;0.982136;1.693785;-0.020000;
9.078102;1.003692;8.805549;0.982136;1.693826;-0.020000;
9.078104;1.003692;8.805614;0.982136;1.693908;-0.020000;
9.078108;1.003692;8.805746;0.982136;1.694072;-0.019999;
9.078116;1.003693;8.806009;0.982135;1.694400;-0.019999;
9.078132;1.003694;8.806536;0.982134;1.695057;-0.019997;
9.078164;1.003696;8.807590;0.982131;1.696370;-0.019993;
9.078228;1.003701;8.809700;0.982126;1.698995;-0.019987;
9.078356;1.003710;8.813927;0.982116;1.704246;-0.019973;
9.078612;1.003728;8.822408;0.982095;1.714747;-0.019946;
9.079124;1.003765;8.839482;0.982055;1.735750;-0.019892;
9.080148;1.003839;8.874073;0.981975;1.777752;-0.019782;
9.082196;1.003985;8.945021;0.981821;1.861714;-0.019558;
9.086292;1.004274;9.093903;0.981532;2.029305;-0.019095;
9.094484;1.004839;9.418969;0.981031;2.362137;-0.018109;
9.110868;1.005910;10.172525;0.980302;3.014237;-0.015921;
9.127252;1.006893;11.055593;0.979853;3.648980;-0.013484;
9.143636;1.007777;12.055794;0.979575;4.271677;-0.010845;
9.160020;1.008549;13.159190;0.979364;4.891615;-0.008055;
9.176404;1.009200;14.350455;0.979111;5.519906;-0.005163;
9.192788;1.009723;15.613163;0.978723;6.167168;-0.002217;
9.209172;1.010111;16.929978;0.978131;6.841654;0.000737;
9.212911;1.010180;17.235541;0.977954;7.000001;0.001406;
9.212911;1.010180;17.236219;0.978047;7.000000;0.001406;
9.212912;1.010180;17.236302;0.978047;7.000000;0.001406;
9.212913;1.010180;17.236384;0.978047;7.000000;0.001406;
9.212915;1.010180;17.236549;0.978046;7.000000;0.001407;
9.212919;1.010180;17.236879;0.978046;7.000000;0.001407;
9.212927;1.010180;17.237538;0.978046;7.000000;0.001409;
9.212943;1.010181;17.238857;0.978045;7.000000;0.001412;
9.212975;1.010181;17.241495;0.978044;7.000000;0.001417;
9.213039;1.010182;17.246770;0.978041;7.000000;0.001429;
9.213167;1.010185;17.257322;0.978035;7.000000;0.001452;
9.213423;1.010189;17.278427;0.978023;7.000000;0.001498;
9.213935;1.010198;17.320646;0.977999;7.000000;0.001590;
9.214959;1.010215;17.405114;0.977948;7.000000;0.001774;
9.217007;1.010248;17.574140;0.977839;7.000000;0.002141;
9.221103;1.010306;17.912345;0.977586;7.000000;0.002873;
9.229295;1.010397;18.587704;0.976939;7.000000;0.004322;
9.237487;1.010453;19.259379;0.976093;7.000000;0.005747;
9.253871;1.010460;20.577613;0.973800;7.000000;0.008501;
9.268617;1.010350;21.723817;0.971058;7.000000;0.010845;
9.283362;1.010134;22.817051;0.967688;7.000000;0.013029;
9.298108;1.009818;23.846948;0.963810;7.000000;0.015025;
9.312853;1.009408;24.804864;0.959514;7.000000;0.016807;
9.327599;1.008911;25.684872;0.954918;7.000000;0.018353;
9.342345;1.008334;26.483474;0.950166;7.000000;0.019646;
9.347018;1.008136;26.719391;0.948667;7.000000;0.020000;
9.347018;1.008136;26.721652;0.948741;7.000000;0.020000;
9.347019;1.008136;26.721702;0.948740;7.000000;0.020000;
9.347020;1.008136;26.721751;0.948740;7.000000;0.020000;
9.347022;1.008136;26.721851;0.948739;7.000000;0.020000;
9.347026;1.008136;26.722050;0.948738;7.000000;0.020000;
9.347034;1.008136;26.722448;0.948735;7.000000;0.020000;
9.347050;1.008135;26.723243;0.948730;7.000000;0.020000;
9.347082;1.008134;26.724834;0.948720;7.000000;0.020000;
9.347146;1.008131;26.728016;0.948699;7.000000;0.020000;
9.347274;1.008125;26.734373;0.948657;7.000000;0.020000;
9.347530;1.008114;26.747070;0.948574;7.000000;0.020000;
9.348042;1.008092;26.772387;0.948407;7.000000;0.020000;
9.349066;1.008047;26.822721;0.948074;7.000000;0.020000;
9.351114;1.007956;26.922186;0.947410;7.000000;0.020000;
9.355210;1.007770;27.116309;0.946086;7.000000;0.020000;
9.363402;1.007383;27.485424;0.943476;7.000000;0.020000;
9.379786;1.006556;28.148634;0.938512;7.000000;0.020000;
9.396170;1.005663;28.716820;0.934048;7.000000;0.020000;
9.412554;1.004714;29.196962;0.930292;7.000000;0.020000;
9.428938;1.003717;29.596780;0.927452;7.000000;0.020000;
9.445322;1.002680;29.923535;0.925708;7.000000;0.020000;
9.461706;1.001610;30.183684;0.925222;7.000000;0.020000;
9.470957;1.000995;30.303317;0.925567;7.000000;0.020000;
9.470957;1.000995;30.303923;0.925578;7.000000;0.020000;
9.470958;1.000995;30.303935;0.925578;7.000000;0.020000;
9.470959;1.000995;30.303947;0.925578;7.000000;0.020000;
9.470961;1.000995;30.303970;0.925578;7.000000;0.020000;
9.470965;1.000994;30.304018;0.925579;7.000000;0.020000;
9.470973;1.000994;30.304113;0.925579;7.000000;0.019999;
9.470989;1.000993;30.304302;0.925580;7.000000;0.019998;
9.471021;1.000991;30.304682;0.925582;7.000000;0.019996;
9.471085;1.000986;30.305440;0.925586;7.000000;0.019992;
9.471213;1.000978;30.306954;0.925593;7.000000;0.019984;
9.471469;1.000960;30.309970;0.925609;7.000000;0.019968;
9.471981;1.000926;30.315958;0.925641;7.000000;0.019936;
9.473005;1.000857;30.327761;0.925709;7.000000;0.019871;
9.475053;1.000719;30.350668;0.925864;7.000000;0.019739;
9.479149;1.000442;30.393708;0.926243;7.000000;0.019466;
9.487341;0.999885;30.468779;0.927288;7.000000;0.018888;
9.503725;0.998762;30.575053;0.930557;7.000000;0.017623;
9.520109;0.997629;30.621381;0.935426;7.000000;0.016234;
9.536493;0.996494;30.603335;0.941908;7.000000;0.014749;
9.552877;0.995364;30.513418;0.949979;7.000000;0.013193;
9.569261;0.994247;30.341337;0.959577;7.000000;0.011585;
9.585645;0.993153;30.074429;0.970600;7.000000;0.009939;
9.602029;0.992093;29.698404;0.982903;7.000000;0.008263;
9.617532;0.991134;29.228427;0.995550;7.000000;0.006652;
9.617532;0.991134;29.230611;0.995595;7.000001;0.006652;
9.617533;0.991134;29.230576;0.995596;6.999823;0.006651;
9.617534;0.991133;29.230542;0.995597;6.999644;0.006651;
9.617536;0.991133;29.230474;0.995598;6.999286;0.006651;
9.617540;0.991133;29.230337;0.995602;6.998571;0.006651;
9.617548;0.991133;29.230063;0.995609;6.997140;0.006650;
9.617564;0.991132;29.229516;0.995622;6.994279;0.006648;
9.617596;0.991130;29.228420;0.995649;6.988555;0.006645;
9.617660;0.991126;29.226226;0.995703;6.977106;0.006638;
9.617788;0.991118;29.221828;0.995812;6.954198;0.006625;
9.618044;0.991103;29.212989;0.996029;6.908345;0.006598;
9.618556;0.991072;29.195142;0.996462;6.816492;0.006544;
9.619580;0.991010;29.158766;0.997326;6.632250;0.006437;
9.621628;0.990887;29.083233;0.999044;6.261961;0.006222;
9.625724;0.990645;28.920700;1.002436;5.516684;0.005790;
9.633916;0.990175;28.547632;1.008995;4.024528;0.004919;
9.642108;0.989728;28.107994;1.015192;2.549597;0.004037;
9.650300;0.989306;27.599683;1.020955;1.115254;0.003140;
9.658492;0.988913;27.022066;1.026227;-0.258971;0.002224;
9.666684;0.988552;26.375908;1.030959;-1.557506;0.001282;
9.683068;0.987949;24.893879;1.038692;-3.874843;-0.000703;
9.699452;0.987518;23.182826;1.043930;-5.787586;-0.002849;
9.705681;0.987405;22.484773;1.045238;-6.400001;-0.003713;
9.705681;0.987405;22.485351;1.045331;-6.400000;-0.003713;
9.705682;0.987405;22.485236;1.045331;-6.400000;-0.003713;
9.705683;0.987405;22.485120;1.045332;-6.400000;-0.003713;
9.705685;0.987405;22.484890;1.045332;-6.400000;-0.003714;
9.705689;0.987405;22.484429;1.045333;-6.400000;-0.003714;
9.705697;0.987405;22.483507;1.045334;-6.400000;-0.003715;
9.705713;0.987405;22.481664;1.045337;-6.400000;-0.003717;
9.705745;0.987404;22.477977;1.045343;-6.400000;-0.003722;
9.705809;0.987403;22.470601;1.045355;-6.400000;-0.003731;
9.705937;0.987401;22.455844;1.045379;-6.400000;-0.003749;
9.706193;0.987397;22.426307;1.045426;-6.400000;-0.003785;
9.706705;0.987389;22.367149;1.045519;-6.400000;-0.003857;
9.707729;0.987373;22.248496;1.045700;-6.400000;-0.004002;
9.709777;0.987344;22.009910;1.046043;-6.400000;-0.004293;
9.713873;0.987296;21.528092;1.046651;-6.400000;-0.004887;
9.722065;0.987240;20.549556;1.047563;-6.400000;-0.006109;
9.730257;0.987236;19.556334;1.048071;-6.400000;-0.007380;
9.738449;0.987286;18.555297;1.048180;-6.400000;-0.008693;
9.746641;0.987389;17.553325;1.047897;-6.400000;-0.010043;
9.754833;0.987546;16.557088;1.047225;-6.400000;-0.011423;
9.763025;0.987756;15.573026;1.046170;-6.400000;-0.012824;
9.771217;0.988018;14.607288;1.044739;-6.400000;-0.014233;
9.779409;0.988331;13.665676;1.042944;-6.400000;-0.015641;
9.787601;0.988694;12.753601;1.040798;-6.400000;-0.017036;
9.795793;0.989104;11.876025;1.038317;-6.400000;-0.018404;
9.803985;0.989560;11.037425;1.035522;-6.400000;-0.019734;
9.805661;0.989658;10.871128;1.034917;-6.400000;-0.020000;
9.805661;0.989658;10.871240;1.034937;-6.400000;-0.020000;
9.805662;0.989658;10.871141;1.034936;-6.400000;-0.020000;
9.805663;0.989658;10.871042;1.034936;-6.400000;-0.020000;
9.805665;0.989659;10.870844;1.034935;-6.400000;-0.020000;
9.805669;0.989659;10.870449;1.034934;-6.400000;-0.020000;
9.805677;0.989659;10.869658;1.034931;-6.400000;-0.020000;
9.805693;0.989660;10.868077;1.034925;-6.400000;-0.020000;
9.805725;0.989662;10.864915;1.034913;-6.400000;-0.020000;
9.805789;0.989666;10.858592;1.034890;-6.400000;-0.020000;
9.805917;0.989674;10.845956;1.034843;-6.400000;-0.020000;
9.806173;0.989689;10.820714;1.034748;-6.400000;-0.020000;
9.806685;0.989720;10.770361;1.034559;-6.400000;-0.020000;
9.807709;0.989782;10.670176;1.034177;-6.400000;-0.020000;
9.809757;0.989907;10.471915;1.033399;-6.400000;-0.020000;
9.813853;0.990167;10.084040;1.031792;-6.400000;-0.020000;
9.822045;0.990715;9.344360;1.028385;-6.400000;-0.020000;
9.830237;0.991302;8.654656;1.024739;-6.400000;-0.020000;
9.838429;0.991923;8.017024;1.020883;-6.400000;-0.020000;
9.845779;0.992507;7.490636;1.017269;-6.400000;-0.020000;
9.845779;0.992507;7.490579;1.017269;-6.400001;-0.020000;
9.845780;0.992507;7.490511;1.017268;-6.399910;-0.020000;
9.845781;0.992507;7.490442;1.017268;-6.399819;-0.020000;
9.845783;0.992508;7.490305;1.017267;-6.399637;-0.020000;
9.845787;0.992508;7.490030;1.017265;-6.399272;-0.020000;
9.845795;0.992509;7.489481;1.017261;-6.398543;-0.020000;
9.845811;0.992510;7.488382;1.017253;-6.397085;-0.020000;
9.845843;0.992512;7.486185;1.017237;-6.394168;-0.020000;
9.845907;0.992518;7.481794;1.017205;-6.388332;-0.020000;
9.846035;0.992528;7.473024;1.017141;-6.376652;-0.020000;
9.846291;0.992549;7.455530;1.017012;-6.353264;-0.020000;
9.846803;0.992591;7.420726;1.016756;-6.306376;-0.020000;
9.847827;0.992675;7.351859;1.016245;-6.212179;-0.020000;
9.849875;0.992844;7.217105;1.015226;-6.022333;-0.020000;
9.853971;0.993188;6.959641;1.013213;-5.638520;-0.020000;
9.862163;0.993893;6.493544;1.009313;-4.865974;-0.020000;
9.870355;0.994621;6.092730;1.005621;-4.099972;-0.020000;
9.878547;0.995368;5.757089;1.002178;-3.356255;-0.020000;
9.886739;0.996131;5.485977;0.999017;-2.647700;-0.020000;
9.894931;0.996905;5.278332;0.996154;-1.984030;-0.020000;
9.911315;0.998473;5.046149;0.991329;-0.818055;-0.020000;
9.927699;1.000049;5.046430;0.987657;0.126269;-0.020000;
9.944083;1.001612;5.263635;0.985003;0.853422;-0.020000;
9.960467;1.003139;5.681698;0.983170;1.386428;-0.020000;
9.976851;1.004610;6.284355;0.981931;1.761401;-0.020000;
9.993235;1.006007;7.055180;0.981050;2.021618;-0.020000;
10.000000;1.006560;7.420011;0.980776;2.101951;-0.020000;
