time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
1.100512;1.000684;10.946573;0.964191;2.226027;
1.101024;1.000681;10.947219;0.964522;2.227852;
1.102048;1.000674;10.948432;0.965167;2.231603;
1.104096;1.000661;10.950571;0.966404;2.239519;
1.106144;1.000648;10.952364;0.967571;2.247995;
1.108192;1.000635;10.953861;0.968673;2.257043;
1.110240;1.000622;10.955107;0.969713;2.266673;
1.112288;1.000609;10.956146;0.970695;2.276895;
1.114336;1.000596;10.957016;0.971624;2.287717;
1.116384;1.000583;10.957750;0.972503;2.299145;
1.118432;1.000570;10.958381;0.973335;2.311185;
1.120480;1.000557;10.958936;0.974124;2.323840;
1.124576;1.000531;10.959940;0.975586;2.350999;
1.128262;1.000507;10.960792;0.976780;2.377538;
1.131949;1.000484;10.961696;0.977872;2.406031;
1.135635;1.000461;10.962719;0.978876;2.436429;
1.139321;1.000437;10.963918;0.979800;2.468665;
1.143008;1.000414;10.965336;0.980655;2.502651;
1.146694;1.000390;10.967002;0.981450;2.538280;
1.150381;1.000367;10.968936;0.982192;2.575428;
1.154067;1.000343;10.971150;0.982887;2.613955;
1.157753;1.000320;10.973646;0.983543;2.653704;
1.161440;1.000296;10.976423;0.984164;2.694507;
1.165126;1.000272;10.979473;0.984755;2.736184;
1.168813;1.000249;10.982784;0.985321;2.778548;
1.172499;1.000225;10.986339;0.985866;2.821403;
1.179872;1.000177;10.994085;0.986906;2.907536;
1.187245;1.000129;11.002538;0.987895;2.993136;
1.194617;1.000081;11.011501;0.988850;3.076674;
1.201990;1.000032;11.020751;0.989785;3.156653;
1.209363;0.999983;11.030050;0.990708;3.231662;
1.216736;0.999934;11.039150;0.991629;3.300421;
1.224109;0.999884;11.047797;0.992552;3.361802;
1.231481;0.999835;11.055732;0.993480;3.414846;
1.238854;0.999784;11.062698;0.994415;3.458768;
1.246227;0.999734;11.068439;0.995357;3.492959;
1.253600;0.999683;11.072704;0.996305;3.516981;
1.260973;0.999633;11.075251;0.997258;3.530557;
1.268345;0.999582;11.075845;0.998212;3.533560;
1.275718;0.999532;11.074263;0.999165;3.525999;
1.283091;0.999482;11.070297;1.000114;3.508006;
1.290464;0.999432;11.063752;1.001055;3.479816;
1.297837;0.999383;11.054450;1.001984;3.441757;
1.305209;0.999334;11.042232;1.002898;3.394233;
1.312582;0.999286;11.026956;1.003791;3.337714;
1.319955;0.999239;11.008504;1.004661;3.272719;
1.327328;0.999193;10.986775;1.005504;3.199810;
1.334701;0.999148;10.961693;1.006316;3.119582;
1.342073;0.999105;10.933202;1.007093;3.032652;
1.349446;0.999063;10.901269;1.007833;2.939656;
1.356819;0.999023;10.865886;1.008531;2.841240;
1.364192;0.998984;10.827063;1.009185;2.738060;
1.371565;0.998948;10.784837;1.009794;2.630772;
1.378937;0.998914;10.739265;1.010353;2.520034;
1.386310;0.998882;10.690425;1.010861;2.406500;
1.393683;0.998852;10.638418;1.011316;2.290819;
1.401056;0.998826;10.583365;1.011718;2.173633;
1.408429;0.998802;10.525405;1.012063;2.055574;
1.415801;0.998780;10.464698;1.012353;1.937266;
1.423174;0.998762;10.401421;1.012585;1.819318;
1.430547;0.998747;10.335767;1.012759;1.702326;
1.437920;0.998735;10.267944;1.012876;1.586871;
1.445293;0.998727;10.198177;1.012936;1.473515;
1.452665;0.998721;10.126702;1.012938;1.362803;
1.460038;0.998720;10.053767;1.012885;1.255259;
1.467411;0.998721;9.979630;1.012777;1.151383;
1.474784;0.998727;9.904559;1.012614;1.051653;
1.482157;0.998735;9.828828;1.012400;0.956521;
1.489529;0.998748;9.752717;1.012135;0.866408;
1.496902;0.998764;9.676511;1.011822;0.781710;
1.504275;0.998783;9.600497;1.011464;0.702790;
1.511648;0.998807;9.524966;1.011061;0.629977;
1.519021;0.998833;9.450204;1.010618;0.563570;
1.526393;0.998863;9.376500;1.010136;0.503831;
1.533766;0.998897;9.304138;1.009620;0.450984;
1.541139;0.998934;9.233397;1.009072;0.405219;
1.548512;0.998974;9.164552;1.008496;0.366687;
1.555885;0.999017;9.097869;1.007894;0.335501;
1.563257;0.999064;9.033607;1.007272;0.311736;
1.570630;0.999113;8.972016;1.006631;0.295428;
1.578003;0.999165;8.913335;1.005976;0.286574;
1.585376;0.999219;8.857792;1.005310;0.285134;
1.592749;0.999276;8.805603;1.004637;0.291029;
1.600121;0.999336;8.756970;1.003961;0.304144;
1.607494;0.999397;8.712082;1.003286;0.324329;
1.614867;0.999460;8.671114;1.002614;0.351396;
1.622240;0.999525;8.634224;1.001949;0.385128;
1.629613;0.999592;8.601558;1.001296;0.425272;
1.644358;0.999728;8.549521;1.000038;0.523189;
1.657629;0.999854;8.518204;0.998974;0.630009;
1.670900;0.999981;8.501992;0.997991;0.752323;
1.684171;1.000109;8.501120;0.997104;0.887773;
1.697442;1.000235;8.515649;0.996323;1.033833;
1.710713;1.000359;8.545451;0.995660;1.187698;
1.723984;1.000480;8.590236;0.995121;1.346749;
1.737255;1.000595;8.649555;0.994712;1.508246;
1.750527;1.000705;8.722798;0.994433;1.669457;
1.763798;1.000807;8.809199;0.994286;1.827700;
1.777069;1.000901;8.907846;0.994268;1.980393;
1.790340;1.000985;9.017688;0.994374;2.125098;
1.803611;1.001060;9.137544;0.994597;2.259557;
