time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
2.831239;1.000204;9.982733;1.078157;2.116326;
2.920814;1.000161;10.132385;1.078573;2.099952;
3.001432;1.000069;10.213623;1.078928;2.086651;
3.082050;0.999957;10.225258;1.079299;2.074270;
3.162667;0.999859;10.171932;1.079691;2.062463;
3.243285;0.999801;10.075281;1.080076;2.051036;
3.323902;0.999793;9.965169;1.080414;2.039972;
3.404520;0.999835;9.872324;1.080669;2.029401;
3.485138;0.999910;9.819717;1.080819;2.019539;
3.565755;0.999996;9.816863;1.080857;2.010597;
3.646373;1.000069;9.858956;1.080796;2.002716;
3.726990;1.000113;9.929845;1.080661;1.995935;
3.807608;1.000120;10.007649;1.080487;1.990181;
3.888226;1.000093;10.071392;1.080305;1.985286;
3.968843;1.000043;10.105843;1.080141;1.981035;
4.049461;0.999987;10.105334;1.080009;1.977206;
4.130078;0.999940;10.074055;1.079904;1.973626;
4.247851;0.999932;10.005298;1.079749;1.968934;
4.353846;0.999952;9.964090;1.079565;1.965178;
4.459842;0.999982;9.949023;1.079336;1.962030;
4.565837;1.000007;9.954239;1.079074;1.959533;
4.777828;1.000032;9.981392;1.078523;1.955884;
4.954228;1.000027;10.005864;1.078064;1.954238;
5.130627;1.000009;10.012227;1.077642;1.953501;
5.307027;0.999996;10.001362;1.077264;1.953344;
5.483426;0.999995;9.986337;1.076914;1.953597;
5.659826;1.000004;9.979440;1.076581;1.954220;
5.836225;1.000013;9.983384;1.076261;1.955200;
6.189024;1.000013;9.994696;1.075709;1.957793;
6.506543;1.000005;9.997026;1.075323;1.960444;
6.824062;1.000001;9.993149;1.075031;1.963005;
7.141581;1.000002;9.989816;1.074813;1.965336;
7.459100;1.000003;9.990188;1.074653;1.967393;
8.094138;1.000002;9.992300;1.074462;1.970594;
8.729177;1.000000;9.992288;1.074401;1.972636;
9.364215;1.000000;9.991675;1.074410;1.973745;
9.999253;1.000000;9.991651;1.074447;1.974218;
10.000000;1.000000;9.991652;1.074447;1.974218;
