time;NETWORK_B0_Urms;MACHINE_machine_omegaPu;MACHINE_machine_PGenPu;MACHINE_machine_UStatorPu;MACHINE_machine_terminal_i_0_;MACHINE_machine_terminal_i_1_;MACHINE_machine_terminal_i_2_;
0.242150;0.680951;0.998980;0.216196;0.658301;-6.360231;-1.468364;-0.418560;
0.242160;0.682547;0.998978;0.219530;0.660129;-6.372518;-1.471616;-0.421419;
0.242170;0.684122;0.998976;0.222951;0.661940;-6.384748;-1.474850;-0.424279;
0.242180;0.685677;0.998974;0.226460;0.663736;-6.396919;-1.478063;-0.427138;
0.242190;0.687211;0.998972;0.230059;0.665516;-6.409032;-1.481255;-0.429995;
0.242200;0.688725;0.998970;0.233746;0.667281;-6.421085;-1.484424;-0.432850;
0.242210;0.690220;0.998968;0.237522;0.669030;-6.433078;-1.487570;-0.435700;
0.242220;0.691695;0.998966;0.241386;0.670765;-6.445009;-1.490691;-0.438544;
0.242230;0.693152;0.998963;0.245337;0.672484;-6.456880;-1.493786;-0.441381;
0.242240;0.694590;0.998961;0.249374;0.674190;-6.468688;-1.496855;-0.444210;
0.242250;0.696012;0.998959;0.253495;0.675881;-6.480434;-1.499895;-0.447029;
0.242260;0.697417;0.998957;0.257697;0.677559;-6.492117;-1.502907;-0.449838;
0.242270;0.698806;0.998955;0.261978;0.679224;-6.503736;-1.505889;-0.452635;
0.242280;0.700181;0.998953;0.266334;0.680877;-6.515291;-1.508841;-0.455419;
0.242290;0.701542;0.998951;0.270763;0.682518;-6.526781;-1.511760;-0.458189;
0.242300;0.702890;0.998949;0.275260;0.684148;-6.538206;-1.514648;-0.460944;
0.242310;0.704227;0.998947;0.279821;0.685767;-6.549565;-1.517502;-0.463684;
0.242320;0.705553;0.998945;0.284443;0.687377;-6.560859;-1.520323;-0.466407;
0.242330;0.706870;0.998943;0.289119;0.688977;-6.572086;-1.523109;-0.469113;
0.242340;0.708179;0.998941;0.293845;0.690569;-6.583247;-1.525860;-0.471801;
0.242350;0.709480;0.998939;0.298617;0.692153;-6.594341;-1.528576;-0.474471;
0.242360;0.710775;0.998937;0.303427;0.693730;-6.605367;-1.531257;-0.477122;
0.242370;0.712066;0.998935;0.308271;0.695301;-6.616327;-1.533901;-0.479753;
0.242380;0.713353;0.998933;0.313143;0.696867;-6.627219;-1.536509;-0.482364;
0.242390;0.714637;0.998931;0.318037;0.698427;-6.638044;-1.539081;-0.484956;
0.242400;0.715920;0.998929;0.322947;0.699984;-6.648801;-1.541616;-0.487528;
0.242410;0.717203;0.998927;0.327866;0.701538;-6.659490;-1.544115;-0.490079;
0.242420;0.718487;0.998925;0.332789;0.703089;-6.670112;-1.546577;-0.492610;
0.242430;0.719773;0.998923;0.337709;0.704639;-6.680666;-1.549003;-0.495121;
0.242440;0.721061;0.998921;0.342619;0.706187;-6.691153;-1.551393;-0.497612;
0.242450;0.722354;0.998918;0.347515;0.707735;-6.701573;-1.553747;-0.500084;
0.242460;0.723651;0.998916;0.352389;0.709283;-6.711926;-1.556066;-0.502536;
0.242470;0.724954;0.998914;0.357236;0.710833;-6.722212;-1.558351;-0.504970;
0.242480;0.726264;0.998912;0.362050;0.712384;-6.732431;-1.560601;-0.507385;
0.242490;0.727582;0.998910;0.366825;0.713937;-6.742584;-1.562817;-0.509783;
0.242500;0.728907;0.998908;0.371556;0.715492;-6.752671;-1.565000;-0.512163;
0.242510;0.730241;0.998906;0.376238;0.717051;-6.762693;-1.567151;-0.514527;
0.242520;0.731585;0.998904;0.380865;0.718614;-6.772650;-1.569271;-0.516876;
0.242530;0.732939;0.998902;0.385433;0.720180;-6.782542;-1.571360;-0.519209;
0.242540;0.734303;0.998901;0.389937;0.721751;-6.792369;-1.573419;-0.521529;
0.242550;0.735678;0.998899;0.394374;0.723328;-6.802133;-1.575449;-0.523836;
0.242560;0.737065;0.998897;0.398739;0.724909;-6.811834;-1.577451;-0.526131;
0.242570;0.738463;0.998895;0.403029;0.726495;-6.821472;-1.579427;-0.528416;
0.242580;0.739873;0.998893;0.407242;0.728088;-6.831047;-1.581377;-0.530690;
0.242590;0.741294;0.998891;0.411374;0.729686;-6.840562;-1.583301;-0.532956;
0.242600;0.742728;0.998889;0.415424;0.731290;-6.850015;-1.585203;-0.535214;
0.242610;0.744174;0.998887;0.419389;0.732900;-6.859407;-1.587081;-0.537466;
0.242620;0.745632;0.998885;0.423269;0.734516;-6.868740;-1.588939;-0.539712;
0.242630;0.747102;0.998883;0.427061;0.736138;-6.878013;-1.590776;-0.541954;
0.242640;0.748583;0.998881;0.430767;0.737767;-6.887228;-1.592593;-0.544194;
0.242650;0.750076;0.998879;0.434385;0.739401;-6.896384;-1.594393;-0.546431;
0.242660;0.751581;0.998877;0.437916;0.741041;-6.905483;-1.596176;-0.548668;
0.242670;0.753096;0.998875;0.441361;0.742686;-6.914525;-1.597942;-0.550905;
0.242680;0.754621;0.998873;0.444722;0.744337;-6.923511;-1.599694;-0.553143;
0.242690;0.756156;0.998871;0.447999;0.745994;-6.932440;-1.601432;-0.555384;
0.242700;0.757701;0.998869;0.451195;0.747655;-6.941314;-1.603157;-0.557629;
0.242710;0.759255;0.998867;0.454312;0.749320;-6.950133;-1.604870;-0.559878;
0.242720;0.760817;0.998866;0.457354;0.750990;-6.958897;-1.606572;-0.562132;
0.242730;0.762386;0.998864;0.460323;0.752663;-6.967608;-1.608264;-0.564393;
0.242740;0.763963;0.998862;0.463223;0.754339;-6.976265;-1.609946;-0.566661;
0.242750;0.765545;0.998860;0.466058;0.756019;-6.984868;-1.611620;-0.568936;
0.242760;0.767133;0.998858;0.468833;0.757700;-6.993419;-1.613286;-0.571221;
0.242770;0.768726;0.998856;0.471552;0.759383;-7.001917;-1.614945;-0.573515;
0.242780;0.770322;0.998854;0.474219;0.761068;-7.010363;-1.616597;-0.575819;
0.242790;0.771921;0.998852;0.476840;0.762753;-7.018757;-1.618243;-0.578133;
0.242800;0.773522;0.998851;0.479421;0.764438;-7.027099;-1.619883;-0.580458;
0.242810;0.775124;0.998849;0.481967;0.766122;-7.035389;-1.621518;-0.582794;
0.242820;0.776727;0.998847;0.484483;0.767806;-7.043628;-1.623148;-0.585141;
0.242830;0.778328;0.998845;0.486975;0.769487;-7.051815;-1.624773;-0.587500;
0.242840;0.779928;0.998843;0.489450;0.771166;-7.059951;-1.626393;-0.589871;
0.242850;0.781526;0.998841;0.491914;0.772842;-7.068036;-1.628009;-0.592254;
0.242860;0.783120;0.998840;0.494372;0.774514;-7.076069;-1.629620;-0.594648;
0.242870;0.784709;0.998838;0.496831;0.776182;-7.084051;-1.631226;-0.597054;
0.242880;0.786294;0.998836;0.499297;0.777845;-7.091981;-1.632827;-0.599471;
0.242890;0.787872;0.998834;0.501776;0.779502;-7.099859;-1.634423;-0.601900;
0.242900;0.789444;0.998832;0.504275;0.781153;-7.107685;-1.636014;-0.604339;
0.242910;0.791007;0.998831;0.506798;0.782797;-7.115459;-1.637598;-0.606788;
0.242920;0.792562;0.998829;0.509352;0.784434;-7.123181;-1.639176;-0.609247;
0.242930;0.794108;0.998827;0.511943;0.786063;-7.130850;-1.640748;-0.611715;
0.242940;0.795643;0.998825;0.514577;0.787683;-7.138465;-1.642312;-0.614191;
0.242950;0.797168;0.998823;0.517257;0.789294;-7.146027;-1.643868;-0.616675;
0.242960;0.798681;0.998822;0.519990;0.790895;-7.153535;-1.645415;-0.619166;
0.242970;0.800183;0.998820;0.522780;0.792487;-7.160989;-1.646952;-0.621662;
0.242980;0.801671;0.998818;0.525632;0.794068;-7.168387;-1.648480;-0.624164;
0.242990;0.803147;0.998816;0.528550;0.795638;-7.175731;-1.649995;-0.626670;
0.243000;0.804609;0.998815;0.531538;0.797196;-7.183018;-1.651499;-0.629178;
0.243010;0.806057;0.998813;0.534598;0.798743;-7.190249;-1.652990;-0.631689;
0.243020;0.807491;0.998811;0.537735;0.800278;-7.197422;-1.654466;-0.634201;
0.243030;0.808910;0.998810;0.540951;0.801801;-7.204538;-1.655928;-0.636712;
0.243040;0.810314;0.998808;0.544248;0.803311;-7.211596;-1.657373;-0.639221;
0.243050;0.811703;0.998806;0.547629;0.804808;-7.218595;-1.658802;-0.641728;
0.243060;0.813080;0.998804;0.551063;0.806291;-7.225600;-1.660262;-0.644116;
0.243070;0.814446;0.998803;0.554610;0.807769;-7.232482;-1.661656;-0.646608;
0.243080;0.815797;0.998801;0.558239;0.809235;-7.239304;-1.663029;-0.649094;
0.243090;0.817133;0.998799;0.561956;0.810688;-7.246065;-1.664381;-0.651573;
0.243100;0.818455;0.998798;0.565758;0.812127;-7.252764;-1.665710;-0.654043;
0.243110;0.819761;0.998796;0.569645;0.813554;-7.259400;-1.667016;-0.656503;
0.243120;0.821053;0.998794;0.573615;0.814968;-7.265973;-1.668297;-0.658951;
0.243130;0.822331;0.998793;0.577668;0.816370;-7.272483;-1.669553;-0.661388;
0.243140;0.823594;0.998791;0.581801;0.817758;-7.278928;-1.670783;-0.663811;
0.243150;0.824844;0.998790;0.586011;0.819134;-7.285308;-1.671985;-0.666220;
0.243160;0.826081;0.998788;0.590296;0.820498;-7.291624;-1.673159;-0.668613;
0.243170;0.827304;0.998786;0.594652;0.821849;-7.297873;-1.674304;-0.670989;
0.243180;0.828515;0.998785;0.599075;0.823188;-7.304055;-1.675419;-0.673348;
0.243190;0.829714;0.998783;0.603562;0.824516;-7.310171;-1.676503;-0.675688;
0.243200;0.830902;0.998782;0.608107;0.825833;-7.316220;-1.677556;-0.678008;
0.243210;0.832078;0.998780;0.612707;0.827138;-7.322201;-1.678577;-0.680308;
0.243220;0.833244;0.998778;0.617356;0.828433;-7.328114;-1.679566;-0.682587;
0.243230;0.834400;0.998777;0.622049;0.829717;-7.333958;-1.680522;-0.684844;
0.243240;0.835547;0.998775;0.626780;0.830991;-7.339733;-1.681444;-0.687079;
0.243250;0.836685;0.998774;0.631543;0.832255;-7.345440;-1.682332;-0.689290;
0.243260;0.837815;0.998772;0.636332;0.833510;-7.351077;-1.683187;-0.691479;
0.243270;0.838938;0.998771;0.641142;0.834757;-7.356645;-1.684007;-0.693643;
0.243280;0.840053;0.998769;0.645965;0.835995;-7.362143;-1.684793;-0.695782;
0.243290;0.841163;0.998768;0.650796;0.837225;-7.367571;-1.685544;-0.697897;
0.243300;0.842266;0.998766;0.655628;0.838447;-7.372929;-1.686261;-0.699988;
0.243310;0.843365;0.998765;0.660454;0.839663;-7.378218;-1.686943;-0.702053;
0.243320;0.844459;0.998763;0.665268;0.840871;-7.383436;-1.687591;-0.704094;
0.243330;0.845549;0.998762;0.670063;0.842074;-7.388585;-1.688205;-0.706109;
0.243340;0.846636;0.998760;0.674833;0.843271;-7.393663;-1.688786;-0.708100;
0.243350;0.847720;0.998759;0.679572;0.844462;-7.398673;-1.689333;-0.710066;
0.243360;0.848802;0.998758;0.684273;0.845648;-7.403612;-1.689848;-0.712008;
0.243370;0.849882;0.998756;0.688930;0.846830;-7.408482;-1.690330;-0.713925;
0.243380;0.850961;0.998755;0.693537;0.848008;-7.413283;-1.690781;-0.715819;
0.243390;0.852038;0.998753;0.698089;0.849182;-7.418015;-1.691200;-0.717690;
0.243400;0.853116;0.998752;0.702580;0.850353;-7.422678;-1.691590;-0.719539;
0.243410;0.854193;0.998750;0.707004;0.851520;-7.427273;-1.691950;-0.721365;
0.243420;0.855271;0.998749;0.711358;0.852685;-7.431800;-1.692281;-0.723170;
0.243430;0.856350;0.998748;0.715637;0.853848;-7.436260;-1.692585;-0.724954;
0.243440;0.857429;0.998746;0.719836;0.855009;-7.440652;-1.692862;-0.726719;
0.243450;0.858510;0.998745;0.723951;0.856168;-7.444977;-1.693113;-0.728464;
0.243460;0.859593;0.998744;0.727979;0.857326;-7.449236;-1.693339;-0.730192;
0.243470;0.860677;0.998742;0.731917;0.858482;-7.453430;-1.693541;-0.731902;
0.243480;0.861763;0.998741;0.735763;0.859638;-7.457557;-1.693721;-0.733595;
0.243490;0.862848;0.998740;0.739567;0.860799;-7.461570;-1.693830;-0.735373;
0.243500;0.863932;0.998738;0.743224;0.861947;-7.465567;-1.693966;-0.737040;
0.243510;0.865018;0.998737;0.746786;0.863095;-7.469499;-1.694084;-0.738692;
0.243520;0.866107;0.998736;0.750247;0.864243;-7.473368;-1.694183;-0.740332;
0.243530;0.867198;0.998734;0.753610;0.865390;-7.477174;-1.694266;-0.741961;
0.243540;0.868291;0.998733;0.756873;0.866537;-7.480917;-1.694332;-0.743579;
0.243550;0.869387;0.998732;0.760038;0.867684;-7.484599;-1.694384;-0.745187;
0.243560;0.870485;0.998731;0.763104;0.868831;-7.488219;-1.694423;-0.746787;
0.243570;0.871586;0.998729;0.766074;0.869979;-7.491777;-1.694448;-0.748380;
0.243580;0.872688;0.998728;0.768949;0.871126;-7.495275;-1.694463;-0.749965;
0.243590;0.873793;0.998727;0.771731;0.872274;-7.498713;-1.694467;-0.751546;
0.243600;0.874899;0.998726;0.774423;0.873421;-7.502091;-1.694461;-0.753121;
0.243610;0.876008;0.998725;0.777028;0.874569;-7.505410;-1.694448;-0.754693;
0.243620;0.877118;0.998723;0.779550;0.875716;-7.508670;-1.694426;-0.756262;
0.243630;0.878229;0.998722;0.781991;0.876863;-7.511871;-1.694398;-0.757829;
0.243640;0.879341;0.998721;0.784357;0.878010;-7.515014;-1.694365;-0.759394;
0.243650;0.880454;0.998720;0.786651;0.879156;-7.518100;-1.694326;-0.760959;
0.243660;0.881568;0.998719;0.788879;0.880302;-7.521127;-1.694283;-0.762524;
0.243670;0.882682;0.998718;0.791046;0.881447;-7.524098;-1.694236;-0.764090;
0.243680;0.883797;0.998716;0.793156;0.882591;-7.527011;-1.694186;-0.765657;
0.243690;0.884910;0.998715;0.795215;0.883733;-7.529867;-1.694134;-0.767225;
0.243700;0.886023;0.998714;0.797230;0.884874;-7.532667;-1.694079;-0.768796;
0.243710;0.887136;0.998713;0.799205;0.886014;-7.535410;-1.694023;-0.770370;
0.243720;0.888246;0.998712;0.801147;0.887151;-7.538096;-1.693965;-0.771946;
0.243730;0.889355;0.998711;0.803063;0.888286;-7.540726;-1.693906;-0.773525;
0.243740;0.890462;0.998710;0.804958;0.889418;-7.543300;-1.693846;-0.775108;
0.243750;0.891566;0.998709;0.806838;0.890548;-7.545816;-1.693785;-0.776694;
0.243760;0.892667;0.998708;0.808711;0.891674;-7.548277;-1.693723;-0.778283;
0.243770;0.893765;0.998707;0.810582;0.892797;-7.550680;-1.693659;-0.779875;
0.243780;0.894860;0.998706;0.812457;0.893916;-7.553027;-1.693595;-0.781470;
0.243790;0.895950;0.998705;0.814343;0.895031;-7.555316;-1.693529;-0.783069;
0.243800;0.897035;0.998704;0.816246;0.896141;-7.557549;-1.693461;-0.784670;
0.243810;0.898116;0.998703;0.818172;0.897246;-7.559723;-1.693391;-0.786273;
0.243820;0.899192;0.998702;0.820126;0.898347;-7.561840;-1.693318;-0.787878;
0.243830;0.900261;0.998701;0.822115;0.899442;-7.563899;-1.693243;-0.789485;
0.243840;0.901325;0.998700;0.824143;0.900531;-7.565899;-1.693163;-0.791092;
0.243850;0.902383;0.998699;0.826215;0.901614;-7.567841;-1.693079;-0.792700;
0.243860;0.903434;0.998698;0.828337;0.902690;-7.569723;-1.692991;-0.794307;
0.243870;0.904478;0.998697;0.830513;0.903760;-7.571545;-1.692896;-0.795913;
0.243880;0.905514;0.998696;0.832747;0.904823;-7.573307;-1.692795;-0.797517;
0.243890;0.906543;0.998695;0.835044;0.905878;-7.575008;-1.692686;-0.799119;
0.243900;0.907564;0.998694;0.837406;0.906926;-7.576648;-1.692570;-0.800717;
0.243910;0.908577;0.998693;0.839837;0.907966;-7.578226;-1.692443;-0.802310;
0.243920;0.909582;0.998692;0.842339;0.908998;-7.579742;-1.692307;-0.803898;
0.243930;0.910578;0.998692;0.844916;0.910022;-7.581194;-1.692160;-0.805479;
0.243940;0.911566;0.998691;0.847568;0.911037;-7.582583;-1.692000;-0.807053;
0.243950;0.912544;0.998690;0.850298;0.912043;-7.583908;-1.691828;-0.808619;
0.243960;0.913514;0.998689;0.853106;0.913040;-7.585168;-1.691641;-0.810175;
0.243970;0.914475;0.998688;0.855993;0.914028;-7.586363;-1.691439;-0.811721;
0.243980;0.915426;0.998688;0.858959;0.915007;-7.587492;-1.691220;-0.813256;
0.243990;0.916368;0.998687;0.862003;0.915977;-7.588554;-1.690984;-0.814777;
0.244000;0.917301;0.998686;0.865126;0.916937;-7.589549;-1.690730;-0.816285;
0.244010;0.918224;0.998685;0.868326;0.917887;-7.590476;-1.690457;-0.817779;
0.244020;0.919138;0.998684;0.871601;0.918827;-7.591334;-1.690163;-0.819256;
0.244030;0.920042;0.998684;0.874949;0.919757;-7.592124;-1.689848;-0.820717;
0.244040;0.920937;0.998683;0.878367;0.920678;-7.592844;-1.689511;-0.822161;
0.244050;0.921823;0.998682;0.881854;0.921588;-7.593494;-1.689150;-0.823585;
0.244060;0.922700;0.998682;0.885405;0.922489;-7.594073;-1.688766;-0.824990;
0.244070;0.923567;0.998681;0.889016;0.923379;-7.594582;-1.688356;-0.826375;
0.244080;0.924426;0.998680;0.892684;0.924260;-7.595018;-1.687921;-0.827738;
0.244090;0.925275;0.998679;0.896405;0.925130;-7.595382;-1.687460;-0.829079;
0.244100;0.926115;0.998679;0.900173;0.925991;-7.595674;-1.686972;-0.830397;
0.244110;0.926947;0.998678;0.903983;0.926841;-7.595893;-1.686456;-0.831691;
0.244120;0.927770;0.998678;0.907831;0.927681;-7.596038;-1.685912;-0.832962;
0.244130;0.928584;0.998677;0.911711;0.928512;-7.596109;-1.685339;-0.834207;
0.244140;0.929390;0.998676;0.915616;0.929333;-7.596107;-1.684738;-0.835426;
0.244150;0.930188;0.998676;0.919542;0.930144;-7.596030;-1.684107;-0.836620;
0.244160;0.930977;0.998675;0.923481;0.930945;-7.595879;-1.683446;-0.837788;
0.244170;0.931759;0.998675;0.927428;0.931737;-7.595652;-1.682756;-0.838928;
0.244180;0.932533;0.998674;0.931377;0.932520;-7.595351;-1.682036;-0.840042;
0.244190;0.933298;0.998673;0.935320;0.933293;-7.594975;-1.681285;-0.841128;
0.244200;0.934057;0.998673;0.939252;0.934057;-7.594523;-1.680505;-0.842187;
0.244210;0.934807;0.998672;0.943166;0.934811;-7.593996;-1.679695;-0.843219;
0.244220;0.935551;0.998672;0.947056;0.935557;-7.593393;-1.678856;-0.844223;
0.244230;0.936287;0.998671;0.950915;0.936294;-7.592715;-1.677986;-0.845200;
0.244240;0.937015;0.998671;0.954737;0.937022;-7.591962;-1.677088;-0.846149;
0.244250;0.937737;0.998670;0.958516;0.937741;-7.591134;-1.676162;-0.847072;
0.244260;0.938452;0.998670;0.962246;0.938452;-7.590230;-1.675207;-0.847967;
0.244270;0.939160;0.998670;0.965921;0.939155;-7.589252;-1.674224;-0.848836;
0.244280;0.939860;0.998669;0.969536;0.939849;-7.588198;-1.673214;-0.849679;
0.244290;0.940555;0.998669;0.973085;0.940535;-7.587070;-1.672179;-0.850496;
0.244300;0.941242;0.998668;0.976564;0.941213;-7.585867;-1.671117;-0.851289;
0.244310;0.941923;0.998668;0.979967;0.941884;-7.584591;-1.670031;-0.852056;
0.244320;0.942597;0.998667;0.983289;0.942546;-7.583240;-1.668921;-0.852800;
0.244330;0.943264;0.998667;0.986528;0.943201;-7.581816;-1.667787;-0.853520;
0.244340;0.943926;0.998667;0.989679;0.943848;-7.580318;-1.666632;-0.854217;
0.244350;0.944580;0.998666;0.992738;0.944488;-7.578748;-1.665456;-0.854893;
0.244360;0.945228;0.998666;0.995703;0.945121;-7.577105;-1.664259;-0.855548;
0.244370;0.945870;0.998666;0.998571;0.945746;-7.575390;-1.663043;-0.856182;
0.244380;0.946505;0.998665;1.001341;0.946364;-7.573604;-1.661810;-0.856797;
0.244390;0.947134;0.998665;1.004009;0.946976;-7.571746;-1.660560;-0.857394;
0.244400;0.947756;0.998665;1.006575;0.947580;-7.569817;-1.659294;-0.857973;
0.244410;0.948372;0.998664;1.009038;0.948177;-7.567817;-1.658013;-0.858535;
0.244420;0.948982;0.998664;1.011397;0.948768;-7.565748;-1.656719;-0.859081;
0.244430;0.949585;0.998664;1.013653;0.949352;-7.563609;-1.655412;-0.859613;
0.244440;0.950182;0.998664;1.015805;0.949929;-7.561401;-1.654095;-0.860131;
0.244450;0.950772;0.998664;1.017856;0.950500;-7.559124;-1.652767;-0.860636;
0.244460;0.951357;0.998663;1.019805;0.951065;-7.556779;-1.651431;-0.861128;
0.244470;0.951935;0.998663;1.021655;0.951623;-7.554366;-1.650087;-0.861610;
0.244480;0.952506;0.998663;1.023408;0.952174;-7.551886;-1.648736;-0.862081;
0.244490;0.953071;0.998663;1.025066;0.952720;-7.549338;-1.647379;-0.862543;
0.244500;0.953630;0.998663;1.026632;0.953259;-7.546724;-1.646018;-0.862997;
0.244510;0.954183;0.998662;1.028110;0.953791;-7.544043;-1.644653;-0.863443;
0.244520;0.954730;0.998662;1.029504;0.954318;-7.541297;-1.643285;-0.863882;
0.244530;0.955270;0.998662;1.030816;0.954838;-7.538485;-1.641915;-0.864315;
0.244540;0.955804;0.998662;1.032052;0.955352;-7.535607;-1.640544;-0.864743;
0.244550;0.956332;0.998662;1.033216;0.955860;-7.532664;-1.639173;-0.865165;
0.244560;0.956853;0.998662;1.034313;0.956362;-7.529656;-1.637803;-0.865584;
0.244570;0.957369;0.998662;1.035347;0.956858;-7.526584;-1.636433;-0.865999;
0.244580;0.957878;0.998662;1.036325;0.957347;-7.523447;-1.635065;-0.866411;
0.244590;0.958381;0.998662;1.037251;0.957830;-7.520246;-1.633699;-0.866821;
0.244600;0.958878;0.998662;1.038132;0.958308;-7.516981;-1.632336;-0.867228;
0.244610;0.959369;0.998662;1.038973;0.958778;-7.513651;-1.630976;-0.867634;
0.244620;0.959854;0.998662;1.039780;0.959243;-7.510258;-1.629619;-0.868038;
0.244630;0.960333;0.998662;1.040559;0.959702;-7.506800;-1.628266;-0.868441;
0.244640;0.960805;0.998662;1.041316;0.960154;-7.503278;-1.626916;-0.868842;
0.244650;0.961272;0.998662;1.042057;0.960600;-7.499693;-1.625571;-0.869243;
0.244660;0.961733;0.998662;1.042788;0.961039;-7.496043;-1.624229;-0.869643;
0.244670;0.962188;0.998662;1.043514;0.961473;-7.492328;-1.622890;-0.870041;
0.244680;0.962637;0.998662;1.044243;0.961899;-7.488549;-1.621556;-0.870438;
0.244690;0.963080;0.998662;1.044979;0.962320;-7.484706;-1.620224;-0.870834;
0.244700;0.963517;0.998662;1.045728;0.962734;-7.480798;-1.618896;-0.871228;
0.244710;0.963949;0.998662;1.046495;0.963141;-7.476824;-1.617571;-0.871621;
0.244720;0.964374;0.998662;1.047287;0.963541;-7.472785;-1.616247;-0.872011;
0.244730;0.964794;0.998662;1.048108;0.963935;-7.468681;-1.614926;-0.872399;
0.244740;0.965208;0.998663;1.048962;0.964323;-7.464510;-1.613606;-0.872784;
0.244750;0.965617;0.998663;1.049855;0.964703;-7.460273;-1.612286;-0.873165;
0.244760;0.966019;0.998663;1.050790;0.965077;-7.455969;-1.610966;-0.873541;
0.244770;0.966416;0.998663;1.051772;0.965444;-7.451598;-1.609646;-0.873913;
0.244780;0.966808;0.998663;1.052805;0.965803;-7.447159;-1.608324;-0.874280;
0.244790;0.967193;0.998663;1.053890;0.966156;-7.442652;-1.606999;-0.874640;
0.244800;0.967573;0.998664;1.055033;0.966502;-7.438076;-1.605671;-0.874994;
0.244810;0.967948;0.998664;1.056234;0.966841;-7.433431;-1.604339;-0.875340;
0.244820;0.968317;0.998664;1.057497;0.967172;-7.428716;-1.603002;-0.875677;
0.244830;0.968680;0.998664;1.058823;0.967496;-7.423931;-1.601658;-0.876006;
0.244840;0.969038;0.998665;1.060213;0.967813;-7.419076;-1.600308;-0.876324;
0.244850;0.969390;0.998665;1.061669;0.968123;-7.414149;-1.598949;-0.876631;
0.244860;0.969737;0.998665;1.063191;0.968426;-7.409150;-1.597581;-0.876926;
0.244870;0.970079;0.998666;1.064778;0.968720;-7.404079;-1.596203;-0.877208;
0.244880;0.970415;0.998666;1.066432;0.969008;-7.398935;-1.594814;-0.877477;
0.244890;0.970745;0.998666;1.068150;0.969288;-7.393717;-1.593413;-0.877731;
0.244900;0.971071;0.998667;1.069932;0.969560;-7.388426;-1.591998;-0.877970;
0.244910;0.971390;0.998667;1.071777;0.969825;-7.383059;-1.590569;-0.878193;
0.244920;0.971705;0.998667;1.073682;0.970082;-7.377618;-1.589125;-0.878398;
0.244930;0.972014;0.998668;1.075646;0.970331;-7.372101;-1.587664;-0.878585;
0.244940;0.972317;0.998668;1.077664;0.970573;-7.366507;-1.586186;-0.878754;
0.244950;0.972615;0.998668;1.079735;0.970806;-7.360837;-1.584691;-0.878902;
0.244960;0.972907;0.998669;1.081855;0.971032;-7.355090;-1.583176;-0.879031;
0.244970;0.973194;0.998669;1.084020;0.971250;-7.349266;-1.581641;-0.879138;
0.244980;0.973478;0.998670;1.086157;0.971447;-7.343410;-1.580132;-0.879131;
0.244990;0.973759;0.998670;1.088403;0.971655;-7.337425;-1.578551;-0.879201;
0.245000;0.974033;0.998671;1.090678;0.971855;-7.331362;-1.576949;-0.879248;
0.245010;0.974301;0.998671;1.092982;0.972047;-7.325220;-1.575324;-0.879272;
0.245020;0.974563;0.998672;1.095308;0.972229;-7.318998;-1.573675;-0.879272;
0.245030;0.974818;0.998672;1.097650;0.972403;-7.312696;-1.572003;-0.879247;
0.245040;0.975066;0.998673;1.100005;0.972568;-7.306315;-1.570307;-0.879197;
0.245050;0.975307;0.998673;1.102365;0.972724;-7.299853;-1.568586;-0.879122;
0.245060;0.975542;0.998674;1.104725;0.972871;-7.293310;-1.566841;-0.879022;
0.245070;0.975769;0.998674;1.107079;0.973009;-7.286687;-1.565070;-0.878895;
0.245080;0.975985;0.998675;1.109452;0.973143;-7.279942;-1.563215;-0.878843;
0.245090;0.976192;0.998676;1.111769;0.973254;-7.273173;-1.561414;-0.878629;
0.245100;0.976393;0.998676;1.114063;0.973358;-7.266324;-1.559587;-0.878388;
0.245110;0.976588;0.998677;1.116326;0.973455;-7.259393;-1.557734;-0.878122;
0.245120;0.976777;0.998677;1.118553;0.973545;-7.252381;-1.555857;-0.877830;
0.245130;0.976961;0.998678;1.120738;0.973628;-7.245288;-1.553954;-0.877512;
0.245140;0.977137;0.998679;1.122876;0.973703;-7.238114;-1.552027;-0.877169;
0.245150;0.977302;0.998679;1.125005;0.973775;-7.230788;-1.550002;-0.876945;
0.245160;0.977455;0.998680;1.127046;0.973827;-7.223437;-1.548008;-0.876585;
0.245170;0.977599;0.998681;1.129027;0.973870;-7.216006;-1.545991;-0.876201;
0.245180;0.977733;0.998681;1.130940;0.973902;-7.208493;-1.543951;-0.875793;
0.245190;0.977857;0.998682;1.132781;0.973924;-7.200901;-1.541888;-0.875361;
0.245200;0.977971;0.998683;1.134547;0.973935;-7.193229;-1.539805;-0.874905;
0.245210;0.978074;0.998684;1.136233;0.973937;-7.185478;-1.537701;-0.874427;
0.245220;0.978167;0.998684;1.137835;0.973927;-7.177647;-1.535576;-0.873926;
0.245230;0.978250;0.998685;1.139350;0.973908;-7.169737;-1.533433;-0.873405;
0.245240;0.978321;0.998686;1.140774;0.973878;-7.161749;-1.531272;-0.872862;
0.245250;0.978381;0.998687;1.142106;0.973837;-7.153682;-1.529093;-0.872300;
0.245260;0.978429;0.998687;1.143342;0.973786;-7.145538;-1.526898;-0.871718;
0.245270;0.978466;0.998688;1.144481;0.973723;-7.137316;-1.524687;-0.871118;
0.245280;0.978494;0.998689;1.145447;0.973635;-7.129068;-1.522511;-0.870401;
0.245290;0.978513;0.998690;1.146380;0.973556;-7.120695;-1.520275;-0.869762;
